   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_282.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.174471, 0, 5.8918e-17, 0, 1.41421, -5.8918e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29374e-19, 0, 4.66694e-22, 0, 0, 5.87881e-17, 0, 0, 0
0.182354, 0, 1.27767e-16, 0, 1.41421, -1.27767e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80553e-19, 0, 1.02756e-21, 0, 0, 1.27485e-16, 0, 0, 0
0.190236, 0, 2.73547e-16, 0, 1.41421, -2.73547e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00661e-19, 0, 2.23455e-21, 0, 0, 2.72944e-16, 0, 0, 0
0.198118, 0, 5.78402e-16, 0, 1.41421, -5.78402e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27007e-18, 0, 4.80087e-21, 0, 0, 5.77127e-16, 0, 0, 0
0.206, 0, 1.20819e-15, 0, 1.41421, -1.20819e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65297e-18, 0, 1.01937e-20, 0, 0, 1.20553e-15, 0, 0, 0
0.213882, 0, 2.49379e-15, 0, 1.41421, -2.49379e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.47591e-18, 0, 2.13963e-20, 0, 0, 2.48829e-15, 0, 0, 0
0.221764, 0, 5.08751e-15, 0, 1.41421, -5.08751e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11712e-17, 0, 4.44071e-20, 0, 0, 5.07629e-15, 0, 0, 0
0.229646, 0, 1.02603e-14, 0, 1.41421, -1.02603e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25296e-17, 0, 9.11518e-20, 0, 0, 1.02377e-14, 0, 0, 0
0.237528, 0, 2.046e-14, 0, 1.41421, -2.046e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49261e-17, 0, 1.85084e-19, 0, 0, 2.04149e-14, 0, 0, 0
0.24541, 0, 4.03478e-14, 0, 1.41421, -4.03478e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.85951e-17, 0, 3.71828e-19, 0, 0, 4.02588e-14, 0, 0, 0
0.253292, 0, 7.86988e-14, 0, 1.41421, -7.86988e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72805e-16, 0, 7.39202e-19, 0, 0, 7.85253e-14, 0, 0, 0
0.261175, 0, 1.5185e-13, 0, 1.41421, -1.5185e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33426e-16, 0, 1.45456e-18, 0, 0, 1.51515e-13, 0, 0, 0
0.269057, 0, 2.89876e-13, 0, 1.41421, -2.89876e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36496e-16, 0, 2.83354e-18, 0, 0, 2.89237e-13, 0, 0, 0
0.276939, 0, 5.47542e-13, 0, 1.41421, -5.47542e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20226e-15, 0, 5.46542e-18, 0, 0, 5.46334e-13, 0, 0, 0
0.284821, 0, 1.02347e-12, 0, 1.41421, -1.02347e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24728e-15, 0, 1.04399e-17, 0, 0, 1.02121e-12, 0, 0, 0
0.292703, 0, 1.89337e-12, 0, 1.41421, -1.89337e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15734e-15, 0, 1.9753e-17, 0, 0, 1.88919e-12, 0, 0, 0
0.300585, 0, 3.46684e-12, 0, 1.41421, -3.46684e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61232e-15, 0, 3.70279e-17, 0, 0, 3.45919e-12, 0, 0, 0
0.308467, 0, 6.29019e-12, 0, 1.41421, -6.29019e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3812e-14, 0, 6.89525e-17, 0, 0, 6.27631e-12, 0, 0, 0
0.316349, 0, 1.12846e-11, 0, 1.41421, -1.12846e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47793e-14, 0, 1.26948e-16, 0, 0, 1.12597e-11, 0, 0, 0
0.324231, 0, 2.00432e-11, 0, 1.41421, -2.00432e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40137e-14, 0, 2.31753e-16, 0, 0, 1.99989e-11, 0, 0, 0
0.332113, 0, 3.52485e-11, 0, 1.41421, -3.52485e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74082e-14, 0, 4.19662e-16, 0, 0, 3.51707e-11, 0, 0, 0
0.339996, 0, 6.13814e-11, 1.63952e-43, 1.41421, -6.13814e-11, 0, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.63952e-43, 1.34809e-13, 1.63952e-43, 7.54066e-16, 1.63952e-43, 1.63952e-43, 6.12458e-11, 1.63952e-43, 1.63952e-43, 1.63952e-43
0.347878, 0, 1.05848e-10, 2.94133e-42, 1.41421, -1.05848e-10, 0, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.94133e-42, 2.32496e-13, 2.94133e-42, 1.34505e-15, 2.94133e-42, 2.94133e-42, 1.05614e-10, 2.94133e-42, 2.94133e-42, 2.94133e-42
0.35576, 0, 1.80761e-10, 4.32511e-41, 1.41421, -1.80761e-10, 0, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 4.32511e-41, 3.97109e-13, 4.32511e-41, 2.38287e-15, 4.32511e-41, 4.32511e-41, 1.80362e-10, 4.32511e-41, 4.32511e-41, 4.32511e-41
0.363642, 0, 3.05728e-10, 5.62596e-40, 1.41421, -3.05728e-10, 0, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 5.62596e-40, 6.71788e-13, 5.62596e-40, 4.1949e-15, 5.62596e-40, 5.62596e-40, 3.05052e-10, 5.62596e-40, 5.62596e-40, 5.62596e-40
0.371524, 0, 5.12149e-10, 6.54184e-39, 1.41421, -5.12149e-10, 0, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 6.54184e-39, 1.12569e-12, 6.54184e-39, 7.34282e-15, 6.54184e-39, 6.54184e-39, 5.11016e-10, 6.54184e-39, 6.54184e-39, 6.54184e-39
0.379406, 0, 8.49803e-10, 6.87068e-38, 1.41421, -8.49803e-10, 0, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 6.87068e-38, 1.86853e-12, 6.87068e-38, 1.27878e-14, 6.87068e-38, 6.87068e-38, 8.47921e-10, 6.87068e-38, 6.87068e-38, 6.87068e-38
0.387288, 0, 1.39677e-09, 6.55064e-37, 1.41421, -1.39677e-09, 0, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 6.55064e-37, 3.07266e-12, 6.55064e-37, 2.21726e-14, 6.55064e-37, 6.55064e-37, 1.39367e-09, 6.55064e-37, 6.55064e-37, 6.55064e-37
0.39517, 0, 2.27429e-09, 5.70813e-36, 1.41421, -2.27429e-09, 0, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.70813e-36, 5.00611e-12, 5.70813e-36, 3.83018e-14, 5.70813e-36, 5.70813e-36, 2.26924e-09, 5.70813e-36, 5.70813e-36, 5.70813e-36
0.403052, 0, 3.66865e-09, 4.56449e-35, 1.41421, -3.66865e-09, 0, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 4.56449e-35, 8.08159e-12, 4.56449e-35, 6.59634e-14, 4.56449e-35, 4.56449e-35, 3.66051e-09, 4.56449e-35, 4.56449e-35, 4.56449e-35
0.410934, 0, 5.86324e-09, 3.36428e-34, 1.41421, -5.86324e-09, 0, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 3.36428e-34, 1.29285e-11, 3.36428e-34, 1.13331e-13, 3.36428e-34, 3.36428e-34, 5.8502e-09, 3.36428e-34, 3.36428e-34, 3.36428e-34
0.418817, 0, 9.28471e-09, 2.34609e-33, 1.41421, -9.28471e-09, 0, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.34609e-33, 2.04974e-11, 2.34609e-33, 1.9436e-13, 2.34609e-33, 2.34609e-33, 9.26402e-09, 2.34609e-33, 2.34609e-33, 2.34609e-33
0.426699, 0, 1.45689e-08, 1.39099e-32, 1.41421, -1.45689e-08, 0, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 1.39099e-32, 3.22106e-11, 1.39099e-32, 3.32876e-13, 1.39099e-32, 1.39099e-32, 1.45364e-08, 1.39099e-32, 1.39099e-32, 1.39099e-32
0.434581, 0, 2.26541e-08, 8.33405e-32, 1.41421, -2.26541e-08, 0, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 8.33405e-32, 5.01771e-11, 8.33405e-32, 5.69537e-13, 8.33405e-32, 8.33405e-32, 2.26034e-08, 8.33405e-32, 8.33405e-32, 8.33405e-32
0.442463, 0, 3.49109e-08, 4.47497e-31, 1.41421, -3.49109e-08, 0, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 4.47497e-31, 7.74952e-11, 4.47497e-31, 9.73639e-13, 4.47497e-31, 4.47497e-31, 3.48325e-08, 4.47497e-31, 4.47497e-31, 4.47497e-31
0.450345, 0, 5.33216e-08, 2.35063e-30, 1.41421, -5.33216e-08, 0, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 2.35063e-30, 1.18678e-10, 2.35063e-30, 1.66306e-12, 2.35063e-30, 2.35063e-30, 5.32013e-08, 2.35063e-30, 2.35063e-30, 2.35063e-30
0.458227, 0, 8.07256e-08, 1.1803e-29, 1.41421, -8.07256e-08, 0, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.1803e-29, 1.80242e-10, 1.1803e-29, 2.83777e-12, 1.1803e-29, 1.1803e-29, 8.05425e-08, 1.1803e-29, 1.1803e-29, 1.1803e-29
0.466109, 0, 1.21149e-07, 5.61728e-29, 1.41421, -1.21149e-07, 0, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 5.61728e-29, 2.71522e-10, 5.61728e-29, 4.8356e-12, 5.61728e-29, 5.61728e-29, 1.20873e-07, 5.61728e-29, 5.61728e-29, 5.61728e-29
0.473991, 0, 1.80249e-07, 2.58826e-28, 1.41421, -1.80249e-07, 0, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 2.58826e-28, 4.05782e-10, 2.58826e-28, 8.22477e-12, 2.58826e-28, 2.58826e-28, 1.79835e-07, 2.58826e-28, 2.58826e-28, 2.58826e-28
0.481873, 0, 2.65893e-07, 1.14352e-27, 1.41421, -2.65893e-07, 0, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 1.14352e-27, 6.01722e-10, 1.14352e-27, 1.39554e-11, 1.14352e-27, 1.14352e-27, 2.65278e-07, 1.14352e-27, 1.14352e-27, 1.14352e-27
0.489755, 0, 3.88927e-07, 4.82428e-27, 1.41421, -3.88927e-07, 0, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 4.82428e-27, 8.85511e-10, 4.82428e-27, 2.36057e-11, 4.82428e-27, 4.82428e-27, 3.88018e-07, 4.82428e-27, 4.82428e-27, 4.82428e-27
0.497637, 0, 5.64156e-07, 1.94395e-26, 1.41421, -5.64156e-07, 0, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.94395e-26, 1.29351e-09, 1.94395e-26, 3.97789e-11, 1.94395e-26, 1.94395e-26, 5.62822e-07, 1.94395e-26, 1.94395e-26, 1.94395e-26
0.50552, 0, 8.11611e-07, 7.48937e-26, 1.41421, -8.11611e-07, 0, 7.48937e-26, 7.48937e-26, 7.48937e-26, 7.48937e-26, 7.48937e-26, 3.07396e-12, 7.48937e-26, 7.48937e-26, 7.48937e-26, 1.87586e-09, 7.48937e-26, 6.6735e-11, 7.48937e-26, 7.48937e-26, 8.09665e-07, 7.48937e-26, 7.48937e-26, 7.48937e-26
0.513402, 0, 1.15814e-06, 2.76323e-25, 1.41421, -1.15814e-06, 0, 2.76323e-25, 2.76323e-25, 2.76323e-25, 2.76323e-25, 2.76323e-25, 1.10943e-11, 2.76323e-25, 2.76323e-25, 2.76323e-25, 2.70128e-09, 2.76323e-25, 1.11386e-10, 2.76323e-25, 2.76323e-25, 1.15531e-06, 2.76323e-25, 2.76323e-25, 2.76323e-25
0.521284, 0, 1.63939e-06, 9.84798e-25, 1.41421, -1.63939e-06, 0, 9.84798e-25, 9.84798e-25, 9.84798e-25, 9.84798e-25, 9.84798e-25, 3.12338e-11, 9.84798e-25, 9.84798e-25, 9.84798e-25, 3.86322e-09, 9.84798e-25, 1.84849e-10, 9.84798e-25, 9.84798e-25, 1.63531e-06, 9.84798e-25, 9.84798e-25, 9.84798e-25
0.529166, 0, 2.30578e-06, 3.77026e-10, 1.41421, -2.30578e-06, 3.77026e-10, 3.77048e-10, 3.77129e-10, 1.25546e-09, 4.01041e-10, 4.39227e-10, 6.04108e-10, 7.30544e-10, 3.7833e-10, 1.60553e-09, 5.86515e-09, 3.8054e-10, 6.81866e-10, 3.77026e-10, 3.77029e-10, 2.29718e-06, 3.77026e-10, 3.77026e-10, 4.10886e-10
0.537048, 0, 3.22065e-06, 1.33972e-09, 1.41421, -3.22065e-06, 1.33972e-09, 1.3398e-09, 1.34009e-09, 4.48979e-09, 1.42583e-09, 1.56277e-09, 2.06212e-09, 2.60743e-09, 1.34439e-09, 5.74512e-09, 9.0852e-09, 1.35232e-09, 1.83913e-09, 1.33972e-09, 1.33973e-09, 3.20241e-06, 1.33972e-09, 1.33972e-09, 1.46114e-09
0.54493, 0, 4.47376e-06, 3.86595e-09, 1.41421, -4.47376e-06, 3.86595e-09, 3.86618e-09, 3.86703e-09, 1.30482e-08, 4.11698e-09, 4.51613e-09, 5.86299e-09, 7.56125e-09, 3.87958e-09, 1.67074e-08, 1.47273e-08, 3.90268e-09, 4.6784e-09, 3.86595e-09, 3.86599e-09, 4.43306e-06, 3.86595e-09, 3.86595e-09, 4.21989e-09
0.552812, 0, 6.18201e-06, 9.61236e-09, 1.41421, -6.18201e-06, 9.61236e-09, 9.61292e-09, 9.61503e-09, 3.24999e-08, 1.0238e-08, 1.1233e-08, 1.44883e-08, 1.88232e-08, 9.64632e-09, 4.16207e-08, 2.47471e-08, 9.70391e-09, 1.09239e-08, 9.61236e-09, 9.61244e-09, 6.09333e-06, 9.61236e-09, 9.61236e-09, 1.04946e-08
0.560694, 0, 8.52005e-06, 2.30683e-08, 1.41421, -8.52005e-06, 2.30683e-08, 2.30697e-08, 2.30747e-08, 7.8093e-08, 2.45726e-08, 2.69645e-08, 3.51771e-08, 4.52124e-08, 2.315e-08, 1.00021e-07, 4.40271e-08, 2.32884e-08, 2.51691e-08, 2.30683e-08, 2.30685e-08, 8.32293e-06, 2.30683e-08, 2.30683e-08, 2.51893e-08
0.568576, 0, 1.1746e-05, 5.36886e-08, 1.41421, -1.1746e-05, 5.36886e-08, 5.36918e-08, 5.37036e-08, 1.8194e-07, 5.71948e-08, 6.27699e-08, 8.28597e-08, 1.05302e-07, 5.3879e-08, 2.3305e-07, 8.25352e-08, 5.42017e-08, 5.70269e-08, 5.36886e-08, 5.36891e-08, 1.13071e-05, 5.36886e-08, 5.36886e-08, 5.86322e-08
0.576458, 0, 1.62772e-05, 1.21417e-07, 1.41421, -1.62772e-05, 1.21417e-07, 1.21424e-07, 1.21451e-07, 4.11845e-07, 1.29356e-07, 1.41981e-07, 2.00894e-07, 2.38297e-07, 1.21848e-07, 5.27583e-07, 1.6088e-07, 1.22578e-07, 1.26678e-07, 1.21417e-07, 1.21418e-07, 1.52982e-05, 1.21417e-07, 1.21417e-07, 1.32611e-07
0.584341, 0, 2.27898e-05, 2.67045e-07, 1.41421, -2.27898e-05, 2.67045e-07, 2.67061e-07, 2.6712e-07, 9.06653e-07, 2.84531e-07, 3.12335e-07, 4.61728e-07, 5.24449e-07, 2.67994e-07, 1.16154e-06, 3.2071e-07, 2.69604e-07, 2.75271e-07, 2.67045e-07, 2.67048e-07, 2.06507e-05, 2.67045e-07, 2.67045e-07, 2.91699e-07
0.592223, 0, 3.24544e-05, 5.71483e-07, 1.41421, -3.24544e-05, 5.71483e-07, 5.71517e-07, 5.71643e-07, 1.94208e-06, 6.08952e-07, 6.68533e-07, 1.02444e-06, 1.12307e-06, 5.73517e-07, 2.48828e-06, 6.44031e-07, 5.76965e-07, 5.8424e-07, 5.71483e-07, 5.71487e-07, 2.78821e-05, 5.71483e-07, 5.71483e-07, 6.24313e-07
0.600105, 0, 4.73285e-05, 1.19034e-06, 1.41421, -4.73285e-05, 1.19034e-06, 1.19041e-06, 1.19068e-06, 4.04914e-06, 1.2685e-06, 1.39277e-06, 2.20954e-06, 2.34084e-06, 1.19459e-06, 5.18839e-06, 1.28785e-06, 1.20178e-06, 1.20996e-06, 1.19034e-06, 1.19035e-06, 3.77779e-05, 1.19034e-06, 1.19034e-06, 1.30054e-06
0.607987, 0, 7.10527e-05, 2.41382e-06, 1.41421, -7.10527e-05, 2.41382e-06, 2.41396e-06, 2.4145e-06, 8.21944e-06, 2.57253e-06, 2.8249e-06, 4.64751e-06, 4.75023e-06, 2.42243e-06, 1.0533e-05, 2.54414e-06, 2.43704e-06, 2.44375e-06, 2.41382e-06, 2.41384e-06, 5.15712e-05, 2.41382e-06, 2.41382e-06, 2.6376e-06
0.615869, 0, 0.000110042, 4.76644e-06, 1.41421, -0.000110042, 4.76644e-06, 4.76672e-06, 4.76778e-06, 1.62482e-05, 5.08033e-06, 5.57944e-06, 9.55524e-06, 9.38716e-06, 4.78348e-06, 2.08238e-05, 4.93967e-06, 4.81237e-06, 4.81174e-06, 4.76644e-06, 4.76648e-06, 7.12407e-05, 4.76644e-06, 4.76644e-06, 5.20901e-06
0.623751, 0, 0.000175472, 9.1673e-06, 1.41421, -0.000175472, 9.1673e-06, 9.16785e-06, 9.16989e-06, 3.12863e-05, 9.77198e-06, 1.07335e-05, 1.92421e-05, 1.80689e-05, 9.20013e-06, 4.01009e-05, 9.39637e-06, 9.25578e-06, 9.23533e-06, 9.1673e-06, 9.16738e-06, 9.99981e-05, 9.1673e-06, 9.1673e-06, 1.00199e-05
0.631633, 0, 0.000286441, 1.71769e-05, 1.41421, -0.000286441, 1.71769e-05, 1.71779e-05, 1.71817e-05, 5.86933e-05, 1.83118e-05, 2.01166e-05, 3.79727e-05, 3.38847e-05, 1.72385e-05, 7.5238e-05, 1.74783e-05, 1.73429e-05, 1.72782e-05, 1.71769e-05, 1.7177e-05, 0.000143048, 1.71769e-05, 1.71769e-05, 1.87771e-05
0.639515, 0, 0.000474912, 3.13612e-05, 1.41421, -0.000474912, 3.13612e-05, 3.1363e-05, 3.137e-05, 0.000107301, 3.34372e-05, 3.67383e-05, 7.34646e-05, 6.19224e-05, 3.14738e-05, 0.000137564, 3.1756e-05, 3.16649e-05, 3.15112e-05, 3.13612e-05, 3.13614e-05, 0.000208753, 3.13612e-05, 3.13612e-05, 3.42883e-05
0.647397, 0, 0.000793128, 5.58072e-05, 1.41421, -0.000793128, 5.58072e-05, 5.58105e-05, 5.5823e-05, 0.000191207, 5.95087e-05, 6.53946e-05, 0.000139389, 0.000110298, 5.60081e-05, 0.000245165, 5.63224e-05, 5.63488e-05, 5.60277e-05, 5.58072e-05, 5.58076e-05, 0.000310291, 5.58072e-05, 5.58072e-05, 6.10262e-05
0.655279, 0, 0.00132444, 9.68144e-05, 1.41421, -0.00132444, 9.68144e-05, 9.68202e-05, 9.68419e-05, 0.000332198, 0.000103249, 0.000113481, 0.000259443, 0.000191542, 9.71637e-05, 0.000426, 9.74842e-05, 9.77559e-05, 9.71366e-05, 9.68144e-05, 9.68152e-05, 0.000468019, 9.68144e-05, 9.68144e-05, 0.000105887
