   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_130.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.183838, 0, 2.17479e-19, 0, 1.41421, -2.17479e-19, 0, 0, 0, 0, 0, 0, 0, 0, 3.77298e-22, 0, 0, 0, 0, 2.17102e-19, 0, 0, 0
0.191732, 0, 5.83504e-19, 0, 1.41421, -5.83504e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.0123e-21, 0, 0, 0, 0, 5.82491e-19, 0, 0, 0
0.199626, 0, 1.53424e-18, 0, 1.41421, -1.53424e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.6617e-21, 0, 0, 0, 0, 1.53157e-18, 0, 0, 0
0.20752, 0, 3.95659e-18, 0, 1.41421, -3.95659e-18, 0, 0, 0, 0, 0, 0, 0, 0, 6.86416e-21, 0, 0, 0, 0, 3.94973e-18, 0, 0, 0
0.215414, 0, 1.00157e-17, 0, 1.41421, -1.00157e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.73759e-20, 0, 0, 0, 0, 9.99832e-18, 0, 0, 0
0.223308, 0, 2.49008e-17, 0, 1.41421, -2.49008e-17, 0, 0, 0, 0, 0, 0, 0, 0, 4.31995e-20, 0, 0, 0, 0, 2.48576e-17, 0, 0, 0
0.231202, 0, 6.0837e-17, 0, 1.41421, -6.0837e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.05544e-19, 0, 0, 0, 0, 6.07315e-17, 0, 0, 0
0.239096, 0, 1.4614e-16, 0, 1.41421, -1.4614e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.53534e-19, 0, 0, 0, 0, 1.45887e-16, 0, 0, 0
0.24699, 0, 3.45319e-16, 0, 1.41421, -3.45319e-16, 0, 0, 0, 0, 0, 0, 0, 0, 5.99082e-19, 0, 0, 0, 0, 3.4472e-16, 0, 0, 0
0.254884, 0, 8.02967e-16, 0, 1.41421, -8.02967e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.39304e-18, 0, 0, 0, 0, 8.01574e-16, 0, 0, 0
0.262778, 0, 1.83807e-15, 0, 1.41421, -1.83807e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.18879e-18, 0, 0, 0, 0, 1.83488e-15, 0, 0, 0
0.270672, 0, 4.14345e-15, 0, 1.41421, -4.14345e-15, 0, 0, 0, 0, 0, 0, 0, 0, 7.1883e-18, 0, 0, 0, 0, 4.13626e-15, 0, 0, 0
0.278566, 0, 9.26254e-15, 0, 1.41421, -9.26254e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.60691e-17, 0, 0, 0, 0, 9.24647e-15, 0, 0, 0
0.28646, 0, 2.02467e-14, 0, 1.41421, -2.02467e-14, 0, 0, 0, 0, 0, 0, 0, 0, 3.5125e-17, 0, 0, 0, 0, 2.02116e-14, 0, 0, 0
0.294354, 0, 4.36252e-14, 0, 1.41421, -4.36252e-14, 0, 0, 0, 0, 0, 0, 0, 0, 7.56827e-17, 0, 0, 0, 0, 4.35495e-14, 0, 0, 0
0.302248, 0, 9.26761e-14, 0, 1.41421, -9.26761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.60778e-16, 0, 0, 0, 0, 9.25153e-14, 0, 0, 0
0.310142, 0, 1.9415e-13, 0, 1.41421, -1.9415e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.36817e-16, 0, 0, 0, 0, 1.93813e-13, 0, 0, 0
0.318036, 0, 4.01165e-13, 0, 1.41421, -4.01165e-13, 0, 0, 0, 0, 0, 0, 0, 0, 6.9595e-16, 0, 0, 0, 0, 4.00469e-13, 0, 0, 0
0.32593, 0, 8.17716e-13, 0, 1.41421, -8.17716e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.41859e-15, 0, 0, 0, 0, 8.16298e-13, 0, 0, 0
0.333824, 0, 1.64453e-12, 0, 1.41421, -1.64453e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.85297e-15, 0, 0, 0, 0, 1.64168e-12, 0, 0, 0
0.341718, 0, 3.26368e-12, 0, 1.41421, -3.26368e-12, 0, 0, 0, 0, 0, 0, 0, 0, 5.66194e-15, 0, 0, 0, 0, 3.25802e-12, 0, 0, 0
0.349612, 0, 6.39236e-12, 0, 1.41421, -6.39236e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.10898e-14, 0, 0, 0, 0, 6.38127e-12, 0, 0, 0
0.357506, 0, 1.23583e-11, 0, 1.41421, -1.23583e-11, 0, 0, 0, 0, 0, 0, 0, 0, 2.14403e-14, 0, 0, 0, 0, 1.23368e-11, 0, 0, 0
0.3654, 0, 2.3586e-11, 0, 1.41421, -2.3586e-11, 0, 0, 0, 0, 0, 0, 0, 0, 4.09209e-14, 0, 0, 0, 0, 2.35451e-11, 0, 0, 0
0.373294, 0, 4.44429e-11, 6.43196e-43, 1.41421, -4.44429e-11, 0, 6.43196e-43, 6.43196e-43, 6.43196e-43, 6.43196e-43, 6.43196e-43, 6.43196e-43, 6.43196e-43, 7.71118e-14, 6.43196e-43, 6.43196e-43, 6.43196e-43, 6.43196e-43, 4.43658e-11, 6.43196e-43, 6.43196e-43, 6.43196e-43
0.381188, 0, 8.26894e-11, 1.15509e-41, 1.41421, -8.26894e-11, 0, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.43486e-13, 1.15509e-41, 1.15509e-41, 1.15509e-41, 1.15509e-41, 8.25459e-11, 1.15509e-41, 1.15509e-41, 1.15509e-41
0.389082, 0, 1.51931e-10, 1.67957e-40, 1.41421, -1.51931e-10, 0, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.67957e-40, 2.63671e-13, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.67957e-40, 1.51667e-10, 1.67957e-40, 1.67957e-40, 1.67957e-40
0.396976, 0, 2.75701e-10, 2.16168e-39, 1.41421, -2.75701e-10, 0, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.16168e-39, 4.7856e-13, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.16168e-39, 2.75222e-10, 2.16168e-39, 2.16168e-39, 2.16168e-39
0.40487, 0, 4.94162e-10, 2.48252e-38, 1.41421, -4.94162e-10, 0, 2.48252e-38, 2.48252e-38, 2.48252e-38, 2.48252e-38, 2.48252e-38, 2.48252e-38, 2.48252e-38, 8.57984e-13, 2.48252e-38, 2.48252e-38, 2.48252e-38, 2.48252e-38, 4.93304e-10, 2.48252e-38, 2.48252e-38, 2.48252e-38
0.412764, 0, 8.74956e-10, 2.58037e-37, 1.41421, -8.74956e-10, 0, 2.58037e-37, 2.58037e-37, 2.58037e-37, 2.58037e-37, 2.58037e-37, 2.58037e-37, 2.58037e-37, 1.51967e-12, 2.58037e-37, 2.58037e-37, 2.58037e-37, 2.58037e-37, 8.73437e-10, 2.58037e-37, 2.58037e-37, 2.58037e-37
0.420658, 0, 1.5305e-09, 2.44103e-36, 1.41421, -1.5305e-09, 0, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.65949e-12, 2.44103e-36, 2.44103e-36, 2.44103e-36, 2.44103e-36, 1.52784e-09, 2.44103e-36, 2.44103e-36, 2.44103e-36
0.428552, 0, 2.64517e-09, 2.1149e-35, 1.41421, -2.64517e-09, 0, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.1149e-35, 4.59927e-12, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.1149e-35, 2.64057e-09, 2.1149e-35, 2.1149e-35, 2.1149e-35
0.436446, 0, 4.51747e-09, 1.68396e-34, 1.41421, -4.51747e-09, 0, 1.68396e-34, 1.68396e-34, 1.68396e-34, 1.68396e-34, 1.68396e-34, 1.68396e-34, 1.68396e-34, 7.86105e-12, 1.68396e-34, 1.68396e-34, 1.68396e-34, 1.68396e-34, 4.50961e-09, 1.68396e-34, 1.68396e-34, 1.68396e-34
0.44434, 0, 7.62435e-09, 1.23745e-33, 1.41421, -7.62435e-09, 0, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.32812e-11, 1.23745e-33, 1.23745e-33, 1.23745e-33, 1.23745e-33, 7.61107e-09, 1.23745e-33, 1.23745e-33, 1.23745e-33
0.452234, 0, 1.27182e-08, 8.7239e-33, 1.41421, -1.27182e-08, 0, 8.7239e-33, 8.7239e-33, 8.7239e-33, 8.7239e-33, 8.7239e-33, 8.7239e-33, 8.7239e-33, 2.21838e-11, 8.7239e-33, 8.7239e-33, 8.7239e-33, 8.7239e-33, 1.2696e-08, 8.7239e-33, 8.7239e-33, 8.7239e-33
0.460128, 0, 2.09715e-08, 8.53704e-32, 1.41421, -2.09715e-08, 0, 8.53704e-32, 8.53704e-32, 8.53704e-32, 8.53704e-32, 8.53704e-32, 8.53704e-32, 8.53704e-32, 3.66416e-11, 8.53704e-32, 8.53704e-32, 8.53704e-32, 8.53704e-32, 2.09348e-08, 8.53704e-32, 8.53704e-32, 8.53704e-32
0.468022, 0, 3.41842e-08, 4.51483e-31, 1.41421, -3.41842e-08, 0, 4.51483e-31, 4.51483e-31, 4.51483e-31, 4.51483e-31, 4.51483e-31, 4.51483e-31, 4.51483e-31, 5.98522e-11, 4.51483e-31, 4.51483e-31, 4.51483e-31, 4.51483e-31, 3.41244e-08, 4.51483e-31, 4.51483e-31, 4.51483e-31
0.475916, 0, 5.50923e-08, 2.33405e-30, 1.41421, -5.50923e-08, 0, 2.33405e-30, 2.33405e-30, 2.33405e-30, 2.33405e-30, 2.33405e-30, 2.33405e-30, 2.33405e-30, 9.67102e-11, 2.33405e-30, 2.33405e-30, 2.33405e-30, 2.33405e-30, 5.49956e-08, 2.33405e-30, 2.33405e-30, 2.33405e-30
0.48381, 0, 8.77968e-08, 1.15721e-29, 1.41421, -8.77968e-08, 0, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.54613e-10, 1.15721e-29, 1.15721e-29, 1.15721e-29, 1.15721e-29, 8.76422e-08, 1.15721e-29, 1.15721e-29, 1.15721e-29
0.491704, 0, 1.38372e-07, 5.50111e-29, 1.41421, -1.38372e-07, 0, 5.50111e-29, 5.50111e-29, 5.50111e-29, 5.50111e-29, 5.50111e-29, 5.50111e-29, 5.50111e-29, 2.44625e-10, 5.50111e-29, 5.50111e-29, 5.50111e-29, 5.50111e-29, 1.38127e-07, 5.50111e-29, 5.50111e-29, 5.50111e-29
0.499598, 0, 2.15705e-07, 2.54113e-28, 1.41421, -2.15705e-07, 0, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.54113e-28, 3.83132e-10, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.54113e-28, 2.15322e-07, 2.54113e-28, 2.54113e-28, 2.54113e-28
0.507492, 0, 3.32642e-07, 1.12964e-27, 1.41421, -3.32642e-07, 0, 1.12964e-27, 1.12964e-27, 1.12964e-27, 1.12964e-27, 1.12964e-27, 1.12964e-27, 1.12964e-27, 5.94153e-10, 1.12964e-27, 1.12964e-27, 1.12964e-27, 1.12964e-27, 3.32048e-07, 1.12964e-27, 1.12964e-27, 1.12964e-27
0.515386, 0, 5.07533e-07, 4.81038e-27, 1.41421, -5.07533e-07, 0, 4.81038e-27, 4.81038e-27, 4.81038e-27, 4.81038e-27, 4.81038e-27, 4.81038e-27, 4.81038e-27, 9.12568e-10, 4.81038e-27, 4.81038e-27, 4.81038e-27, 4.81038e-27, 5.0662e-07, 4.81038e-27, 4.81038e-27, 4.81038e-27
0.52328, 0, 7.66285e-07, 1.96173e-26, 1.41421, -7.66285e-07, 0, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.38858e-09, 1.96173e-26, 1.96173e-26, 1.96173e-26, 1.96173e-26, 7.64897e-07, 1.96173e-26, 1.96173e-26, 1.96173e-26
0.531174, 0, 1.14504e-06, 7.66516e-26, 1.41421, -1.14504e-06, 0, 7.66516e-26, 7.66516e-26, 7.66516e-26, 7.66516e-26, 3.49242e-12, 7.66516e-26, 7.66516e-26, 2.09375e-09, 7.66516e-26, 7.66516e-26, 7.66516e-26, 7.66516e-26, 1.14295e-06, 7.66516e-26, 7.66516e-26, 7.66516e-26
0.539068, 0, 1.69368e-06, 2.87337e-25, 1.41421, -1.69368e-06, 0, 2.87337e-25, 2.87337e-25, 2.87337e-25, 2.87337e-25, 1.38717e-11, 2.87337e-25, 2.87337e-25, 3.12927e-09, 2.87337e-25, 2.87337e-25, 2.87337e-25, 2.87337e-25, 1.69054e-06, 2.87337e-25, 2.87337e-25, 2.87337e-25
0.546962, 0, 2.48166e-06, 1.04326e-24, 1.41421, -2.48166e-06, 0, 1.15484e-14, 6.88927e-10, 2.14434e-11, 6.49417e-11, 2.09628e-10, 3.19943e-11, 1.54822e-10, 4.63707e-09, 1.02799e-12, 2.33556e-12, 1.04326e-24, 2.30642e-15, 2.47585e-06, 1.04326e-24, 1.04326e-24, 6.25421e-12
0.554856, 0, 3.6024e-06, 3.15957e-10, 1.41421, -3.6024e-06, 3.15957e-10, 3.16003e-10, 3.03386e-09, 4.00554e-10, 5.72161e-10, 1.09539e-09, 4.42179e-10, 9.26749e-10, 7.13019e-09, 3.20013e-10, 3.25171e-10, 3.15957e-10, 3.15966e-10, 3.59097e-06, 3.15957e-10, 3.15957e-10, 3.40631e-10
0.56275, 0, 5.1835e-06, 1.23605e-09, 1.41421, -5.1835e-06, 1.23605e-09, 1.2362e-09, 9.65543e-09, 1.49811e-09, 2.02971e-09, 3.60107e-09, 1.62706e-09, 3.12813e-09, 1.11684e-08, 1.24862e-09, 1.2646e-09, 1.23605e-09, 1.23608e-09, 5.15933e-06, 1.23605e-09, 1.23605e-09, 1.31249e-09
0.570644, 0, 7.40081e-06, 3.80283e-09, 1.41421, -7.40081e-06, 3.80283e-09, 3.80323e-09, 2.76145e-08, 4.54399e-09, 6.04744e-09, 1.04111e-08, 4.90867e-09, 9.15401e-09, 1.81651e-08, 3.83837e-09, 3.88356e-09, 3.80283e-09, 3.80291e-09, 7.34625e-06, 3.80283e-09, 3.80283e-09, 4.019e-09
0.578538, 0, 1.04998e-05, 1.07003e-08, 1.41421, -1.04998e-05, 1.07003e-08, 1.07014e-08, 7.45355e-08, 1.26873e-08, 1.67178e-08, 2.82528e-08, 1.36649e-08, 2.50459e-08, 3.13067e-08, 1.07956e-08, 1.09168e-08, 1.07003e-08, 1.07006e-08, 1.03716e-05, 1.07003e-08, 1.07003e-08, 1.12799e-08
0.586432, 0, 1.48366e-05, 2.85652e-08, 1.41421, -1.48366e-05, 2.85652e-08, 2.85679e-08, 1.92738e-07, 3.36752e-08, 4.40409e-08, 7.3343e-08, 3.61895e-08, 6.54596e-08, 5.79033e-08, 2.88101e-08, 2.91217e-08, 2.85652e-08, 2.85657e-08, 1.45309e-05, 2.85652e-08, 2.85652e-08, 3.00556e-08
0.594326, 0, 2.09568e-05, 7.31909e-08, 1.41421, -2.09568e-05, 7.31909e-08, 7.31977e-08, 4.80024e-07, 8.58539e-08, 1.11541e-07, 1.86904e-07, 9.20845e-08, 1.64618e-07, 1.14645e-07, 7.3798e-08, 7.45701e-08, 7.31909e-08, 7.31923e-08, 2.02277e-05, 7.31909e-08, 7.31909e-08, 7.68842e-08
0.60222, 0, 2.97363e-05, 1.80744e-07, 1.41421, -2.97363e-05, 1.80744e-07, 1.80761e-07, 1.15393e-06, 2.11035e-07, 2.72482e-07, 4.56365e-07, 2.2594e-07, 3.99447e-07, 2.38883e-07, 1.82196e-07, 1.84044e-07, 1.80744e-07, 1.80748e-07, 2.80299e-05, 1.80744e-07, 1.80744e-07, 1.89579e-07
0.610114, 0, 4.2714e-05, 4.30914e-07, 1.41421, -4.2714e-05, 4.30914e-07, 4.30952e-07, 2.68011e-06, 5.00922e-07, 6.42935e-07, 1.12232e-06, 5.35369e-07, 9.36374e-07, 5.11854e-07, 4.3427e-07, 4.38539e-07, 4.30914e-07, 4.30922e-07, 3.87691e-05, 4.30914e-07, 4.30914e-07, 4.51333e-07
0.618008, 0, 6.25628e-05, 9.92672e-07, 1.41421, -6.25628e-05, 9.92672e-07, 9.92756e-07, 6.01795e-06, 1.14909e-06, 1.46638e-06, 2.63224e-06, 1.22605e-06, 2.122e-06, 1.10455e-06, 1.00017e-06, 1.00971e-06, 9.92672e-07, 9.92689e-07, 5.3723e-05, 9.92672e-07, 9.92672e-07, 1.03829e-06
0.625902, 0, 9.41593e-05, 2.21077e-06, 1.41421, -9.41593e-05, 2.21077e-06, 2.21095e-06, 1.30697e-05, 2.54876e-06, 3.23439e-06, 5.95881e-06, 2.71507e-06, 4.65109e-06, 2.36435e-06, 2.22698e-06, 2.24759e-06, 2.21077e-06, 2.21081e-06, 7.49406e-05, 2.21077e-06, 2.21077e-06, 2.30935e-06
0.633796, 0, 0.000146374, 4.76192e-06, 1.41421, -0.000146374, 4.76192e-06, 4.7623e-06, 2.74646e-05, 5.46856e-06, 6.90199e-06, 1.30904e-05, 5.81625e-06, 9.86387e-06, 4.97135e-06, 4.7958e-06, 4.83889e-06, 4.76192e-06, 4.762e-06, 0.000105813, 4.76192e-06, 4.76192e-06, 4.96802e-06
0.64169, 0, 0.000235146, 9.924e-06, 1.41421, -0.000235146, 9.924e-06, 9.92477e-06, 5.58642e-05, 1.13539e-05, 1.42546e-05, 2.7942e-05, 1.20575e-05, 2.02481e-05, 1.02078e-05, 9.99255e-06, 1.00797e-05, 9.924e-06, 9.92416e-06, 0.000152043, 9.924e-06, 9.924e-06, 1.03411e-05
0.649584, 0, 0.000388767, 2.00181e-05, 1.41421, -0.000388767, 2.00181e-05, 2.00196e-05, 0.000110031, 2.28198e-05, 2.85032e-05, 5.82065e-05, 2.41983e-05, 4.02467e-05, 2.04006e-05, 2.01524e-05, 2.03232e-05, 2.00181e-05, 2.00184e-05, 0.000223229, 2.00181e-05, 2.00181e-05, 2.08352e-05
0.657478, 0, 0.000656164, 3.90961e-05, 1.41421, -0.000656164, 3.90961e-05, 3.9099e-05, 0.00020993, 4.44135e-05, 5.51998e-05, 0.000118455, 4.70298e-05, 7.74874e-05, 3.9609e-05, 3.9351e-05, 3.96753e-05, 3.90961e-05, 3.90967e-05, 0.000335324, 3.90961e-05, 3.90961e-05, 4.0647e-05
0.665372, 0, 0.00111991, 7.39587e-05, 1.41421, -0.00111991, 7.39587e-05, 7.3964e-05, 0.000388131, 8.37376e-05, 0.000103574, 0.000235744, 8.85491e-05, 0.000144562, 7.46432e-05, 7.44275e-05, 7.50238e-05, 7.39587e-05, 7.39597e-05, 0.000514291, 7.39587e-05, 7.39587e-05, 7.68108e-05
0.673266, 0, 0.00191581, 0.000135566, 1.41421, -0.00191581, 0.000135566, 0.000135575, 0.000695667, 0.000153, 0.000188364, 0.000459178, 0.000161577, 0.000261437, 0.000136476, 0.000136402, 0.000137465, 0.000135566, 0.000135568, 0.000801244, 0.000135566, 0.000135566, 0.000140651
0.68116, 0, 0.00326143, 0.000240872, 1.41421, -0.00326143, 0.000240872, 0.000240889, 0.00120926, 0.000271014, 0.000332157, 0.000875884, 0.000285845, 0.000458497, 0.000242078, 0.000242317, 0.000244155, 0.000240872, 0.000240876, 0.00125927, 0.000240872, 0.000240872, 0.000249664
0.689054, 0, 0.00549652, 0.000415018, 1.41421, -0.00549652, 0.000415018, 0.000415045, 0.00203943, 0.000465579, 0.000568143, 0.00163679, 0.000490457, 0.000780071, 0.000416609, 0.000417441, 0.000420525, 0.000415018, 0.000415023, 0.00198186, 0.000415018, 0.000415018, 0.000429764
0.696948, 0, 0.00913855, 0.000693694, 1.41421, -0.00913855, 0.000693694, 0.000693738, 0.00333859, 0.000776018, 0.000943015, 0.00299689, 0.000816525, 0.00128808, 0.000695787, 0.00069764, 0.00070266, 0.000693694, 0.000693702, 0.00310251, 0.000693694, 0.000693694, 0.000717704
0.704842, 0, 0.0149566, 0.00112532, 1.41421, -0.0149566, 0.00112532, 0.00112539, 0.00530737, 0.00125549, 0.00151954, 0.00537562, 0.00131954, 0.00206515, 0.00112806, 0.00113156, 0.0011395, 0.00112532, 0.00112533, 0.00480464, 0.00112532, 0.00112532, 0.00116329
0.712736, 0, 0.0240664, 0.00177248, 1.41421, -0.0240664, 0.00177248, 0.00177259, 0.00819712, 0.00197245, 0.0023781, 0.00944303, 0.00207084, 0.00321628, 0.00177605, 0.00178207, 0.00179426, 0.00177248, 0.0017725, 0.0073301, 0.00177248, 0.00177248, 0.0018308
0.72063, 0, 0.0380472, 0.00271197, 1.41421, -0.0380472, 0.00271197, 0.00271213, 0.0123063, 0.0030106, 0.00361638, 0.0162367, 0.00315754, 0.00486809, 0.0027166, 0.00272629, 0.0027445, 0.00271197, 0.002712, 0.0109847, 0.00271197, 0.00271197, 0.00279907
0.728524, 2, 0.0590781, 0.00403273, 2, 1.94092, 0.00403273, 0.00403297, 0.0179683, 0.00446649, 0.00534637, 0.0273093, 0.00467991, 0.00716445, 0.00403868, 0.00405353, 0.00407998, 0.00403273, 0.00403278, 0.016139, 0.00403273, 0.00403273, 0.00415924
0.736418, 0, 0.0900841, 0.00583102, 1.41421, -0.0900841, 0.00583102, 0.00583135, 0.0255294, 0.00644415, 0.00768789, 0.0448999, 0.00674582, 0.0102578, 0.00583859, 0.00586041, 0.00589781, 0.00583102, 0.00583109, 0.0232223, 0.00583102, 0.00583102, 0.00600985
0.744312, 2, 0.134875, 0.00820272, 2, 1.86513, 0.00820272, 0.00820317, 0.0353175, 0.00904669, 0.0107587, 0.0721088, 0.00946194, 0.0142962, 0.00821225, 0.00824318, 0.00829466, 0.00820272, 0.00820281, 0.0327126, 0.00820272, 0.00820272, 0.00844888
