   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_176.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0629887, 0, 1.15663e-20, 0, 1.41421, -1.15663e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71599e-26, 0, 7.71929e-25, 0, 1.15655e-20, 0, 0, 0
0.0708748, 0, 2.64361e-20, 0, 1.41421, -2.64361e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61824e-26, 0, 1.79624e-24, 0, 2.64342e-20, 0, 0, 0
0.0787609, 0, 5.95667e-20, 0, 1.41421, -5.95667e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97077e-25, 0, 4.11902e-24, 0, 5.95624e-20, 0, 0, 0
0.086647, 0, 1.32393e-19, 0, 1.41421, -1.32393e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44611e-25, 0, 9.31442e-24, 0, 1.32383e-19, 0, 0, 0
0.0945331, 0, 2.90406e-19, 0, 1.41421, -2.90406e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.90106e-25, 0, 2.0783e-23, 0, 2.90384e-19, 0, 0, 0
0.102419, 0, 6.28964e-19, 0, 1.41421, -6.28964e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17744e-24, 0, 4.57808e-23, 0, 6.28916e-19, 0, 0, 0
0.110305, 0, 1.34556e-18, 0, 1.41421, -1.34556e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.731e-24, 0, 9.96055e-23, 0, 1.34545e-18, 0, 0, 0
0.118191, 0, 2.84441e-18, 0, 1.41421, -2.84441e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01595e-23, 0, 2.14139e-22, 0, 2.84419e-18, 0, 0, 0
0.126078, 0, 5.94359e-18, 0, 1.41421, -5.94359e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15701e-23, 0, 4.55087e-22, 0, 5.94311e-18, 0, 0, 0
0.133964, 0, 1.228e-17, 0, 1.41421, -1.228e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52929e-23, 0, 9.56381e-22, 0, 1.2279e-17, 0, 0, 0
0.14185, 0, 2.50933e-17, 0, 1.41421, -2.50933e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40873e-23, 0, 1.98814e-21, 0, 2.50912e-17, 0, 0, 0
0.149736, 0, 5.0727e-17, 0, 1.41421, -5.0727e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93405e-22, 0, 4.08953e-21, 0, 5.07227e-17, 0, 0, 0
0.157622, 0, 1.02574e-16, 0, 1.41421, -1.02574e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99159e-22, 0, 8.44736e-21, 0, 1.02565e-16, 0, 0, 0
0.165508, 0, 2.02806e-16, 0, 1.41421, -2.02806e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02809e-22, 0, 1.70016e-20, 0, 2.02789e-16, 0, 0, 0
0.173394, 0, 3.96991e-16, 0, 1.41421, -3.96991e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59907e-21, 0, 3.389e-20, 0, 3.96955e-16, 0, 0, 0
0.18128, 0, 7.69484e-16, 0, 1.41421, -7.69484e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15493e-21, 0, 6.69199e-20, 0, 7.69414e-16, 0, 0, 0
0.189166, 0, 1.47708e-15, 0, 1.41421, -1.47708e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16658e-21, 0, 1.30926e-19, 0, 1.47694e-15, 0, 0, 0
0.197053, 0, 2.80836e-15, 0, 1.41421, -2.80836e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19426e-20, 0, 2.53843e-19, 0, 2.8081e-15, 0, 0, 0
0.204939, 0, 5.28932e-15, 0, 1.41421, -5.28932e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29201e-20, 0, 4.87804e-19, 0, 5.28881e-15, 0, 0, 0
0.212825, 0, 9.86948e-15, 0, 1.41421, -9.86948e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35982e-20, 0, 9.29272e-19, 0, 9.86851e-15, 0, 0, 0
0.220711, 0, 1.82466e-14, 0, 1.41421, -1.82466e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22072e-20, 0, 1.75518e-18, 0, 1.82447e-14, 0, 0, 0
0.228597, 0, 3.34275e-14, 0, 1.41421, -3.34275e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53674e-19, 0, 3.28739e-18, 0, 3.34241e-14, 0, 0, 0
0.236483, 0, 6.06879e-14, 0, 1.41421, -6.06879e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84839e-19, 0, 6.10651e-18, 0, 6.06815e-14, 0, 0, 0
0.244369, 0, 1.09196e-13, 0, 1.41421, -1.09196e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23554e-19, 0, 1.12514e-17, 0, 1.09184e-13, 0, 0, 0
0.252255, 0, 1.94742e-13, 0, 1.41421, -1.94742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54454e-19, 0, 2.05663e-17, 0, 1.9472e-13, 0, 0, 0
0.260141, 0, 3.44259e-13, 0, 1.41421, -3.44259e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72602e-18, 0, 3.73014e-17, 0, 3.4422e-13, 0, 0, 0
0.268028, 0, 6.03272e-13, 0, 1.41421, -6.03272e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09672e-18, 0, 6.71375e-17, 0, 6.03202e-13, 0, 0, 0
0.275914, 0, 1.04803e-12, 0, 1.41421, -1.04803e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51327e-18, 0, 1.19936e-16, 0, 1.04791e-12, 0, 0, 0
0.2838, 0, 1.80505e-12, 0, 1.41421, -1.80505e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.74207e-18, 0, 2.12688e-16, 0, 1.80483e-12, 0, 0, 0
0.291686, 0, 3.0824e-12, 0, 1.41421, -3.0824e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70896e-17, 0, 3.74483e-16, 0, 3.082e-12, 0, 0, 0
0.299572, 0, 5.21902e-12, 0, 1.41421, -5.21902e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97691e-17, 0, 6.5478e-16, 0, 5.21834e-12, 0, 0, 0
0.307458, 0, 8.76225e-12, 0, 1.41421, -8.76225e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15084e-17, 0, 1.13718e-15, 0, 8.76106e-12, 0, 0, 0
0.315344, 0, 1.45878e-11, 0, 1.41421, -1.45878e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.85544e-17, 0, 1.96218e-15, 0, 1.45857e-11, 0, 0, 0
0.32323, 0, 2.40841e-11, 1.24716e-43, 1.41421, -2.40841e-11, 0, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.24716e-43, 1.51328e-16, 1.24716e-43, 3.36463e-15, 1.24716e-43, 2.40805e-11, 1.24716e-43, 1.24716e-43, 1.24716e-43
0.331116, 0, 3.94329e-11, 2.20845e-42, 1.41421, -3.94329e-11, 0, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.57152e-16, 2.20845e-42, 5.73531e-15, 2.20845e-42, 3.9427e-11, 2.20845e-42, 2.20845e-42, 2.20845e-42
0.339003, 0, 6.40318e-11, 3.26461e-41, 1.41421, -6.40318e-11, 0, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 3.26461e-41, 4.3472e-16, 3.26461e-41, 9.72164e-15, 3.26461e-41, 6.40217e-11, 3.26461e-41, 3.26461e-41, 3.26461e-41
0.346889, 0, 1.03124e-10, 4.24456e-40, 1.41421, -1.03124e-10, 0, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 4.24456e-40, 7.31464e-16, 4.24456e-40, 1.63924e-14, 4.24456e-40, 1.03107e-10, 4.24456e-40, 4.24456e-40, 4.24456e-40
0.354775, 0, 1.64729e-10, 4.94134e-39, 1.41421, -1.64729e-10, 0, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 4.94134e-39, 1.22566e-15, 4.94134e-39, 2.7507e-14, 4.94134e-39, 1.647e-10, 4.94134e-39, 4.94134e-39, 4.94134e-39
0.362661, 0, 2.61005e-10, 5.19318e-38, 1.41421, -2.61005e-10, 0, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 5.19318e-38, 2.04631e-15, 5.19318e-38, 4.59543e-14, 5.19318e-38, 2.60957e-10, 5.19318e-38, 5.19318e-38, 5.19318e-38
0.370547, 0, 4.10217e-10, 4.95017e-37, 1.41421, -4.10217e-10, 0, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 4.95017e-37, 3.40603e-15, 4.95017e-37, 7.64704e-14, 4.95017e-37, 4.10137e-10, 4.95017e-37, 4.95017e-37, 4.95017e-37
0.378433, 0, 6.39568e-10, 4.31001e-36, 1.41421, -6.39568e-10, 0, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 4.31001e-36, 5.65504e-15, 4.31001e-36, 1.2681e-13, 4.31001e-36, 6.39436e-10, 4.31001e-36, 4.31001e-36, 4.31001e-36
0.386319, 0, 9.89211e-10, 3.44119e-35, 1.41421, -9.89211e-10, 0, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 3.44119e-35, 9.37051e-15, 3.44119e-35, 2.09662e-13, 3.44119e-35, 9.88992e-10, 3.44119e-35, 3.44119e-35, 3.44119e-35
0.394205, 0, 1.5179e-09, 2.53043e-34, 1.41421, -1.5179e-09, 0, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 2.53043e-34, 1.55038e-14, 2.53043e-34, 3.45784e-13, 2.53043e-34, 1.51754e-09, 2.53043e-34, 2.53043e-34, 2.53043e-34
0.402091, 0, 2.31085e-09, 1.74808e-33, 1.41421, -2.31085e-09, 0, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 1.74808e-33, 2.56232e-14, 1.74808e-33, 5.69127e-13, 1.74808e-33, 2.31025e-09, 1.74808e-33, 1.74808e-33, 1.74808e-33
0.409977, 0, 3.49057e-09, 1.01522e-32, 1.41421, -3.49057e-09, 0, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 1.01522e-32, 4.23131e-14, 1.01522e-32, 9.35208e-13, 1.01522e-32, 3.48959e-09, 1.01522e-32, 1.01522e-32, 1.01522e-32
0.417864, 0, 5.23173e-09, 6.03269e-32, 1.41421, -5.23173e-09, 0, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.03269e-32, 6.98306e-14, 6.03269e-32, 1.53482e-12, 6.03269e-32, 5.23012e-09, 6.03269e-32, 6.03269e-32, 6.03269e-32
0.42575, 0, 7.78113e-09, 3.19392e-31, 1.41421, -7.78113e-09, 0, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 3.19392e-31, 1.15176e-13, 3.19392e-31, 2.51628e-12, 3.19392e-31, 7.7785e-09, 3.19392e-31, 3.19392e-31, 3.19392e-31
0.433636, 0, 1.14846e-08, 1.66383e-30, 1.41421, -1.14846e-08, 0, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.66383e-30, 1.89843e-13, 1.66383e-30, 4.12169e-12, 1.66383e-30, 1.14803e-08, 1.66383e-30, 1.66383e-30, 1.66383e-30
0.441522, 0, 1.68228e-08, 8.29204e-30, 1.41421, -1.68228e-08, 0, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 8.29204e-30, 3.12639e-13, 8.29204e-30, 6.74549e-12, 8.29204e-30, 1.68158e-08, 8.29204e-30, 8.29204e-30, 8.29204e-30
0.449408, 0, 2.44581e-08, 7.41054e-29, 1.41421, -2.44581e-08, 0, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 7.41054e-29, 5.14667e-13, 7.41054e-29, 1.10362e-11, 7.41054e-29, 2.44465e-08, 7.41054e-29, 7.41054e-29, 7.41054e-29
0.457294, 0, 3.52945e-08, 3.25923e-28, 1.41421, -3.52945e-08, 0, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 3.25923e-28, 8.45075e-13, 3.25923e-28, 1.80187e-11, 3.25923e-28, 3.52756e-08, 3.25923e-28, 3.25923e-28, 3.25923e-28
0.46518, 0, 5.05582e-08, 1.36913e-27, 1.41421, -5.05582e-08, 0, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.36913e-27, 1.38464e-12, 1.36913e-27, 2.93706e-11, 1.36913e-27, 5.05274e-08, 1.36913e-27, 1.36913e-27, 1.36913e-27
0.473066, 0, 7.18973e-08, 5.4924e-27, 1.41421, -7.18973e-08, 0, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 5.4924e-27, 2.26266e-12, 5.4924e-27, 4.77724e-11, 5.4924e-27, 7.18473e-08, 5.4924e-27, 5.4924e-27, 5.4924e-27
0.480953, 0, 1.01509e-07, 2.1059e-26, 1.41421, -1.01509e-07, 0, 2.1059e-26, 2.1059e-26, 2.1059e-26, 2.1059e-26, 2.1059e-26, 2.1059e-26, 1.83243e-13, 2.1059e-26, 2.1059e-26, 2.1059e-26, 2.1059e-26, 2.1059e-26, 3.6855e-12, 2.1059e-26, 7.74933e-11, 2.1059e-26, 1.01428e-07, 2.1059e-26, 2.1059e-26, 2.1059e-26
0.488839, 0, 1.423e-07, 7.72974e-26, 1.41421, -1.423e-07, 0, 7.72974e-26, 7.72974e-26, 7.72974e-26, 7.72974e-26, 7.72974e-26, 7.72974e-26, 6.39718e-13, 7.72974e-26, 7.72974e-26, 7.72974e-26, 7.72974e-26, 7.72974e-26, 5.98029e-12, 7.72974e-26, 1.25283e-10, 7.72974e-26, 1.42169e-07, 7.72974e-26, 7.72974e-26, 7.72974e-26
0.496725, 0, 1.98086e-07, 2.73799e-25, 1.41421, -1.98086e-07, 0, 2.73799e-25, 2.73799e-25, 2.73799e-25, 2.73799e-25, 2.73799e-25, 2.73799e-25, 1.73992e-12, 2.73799e-25, 2.73799e-25, 2.73799e-25, 2.73799e-25, 2.73799e-25, 9.66189e-12, 2.73799e-25, 2.01732e-10, 2.73799e-25, 1.97872e-07, 2.73799e-25, 2.73799e-25, 2.73799e-25
0.504611, 0, 2.75119e-07, 1.16325e-10, 1.41421, -2.75119e-07, 1.16325e-10, 1.16328e-10, 1.16333e-10, 6.09598e-10, 1.28843e-10, 1.23816e-10, 1.23447e-10, 1.29256e-10, 1.38806e-10, 1.17807e-10, 6.95436e-10, 1.16825e-10, 1.18573e-10, 1.31859e-10, 1.16325e-10, 4.39624e-10, 1.16327e-10, 2.73632e-07, 1.16325e-10, 1.16325e-10, 1.25335e-10
0.512497, 0, 3.80425e-07, 4.01406e-10, 1.41421, -3.80425e-07, 4.01406e-10, 4.01418e-10, 4.01436e-10, 2.11421e-09, 4.44872e-10, 4.2742e-10, 4.26136e-10, 4.41517e-10, 4.79469e-10, 4.06552e-10, 2.41226e-09, 4.03143e-10, 4.09214e-10, 4.26252e-10, 4.01406e-10, 9.16749e-10, 4.01413e-10, 3.75902e-07, 4.01406e-10, 4.01406e-10, 4.32691e-10
0.520383, 0, 5.24847e-07, 1.08332e-09, 1.41421, -5.24847e-07, 1.08332e-09, 1.08336e-09, 1.0834e-09, 5.71958e-09, 1.20098e-09, 1.15374e-09, 1.15026e-09, 1.18758e-09, 1.29463e-09, 1.09725e-09, 6.52637e-09, 1.08802e-09, 1.10446e-09, 1.12283e-09, 1.08332e-09, 1.89983e-09, 1.08334e-09, 5.13217e-07, 1.08332e-09, 1.08332e-09, 1.16801e-09
0.528269, 0, 7.24606e-07, 2.67273e-09, 1.41421, -7.24606e-07, 2.67273e-09, 2.67281e-09, 2.67293e-09, 1.41285e-08, 2.96344e-09, 2.84672e-09, 2.83813e-09, 2.92448e-09, 3.19484e-09, 2.70715e-09, 1.6122e-08, 2.68435e-09, 2.72495e-09, 2.73518e-09, 2.67273e-09, 3.95783e-09, 2.67278e-09, 6.96642e-07, 2.67273e-09, 2.67273e-09, 2.88198e-09
0.536155, 0, 1.00553e-06, 6.28366e-09, 1.41421, -1.00553e-06, 6.28366e-09, 6.28385e-09, 6.28413e-09, 3.32409e-08, 6.96775e-09, 6.69307e-09, 6.67288e-09, 6.866e-09, 7.51226e-09, 6.36464e-09, 3.79319e-08, 6.311e-09, 6.40654e-09, 6.38173e-09, 6.28366e-09, 8.29173e-09, 6.28376e-09, 9.40801e-07, 6.28366e-09, 6.28366e-09, 6.77604e-09
0.544041, 0, 1.41104e-06, 1.42846e-08, 1.41421, -1.41104e-06, 1.42846e-08, 1.4285e-08, 1.42857e-08, 7.56015e-08, 1.58406e-08, 1.52159e-08, 1.51699e-08, 1.56085e-08, 1.70792e-08, 1.44688e-08, 8.62717e-08, 1.43468e-08, 1.45641e-08, 1.44376e-08, 1.42846e-08, 1.74018e-08, 1.42848e-08, 1.26533e-06, 1.42846e-08, 1.42846e-08, 1.54046e-08
0.551928, 0, 2.01753e-06, 3.1577e-08, 1.41421, -2.01753e-06, 3.1577e-08, 3.15779e-08, 3.15793e-08, 1.67185e-07, 3.50183e-08, 3.36365e-08, 3.35349e-08, 3.46672e-08, 3.77574e-08, 3.19843e-08, 1.90783e-07, 3.17145e-08, 3.21951e-08, 3.1814e-08, 3.1577e-08, 3.63742e-08, 3.15775e-08, 1.69731e-06, 3.1577e-08, 3.1577e-08, 3.40539e-08
0.559814, 0, 2.96448e-06, 6.80382e-08, 1.41421, -2.96448e-06, 6.80382e-08, 6.80402e-08, 6.80433e-08, 3.60356e-07, 7.54563e-08, 7.24778e-08, 7.22587e-08, 7.66747e-08, 8.13609e-08, 6.89163e-08, 4.11225e-07, 6.83346e-08, 6.93707e-08, 6.84027e-08, 6.80382e-08, 7.53602e-08, 6.80393e-08, 2.2754e-06, 6.80382e-08, 6.80382e-08, 7.33775e-08
0.5677, 0, 4.50469e-06, 1.43053e-07, 1.41421, -4.50469e-06, 1.43053e-07, 1.43057e-07, 1.43063e-07, 7.57926e-07, 1.58656e-07, 1.52391e-07, 1.5193e-07, 1.6392e-07, 1.71076e-07, 1.449e-07, 8.64925e-07, 1.43676e-07, 1.45856e-07, 1.43609e-07, 1.43053e-07, 1.54134e-07, 1.43055e-07, 3.05707e-06, 1.43053e-07, 1.43053e-07, 1.54284e-07
0.575586, 0, 7.10209e-06, 2.93664e-07, 1.41421, -7.10209e-06, 2.93664e-07, 2.93673e-07, 2.93686e-07, 1.55645e-06, 3.2571e-07, 3.12843e-07, 3.11897e-07, 3.40985e-07, 3.51217e-07, 2.97458e-07, 1.77619e-06, 2.94945e-07, 2.9942e-07, 2.94509e-07, 2.93664e-07, 3.10293e-07, 2.93669e-07, 4.13104e-06, 2.93664e-07, 2.93664e-07, 3.16729e-07
0.583472, 0, 1.15973e-05, 5.88791e-07, 1.41421, -1.15973e-05, 5.88791e-07, 5.88809e-07, 5.88835e-07, 3.12177e-06, 6.53071e-07, 6.27261e-07, 6.25363e-07, 6.92077e-07, 7.04234e-07, 5.96401e-07, 3.56256e-06, 5.9136e-07, 6.00338e-07, 5.90062e-07, 5.88791e-07, 6.13534e-07, 5.88801e-07, 5.63842e-06, 5.88791e-07, 5.88791e-07, 6.35057e-07
0.591358, 0, 1.94895e-05, 1.15326e-06, 1.41421, -1.94895e-05, 1.15326e-06, 1.15329e-06, 1.15334e-06, 6.11683e-06, 1.27922e-06, 1.22864e-06, 1.22492e-06, 1.37245e-06, 1.37948e-06, 1.16817e-06, 6.98058e-06, 1.15829e-06, 1.17588e-06, 1.15516e-06, 1.15326e-06, 1.18976e-06, 1.15327e-06, 7.80843e-06, 1.15326e-06, 1.15326e-06, 1.24392e-06
0.599244, 0, 3.34004e-05, 2.20712e-06, 1.41421, -3.34004e-05, 2.20712e-06, 2.20718e-06, 2.20728e-06, 1.17109e-05, 2.44829e-06, 2.35146e-06, 2.34434e-06, 2.66219e-06, 2.64026e-06, 2.23567e-06, 1.33648e-05, 2.21675e-06, 2.25044e-06, 2.20994e-06, 2.20712e-06, 2.26055e-06, 2.20715e-06, 1.10164e-05, 2.20712e-06, 2.20712e-06, 2.38071e-06
0.60713, 0, 5.78159e-05, 4.12804e-06, 1.41421, -5.78159e-05, 4.12804e-06, 4.12817e-06, 4.12835e-06, 2.1912e-05, 4.57935e-06, 4.39814e-06, 4.38481e-06, 5.0566e-06, 4.93856e-06, 4.18147e-06, 2.50067e-05, 4.14608e-06, 4.20911e-06, 4.1322e-06, 4.12804e-06, 4.20566e-06, 4.12811e-06, 1.58764e-05, 4.12804e-06, 4.12804e-06, 4.45287e-06
