   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_284.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.57797, 0, 2.74e-05, 3.27424e-07, 1.41421, -2.74e-05, 3.27424e-07, 3.27454e-07, 3.27553e-07, 1.37898e-06, 3.5878e-07, 4.19962e-07, 6.99852e-07, 4.27736e-07, 2.30411e-06, 3.95179e-07, 3.28238e-07, 3.31657e-07, 3.36067e-07, 3.27429e-07, 2.36537e-05, 3.27424e-07, 3.27424e-07, 3.67226e-07
0.585859, 0, 3.92543e-05, 6.87151e-07, 1.41421, -3.92543e-05, 6.87151e-07, 6.87213e-07, 6.87416e-07, 2.84195e-06, 7.51406e-07, 8.76777e-07, 1.50919e-06, 8.92707e-07, 4.7377e-06, 7.77545e-07, 6.88819e-07, 6.95826e-07, 7.00376e-07, 6.87162e-07, 3.15716e-05, 6.87151e-07, 6.87151e-07, 7.68712e-07
0.593749, 0, 5.77305e-05, 1.40614e-06, 1.41421, -5.77305e-05, 1.40614e-06, 1.40626e-06, 1.40667e-06, 5.7125e-06, 1.53455e-06, 1.78511e-06, 3.16954e-06, 1.81694e-06, 9.50115e-06, 1.5261e-06, 1.40947e-06, 1.42348e-06, 1.42621e-06, 1.40616e-06, 4.23232e-05, 1.40614e-06, 1.40614e-06, 1.56914e-06
0.601639, 0, 8.73934e-05, 2.80636e-06, 1.41421, -8.73934e-05, 2.80636e-06, 2.80661e-06, 2.80739e-06, 1.12016e-05, 3.0567e-06, 3.54516e-06, 6.48733e-06, 3.60723e-06, 1.85876e-05, 2.96474e-06, 2.81286e-06, 2.84016e-06, 2.8366e-06, 2.80641e-06, 5.7198e-05, 2.80636e-06, 2.80636e-06, 3.12413e-06
0.609528, 0, 0.000136122, 5.46368e-06, 1.41421, -0.000136122, 5.46368e-06, 5.46414e-06, 5.46563e-06, 2.14319e-05, 5.93984e-06, 6.86891e-06, 1.30173e-05, 6.98696e-06, 3.54805e-05, 5.67174e-06, 5.47604e-06, 5.52796e-06, 5.50888e-06, 5.46375e-06, 7.82415e-05, 5.46368e-06, 5.46368e-06, 6.06809e-06
0.617418, 0, 0.000217249, 1.03787e-05, 1.41421, -0.000217249, 1.03787e-05, 1.03796e-05, 1.03824e-05, 4.00184e-05, 1.12626e-05, 1.29871e-05, 2.562e-05, 1.32062e-05, 6.60949e-05, 1.06508e-05, 1.04017e-05, 1.0498e-05, 1.04458e-05, 1.03789e-05, 0.000108724, 1.03787e-05, 1.03787e-05, 1.15006e-05
0.625308, 0, 0.000352939, 1.92399e-05, 1.41421, -0.000352939, 1.92399e-05, 1.92415e-05, 1.92465e-05, 7.29392e-05, 2.08412e-05, 2.39656e-05, 4.94797e-05, 2.43625e-05, 0.000120183, 1.95942e-05, 1.92815e-05, 1.94561e-05, 1.93387e-05, 1.92402e-05, 0.000153856, 1.92399e-05, 1.92399e-05, 2.12725e-05
0.633198, 0, 0.000579292, 3.48134e-05, 1.41421, -0.000579292, 3.48134e-05, 3.48162e-05, 3.48251e-05, 0.000129792, 3.76456e-05, 4.31717e-05, 9.38047e-05, 4.38739e-05, 0.000213353, 3.52728e-05, 3.48869e-05, 3.51958e-05, 3.4958e-05, 3.48139e-05, 0.000221862, 3.48134e-05, 3.48134e-05, 3.84084e-05
0.641087, 0, 0.000953795, 6.14979e-05, 1.41421, -0.000953795, 6.14979e-05, 6.15026e-05, 6.1518e-05, 0.000225533, 6.63893e-05, 7.59332e-05, 0.000174624, 7.71459e-05, 0.000369848, 6.20915e-05, 6.16248e-05, 6.21583e-05, 6.17079e-05, 6.14987e-05, 0.000325483, 6.14979e-05, 6.14979e-05, 6.77067e-05
0.648977, 2, 0.001566, 0.000106081, 2, 1.99843, 0.000106081, 0.000106089, 0.000106115, 0.000382775, 0.000114332, 0.000130431, 0.000319276, 0.000132476, 0.000626206, 0.000106846, 0.000106295, 0.000107195, 0.000106384, 0.000106082, 0.000484083, 0.000106081, 0.000106081, 0.000116554
0.656867, 0, 0.00255224, 0.000178718, 1.41421, -0.00255224, 0.000178718, 0.000178731, 0.000178774, 0.000634657, 0.000192314, 0.000218841, 0.000573414, 0.000222212, 0.00103578, 0.0001797, 0.000179071, 0.000180553, 0.000179153, 0.00017872, 0.000726391, 0.000178718, 0.000178718, 0.000195975
0.664756, 0, 0.00411537, 0.000294135, 1.41421, -0.00411537, 0.000294135, 0.000294156, 0.000294225, 0.00102824, 0.000316025, 0.000358738, 0.00101166, 0.000364165, 0.0016741, 0.000295393, 0.000294703, 0.00029709, 0.000294757, 0.000294138, 0.00109395, 0.000294135, 0.000294135, 0.000321921
0.672646, 0, 0.00655048, 0.000473013, 1.41421, -0.00655048, 0.000473013, 0.000473046, 0.000473154, 0.00162824, 0.000507461, 0.000574674, 0.00175326, 0.000583214, 0.00264458, 0.00047462, 0.000473907, 0.000477664, 0.000473897, 0.000473018, 0.00164519, 0.000473013, 0.000473013, 0.000516739
0.680536, 0, 0.0102773, 0.000743456, 1.41421, -0.0102773, 0.000743456, 0.000743507, 0.000743674, 0.00252066, 0.000796451, 0.000899853, 0.00298447, 0.000912991, 0.00408422, 0.000745504, 0.000744831, 0.000750611, 0.000744706, 0.000743464, 0.00246002, 0.000743456, 0.000743456, 0.000810725
