   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_245.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.111222, 0, 7.34451e-24, 0, 1.41421, -7.34451e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18475e-26, 0, 0, 3.75476e-29, 0, 0, 7.32263e-24, 0, 0, 0
0.119104, 0, 2.57936e-23, 0, 1.41421, -2.57936e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67274e-26, 0, 0, 1.33104e-28, 0, 0, 2.57167e-23, 0, 0, 0
0.126987, 0, 8.6791e-23, 0, 1.41421, -8.6791e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58175e-25, 0, 0, 4.52256e-28, 0, 0, 8.65324e-23, 0, 0, 0
0.134869, 0, 2.81225e-22, 0, 1.41421, -2.81225e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.3655e-25, 0, 0, 1.48022e-27, 0, 0, 2.80387e-22, 0, 0, 0
0.142752, 0, 8.80938e-22, 0, 1.41421, -8.80938e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6205e-24, 0, 0, 4.68491e-27, 0, 0, 8.78313e-22, 0, 0, 0
0.150634, 0, 2.67597e-21, 0, 1.41421, -2.67597e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96013e-24, 0, 0, 1.43826e-26, 0, 0, 2.668e-21, 0, 0, 0
0.158517, 0, 7.90217e-21, 0, 1.41421, -7.90217e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35063e-23, 0, 0, 4.29357e-26, 0, 0, 7.87862e-21, 0, 0, 0
0.166399, 0, 2.27637e-20, 0, 1.41421, -2.27637e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77143e-23, 0, 0, 1.25144e-25, 0, 0, 2.26958e-20, 0, 0, 0
0.174282, 0, 6.39684e-20, 0, 1.41421, -6.39684e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90285e-22, 0, 0, 3.55884e-25, 0, 0, 6.37778e-20, 0, 0, 0
0.182164, 0, 1.75625e-19, 0, 1.41421, -1.75625e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22427e-22, 0, 0, 9.89004e-25, 0, 0, 1.75102e-19, 0, 0, 0
0.190047, 0, 4.71706e-19, 0, 1.41421, -4.71706e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40317e-21, 0, 0, 2.68938e-24, 0, 0, 4.703e-19, 0, 0, 0
0.197929, 0, 1.24079e-18, 0, 1.41421, -1.24079e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.69094e-21, 0, 0, 7.16402e-24, 0, 0, 1.23709e-18, 0, 0, 0
0.205812, 0, 3.19948e-18, 0, 1.41421, -3.19948e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5174e-21, 0, 0, 1.87124e-23, 0, 0, 3.18995e-18, 0, 0, 0
0.213695, 0, 8.09416e-18, 0, 1.41421, -8.09416e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40774e-20, 0, 0, 4.79662e-23, 0, 0, 8.07004e-18, 0, 0, 0
0.221577, 0, 2.05783e-17, 0, 1.41421, -2.05783e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12135e-20, 0, 0, 1.24082e-22, 0, 0, 2.05169e-17, 0, 0, 0
0.22946, 0, 5.00595e-17, 0, 1.41421, -5.00595e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4891e-19, 0, 0, 3.05961e-22, 0, 0, 4.99103e-17, 0, 0, 0
0.237342, 0, 1.19751e-16, 0, 1.41421, -1.19751e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5622e-19, 0, 0, 7.4215e-22, 0, 0, 1.19394e-16, 0, 0, 0
0.245225, 0, 2.81832e-16, 0, 1.41421, -2.81832e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38355e-19, 0, 0, 1.77172e-21, 0, 0, 2.80992e-16, 0, 0, 0
0.253107, 0, 6.52834e-16, 0, 1.41421, -6.52834e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94195e-18, 0, 0, 4.16462e-21, 0, 0, 6.50888e-16, 0, 0, 0
0.26099, 0, 1.48895e-15, 0, 1.41421, -1.48895e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4291e-18, 0, 0, 9.64282e-21, 0, 0, 1.48451e-15, 0, 0, 0
0.268872, 0, 3.34489e-15, 0, 1.41421, -3.34489e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.94982e-18, 0, 0, 2.20016e-20, 0, 0, 3.33492e-15, 0, 0, 0
0.276755, 0, 7.40364e-15, 0, 1.41421, -7.40364e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2023e-17, 0, 0, 4.94849e-20, 0, 0, 7.38157e-15, 0, 0, 0
0.284637, 0, 1.61509e-14, 0, 1.41421, -1.61509e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80425e-17, 0, 0, 1.0975e-19, 0, 0, 1.61028e-14, 0, 0, 0
0.29252, 0, 3.47346e-14, 0, 1.41421, -3.47346e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0332e-16, 0, 0, 2.40094e-19, 0, 0, 3.4631e-14, 0, 0, 0
0.300402, 0, 7.36622e-14, 0, 1.41421, -7.36622e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19111e-16, 0, 0, 5.18233e-19, 0, 0, 7.34426e-14, 0, 0, 0
0.308285, 0, 1.54078e-13, 0, 1.41421, -1.54078e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.58307e-16, 0, 0, 1.10401e-18, 0, 0, 1.53619e-13, 0, 0, 0
0.316167, 0, 3.17942e-13, 0, 1.41421, -3.17942e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45706e-16, 0, 0, 2.32192e-18, 0, 0, 3.16994e-13, 0, 0, 0
0.32405, 0, 6.47356e-13, 0, 1.41421, -6.47356e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92551e-15, 0, 0, 4.82234e-18, 0, 0, 6.45425e-13, 0, 0, 0
0.331932, 0, 1.30077e-12, 0, 1.41421, -1.30077e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86899e-15, 0, 0, 9.89294e-18, 0, 0, 1.29689e-12, 0, 0, 0
0.339815, 0, 2.57983e-12, 0, 1.41421, -2.57983e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67329e-15, 0, 0, 2.00528e-17, 0, 0, 2.57214e-12, 0, 0, 0
0.347698, 0, 5.05098e-12, 0, 1.41421, -5.05098e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50232e-14, 0, 0, 4.0174e-17, 0, 0, 5.03591e-12, 0, 0, 0
0.35558, 0, 9.76367e-12, 0, 1.41421, -9.76367e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90402e-14, 0, 0, 7.95766e-17, 0, 0, 9.73455e-12, 0, 0, 0
0.363463, 0, 1.86362e-11, 0, 1.41421, -1.86362e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54301e-14, 0, 0, 1.55907e-16, 0, 0, 1.85806e-11, 0, 0, 0
0.371345, 0, 3.51286e-11, 3.68541e-43, 1.41421, -3.51286e-11, 0, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 3.68541e-43, 1.04486e-13, 3.68541e-43, 3.68541e-43, 3.02263e-16, 3.68541e-43, 3.68541e-43, 3.50238e-11, 3.68541e-43, 3.68541e-43, 3.68541e-43
0.379228, 0, 6.53987e-11, 6.75986e-42, 1.41421, -6.53987e-11, 0, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 6.75986e-42, 1.94531e-13, 6.75986e-42, 6.75986e-42, 5.80182e-16, 6.75986e-42, 6.75986e-42, 6.52036e-11, 6.75986e-42, 6.75986e-42, 6.75986e-42
0.38711, 0, 1.20262e-10, 1.00927e-40, 1.41421, -1.20262e-10, 0, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 1.00927e-40, 3.57752e-13, 1.00927e-40, 1.00927e-40, 1.10322e-15, 1.00927e-40, 1.00927e-40, 1.19903e-10, 1.00927e-40, 1.00927e-40, 1.00927e-40
0.394993, 0, 2.18467e-10, 1.33277e-39, 1.41421, -2.18467e-10, 0, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 1.33277e-39, 6.49967e-13, 1.33277e-39, 1.33277e-39, 2.07958e-15, 1.33277e-39, 1.33277e-39, 2.17815e-10, 1.33277e-39, 1.33277e-39, 1.33277e-39
0.402875, 0, 3.92088e-10, 1.56961e-38, 1.41421, -3.92088e-10, 0, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.56961e-38, 1.16672e-12, 1.56961e-38, 1.56961e-38, 3.88895e-15, 1.56961e-38, 1.56961e-38, 3.90917e-10, 1.56961e-38, 1.56961e-38, 1.56961e-38
0.410758, 0, 6.95424e-10, 5.46637e-37, 1.41421, -6.95424e-10, 0, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 5.46637e-37, 2.06991e-12, 5.46637e-37, 5.46637e-37, 7.23544e-15, 5.46637e-37, 5.46637e-37, 6.93347e-10, 5.46637e-37, 5.46637e-37, 5.46637e-37
0.41864, 0, 1.21853e-09, 4.85471e-36, 1.41421, -1.21853e-09, 0, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 4.85471e-36, 3.62822e-12, 4.85471e-36, 4.85471e-36, 1.33521e-14, 4.85471e-36, 4.85471e-36, 1.21489e-09, 4.85471e-36, 4.85471e-36, 4.85471e-36
0.426523, 0, 2.11006e-09, 3.95821e-35, 1.41421, -2.11006e-09, 0, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 3.95821e-35, 6.28578e-12, 3.95821e-35, 3.95821e-35, 2.45105e-14, 3.95821e-35, 3.95821e-35, 2.10375e-09, 3.95821e-35, 3.95821e-35, 3.95821e-35
0.434405, 0, 3.61129e-09, 2.97566e-34, 1.41421, -3.61129e-09, 0, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 2.97566e-34, 1.07648e-11, 2.97566e-34, 2.97566e-34, 4.48022e-14, 2.97566e-34, 2.97566e-34, 3.60048e-09, 2.97566e-34, 2.97566e-34, 2.97566e-34
0.442288, 0, 6.10921e-09, 2.10844e-33, 1.41421, -6.10921e-09, 0, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 2.10844e-33, 1.8226e-11, 2.10844e-33, 2.10844e-33, 8.16201e-14, 2.10844e-33, 2.10844e-33, 6.0909e-09, 2.10844e-33, 2.10844e-33, 2.10844e-33
0.45017, 0, 1.02166e-08, 1.19705e-32, 1.41421, -1.02166e-08, 0, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 1.19705e-32, 3.05129e-11, 1.19705e-32, 1.19705e-32, 1.48324e-13, 1.19705e-32, 1.19705e-32, 1.01859e-08, 1.19705e-32, 1.19705e-32, 1.19705e-32
0.458053, 0, 1.68915e-08, 6.98828e-32, 1.41421, -1.68915e-08, 0, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 6.98828e-32, 5.05186e-11, 6.98828e-32, 6.98828e-32, 2.69059e-13, 6.98828e-32, 6.98828e-32, 1.68407e-08, 6.98828e-32, 6.98828e-32, 6.98828e-32
0.465935, 0, 2.76136e-08, 3.6553e-31, 1.41421, -2.76136e-08, 0, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 3.6553e-31, 8.2731e-11, 3.6553e-31, 3.6553e-31, 4.87424e-13, 3.6553e-31, 3.6553e-31, 2.75304e-08, 3.6553e-31, 3.6553e-31, 3.6553e-31
0.473818, 0, 4.46393e-08, 1.89301e-30, 1.41421, -4.46393e-08, 0, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.89301e-30, 1.34035e-10, 1.89301e-30, 1.89301e-30, 8.8204e-13, 1.89301e-30, 1.89301e-30, 4.45044e-08, 1.89301e-30, 1.89301e-30, 1.89301e-30
0.481701, 0, 7.13679e-08, 9.46302e-30, 1.41421, -7.13679e-08, 0, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 9.46302e-30, 2.14876e-10, 9.46302e-30, 9.46302e-30, 1.59427e-12, 9.46302e-30, 9.46302e-30, 7.11514e-08, 9.46302e-30, 9.46302e-30, 9.46302e-30
0.489583, 0, 1.12858e-07, 4.51296e-29, 1.41421, -1.12858e-07, 0, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 4.51296e-29, 3.40934e-10, 4.51296e-29, 4.51296e-29, 2.87727e-12, 4.51296e-29, 4.51296e-29, 1.12514e-07, 4.51296e-29, 4.51296e-29, 4.51296e-29
0.497466, 0, 1.76546e-07, 2.09706e-28, 1.41421, -1.76546e-07, 0, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 2.09706e-28, 5.35506e-10, 2.09706e-28, 2.09706e-28, 5.18191e-12, 2.09706e-28, 2.09706e-28, 1.76005e-07, 2.09706e-28, 2.09706e-28, 2.09706e-28
0.505348, 0, 2.7324e-07, 9.39506e-28, 1.41421, -2.7324e-07, 0, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 9.39506e-28, 8.3287e-10, 9.39506e-28, 9.39506e-28, 9.30583e-12, 9.39506e-28, 9.39506e-28, 2.72398e-07, 9.39506e-28, 9.39506e-28, 9.39506e-28
0.513231, 0, 4.18454e-07, 4.03391e-27, 1.41421, -4.18454e-07, 0, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 4.03391e-27, 1.28297e-09, 4.03391e-27, 4.03391e-27, 1.66487e-11, 4.03391e-27, 4.03391e-27, 4.17154e-07, 4.03391e-27, 4.03391e-27, 4.03391e-27
0.521113, 0, 6.34211e-07, 1.65847e-26, 1.41421, -6.34211e-07, 0, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.65847e-26, 1.95794e-09, 1.65847e-26, 1.65847e-26, 2.9645e-11, 1.65847e-26, 1.65847e-26, 6.32223e-07, 1.65847e-26, 1.65847e-26, 1.65847e-26
0.528996, 0, 9.51411e-07, 6.53035e-26, 1.41421, -9.51411e-07, 0, 6.53035e-26, 6.53035e-26, 6.53035e-26, 6.53035e-26, 6.53035e-26, 6.53035e-26, 3.40224e-12, 6.53035e-26, 6.53035e-26, 2.96097e-09, 6.53035e-26, 6.53035e-26, 5.24866e-11, 6.53035e-26, 6.53035e-26, 9.48394e-07, 6.53035e-26, 6.53035e-26, 6.53035e-26
0.536878, 0, 1.41291e-06, 2.46545e-25, 1.41421, -1.41291e-06, 0, 2.46545e-25, 2.46545e-25, 2.46545e-25, 2.46545e-25, 2.46545e-25, 2.46545e-25, 1.33343e-11, 2.46545e-25, 2.46545e-25, 4.43846e-09, 2.46545e-25, 2.46545e-25, 9.2315e-11, 2.46545e-25, 2.46545e-25, 1.40837e-06, 2.46545e-25, 2.46545e-25, 2.46545e-25
0.544761, 0, 2.07751e-06, 8.9884e-25, 1.41421, -2.07751e-06, 0, 8.9884e-25, 8.9884e-25, 8.9884e-25, 8.9884e-25, 8.9884e-25, 8.9884e-25, 4.09746e-11, 8.9884e-25, 8.9884e-25, 6.59636e-09, 8.9884e-25, 8.9884e-25, 1.61162e-10, 8.9884e-25, 8.9884e-25, 2.07071e-06, 8.9884e-25, 8.9884e-25, 8.9884e-25
0.552643, 0, 3.02744e-06, 2.77279e-10, 1.41421, -3.02744e-06, 2.77279e-10, 2.77308e-10, 2.77369e-10, 1.21969e-09, 3.08196e-10, 2.77515e-10, 3.82567e-10, 5.60291e-10, 4.308e-10, 5.9558e-10, 9.99943e-09, 2.78027e-10, 2.80669e-10, 5.56348e-10, 2.77279e-10, 2.77281e-10, 3.01559e-06, 2.77279e-10, 2.77279e-10, 2.90112e-10
0.560526, 0, 4.3719e-06, 1.0737e-09, 1.41421, -4.3719e-06, 1.0737e-09, 1.07382e-09, 1.07406e-09, 4.7359e-09, 1.19385e-09, 1.07462e-09, 1.48285e-09, 2.03233e-09, 1.67029e-09, 2.31061e-09, 1.52869e-08, 1.07661e-09, 1.08688e-09, 1.55281e-09, 1.0737e-09, 1.07372e-09, 4.35016e-06, 1.0737e-09, 1.0737e-09, 1.12358e-09
0.568408, 0, 6.26189e-06, 3.26454e-09, 1.41421, -6.26189e-06, 3.26454e-09, 3.2649e-09, 3.26561e-09, 1.44264e-08, 3.63073e-09, 3.26734e-09, 4.51157e-09, 6.03421e-09, 5.08284e-09, 7.03447e-09, 2.38789e-08, 3.27341e-09, 3.3047e-09, 4.07951e-09, 3.26454e-09, 3.26458e-09, 6.21912e-06, 3.26454e-09, 3.26454e-09, 3.41654e-09
0.576291, 0, 8.90475e-06, 9.06442e-09, 1.41421, -8.90475e-06, 9.06442e-09, 9.06541e-09, 9.06739e-09, 4.0114e-08, 1.00831e-08, 9.07221e-09, 1.25333e-08, 1.65167e-08, 1.41225e-08, 1.95514e-08, 3.87314e-08, 9.08908e-09, 9.17613e-09, 1.04375e-08, 9.06442e-09, 9.06452e-09, 8.8146e-06, 9.06442e-09, 9.06442e-09, 9.48724e-09
0.584173, 0, 1.25947e-05, 2.38766e-08, 1.41421, -1.25947e-05, 2.38766e-08, 2.38792e-08, 2.38844e-08, 1.05765e-07, 2.65631e-08, 2.38971e-08, 3.30253e-08, 4.30209e-08, 3.72164e-08, 5.15343e-08, 6.62469e-08, 2.39416e-08, 2.41712e-08, 2.61674e-08, 2.38766e-08, 2.38768e-08, 1.23947e-05, 2.38766e-08, 2.38766e-08, 2.49917e-08
0.592056, 0, 1.77674e-05, 6.03845e-08, 1.41421, -1.77674e-05, 6.03845e-08, 6.0391e-08, 6.04043e-08, 2.67671e-07, 6.71849e-08, 6.04364e-08, 8.35429e-08, 1.09626e-07, 9.4152e-08, 1.30396e-07, 1.20444e-07, 6.05491e-08, 6.11302e-08, 6.41687e-08, 6.03845e-08, 6.03851e-08, 1.73095e-05, 6.03845e-08, 6.03845e-08, 6.32072e-08
0.599938, 0, 2.51007e-05, 1.47261e-07, 1.41421, -2.51007e-05, 1.47261e-07, 1.47277e-07, 1.4731e-07, 6.53173e-07, 1.63859e-07, 1.47388e-07, 2.03783e-07, 2.69638e-07, 2.29675e-07, 3.18133e-07, 2.31766e-07, 1.47663e-07, 1.49081e-07, 1.5345e-07, 1.47261e-07, 1.47263e-07, 2.4046e-05, 1.47261e-07, 1.47261e-07, 1.54151e-07
0.607821, 0, 3.57669e-05, 3.47042e-07, 1.41421, -3.57669e-05, 3.47042e-07, 3.4708e-07, 3.47156e-07, 1.54023e-06, 3.86187e-07, 3.47341e-07, 4.80347e-07, 6.93347e-07, 5.41416e-07, 7.50043e-07, 4.65077e-07, 3.47989e-07, 3.51335e-07, 3.57065e-07, 3.47042e-07, 3.47046e-07, 3.33076e-05, 3.47042e-07, 3.47042e-07, 3.6329e-07
0.615704, 0, 5.16924e-05, 7.90342e-07, 1.41421, -5.16924e-05, 7.90342e-07, 7.90428e-07, 7.90602e-07, 3.50964e-06, 8.79554e-07, 7.91024e-07, 1.09415e-06, 1.62722e-06, 1.23332e-06, 1.70879e-06, 9.54033e-07, 7.92502e-07, 8.00125e-07, 8.06418e-07, 7.90342e-07, 7.9035e-07, 4.6152e-05, 7.90342e-07, 7.90342e-07, 8.27373e-07
0.623586, 0, 7.64403e-05, 1.74136e-06, 1.41421, -7.64403e-05, 1.74136e-06, 1.74155e-06, 1.74194e-06, 7.7374e-06, 1.93807e-06, 1.74287e-06, 2.41125e-06, 3.70294e-06, 2.71813e-06, 3.76653e-06, 1.96678e-06, 1.74612e-06, 1.76293e-06, 1.7669e-06, 1.74136e-06, 1.74138e-06, 6.4253e-05, 1.74136e-06, 1.74136e-06, 1.82301e-06
0.631469, 0, 0.00011647, 3.71332e-06, 1.41421, -0.00011647, 3.71332e-06, 3.71373e-06, 3.71455e-06, 1.651e-05, 4.13314e-06, 3.71653e-06, 5.14298e-06, 8.19417e-06, 5.79793e-06, 8.03539e-06, 4.02167e-06, 3.72348e-06, 3.75936e-06, 3.75351e-06, 3.71332e-06, 3.71336e-06, 9.0353e-05, 3.71332e-06, 3.71332e-06, 3.88758e-06
0.639351, 0, 0.000183522, 7.66622e-06, 1.41421, -0.000183522, 7.66622e-06, 7.66705e-06, 7.66875e-06, 3.41085e-05, 8.53371e-06, 7.67284e-06, 1.06204e-05, 1.76705e-05, 1.19737e-05, 1.65971e-05, 8.08529e-06, 7.68721e-06, 7.76134e-06, 7.72889e-06, 7.66622e-06, 7.66629e-06, 0.000129047, 7.66622e-06, 7.66622e-06, 8.0263e-06
0.647234, 0, 0.000298665, 1.53284e-05, 1.41421, -0.000298665, 1.53284e-05, 1.533e-05, 1.53334e-05, 6.82497e-05, 1.70645e-05, 1.53416e-05, 2.12408e-05, 3.7204e-05, 2.39494e-05, 3.32025e-05, 1.58945e-05, 1.53704e-05, 1.55187e-05, 1.54253e-05, 1.53284e-05, 1.53285e-05, 0.000188088, 1.53284e-05, 1.53284e-05, 1.6049e-05
0.655116, 0, 0.00049894, 2.96934e-05, 1.41421, -0.00049894, 2.96934e-05, 2.96966e-05, 2.97032e-05, 0.000132316, 3.30601e-05, 2.97191e-05, 4.11586e-05, 7.65408e-05, 4.64109e-05, 6.43544e-05, 3.04541e-05, 2.97749e-05, 3.00626e-05, 2.9842e-05, 2.96934e-05, 2.96937e-05, 0.000280462, 2.96934e-05, 2.96934e-05, 3.10909e-05
