   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_181.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0317635, 362, 0, 0, 19.0788, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0238778, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0159922, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00810646, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00022077, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00766492, 0, 6.02494e-24, 0, 1.41421, -6.02494e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20326e-26, 0, 0, 1.92344e-28, 0, 0, 6.00272e-24, 0, 0, 0
0.0155506, 0, 1.6455e-23, 0, 1.41421, -1.6455e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01742e-26, 0, 0, 5.32834e-28, 0, 0, 1.63943e-23, 0, 0, 0
0.0234363, 0, 4.37263e-23, 0, 1.41421, -4.37263e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59902e-25, 0, 0, 1.4358e-27, 0, 0, 4.3565e-23, 0, 0, 0
0.031322, 0, 1.13365e-22, 0, 1.41421, -1.13365e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14565e-25, 0, 0, 3.77422e-27, 0, 0, 1.12947e-22, 0, 0, 0
0.0392077, 0, 2.87382e-22, 0, 1.41421, -2.87382e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05092e-24, 0, 0, 9.69996e-27, 0, 0, 2.86321e-22, 0, 0, 0
0.0470934, 0, 7.13589e-22, 0, 1.41421, -7.13589e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60951e-24, 0, 0, 2.44185e-26, 0, 0, 7.10955e-22, 0, 0, 0
0.0549791, 0, 1.73813e-21, 0, 1.41421, -1.73813e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35614e-24, 0, 0, 6.03016e-26, 0, 0, 1.73171e-21, 0, 0, 0
0.0628648, 0, 4.15816e-21, 0, 1.41421, -4.15816e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52059e-23, 0, 0, 1.4627e-25, 0, 0, 4.14281e-21, 0, 0, 0
0.0707505, 0, 9.78065e-21, 0, 1.41421, -9.78065e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57666e-23, 0, 0, 3.48881e-25, 0, 0, 9.74453e-21, 0, 0, 0
0.0786361, 0, 2.264e-20, 0, 1.41421, -2.264e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27917e-23, 0, 0, 8.19027e-25, 0, 0, 2.25564e-20, 0, 0, 0
0.0865218, 0, 5.16155e-20, 0, 1.41421, -5.16155e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88751e-22, 0, 0, 1.894e-24, 0, 0, 5.14248e-20, 0, 0, 0
0.0944075, 0, 1.1598e-19, 0, 1.41421, -1.1598e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24123e-22, 0, 0, 4.31756e-24, 0, 0, 1.15551e-19, 0, 0, 0
0.102293, 0, 2.57011e-19, 0, 1.41421, -2.57011e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.39856e-22, 0, 0, 9.70839e-24, 0, 0, 2.56062e-19, 0, 0, 0
0.110179, 0, 5.61992e-19, 0, 1.41421, -5.61992e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05513e-21, 0, 0, 2.15455e-23, 0, 0, 5.59916e-19, 0, 0, 0
0.118065, 0, 1.21319e-18, 0, 1.41421, -1.21319e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43648e-21, 0, 0, 4.72152e-23, 0, 0, 1.20871e-18, 0, 0, 0
0.12595, 0, 2.58665e-18, 0, 1.41421, -2.58665e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45903e-21, 0, 0, 1.02216e-22, 0, 0, 2.57709e-18, 0, 0, 0
0.133836, 0, 5.44911e-18, 0, 1.41421, -5.44911e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99267e-20, 0, 0, 2.187e-22, 0, 0, 5.42897e-18, 0, 0, 0
0.141722, 0, 1.1346e-17, 0, 1.41421, -1.1346e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14907e-20, 0, 0, 4.62615e-22, 0, 0, 1.1304e-17, 0, 0, 0
0.149607, 0, 2.33575e-17, 0, 1.41421, -2.33575e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.54149e-20, 0, 0, 9.67784e-22, 0, 0, 2.32711e-17, 0, 0, 0
0.157493, 0, 4.75548e-17, 0, 1.41421, -4.75548e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73901e-19, 0, 0, 2.00285e-21, 0, 0, 4.73789e-17, 0, 0, 0
0.165379, 0, 9.57763e-17, 0, 1.41421, -9.57763e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50239e-19, 0, 0, 4.10152e-21, 0, 0, 9.54219e-17, 0, 0, 0
0.173264, 0, 1.9086e-16, 0, 1.41421, -1.9086e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97946e-19, 0, 0, 8.31331e-21, 0, 0, 1.90154e-16, 0, 0, 0
0.18115, 0, 3.76405e-16, 0, 1.41421, -3.76405e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37645e-18, 0, 0, 1.66812e-20, 0, 0, 3.75012e-16, 0, 0, 0
