   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_279.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.252453, 0, 1.18608e-13, 0, 1.41421, -1.18608e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35153e-16, 0, 0, 6.55514e-18, 0, 0, 1.17966e-13, 0, 0, 0
0.260335, 0, 2.12581e-13, 0, 1.41421, -2.12581e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13839e-15, 0, 0, 1.20108e-17, 0, 0, 2.11431e-13, 0, 0, 0
0.268217, 0, 3.77566e-13, 0, 1.41421, -3.77566e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02192e-15, 0, 0, 2.18253e-17, 0, 0, 3.75522e-13, 0, 0, 0
0.2761, 0, 6.64582e-13, 0, 1.41421, -6.64582e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55897e-15, 0, 0, 3.93391e-17, 0, 0, 6.60984e-13, 0, 0, 0
0.283982, 0, 1.16047e-12, 0, 1.41421, -1.16047e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.21473e-15, 0, 0, 7.05126e-17, 0, 0, 1.15418e-12, 0, 0, 0
0.291865, 0, 2.00626e-12, 0, 1.41421, -2.00626e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07447e-14, 0, 0, 1.25113e-16, 0, 0, 1.9954e-12, 0, 0, 0
0.299747, 0, 3.43816e-12, 0, 1.41421, -3.43816e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84142e-14, 0, 0, 2.20359e-16, 0, 0, 3.41952e-12, 0, 0, 0
0.307629, 0, 5.84072e-12, 0, 1.41421, -5.84072e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12841e-14, 0, 0, 3.85361e-16, 0, 0, 5.80905e-12, 0, 0, 0
0.315512, 0, 9.83644e-12, 0, 1.41421, -9.83644e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2691e-14, 0, 0, 6.69358e-16, 0, 0, 9.78308e-12, 0, 0, 0
0.323394, 0, 1.64233e-11, 8.68805e-44, 1.41421, -1.64233e-11, 0, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.68805e-44, 8.7986e-14, 8.68805e-44, 8.68805e-44, 1.15519e-15, 8.68805e-44, 8.68805e-44, 1.63341e-11, 8.68805e-44, 8.68805e-44, 8.68805e-44
0.331276, 0, 2.71867e-11, 1.54283e-42, 1.41421, -2.71867e-11, 0, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.54283e-42, 1.45675e-13, 1.54283e-42, 1.54283e-42, 1.98165e-15, 1.54283e-42, 1.54283e-42, 2.7039e-11, 1.54283e-42, 1.54283e-42, 1.54283e-42
0.339159, 0, 4.46218e-11, 2.28608e-41, 1.41421, -4.46218e-11, 0, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.28608e-41, 2.39151e-13, 2.28608e-41, 2.28608e-41, 3.38042e-15, 2.28608e-41, 2.28608e-41, 4.43793e-11, 2.28608e-41, 2.28608e-41, 2.28608e-41
0.347041, 0, 7.26194e-11, 2.97891e-40, 1.41421, -7.26194e-11, 0, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 2.97891e-40, 3.89315e-13, 2.97891e-40, 2.97891e-40, 5.73711e-15, 2.97891e-40, 2.97891e-40, 7.22243e-11, 2.97891e-40, 2.97891e-40, 2.97891e-40
0.354924, 0, 1.17192e-10, 3.47554e-39, 1.41421, -1.17192e-10, 0, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 3.47554e-39, 6.28497e-13, 3.47554e-39, 3.47554e-39, 9.69227e-15, 3.47554e-39, 3.47554e-39, 1.16553e-10, 3.47554e-39, 3.47554e-39, 3.47554e-39
0.362806, 0, 1.87541e-10, 3.66064e-38, 1.41421, -1.87541e-10, 0, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 3.66064e-38, 1.00624e-12, 3.66064e-38, 3.66064e-38, 1.63081e-14, 3.66064e-38, 3.66064e-38, 1.86519e-10, 3.66064e-38, 3.66064e-38, 3.66064e-38
0.370688, 0, 2.97631e-10, 3.49742e-37, 1.41421, -2.97631e-10, 0, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 3.49742e-37, 1.59785e-12, 3.49742e-37, 3.49742e-37, 2.73451e-14, 3.49742e-37, 3.49742e-37, 2.96006e-10, 3.49742e-37, 3.49742e-37, 3.49742e-37
0.378571, 0, 4.68449e-10, 3.05219e-36, 1.41421, -4.68449e-10, 0, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 3.05219e-36, 2.51669e-12, 3.05219e-36, 3.05219e-36, 4.57195e-14, 3.05219e-36, 3.05219e-36, 4.65886e-10, 3.05219e-36, 3.05219e-36, 3.05219e-36
0.386453, 0, 7.31252e-10, 2.44285e-35, 1.41421, -7.31252e-10, 0, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 2.44285e-35, 3.93204e-12, 2.44285e-35, 2.44285e-35, 7.62625e-14, 2.44285e-35, 2.44285e-35, 7.27243e-10, 2.44285e-35, 2.44285e-35, 2.44285e-35
0.394336, 0, 1.13219e-09, 1.80096e-34, 1.41421, -1.13219e-09, 0, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 1.80096e-34, 6.09456e-12, 1.80096e-34, 1.80096e-34, 1.2698e-13, 1.80096e-34, 1.80096e-34, 1.12597e-09, 1.80096e-34, 1.80096e-34, 1.80096e-34
0.402218, 0, 1.73878e-09, 1.24728e-33, 1.41421, -1.73878e-09, 0, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 1.24728e-33, 9.37216e-12, 1.24728e-33, 1.24728e-33, 2.11139e-13, 1.24728e-33, 1.24728e-33, 1.72919e-09, 1.24728e-33, 1.24728e-33, 1.24728e-33
0.4101, 0, 2.64888e-09, 7.33629e-33, 1.41421, -2.64888e-09, 0, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 7.33629e-33, 1.43006e-11, 7.33629e-33, 7.33629e-33, 3.50725e-13, 7.33629e-33, 7.33629e-33, 2.63423e-09, 7.33629e-33, 7.33629e-33, 7.33629e-33
0.417983, 0, 4.00317e-09, 4.39046e-32, 1.41421, -4.00317e-09, 0, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 4.39046e-32, 2.16536e-11, 4.39046e-32, 4.39046e-32, 5.82149e-13, 4.39046e-32, 4.39046e-32, 3.98093e-09, 4.39046e-32, 4.39046e-32, 4.39046e-32
0.425865, 0, 6.00195e-09, 2.34704e-31, 1.41421, -6.00195e-09, 0, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 2.34704e-31, 3.254e-11, 2.34704e-31, 2.34704e-31, 9.6565e-13, 2.34704e-31, 2.34704e-31, 5.96845e-09, 2.34704e-31, 2.34704e-31, 2.34704e-31
0.433748, 0, 8.92812e-09, 1.2308e-30, 1.41421, -8.92812e-09, 0, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 1.2308e-30, 4.85369e-11, 1.2308e-30, 1.2308e-30, 1.60071e-12, 1.2308e-30, 1.2308e-30, 8.87798e-09, 1.2308e-30, 1.2308e-30, 1.2308e-30
0.44163, 0, 1.31776e-08, 6.16833e-30, 1.41421, -1.31776e-08, 0, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 6.16833e-30, 7.18702e-11, 6.16833e-30, 6.16833e-30, 2.65118e-12, 6.16833e-30, 6.16833e-30, 1.3103e-08, 6.16833e-30, 6.16833e-30, 6.16833e-30
0.449512, 0, 1.92995e-08, 2.92773e-29, 1.41421, -1.92995e-08, 0, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 2.92773e-29, 1.05659e-10, 2.92773e-29, 2.92773e-29, 4.38603e-12, 2.92773e-29, 2.92773e-29, 1.91895e-08, 2.92773e-29, 2.92773e-29, 2.92773e-29
0.457395, 0, 2.805e-08, 1.3428e-28, 1.41421, -2.805e-08, 0, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.3428e-28, 1.54243e-10, 1.3428e-28, 1.3428e-28, 7.24504e-12, 1.3428e-28, 1.3428e-28, 2.78885e-08, 1.3428e-28, 1.3428e-28, 1.3428e-28
0.465277, 0, 4.04596e-08, 5.90987e-28, 1.41421, -4.04596e-08, 0, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 5.90987e-28, 2.23622e-10, 5.90987e-28, 5.90987e-28, 1.19435e-11, 5.90987e-28, 5.90987e-28, 4.0224e-08, 5.90987e-28, 5.90987e-28, 5.90987e-28
0.47316, 0, 5.79233e-08, 2.48343e-27, 1.41421, -5.79233e-08, 0, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 2.48343e-27, 3.22034e-10, 2.48343e-27, 2.48343e-27, 1.96386e-11, 2.48343e-27, 2.48343e-27, 5.75817e-08, 2.48343e-27, 2.48343e-27, 2.48343e-27
