   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_48.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0343847, 96, 0, 0, 9.8995, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0264801, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0185755, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0106708, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00276621, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00513841, 0, 2.8914e-21, 0, 1.41421, -2.8914e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86466e-24, 0, 0, 1.65054e-26, 0, 1.3094e-25, 0, 2.88839e-21, 0, 0, 0
0.013043, 0, 6.49466e-21, 0, 1.41421, -6.49466e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4346e-24, 0, 0, 3.76439e-26, 0, 2.99804e-25, 0, 6.48789e-21, 0, 0, 0
0.0209477, 0, 1.43845e-20, 0, 1.41421, -1.43845e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42515e-23, 0, 0, 8.4663e-26, 0, 6.76549e-25, 0, 1.43695e-20, 0, 0, 0
0.0288523, 0, 3.1434e-20, 0, 1.41421, -3.1434e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11433e-23, 0, 0, 1.87891e-25, 0, 1.50584e-24, 0, 3.14012e-20, 0, 0, 0
0.0367569, 0, 6.78141e-20, 0, 1.41421, -6.78141e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71867e-23, 0, 0, 4.117e-25, 0, 3.30795e-24, 0, 6.77432e-20, 0, 0, 0
0.0446615, 0, 1.44501e-19, 0, 1.41421, -1.44501e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43164e-22, 0, 0, 8.91137e-25, 0, 7.17618e-24, 0, 1.4435e-19, 0, 0, 0
0.0525661, 0, 3.04264e-19, 0, 1.41421, -3.04264e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01449e-22, 0, 0, 1.90632e-24, 0, 1.53818e-23, 0, 3.03945e-19, 0, 0, 0
0.0604708, 0, 6.33338e-19, 0, 1.41421, -6.33338e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27477e-22, 0, 0, 4.03196e-24, 0, 3.25919e-23, 0, 6.32674e-19, 0, 0, 0
0.0683754, 0, 1.30371e-18, 0, 1.41421, -1.30371e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29165e-21, 0, 0, 8.43469e-24, 0, 6.82934e-23, 0, 1.30234e-18, 0, 0, 0
0.07628, 0, 2.65479e-18, 0, 1.41421, -2.65479e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63022e-21, 0, 0, 1.74582e-23, 0, 1.41574e-22, 0, 2.65201e-18, 0, 0, 0
0.0841846, 0, 5.34952e-18, 0, 1.41421, -5.34952e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3e-21, 0, 0, 3.57638e-23, 0, 2.90452e-22, 0, 5.3439e-18, 0, 0, 0
0.0920893, 0, 1.06696e-17, 0, 1.41421, -1.06696e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05708e-20, 0, 0, 7.2531e-23, 0, 5.89921e-22, 0, 1.06584e-17, 0, 0, 0
0.0999939, 0, 2.10688e-17, 0, 1.41421, -2.10688e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08738e-20, 0, 0, 1.45664e-22, 0, 1.1865e-21, 0, 2.10466e-17, 0, 0, 0
0.107898, 0, 4.17292e-17, 0, 1.41421, -4.17292e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13428e-20, 0, 0, 2.94663e-22, 0, 2.4052e-21, 0, 4.16852e-17, 0, 0, 0
0.115803, 0, 8.07075e-17, 0, 1.41421, -8.07075e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.996e-20, 0, 0, 5.79749e-22, 0, 4.7402e-21, 0, 8.06222e-17, 0, 0, 0
0.123708, 0, 1.54659e-16, 0, 1.41421, -1.54659e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53227e-19, 0, 0, 1.13045e-21, 0, 9.25962e-21, 0, 1.54496e-16, 0, 0, 0
0.131612, 0, 2.93695e-16, 0, 1.41421, -2.93695e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90973e-19, 0, 0, 2.18493e-21, 0, 1.7932e-20, 0, 2.93384e-16, 0, 0, 0
0.139517, 0, 5.52759e-16, 0, 1.41421, -5.52759e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.47636e-19, 0, 0, 4.18661e-21, 0, 3.44339e-20, 0, 5.52173e-16, 0, 0, 0
0.147422, 0, 1.03123e-15, 0, 1.41421, -1.03123e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02167e-18, 0, 0, 7.95413e-21, 0, 6.55754e-20, 0, 1.03013e-15, 0, 0, 0
0.155326, 0, 1.90725e-15, 0, 1.41421, -1.90725e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88956e-18, 0, 0, 1.4986e-20, 0, 1.2387e-19, 0, 1.90522e-15, 0, 0, 0
0.163231, 0, 3.49737e-15, 0, 1.41421, -3.49737e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46493e-18, 0, 0, 2.80026e-20, 0, 2.3213e-19, 0, 3.49365e-15, 0, 0, 0
0.171135, 0, 6.35926e-15, 0, 1.41421, -6.35926e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30025e-18, 0, 0, 5.19016e-20, 0, 4.31619e-19, 0, 6.35247e-15, 0, 0, 0
0.17904, 0, 1.14668e-14, 0, 1.41421, -1.14668e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13603e-17, 0, 0, 9.54318e-20, 0, 7.96405e-19, 0, 1.14545e-14, 0, 0, 0
0.186945, 0, 2.05063e-14, 0, 1.41421, -2.05063e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03159e-17, 0, 0, 1.74095e-19, 0, 1.45845e-18, 0, 2.04843e-14, 0, 0, 0
0.194849, 0, 3.6373e-14, 0, 1.41421, -3.6373e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60352e-17, 0, 0, 3.15142e-19, 0, 2.6511e-18, 0, 3.6334e-14, 0, 0, 0
0.202754, 0, 6.39958e-14, 0, 1.41421, -6.39958e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34015e-17, 0, 0, 5.66112e-19, 0, 4.78402e-18, 0, 6.3927e-14, 0, 0, 0
0.210659, 0, 1.11695e-13, 0, 1.41421, -1.11695e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10658e-16, 0, 0, 1.00931e-18, 0, 8.57123e-18, 0, 1.11575e-13, 0, 0, 0
0.218563, 0, 1.93401e-13, 0, 1.41421, -1.93401e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91606e-16, 0, 0, 1.78615e-18, 0, 1.52485e-17, 0, 1.93192e-13, 0, 0, 0
0.226468, 0, 3.32238e-13, 0, 1.41421, -3.32238e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29157e-16, 0, 0, 3.13791e-18, 0, 2.69413e-17, 0, 3.31879e-13, 0, 0, 0
0.234372, 0, 5.66283e-13, 0, 1.41421, -5.66283e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61039e-16, 0, 0, 5.47328e-18, 0, 4.72784e-17, 0, 5.65669e-13, 0, 0, 0
0.242277, 0, 9.57706e-13, 0, 1.41421, -9.57706e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48856e-16, 0, 0, 9.4798e-18, 0, 8.24159e-17, 0, 9.56665e-13, 0, 0, 0
0.250182, 0, 1.6072e-12, 0, 1.41421, -1.6072e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5924e-15, 0, 0, 1.63066e-17, 0, 1.42733e-16, 0, 1.60545e-12, 0, 0, 0
0.258086, 0, 2.67651e-12, 0, 1.41421, -2.67651e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65196e-15, 0, 0, 2.78619e-17, 0, 2.45619e-16, 0, 2.67358e-12, 0, 0, 0
0.265991, 0, 4.4233e-12, 0, 1.41421, -4.4233e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38297e-15, 0, 0, 4.72971e-17, 0, 4.2004e-16, 0, 4.41845e-12, 0, 0, 0
0.273896, 0, 7.25476e-12, 0, 1.41421, -7.25476e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18916e-15, 0, 0, 7.97855e-17, 0, 7.13975e-16, 0, 7.24678e-12, 0, 0, 0
0.2818, 0, 1.18091e-11, 0, 1.41421, -1.18091e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17035e-14, 0, 0, 1.33776e-16, 0, 1.20647e-15, 0, 1.17961e-11, 0, 0, 0
0.289705, 0, 1.90786e-11, 0, 1.41421, -1.90786e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89104e-14, 0, 0, 2.23006e-16, 0, 2.02711e-15, 0, 1.90574e-11, 0, 0, 0
0.297609, 0, 3.05934e-11, 0, 1.41421, -3.05934e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03287e-14, 0, 0, 3.69716e-16, 0, 3.38734e-15, 0, 3.05593e-11, 0, 0, 0
0.305514, 0, 4.86944e-11, 8.96831e-44, 1.41421, -4.86944e-11, 0, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 8.96831e-44, 4.82832e-14, 8.96831e-44, 8.96831e-44, 6.09783e-16, 8.96831e-44, 5.63071e-15, 8.96831e-44, 4.86399e-11, 8.96831e-44, 8.96831e-44, 8.96831e-44
0.313419, 0, 7.69337e-11, 1.60309e-42, 1.41421, -7.69337e-11, 0, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 1.60309e-42, 7.63045e-14, 1.60309e-42, 1.60309e-42, 1.00092e-15, 1.60309e-42, 9.31335e-15, 1.60309e-42, 7.68471e-11, 1.60309e-42, 1.60309e-42, 1.60309e-42
0.321323, 0, 1.20658e-10, 2.41388e-41, 1.41421, -1.20658e-10, 0, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 2.41388e-41, 1.19712e-13, 2.41388e-41, 2.41388e-41, 1.63572e-15, 2.41388e-41, 1.53323e-14, 2.41388e-41, 1.20522e-10, 2.41388e-41, 2.41388e-41, 2.41388e-41
0.329228, 0, 1.87853e-10, 3.19835e-40, 1.41421, -1.87853e-10, 0, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 3.19835e-40, 1.86456e-13, 3.19835e-40, 3.19835e-40, 2.66253e-15, 3.19835e-40, 2.51303e-14, 3.19835e-40, 1.87639e-10, 3.19835e-40, 3.19835e-40, 3.19835e-40
0.337133, 0, 2.90346e-10, 3.79008e-39, 1.41421, -2.90346e-10, 0, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 3.79008e-39, 2.88335e-13, 3.79008e-39, 3.79008e-39, 4.31872e-15, 3.79008e-39, 4.10224e-14, 3.79008e-39, 2.90012e-10, 3.79008e-39, 3.79008e-39, 3.79008e-39
0.345037, 0, 4.45517e-10, 4.04838e-38, 1.41421, -4.45517e-10, 0, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.04838e-38, 4.4271e-13, 4.04838e-38, 4.04838e-38, 6.98381e-15, 4.04838e-38, 6.67147e-14, 4.04838e-38, 4.45001e-10, 4.04838e-38, 4.04838e-38, 4.04838e-38
0.352942, 0, 6.78712e-10, 3.91635e-37, 1.41421, -6.78712e-10, 0, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 3.91635e-37, 6.74952e-13, 3.91635e-37, 3.91635e-37, 1.12647e-14, 3.91635e-37, 1.08132e-13, 3.91635e-37, 6.77918e-10, 3.91635e-37, 3.91635e-37, 3.91635e-37
0.360846, 0, 1.02658e-09, 3.45539e-36, 1.41421, -1.02658e-09, 0, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 3.45539e-36, 1.02185e-12, 3.45539e-36, 3.45539e-36, 1.81319e-14, 3.45539e-36, 1.74731e-13, 3.45539e-36, 1.02537e-09, 3.45539e-36, 3.45539e-36, 3.45539e-36
0.368751, 0, 1.54174e-09, 2.79231e-35, 1.41421, -1.54174e-09, 0, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 2.79231e-35, 1.53634e-12, 2.79231e-35, 2.79231e-35, 2.91381e-14, 2.79231e-35, 2.81595e-13, 2.79231e-35, 1.53989e-09, 2.79231e-35, 2.79231e-35, 2.79231e-35
