   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_295.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.393859, 0, 4.52148e-10, 2.03814e-35, 1.41421, -4.52148e-10, 0, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 2.03814e-35, 6.71533e-15, 2.03814e-35, 2.03814e-35, 4.52142e-10, 2.03814e-35, 2.03814e-35, 2.03814e-35
0.401743, 0, 7.12391e-10, 1.51397e-34, 1.41421, -7.12391e-10, 0, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.51397e-34, 1.1359e-14, 1.51397e-34, 1.51397e-34, 7.12379e-10, 1.51397e-34, 1.51397e-34, 1.51397e-34
0.409626, 0, 1.11273e-09, 1.05223e-33, 1.41421, -1.11273e-09, 0, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.05223e-33, 1.91819e-14, 1.05223e-33, 1.05223e-33, 1.11271e-09, 1.05223e-33, 1.05223e-33, 1.05223e-33
0.41751, 0, 1.72317e-09, 6.20823e-33, 1.41421, -1.72317e-09, 0, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 6.20823e-33, 3.23525e-14, 6.20823e-33, 6.20823e-33, 1.72314e-09, 6.20823e-33, 6.20823e-33, 6.20823e-33
0.425394, 0, 2.6458e-09, 3.72917e-32, 1.41421, -2.6458e-09, 0, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 3.72917e-32, 5.45161e-14, 3.72917e-32, 3.72917e-32, 2.64575e-09, 3.72917e-32, 3.72917e-32, 3.72917e-32
0.433278, 0, 4.02816e-09, 2.00265e-31, 1.41421, -4.02816e-09, 0, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 2.00265e-31, 9.17937e-14, 2.00265e-31, 2.00265e-31, 4.02807e-09, 2.00265e-31, 2.00265e-31, 2.00265e-31
0.441162, 0, 6.08146e-09, 1.05508e-30, 1.41421, -6.08146e-09, 0, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.05508e-30, 1.54447e-13, 1.05508e-30, 1.05508e-30, 6.0813e-09, 1.05508e-30, 1.05508e-30, 1.05508e-30
0.449046, 0, 9.10522e-09, 5.31541e-30, 1.41421, -9.10522e-09, 0, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 5.31541e-30, 2.59633e-13, 5.31541e-30, 5.31541e-30, 9.10496e-09, 5.31541e-30, 5.31541e-30, 5.31541e-30
0.45693, 0, 1.35205e-08, 2.53724e-29, 1.41421, -1.35205e-08, 0, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 2.53724e-29, 4.35943e-13, 2.53724e-29, 2.53724e-29, 1.352e-08, 2.53724e-29, 2.53724e-29, 2.53724e-29
0.464813, 0, 1.99133e-08, 1.16901e-28, 1.41421, -1.99133e-08, 0, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 1.16901e-28, 7.30814e-13, 1.16901e-28, 1.16901e-28, 1.99125e-08, 1.16901e-28, 1.16901e-28, 1.16901e-28
0.472697, 0, 2.90926e-08, 5.17307e-28, 1.41421, -2.90926e-08, 0, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 5.17307e-28, 1.22256e-12, 5.17307e-28, 5.17307e-28, 2.90914e-08, 5.17307e-28, 5.17307e-28, 5.17307e-28
0.480581, 0, 4.21647e-08, 2.1869e-27, 1.41421, -4.21647e-08, 0, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.1869e-27, 2.0397e-12, 2.1869e-27, 2.1869e-27, 4.21627e-08, 2.1869e-27, 2.1869e-27, 2.1869e-27
0.488465, 0, 6.0629e-08, 8.83011e-27, 1.41421, -6.0629e-08, 0, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 8.83011e-27, 3.39177e-12, 8.83011e-27, 8.83011e-27, 6.06256e-08, 8.83011e-27, 8.83011e-27, 8.83011e-27
0.496349, 0, 8.65006e-08, 3.40791e-26, 1.41421, -8.65006e-08, 0, 3.40791e-26, 3.40791e-26, 3.40791e-26, 3.40791e-26, 3.40791e-26, 4.52033e-13, 3.40791e-26, 3.40791e-26, 3.40791e-26, 3.40791e-26, 3.40791e-26, 5.61793e-12, 3.40791e-26, 3.40791e-26, 8.64946e-08, 3.40791e-26, 3.40791e-26, 3.40791e-26
0.504233, 0, 1.22464e-07, 1.25915e-25, 1.41421, -1.22464e-07, 0, 1.25915e-25, 1.25915e-25, 1.25915e-25, 1.25915e-25, 1.25915e-25, 1.60531e-12, 1.25915e-25, 1.25915e-25, 1.25915e-25, 1.25915e-25, 1.25915e-25, 9.26304e-12, 1.25915e-25, 1.25915e-25, 1.22453e-07, 1.25915e-25, 1.25915e-25, 1.25915e-25
0.512116, 0, 1.72062e-07, 4.48607e-25, 1.41421, -1.72062e-07, 0, 4.48607e-25, 4.48607e-25, 4.48607e-25, 4.48607e-25, 4.48607e-25, 4.44409e-12, 4.48607e-25, 4.48607e-25, 4.48607e-25, 4.48607e-25, 4.48607e-25, 1.51951e-11, 4.48607e-25, 4.48607e-25, 1.72043e-07, 4.48607e-25, 4.48607e-25, 4.48607e-25
0.52, 0, 2.42271e-07, 2.88515e-10, 1.41421, -2.42271e-07, 2.88515e-10, 2.88523e-10, 1.15975e-09, 3.12449e-10, 2.91586e-10, 3.05465e-10, 3.2115e-10, 3.07444e-10, 2.91185e-10, 1.32015e-09, 2.89105e-10, 2.92919e-10, 3.13301e-10, 2.88515e-10, 2.88518e-10, 2.40225e-07, 2.88515e-10, 2.88515e-10, 3.039e-10
0.527884, 0, 3.40356e-07, 1.01996e-09, 1.41421, -3.40356e-07, 1.01996e-09, 1.01999e-09, 4.09589e-09, 1.10446e-09, 1.0308e-09, 1.0798e-09, 1.12251e-09, 1.08679e-09, 1.02939e-09, 4.66221e-09, 1.02204e-09, 1.03551e-09, 1.06015e-09, 1.01996e-09, 1.01997e-09, 3.33192e-07, 1.01996e-09, 1.01996e-09, 1.07428e-09
0.535768, 0, 4.79133e-07, 2.8123e-09, 1.41421, -4.79133e-07, 2.8123e-09, 2.81237e-09, 1.12826e-08, 3.04499e-09, 2.84215e-09, 2.97708e-09, 3.08292e-09, 2.99632e-09, 2.83825e-09, 1.28421e-08, 2.81802e-09, 2.85511e-09, 2.87703e-09, 2.8123e-09, 2.81232e-09, 4.59462e-07, 2.8123e-09, 2.8123e-09, 2.96187e-09
0.543652, 0, 6.79889e-07, 7.07302e-09, 1.41421, -6.79889e-07, 7.07302e-09, 7.07321e-09, 2.83566e-08, 7.65771e-09, 7.14803e-09, 7.48708e-09, 7.73652e-09, 7.53543e-09, 7.13825e-09, 3.22752e-08, 7.08741e-09, 7.18059e-09, 7.17659e-09, 7.07302e-09, 7.07308e-09, 6.30536e-07, 7.07302e-09, 7.07302e-09, 7.44887e-09
0.551536, 0, 9.80437e-07, 1.69176e-08, 1.41421, -9.80437e-07, 1.69176e-08, 1.69181e-08, 6.77946e-08, 1.83153e-08, 1.70969e-08, 1.79074e-08, 1.84746e-08, 1.8023e-08, 1.70736e-08, 7.71617e-08, 1.69521e-08, 1.71748e-08, 1.70822e-08, 1.69176e-08, 1.69178e-08, 8.62576e-07, 1.69176e-08, 1.69176e-08, 1.78161e-08
0.55942, 0, 1.45094e-06, 3.90495e-08, 1.41421, -1.45094e-06, 3.90495e-08, 3.90506e-08, 1.56431e-07, 4.22741e-08, 3.94632e-08, 4.13331e-08, 4.26318e-08, 4.15998e-08, 3.94093e-08, 1.78042e-07, 3.91289e-08, 3.96428e-08, 3.93089e-08, 3.90495e-08, 3.90499e-08, 1.17915e-06, 3.90495e-08, 3.90495e-08, 4.11224e-08
0.567303, 0, 2.22513e-06, 8.74772e-08, 1.41421, -2.22513e-06, 8.74772e-08, 8.74796e-08, 3.5033e-07, 9.46981e-08, 8.84035e-08, 9.25909e-08, 9.58925e-08, 9.31879e-08, 8.82827e-08, 3.98725e-07, 8.76549e-08, 8.88057e-08, 8.78831e-08, 8.74772e-08, 8.7478e-08, 1.61628e-06, 8.74772e-08, 8.74772e-08, 9.21189e-08
0.575187, 0, 3.56254e-06, 1.90647e-07, 1.41421, -3.56254e-06, 1.90647e-07, 1.90652e-07, 7.63312e-07, 2.06379e-07, 1.92665e-07, 2.01788e-07, 2.13603e-07, 2.03089e-07, 1.92402e-07, 8.68747e-07, 1.91034e-07, 1.93541e-07, 1.91277e-07, 1.90647e-07, 1.90649e-07, 2.2317e-06, 1.90647e-07, 1.90647e-07, 2.0076e-07
0.583071, 0, 5.95467e-06, 4.04827e-07, 1.41421, -5.95467e-06, 4.04827e-07, 4.04838e-07, 1.62042e-06, 4.38221e-07, 4.09111e-07, 4.28476e-07, 4.62006e-07, 4.31237e-07, 4.08552e-07, 1.84422e-06, 4.05649e-07, 4.10971e-07, 4.05799e-07, 4.04827e-07, 4.0483e-07, 3.12162e-06, 4.04827e-07, 4.04827e-07, 4.26293e-07
0.590955, 0, 1.0315e-05, 8.37239e-07, 1.41421, -1.0315e-05, 8.37239e-07, 8.37262e-07, 3.35047e-06, 9.06281e-07, 8.46096e-07, 8.86133e-07, 9.64353e-07, 8.91842e-07, 8.44941e-07, 3.81319e-06, 8.38939e-07, 8.49942e-07, 8.38725e-07, 8.37239e-07, 8.37247e-07, 4.4493e-06, 8.37239e-07, 8.37239e-07, 8.81621e-07
0.598839, 0, 1.83396e-05, 1.68818e-06, 1.41421, -1.83396e-05, 1.68818e-06, 1.68823e-06, 6.7541e-06, 1.82735e-06, 1.70603e-06, 1.78674e-06, 1.96425e-06, 1.79824e-06, 1.70371e-06, 7.68681e-06, 1.69161e-06, 1.71379e-06, 1.69044e-06, 1.68818e-06, 1.6882e-06, 6.49705e-06, 1.68818e-06, 1.68818e-06, 1.77764e-06
0.606723, 0, 3.30706e-05, 3.31955e-06, 1.41421, -3.30706e-05, 3.31955e-06, 3.31964e-06, 1.32774e-05, 3.5931e-06, 3.35464e-06, 3.51327e-06, 3.90518e-06, 3.53589e-06, 3.35006e-06, 1.51108e-05, 3.32628e-06, 3.36988e-06, 3.32294e-06, 3.31955e-06, 3.31957e-06, 9.75018e-06, 3.31955e-06, 3.31955e-06, 3.49539e-06
0.614607, 0, 5.98407e-05, 6.36665e-06, 1.41421, -5.98407e-05, 6.36665e-06, 6.36682e-06, 2.5458e-05, 6.89111e-06, 6.43393e-06, 6.73806e-06, 7.587e-06, 6.78143e-06, 6.42516e-06, 2.89729e-05, 6.37956e-06, 6.46314e-06, 6.37173e-06, 6.36665e-06, 6.36671e-06, 1.50345e-05, 6.36665e-06, 6.36665e-06, 6.70378e-06
0.62249, 0, 0.000107747, 1.19125e-05, 1.41421, -0.000107747, 1.19125e-05, 1.19129e-05, 4.76197e-05, 1.28935e-05, 1.20384e-05, 1.26072e-05, 1.44101e-05, 1.26883e-05, 1.2022e-05, 5.41939e-05, 1.19367e-05, 1.2093e-05, 1.19201e-05, 1.19125e-05, 1.19127e-05, 2.37313e-05, 1.19125e-05, 1.19125e-05, 1.25431e-05
0.630374, 0, 0.000191888, 2.17494e-05, 1.41421, -0.000191888, 2.17494e-05, 2.175e-05, 8.6914e-05, 2.35396e-05, 2.19791e-05, 2.30172e-05, 2.67684e-05, 2.31652e-05, 2.19491e-05, 9.89117e-05, 2.17935e-05, 2.20788e-05, 2.17605e-05, 2.17494e-05, 2.17496e-05, 3.81027e-05, 2.17494e-05, 2.17494e-05, 2.29002e-05
0.638258, 0, 0.000336619, 3.87552e-05, 1.41421, -0.000336619, 3.87552e-05, 3.87563e-05, 0.000154818, 4.19436e-05, 3.91642e-05, 4.10131e-05, 4.86556e-05, 4.12768e-05, 3.91109e-05, 0.000176187, 3.88337e-05, 3.93418e-05, 3.87715e-05, 3.87552e-05, 3.87555e-05, 6.17593e-05, 3.87552e-05, 3.87552e-05, 4.08048e-05
0.646142, 0, 0.000580131, 6.74132e-05, 1.41421, -0.000580131, 6.74132e-05, 6.7415e-05, 0.000269199, 7.29565e-05, 6.81243e-05, 7.13388e-05, 8.65766e-05, 7.17972e-05, 6.80316e-05, 0.00030635, 6.75496e-05, 6.8433e-05, 6.74368e-05, 6.74132e-05, 6.74138e-05, 0.000100316, 6.74132e-05, 6.74132e-05, 7.09765e-05
0.654026, 2, 0.000980597, 0.000114495, 2, 1.99902, 0.000114495, 0.000114499, 0.000457027, 0.000123905, 0.000115703, 0.000121159, 0.00015088, 0.000121937, 0.000115545, 0.000520092, 0.000114727, 0.000116227, 0.00011453, 0.000114495, 0.000114496, 0.000162263, 0.000114495, 0.000114495, 0.000120544
0.66191, 0, 0.00162405, 0.000189914, 1.41421, -0.00162405, 0.000189914, 0.000189919, 0.000757741, 0.000205513, 0.000191915, 0.00020096, 0.000257645, 0.00020225, 0.000191654, 0.000862286, 0.000190298, 0.000192784, 0.000189963, 0.000189914, 0.000189915, 0.000260056, 0.000189914, 0.000189914, 0.000199941
