   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_34.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0457072, 0, 7.66048e-19, 0, 1.41421, -7.66048e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06826e-22, 0, 0, 1.80481e-23, 0, 7.65623e-19, 0, 0, 0
0.053615, 0, 1.58376e-18, 0, 1.41421, -1.58376e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41089e-22, 0, 0, 3.79599e-23, 0, 1.58288e-18, 0, 0, 0
0.0615228, 0, 3.23822e-18, 0, 1.41421, -3.23822e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71972e-21, 0, 0, 7.89634e-23, 0, 3.23642e-18, 0, 0, 0
0.0694306, 0, 6.55014e-18, 0, 1.41421, -6.55014e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47858e-21, 0, 0, 1.62513e-22, 0, 6.5465e-18, 0, 0, 0
0.0773384, 0, 1.31116e-17, 0, 1.41421, -1.31116e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96317e-21, 0, 0, 3.3102e-22, 0, 1.31043e-17, 0, 0, 0
0.0852462, 0, 2.59801e-17, 0, 1.41421, -2.59801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37973e-20, 0, 0, 6.67503e-22, 0, 2.59657e-17, 0, 0, 0
0.093154, 0, 5.09705e-17, 0, 1.41421, -5.09705e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70689e-20, 0, 0, 1.33292e-21, 0, 5.09421e-17, 0, 0, 0
0.101062, 0, 9.90358e-17, 0, 1.41421, -9.90358e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25948e-20, 0, 0, 2.63644e-21, 0, 9.89805e-17, 0, 0, 0
0.10897, 0, 1.90613e-16, 0, 1.41421, -1.90613e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01229e-19, 0, 0, 5.16649e-21, 0, 1.90507e-16, 0, 0, 0
0.116877, 0, 3.63487e-16, 0, 1.41421, -3.63487e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93037e-19, 0, 0, 1.0033e-20, 0, 3.63284e-16, 0, 0, 0
0.124785, 0, 6.86881e-16, 0, 1.41421, -6.86881e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6478e-19, 0, 0, 1.93115e-20, 0, 6.86497e-16, 0, 0, 0
0.132693, 0, 1.28648e-15, 0, 1.41421, -1.28648e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.83206e-19, 0, 0, 3.6849e-20, 0, 1.28576e-15, 0, 0, 0
0.140601, 0, 2.38847e-15, 0, 1.41421, -2.38847e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26843e-18, 0, 0, 6.97168e-20, 0, 2.38713e-15, 0, 0, 0
0.148508, 0, 4.39637e-15, 0, 1.41421, -4.39637e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33476e-18, 0, 0, 1.30803e-19, 0, 4.39391e-15, 0, 0, 0
0.156416, 0, 8.02393e-15, 0, 1.41421, -8.02393e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26122e-18, 0, 0, 2.43407e-19, 0, 8.01942e-15, 0, 0, 0
0.164324, 0, 1.45226e-14, 0, 1.41421, -1.45226e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71244e-18, 0, 0, 4.49301e-19, 0, 1.45145e-14, 0, 0, 0
0.172232, 0, 2.60689e-14, 0, 1.41421, -2.60689e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38442e-17, 0, 0, 8.22791e-19, 0, 2.60542e-14, 0, 0, 0
0.18014, 0, 4.6415e-14, 0, 1.41421, -4.6415e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46492e-17, 0, 0, 1.49504e-18, 0, 4.63889e-14, 0, 0, 0
0.188047, 0, 8.19776e-14, 0, 1.41421, -8.19776e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35351e-17, 0, 0, 2.69577e-18, 0, 8.19313e-14, 0, 0, 0
0.195955, 0, 1.43638e-13, 0, 1.41421, -1.43638e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.62803e-17, 0, 0, 4.82419e-18, 0, 1.43556e-13, 0, 0, 0
0.203863, 0, 2.49697e-13, 0, 1.41421, -2.49697e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32605e-16, 0, 0, 8.56906e-18, 0, 2.49556e-13, 0, 0, 0
0.211771, 0, 4.30685e-13, 0, 1.41421, -4.30685e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28721e-16, 0, 0, 1.51097e-17, 0, 4.30441e-13, 0, 0, 0
0.219679, 0, 7.37119e-13, 0, 1.41421, -7.37119e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91461e-16, 0, 0, 2.64514e-17, 0, 7.36701e-13, 0, 0, 0
0.227586, 0, 1.25191e-12, 0, 1.41421, -1.25191e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64857e-16, 0, 0, 4.59795e-17, 0, 1.2512e-12, 0, 0, 0
0.235494, 0, 2.11002e-12, 0, 1.41421, -2.11002e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1206e-15, 0, 0, 7.93713e-17, 0, 2.10882e-12, 0, 0, 0
0.243402, 0, 3.52945e-12, 0, 1.41421, -3.52945e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87449e-15, 0, 0, 1.36085e-16, 0, 3.52744e-12, 0, 0, 0
0.25131, 0, 5.8594e-12, 0, 1.41421, -5.8594e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11205e-15, 0, 0, 2.31782e-16, 0, 5.85606e-12, 0, 0, 0
0.259218, 0, 9.65484e-12, 0, 1.41421, -9.65484e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12816e-15, 0, 0, 3.92238e-16, 0, 9.64932e-12, 0, 0, 0
0.267125, 0, 1.57907e-11, 0, 1.41421, -1.57907e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38781e-15, 0, 0, 6.59655e-16, 0, 1.57817e-11, 0, 0, 0
0.275033, 0, 2.56355e-11, 0, 1.41421, -2.56355e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36185e-14, 0, 0, 1.10274e-15, 0, 2.56208e-11, 0, 0, 0
0.282941, 0, 4.13125e-11, 0, 1.41421, -4.13125e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19494e-14, 0, 0, 1.83288e-15, 0, 4.12887e-11, 0, 0, 0
0.290849, 0, 6.61126e-11, 0, 1.41421, -6.61126e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51319e-14, 0, 0, 3.0354e-15, 0, 6.60745e-11, 0, 0, 0
0.298756, 0, 1.04992e-10, 7.56701e-44, 1.41421, -1.04992e-10, 0, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 5.58033e-14, 7.56701e-44, 7.56701e-44, 4.99197e-15, 7.56701e-44, 1.04931e-10, 7.56701e-44, 7.56701e-44, 7.56701e-44
0.306664, 0, 1.65531e-10, 1.33263e-42, 1.41421, -1.65531e-10, 0, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 1.33263e-42, 8.80023e-14, 1.33263e-42, 1.33263e-42, 8.17049e-15, 1.33263e-42, 1.65434e-10, 1.33263e-42, 1.33263e-42, 1.33263e-42
0.314572, 0, 2.59103e-10, 1.96924e-41, 1.41421, -2.59103e-10, 0, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.96924e-41, 1.37793e-13, 1.96924e-41, 1.96924e-41, 1.33141e-14, 1.96924e-41, 2.58952e-10, 1.96924e-41, 1.96924e-41, 1.96924e-41
0.32248, 0, 4.02671e-10, 2.57305e-40, 1.41421, -4.02671e-10, 0, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.57305e-40, 2.14227e-13, 2.57305e-40, 2.57305e-40, 2.16094e-14, 2.57305e-40, 4.02435e-10, 2.57305e-40, 2.57305e-40, 2.57305e-40
0.330388, 0, 6.21339e-10, 3.0083e-39, 1.41421, -6.21339e-10, 0, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.0083e-39, 3.30723e-13, 3.0083e-39, 3.0083e-39, 3.49487e-14, 3.0083e-39, 6.20974e-10, 3.0083e-39, 3.0083e-39, 3.0083e-39
0.338295, 0, 9.5197e-10, 3.17104e-38, 1.41421, -9.5197e-10, 0, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 3.17104e-38, 5.07011e-13, 3.17104e-38, 3.17104e-38, 5.63479e-14, 3.17104e-38, 9.51407e-10, 3.17104e-38, 3.17104e-38, 3.17104e-38
0.346203, 0, 1.44827e-09, 3.02992e-37, 1.41421, -1.44827e-09, 0, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 3.02992e-37, 7.71897e-13, 3.02992e-37, 3.02992e-37, 9.06123e-14, 3.02992e-37, 1.44741e-09, 3.02992e-37, 3.02992e-37, 3.02992e-37
0.354111, 0, 2.1879e-09, 2.64019e-36, 1.41421, -2.1879e-09, 0, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 2.64019e-36, 1.16713e-12, 2.64019e-36, 2.64019e-36, 1.45401e-13, 2.64019e-36, 2.18659e-09, 2.64019e-36, 2.64019e-36, 2.64019e-36
0.362019, 0, 3.28223e-09, 2.10794e-35, 1.41421, -3.28223e-09, 0, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 2.10794e-35, 1.75275e-12, 2.10794e-35, 2.10794e-35, 2.32923e-13, 2.10794e-35, 3.28025e-09, 2.10794e-35, 2.10794e-35, 2.10794e-35
0.369927, 0, 4.88988e-09, 1.54931e-34, 1.41421, -4.88988e-09, 0, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 1.54931e-34, 2.61456e-12, 1.54931e-34, 1.54931e-34, 3.72654e-13, 1.54931e-34, 4.88689e-09, 1.54931e-34, 1.54931e-34, 1.54931e-34
0.377834, 0, 7.23482e-09, 1.07405e-33, 1.41421, -7.23482e-09, 0, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 1.07405e-33, 3.87422e-12, 1.07405e-33, 1.07405e-33, 5.9567e-13, 1.07405e-33, 7.23035e-09, 1.07405e-33, 1.07405e-33, 1.07405e-33
0.385742, 0, 1.06312e-08, 6.9323e-33, 1.41421, -1.06312e-08, 0, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 6.9323e-33, 5.70316e-12, 6.9323e-33, 6.9323e-33, 9.51569e-13, 6.9323e-33, 1.06245e-08, 6.9323e-33, 6.9323e-33, 6.9323e-33
0.39365, 0, 1.55159e-08, 4.35405e-32, 1.41421, -1.55159e-08, 0, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 4.35405e-32, 8.34122e-12, 4.35405e-32, 4.35405e-32, 1.51949e-12, 4.35405e-32, 1.55061e-08, 4.35405e-32, 4.35405e-32, 4.35405e-32
0.401558, 0, 2.24926e-08, 2.49413e-31, 1.41421, -2.24926e-08, 0, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 2.49413e-31, 1.21218e-11, 2.49413e-31, 2.49413e-31, 2.42562e-12, 2.49413e-31, 2.2478e-08, 2.49413e-31, 2.49413e-31, 2.49413e-31
0.409465, 0, 3.23881e-08, 1.36309e-30, 1.41421, -3.23881e-08, 0, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.36309e-30, 1.75055e-11, 1.36309e-30, 1.36309e-30, 3.87089e-12, 1.36309e-30, 3.23668e-08, 1.36309e-30, 1.36309e-30, 1.36309e-30
0.417373, 0, 4.6328e-08, 7.0268e-30, 1.41421, -4.6328e-08, 0, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 7.0268e-30, 2.51243e-11, 7.0268e-30, 7.0268e-30, 6.17469e-12, 7.0268e-30, 4.62967e-08, 7.0268e-30, 7.0268e-30, 7.0268e-30
0.425281, 0, 6.58318e-08, 3.41005e-29, 1.41421, -6.58318e-08, 0, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.41005e-29, 3.58405e-11, 3.41005e-29, 3.41005e-29, 9.84331e-12, 3.41005e-29, 6.57862e-08, 3.41005e-29, 3.41005e-29, 3.41005e-29
0.433189, 0, 9.29371e-08, 1.57904e-28, 1.41421, -9.29371e-08, 0, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 1.57904e-28, 5.08239e-11, 1.57904e-28, 1.57904e-28, 1.56768e-11, 1.57904e-28, 9.28706e-08, 1.57904e-28, 1.57904e-28, 1.57904e-28
0.441097, 0, 1.30355e-07, 6.95534e-28, 1.41421, -1.30355e-07, 0, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 6.95534e-28, 7.16517e-11, 6.95534e-28, 6.95534e-28, 2.49342e-11, 6.95534e-28, 1.30259e-07, 6.95534e-28, 6.95534e-28, 6.95534e-28
0.449004, 0, 1.8167e-07, 2.91268e-27, 1.41421, -1.8167e-07, 0, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 2.91268e-27, 1.00439e-10, 2.91268e-27, 2.91268e-27, 3.95883e-11, 2.91268e-27, 1.8153e-07, 2.91268e-27, 2.91268e-27, 2.91268e-27
0.456912, 0, 2.51583e-07, 1.1615e-26, 1.41421, -2.51583e-07, 0, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.1615e-26, 1.40007e-10, 1.1615e-26, 1.1615e-26, 6.27143e-11, 1.1615e-26, 2.5138e-07, 1.1615e-26, 1.1615e-26, 1.1615e-26
0.46482, 0, 3.46222e-07, 4.41938e-26, 1.41421, -3.46222e-07, 0, 4.41938e-26, 4.41938e-26, 4.41938e-26, 4.41938e-26, 4.41938e-26, 4.41938e-26, 2.64217e-12, 4.41938e-26, 4.41938e-26, 1.94097e-10, 4.41938e-26, 4.41938e-26, 9.90776e-11, 4.41938e-26, 3.45926e-07, 4.41938e-26, 4.41938e-26, 4.41938e-26
0.472728, 0, 4.73513e-07, 1.60788e-25, 1.41421, -4.73513e-07, 0, 1.60788e-25, 1.60788e-25, 1.60788e-25, 1.60788e-25, 1.60788e-25, 1.60788e-25, 8.79331e-12, 1.60788e-25, 1.60788e-25, 2.67648e-10, 1.60788e-25, 1.60788e-25, 1.5602e-10, 1.60788e-25, 4.7308e-07, 1.60788e-25, 1.60788e-25, 1.60788e-25
0.480636, 0, 6.4364e-07, 5.64856e-25, 1.41421, -6.4364e-07, 0, 5.64856e-25, 5.64856e-25, 5.64856e-25, 5.64856e-25, 5.64856e-25, 5.64856e-25, 2.27015e-11, 5.64856e-25, 5.64856e-25, 3.67141e-10, 5.64856e-25, 5.64856e-25, 2.44776e-10, 5.64856e-25, 6.43005e-07, 5.64856e-25, 5.64856e-25, 5.64856e-25
0.488543, 0, 8.733e-07, 3.13619e-10, 1.41421, -8.733e-07, 3.13619e-10, 3.13621e-10, 3.13742e-10, 6.2385e-10, 3.19573e-10, 3.14143e-10, 3.24512e-10, 4.89644e-10, 1.51153e-09, 1.89681e-09, 8.14672e-10, 3.1363e-10, 3.15692e-10, 6.96036e-10, 3.13621e-10, 8.69096e-07, 3.13619e-10, 3.13619e-10, 3.46547e-10
0.496451, 0, 1.18012e-06, 1.03352e-09, 1.41421, -1.18012e-06, 1.03352e-09, 1.03353e-09, 1.03393e-09, 2.06086e-09, 1.05324e-09, 1.03525e-09, 1.06959e-09, 1.55914e-09, 5.00045e-09, 6.27632e-09, 1.7139e-09, 1.03356e-09, 1.04038e-09, 1.62829e-09, 1.03352e-09, 1.1679e-06, 1.03352e-09, 1.03352e-09, 1.14256e-09
0.504359, 0, 1.59095e-06, 2.64595e-09, 1.41421, -1.59095e-06, 2.64595e-09, 2.64597e-09, 2.647e-09, 5.28678e-09, 2.69664e-09, 2.65041e-09, 2.73868e-09, 3.94871e-09, 1.28431e-08, 1.61228e-08, 3.56529e-09, 2.64605e-09, 2.6636e-09, 3.56637e-09, 2.64597e-09, 1.56105e-06, 2.64595e-09, 2.64595e-09, 2.92625e-09
0.512267, 0, 2.14415e-06, 6.18096e-09, 1.41421, -2.14415e-06, 6.18096e-09, 6.18101e-09, 6.18343e-09, 1.23658e-08, 6.29968e-09, 6.19141e-09, 6.39813e-09, 9.17182e-09, 3.00627e-08, 3.77438e-08, 7.41717e-09, 6.18119e-09, 6.2223e-09, 7.5977e-09, 6.18101e-09, 2.07583e-06, 6.18096e-09, 6.18096e-09, 6.83742e-09
0.520174, 0, 2.89783e-06, 1.3762e-08, 1.41421, -2.89783e-06, 1.3762e-08, 1.37621e-08, 1.37675e-08, 2.75561e-08, 1.40267e-08, 1.37853e-08, 1.42463e-08, 2.03366e-08, 6.70257e-08, 8.41569e-08, 1.54163e-08, 1.37625e-08, 1.38542e-08, 1.59303e-08, 1.37621e-08, 2.74765e-06, 1.3762e-08, 1.3762e-08, 1.52261e-08
0.528082, 0, 3.94526e-06, 2.96687e-08, 1.41421, -3.94526e-06, 2.96687e-08, 2.96689e-08, 2.96805e-08, 5.94427e-08, 3.02402e-08, 2.9719e-08, 3.07141e-08, 4.49227e-08, 1.44636e-07, 1.81613e-07, 3.18721e-08, 2.96697e-08, 2.98676e-08, 3.29677e-08, 2.96689e-08, 3.62278e-06, 2.96687e-08, 2.96687e-08, 3.28289e-08
0.53599, 0, 5.4398e-06, 6.23243e-08, 1.41421, -5.4398e-06, 6.23243e-08, 6.23248e-08, 6.23493e-08, 1.24931e-07, 6.3526e-08, 6.24301e-08, 6.45226e-08, 9.67916e-08, 3.04069e-07, 3.81821e-07, 6.52455e-08, 6.23266e-08, 6.27427e-08, 6.73128e-08, 6.23248e-08, 4.76298e-06, 6.23243e-08, 6.23243e-08, 6.89694e-08
0.543898, 0, 7.66645e-06, 1.27934e-07, 1.41421, -7.66645e-06, 1.27934e-07, 1.27935e-07, 1.27985e-07, 2.56552e-07, 1.30402e-07, 1.28151e-07, 1.3245e-07, 2.26626e-07, 6.24574e-07, 7.84308e-07, 1.31788e-07, 1.27938e-07, 1.28793e-07, 1.35429e-07, 1.27935e-07, 6.253e-06, 1.27934e-07, 1.27934e-07, 1.41585e-07
0.551806, 0, 1.10841e-05, 2.56941e-07, 1.41421, -1.10841e-05, 2.56941e-07, 2.56943e-07, 2.57044e-07, 5.15455e-07, 2.61904e-07, 2.57378e-07, 2.66018e-07, 4.92041e-07, 1.25515e-06, 1.5762e-06, 2.62005e-07, 2.56951e-07, 2.58669e-07, 2.68131e-07, 2.56943e-07, 8.21301e-06, 2.56941e-07, 2.56941e-07, 2.8438e-07
0.559713, 0, 1.65165e-05, 5.05213e-07, 1.41421, -1.65165e-05, 5.05213e-07, 5.05217e-07, 5.05416e-07, 1.01389e-06, 5.14977e-07, 5.06073e-07, 5.23074e-07, 1.02462e-06, 2.4694e-06, 3.10113e-06, 5.11834e-07, 5.05232e-07, 5.08613e-07, 5.21816e-07, 5.05217e-07, 1.0819e-05, 5.05213e-07, 5.05213e-07, 5.59204e-07
0.567621, 0, 2.54027e-05, 9.72902e-07, 1.41421, -2.54027e-05, 9.72902e-07, 9.72909e-07, 9.73292e-07, 1.95321e-06, 9.91718e-07, 9.74558e-07, 1.00732e-06, 2.07185e-06, 4.7582e-06, 5.97566e-06, 9.81521e-07, 9.72938e-07, 9.79453e-07, 9.97366e-07, 9.72909e-07, 1.43364e-05, 9.72902e-07, 9.72902e-07, 1.07695e-06
0.575529, 0, 4.02311e-05, 1.83532e-06, 1.41421, -4.02311e-05, 1.83532e-06, 1.83534e-06, 1.83606e-06, 3.68604e-06, 1.87085e-06, 1.83845e-06, 1.9003e-06, 4.08958e-06, 8.98155e-06, 1.128e-05, 1.84649e-06, 1.83539e-06, 1.84769e-06, 1.87113e-06, 1.83534e-06, 1.9175e-05, 1.83532e-06, 1.83532e-06, 2.03176e-06
0.583437, 0, 6.52535e-05, 3.39222e-06, 1.41421, -6.52535e-05, 3.39222e-06, 3.39224e-06, 3.39358e-06, 6.81562e-06, 3.45793e-06, 3.398e-06, 3.51242e-06, 7.91114e-06, 1.66111e-05, 2.08627e-05, 3.40664e-06, 3.39234e-06, 3.4151e-06, 3.4443e-06, 3.39224e-06, 2.59758e-05, 3.39222e-06, 3.39222e-06, 3.75558e-06
0.591345, 0, 0.000107637, 6.1439e-06, 1.41421, -0.000107637, 6.1439e-06, 6.14394e-06, 6.14637e-06, 1.23495e-05, 6.26301e-06, 6.15438e-06, 6.36179e-06, 1.50544e-05, 3.01057e-05, 3.78126e-05, 6.16243e-06, 6.14413e-06, 6.18537e-06, 6.21916e-06, 6.14394e-06, 3.5746e-05, 6.1439e-06, 6.1439e-06, 6.80256e-06
0.599252, 0, 0.000179198, 1.09057e-05, 1.41421, -0.000179198, 1.09057e-05, 1.09057e-05, 1.091e-05, 2.19305e-05, 1.11173e-05, 1.09243e-05, 1.12928e-05, 2.81849e-05, 5.34764e-05, 6.71684e-05, 1.09294e-05, 1.09061e-05, 1.09793e-05, 1.10137e-05, 1.09057e-05, 5.0063e-05, 1.09057e-05, 1.09057e-05, 1.20758e-05
0.60716, 0, 0.000299092, 1.89746e-05, 1.41421, -0.000299092, 1.89746e-05, 1.89747e-05, 1.89822e-05, 3.81745e-05, 1.93431e-05, 1.9007e-05, 1.96487e-05, 5.19225e-05, 9.31119e-05, 0.000116957, 1.90049e-05, 1.89753e-05, 1.91029e-05, 1.91289e-05, 1.89747e-05, 7.13899e-05, 1.89746e-05, 1.89746e-05, 2.10125e-05
0.615068, 0, 0.000497666, 3.23632e-05, 1.41421, -0.000497666, 3.23632e-05, 3.23634e-05, 3.23763e-05, 6.51429e-05, 3.29924e-05, 3.24186e-05, 3.35142e-05, 9.4125e-05, 0.000158936, 0.000199646, 3.24017e-05, 3.23644e-05, 3.25823e-05, 3.25822e-05, 3.23634e-05, 0.000103463, 3.23632e-05, 3.23632e-05, 3.58424e-05
0.622976, 0, 0.000822166, 5.41197e-05, 1.41421, -0.000822166, 5.41197e-05, 5.41201e-05, 5.41416e-05, 0.000108993, 5.5173e-05, 5.42124e-05, 5.60464e-05, 0.000167913, 0.000266003, 0.000334151, 5.41684e-05, 5.41217e-05, 5.44865e-05, 5.44289e-05, 5.41201e-05, 0.000151939, 5.41197e-05, 5.41197e-05, 5.9944e-05
0.630883, 0, 0.00134455, 8.87452e-05, 1.41421, -0.00134455, 8.87452e-05, 8.87459e-05, 8.87811e-05, 0.000178825, 9.04743e-05, 8.88974e-05, 9.19081e-05, 0.000294775, 0.000436573, 0.000548445, 8.88068e-05, 8.87485e-05, 8.93473e-05, 8.91794e-05, 8.87458e-05, 0.000225168, 8.87452e-05, 8.87452e-05, 9.83063e-05
0.638791, 0, 0.00217218, 0.000142719, 1.41421, -0.00217218, 0.000142719, 0.00014272, 0.000142777, 0.000287753, 0.000145503, 0.000142964, 0.000147811, 0.000509226, 0.000702744, 0.000882866, 0.000142797, 0.000142724, 0.000143688, 0.000143326, 0.00014272, 0.00033523, 0.000142719, 0.000142719, 0.000158113
