   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.63404, 288, 261.328, 8.06497, 17.0294, 26.6716, 0, 8.06501, 8.06502, 8.065, 8.17189, 8.06709, 8.06962, 171.666, 8.53509, 8.06497, 8.06497, 8.06497, 8.06497, 8.06497, 8.06497, 8.06497, 96.7821, 8.06497, 8.06497, 8.42594
2.64192, 290, 267.14, 8.1696, 17.088, 22.8596, 0, 8.16963, 8.16965, 8.16963, 8.27652, 8.17171, 8.17425, 166.233, 8.5042, 8.1696, 8.1696, 8.1696, 8.1696, 8.1696, 8.1696, 8.1696, 108.15, 8.1696, 8.1696, 8.64815
2.64981, 274, 270.437, 8.27435, 16.6132, 3.56262, 0, 8.27438, 8.2744, 8.27438, 8.38126, 8.27646, 8.279, 158.57, 8.50883, 8.27435, 8.27435, 8.27435, 8.27435, 8.27435, 8.27435, 8.27435, 119.149, 8.27435, 8.27435, 8.91938
2.6577, 230, 271.188, 8.37913, 15.2315, -41.1877, 0, 8.37917, 8.37918, 8.37916, 8.48605, 8.38125, 8.38379, 149.052, 8.54094, 8.37913, 8.37913, 8.37913, 8.37913, 8.37913, 8.37913, 8.37914, 129.362, 8.37913, 8.37913, 9.25603
2.66558, 282, 269.434, 8.48389, 16.8523, 12.5664, 0, 8.48393, 8.48394, 8.48392, 8.59081, 8.486, 8.48856, 138.121, 8.59383, 8.48389, 8.48389, 8.48389, 8.48389, 8.48389, 8.48389, 8.48389, 138.378, 8.48389, 8.48389, 9.67816
2.67347, 314, 265.287, 8.58853, 17.7764, 48.7134, 0, 8.58857, 8.58858, 8.58856, 8.69545, 8.59064, 8.59321, 126.254, 8.66209, 8.58853, 8.58853, 8.58853, 8.58853, 8.58853, 8.58853, 8.58853, 145.812, 8.58853, 8.58853, 10.2095
2.68136, 254, 258.924, 8.69296, 16, -4.92438, 0, 8.693, 8.69301, 8.69299, 8.79988, 8.69507, 8.69765, 113.935, 8.74143, 8.69296, 8.69296, 8.69296, 8.69296, 8.69296, 8.69296, 8.69296, 151.336, 8.69296, 8.69296, 10.8771
2.68924, 268, 250.583, 8.79705, 16.4317, 17.4167, 0, 8.79709, 8.7971, 8.79708, 8.90397, 8.79916, 8.80175, 101.618, 8.8285, 8.79705, 8.79705, 8.79705, 8.79705, 8.79705, 8.79705, 8.79705, 154.703, 8.79705, 8.79705, 11.7107
2.69713, 272, 240.552, 8.90071, 16.5529, 31.4476, 0, 8.90074, 8.90075, 8.90073, 9.00762, 8.90282, 8.90543, 89.7128, 8.92081, 8.90071, 8.90071, 8.90071, 8.90071, 8.90071, 8.90071, 8.90071, 155.766, 8.90071, 8.90071, 12.741
2.70501, 254, 229.164, 9.00378, 16, 24.836, 0, 9.00382, 9.00383, 9.00381, 9.1107, 9.00589, 9.00853, 78.556, 9.01643, 9.00378, 9.00378, 9.00378, 9.00378, 9.00378, 9.00378, 9.00378, 154.49, 9.00378, 9.00378, 13.9986
2.7129, 254, 216.783, 9.10613, 16, 37.2165, 0, 9.10617, 9.10618, 9.10616, 9.21305, 9.10824, 9.11091, 68.4081, 9.11397, 9.10613, 9.10613, 9.10613, 9.10613, 9.10613, 9.10613, 9.10613, 150.955, 9.10613, 9.10613, 15.5105
2.72079, 260, 203.794, 9.2076, 16.1864, 56.2059, 0, 9.20764, 9.20765, 9.20763, 9.31452, 9.20972, 9.21242, 59.4441, 9.21239, 9.2076, 9.2076, 9.2076, 9.2076, 9.2076, 9.2076, 9.20761, 145.348, 9.2076, 9.2076, 17.2981
2.72867, 224, 190.582, 9.30806, 15.0333, 33.4183, 0, 9.30809, 9.30811, 9.30809, 9.41498, 9.31017, 9.31292, 51.7582, 9.31094, 9.30806, 9.30806, 9.30806, 9.30806, 9.30806, 9.30806, 9.30806, 137.949, 9.30806, 9.30806, 19.3733
2.73656, 230, 177.517, 9.40735, 15.2315, 52.4828, 0, 9.40738, 9.4074, 9.40738, 9.51427, 9.40946, 9.41227, 45.3697, 9.40906, 9.40735, 9.40735, 9.40735, 9.40735, 9.40735, 9.40735, 9.40735, 129.111, 9.40735, 9.40735, 21.7358
2.74445, 202, 164.938, 9.50535, 14.2829, 37.0621, 0, 9.50538, 9.50539, 9.50537, 9.61226, 9.50746, 9.51034, 40.2343, 9.50634, 9.50535, 9.50535, 9.50535, 9.50535, 9.50535, 9.50535, 9.50535, 119.23, 9.50535, 9.50535, 24.3696
2.75233, 158, 153.133, 9.60193, 12.6491, 4.86714, 0, 9.60196, 9.60198, 9.60196, 9.70885, 9.60404, 9.607, 36.257, 9.6025, 9.60193, 9.60193, 9.60193, 9.60193, 9.60193, 9.60193, 9.60193, 108.724, 9.60193, 9.60193, 27.2407
2.76022, 126, 142.325, 9.69702, 11.3137, -16.3247, 0, 9.69706, 9.69707, 9.69705, 9.80394, 9.69913, 9.70219, 33.3049, 9.69734, 9.69702, 9.69702, 9.69702, 9.69702, 9.69702, 9.69702, 9.69702, 98.0025, 9.69702, 9.69702, 30.2967
2.76811, 142, 132.665, 9.79056, 12, 9.33498, 0, 9.7906, 9.79061, 9.79059, 9.89748, 9.79267, 9.79585, 31.2218, 9.79074, 9.79056, 9.79056, 9.79056, 9.79056, 9.79056, 9.79056, 9.79056, 87.4438, 9.79056, 9.79056, 33.466
2.77599, 144, 124.228, 9.88253, 12.083, 19.7725, 0, 9.88256, 9.88258, 9.88256, 9.98944, 9.88464, 9.88794, 29.8397, 9.88263, 9.88253, 9.88253, 9.88253, 9.88253, 9.88253, 9.88253, 9.88253, 77.3783, 9.88253, 9.88253, 36.6599
2.78388, 142, 117.009, 9.97293, 12, 24.9909, 0, 9.97297, 9.97298, 9.97296, 10.0798, 9.97504, 9.97849, 28.9898, 9.97298, 9.97293, 9.97293, 9.97293, 9.97293, 9.97293, 9.97293, 9.97293, 68.0732, 9.97293, 9.97293, 39.7772
2.79176, 150, 110.94, 10.0618, 12.3288, 39.0597, 0, 10.0618, 10.0618, 10.0618, 10.1687, 10.0639, 10.0675, 28.5115, 10.0618, 10.0618, 10.0618, 10.0618, 10.0618, 10.0618, 10.0618, 10.0618, 59.7298, 10.0618, 10.0618, 42.7078
2.79965, 132, 105.896, 10.1491, 11.5758, 26.1043, 0, 10.1492, 10.1492, 10.1492, 10.2561, 10.1513, 10.1551, 28.2592, 10.1492, 10.1491, 10.1491, 10.1491, 10.1491, 10.1491, 10.1491, 10.1492, 52.4796, 10.1491, 10.1491, 45.3402
2.80754, 138, 101.711, 10.235, 11.8322, 36.2892, 0, 10.2351, 10.2351, 10.2351, 10.3419, 10.2371, 10.2411, 28.1076, 10.235, 10.235, 10.235, 10.235, 10.235, 10.235, 10.235, 10.235, 46.3897, 10.235, 10.235, 47.5684
2.81542, 124, 98.2, 10.3194, 11.225, 25.8, 0, 10.3195, 10.3195, 10.3195, 10.4264, 10.3216, 10.3258, 27.9543, 10.3194, 10.3194, 10.3194, 10.3194, 10.3194, 10.3194, 10.3194, 10.3194, 41.4699, 10.3194, 10.3194, 49.2991
2.82331, 90, 95.1737, 10.4023, 9.59166, -5.17374, 0, 10.4023, 10.4024, 10.4023, 10.5092, 10.4044, 10.4089, 27.722, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 10.4023, 37.6819, 10.4023, 10.4023, 50.4588
2.8312, 96, 92.4553, 10.4835, 9.8995, 3.54469, 0, 10.4835, 10.4835, 10.4835, 10.5904, 10.4856, 10.4903, 27.3578, 10.4835, 10.4835, 10.4835, 10.4835, 10.4835, 10.4835, 10.4835, 10.4835, 34.95, 10.4835, 10.4835, 50.9984
2.83908, 68, 89.8923, 10.5626, 8.3666, -21.8923, 0, 10.5627, 10.5627, 10.5626, 10.6695, 10.5647, 10.5697, 26.8322, 10.5626, 10.5626, 10.5626, 10.5626, 10.5626, 10.5626, 10.5626, 10.5626, 33.1713, 10.5626, 10.5626, 50.8978
2.84697, 100, 87.3657, 10.6393, 10.0995, 12.6343, 0, 10.6394, 10.6394, 10.6394, 10.7462, 10.6414, 10.6468, 26.1363, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 10.6393, 32.2248, 10.6393, 10.6393, 50.1667
2.85485, 78, 84.7935, 10.7129, 8.94427, -6.79347, 0, 10.713, 10.713, 10.713, 10.8199, 10.7151, 10.7207, 25.2786, 10.7129, 10.7129, 10.7129, 10.7129, 10.7129, 10.7129, 10.7129, 10.7129, 31.9802, 10.7129, 10.7129, 48.8436
2.86274, 62, 82.1305, 10.7826, 8, -20.1305, 0, 10.7826, 10.7826, 10.7826, 10.8895, 10.7847, 10.7907, 24.2813, 10.7826, 10.7826, 10.7826, 10.7826, 10.7826, 10.7826, 10.7826, 10.7826, 32.304, 10.7826, 10.7826, 46.9931
2.87063, 64, 79.364, 10.8472, 8.12404, -15.364, 0, 10.8473, 10.8473, 10.8473, 10.9541, 10.8493, 10.8557, 23.1754, 10.8472, 10.8472, 10.8472, 10.8472, 10.8472, 10.8472, 10.8472, 10.8472, 33.0653, 10.8472, 10.8472, 44.7001
2.87851, 68, 76.508, 10.9055, 8.3666, -8.50804, 0, 10.9055, 10.9056, 10.9055, 11.0124, 10.9076, 10.9144, 21.9975, 10.9055, 10.9055, 10.9055, 10.9055, 10.9055, 10.9055, 10.9055, 10.9055, 34.1395, 10.9055, 10.9055, 42.0641
2.8864, 78, 73.5953, 10.956, 8.94427, 4.40472, 0, 10.956, 10.956, 10.956, 11.0629, 10.9581, 10.9652, 20.7855, 10.956, 10.956, 10.956, 10.956, 10.956, 10.956, 10.956, 10.956, 35.4112, 10.956, 10.956, 39.1921
2.89429, 56, 70.6678, 10.9969, 7.61577, -14.6678, 0, 10.997, 10.997, 10.997, 11.1039, 10.9991, 11.0066, 19.5755, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 10.9969, 36.7769, 10.9969, 10.9969, 36.1905
2.90217, 74, 67.7711, 11.0267, 8.7178, 6.22892, 0, 11.0267, 11.0267, 11.0267, 11.1336, 11.0288, 11.0368, 18.3993, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 11.0267, 38.1452, 11.0267, 11.0267, 33.1607
2.91006, 52, 64.9459, 11.0435, 7.34847, -12.9459, 0, 11.0435, 11.0435, 11.0435, 11.1504, 11.0456, 11.054, 17.2828, 11.0435, 11.0435, 11.0435, 11.0435, 11.0435, 11.0435, 11.0435, 11.0435, 39.4387, 11.0435, 11.0435, 30.1917
2.91794, 62, 62.2254, 11.0456, 8, -0.225426, 0, 11.0457, 11.0457, 11.0457, 11.1526, 11.0478, 11.0566, 16.2452, 11.0456, 11.0456, 11.0456, 11.0456, 11.0456, 11.0456, 11.0456, 11.0457, 40.5932, 11.0456, 11.0456, 27.3582
2.92583, 54, 59.6311, 11.0318, 7.48331, -5.63112, 0, 11.0318, 11.0318, 11.0318, 11.1387, 11.0339, 11.0432, 15.2986, 11.0318, 11.0318, 11.0318, 11.0318, 11.0318, 11.0318, 11.0318, 11.0318, 41.5582, 11.0318, 11.0318, 24.7172
2.93372, 52, 57.1724, 11.0007, 7.34847, -5.17242, 0, 11.0007, 11.0007, 11.0007, 11.1076, 11.0028, 11.0126, 14.4487, 11.0007, 11.0007, 11.0007, 11.0007, 11.0007, 11.0007, 11.0007, 11.0007, 42.2961, 11.0007, 11.0007, 22.3079
2.9416, 58, 54.8474, 10.9517, 7.74597, 3.15265, 0, 10.9517, 10.9517, 10.9517, 11.0586, 10.9538, 10.9641, 13.6956, 10.9517, 10.9517, 10.9517, 10.9517, 10.9517, 10.9517, 10.9517, 10.9517, 42.7808, 10.9517, 10.9517, 20.1527
2.94949, 46, 52.6439, 10.8846, 6.9282, -6.6439, 0, 10.8846, 10.8847, 10.8846, 10.9915, 10.8867, 10.8976, 13.035, 10.8846, 10.8846, 10.8846, 10.8846, 10.8846, 10.8846, 10.8846, 10.8846, 42.997, 10.8846, 10.8846, 18.259
2.95738, 50, 50.5426, 10.7999, 7.2111, -0.542648, 0, 10.7999, 10.7999, 10.7999, 10.9068, 10.802, 10.8134, 12.4596, 10.7999, 10.7999, 10.7999, 10.7999, 10.7999, 10.7999, 10.7999, 10.7999, 42.9388, 10.7999, 10.7999, 16.6214
2.96526, 44, 48.5197, 10.6984, 6.78233, -4.51967, 0, 10.6985, 10.6985, 10.6985, 10.8054, 10.7006, 10.7125, 11.9601, 10.6984, 10.6984, 10.6984, 10.6984, 10.6984, 10.6984, 10.6984, 10.6984, 42.6081, 10.6984, 10.6984, 15.2252
2.97315, 40, 46.5496, 10.582, 6.48074, -6.54962, 0, 10.582, 10.5821, 10.582, 10.6889, 10.5841, 10.5966, 11.5266, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 10.582, 42.0139, 10.582, 10.582, 14.0494
2.98103, 42, 44.6081, 10.4527, 6.63325, -2.60815, 0, 10.4528, 10.4528, 10.4528, 10.5597, 10.4548, 10.4679, 11.1493, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 10.4527, 41.1708, 10.4527, 10.4527, 13.0692
2.98892, 26, 42.6745, 10.3133, 5.2915, -16.6745, 0, 10.3133, 10.3134, 10.3133, 10.4202, 10.3154, 10.329, 10.8193, 10.3133, 10.3133, 10.3133, 10.3133, 10.3133, 10.3133, 10.3133, 10.3133, 40.0986, 10.3133, 10.3133, 12.2583
2.99681, 36, 40.7333, 10.1667, 6.16441, -4.73331, 0, 10.1667, 10.1668, 10.1667, 10.2736, 10.1688, 10.183, 10.5287, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667, 38.8213, 10.1667, 10.1667, 11.5912
3.00469, 24, 38.7757, 10.0162, 5.09902, -14.7757, 0, 10.0162, 10.0162, 10.0162, 10.1231, 10.0183, 10.0331, 10.2713, 10.0162, 10.0162, 10.0162, 10.0162, 10.0162, 10.0162, 10.0162, 10.0162, 37.3665, 10.0162, 10.0162, 11.044
3.01258, 44, 36.8001, 9.86487, 6.78233, 7.19989, 0, 9.8649, 9.86492, 9.8649, 9.97178, 9.86698, 9.88243, 10.0421, 9.86487, 9.86487, 9.86487, 9.86487, 9.86487, 9.86487, 9.86487, 9.86487, 35.7654, 9.86487, 9.86487, 10.5957
3.02047, 28, 34.8117, 9.7159, 5.47723, -6.8117, 0, 9.71594, 9.71595, 9.71593, 9.82282, 9.71802, 9.73409, 9.83712, 9.7159, 9.7159, 9.7159, 9.7159, 9.7159, 9.7159, 9.7159, 9.71591, 34.0512, 9.7159, 9.7159, 10.2279
3.02835, 36, 32.8222, 9.57203, 6.16441, 3.17777, 0, 9.57207, 9.57208, 9.57206, 9.67895, 9.57414, 9.59086, 9.65372, 9.57203, 9.57203, 9.57203, 9.57203, 9.57203, 9.57203, 9.57203, 9.57203, 32.2592, 9.57203, 9.57203, 9.92544
3.03624, 38, 30.8486, 9.43558, 6.32456, 7.15136, 0, 9.43561, 9.43563, 9.43561, 9.54249, 9.43769, 9.45505, 9.48982, 9.43558, 9.43558, 9.43558, 9.43558, 9.43558, 9.43558, 9.43558, 9.43558, 30.4254, 9.43558, 9.43558, 9.67599
3.04413, 12, 28.9111, 9.30833, 3.74166, -16.9111, 0, 9.30837, 9.30838, 9.30836, 9.41525, 9.31044, 9.32847, 9.34382, 9.30833, 9.30833, 9.30833, 9.30833, 9.30833, 9.30833, 9.30833, 9.30833, 28.5851, 9.30833, 9.30833, 9.4695
3.05201, 52, 27.032, 9.19154, 7.34847, 24.968, 0, 9.19157, 9.19159, 9.19157, 9.29845, 9.19365, 9.21235, 9.21442, 9.19154, 9.19154, 9.19154, 9.19154, 9.19154, 9.19154, 9.19154, 9.19154, 26.7727, 9.19154, 9.19154, 9.29802
3.0599, 16, 25.2333, 9.08582, 4.24264, -9.23331, 0, 9.08585, 9.08587, 9.08585, 9.19273, 9.08793, 9.10731, 9.10035, 9.08582, 9.08582, 9.08582, 9.08582, 9.08582, 9.08582, 9.08582, 9.08582, 25.0188, 9.08582, 9.08582, 9.15515
3.06778, 12, 23.5356, 8.9913, 3.74166, -11.5356, 0, 8.99133, 8.99135, 8.99133, 9.09822, 8.99341, 9.01349, 9.0004, 8.9913, 8.9913, 8.9913, 8.9913, 8.9913, 8.9913, 8.9913, 8.9913, 23.3507, 8.9913, 8.9913, 9.0358
3.07567, 32, 21.9562, 8.90764, 5.83095, 10.0438, 0, 8.90767, 8.90769, 8.90767, 9.01455, 8.90975, 8.93053, 8.91325, 8.90764, 8.90764, 8.90764, 8.90764, 8.90764, 8.90764, 8.90764, 8.90764, 21.7904, 8.90764, 8.90764, 8.93579
3.08356, 6, 20.5079, 8.83413, 2.82843, -14.5079, 0, 8.83416, 8.83418, 8.83416, 8.94104, 8.83624, 8.85773, 8.83754, 8.83413, 8.83413, 8.83413, 8.83413, 8.83413, 8.83413, 8.83413, 8.83413, 20.3542, 8.83413, 8.83413, 8.85168
3.09144, 20, 19.1991, 8.76985, 4.69042, 0.800941, 0, 8.76989, 8.7699, 8.76988, 8.87677, 8.77196, 8.79418, 8.7719, 8.76985, 8.76985, 8.76985, 8.76985, 8.76985, 8.76985, 8.76985, 8.76985, 19.0527, 8.76985, 8.76985, 8.78064
3.09933, 4, 18.0327, 8.71378, 2.44949, -14.0327, 0, 8.71382, 8.71383, 8.71381, 8.8207, 8.71589, 8.73884, 8.71499, 8.71378, 8.71378, 8.71378, 8.71378, 8.71378, 8.71378, 8.71378, 8.71378, 17.8907, 8.71378, 8.71378, 8.72032
3.10722, 10, 17.007, 8.66488, 3.4641, -7.00702, 0, 8.66492, 8.66493, 8.66491, 8.7718, 8.667, 8.69069, 8.66559, 8.66488, 8.66488, 8.66488, 8.66488, 8.66488, 8.66488, 8.66488, 8.66488, 16.8675, 8.66488, 8.66488, 8.66879
3.1151, 10, 16.116, 8.62225, 3.4641, -6.11603, 0, 8.62228, 8.6223, 8.62228, 8.72916, 8.62436, 8.64881, 8.62265, 8.62225, 8.62225, 8.62225, 8.62225, 8.62225, 8.62225, 8.62225, 8.62225, 15.9776, 8.62225, 8.62225, 8.62455
3.12299, 10, 15.3503, 8.58514, 3.4641, -5.35032, 0, 8.58517, 8.58519, 8.58517, 8.69205, 8.58725, 8.61246, 8.58536, 8.58514, 8.58514, 8.58514, 8.58514, 8.58514, 8.58514, 8.58514, 8.58514, 15.2123, 8.58514, 8.58514, 8.58647
3.13087, 6, 14.6979, 8.55302, 2.82843, -8.69786, 0, 8.55306, 8.55307, 8.55305, 8.65994, 8.55513, 8.58111, 8.55315, 8.55302, 8.55302, 8.55302, 8.55302, 8.55302, 8.55302, 8.55302, 8.55302, 14.5597, 8.55302, 8.55302, 8.55379
3.13876, 4, 14.1453, 8.52562, 2.44949, -10.1453, 0, 8.52566, 8.52567, 8.52565, 8.63254, 8.52774, 8.55449, 8.52569, 8.52562, 8.52562, 8.52562, 8.52562, 8.52562, 8.52562, 8.52562, 8.52562, 14.0067, 8.52562, 8.52562, 8.52606
3.14665, 16, 13.6785, 8.50288, 4.24264, 2.32146, 0, 8.50291, 8.50293, 8.50291, 8.60979, 8.50499, 8.53254, 8.50292, 8.50288, 8.50288, 8.50288, 8.50288, 8.50288, 8.50288, 8.50288, 8.50288, 13.5395, 8.50288, 8.50288, 8.50312
3.15453, 12, 13.2839, 8.48491, 3.74166, -1.28395, 0, 8.48495, 8.48496, 8.48494, 8.59183, 8.48702, 8.51537, 8.48493, 8.48491, 8.48491, 8.48491, 8.48491, 8.48491, 8.48491, 8.48491, 8.48491, 13.1442, 8.48491, 8.48491, 8.48504
3.16242, 12, 12.9487, 8.47198, 3.74166, -0.94871, 0, 8.47201, 8.47203, 8.47201, 8.57889, 8.47409, 8.50324, 8.47199, 8.47198, 8.47198, 8.47198, 8.47198, 8.47198, 8.47198, 8.47198, 8.47198, 12.8082, 8.47198, 8.47198, 8.47205
3.17031, 12, 12.6614, 8.46442, 3.74166, -0.661364, 0, 8.46446, 8.46447, 8.46445, 8.57134, 8.46653, 8.49651, 8.46443, 8.46442, 8.46442, 8.46442, 8.46442, 8.46442, 8.46442, 8.46442, 8.46442, 12.5201, 8.46442, 8.46443, 8.46446
3.17819, 6, 12.4121, 8.46259, 2.82843, -6.41214, 0, 8.46263, 8.46264, 8.46262, 8.56951, 8.46471, 8.49551, 8.4626, 8.46259, 8.46259, 8.46259, 8.46259, 8.46259, 8.46259, 8.46259, 8.46259, 12.27, 8.46259, 8.4626, 8.46261
3.18608, 12, 12.193, 8.46682, 3.74166, -0.193033, 0, 8.46686, 8.46687, 8.46685, 8.57374, 8.46894, 8.50058, 8.46682, 8.46682, 8.46682, 8.46682, 8.46682, 8.46682, 8.46682, 8.46682, 8.46682, 12.0501, 8.46682, 8.46684, 8.46683
3.19396, 8, 11.9977, 8.47735, 3.16228, -3.9977, 0, 8.47738, 8.4774, 8.47738, 8.58426, 8.47946, 8.51195, 8.47735, 8.47735, 8.47735, 8.47735, 8.47735, 8.47735, 8.47735, 8.47735, 8.47735, 11.8539, 8.47735, 8.47738, 8.47735
3.20185, 18, 11.8214, 8.49428, 4.47214, 6.17856, 0, 8.49432, 8.49433, 8.49431, 8.6012, 8.4964, 8.52975, 8.49428, 8.49428, 8.49428, 8.49428, 8.49428, 8.49428, 8.49428, 8.49428, 8.49428, 11.6768, 8.49428, 8.49434, 8.49429
3.20974, 12, 11.6609, 8.51763, 3.74166, 0.33909, 0, 8.51767, 8.51768, 8.51766, 8.62455, 8.51974, 8.55396, 8.51763, 8.51763, 8.51763, 8.51763, 8.51763, 8.51763, 8.51763, 8.51763, 8.51763, 11.5153, 8.51763, 8.51772, 8.51763
3.21762, 8, 11.5139, 8.54722, 3.16228, -3.51391, 0, 8.54726, 8.54727, 8.54725, 8.65414, 8.54933, 8.58443, 8.54722, 8.54722, 8.54722, 8.54722, 8.54722, 8.54722, 8.54722, 8.54722, 8.54722, 11.3674, 8.54722, 8.54738, 8.54722
3.22551, 4, 11.3792, 8.58278, 2.44949, -7.37915, 0, 8.58281, 8.58283, 8.58281, 8.68969, 8.58489, 8.62087, 8.58278, 8.58278, 8.58278, 8.58278, 8.58278, 8.58278, 8.58278, 8.58278, 8.58278, 11.2316, 8.58278, 8.58304, 8.58278
3.2334, 6, 11.256, 8.62388, 2.82843, -5.25597, 0, 8.62391, 8.62393, 8.62391, 8.73079, 8.62599, 8.66287, 8.62388, 8.62388, 8.62388, 8.62388, 8.62388, 8.62388, 8.62388, 8.62388, 8.62388, 11.1074, 8.62388, 8.6243, 8.62388
3.24128, 4, 11.1442, 8.67, 2.44949, -7.14416, 0, 8.67004, 8.67005, 8.67003, 8.77692, 8.67211, 8.7099, 8.67, 8.67, 8.67, 8.67, 8.67, 8.67, 8.67, 8.67, 8.67, 10.9944, 8.67, 8.67068, 8.67
3.24917, 18, 11.0438, 8.72055, 4.47214, 6.95625, 0, 8.72058, 8.7206, 8.72058, 8.82747, 8.72266, 8.76137, 8.72055, 8.72055, 8.72055, 8.72055, 8.72055, 8.72055, 8.72055, 8.72055, 8.72055, 10.8927, 8.72055, 8.72163, 8.72055
3.25705, 8, 10.9549, 8.77486, 3.16228, -2.95488, 0, 8.77489, 8.77491, 8.77489, 8.88178, 8.77697, 8.8166, 8.77486, 8.77486, 8.77486, 8.77486, 8.77486, 8.77486, 8.77486, 8.77486, 8.77486, 10.8023, 8.77486, 8.77653, 8.77486
3.26494, 10, 10.8777, 8.83224, 3.4641, -0.877671, 0, 8.83228, 8.83229, 8.83227, 8.93916, 8.83435, 8.87492, 8.83224, 8.83224, 8.83224, 8.83224, 8.83224, 8.83224, 8.83224, 8.83224, 8.83224, 10.7233, 8.83224, 8.8348, 8.83224
3.27283, 6, 10.8122, 8.89197, 2.82843, -4.81216, 0, 8.89201, 8.89202, 8.892, 8.99889, 8.89409, 8.9356, 8.89197, 8.89197, 8.89197, 8.89197, 8.89197, 8.89197, 8.89197, 8.89197, 8.89198, 10.6556, 8.89197, 8.89582, 8.89197
3.28071, 18, 10.7583, 8.95335, 4.47214, 7.24175, 0, 8.95339, 8.9534, 8.95338, 9.06027, 8.95547, 8.99793, 8.95335, 8.95335, 8.95335, 8.95335, 8.95335, 8.95335, 8.95335, 8.95335, 8.95336, 10.5988, 8.95335, 8.95904, 8.95335
3.2886, 8, 10.7157, 9.0157, 3.16228, -2.7157, 0, 9.01573, 9.01575, 9.01573, 9.12261, 9.01781, 9.06123, 9.0157, 9.0157, 9.0157, 9.0157, 9.0157, 9.0157, 9.0157, 9.0157, 9.0157, 10.5527, 9.0157, 9.02397, 9.0157
3.29649, 14, 10.6841, 9.07832, 4, 3.31591, 0, 9.07836, 9.07837, 9.07835, 9.18524, 9.08043, 9.12483, 9.07832, 9.07832, 9.07832, 9.07832, 9.07832, 9.07832, 9.07832, 9.07832, 9.07832, 10.5166, 9.07832, 9.09019, 9.07832
3.30437, 8, 10.6629, 9.14062, 3.16228, -2.6629, 0, 9.14065, 9.14067, 9.14065, 9.24753, 9.14273, 9.1881, 9.14062, 9.14062, 9.14062, 9.14062, 9.14062, 9.14062, 9.14062, 9.14062, 9.14062, 10.4895, 9.14062, 9.15736, 9.14062
3.31226, 18, 10.6515, 9.20199, 4.47214, 7.34853, 0, 9.20203, 9.20204, 9.20202, 9.30891, 9.2041, 9.25046, 9.20199, 9.20199, 9.20199, 9.20199, 9.20199, 9.20199, 9.20199, 9.20199, 9.20199, 10.4706, 9.20199, 9.22524, 9.20199
3.32014, 12, 10.6491, 9.26195, 3.74166, 1.35088, 0, 9.26198, 9.262, 9.26198, 9.36886, 9.26406, 9.31141, 9.26195, 9.26195, 9.26195, 9.26195, 9.26195, 9.26195, 9.26195, 9.26195, 9.26195, 10.4587, 9.26195, 9.29373, 9.26195
3.32803, 12, 10.6551, 9.32002, 3.74166, 1.34492, 0, 9.32006, 9.32007, 9.32005, 9.42694, 9.32213, 9.37049, 9.32002, 9.32002, 9.32002, 9.32002, 9.32002, 9.32002, 9.32002, 9.32002, 9.32002, 10.4527, 9.32002, 9.3628, 9.32002
3.33592, 6, 10.6686, 9.37586, 2.82843, -4.66862, 0, 9.37589, 9.37591, 9.37589, 9.48277, 9.37797, 9.42734, 9.37586, 9.37586, 9.37586, 9.37586, 9.37586, 9.37586, 9.37586, 9.37586, 9.37586, 10.4513, 9.37586, 9.43254, 9.37586
3.3438, 10, 10.689, 9.42917, 3.4641, -0.689041, 0, 9.42921, 9.42922, 9.4292, 9.53609, 9.43129, 9.48168, 9.42917, 9.42917, 9.42917, 9.42917, 9.42917, 9.42917, 9.42917, 9.42917, 9.42917, 10.4534, 9.42917, 9.50311, 9.42917
3.35169, 6, 10.7157, 9.47981, 2.82843, -4.71567, 0, 9.47984, 9.47986, 9.47984, 9.58672, 9.48192, 9.53336, 9.47981, 9.47981, 9.47981, 9.47981, 9.47981, 9.47981, 9.47981, 9.47981, 9.47981, 10.458, 9.47981, 9.57477, 9.47981
3.35958, 14, 10.7479, 9.5277, 4, 3.25209, 0, 9.52774, 9.52775, 9.52773, 9.63462, 9.52981, 9.58233, 9.5277, 9.5277, 9.5277, 9.5277, 9.5277, 9.5277, 9.5277, 9.5277, 9.5277, 10.464, 9.5277, 9.6478, 9.5277
