   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_306.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.5162, 8, 12.293, 10.1371, 3.16228, -4.293, 10.1371, 0, 10.1371, 10.1371, 10.3679, 10.143, 11.6747, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.1371, 10.3802, 10.1371, 10.2754, 10.1371
3.52408, 14, 12.8811, 10.2027, 4, 1.11894, 10.2027, 0, 10.2027, 10.2027, 10.4335, 10.2086, 12.2921, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.2027, 10.4231, 10.2027, 10.3344, 10.2027
3.53196, 4, 13.6378, 10.2702, 2.44949, -9.63776, 10.2702, 0, 10.2702, 10.2702, 10.501, 10.2761, 13.0783, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.2702, 10.4691, 10.2702, 10.3939, 10.2702
3.53984, 8, 14.5976, 10.3392, 3.16228, -6.59764, 10.3392, 0, 10.3393, 10.3393, 10.5701, 10.3451, 14.0676, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.3392, 10.5179, 10.3392, 10.4538, 10.3392
3.54772, 8, 15.7966, 10.4097, 3.16228, -7.79663, 10.4097, 0, 10.4098, 10.4097, 10.6405, 10.4156, 15.2954, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.4097, 10.5695, 10.4097, 10.5144, 10.4097
3.5556, 8, 17.2699, 10.4813, 3.16228, -9.26988, 10.4813, 0, 10.4814, 10.4814, 10.7122, 10.4872, 16.7966, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.4813, 10.6235, 10.4813, 10.5756, 10.4813
3.56348, 18, 19.0496, 10.554, 4.47214, -1.04963, 10.554, 0, 10.554, 10.554, 10.7848, 10.5599, 18.6031, 10.554, 10.554, 10.554, 10.554, 10.554, 10.554, 10.554, 10.554, 10.554, 10.554, 10.6799, 10.554, 10.6378, 10.554
3.57136, 24, 21.1617, 10.6274, 5.09902, 2.83831, 10.6274, 0, 10.6275, 10.6275, 10.8582, 10.6333, 20.7404, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.6274, 10.7384, 10.6274, 10.7009, 10.6274
3.57924, 24, 23.6223, 10.7015, 5.09902, 0.377735, 10.7015, 0, 10.7016, 10.7016, 10.9324, 10.7074, 23.2245, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7015, 10.7989, 10.7015, 10.7651, 10.7015
3.58712, 36, 26.4344, 10.7762, 6.16441, 9.56565, 10.7762, 0, 10.7763, 10.7763, 11.0071, 10.7821, 26.0582, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.7762, 10.8613, 10.7762, 10.8305, 10.7762
3.595, 40, 29.585, 10.8514, 6.48074, 10.415, 10.8514, 0, 10.8515, 10.8514, 11.0822, 10.8573, 29.2285, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.8514, 10.9253, 10.8514, 10.8972, 10.8514
3.60288, 38, 33.0415, 10.927, 6.32456, 4.95847, 10.927, 0, 10.927, 10.927, 11.1578, 10.9329, 32.7027, 10.927, 10.927, 10.927, 10.927, 10.927, 10.927, 10.927, 10.927, 10.927, 10.927, 10.9909, 10.927, 10.9651, 10.927
3.61076, 52, 36.751, 11.0029, 7.34847, 15.249, 11.0029, 0, 11.0029, 11.0029, 11.2337, 11.0088, 36.4279, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0029, 11.0579, 11.0029, 11.0342, 11.0029
3.61864, 46, 40.6399, 11.0791, 6.9282, 5.36015, 11.0791, 0, 11.0792, 11.0791, 11.3099, 11.085, 40.3305, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.0791, 11.1263, 11.0791, 11.1045, 11.0791
3.62652, 50, 44.6138, 11.1556, 7.2111, 5.3862, 11.1556, 0, 11.1556, 11.1556, 11.3864, 11.1615, 44.3164, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1556, 11.1958, 11.1556, 11.176, 11.1556
3.63441, 66, 48.5628, 11.2323, 8.24621, 17.4372, 11.2323, 0, 11.2324, 11.2324, 11.4632, 11.2382, 48.2757, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2665, 11.2323, 11.2485, 11.2323
3.64229, 56, 52.3641, 11.3093, 7.61577, 3.63591, 11.3093, 0, 11.3094, 11.3093, 11.5401, 11.3152, 52.0858, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3093, 11.3382, 11.3093, 11.3219, 11.3093
3.65017, 82, 55.8892, 11.3865, 9.16515, 26.1108, 11.3865, 0, 11.3865, 11.3865, 11.6173, 11.3924, 55.6183, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.3865, 11.4108, 11.3865, 11.3963, 11.3865
3.65805, 86, 59.0108, 11.4639, 9.38083, 26.9892, 11.4639, 0, 11.464, 11.4639, 11.6947, 11.4698, 58.7462, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4842, 11.4639, 11.4714, 11.4639
3.66593, 86, 61.6106, 11.5415, 9.38083, 24.3894, 11.5415, 0, 11.5416, 11.5416, 11.7723, 11.5474, 61.3512, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5415, 11.5585, 11.5415, 11.5472, 11.5415
3.67381, 92, 63.5871, 11.6194, 9.69536, 28.4129, 11.6194, 0, 11.6194, 11.6194, 11.8502, 11.6253, 63.332, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6194, 11.6334, 11.6194, 11.6236, 11.6194
3.68169, 70, 64.8619, 11.6974, 8.48528, 5.13812, 11.6974, 0, 11.6975, 11.6974, 11.9282, 11.7033, 64.6104, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.6974, 11.709, 11.6974, 11.7005, 11.6974
3.68957, 78, 65.3854, 11.7757, 8.94427, 12.6146, 11.7757, 0, 11.7757, 11.7757, 12.0065, 11.7816, 65.1368, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7757, 11.7852, 11.7757, 11.778, 11.7757
3.69745, 94, 65.1402, 11.8542, 9.79796, 28.8598, 11.8542, 0, 11.8542, 11.8542, 12.085, 11.8601, 64.894, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.8542, 11.862, 11.8542, 11.8558, 11.8542
3.70533, 76, 64.1421, 11.9329, 8.83176, 11.8579, 11.9329, 0, 11.9329, 11.9329, 12.1637, 11.9388, 63.8977, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9329, 11.9392, 11.9329, 11.9341, 11.9329
3.71321, 56, 62.4383, 12.0118, 7.61577, -6.43833, 12.0118, 0, 12.0118, 12.0118, 12.2426, 12.0177, 62.1955, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.0118, 12.017, 12.0118, 12.0126, 12.0118
3.72109, 72, 60.1054, 12.0909, 8.60233, 11.8946, 12.0909, 0, 12.091, 12.091, 12.3218, 12.0968, 59.8638, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.091, 12.0951, 12.0909, 12.0915, 12.0909
3.72897, 38, 57.2421, 12.1703, 6.32456, -19.2421, 12.1703, 0, 12.1704, 12.1704, 12.4012, 12.1762, 57.0015, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1703, 12.1737, 12.1703, 12.1708, 12.1703
3.73685, 94, 53.9639, 12.2499, 9.79796, 40.0361, 12.2499, 0, 12.25, 12.25, 12.4808, 12.2558, 53.7242, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2499, 12.2526, 12.2499, 12.2502, 12.2499
3.74473, 68, 50.3952, 12.3298, 8.3666, 17.6048, 12.3298, 0, 12.3298, 12.3298, 12.5606, 12.3357, 50.1561, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3298, 12.3319, 12.3298, 12.33, 12.3298
3.75261, 42, 46.6618, 12.4099, 6.63325, -4.66175, 12.4099, 0, 12.4099, 12.4099, 12.6407, 12.4158, 46.4231, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4099, 12.4116, 12.4099, 12.41, 12.4099
3.76049, 52, 42.8839, 12.4902, 7.34847, 9.11615, 12.4902, 0, 12.4902, 12.4902, 12.721, 12.4961, 42.6456, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4902, 12.4915, 12.4902, 12.4903, 12.4902
3.76838, 36, 39.1705, 12.5708, 6.16441, -3.17051, 12.5708, 0, 12.5708, 12.5708, 12.8016, 12.5767, 38.9325, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5708, 12.5718, 12.5708, 12.5709, 12.5708
3.77626, 40, 35.6151, 12.6516, 6.48074, 4.38491, 12.6516, 0, 12.6516, 12.6516, 12.8824, 12.6575, 35.3773, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6516, 12.6524, 12.6516, 12.6517, 12.6516
3.78414, 34, 32.292, 12.7326, 6, 1.70795, 12.7326, 0, 12.7327, 12.7327, 12.9634, 12.7385, 32.0544, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7326, 12.7333, 12.7326, 12.7328, 12.7326
3.79202, 18, 29.2569, 12.8139, 4.47214, -11.2569, 12.8139, 0, 12.814, 12.814, 13.0448, 12.8198, 29.0194, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8139, 12.8144, 12.8139, 12.8142, 12.8139
3.7999, 24, 26.5451, 12.8955, 5.09902, -2.54512, 12.8955, 0, 12.8955, 12.8955, 13.1263, 12.9014, 26.3076, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8955, 12.8959, 12.8955, 12.8958, 12.8955
3.80778, 22, 24.1747, 12.9773, 4.89898, -2.17468, 12.9773, 0, 12.9773, 12.9773, 13.2081, 12.9832, 23.9371, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9773, 12.9776, 12.9773, 12.9777, 12.9773
3.81566, 16, 22.1484, 13.0594, 4.24264, -6.14843, 13.0594, 0, 13.0594, 13.0594, 13.2902, 13.0653, 21.9108, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0594, 13.0596, 13.0594, 13.06, 13.0594
3.82354, 16, 20.4564, 13.1417, 4.24264, -4.45643, 13.1417, 0, 13.1417, 13.1417, 13.3725, 13.1476, 20.2186, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1417, 13.1418, 13.1417, 13.1425, 13.1417
3.83142, 14, 19.0801, 13.2242, 4, -5.08015, 13.2242, 0, 13.2243, 13.2242, 13.455, 13.2302, 18.842, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2242, 13.2243, 13.2242, 13.2253, 13.2242
3.8393, 14, 17.9947, 13.307, 4, -3.99475, 13.307, 0, 13.307, 13.307, 13.5378, 13.313, 17.7562, 13.307, 13.307, 13.307, 13.307, 13.307, 13.307, 13.307, 13.307, 13.307, 13.307, 13.3071, 13.307, 13.3085, 13.307
3.84718, 10, 17.1725, 13.39, 3.4641, -7.17251, 13.39, 0, 13.3901, 13.3901, 13.6208, 13.3961, 16.9334, 13.39, 13.39, 13.39, 13.39, 13.39, 13.39, 13.39, 13.39, 13.39, 13.39, 13.3901, 13.39, 13.3921, 13.39
3.85506, 18, 16.5849, 13.4732, 4.47214, 1.41512, 13.4732, 0, 13.4733, 13.4733, 13.7041, 13.4794, 16.3451, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4732, 13.4733, 13.4732, 13.4759, 13.4732
3.86294, 12, 16.2044, 13.5567, 3.74166, -4.20436, 13.5567, 0, 13.5567, 13.5567, 13.7875, 13.5629, 15.9636, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5567, 13.5602, 13.5567
3.87082, 8, 16.0056, 13.6402, 3.16228, -8.00562, 13.6402, 0, 13.6403, 13.6403, 13.8711, 13.6467, 15.7636, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6402, 13.6403, 13.6402, 13.6449, 13.6402
3.8787, 12, 15.9661, 13.724, 3.74166, -3.9661, 13.724, 0, 13.724, 13.724, 13.9548, 13.7306, 15.7226, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.724, 13.7299, 13.724
3.88658, 6, 16.0662, 13.8077, 2.82843, -10.0662, 13.8077, 0, 13.8078, 13.8078, 14.0386, 13.8147, 15.8207, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8077, 13.8078, 13.8077, 13.8154, 13.8077
3.89446, 14, 16.2887, 13.8915, 4, -2.28867, 13.8915, 0, 13.8916, 13.8916, 14.1224, 13.8989, 16.0407, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8915, 13.8916, 13.8915, 13.9012, 13.8915
3.90235, 16, 16.6185, 13.9753, 4.24264, -0.618519, 13.9753, 0, 13.9754, 13.9754, 14.2061, 13.9832, 16.3675, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9753, 13.9875, 13.9753
3.91023, 10, 17.0417, 14.059, 3.4641, -7.04174, 14.059, 0, 14.059, 14.059, 14.2898, 14.0677, 16.787, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.059, 14.0741, 14.059
3.91811, 4, 17.5448, 14.1425, 2.44949, -13.5448, 14.1425, 0, 14.1425, 14.1425, 14.3733, 14.1522, 17.2856, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.1425, 14.161, 14.1425
3.92599, 10, 18.1136, 14.2257, 3.4641, -8.11362, 14.2257, 0, 14.2257, 14.2257, 14.4565, 14.2367, 17.8491, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2257, 14.2482, 14.2257
3.93387, 12, 18.7333, 14.3085, 3.74166, -6.73331, 14.3085, 0, 14.3086, 14.3085, 14.5393, 14.3214, 18.4624, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3085, 14.3357, 14.3085
3.94175, 12, 19.3875, 14.3909, 3.74166, -7.38748, 14.3909, 0, 14.3909, 14.3909, 14.6217, 14.4061, 19.1091, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.3909, 14.4232, 14.3909
3.94963, 12, 20.0583, 14.4727, 3.74166, -8.05825, 14.4727, 0, 14.4728, 14.4728, 14.7035, 14.491, 19.7711, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.4727, 14.5106, 14.4727
3.95751, 22, 20.7265, 14.5539, 4.89898, 1.27353, 14.5539, 0, 14.554, 14.5539, 14.7847, 14.5762, 20.4293, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5979, 14.5539
3.96539, 18, 21.3722, 14.6344, 4.47214, -3.37218, 14.6344, 0, 14.6344, 14.6344, 14.8652, 14.6617, 21.0635, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6344, 14.6848, 14.6344
3.97327, 8, 21.9753, 14.7141, 3.16228, -13.9753, 14.7141, 0, 14.7142, 14.7142, 14.9449, 14.7479, 21.6536, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7141, 14.7712, 14.7141
3.98115, 18, 22.5167, 14.793, 4.47214, -4.51667, 14.793, 0, 14.7931, 14.7931, 15.0239, 14.8349, 22.1801, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.793, 14.8568, 14.793
3.98903, 10, 22.9788, 14.8711, 3.4641, -12.9788, 14.8711, 0, 14.8712, 14.8712, 15.1019, 14.923, 22.6257, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.8711, 14.9415, 14.8711
3.99691, 14, 23.3471, 14.9484, 4, -9.3471, 14.9484, 0, 14.9484, 14.9484, 15.1792, 15.0126, 22.9754, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 14.9484, 15.025, 14.9484
4.00479, 14, 23.6106, 15.0249, 4, -9.61062, 15.0249, 0, 15.0249, 15.0249, 15.2557, 15.104, 23.2182, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.0249, 15.1072, 15.0249
4.01267, 22, 23.7628, 15.1007, 4.89898, -1.76276, 15.1007, 0, 15.1007, 15.1007, 15.3315, 15.1977, 23.3475, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.1007, 15.188, 15.1007
4.02055, 24, 23.8016, 15.1758, 5.09902, 0.198368, 15.1758, 0, 15.1758, 15.1758, 15.4066, 15.294, 23.3612, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.1758, 15.2672, 15.1758
4.02844, 18, 23.7302, 15.2504, 4.47214, -5.73022, 15.2504, 0, 15.2504, 15.2504, 15.4812, 15.3932, 23.2621, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.2504, 15.3447, 15.2504
4.03632, 26, 23.5561, 15.3245, 5.2915, 2.44394, 15.3245, 0, 15.3246, 15.3246, 15.5554, 15.4956, 23.0579, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.3245, 15.4207, 15.3245
4.0442, 20, 23.2907, 15.3985, 4.69042, -3.29067, 15.3985, 0, 15.3985, 15.3985, 15.6293, 15.6014, 22.7602, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.3985, 15.4951, 15.3985
4.05208, 16, 22.9488, 15.4722, 4.24264, -6.94879, 15.4722, 0, 15.4723, 15.4723, 15.703, 15.7106, 22.3837, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.4722, 15.5681, 15.4722
4.05996, 10, 22.5473, 15.546, 3.4641, -12.5473, 15.546, 0, 15.5461, 15.5461, 15.7768, 15.823, 21.9456, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.546, 15.6398, 15.546
4.06784, 18, 22.1043, 15.62, 4.47214, -4.10426, 15.62, 0, 15.62, 15.62, 15.8508, 15.9383, 21.4645, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.62, 15.7105, 15.62
4.07572, 12, 21.6377, 15.6942, 3.74166, -9.63771, 15.6942, 0, 15.6942, 15.6942, 15.925, 16.0558, 20.9589, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.6942, 15.7804, 15.6942
4.0836, 20, 21.1647, 15.7688, 4.69042, -1.16467, 15.7688, 0, 15.7688, 15.7688, 15.9996, 16.1749, 20.4466, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.7688, 15.8498, 15.7688
4.09148, 14, 20.7004, 15.8439, 4, -6.7004, 15.8439, 0, 15.8439, 15.8439, 16.0747, 16.2945, 19.9437, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.8439, 15.919, 15.8439
4.09936, 16, 20.2578, 15.9195, 4.24264, -4.2578, 15.9195, 0, 15.9196, 15.9196, 16.1504, 16.4136, 19.4642, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9195, 15.9882, 15.9195
4.10724, 4, 19.8469, 15.9958, 2.44949, -15.8469, 15.9958, 0, 15.9959, 15.9959, 16.2267, 16.5308, 19.019, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 16.0578, 15.9958
4.11512, 12, 19.4747, 16.0728, 3.74166, -7.47468, 16.0728, 0, 16.0729, 16.0728, 16.3036, 16.645, 18.6164, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.0728, 16.128, 16.0728
4.123, 8, 19.1456, 16.1504, 3.16228, -11.1456, 16.1504, 0, 16.1505, 16.1505, 16.3813, 16.7548, 18.2618, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1504, 16.1989, 16.1504
4.13088, 10, 18.8612, 16.2288, 3.4641, -8.86116, 16.2288, 0, 16.2288, 16.2288, 16.4596, 16.8591, 17.9578, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2288, 16.2708, 16.2288
4.13876, 2, 18.6209, 16.3077, 2, -16.6209, 16.3077, 0, 16.3078, 16.3078, 16.5386, 16.957, 17.7048, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3077, 16.3437, 16.3077
4.14664, 8, 18.4227, 16.3874, 3.16228, -10.4227, 16.3874, 0, 16.3874, 16.3874, 16.6182, 17.0477, 17.5011, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.3874, 16.4177, 16.3874
4.15452, 12, 18.2629, 16.4676, 3.74166, -6.2629, 16.4676, 0, 16.4677, 16.4677, 16.6984, 17.1306, 17.3437, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4676, 16.4929, 16.4676
4.16241, 10, 18.1374, 16.5484, 3.4641, -8.13744, 16.5484, 0, 16.5485, 16.5485, 16.7793, 17.2058, 17.2284, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5484, 16.5692, 16.5484
4.17029, 2, 18.0418, 16.6298, 2, -16.0418, 16.6298, 0, 16.6298, 16.6298, 16.8606, 17.2733, 17.1505, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6298, 16.6467, 16.6298
4.17817, 10, 17.9716, 16.7116, 3.4641, -7.97158, 16.7116, 0, 16.7117, 16.7117, 16.9425, 17.3336, 17.1052, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7116, 16.7252, 16.7116
4.18605, 6, 17.9226, 16.7939, 2.82843, -11.9226, 16.7939, 0, 16.794, 16.794, 17.0248, 17.3875, 17.0874, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.7939, 16.8047, 16.7939
4.19393, 12, 17.8912, 16.8767, 3.74166, -5.89125, 16.8767, 0, 16.8767, 16.8767, 17.1075, 17.4359, 17.0927, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.8767, 16.885, 16.8767
4.20181, 10, 17.8744, 16.9598, 3.4641, -7.87444, 16.9598, 0, 16.9598, 16.9598, 17.1906, 17.4801, 17.1167, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9598, 16.9663, 16.9598
4.20969, 6, 17.8697, 17.0432, 2.82843, -11.8697, 17.0432, 0, 17.0433, 17.0433, 17.2741, 17.5213, 17.1557, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0432, 17.0482, 17.0432
4.21757, 14, 17.8751, 17.127, 4, -3.87514, 17.127, 0, 17.1271, 17.1271, 17.3579, 17.5608, 17.2066, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.127, 17.1309, 17.127
