   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_289.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.173502, 0, 2.77384e-15, 0, 1.41421, -2.77384e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11886e-17, 0, 0, 8.22763e-20, 0, 2.76257e-15, 0, 0, 0
0.181385, 0, 5.25306e-15, 0, 1.41421, -5.25306e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11888e-17, 0, 0, 1.58693e-19, 0, 5.23172e-15, 0, 0, 0
0.189268, 0, 9.85642e-15, 0, 1.41421, -9.85642e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97569e-17, 0, 0, 3.03362e-19, 0, 9.81636e-15, 0, 0, 0
0.19715, 0, 1.83255e-14, 0, 1.41421, -1.83255e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39175e-17, 0, 0, 5.74842e-19, 0, 1.8251e-14, 0, 0, 0
0.205033, 0, 3.37655e-14, 0, 1.41421, -3.37655e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36195e-16, 0, 0, 1.07988e-18, 0, 3.36282e-14, 0, 0, 0
0.212916, 0, 6.16617e-14, 0, 1.41421, -6.16617e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48716e-16, 0, 0, 2.01147e-18, 0, 6.1411e-14, 0, 0, 0
0.220799, 0, 1.11616e-13, 0, 1.41421, -1.11616e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5021e-16, 0, 0, 3.71554e-18, 0, 1.11162e-13, 0, 0, 0
0.228682, 0, 2.00284e-13, 0, 1.41421, -2.00284e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07855e-16, 0, 0, 6.80695e-18, 0, 1.99469e-13, 0, 0, 0
0.236565, 0, 3.56294e-13, 0, 1.41421, -3.56294e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43713e-15, 0, 0, 1.23699e-17, 0, 3.54845e-13, 0, 0, 0
0.244448, 0, 6.28417e-13, 0, 1.41421, -6.28417e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53477e-15, 0, 0, 2.23007e-17, 0, 6.2586e-13, 0, 0, 0
0.252331, 0, 1.09899e-12, 0, 1.41421, -1.09899e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43292e-15, 0, 0, 3.98909e-17, 0, 1.09452e-12, 0, 0, 0
0.260213, 0, 1.90807e-12, 0, 1.41421, -1.90807e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.69657e-15, 0, 0, 7.09914e-17, 0, 1.9003e-12, 0, 0, 0
0.268096, 0, 3.28068e-12, 0, 1.41421, -3.28068e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32336e-14, 0, 0, 1.25053e-16, 0, 3.26732e-12, 0, 0, 0
0.275979, 0, 5.59416e-12, 0, 1.41421, -5.59416e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25665e-14, 0, 0, 2.18689e-16, 0, 5.57137e-12, 0, 0, 0
0.283862, 0, 9.46077e-12, 0, 1.41421, -9.46077e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81661e-14, 0, 0, 3.79748e-16, 0, 9.42222e-12, 0, 0, 0
0.291745, 0, 1.58695e-11, 0, 1.41421, -1.58695e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40242e-14, 0, 0, 6.54934e-16, 0, 1.58048e-11, 0, 0, 0
0.299628, 0, 2.64035e-11, 0, 1.41421, -2.64035e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06533e-13, 0, 0, 1.12213e-15, 0, 2.62958e-11, 0, 0, 0
0.307511, 0, 4.35755e-11, 0, 1.41421, -4.35755e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7584e-13, 0, 0, 1.91056e-15, 0, 4.33978e-11, 0, 0, 0
0.315394, 0, 7.1339e-11, 1.02295e-43, 1.41421, -7.1339e-11, 0, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 2.87921e-13, 1.02295e-43, 1.02295e-43, 3.23361e-15, 1.02295e-43, 7.10478e-11, 1.02295e-43, 1.02295e-43, 1.02295e-43
0.323276, 0, 1.15859e-10, 1.84131e-42, 1.41421, -1.15859e-10, 0, 1.84131e-42, 1.84131e-42, 1.84131e-42, 1.84131e-42, 1.84131e-42, 1.84131e-42, 1.84131e-42, 1.84131e-42, 4.677e-13, 1.84131e-42, 1.84131e-42, 5.44231e-15, 1.84131e-42, 1.15386e-10, 1.84131e-42, 1.84131e-42, 1.84131e-42
0.331159, 0, 1.8667e-10, 2.71936e-41, 1.41421, -1.8667e-10, 0, 2.71936e-41, 2.71936e-41, 2.71936e-41, 2.71936e-41, 2.71936e-41, 2.71936e-41, 2.71936e-41, 2.71936e-41, 7.53751e-13, 2.71936e-41, 2.71936e-41, 9.11217e-15, 2.71936e-41, 1.85908e-10, 2.71936e-41, 2.71936e-41, 2.71936e-41
0.339042, 0, 2.98385e-10, 3.53969e-40, 1.41421, -2.98385e-10, 0, 3.53969e-40, 3.53969e-40, 3.53969e-40, 3.53969e-40, 3.53969e-40, 3.53969e-40, 3.53969e-40, 3.53969e-40, 1.20525e-12, 3.53969e-40, 3.53969e-40, 1.51841e-14, 3.53969e-40, 2.97164e-10, 3.53969e-40, 3.53969e-40, 3.53969e-40
0.346925, 0, 4.73209e-10, 4.1271e-39, 1.41421, -4.73209e-10, 0, 4.1271e-39, 4.1271e-39, 4.1271e-39, 4.1271e-39, 4.1271e-39, 4.1271e-39, 4.1271e-39, 4.1271e-39, 1.91221e-12, 4.1271e-39, 4.1271e-39, 2.51938e-14, 4.1271e-39, 4.71271e-10, 4.1271e-39, 4.1271e-39, 4.1271e-39
0.354808, 0, 7.44599e-10, 4.34212e-38, 1.41421, -7.44599e-10, 0, 4.34212e-38, 4.34212e-38, 4.34212e-38, 4.34212e-38, 4.34212e-38, 4.34212e-38, 4.34212e-38, 4.34212e-38, 3.01048e-12, 4.34212e-38, 4.34212e-38, 4.16438e-14, 4.34212e-38, 7.41547e-10, 4.34212e-38, 4.34212e-38, 4.34212e-38
0.362691, 0, 1.16253e-09, 4.14375e-37, 1.41421, -1.16253e-09, 0, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.14375e-37, 4.70329e-12, 4.14375e-37, 4.14375e-37, 6.86096e-14, 4.14375e-37, 1.15776e-09, 4.14375e-37, 4.14375e-37, 4.14375e-37
0.370574, 0, 1.80102e-09, 3.60888e-36, 1.41421, -1.80102e-09, 0, 3.60888e-36, 3.60888e-36, 3.60888e-36, 3.60888e-36, 3.60888e-36, 3.60888e-36, 3.60888e-36, 3.60888e-36, 7.29231e-12, 3.60888e-36, 3.60888e-36, 1.12726e-13, 3.60888e-36, 1.79361e-09, 3.60888e-36, 3.60888e-36, 3.60888e-36
0.378457, 0, 2.76874e-09, 2.88129e-35, 1.41421, -2.76874e-09, 0, 2.88129e-35, 2.88129e-35, 2.88129e-35, 2.88129e-35, 2.88129e-35, 2.88129e-35, 2.88129e-35, 2.88129e-35, 1.12216e-11, 2.88129e-35, 2.88129e-35, 1.84796e-13, 2.88129e-35, 2.75733e-09, 2.88129e-35, 2.88129e-35, 2.88129e-35
0.386339, 0, 4.22393e-09, 2.11864e-34, 1.41421, -4.22393e-09, 0, 2.11864e-34, 2.11864e-34, 2.11864e-34, 2.11864e-34, 2.11864e-34, 2.11864e-34, 2.11864e-34, 2.11864e-34, 1.714e-11, 2.11864e-34, 2.11864e-34, 3.02413e-13, 2.11864e-34, 4.20649e-09, 2.11864e-34, 2.11864e-34, 2.11864e-34
0.394222, 0, 6.39505e-09, 1.46361e-33, 1.41421, -6.39505e-09, 0, 1.46361e-33, 1.46361e-33, 1.46361e-33, 1.46361e-33, 1.46361e-33, 1.46361e-33, 1.46361e-33, 1.46361e-33, 2.59875e-11, 1.46361e-33, 1.46361e-33, 4.94234e-13, 1.46361e-33, 6.36857e-09, 1.46361e-33, 1.46361e-33, 1.46361e-33
0.402105, 0, 9.60917e-09, 9.22461e-33, 1.41421, -9.60917e-09, 0, 9.22461e-33, 9.22461e-33, 9.22461e-33, 9.22461e-33, 9.22461e-33, 9.22461e-33, 9.22461e-33, 9.22461e-33, 3.91164e-11, 9.22461e-33, 9.22461e-33, 8.06948e-13, 9.22461e-33, 9.56925e-09, 9.22461e-33, 9.22461e-33, 9.22461e-33
0.409988, 0, 1.43306e-08, 5.72504e-32, 1.41421, -1.43306e-08, 0, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.72504e-32, 5.84566e-11, 5.72504e-32, 5.72504e-32, 1.31659e-12, 5.72504e-32, 1.42708e-08, 5.72504e-32, 5.72504e-32, 5.72504e-32
0.417871, 0, 2.12131e-08, 3.22204e-31, 1.41421, -2.12131e-08, 0, 3.22204e-31, 3.22204e-31, 3.22204e-31, 3.22204e-31, 3.22204e-31, 3.22204e-31, 3.22204e-31, 3.22204e-31, 8.67439e-11, 3.22204e-31, 3.22204e-31, 2.14693e-12, 3.22204e-31, 2.11242e-08, 3.22204e-31, 3.22204e-31, 3.22204e-31
0.425754, 0, 3.11695e-08, 1.74297e-30, 1.41421, -3.11695e-08, 0, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.74297e-30, 1.27827e-10, 1.74297e-30, 1.74297e-30, 3.49909e-12, 1.74297e-30, 3.10382e-08, 1.74297e-30, 1.74297e-30, 1.74297e-30
0.433637, 0, 4.54643e-08, 8.92472e-30, 1.41421, -4.54643e-08, 0, 8.92472e-30, 8.92472e-30, 8.92472e-30, 8.92472e-30, 8.92472e-30, 8.92472e-30, 8.92472e-30, 8.92472e-30, 1.87083e-10, 8.92472e-30, 8.92472e-30, 5.69934e-12, 8.92472e-30, 4.52715e-08, 8.92472e-30, 8.92472e-30, 8.92472e-30
0.44152, 0, 6.58343e-08, 4.30901e-29, 1.41421, -6.58343e-08, 0, 4.30901e-29, 4.30901e-29, 4.30901e-29, 4.30901e-29, 4.30901e-29, 4.30901e-29, 4.30901e-29, 4.30901e-29, 2.71979e-10, 4.30901e-29, 4.30901e-29, 9.27547e-12, 4.30901e-29, 6.55531e-08, 4.30901e-29, 4.30901e-29, 4.30901e-29
0.449402, 0, 9.46463e-08, 1.99092e-28, 1.41421, -9.46463e-08, 0, 1.99092e-28, 1.99092e-28, 1.99092e-28, 1.99092e-28, 1.99092e-28, 1.99092e-28, 1.99092e-28, 1.99092e-28, 3.92805e-10, 1.99092e-28, 1.99092e-28, 1.50782e-11, 1.99092e-28, 9.42385e-08, 1.99092e-28, 1.99092e-28, 1.99092e-28
0.457285, 0, 1.351e-07, 8.77669e-28, 1.41421, -1.351e-07, 0, 8.77669e-28, 8.77669e-28, 8.77669e-28, 8.77669e-28, 8.77669e-28, 8.77669e-28, 8.77669e-28, 8.77669e-28, 5.63669e-10, 8.77669e-28, 8.77669e-28, 2.44735e-11, 8.77669e-28, 1.34512e-07, 8.77669e-28, 8.77669e-28, 8.77669e-28
0.465168, 0, 1.91488e-07, 3.68401e-27, 1.41421, -1.91488e-07, 0, 3.68401e-27, 3.68401e-27, 3.68401e-27, 3.68401e-27, 3.68401e-27, 3.68401e-27, 3.68401e-27, 3.68401e-27, 8.03775e-10, 3.68401e-27, 3.68401e-27, 3.96431e-11, 3.68401e-27, 1.90645e-07, 3.68401e-27, 3.68401e-27, 3.68401e-27
0.473051, 0, 2.69521e-07, 1.47409e-26, 1.41421, -2.69521e-07, 0, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.47409e-26, 1.13913e-09, 1.47409e-26, 1.47409e-26, 6.40543e-11, 1.47409e-26, 2.68318e-07, 1.47409e-26, 1.47409e-26, 1.47409e-26
0.480934, 0, 3.76743e-07, 5.63156e-26, 1.41421, -3.76743e-07, 0, 5.63156e-26, 5.63156e-26, 5.63156e-26, 5.63156e-26, 5.63156e-26, 2.82417e-12, 5.63156e-26, 5.63156e-26, 1.60472e-09, 5.63156e-26, 5.63156e-26, 1.03182e-10, 5.63156e-26, 3.75032e-07, 5.63156e-26, 5.63156e-26, 5.63156e-26
0.488817, 0, 5.23036e-07, 2.05827e-25, 1.41421, -5.23036e-07, 0, 2.05827e-25, 2.05827e-25, 2.05827e-25, 2.05827e-25, 2.05827e-25, 9.64767e-12, 2.05827e-25, 2.05827e-25, 2.24735e-09, 2.05827e-25, 2.05827e-25, 1.65616e-10, 2.05827e-25, 5.20613e-07, 2.05827e-25, 2.05827e-25, 2.05827e-25
0.4967, 0, 7.21255e-07, 7.25613e-25, 1.41421, -7.21255e-07, 0, 7.25613e-25, 7.25613e-25, 7.25613e-25, 7.25613e-25, 7.25613e-25, 2.56221e-11, 7.25613e-25, 7.25613e-25, 3.12931e-09, 7.25613e-25, 7.25613e-25, 2.64742e-10, 7.25613e-25, 7.17835e-07, 7.25613e-25, 7.25613e-25, 7.25613e-25
0.504583, 0, 9.92222e-07, 3.86735e-10, 1.41421, -9.92222e-07, 3.86735e-10, 3.86754e-10, 3.86891e-10, 9.73167e-10, 3.99439e-10, 4.06802e-10, 5.80491e-10, 7.87851e-10, 2.89857e-09, 4.71981e-09, 3.87209e-10, 3.88825e-10, 8.07992e-10, 3.86736e-10, 9.83705e-07, 3.86735e-10, 3.86735e-10, 4.20949e-10
0.512465, 0, 1.35888e-06, 1.30864e-09, 1.41421, -1.35888e-06, 1.30864e-09, 1.30871e-09, 1.30917e-09, 3.30168e-09, 1.35182e-09, 1.37684e-09, 1.89923e-09, 2.67187e-09, 9.84534e-09, 7.27561e-09, 1.31025e-09, 1.31575e-09, 1.97567e-09, 1.30865e-09, 1.33952e-06, 1.30864e-09, 1.30864e-09, 1.42492e-09
0.520348, 0, 1.85617e-06, 3.44706e-09, 1.41421, -1.85617e-06, 3.44706e-09, 3.44723e-09, 3.44846e-09, 8.71627e-09, 3.56121e-09, 3.62736e-09, 4.94887e-09, 7.05116e-09, 2.60164e-08, 1.16198e-08, 3.45132e-09, 3.46584e-09, 4.49748e-09, 3.44707e-09, 1.81338e-06, 3.44706e-09, 3.44706e-09, 3.75448e-09
0.528231, 0, 2.53487e-06, 8.29029e-09, 1.41421, -2.53487e-06, 8.29029e-09, 8.2907e-09, 8.29365e-09, 2.09928e-08, 8.56546e-09, 8.72494e-09, 1.18327e-08, 1.69787e-08, 6.26982e-08, 1.94248e-08, 8.30055e-09, 8.33554e-09, 9.93489e-09, 8.2903e-09, 2.44124e-06, 8.29029e-09, 8.29029e-09, 9.03138e-09
0.536114, 0, 3.47343e-06, 1.89966e-08, 1.41421, -3.47343e-06, 1.89966e-08, 1.89975e-08, 1.90043e-08, 4.81497e-08, 1.96281e-08, 1.99941e-08, 2.69972e-08, 3.89372e-08, 1.43867e-07, 3.40871e-08, 1.90201e-08, 1.91004e-08, 2.15558e-08, 1.89966e-08, 3.27035e-06, 1.89966e-08, 1.89966e-08, 2.06975e-08
0.543997, 0, 4.79931e-06, 4.21024e-08, 1.41421, -4.79931e-06, 4.21024e-08, 4.21045e-08, 4.21196e-08, 1.06789e-07, 4.35038e-08, 4.43159e-08, 5.98941e-08, 8.63479e-08, 3.19173e-07, 6.2449e-08, 4.21547e-08, 4.23329e-08, 4.60593e-08, 4.21025e-08, 4.36352e-06, 4.21024e-08, 4.21024e-08, 4.58765e-08
0.55188, 0, 6.73055e-06, 9.07953e-08, 1.41421, -6.73055e-06, 9.07953e-08, 9.07998e-08, 9.08322e-08, 2.30421e-07, 9.382e-08, 9.5573e-08, 1.31753e-07, 1.86299e-07, 6.88849e-07, 1.18089e-07, 9.0908e-08, 9.12927e-08, 9.6873e-08, 9.07954e-08, 5.80644e-06, 9.07953e-08, 9.07953e-08, 9.89414e-08
0.559763, 0, 9.6698e-06, 1.90998e-07, 1.41421, -9.6698e-06, 1.90998e-07, 1.91007e-07, 1.91075e-07, 4.84949e-07, 1.97366e-07, 2.01056e-07, 3.06444e-07, 3.92058e-07, 1.45006e-06, 2.27425e-07, 1.91235e-07, 1.92045e-07, 2.00269e-07, 1.90998e-07, 7.71963e-06, 1.90998e-07, 1.90998e-07, 2.08148e-07
0.567645, 0, 1.42963e-05, 3.9238e-07, 1.41421, -1.42963e-05, 3.9238e-07, 3.924e-07, 3.9254e-07, 9.96713e-07, 4.05472e-07, 4.13059e-07, 6.69055e-07, 8.0574e-07, 2.98089e-06, 4.40755e-07, 3.92868e-07, 3.94533e-07, 4.06427e-07, 3.92381e-07, 1.02791e-05, 3.9238e-07, 3.9238e-07, 4.27639e-07
0.575528, 0, 2.18583e-05, 7.87864e-07, 1.41421, -2.18583e-05, 7.87864e-07, 7.87904e-07, 7.88186e-07, 2.00223e-06, 8.14171e-07, 8.29417e-07, 1.41883e-06, 1.61848e-06, 5.9893e-06, 8.51788e-07, 7.88845e-07, 7.92191e-07, 8.09011e-07, 7.87866e-07, 1.37514e-05, 7.87864e-07, 7.87864e-07, 8.58714e-07
0.583411, 0, 3.45167e-05, 1.54586e-06, 1.41421, -3.45167e-05, 1.54586e-06, 1.54594e-06, 1.54649e-06, 3.9303e-06, 1.59751e-06, 1.62745e-06, 2.88471e-06, 3.1768e-06, 1.1759e-05, 1.62992e-06, 1.54778e-06, 1.55435e-06, 1.57746e-06, 1.54586e-06, 1.85502e-05, 1.54586e-06, 1.54586e-06, 1.68497e-06
0.591294, 0, 5.61297e-05, 2.96564e-06, 1.41421, -5.61297e-05, 2.96564e-06, 2.96579e-06, 2.96686e-06, 7.54357e-06, 3.06482e-06, 3.12229e-06, 5.74326e-06, 6.09691e-06, 2.2574e-05, 3.07566e-06, 2.96934e-06, 2.98195e-06, 3.01253e-06, 2.96565e-06, 2.53333e-05, 2.96564e-06, 2.96564e-06, 3.23273e-06
0.599177, 0, 9.33461e-05, 5.56374e-06, 1.41421, -9.33461e-05, 5.56374e-06, 5.56402e-06, 5.56602e-06, 1.41592e-05, 5.74995e-06, 5.85786e-06, 1.12297e-05, 1.1443e-05, 4.23802e-05, 5.70707e-06, 5.57068e-06, 5.59436e-06, 5.63284e-06, 5.56375e-06, 3.51546e-05, 5.56374e-06, 5.56374e-06, 6.06522e-06
0.60706, 0, 0.000157424, 1.02091e-05, 1.41421, -0.000157424, 1.02091e-05, 1.02096e-05, 1.02132e-05, 2.59945e-05, 1.0551e-05, 1.07492e-05, 2.15715e-05, 2.10062e-05, 7.78223e-05, 1.0395e-05, 1.02218e-05, 1.02653e-05, 1.03102e-05, 1.02091e-05, 4.97022e-05, 1.02091e-05, 1.02091e-05, 1.113e-05
0.614943, 0, 0.000267044, 1.83246e-05, 1.41421, -0.000267044, 1.83246e-05, 1.83255e-05, 1.83321e-05, 4.66841e-05, 1.89389e-05, 1.9295e-05, 4.07197e-05, 3.77223e-05, 0.000139796, 1.85647e-05, 1.83475e-05, 1.84256e-05, 1.84717e-05, 1.83246e-05, 7.16617e-05, 1.83246e-05, 1.83246e-05, 1.99791e-05
0.622826, 0, 0.000452519, 3.21793e-05, 1.41421, -0.000452519, 3.21793e-05, 3.21809e-05, 3.21925e-05, 8.20287e-05, 3.32592e-05, 3.3885e-05, 7.55502e-05, 6.62759e-05, 0.000245697, 3.24883e-05, 3.22196e-05, 3.23569e-05, 3.23919e-05, 3.21794e-05, 0.000105237, 3.21793e-05, 3.21793e-05, 3.50876e-05
0.630709, 0, 0.000761978, 5.52955e-05, 1.41421, -0.000761978, 5.52955e-05, 5.52983e-05, 5.53182e-05, 0.000141042, 5.71531e-05, 5.82296e-05, 0.000137803, 0.000113945, 0.000422569, 5.56917e-05, 5.53648e-05, 5.5601e-05, 5.56009e-05, 5.52956e-05, 0.000156905, 5.52955e-05, 5.52955e-05, 6.02982e-05
0.638591, 0, 0.00127008, 9.29902e-05, 1.41421, -0.00127008, 9.29902e-05, 9.29948e-05, 9.30283e-05, 0.000237345, 9.61173e-05, 9.79297e-05, 0.000247126, 0.000191728, 0.000711299, 9.34966e-05, 9.31067e-05, 9.35044e-05, 9.34264e-05, 9.29903e-05, 0.000236437, 9.29902e-05, 9.29902e-05, 0.000101412
0.646474, 0, 0.00209005, 0.000153071, 1.41421, -0.00209005, 0.000153071, 0.000153078, 0.000153134, 0.000390966, 0.000158224, 0.000161211, 0.000435756, 0.000315789, 0.00117204, 0.000153716, 0.000153263, 0.000153918, 0.000153691, 0.000153071, 0.000358242, 0.000153071, 0.000153071, 0.00016695
0.654357, 0, 0.0033897, 0.000246678, 1.41421, -0.0033897, 0.000246678, 0.00024669, 0.00024678, 0.000630522, 0.000254993, 0.000259812, 0.000755502, 0.000509224, 0.00189078, 0.000247498, 0.000246988, 0.000248046, 0.000247555, 0.000246679, 0.000543054, 0.000246678, 0.000246678, 0.000269073
0.66224, 0, 0.00541201, 0.000389253, 1.41421, -0.00541201, 0.000389253, 0.000389273, 0.000389414, 0.000995738, 0.000402392, 0.000410006, 0.00128788, 0.000804084, 0.00298698, 0.000390294, 0.000389743, 0.000391414, 0.000390487, 0.000389254, 0.000819961, 0.000389253, 0.000389253, 0.000424638
0.670123, 0, 0.0085008, 0.00060156, 1.41421, -0.0085008, 0.00060156, 0.00060159, 0.000601809, 0.00154013, 0.000621892, 0.000633676, 0.00215836, 0.00124353, 0.00462169, 0.000602876, 0.000602318, 0.000604904, 0.00060329, 0.000601561, 0.0012287, 0.00060156, 0.00060156, 0.00065632
