   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_110.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0373133, 220, 0, 0, 14.8997, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0294149, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0215164, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0136179, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00571943, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00217904, 0, 5.71211e-25, 0, 1.41421, -5.71211e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13956e-27, 0, 0, 1.01539e-30, 0, 2.39622e-29, 0, 5.67046e-25, 0, 0, 0
0.0100775, 0, 1.8705e-24, 0, 1.41421, -1.8705e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35554e-26, 0, 0, 3.3455e-30, 0, 8.36551e-29, 0, 1.85685e-24, 0, 0, 0
0.017976, 0, 5.85221e-24, 0, 1.41421, -5.85221e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24107e-26, 0, 0, 1.05394e-29, 0, 2.76016e-28, 0, 5.80951e-24, 0, 0, 0
0.0258745, 0, 1.76131e-23, 0, 1.41421, -1.76131e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27641e-25, 0, 0, 3.19561e-29, 0, 8.69403e-28, 0, 1.74845e-23, 0, 0, 0
0.0337729, 0, 5.12461e-23, 0, 1.41421, -5.12461e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71377e-25, 0, 0, 9.37085e-29, 0, 2.63267e-27, 0, 5.0872e-23, 0, 0, 0
0.0416714, 0, 1.44691e-22, 0, 1.41421, -1.44691e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04856e-24, 0, 0, 2.66749e-28, 0, 7.70354e-27, 0, 1.43634e-22, 0, 0, 0
0.0495699, 0, 3.9761e-22, 0, 1.41421, -3.9761e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88144e-24, 0, 0, 7.3925e-28, 0, 2.18672e-26, 0, 3.94706e-22, 0, 0, 0
