   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_50.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.243292, 0, 1.05722e-13, 0, 1.41421, -1.05722e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.27443e-15, 0, 0, 0, 0, 1.04447e-13, 0, 0, 0
0.251194, 0, 1.88508e-13, 0, 1.41421, -1.88508e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.27239e-15, 0, 0, 0, 0, 1.86236e-13, 0, 0, 0
0.259096, 0, 3.33148e-13, 0, 1.41421, -3.33148e-13, 0, 0, 0, 0, 0, 0, 0, 0, 4.016e-15, 0, 0, 0, 0, 3.29132e-13, 0, 0, 0
0.266998, 0, 5.83597e-13, 0, 1.41421, -5.83597e-13, 0, 0, 0, 0, 0, 0, 0, 0, 7.0352e-15, 0, 0, 0, 0, 5.76562e-13, 0, 0, 0
0.2749, 0, 1.01342e-12, 0, 1.41421, -1.01342e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.2217e-14, 0, 0, 0, 0, 1.0012e-12, 0, 0, 0
0.282802, 0, 1.74458e-12, 0, 1.41421, -1.74458e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.10319e-14, 0, 0, 0, 0, 1.72354e-12, 0, 0, 0
0.290704, 0, 2.97744e-12, 0, 1.41421, -2.97744e-12, 0, 0, 0, 0, 0, 0, 0, 0, 3.58965e-14, 0, 0, 0, 0, 2.94154e-12, 0, 0, 0
0.298606, 0, 5.03815e-12, 0, 1.41421, -5.03815e-12, 0, 0, 0, 0, 0, 0, 0, 0, 6.0745e-14, 0, 0, 0, 0, 4.97741e-12, 0, 0, 0
0.306508, 0, 8.45275e-12, 0, 1.41421, -8.45275e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.01924e-13, 0, 0, 0, 0, 8.35082e-12, 0, 0, 0
0.31441, 0, 1.4062e-11, 0, 1.41421, -1.4062e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.69582e-13, 0, 0, 0, 0, 1.38924e-11, 0, 0, 0
0.322312, 0, 2.31974e-11, 1.05097e-43, 1.41421, -2.31974e-11, 0, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 2.79795e-13, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 2.29176e-11, 1.05097e-43, 1.05097e-43, 1.05097e-43
0.330214, 0, 3.79486e-11, 1.88615e-42, 1.41421, -3.79486e-11, 0, 1.88615e-42, 1.88615e-42, 1.88615e-42, 1.88615e-42, 1.88615e-42, 1.88615e-42, 1.88615e-42, 4.57811e-13, 1.88615e-42, 1.88615e-42, 1.88615e-42, 1.88615e-42, 3.74908e-11, 1.88615e-42, 1.88615e-42, 1.88615e-42
0.338116, 0, 6.15657e-11, 2.82039e-41, 1.41421, -6.15657e-11, 0, 2.82039e-41, 2.82039e-41, 2.82039e-41, 2.82039e-41, 2.82039e-41, 2.82039e-41, 2.82039e-41, 7.42925e-13, 2.82039e-41, 2.82039e-41, 2.82039e-41, 2.82039e-41, 6.08228e-11, 2.82039e-41, 2.82039e-41, 2.82039e-41
0.346018, 0, 9.90576e-11, 3.70834e-40, 1.41421, -9.90576e-11, 0, 3.70834e-40, 3.70834e-40, 3.70834e-40, 3.70834e-40, 3.70834e-40, 3.70834e-40, 3.70834e-40, 1.19575e-12, 3.70834e-40, 3.70834e-40, 3.70834e-40, 3.70834e-40, 9.78619e-11, 3.70834e-40, 3.70834e-40, 3.70834e-40
0.35392, 0, 1.58076e-10, 4.36299e-39, 1.41421, -1.58076e-10, 0, 4.36299e-39, 4.36299e-39, 4.36299e-39, 4.36299e-39, 4.36299e-39, 4.36299e-39, 4.36299e-39, 1.90899e-12, 4.36299e-39, 4.36299e-39, 4.36299e-39, 4.36299e-39, 1.56167e-10, 4.36299e-39, 4.36299e-39, 4.36299e-39
0.361821, 0, 2.50202e-10, 4.63105e-38, 1.41421, -2.50202e-10, 0, 4.63105e-38, 4.63105e-38, 4.63105e-38, 4.63105e-38, 4.63105e-38, 4.63105e-38, 4.63105e-38, 3.02316e-12, 4.63105e-38, 4.63105e-38, 4.63105e-38, 4.63105e-38, 2.47179e-10, 4.63105e-38, 4.63105e-38, 4.63105e-38
0.369723, 0, 3.92815e-10, 4.45515e-37, 1.41421, -3.92815e-10, 0, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.74948e-12, 4.45515e-37, 4.45515e-37, 4.45515e-37, 4.45515e-37, 3.88066e-10, 4.45515e-37, 4.45515e-37, 4.45515e-37
0.377625, 0, 6.11754e-10, 3.91292e-36, 1.41421, -6.11754e-10, 0, 3.91292e-36, 3.91292e-36, 3.91292e-36, 3.91292e-36, 3.91292e-36, 3.91292e-36, 3.91292e-36, 7.40269e-12, 3.91292e-36, 3.91292e-36, 3.91292e-36, 3.91292e-36, 6.04352e-10, 3.91292e-36, 3.91292e-36, 3.91292e-36
0.385527, 0, 9.45107e-10, 3.1497e-35, 1.41421, -9.45107e-10, 0, 3.1497e-35, 3.1497e-35, 3.1497e-35, 3.1497e-35, 3.1497e-35, 3.1497e-35, 3.1497e-35, 1.1448e-11, 3.1497e-35, 3.1497e-35, 3.1497e-35, 3.1497e-35, 9.33659e-10, 3.1497e-35, 3.1497e-35, 3.1497e-35
0.393429, 0, 1.44851e-09, 2.33414e-34, 1.41421, -1.44851e-09, 0, 2.33414e-34, 2.33414e-34, 2.33414e-34, 2.33414e-34, 2.33414e-34, 2.33414e-34, 2.33414e-34, 1.75671e-11, 2.33414e-34, 2.33414e-34, 2.33414e-34, 2.33414e-34, 1.43094e-09, 2.33414e-34, 2.33414e-34, 2.33414e-34
0.401331, 0, 2.20255e-09, 1.62228e-33, 1.41421, -2.20255e-09, 0, 1.62228e-33, 1.62228e-33, 1.62228e-33, 1.62228e-33, 1.62228e-33, 1.62228e-33, 1.62228e-33, 2.67512e-11, 1.62228e-33, 1.62228e-33, 1.62228e-33, 1.62228e-33, 2.1758e-09, 1.62228e-33, 1.62228e-33, 1.62228e-33
0.409233, 0, 3.32288e-09, 9.56247e-33, 1.41421, -3.32288e-09, 0, 9.56247e-33, 9.56247e-33, 9.56247e-33, 9.56247e-33, 9.56247e-33, 9.56247e-33, 9.56247e-33, 4.043e-11, 9.56247e-33, 9.56247e-33, 9.56247e-33, 9.56247e-33, 3.28245e-09, 9.56247e-33, 9.56247e-33, 9.56247e-33
0.417135, 0, 4.97414e-09, 5.74775e-32, 1.41421, -4.97414e-09, 0, 5.74775e-32, 5.74775e-32, 5.74775e-32, 5.74775e-32, 5.74775e-32, 5.74775e-32, 5.74775e-32, 6.06497e-11, 5.74775e-32, 5.74775e-32, 5.74775e-32, 5.74775e-32, 4.91349e-09, 5.74775e-32, 5.74775e-32, 5.74775e-32
0.425037, 0, 7.38858e-09, 3.07994e-31, 1.41421, -7.38858e-09, 0, 3.07994e-31, 3.07994e-31, 3.07994e-31, 3.07994e-31, 3.07994e-31, 3.07994e-31, 3.07994e-31, 9.03165e-11, 3.07994e-31, 3.07994e-31, 3.07994e-31, 3.07994e-31, 7.29827e-09, 3.07994e-31, 3.07994e-31, 3.07994e-31
0.432939, 0, 1.08914e-08, 3.35772e-30, 1.41421, -1.08914e-08, 0, 3.35772e-30, 3.35772e-30, 3.35772e-30, 3.35772e-30, 3.35772e-30, 3.35772e-30, 3.35772e-30, 1.33533e-10, 3.35772e-30, 3.35772e-30, 3.35772e-30, 3.35772e-30, 1.07578e-08, 3.35772e-30, 3.35772e-30, 3.35772e-30
0.440841, 0, 1.59328e-08, 1.60189e-29, 1.41421, -1.59328e-08, 0, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.96028e-10, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.60189e-29, 1.57368e-08, 1.60189e-29, 1.60189e-29, 1.60189e-29
0.448743, 0, 2.3133e-08, 7.38307e-29, 1.41421, -2.3133e-08, 0, 7.38307e-29, 7.38307e-29, 7.38307e-29, 7.38307e-29, 7.38307e-29, 7.38307e-29, 7.38307e-29, 2.85778e-10, 7.38307e-29, 7.38307e-29, 7.38307e-29, 7.38307e-29, 2.28473e-08, 7.38307e-29, 7.38307e-29, 7.38307e-29
0.456645, 0, 3.33378e-08, 3.26478e-28, 1.41421, -3.33378e-08, 0, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.26478e-28, 4.13797e-10, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.26478e-28, 3.2924e-08, 3.26478e-28, 3.26478e-28, 3.26478e-28
0.464547, 0, 4.76909e-08, 1.37809e-27, 1.41421, -4.76909e-08, 0, 1.37809e-27, 1.37809e-27, 1.37809e-27, 1.37809e-27, 1.37809e-27, 1.37809e-27, 1.37809e-27, 5.95189e-10, 1.37809e-27, 1.37809e-27, 1.37809e-27, 1.37809e-27, 4.70957e-08, 1.37809e-27, 1.37809e-27, 1.37809e-27
0.472449, 0, 6.77278e-08, 5.55288e-27, 1.41421, -6.77278e-08, 0, 5.55288e-27, 5.55288e-27, 5.55288e-27, 5.55288e-27, 5.55288e-27, 5.55288e-27, 5.55288e-27, 8.50546e-10, 5.55288e-27, 5.55288e-27, 5.55288e-27, 5.55288e-27, 6.68773e-08, 5.55288e-27, 5.55288e-27, 5.55288e-27
0.480351, 0, 9.54921e-08, 2.1378e-26, 1.41421, -9.54921e-08, 0, 2.1378e-26, 2.1378e-26, 2.1378e-26, 2.1378e-26, 3.64483e-13, 2.1378e-26, 2.1378e-26, 1.20776e-09, 2.1378e-26, 2.1378e-26, 2.1378e-26, 2.1378e-26, 9.4284e-08, 2.1378e-26, 2.1378e-26, 2.1378e-26
0.488252, 0, 1.33682e-07, 7.8764e-26, 1.41421, -1.33682e-07, 0, 7.8764e-26, 7.8764e-26, 7.8764e-26, 7.8764e-26, 1.27146e-12, 7.8764e-26, 7.8764e-26, 1.70438e-09, 7.8764e-26, 7.8764e-26, 7.8764e-26, 7.8764e-26, 1.31976e-07, 7.8764e-26, 7.8764e-26, 7.8764e-26
0.496154, 0, 1.85832e-07, 2.8001e-25, 1.41421, -1.85832e-07, 0, 2.8001e-25, 2.8001e-25, 2.8001e-25, 2.8001e-25, 3.45363e-12, 2.8001e-25, 2.8001e-25, 2.39066e-09, 2.8001e-25, 2.8001e-25, 2.8001e-25, 2.8001e-25, 1.83438e-07, 2.8001e-25, 2.8001e-25, 2.8001e-25
0.504056, 0, 2.5793e-07, 1.30649e-10, 1.41421, -2.5793e-07, 1.30649e-10, 1.30658e-10, 6.38869e-10, 1.44149e-10, 1.36621e-10, 1.56448e-10, 1.43856e-10, 7.93928e-10, 3.46418e-09, 1.30938e-10, 1.33129e-10, 1.30649e-10, 1.30651e-10, 2.53354e-07, 1.30649e-10, 1.30649e-10, 1.41318e-10
0.511958, 0, 3.56553e-07, 4.5172e-10, 1.41421, -3.56553e-07, 4.5172e-10, 4.51752e-10, 2.21456e-09, 4.98547e-10, 4.72434e-10, 5.31705e-10, 4.97531e-10, 2.75241e-09, 5.07312e-09, 4.52722e-10, 4.60323e-10, 4.5172e-10, 4.51728e-10, 3.47628e-07, 4.5172e-10, 4.5172e-10, 4.88726e-10
0.51986, 0, 4.92087e-07, 1.21727e-09, 1.41421, -4.92087e-07, 1.21727e-09, 1.21735e-09, 5.98129e-09, 1.34381e-09, 1.27324e-09, 1.42486e-09, 1.34107e-09, 7.43481e-09, 7.58778e-09, 1.21997e-09, 1.24052e-09, 1.21727e-09, 1.21729e-09, 4.74094e-07, 1.21727e-09, 1.21727e-09, 1.31727e-09
0.527762, 0, 6.80316e-07, 2.99639e-09, 1.41421, -6.80316e-07, 2.99639e-09, 2.9966e-09, 1.4744e-08, 3.30845e-09, 3.13443e-09, 3.49675e-09, 3.30167e-09, 1.83283e-08, 1.17292e-08, 3.00307e-09, 3.05372e-09, 2.99639e-09, 2.99644e-09, 6.42937e-07, 2.99639e-09, 2.99639e-09, 3.243e-09
0.535664, 0, 9.46828e-07, 7.02656e-09, 1.41421, -9.46828e-07, 7.02656e-09, 7.02706e-09, 3.4607e-08, 7.75919e-09, 7.35064e-09, 8.18148e-09, 7.74329e-09, 4.30218e-08, 1.89321e-08, 7.04224e-09, 7.16116e-09, 7.02656e-09, 7.02669e-09, 8.67689e-07, 7.02656e-09, 7.02656e-09, 7.60554e-09
0.543566, 0, 1.33537e-06, 1.59294e-08, 1.41421, -1.33537e-06, 1.59294e-08, 1.59306e-08, 7.85074e-08, 1.75917e-08, 1.66647e-08, 1.85496e-08, 1.75556e-08, 9.76e-08, 3.20729e-08, 1.5965e-08, 1.62348e-08, 1.59294e-08, 1.59297e-08, 1.16668e-06, 1.59294e-08, 1.59294e-08, 1.72431e-08
0.551468, 0, 1.92409e-06, 3.5113e-08, 1.41421, -1.92409e-06, 3.5113e-08, 3.51155e-08, 1.73145e-07, 3.87796e-08, 3.67349e-08, 4.12241e-08, 3.87e-08, 2.15259e-07, 5.68861e-08, 3.51915e-08, 3.57866e-08, 3.5113e-08, 3.51136e-08, 1.5655e-06, 3.5113e-08, 3.5113e-08, 3.80106e-08
0.55937, 0, 2.85851e-06, 7.54382e-08, 1.41421, -2.85851e-06, 7.54382e-08, 7.54436e-08, 3.7217e-07, 8.33204e-08, 7.89249e-08, 9.25923e-08, 8.31493e-08, 4.62703e-07, 1.04649e-07, 7.56069e-08, 7.68864e-08, 7.54382e-08, 7.54396e-08, 2.10122e-06, 7.54382e-08, 7.54382e-08, 8.16673e-08
0.567272, 0, 4.40149e-06, 1.58147e-07, 1.41421, -4.40149e-06, 1.58147e-07, 1.58158e-07, 7.80559e-07, 1.7468e-07, 1.6546e-07, 1.99625e-07, 1.74321e-07, 9.70457e-07, 1.97132e-07, 1.58501e-07, 1.61184e-07, 1.58147e-07, 1.5815e-07, 2.82981e-06, 1.58147e-07, 1.58147e-07, 1.71213e-07
0.575174, 0, 7.03852e-06, 3.23682e-07, 1.41421, -7.03852e-06, 3.23682e-07, 3.23706e-07, 1.5983e-06, 3.5754e-07, 3.3866e-07, 4.17688e-07, 3.56806e-07, 1.98719e-06, 3.75445e-07, 3.24407e-07, 3.29903e-07, 3.23682e-07, 3.23688e-07, 3.83894e-06, 3.23682e-07, 3.23682e-07, 3.5044e-07
0.583076, 0, 1.16509e-05, 6.47019e-07, 1.41421, -1.16509e-05, 6.47019e-07, 6.47065e-07, 3.19637e-06, 7.14738e-07, 6.76974e-07, 8.51954e-07, 7.13268e-07, 3.97417e-06, 7.15399e-07, 6.48468e-07, 6.5946e-07, 6.47019e-07, 6.4703e-07, 5.26972e-06, 6.47019e-07, 6.47019e-07, 7.00535e-07
0.590978, 0, 1.98115e-05, 1.26343e-06, 1.41421, -1.98115e-05, 1.26343e-06, 1.26352e-06, 6.24453e-06, 1.39575e-06, 1.32196e-06, 1.69763e-06, 1.39287e-06, 7.76427e-06, 1.35332e-06, 1.26626e-06, 1.28774e-06, 1.26343e-06, 1.26345e-06, 7.35333e-06, 1.26343e-06, 1.26343e-06, 1.368e-06
0.59888, 0, 3.42711e-05, 2.41053e-06, 1.41421, -3.42711e-05, 2.41053e-06, 2.4107e-06, 1.19201e-05, 2.66314e-06, 2.52227e-06, 3.31021e-06, 2.65765e-06, 1.48215e-05, 2.52811e-06, 2.41594e-06, 2.45694e-06, 2.41053e-06, 2.41057e-06, 1.04703e-05, 2.41053e-06, 2.41053e-06, 2.61016e-06
0.606781, 0, 5.97384e-05, 4.49448e-06, 1.41421, -5.97384e-05, 4.49448e-06, 4.49481e-06, 2.22371e-05, 4.96579e-06, 4.70297e-06, 6.32648e-06, 4.95556e-06, 2.76504e-05, 4.64759e-06, 4.50457e-06, 4.58107e-06, 4.49448e-06, 4.49457e-06, 1.52445e-05, 4.49448e-06, 4.49448e-06, 4.86694e-06
0.614683, 0, 0.000104074, 8.19078e-06, 1.41421, -0.000104074, 8.19078e-06, 8.19137e-06, 4.05479e-05, 9.05029e-06, 8.57099e-06, 1.18559e-05, 9.03164e-06, 5.04201e-05, 8.38927e-06, 8.20917e-06, 8.34869e-06, 8.19078e-06, 8.19092e-06, 2.26867e-05, 8.19078e-06, 8.19078e-06, 8.87003e-06
0.622585, 2, 0.000180085, 1.45924e-05, 2, 1.99982, 1.45924e-05, 1.45934e-05, 7.22817e-05, 1.61248e-05, 1.52702e-05, 2.17948e-05, 1.60915e-05, 8.98828e-05, 1.48486e-05, 1.46252e-05, 1.48739e-05, 1.45924e-05, 1.45926e-05, 3.44102e-05, 1.45924e-05, 1.45924e-05, 1.58034e-05
0.630487, 0, 0.000308117, 2.54192e-05, 1.41421, -0.000308117, 2.54192e-05, 2.5421e-05, 0.000125992, 2.80907e-05, 2.66009e-05, 3.93172e-05, 2.80327e-05, 0.000156676, 2.57488e-05, 2.54763e-05, 2.591e-05, 2.54192e-05, 2.54196e-05, 5.29314e-05, 2.54192e-05, 2.54192e-05, 2.75304e-05
0.638389, 0, 0.000519665, 4.33019e-05, 1.41421, -0.000519665, 4.33019e-05, 4.3305e-05, 0.000214774, 4.78567e-05, 4.53167e-05, 6.96277e-05, 4.77579e-05, 0.00026709, 4.37244e-05, 4.33993e-05, 4.41387e-05, 4.33019e-05, 4.33027e-05, 8.20927e-05, 4.33019e-05, 4.33019e-05, 4.69015e-05
0.646291, 0, 0.00086225, 7.21518e-05, 1.41421, -0.00086225, 7.21518e-05, 7.2157e-05, 0.000358126, 7.97482e-05, 7.55121e-05, 0.000121088, 7.95834e-05, 0.000445377, 7.26918e-05, 7.23144e-05, 7.35475e-05, 7.21518e-05, 7.21531e-05, 0.000127618, 7.21518e-05, 7.21518e-05, 7.81551e-05
0.654193, 0, 0.0014057, 0.000117615, 1.41421, -0.0014057, 0.000117615, 0.000117624, 0.000584235, 0.00013001, 0.000123098, 0.000206854, 0.000129741, 0.000726602, 0.000118303, 0.00011788, 0.000119893, 0.000117615, 0.000117617, 0.000197811, 0.000117615, 0.000117615, 0.000127411
0.662095, 0, 0.00224994, 0.000187604, 1.41421, -0.00224994, 0.000187604, 0.000187618, 0.000932665, 0.000207396, 0.000196359, 0.000347205, 0.000206966, 0.00115998, 0.000188479, 0.000188028, 0.000191241, 0.000187604, 0.000187608, 0.000304399, 0.000187604, 0.000187604, 0.000203245
0.669997, 0, 0.00353423, 0.000292872, 1.41421, -0.00353423, 0.000292872, 0.000292893, 0.00145728, 0.000323802, 0.000306554, 0.000572738, 0.000323131, 0.00181254, 0.000293981, 0.000293534, 0.000298555, 0.000292872, 0.000292877, 0.00046348, 0.000292872, 0.000292872, 0.000317316
0.677899, 0, 0.0054474, 0.000447571, 1.41421, -0.0054474, 0.000447571, 0.000447603, 0.00222914, 0.000494896, 0.000468505, 0.000928625, 0.000493868, 0.0027727, 0.000448974, 0.000448584, 0.000456267, 0.000447571, 0.000447579, 0.000696526, 0.000447571, 0.000447571, 0.000484971
0.685801, 0, 0.00823862, 0.000669726, 1.41421, -0.00823862, 0.000669726, 0.000669775, 0.00333897, 0.00074063, 0.000701091, 0.00148007, 0.000739091, 0.00415337, 0.000671496, 0.000671243, 0.000682756, 0.000669726, 0.000669738, 0.00103133, 0.000669726, 0.000669726, 0.000725762
0.693703, 2, 0.0122274, 0.000981489, 2, 1.98777, 0.000981489, 0.000981561, 0.00489861, 0.00108554, 0.00102752, 0.002319, 0.00108328, 0.00609372, 0.000983715, 0.000983716, 0.00100061, 0.000981489, 0.000981507, 0.0015028, 0.000981489, 0.000981489, 0.00106372
0.701605, 0, 0.0178121, 0.00140909, 1.41421, -0.0178121, 0.00140909, 0.00140919, 0.00704096, 0.00155869, 0.00147527, 0.00357181, 0.00155544, 0.00875925, 0.00141188, 0.00141229, 0.00143659, 0.00140909, 0.00140912, 0.0021534, 0.00140909, 0.00140909, 0.00152733
0.709507, 0, 0.0254744, 0.00198233, 1.41421, -0.0254744, 0.00198233, 0.00198248, 0.00991771, 0.00219312, 0.00207558, 0.00540784, 0.00218854, 0.0123388, 0.00198581, 0.00198684, 0.00202109, 0.00198233, 0.00198237, 0.00303323, 0.00198233, 0.00198233, 0.00214894
