   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_94.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0324381, 188, 0, 0, 13.784, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0245446, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.016651, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00875748, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000863937, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00702961, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0149232, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0228167, 0, 1.00653e-28, 0, 1.41421, -1.00653e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18101e-32, 0, 0, 5.40681e-34, 0, 0, 1.0056e-28, 0, 0, 0
0.0307102, 0, 1.01161e-27, 0, 1.41421, -1.01161e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.2274e-31, 0, 0, 5.43413e-33, 0, 0, 1.01068e-27, 0, 0, 0
0.0386038, 0, 6.37787e-27, 0, 1.41421, -6.37787e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.81755e-30, 0, 0, 3.42603e-32, 0, 0, 6.37201e-27, 0, 0, 0
0.0464973, 0, 3.58614e-26, 0, 1.41421, -3.58614e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27109e-29, 0, 0, 1.93925e-31, 0, 0, 3.58285e-26, 0, 0, 0
0.0543909, 0, 1.62291e-25, 0, 1.41421, -1.62291e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48033e-28, 0, 0, 8.84387e-31, 0, 0, 1.62142e-25, 0, 0, 0
0.0622844, 0, 6.51283e-25, 0, 1.41421, -6.51283e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94066e-28, 0, 0, 3.57945e-30, 0, 0, 6.50686e-25, 0, 0, 0
0.070178, 0, 2.4094e-24, 0, 1.41421, -2.4094e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19773e-27, 0, 0, 1.33624e-29, 0, 0, 2.40719e-24, 0, 0, 0
0.0780715, 0, 8.38304e-24, 0, 1.41421, -8.38304e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64657e-27, 0, 0, 4.69308e-29, 0, 0, 8.37535e-24, 0, 0, 0
