   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_217.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.23367, 14, 26.4457, 25.6186, 4, -12.4457, 0, 25.6186, 25.779, 25.8055, 25.722, 25.8535, 25.745, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6186, 25.6339, 25.6186
4.24155, 18, 26.5407, 25.7439, 4.47214, -8.54067, 0, 25.7439, 25.9042, 25.9068, 25.8431, 26.0145, 25.8292, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7439, 25.7622, 25.7439
4.24944, 14, 26.6684, 25.8697, 4, -12.6684, 0, 25.8698, 26.0301, 26.0101, 25.9639, 26.1946, 25.9266, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8697, 25.8917, 25.8697
4.25732, 24, 26.8347, 25.9961, 5.09902, -2.83471, 0, 25.9961, 26.1564, 26.1155, 26.0845, 26.4027, 26.0335, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 25.9961, 26.0224, 25.9961
4.26521, 18, 27.0502, 26.1229, 4.47214, -9.05019, 0, 26.1229, 26.2833, 26.2233, 26.2051, 26.6515, 26.1471, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1229, 26.1541, 26.1229
4.27309, 16, 27.3309, 26.2501, 4.24264, -11.3309, 0, 26.2501, 26.4105, 26.3336, 26.3258, 26.9589, 26.2656, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2501, 26.2868, 26.2501
4.28098, 14, 27.6998, 26.3777, 4, -13.6998, 0, 26.3777, 26.5382, 26.4464, 26.4468, 27.349, 26.3875, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.3777, 26.4203, 26.3777
4.28886, 10, 28.1882, 26.5057, 3.4641, -18.1882, 0, 26.5057, 26.6663, 26.5617, 26.5683, 27.8541, 26.5119, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5057, 26.5545, 26.5057
4.29674, 22, 28.8376, 26.6341, 4.89898, -6.83761, 0, 26.6341, 26.7949, 26.6792, 26.6904, 28.5164, 26.6379, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6341, 26.6893, 26.6341
4.30463, 20, 29.7015, 26.7629, 4.69042, -9.70155, 0, 26.7629, 26.9239, 26.799, 26.8132, 29.3902, 26.7652, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.7629, 26.8244, 26.7629
4.31251, 18, 30.8471, 26.892, 4.47214, -12.8471, 0, 26.892, 27.0534, 26.9207, 26.9369, 30.5432, 26.8934, 26.892, 26.892, 26.892, 26.892, 26.892, 26.892, 26.892, 26.892, 26.892, 26.892, 26.9596, 26.892
4.3204, 16, 32.3566, 27.0215, 4.24264, -16.3566, 0, 27.0215, 27.1833, 27.0442, 27.0615, 32.0579, 27.0223, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0215, 27.0948, 27.0215
4.32828, 28, 34.3279, 27.1513, 5.47723, -6.32787, 0, 27.1513, 27.3139, 27.1692, 27.1869, 34.0329, 27.1518, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.1513, 27.2297, 27.1513
4.33617, 24, 36.8749, 27.2815, 5.09902, -12.8749, 0, 27.2815, 27.4451, 27.2957, 27.3133, 36.5823, 27.2818, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.2815, 27.3642, 27.2815
4.34405, 30, 40.1255, 27.412, 5.65685, -10.1255, 0, 27.412, 27.5771, 27.4233, 27.4406, 39.8344, 27.4122, 27.412, 27.412, 27.412, 27.412, 27.412, 27.412, 27.412, 27.412, 27.412, 27.412, 27.498, 27.412
4.35194, 42, 44.2182, 27.5429, 6.63325, -2.21816, 0, 27.5429, 27.71, 27.5519, 27.5688, 43.9277, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.5429, 27.6311, 27.5429
4.35982, 40, 49.2976, 27.674, 6.48074, -9.29762, 0, 27.6741, 27.8441, 27.6814, 27.6978, 49.007, 27.6741, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.674, 27.7634, 27.674
4.36771, 76, 55.5078, 27.8056, 8.83176, 20.4922, 0, 27.8056, 27.9797, 27.8117, 27.8276, 55.2163, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8056, 27.8948, 27.8056
4.37559, 56, 62.9793, 27.9374, 7.61577, -6.97932, 0, 27.9374, 28.1171, 27.9426, 27.958, 62.6859, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 27.9374, 28.0253, 27.9374
4.38348, 90, 71.8237, 28.0696, 9.59166, 18.1763, 0, 28.0696, 28.2569, 28.0742, 28.0892, 71.5268, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.0696, 28.1549, 28.0696
4.39136, 102, 82.1161, 28.2021, 10.198, 19.8839, 0, 28.2021, 28.3999, 28.2062, 28.221, 81.8135, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2021, 28.2839, 28.2021
4.39924, 98, 93.8835, 28.3349, 10, 4.11648, 0, 28.335, 28.5468, 28.3387, 28.3533, 93.5721, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.3349, 28.4123, 28.3349
4.40713, 112, 107.095, 28.4681, 10.6771, 4.90463, 0, 28.4681, 28.699, 28.4717, 28.4862, 106.771, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.4681, 28.5402, 28.4681
4.41501, 114, 121.647, 28.6016, 10.7703, -7.64688, 0, 28.6016, 28.8578, 28.605, 28.6196, 121.303, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.6016, 28.668, 28.6016
4.4229, 128, 137.359, 28.7354, 11.4018, -9.35861, 0, 28.7354, 29.0253, 28.7387, 28.7534, 136.987, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7354, 28.7957, 28.7354
4.43078, 162, 153.967, 28.8695, 12.8062, 8.03322, 0, 28.8696, 29.2039, 28.8728, 28.8876, 153.557, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.8695, 28.9236, 28.8695
4.43867, 208, 171.128, 29.004, 14.4914, 36.8717, 0, 29.004, 29.3965, 29.0072, 29.0222, 170.666, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.004, 29.0518, 29.004
4.44655, 190, 188.433, 29.1387, 13.8564, 1.56665, 0, 29.1388, 29.6069, 29.142, 29.1572, 187.902, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1387, 29.1806, 29.1387
4.45444, 182, 205.409, 29.2738, 13.5647, -23.4087, 0, 29.2738, 29.8395, 29.2771, 29.2925, 204.785, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.2738, 29.31, 29.2738
4.46232, 220, 221.552, 29.4092, 14.8997, -1.55188, 0, 29.4092, 30.0997, 29.4125, 29.4282, 220.808, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4092, 29.4401, 29.4092
4.47021, 248, 236.348, 29.5449, 15.8114, 11.6517, 0, 29.5449, 30.3938, 29.5482, 29.5642, 235.451, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.5449, 29.571, 29.5449
4.47809, 306, 249.299, 29.6809, 17.5499, 56.7008, 0, 29.6809, 30.7289, 29.6843, 29.7005, 248.206, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.6809, 29.7027, 29.6809
4.48598, 264, 259.953, 29.8171, 16.3095, 4.04742, 0, 29.8172, 31.1128, 29.8206, 29.8372, 258.615, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8171, 29.8353, 29.8171
4.49386, 302, 267.933, 29.9537, 17.4356, 34.0671, 0, 29.9537, 31.5542, 29.9573, 29.9741, 266.293, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9537, 29.9688, 29.9537
4.50174, 294, 272.96, 30.0905, 17.2047, 21.0396, 0, 30.0906, 32.062, 30.0942, 30.1113, 270.952, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.0905, 30.1031, 30.0905
4.50963, 260, 274.872, 30.2277, 16.1864, -14.8718, 0, 30.2277, 32.6451, 30.2315, 30.2489, 272.419, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2277, 30.2381, 30.2277
4.51751, 266, 273.631, 30.3651, 16.3707, -7.63077, 0, 30.3651, 33.3118, 30.369, 30.3866, 270.65, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3651, 30.3739, 30.3651
4.5254, 304, 269.328, 30.5027, 17.4929, 34.672, 0, 30.5027, 34.0695, 30.5068, 30.5247, 265.727, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5027, 30.5104, 30.5027
4.53328, 228, 262.176, 30.6406, 15.1658, -34.1761, 0, 30.6407, 34.9233, 30.645, 30.663, 257.86, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6406, 30.6474, 30.6406
4.54117, 278, 252.495, 30.7788, 16.7332, 25.5054, 0, 30.7788, 35.8759, 30.7834, 30.8016, 247.364, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.7788, 30.785, 30.7788
4.54905, 272, 240.687, 30.9172, 16.5529, 31.3133, 0, 30.9172, 36.9265, 30.9221, 30.9404, 234.643, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9172, 30.9231, 30.9172
4.55694, 292, 227.213, 31.0558, 17.1464, 64.7866, 0, 31.0559, 38.0702, 31.0611, 31.0795, 220.164, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0558, 31.0616, 31.0558
4.56482, 194, 212.571, 31.1947, 14, -18.571, 0, 31.1947, 39.2971, 31.2005, 31.2188, 204.433, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.1947, 31.2004, 31.1947
4.57271, 198, 197.253, 31.3338, 14.1421, 0.747375, 0, 31.3338, 40.5924, 31.3402, 31.3583, 187.958, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3338, 31.3395, 31.3338
4.58059, 198, 181.726, 31.4732, 14.1421, 16.2735, 0, 31.4732, 41.9362, 31.4802, 31.4981, 171.226, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.4732, 31.479, 31.4732
4.58848, 174, 166.42, 31.6127, 13.2665, 7.58025, 0, 31.6127, 43.3034, 31.6206, 31.638, 154.69, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6127, 31.6186, 31.6127
4.59636, 144, 151.689, 31.7525, 12.083, -7.68935, 0, 31.7525, 44.665, 31.7614, 31.7782, 138.736, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7525, 31.7585, 31.7525
4.60424, 144, 137.822, 31.8924, 12.083, 6.17792, 0, 31.8925, 45.9882, 31.9025, 31.9186, 123.684, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8924, 31.8985, 31.8924
4.61213, 134, 125.022, 32.0326, 11.6619, 8.97762, 0, 32.0327, 47.239, 32.0441, 32.0593, 109.772, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0326, 32.0387, 32.0326
4.62001, 126, 113.419, 32.173, 11.3137, 12.5806, 0, 32.1731, 48.3825, 32.1862, 32.2001, 97.1637, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.173, 32.179, 32.173
4.6279, 118, 103.07, 32.3136, 10.9545, 14.9298, 0, 32.3136, 49.3854, 32.3286, 32.3412, 85.9499, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3136, 32.3195, 32.3136
4.63578, 96, 93.9681, 32.4544, 9.8995, 2.03186, 0, 32.4545, 50.2181, 32.4715, 32.4825, 76.1537, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4544, 32.4601, 32.4544
4.64367, 70, 86.059, 32.5954, 8.48528, -16.059, 0, 32.5955, 50.8555, 32.6148, 32.6239, 67.7456, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.5954, 32.6008, 32.5954
4.65155, 70, 79.2518, 32.7366, 8.48528, -9.25175, 0, 32.7367, 51.2793, 32.7585, 32.7656, 60.6531, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7366, 32.7417, 32.7366
4.65944, 60, 73.4311, 32.878, 7.87401, -13.4311, 0, 32.878, 51.4788, 32.9026, 32.9074, 54.7715, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.878, 32.8828, 32.878
4.66732, 58, 68.4718, 33.0196, 7.74597, -10.4718, 0, 33.0196, 51.4516, 33.0471, 33.0494, 49.978, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0196, 33.0239, 33.0196
4.67521, 58, 64.2477, 33.1613, 7.74597, -6.24772, 0, 33.1613, 51.2038, 33.1918, 33.1917, 46.1404, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1613, 33.1653, 33.1613
4.68309, 46, 60.6389, 33.3032, 6.9282, -14.6389, 0, 33.3032, 50.7493, 33.3368, 33.334, 43.1248, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3032, 33.3068, 33.3032
4.69098, 50, 57.5394, 33.4452, 7.2111, -7.53944, 0, 33.4453, 50.1096, 33.4818, 33.4766, 40.8039, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4452, 33.4484, 33.4452
4.69886, 52, 54.8596, 33.5874, 7.34847, -2.85957, 0, 33.5875, 49.3119, 33.627, 33.6192, 39.0609, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5874, 33.5902, 33.5874
4.70674, 44, 52.5271, 33.7298, 6.78233, -8.52708, 0, 33.7298, 48.3877, 33.772, 33.7621, 37.7921, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7298, 33.7322, 33.7298
4.71463, 54, 50.4883, 33.8722, 7.48331, 3.51175, 0, 33.8722, 47.3711, 33.917, 33.905, 36.9096, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8722, 33.8743, 33.8722
4.72251, 38, 48.7053, 34.0147, 6.32456, -10.7053, 0, 34.0147, 46.2969, 34.0617, 34.048, 36.3411, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0147, 34.0165, 34.0147
4.7304, 44, 47.1558, 34.1573, 6.78233, -3.15581, 0, 34.1573, 45.199, 34.206, 34.1911, 36.03, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1573, 34.1589, 34.1573
4.73828, 32, 45.8288, 34.2999, 5.83095, -13.8288, 0, 34.2999, 44.1089, 34.3498, 34.3342, 35.9341, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.2999, 34.3013, 34.2999
4.74617, 40, 44.723, 34.4425, 6.48074, -4.72303, 0, 34.4425, 43.054, 34.4932, 34.4772, 36.0247, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4425, 34.4437, 34.4425
4.75405, 38, 43.8447, 34.5849, 6.32456, -5.84468, 0, 34.585, 42.0577, 34.6359, 34.6202, 36.2844, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5849, 34.5862, 34.5849
4.76194, 32, 43.2045, 34.7272, 5.83095, -11.2045, 0, 34.7273, 41.138, 34.7779, 34.763, 36.706, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7272, 34.7285, 34.7272
4.76982, 20, 42.8161, 34.8693, 4.69042, -22.8161, 0, 34.8693, 40.3077, 34.9192, 34.9056, 37.2903, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8693, 34.8706, 34.8693
4.77771, 12, 42.6947, 35.011, 3.74166, -30.6947, 0, 35.011, 39.5746, 35.0595, 35.0478, 38.0442, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.011, 35.0124, 35.011
4.78559, 42, 42.8545, 35.1521, 6.63325, -0.854549, 0, 35.1521, 38.9419, 35.1989, 35.1895, 38.9789, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1521, 35.1538, 35.1521
4.79347, 48, 43.3083, 35.2925, 7.07107, 4.69165, 0, 35.2925, 38.4089, 35.3372, 35.3304, 40.1074, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2925, 35.2945, 35.2925
4.80136, 38, 44.0653, 35.432, 6.32456, -6.06532, 0, 35.432, 37.9715, 35.4742, 35.4703, 41.4427, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.432, 35.4344, 35.432
4.80924, 26, 45.1297, 35.5702, 5.2915, -19.1297, 0, 35.5702, 37.6231, 35.6098, 35.6091, 42.9954, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5702, 35.5731, 35.5702
4.81713, 40, 46.4994, 35.7069, 6.48074, -6.49942, 0, 35.7069, 37.3554, 35.7437, 35.7463, 44.7711, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7069, 35.7104, 35.7069
4.82501, 48, 48.1645, 35.8417, 7.07107, -0.164497, 0, 35.8417, 37.1592, 35.8756, 35.8816, 46.7689, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8417, 35.8458, 35.8417
4.8329, 46, 50.1061, 35.9742, 6.9282, -4.10607, 0, 35.9742, 37.0246, 36.0053, 36.0147, 48.9791, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9742, 35.9791, 35.9742
4.84078, 34, 52.2943, 36.1041, 6, -18.2943, 0, 36.1041, 36.9421, 36.1325, 36.1451, 51.3811, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1041, 36.1098, 36.1041
4.84867, 38, 54.689, 36.2308, 6.32456, -16.689, 0, 36.2308, 36.9023, 36.2566, 36.2724, 53.9435, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2308, 36.2374, 36.2308
4.85655, 52, 57.2394, 36.354, 7.34847, -5.23945, 0, 36.354, 36.8969, 36.3774, 36.3961, 56.6236, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.354, 36.3615, 36.354
4.86444, 88, 59.8834, 36.4732, 9.48683, 28.1166, 0, 36.4732, 36.9182, 36.4943, 36.5158, 59.3661, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4732, 36.4817, 36.4732
4.87232, 60, 62.551, 36.588, 7.87401, -2.55101, 0, 36.588, 36.9596, 36.6072, 36.6312, 62.1077, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.588, 36.5974, 36.588
4.88021, 48, 65.1651, 36.6981, 7.07107, -17.1651, 0, 36.6981, 37.0155, 36.7155, 36.7418, 64.7762, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.6981, 36.7084, 36.6981
4.88809, 70, 67.6454, 36.8031, 8.48528, 2.35459, 0, 36.8032, 37.0813, 36.8191, 36.8474, 67.2959, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8031, 36.8143, 36.8031
4.89597, 88, 69.9114, 36.903, 9.48683, 18.0886, 0, 36.9031, 37.1534, 36.9177, 36.9479, 69.5897, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.903, 36.915, 36.903
4.90386, 50, 71.8862, 36.9977, 7.2111, -21.8862, 0, 36.9977, 37.2287, 37.0113, 37.0431, 71.5837, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 36.9977, 37.0103, 36.9977
4.91174, 60, 73.5017, 37.0872, 7.87401, -13.5017, 0, 37.0873, 37.3053, 37.1, 37.1332, 73.2119, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.0872, 37.1003, 37.0872
4.91963, 60, 74.7006, 37.1719, 7.87401, -14.7006, 0, 37.1719, 37.3817, 37.1839, 37.2183, 74.4188, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1719, 37.1852, 37.1719
4.92751, 86, 75.4409, 37.2519, 9.38083, 10.5591, 0, 37.2519, 37.4568, 37.2635, 37.2989, 75.1638, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2519, 37.2655, 37.2519
4.9354, 80, 75.6982, 37.3279, 9.05539, 4.30176, 0, 37.3279, 37.5304, 37.3391, 37.3755, 75.4233, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3279, 37.3415, 37.3279
4.94328, 50, 75.4665, 37.4005, 7.2111, -25.4665, 0, 37.4005, 37.6024, 37.4114, 37.4487, 75.192, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4005, 37.4139, 37.4005
4.95117, 64, 74.7587, 37.4704, 8.12404, -10.7587, 0, 37.4705, 37.673, 37.4812, 37.5192, 74.4836, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4704, 37.4835, 37.4704
4.95905, 76, 73.6059, 37.5386, 8.83176, 2.3941, 0, 37.5386, 37.7426, 37.5492, 37.5879, 73.3292, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5386, 37.5512, 37.5386
4.96694, 82, 72.0549, 37.6057, 9.16515, 9.94513, 0, 37.6058, 37.812, 37.6164, 37.6556, 71.7761, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6057, 37.6177, 37.6057
4.97482, 64, 70.1657, 37.6729, 8.12404, -6.16573, 0, 37.6729, 37.8818, 37.6835, 37.7234, 69.8844, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6729, 37.6841, 37.6729
4.98271, 60, 68.0074, 37.7409, 7.87401, -8.00739, 0, 37.7409, 37.9529, 37.7516, 37.792, 67.7232, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7409, 37.7513, 37.7409
4.99059, 46, 65.6546, 37.8106, 6.9282, -19.6546, 0, 37.8106, 38.0259, 37.8214, 37.8623, 65.3672, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8106, 37.8202, 37.8106
4.99847, 48, 63.1832, 37.8828, 7.07107, -15.1832, 0, 37.8828, 38.1017, 37.8937, 37.9351, 62.8925, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8828, 37.8914, 37.8828
