   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_91.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.02736, 4, 3.23862, 1.50515, 2.44949, 0.761376, 6.13157e-05, 1.50517, 1.50519, 1.59847, 1.50681, 1.50546, 1.65051, 1.58922, 2.39646, 1.95725, 1.5053, 1.50515, 1.50515, 1.50515, 1.50516, 1.56328, 1.50515, 1.50515, 1.51218
2.03525, 6, 3.14916, 1.55563, 2.82843, 2.85084, 4.55061e-05, 1.55565, 1.55567, 1.64896, 1.55729, 1.55594, 1.67851, 1.64587, 2.48266, 1.84557, 1.55576, 1.55563, 1.55563, 1.55563, 1.55564, 1.61656, 1.55563, 1.55563, 1.56269
2.04315, 6, 3.12071, 1.60719, 2.82843, 2.87929, 3.34112e-05, 1.60721, 1.60723, 1.70053, 1.60885, 1.6075, 1.7095, 1.70405, 2.57193, 1.79021, 1.60729, 1.60719, 1.60719, 1.60719, 1.6072, 1.67124, 1.60719, 1.60719, 1.61429
2.05104, 6, 3.13705, 1.65981, 2.82843, 2.86295, 2.42624e-05, 1.65982, 1.65984, 1.75314, 1.66146, 1.66011, 1.74376, 1.76371, 2.6654, 1.7735, 1.65989, 1.65981, 1.65981, 1.65981, 1.65981, 1.72731, 1.65981, 1.65981, 1.66696
2.05894, 8, 3.18781, 1.71345, 3.16228, 4.81219, 1.74214e-05, 1.71347, 1.71349, 1.80679, 1.71511, 1.71376, 1.78143, 1.82484, 2.76499, 1.78296, 1.71352, 1.71345, 1.71345, 1.71345, 1.71346, 1.78477, 1.71345, 1.71345, 1.72067
2.06683, 0, 3.26752, 1.76812, 1.41421, -3.26752, 1.23661e-05, 1.76814, 1.76815, 1.86146, 1.76978, 1.76843, 1.8225, 1.88741, 2.87384, 1.80993, 1.76818, 1.76812, 1.76812, 1.76812, 1.76813, 1.84361, 1.76812, 1.76812, 1.77543
2.07473, 12, 3.37525, 1.8238, 3.74166, 8.62475, 8.67499e-06, 1.82382, 1.82384, 1.91715, 1.82546, 1.82411, 1.8669, 1.9514, 2.99699, 1.84855, 1.82385, 1.8238, 1.8238, 1.8238, 1.82381, 1.90382, 1.8238, 1.8238, 1.83123
2.08262, 2, 3.51478, 1.88049, 2, -1.51478, 6.01322e-06, 1.8805, 1.88052, 1.97383, 1.88215, 1.88079, 1.91442, 2.01679, 3.14227, 1.89489, 1.88052, 1.88049, 1.88049, 1.88049, 1.88049, 1.9654, 1.88049, 1.88049, 1.88805
2.09052, 2, 3.69529, 1.93817, 2, -1.69529, 4.11749e-06, 1.93819, 1.9382, 2.03151, 1.93983, 1.93848, 1.96487, 2.08357, 3.32165, 1.94641, 1.9382, 1.93817, 1.93817, 1.93817, 1.93817, 2.02834, 1.93817, 1.93817, 1.94591
2.09841, 2, 3.9326, 1.99684, 2, -1.9326, 2.78464e-06, 1.99686, 1.99687, 2.09018, 1.9985, 1.99715, 2.01799, 2.15172, 3.55281, 2.00147, 1.99686, 1.99684, 1.99684, 1.99684, 1.99684, 2.09264, 1.99684, 1.99684, 2.00479
2.10631, 6, 4.2511, 2.0565, 2.82843, 1.7489, 1.85965e-06, 2.05651, 2.05653, 2.14984, 2.05816, 2.0568, 2.07353, 2.22123, 3.86136, 2.05906, 2.05651, 2.0565, 2.0565, 2.0565, 2.0565, 2.15831, 2.0565, 2.0565, 2.0647
2.1142, 4, 4.68599, 2.11713, 2.44949, -0.685992, 1.22615e-06, 2.11715, 2.11716, 2.21047, 2.11879, 2.11744, 2.13128, 2.29208, 4.28338, 2.11853, 2.11714, 2.11713, 2.11713, 2.11713, 2.11713, 2.22535, 2.11713, 2.11713, 2.12564
2.1221, 6, 5.28623, 2.17874, 2.82843, 0.713769, 7.98057e-07, 2.17876, 2.17877, 2.27208, 2.1804, 2.17905, 2.19103, 2.36427, 4.86837, 2.17949, 2.17875, 2.17874, 2.17874, 2.17874, 2.17874, 2.29379, 2.17874, 2.17874, 2.18761
2.12999, 6, 6.11753, 2.24132, 2.82843, -0.117528, 5.1267e-07, 2.24133, 2.24135, 2.33466, 2.24298, 2.24162, 2.25261, 2.43776, 5.68238, 2.24172, 2.24133, 2.24132, 2.24132, 2.24132, 2.24132, 2.36367, 2.24132, 2.24132, 2.2506
2.13789, 14, 7.26516, 2.30486, 4, 6.73484, 3.25024e-07, 2.30487, 2.30489, 2.3982, 2.30651, 2.30516, 2.31587, 2.51256, 6.81089, 2.30506, 2.30486, 2.30486, 2.30486, 2.30486, 2.30486, 2.43507, 2.30486, 2.30486, 2.31462
2.14578, 6, 8.83665, 2.36935, 2.82843, -2.83665, 2.03327e-07, 2.36937, 2.36938, 2.4627, 2.37101, 2.36966, 2.38072, 2.58865, 8.36145, 2.36946, 2.36936, 2.36935, 2.36935, 2.36935, 2.36935, 2.50811, 2.36935, 2.36935, 2.37966
2.15368, 12, 10.9624, 2.4348, 3.74166, 1.03758, 1.25506e-07, 2.43481, 2.43483, 2.52814, 2.43646, 2.4351, 2.44706, 2.666, 10.4644, 2.43485, 2.4348, 2.4348, 2.4348, 2.4348, 2.4348, 2.58296, 2.4348, 2.4348, 2.44572
2.16157, 6, 13.7954, 2.50118, 2.82843, -7.79542, 7.64293e-08, 2.5012, 2.50122, 2.59453, 2.50284, 2.50149, 2.51483, 2.74462, 13.2726, 2.50121, 2.50119, 2.50118, 2.50118, 2.50118, 2.50119, 2.65989, 2.50118, 2.50118, 2.51278
2.16947, 24, 17.5076, 2.56851, 5.09902, 6.49245, 4.59142e-08, 2.56852, 2.56854, 2.66185, 2.57017, 2.56881, 2.58397, 2.82448, 16.9576, 2.56852, 2.56851, 2.56851, 2.56851, 2.56851, 2.56851, 2.73926, 2.56851, 2.56851, 2.58086
2.17736, 24, 22.2822, 2.63676, 5.09902, 1.71783, 2.72091e-08, 2.63677, 2.63679, 2.7301, 2.63842, 2.63706, 2.65442, 2.90556, 21.7023, 2.63676, 2.63676, 2.63676, 2.63676, 2.63676, 2.63676, 2.82158, 2.63676, 2.63676, 2.64993
2.18526, 26, 28.3048, 2.70593, 5.2915, -2.30476, 1.59039e-08, 2.70594, 2.70596, 2.79927, 2.70759, 2.70623, 2.72613, 2.98785, 27.6916, 2.70593, 2.70593, 2.70593, 2.70593, 2.70593, 2.70593, 2.90753, 2.70593, 2.70593, 2.72
2.19315, 40, 35.7458, 2.77601, 6.48074, 4.25416, 9.16885e-09, 2.77602, 2.77604, 2.86935, 2.77767, 2.77631, 2.79903, 3.07134, 35.0951, 2.77601, 2.77601, 2.77601, 2.77601, 2.77601, 2.77601, 2.99803, 2.77601, 2.77601, 2.79105
2.20105, 42, 44.7456, 2.84699, 6.63325, -2.74565, 5.21289e-09, 2.84701, 2.84703, 2.94034, 2.84865, 2.8473, 2.87303, 3.15601, 44.052, 2.84699, 2.84699, 2.84699, 2.84699, 2.84699, 2.847, 3.09421, 2.84699, 2.84699, 2.86307
2.20894, 68, 55.39, 2.91887, 8.3666, 12.61, 2.92273e-09, 2.91889, 2.91891, 3.01222, 2.92053, 2.91918, 2.94803, 3.24183, 54.6468, 2.91887, 2.91887, 2.91887, 2.91887, 2.91887, 2.91888, 3.19749, 2.91887, 2.91887, 2.93605
2.21684, 64, 67.6916, 2.99164, 8.12404, -3.69155, 1.61582e-09, 2.99166, 2.99167, 3.08498, 2.9933, 2.99195, 3.02393, 3.32881, 66.8904, 2.99164, 2.99164, 2.99164, 2.99164, 2.99164, 2.99164, 3.30959, 2.99164, 2.99164, 3.00999
2.22473, 124, 81.5689, 3.06528, 11.225, 42.4311, 8.80738e-10, 3.0653, 3.06532, 3.15863, 3.06694, 3.06559, 3.10061, 3.41692, 80.6998, 3.06528, 3.06528, 3.06528, 3.06528, 3.06528, 3.06529, 3.43248, 3.06528, 3.06528, 3.08487
2.23263, 86, 96.8292, 3.13979, 9.38083, -10.8292, 4.7334e-10, 3.1398, 3.13982, 3.23313, 3.14145, 3.1401, 3.17792, 3.50614, 95.8799, 3.13979, 3.13979, 3.13979, 3.13979, 3.13979, 3.13979, 3.56838, 3.13979, 3.13979, 3.16066
2.24052, 122, 113.165, 3.21515, 11.1355, 8.83477, 2.50733e-10, 3.21517, 3.21519, 3.3085, 3.21681, 3.21546, 3.25575, 3.59646, 112.121, 3.21515, 3.21515, 3.21515, 3.21515, 3.21515, 3.21516, 3.71965, 3.21515, 3.21515, 3.23738
2.24842, 168, 130.149, 3.29136, 13.0384, 37.8507, 1.30871e-10, 3.29137, 3.29139, 3.3847, 3.29302, 3.29167, 3.33397, 3.68786, 128.994, 3.29136, 3.29136, 3.29136, 3.29136, 3.29136, 3.29136, 3.88866, 3.29136, 3.29136, 3.31499
2.25631, 142, 147.252, 3.3684, 12, -5.25188, 6.72214e-11, 3.36841, 3.36843, 3.46174, 3.37006, 3.36871, 3.41248, 3.78032, 145.966, 3.3684, 3.3684, 3.3684, 3.3684, 3.3684, 3.3684, 4.07764, 3.3684, 3.3684, 3.39349
2.26421, 216, 163.863, 3.44626, 14.7648, 52.1368, 3.3903e-11, 3.44627, 3.44629, 3.5396, 3.44792, 3.44657, 3.4912, 3.87384, 162.427, 3.44626, 3.44626, 3.44626, 3.44626, 3.44626, 3.44626, 4.28842, 3.44626, 3.44626, 3.47287
2.2721, 164, 179.327, 3.52492, 12.8841, -15.3266, 1.67232e-11, 3.52494, 3.52495, 3.61826, 3.52658, 3.52523, 3.57006, 3.96838, 177.717, 3.52492, 3.52492, 3.52492, 3.52492, 3.52492, 3.52492, 4.5222, 3.52492, 3.52492, 3.55309
2.28, 196, 192.987, 3.60438, 14.0712, 3.01347, 8.02347e-12, 3.60439, 3.60441, 3.69772, 3.60604, 3.60468, 3.64905, 4.06395, 191.182, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 3.60438, 4.77934, 3.60438, 3.60438, 3.63416
2.28789, 230, 204.23, 3.6846, 15.2315, 25.7704, 3.70791e-12, 3.68461, 3.68463, 3.77794, 3.68626, 3.6849, 3.72815, 4.1605, 202.209, 3.6846, 3.6846, 3.6846, 3.6846, 3.6846, 3.6846, 5.05898, 3.6846, 3.6846, 3.71604
2.29579, 236, 212.537, 3.76557, 15.4272, 23.4626, 1.62932e-12, 3.76559, 3.7656, 3.85892, 3.76723, 3.76588, 3.80742, 4.25805, 210.281, 3.76557, 3.76557, 3.76557, 3.76557, 3.76557, 3.76558, 5.35905, 3.76557, 3.76557, 3.79873
2.30368, 232, 217.524, 3.84727, 15.2971, 14.4761, 6.78751e-13, 3.84729, 3.84731, 3.94062, 3.84893, 3.84758, 3.8869, 4.35657, 215.016, 3.84727, 3.84727, 3.84727, 3.84727, 3.84727, 3.84728, 5.67594, 3.84727, 3.84727, 3.88218
2.31158, 220, 218.97, 3.92967, 14.8997, 1.02974, 2.62267e-13, 3.92968, 3.9297, 4.02301, 3.93133, 3.92997, 3.96665, 4.45607, 216.2, 3.92967, 3.92967, 3.92967, 3.92967, 3.92967, 3.92967, 6.00466, 3.92967, 3.92967, 3.96638
2.31947, 220, 216.841, 4.01273, 14.8997, 3.15862, 9.22916e-14, 4.01274, 4.01276, 4.10607, 4.01439, 4.01303, 4.04676, 4.55659, 213.803, 4.01273, 4.01273, 4.01273, 4.01273, 4.01273, 4.01273, 6.33891, 4.01273, 4.01273, 4.05128
2.32737, 198, 211.289, 4.0964, 14.1421, -13.2889, 2.88382e-14, 4.09641, 4.09643, 4.18974, 4.09806, 4.09671, 4.12729, 4.65822, 207.986, 4.0964, 4.0964, 4.0964, 4.0964, 4.0964, 4.0964, 6.67129, 4.0964, 4.0964, 4.13684
2.33526, 182, 202.637, 4.18065, 13.5647, -20.6373, 8.56552e-15, 4.18066, 4.18068, 4.27399, 4.18231, 4.18095, 4.20833, 4.76114, 199.078, 4.18065, 4.18065, 4.18065, 4.18065, 4.18065, 4.18065, 6.99384, 4.18065, 4.18065, 4.22302
2.34316, 184, 191.358, 4.26541, 13.6382, -7.35777, 2.28386e-15, 4.26542, 4.26544, 4.35875, 4.26707, 4.26572, 4.2899, 4.86571, 187.56, 4.26541, 4.26541, 4.26541, 4.26541, 4.26541, 4.26541, 7.29834, 4.26541, 4.26541, 4.30975
2.35105, 176, 178.026, 4.35062, 13.3417, -2.02599, 5.41955e-16, 4.35064, 4.35065, 4.44396, 4.35228, 4.35093, 4.37205, 4.97257, 174.014, 4.35062, 4.35062, 4.35062, 4.35062, 4.35062, 4.35062, 7.57706, 4.35062, 4.35062, 4.39698
2.35895, 174, 163.282, 4.43621, 13.2665, 10.7183, 1.1298e-16, 4.43623, 4.43624, 4.52956, 4.43787, 4.43652, 4.45477, 5.08283, 159.086, 4.43621, 4.43621, 4.43621, 4.43621, 4.43621, 4.43622, 7.82321, 4.43621, 4.43621, 4.48463
2.36684, 118, 147.779, 4.5221, 10.9545, -29.7789, 2.00365e-17, 4.52211, 4.52213, 4.61544, 4.52376, 4.52241, 4.53802, 5.19834, 143.432, 4.5221, 4.5221, 4.5221, 4.5221, 4.5221, 4.5221, 8.03145, 4.5221, 4.5221, 4.57261
2.37474, 124, 132.14, 4.60821, 11.225, -8.13992, 2.67067e-18, 4.60822, 4.60824, 4.70155, 4.60987, 4.60851, 4.62178, 5.32213, 127.674, 4.60821, 4.60821, 4.60821, 4.60821, 4.60821, 4.60821, 8.19839, 4.60821, 4.60821, 4.66085
2.38263, 108, 116.924, 4.69444, 10.4881, -8.92359, 3.69628e-19, 4.69446, 4.69447, 4.78778, 4.6961, 4.69475, 4.70596, 5.45894, 112.369, 4.69444, 4.69444, 4.69444, 4.69444, 4.69444, 4.69444, 8.32275, 4.69444, 4.69444, 4.74926
2.39053, 78, 102.592, 4.78073, 8.94427, -24.5916, 3.93446e-20, 4.78074, 4.78076, 4.87407, 4.78239, 4.78103, 4.79049, 5.61614, 97.9693, 4.78073, 4.78073, 4.78073, 4.78073, 4.78073, 4.78073, 8.40551, 4.78073, 4.78073, 4.83776
2.39842, 76, 89.4995, 4.86698, 8.83176, -13.4995, 1.73459e-21, 4.867, 4.86701, 4.96033, 4.86864, 4.86729, 4.87526, 5.8047, 84.816, 4.86698, 4.86698, 4.86698, 4.86698, 4.86698, 4.86698, 8.44977, 4.86698, 4.86698, 4.92626
2.40632, 86, 77.8853, 4.95315, 9.38083, 8.11469, 5.76579e-23, 4.95316, 4.95318, 5.04649, 4.95481, 4.95345, 4.96021, 6.04076, 73.1264, 4.95315, 4.95315, 4.95315, 4.95315, 4.95315, 4.95315, 8.46049, 4.95315, 4.95315, 5.0147
2.41421, 60, 67.8819, 5.03916, 7.87401, -7.88194, 3.42148e-25, 5.03918, 5.0392, 5.13251, 5.04082, 5.03947, 5.04524, 6.3473, 63.0035, 5.03916, 5.03916, 5.03916, 5.03916, 5.03916, 5.03917, 8.44416, 5.03916, 5.03916, 5.10304
2.42211, 58, 59.5288, 5.125, 7.74597, -1.52884, 0, 5.12501, 5.12503, 5.21834, 5.12666, 5.1253, 5.1303, 6.75628, 54.4474, 5.125, 5.125, 5.125, 5.125, 5.125, 5.125, 8.40829, 5.125, 5.125, 5.19122
2.43, 60, 52.7917, 5.21065, 7.87401, 7.20826, 0, 5.21066, 5.21068, 5.30399, 5.21231, 5.21095, 5.21534, 7.31108, 47.3722, 5.21065, 5.21065, 5.21065, 5.21065, 5.21065, 5.21065, 8.36105, 5.21065, 5.21065, 5.27925
2.4379, 58, 47.5903, 5.29612, 7.74597, 10.4097, 0, 5.29613, 5.29615, 5.38946, 5.29778, 5.29642, 5.30035, 8.06877, 41.6323, 5.29612, 5.29612, 5.29612, 5.29612, 5.29612, 5.29612, 8.3109, 5.29612, 5.29612, 5.36714
2.44579, 46, 43.8197, 5.38147, 6.9282, 2.18034, 0, 5.38148, 5.3815, 5.47481, 5.38313, 5.38177, 5.38534, 9.10264, 37.0408, 5.38147, 5.38147, 5.38147, 5.38147, 5.38147, 5.38147, 8.26644, 5.38147, 5.38147, 5.45494
2.45369, 36, 41.376, 5.46674, 6.16441, -5.37598, 0, 5.46676, 5.46678, 5.56009, 5.4684, 5.46705, 5.47036, 10.5036, 33.3944, 5.46674, 5.46674, 5.46674, 5.46674, 5.46674, 5.46675, 8.23645, 5.46674, 5.46674, 5.5427
2.46159, 36, 40.1746, 5.55205, 6.16441, -4.17458, 0, 5.55206, 5.55208, 5.64539, 5.55371, 5.55236, 5.55548, 12.3813, 30.4897, 5.55205, 5.55205, 5.55205, 5.55205, 5.55205, 5.55205, 8.23035, 5.55205, 5.55205, 5.63051
2.46948, 42, 40.1647, 5.63748, 6.63325, 1.83527, 0, 5.63749, 5.63751, 5.73082, 5.63914, 5.63779, 5.64077, 14.863, 28.1382, 5.63748, 5.63748, 5.63748, 5.63748, 5.63748, 5.63748, 8.25883, 5.63748, 5.63748, 5.71849
2.47738, 44, 41.3378, 5.72316, 6.78233, 2.66217, 0, 5.72318, 5.72319, 5.81651, 5.72482, 5.72347, 5.72636, 18.0903, 26.1767, 5.72316, 5.72316, 5.72316, 5.72316, 5.72316, 5.72316, 8.33501, 5.72316, 5.72316, 5.80674
2.48527, 42, 43.7291, 5.80921, 6.63325, -1.72906, 0, 5.80923, 5.80924, 5.90256, 5.81087, 5.80953, 5.81234, 22.2143, 24.4726, 5.80921, 5.80921, 5.80921, 5.80921, 5.80921, 5.80921, 8.47593, 5.80921, 5.80921, 5.89539
2.49317, 52, 47.4121, 5.89575, 7.34847, 4.58788, 0, 5.89577, 5.89578, 5.9891, 5.89741, 5.89607, 5.89883, 27.3855, 22.9265, 5.89575, 5.89575, 5.89575, 5.89575, 5.89575, 5.89575, 8.70437, 5.89575, 5.89575, 5.98456
2.50106, 54, 52.4894, 5.98289, 7.48331, 1.5106, 0, 5.98291, 5.98293, 6.07624, 5.98455, 5.98322, 5.98594, 33.7441, 21.4701, 5.98289, 5.98289, 5.98289, 5.98289, 5.98289, 5.9829, 9.05106, 5.98289, 5.98289, 6.07437
2.50896, 58, 59.075, 6.07074, 7.74597, -1.07505, 0, 6.07075, 6.07077, 6.16408, 6.0724, 6.07108, 6.07376, 41.4034, 20.0636, 6.07074, 6.07074, 6.07074, 6.07074, 6.07074, 6.07074, 9.55692, 6.07074, 6.07074, 6.16492
2.51685, 52, 67.2759, 6.15936, 7.34847, -15.2759, 0, 6.15937, 6.15939, 6.2527, 6.16102, 6.15971, 6.16237, 50.4341, 18.6898, 6.15936, 6.15936, 6.15936, 6.15936, 6.15936, 6.15936, 10.2753, 6.15936, 6.15936, 6.25628
2.52475, 84, 77.173, 6.24882, 9.27362, 6.82699, 0, 6.24883, 6.24885, 6.34216, 6.25048, 6.24919, 6.25182, 60.8495, 17.3488, 6.24882, 6.24882, 6.24882, 6.24882, 6.24882, 6.24882, 11.2743, 6.24882, 6.24882, 6.34854
2.53264, 96, 88.7973, 6.33915, 9.8995, 7.20272, 0, 6.33916, 6.33918, 6.43249, 6.34081, 6.33954, 6.34214, 72.5854, 16.0518, 6.33915, 6.33915, 6.33915, 6.33915, 6.33915, 6.33915, 12.6373, 6.33915, 6.33915, 6.44175
2.54054, 108, 102.117, 6.43036, 10.4881, 5.88297, 0, 6.43037, 6.43039, 6.5237, 6.43202, 6.43079, 6.43334, 85.4934, 14.8163, 6.43036, 6.43036, 6.43036, 6.43036, 6.43036, 6.43036, 14.464, 6.43036, 6.43036, 6.53598
2.54843, 112, 117.02, 6.52244, 10.6771, -5.01964, 0, 6.52245, 6.52247, 6.61578, 6.5241, 6.52292, 6.52542, 99.3279, 13.6611, 6.52244, 6.52244, 6.52244, 6.52244, 6.52244, 6.52244, 16.8682, 6.52244, 6.52244, 6.63127
2.55633, 106, 133.309, 6.61536, 10.3923, -27.3091, 0, 6.61538, 6.61539, 6.70871, 6.61702, 6.61591, 6.61834, 113.75, 12.6036, 6.61536, 6.61536, 6.61536, 6.61536, 6.61536, 6.61536, 19.9749, 6.61536, 6.61536, 6.72775
2.56422, 160, 150.705, 6.70908, 12.7279, 9.29485, 0, 6.7091, 6.70911, 6.80243, 6.71074, 6.70972, 6.71206, 128.337, 11.657, 6.70908, 6.70908, 6.70908, 6.70908, 6.70908, 6.70908, 23.9141, 6.70908, 6.70908, 6.82558
2.57212, 136, 168.849, 6.80354, 11.7473, -32.8486, 0, 6.80356, 6.80358, 6.89689, 6.8052, 6.80429, 6.80652, 142.594, 10.8297, 6.80354, 6.80354, 6.80354, 6.80354, 6.80354, 6.80355, 28.8119, 6.80354, 6.80354, 6.92508
2.58001, 176, 187.323, 6.89869, 13.3417, -11.3226, 0, 6.89871, 6.89872, 6.99203, 6.90035, 6.89959, 6.90167, 155.988, 10.1242, 6.89869, 6.89869, 6.89869, 6.89869, 6.89869, 6.89869, 34.7806, 6.89869, 6.89869, 7.02678
2.58791, 200, 205.664, 6.99444, 14.2127, -5.66386, 0, 6.99445, 6.99447, 7.08778, 6.9961, 6.99553, 6.99742, 167.974, 9.53845, 6.99444, 6.99444, 6.99444, 6.99444, 6.99444, 6.99444, 41.9039, 6.99444, 6.99444, 7.13151
2.5958, 204, 223.396, 7.09074, 14.3527, -19.396, 0, 7.09076, 7.09077, 7.18408, 7.0924, 7.09209, 7.09372, 178.037, 9.06595, 7.09074, 7.09074, 7.09074, 7.09074, 7.09074, 7.09074, 50.2249, 7.09074, 7.09074, 7.24061
2.6037, 226, 240.045, 7.18752, 15.0997, -14.0449, 0, 7.18753, 7.18755, 7.28086, 7.18918, 7.18919, 7.19049, 185.725, 8.69716, 7.18752, 7.18752, 7.18752, 7.18752, 7.18752, 7.18752, 59.7294, 7.18752, 7.18752, 7.35612
2.61159, 228, 255.169, 7.2847, 15.1658, -27.1687, 0, 7.28471, 7.28473, 7.37804, 7.28636, 7.28678, 7.28767, 190.685, 8.4205, 7.2847, 7.2847, 7.2847, 7.2847, 7.2847, 7.2847, 70.3357, 7.2847, 7.2847, 7.48103
2.61949, 254, 268.375, 7.38223, 16, -14.3754, 0, 7.38225, 7.38226, 7.47558, 7.38389, 7.38484, 7.38521, 192.693, 8.22342, 7.38223, 7.38223, 7.38223, 7.38223, 7.38223, 7.38224, 81.8848, 7.38223, 7.38223, 7.61971
2.62738, 286, 279.337, 7.48005, 16.9706, 6.66348, 0, 7.48006, 7.48008, 7.57339, 7.48171, 7.48329, 7.48302, 191.669, 8.09334, 7.48005, 7.48005, 7.48005, 7.48005, 7.48005, 7.48005, 94.1352, 7.48005, 7.48005, 7.77822
2.63528, 296, 287.802, 7.5781, 17.2627, 8.19839, 0, 7.57811, 7.57813, 7.67144, 7.57976, 7.58213, 7.58107, 187.681, 8.01827, 7.5781, 7.5781, 7.5781, 7.5781, 7.5781, 7.5781, 106.769, 7.5781, 7.5781, 7.96491
2.64317, 270, 293.599, 7.67631, 16.4924, -23.5989, 0, 7.67632, 7.67634, 7.76965, 7.67797, 7.68129, 7.67929, 180.948, 7.98734, 7.67631, 7.67631, 7.67631, 7.67631, 7.67631, 7.67631, 119.399, 7.67631, 7.67631, 8.19084
2.65107, 286, 296.639, 7.77463, 16.9706, -10.6393, 0, 7.77464, 7.77466, 7.86797, 7.77629, 7.78074, 7.77761, 171.811, 7.991, 7.77463, 7.77463, 7.77463, 7.77463, 7.77463, 7.77463, 131.587, 7.77463, 7.77463, 8.47036
2.65896, 352, 296.913, 7.87298, 18.8149, 55.0867, 0, 7.87299, 7.87301, 7.96632, 7.87464, 7.8804, 7.87596, 160.716, 8.02118, 7.87298, 7.87298, 7.87298, 7.87298, 7.87298, 7.87298, 142.868, 7.87298, 7.87298, 8.82153
2.66686, 332, 294.487, 7.97129, 18.2757, 37.513, 0, 7.97131, 7.97132, 8.06464, 7.97295, 7.98023, 7.97428, 148.174, 8.07124, 7.97129, 7.97129, 7.97129, 7.97129, 7.97129, 7.97129, 152.782, 7.97129, 7.97129, 9.26641
2.67475, 376, 289.497, 8.06949, 19.4422, 86.5026, 0, 8.0695, 8.06952, 8.16283, 8.07115, 8.08013, 8.07248, 134.728, 8.13586, 8.06949, 8.06949, 8.06949, 8.06949, 8.06949, 8.06949, 160.902, 8.06949, 8.06949, 9.83104
2.68265, 294, 282.148, 8.16745, 17.2047, 11.8522, 0, 8.16747, 8.16749, 8.2608, 8.16911, 8.17997, 8.17046, 120.918, 8.21085, 8.16745, 8.16745, 8.16745, 8.16745, 8.16745, 8.16746, 166.866, 8.16745, 8.16745, 10.545
2.69054, 288, 272.7, 8.26511, 17.0294, 15.3001, 0, 8.26513, 8.26514, 8.35845, 8.26677, 8.27964, 8.26812, 107.242, 8.29306, 8.26511, 8.26511, 8.26511, 8.26511, 8.26511, 8.26511, 170.407, 8.26511, 8.26511, 11.4409
2.69844, 314, 261.47, 8.36232, 17.7764, 52.5303, 0, 8.36233, 8.36235, 8.45566, 8.36398, 8.37897, 8.36534, 94.1401, 8.38004, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 171.37, 8.36232, 8.36232, 12.5521
2.70633, 322, 248.816, 8.45894, 18, 73.1836, 0, 8.45895, 8.45897, 8.55228, 8.4606, 8.47777, 8.46198, 81.968, 8.47001, 8.45894, 8.45894, 8.45894, 8.45894, 8.45894, 8.45894, 169.727, 8.45894, 8.45894, 13.9114
2.71423, 290, 235.132, 8.55485, 17.088, 54.868, 0, 8.55487, 8.55488, 8.6482, 8.55651, 8.57585, 8.55791, 70.9902, 8.56166, 8.55485, 8.55485, 8.55485, 8.55485, 8.55485, 8.55485, 165.578, 8.55485, 8.55485, 15.5479
2.72212, 222, 220.829, 8.64988, 14.9666, 1.17099, 0, 8.6499, 8.64992, 8.74323, 8.65154, 8.67297, 8.65297, 61.3779, 8.65401, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64989, 159.142, 8.64988, 8.64988, 17.4836
2.73002, 252, 206.319, 8.74391, 15.9374, 45.6808, 0, 8.74392, 8.74394, 8.83725, 8.74556, 8.76892, 8.74703, 53.2103, 8.74637, 8.74391, 8.74391, 8.74391, 8.74391, 8.74391, 8.74391, 150.741, 8.74391, 8.74391, 19.7302
2.73791, 206, 192.001, 8.83676, 14.4222, 13.9995, 0, 8.83678, 8.83679, 8.93011, 8.83842, 8.86347, 8.83992, 46.4881, 8.83821, 8.83676, 8.83676, 8.83676, 8.83676, 8.83676, 8.83676, 140.774, 8.83676, 8.83676, 22.2851
2.74581, 190, 178.234, 8.92833, 13.8564, 11.7665, 0, 8.92835, 8.92836, 9.02168, 8.92999, 8.95644, 8.93154, 41.1435, 8.92917, 8.92833, 8.92833, 8.92833, 8.92833, 8.92833, 8.92834, 129.691, 8.92833, 8.92833, 25.1283
2.7537, 196, 165.325, 9.01849, 14.0712, 30.675, 0, 9.01851, 9.01853, 9.11184, 9.02015, 9.04763, 9.02175, 37.0563, 9.01897, 9.01849, 9.01849, 9.01849, 9.01849, 9.01849, 9.0185, 117.957, 9.01849, 9.01849, 28.2205
2.7616, 176, 153.513, 9.10717, 13.3417, 22.4874, 0, 9.10719, 9.1072, 9.20051, 9.10883, 9.13693, 9.11049, 34.0694, 9.10744, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 9.10717, 106.028, 9.10717, 9.10717, 31.5011
2.76949, 178, 142.954, 9.1943, 13.4164, 35.0459, 0, 9.19432, 9.19434, 9.28765, 9.19596, 9.22425, 9.1977, 32.0031, 9.19445, 9.1943, 9.1943, 9.1943, 9.1943, 9.1943, 9.19431, 94.3213, 9.1943, 9.1943, 34.8898
