   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_70.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.032049, 140, 0, 0, 11.9164, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0241537, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0162584, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00836304, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000467713, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00742761, 0, 6.59208e-22, 0, 1.41421, -6.59208e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51851e-24, 0, 0, 5.11098e-27, 0, 0, 6.57685e-22, 0, 0, 0
0.0153229, 0, 1.61645e-21, 0, 1.41421, -1.61645e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72355e-24, 0, 0, 1.27139e-26, 0, 0, 1.61271e-21, 0, 0, 0
0.0232183, 0, 3.89056e-21, 0, 1.41421, -3.89056e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.96206e-24, 0, 0, 3.10458e-26, 0, 0, 3.88157e-21, 0, 0, 0
0.0311136, 0, 9.20247e-21, 0, 1.41421, -9.20247e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11982e-23, 0, 0, 7.45103e-26, 0, 0, 9.1812e-21, 0, 0, 0
0.0390089, 0, 2.14134e-20, 0, 1.41421, -2.14134e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.93265e-23, 0, 0, 1.75943e-25, 0, 0, 2.13639e-20, 0, 0, 0
0.0469042, 0, 4.90619e-20, 0, 1.41421, -4.90619e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13016e-22, 0, 0, 4.09136e-25, 0, 0, 4.89485e-20, 0, 0, 0
0.0547996, 0, 1.10769e-19, 0, 1.41421, -1.10769e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55161e-22, 0, 0, 9.37654e-25, 0, 0, 1.10513e-19, 0, 0, 0
0.0626949, 0, 2.46606e-19, 0, 1.41421, -2.46606e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.68065e-22, 0, 0, 2.11933e-24, 0, 0, 2.46035e-19, 0, 0, 0
0.0705902, 0, 5.41695e-19, 0, 1.41421, -5.41695e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24781e-21, 0, 0, 4.7271e-24, 0, 0, 5.40442e-19, 0, 0, 0
0.0784855, 0, 1.17463e-18, 0, 1.41421, -1.17463e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70581e-21, 0, 0, 1.04104e-23, 0, 0, 1.17192e-18, 0, 0, 0
0.0863809, 0, 2.51564e-18, 0, 1.41421, -2.51564e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79487e-21, 0, 0, 2.26476e-23, 0, 0, 2.50983e-18, 0, 0, 0
0.0942762, 0, 5.32322e-18, 0, 1.41421, -5.32322e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22622e-20, 0, 0, 4.86905e-23, 0, 0, 5.31091e-18, 0, 0, 0
0.102172, 0, 1.11337e-17, 0, 1.41421, -1.11337e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56469e-20, 0, 0, 1.0349e-22, 0, 0, 1.1108e-17, 0, 0, 0
0.110067, 0, 2.30245e-17, 0, 1.41421, -2.30245e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30378e-20, 0, 0, 2.17539e-22, 0, 0, 2.29713e-17, 0, 0, 0
0.117962, 0, 4.7093e-17, 0, 1.41421, -4.7093e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0848e-19, 0, 0, 4.52369e-22, 0, 0, 4.69841e-17, 0, 0, 0
