   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_287.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0290238, 574, 0, 0, 24, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0211441, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0132645, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0053848, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00249486, 0, 3.05375e-23, 0, 1.41421, -3.05375e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31224e-26, 0, 0, 1.96588e-28, 0, 0, 3.04742e-23, 0, 0, 0
0.0103745, 0, 8.37564e-23, 0, 1.41421, -8.37564e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73128e-25, 0, 0, 5.43798e-28, 0, 0, 8.35828e-23, 0, 0, 0
0.0182542, 0, 2.23448e-22, 0, 1.41421, -2.23448e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61877e-25, 0, 0, 1.46319e-27, 0, 0, 2.22985e-22, 0, 0, 0
0.0261338, 0, 5.81484e-22, 0, 1.41421, -5.81484e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20195e-24, 0, 0, 3.84057e-27, 0, 0, 5.80279e-22, 0, 0, 0
0.0340135, 0, 1.47935e-21, 0, 1.41421, -1.47935e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05788e-24, 0, 0, 9.85613e-27, 0, 0, 1.47628e-21, 0, 0, 0
0.0418931, 0, 3.68599e-21, 0, 1.41421, -3.68599e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61909e-24, 0, 0, 2.47756e-26, 0, 0, 3.67834e-21, 0, 0, 0
0.0497728, 0, 9.00799e-21, 0, 1.41421, -9.00799e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86199e-23, 0, 0, 6.10946e-26, 0, 0, 8.98931e-21, 0, 0, 0
0.0576525, 0, 2.16189e-20, 0, 1.41421, -2.16189e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46872e-23, 0, 0, 1.47975e-25, 0, 0, 2.15741e-20, 0, 0, 0
0.0655321, 0, 5.10069e-20, 0, 1.41421, -5.10069e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05434e-22, 0, 0, 3.52411e-25, 0, 0, 5.09011e-20, 0, 0, 0
0.0734118, 0, 1.18418e-19, 0, 1.41421, -1.18418e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44774e-22, 0, 0, 8.26024e-25, 0, 0, 1.18172e-19, 0, 0, 0
0.0812914, 0, 2.70732e-19, 0, 1.41421, -2.70732e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59614e-22, 0, 0, 1.90709e-24, 0, 0, 2.7017e-19, 0, 0, 0
0.0891711, 0, 6.09966e-19, 0, 1.41421, -6.09966e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26083e-21, 0, 0, 4.34008e-24, 0, 0, 6.087e-19, 0, 0, 0
0.0970507, 0, 1.35515e-18, 0, 1.41421, -1.35515e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80115e-21, 0, 0, 9.74206e-24, 0, 0, 1.35234e-18, 0, 0, 0
0.10493, 0, 2.97046e-18, 0, 1.41421, -2.97046e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14006e-21, 0, 0, 2.15813e-23, 0, 0, 2.96429e-18, 0, 0, 0
0.11281, 0, 6.42736e-18, 0, 1.41421, -6.42736e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32856e-20, 0, 0, 4.72062e-23, 0, 0, 6.41403e-18, 0, 0, 0
0.12069, 0, 1.37343e-17, 0, 1.41421, -1.37343e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83894e-20, 0, 0, 1.02004e-22, 0, 0, 1.37058e-17, 0, 0, 0
0.128569, 0, 2.89949e-17, 0, 1.41421, -2.89949e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99337e-20, 0, 0, 2.17826e-22, 0, 0, 2.89348e-17, 0, 0, 0
0.136449, 0, 6.04969e-17, 0, 1.41421, -6.04969e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2505e-19, 0, 0, 4.59876e-22, 0, 0, 6.03714e-17, 0, 0, 0
0.144329, 0, 1.2479e-16, 0, 1.41421, -1.2479e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57947e-19, 0, 0, 9.60186e-22, 0, 0, 1.24531e-16, 0, 0, 0
0.152208, 0, 2.5456e-16, 0, 1.41421, -2.5456e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26185e-19, 0, 0, 1.98328e-21, 0, 0, 2.54032e-16, 0, 0, 0
0.160088, 0, 5.13661e-16, 0, 1.41421, -5.13661e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06176e-18, 0, 0, 4.05366e-21, 0, 0, 5.12595e-16, 0, 0, 0
0.167968, 0, 1.02551e-15, 0, 1.41421, -1.02551e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11977e-18, 0, 0, 8.20075e-21, 0, 0, 1.02338e-15, 0, 0, 0
0.175847, 0, 2.02618e-15, 0, 1.41421, -2.02618e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18818e-18, 0, 0, 1.64249e-20, 0, 0, 2.02197e-15, 0, 0, 0
0.183727, 0, 3.96249e-15, 0, 1.41421, -3.96249e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19062e-18, 0, 0, 3.25749e-20, 0, 0, 3.95427e-15, 0, 0, 0
0.191607, 0, 7.67162e-15, 0, 1.41421, -7.67162e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58575e-17, 0, 0, 6.39843e-20, 0, 0, 7.6557e-15, 0, 0, 0
0.199486, 0, 1.47064e-14, 0, 1.41421, -1.47064e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03986e-17, 0, 0, 1.24495e-19, 0, 0, 1.46759e-14, 0, 0, 0
0.207366, 0, 2.7918e-14, 0, 1.41421, -2.7918e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77074e-17, 0, 0, 2.39988e-19, 0, 0, 2.78601e-14, 0, 0, 0
0.215246, 0, 5.24902e-14, 0, 1.41421, -5.24902e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08499e-16, 0, 0, 4.584e-19, 0, 0, 5.23813e-14, 0, 0, 0
0.223125, 0, 9.77554e-14, 0, 1.41421, -9.77554e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02063e-16, 0, 0, 8.67747e-19, 0, 0, 9.75525e-14, 0, 0, 0
0.231005, 0, 1.8035e-13, 0, 1.41421, -1.8035e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72789e-16, 0, 0, 1.62816e-18, 0, 0, 1.79976e-13, 0, 0, 0
0.238885, 0, 3.29649e-13, 0, 1.41421, -3.29649e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81397e-16, 0, 0, 3.02846e-18, 0, 0, 3.28965e-13, 0, 0, 0
0.246764, 0, 5.97014e-13, 0, 1.41421, -5.97014e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23405e-15, 0, 0, 5.58503e-18, 0, 0, 5.95774e-13, 0, 0, 0
0.254644, 0, 1.0714e-12, 0, 1.41421, -1.0714e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21464e-15, 0, 0, 1.02135e-17, 0, 0, 1.06917e-12, 0, 0, 0
0.262524, 0, 1.9054e-12, 0, 1.41421, -1.9054e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93862e-15, 0, 0, 1.85238e-17, 0, 0, 1.90144e-12, 0, 0, 0
0.270403, 0, 3.35829e-12, 0, 1.41421, -3.35829e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.94201e-15, 0, 0, 3.3325e-17, 0, 0, 3.35131e-12, 0, 0, 0
0.278283, 0, 5.86651e-12, 0, 1.41421, -5.86651e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21272e-14, 0, 0, 5.94803e-17, 0, 0, 5.85432e-12, 0, 0, 0
0.286162, 0, 1.01659e-11, 0, 1.41421, -1.01659e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1016e-14, 0, 0, 1.05562e-16, 0, 0, 1.01448e-11, 0, 0, 0
0.294042, 0, 1.74459e-11, 0, 1.41421, -1.74459e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6068e-14, 0, 0, 1.85554e-16, 0, 0, 1.74097e-11, 0, 0, 0
0.301922, 0, 2.96794e-11, 0, 1.41421, -2.96794e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13646e-14, 0, 0, 3.23825e-16, 0, 0, 2.96177e-11, 0, 0, 0
