   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_331.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0310402, 662, 0, 0, 25.7682, 662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0231589, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0152776, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00739636, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000484918, 0, 3.92038e-24, 0, 1.41421, -3.92038e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47942e-27, 0, 0, 3.17797e-29, 0, 1.69598e-29, 0, 3.91385e-24, 0, 0, 0
0.0083662, 0, 1.1438e-23, 0, 1.41421, -1.1438e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89041e-26, 0, 0, 9.39537e-29, 0, 5.13624e-29, 0, 1.14189e-23, 0, 0, 0
0.0162475, 0, 3.22897e-23, 0, 1.41421, -3.22897e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33669e-26, 0, 0, 2.68821e-28, 0, 1.49842e-28, 0, 3.2236e-23, 0, 0, 0
0.0241288, 0, 8.85347e-23, 0, 1.41421, -8.85347e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46326e-25, 0, 0, 7.47147e-28, 0, 4.23151e-28, 0, 8.83872e-23, 0, 0, 0
0.03201, 0, 2.36465e-22, 0, 1.41421, -2.36465e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90818e-25, 0, 0, 2.02303e-27, 0, 1.16099e-27, 0, 2.36071e-22, 0, 0, 0
0.0398913, 0, 6.16661e-22, 0, 1.41421, -6.16661e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01919e-24, 0, 0, 5.34894e-27, 0, 3.10377e-27, 0, 6.15633e-22, 0, 0, 0
0.0477726, 0, 1.5732e-21, 0, 1.41421, -1.5732e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6001e-24, 0, 0, 1.38369e-26, 0, 8.10377e-27, 0, 1.57057e-21, 0, 0, 0
0.0556539, 0, 3.93252e-21, 0, 1.41421, -3.93252e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49947e-24, 0, 0, 3.50762e-26, 0, 2.07039e-26, 0, 3.92597e-21, 0, 0, 0
0.0635352, 0, 9.6448e-21, 0, 1.41421, -9.6448e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59404e-23, 0, 0, 8.72521e-26, 0, 5.18422e-26, 0, 9.62872e-21, 0, 0, 0
0.0714164, 0, 2.32352e-20, 0, 1.41421, -2.32352e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84019e-23, 0, 0, 2.13221e-25, 0, 1.27398e-25, 0, 2.31964e-20, 0, 0, 0
0.0792977, 0, 5.50372e-20, 0, 1.41421, -5.50372e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09626e-23, 0, 0, 5.12399e-25, 0, 3.07604e-25, 0, 5.49454e-20, 0, 0, 0
