   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_303.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.14079, 76, 58.4165, 37.7956, 8.83176, 17.5835, 37.7956, 0, 37.7956, 57.7076, 38.5044, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956, 37.7956
6.14867, 70, 66.1111, 37.8535, 8.48528, 3.88889, 37.8535, 0, 37.8535, 65.6095, 38.3551, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535, 37.8535
6.15655, 126, 76.8972, 37.9108, 11.3137, 49.1028, 37.9108, 0, 37.9108, 76.5452, 38.2628, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108, 37.9108
6.16444, 88, 91.7521, 37.9673, 9.48683, -3.75208, 37.9673, 0, 37.9673, 91.5065, 38.2128, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673, 37.9673
6.17232, 156, 111.91, 38.0231, 12.5698, 44.0904, 38.0231, 0, 38.0231, 111.739, 38.1938, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231, 38.0231
6.1802, 178, 138.886, 38.078, 13.4164, 39.1139, 38.078, 0, 38.078, 138.767, 38.1974, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078, 38.078
6.18809, 222, 174.52, 38.1321, 14.9666, 47.4798, 38.1321, 0, 38.1321, 174.435, 38.2172, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1321, 38.1322, 38.1321
6.19597, 274, 220.981, 38.1853, 16.6132, 53.019, 38.1853, 0, 38.1853, 220.917, 38.2488, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1853, 38.1854, 38.1853
6.20385, 316, 280.776, 38.2376, 17.8326, 35.2242, 38.2376, 0, 38.2377, 280.724, 38.2892, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2376, 38.2377, 38.2376
6.21174, 362, 356.742, 38.289, 19.0788, 5.25757, 38.289, 0, 38.2891, 356.695, 38.3366, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.289, 38.2892, 38.289
6.21962, 458, 452.006, 38.3395, 21.4476, 5.99353, 38.3395, 0, 38.3395, 451.956, 38.39, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3395, 38.3397, 38.3395
6.2275, 582, 569.895, 38.3891, 24.1661, 12.1052, 38.3891, 0, 38.3891, 569.834, 38.4495, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3891, 38.3893, 38.3891
6.23539, 750, 713.833, 38.4376, 27.4226, 36.1672, 38.4376, 0, 38.4377, 713.754, 38.5159, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4376, 38.4379, 38.4376
6.24327, 878, 887.221, 38.4853, 29.6648, -9.22107, 38.4853, 0, 38.4853, 887.115, 38.5908, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4853, 38.4856, 38.4853
6.25116, 1156, 1093.24, 38.532, 34.0294, 62.7554, 38.532, 0, 38.532, 1093.1, 38.6766, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.532, 38.5324, 38.532
6.25904, 1310, 1334.63, 38.5777, 36.2215, -24.6307, 38.5777, 0, 38.5777, 1334.43, 38.7764, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5777, 38.5782, 38.5777
6.26692, 1708, 1613.42, 38.6224, 41.3521, 94.5776, 38.6224, 0, 38.6225, 1613.15, 38.8945, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6224, 38.6231, 38.6224
6.27481, 1970, 1930.77, 38.6662, 44.4072, 39.2313, 38.6662, 0, 38.6662, 1930.4, 39.0359, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.6662, 38.667, 38.6662
6.28269, 2278, 2286.65, 38.709, 47.7493, -8.65088, 38.709, 0, 38.709, 2286.15, 39.2069, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.709, 38.7099, 38.709
6.29057, 2834, 2679.6, 38.7508, 53.2541, 154.396, 38.7508, 0, 38.7508, 2678.94, 39.4148, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7508, 38.7518, 38.7508
6.29846, 3062, 3106.56, 38.7915, 55.3534, -44.5627, 38.7915, 0, 38.7915, 3105.69, 39.6677, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7915, 38.7927, 38.7915
6.30634, 3502, 3562.82, 38.8312, 59.1946, -60.825, 38.8312, 0, 38.8312, 3561.68, 39.9751, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8312, 38.8326, 38.8312
6.31422, 3914, 4041.82, 38.8698, 62.5779, -127.822, 38.8698, 0, 38.8698, 4040.34, 40.3467, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8698, 38.8714, 38.8698
6.32211, 4520, 4535.4, 38.9073, 67.2458, -15.396, 38.9073, 0, 38.9073, 4533.51, 40.7931, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.9073, 38.909, 38.9073
6.32999, 5242, 5033.73, 38.9436, 72.4155, 208.27, 38.9436, 0, 38.9436, 5031.35, 41.3248, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9436, 38.9455, 38.9436
6.33787, 5640, 5525.86, 38.9786, 75.1133, 114.142, 38.9786, 0, 38.9786, 5522.88, 41.952, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9786, 38.9807, 38.9786
6.34576, 6160, 5999.8, 39.0122, 78.4984, 160.203, 39.0122, 0, 39.0123, 5996.12, 42.6836, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0122, 39.0145, 39.0122
6.35364, 6320, 6443.22, 39.0444, 79.511, -123.224, 39.0444, 0, 39.0445, 6438.74, 43.5269, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0444, 39.0468, 39.0444
6.36153, 6750, 6843.93, 39.075, 82.1706, -93.9292, 39.075, 0, 39.075, 6838.51, 44.4869, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.075, 39.0775, 39.075
6.36941, 7150, 7190.21, 39.1037, 84.5695, -40.21, 39.1037, 0, 39.1038, 7183.75, 45.5647, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1037, 39.1064, 39.1037
6.37729, 7700, 7471.74, 39.1306, 87.761, 228.264, 39.1306, 0, 39.1306, 7464.11, 46.7581, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1306, 39.1333, 39.1306
6.38518, 7626, 7679.87, 39.1552, 87.3384, -53.8667, 39.1552, 0, 39.1553, 7670.96, 48.0599, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.1552, 39.158, 39.1552
6.39306, 7822, 7808.11, 39.1774, 88.4534, 13.8945, 39.1774, 0, 39.1775, 7797.82, 49.4575, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1774, 39.1803, 39.1774
6.40094, 7614, 7852.49, 39.197, 87.2697, -238.492, 39.197, 0, 39.1971, 7840.75, 50.9334, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.197, 39.1999, 39.197
6.40883, 7922, 7811.79, 39.2136, 89.0169, 110.206, 39.2136, 0, 39.2137, 7798.54, 52.4643, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2136, 39.2165, 39.2136
6.41671, 7588, 7687.53, 39.227, 87.1206, -99.5312, 39.227, 0, 39.2271, 7672.73, 54.0222, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.227, 39.2299, 39.227
6.42459, 7474, 7483.91, 39.2369, 86.4639, -9.90625, 39.2369, 0, 39.237, 7467.57, 55.5745, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2369, 39.2398, 39.2369
6.43248, 7286, 7207.6, 39.2431, 85.3698, 78.4009, 39.2431, 0, 39.2432, 7189.75, 57.0854, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2431, 39.2459, 39.2431
6.44036, 6874, 6867.31, 39.2453, 82.9216, 6.69385, 39.2453, 0, 39.2454, 6848.03, 58.517, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.2453, 39.248, 39.2453
6.44824, 6448, 6473.44, 39.2432, 80.3119, -25.4365, 39.2432, 0, 39.2434, 6452.85, 59.8307, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2432, 39.2459, 39.2432
6.45613, 5976, 6037.44, 39.2368, 77.3175, -61.4414, 39.2368, 0, 39.237, 6015.69, 60.9896, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2368, 39.2394, 39.2368
6.46401, 5414, 5571.32, 39.226, 73.5935, -157.319, 39.226, 0, 39.2261, 5548.58, 61.9593, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.226, 39.2285, 39.226
6.4719, 4936, 5087.15, 39.2107, 70.2709, -151.149, 39.2107, 0, 39.2108, 5063.65, 62.7101, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2107, 39.2131, 39.2107
6.47978, 4658, 4596.53, 39.1909, 68.2642, 61.4697, 39.1909, 0, 39.191, 4572.5, 63.2185, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1909, 39.1932, 39.1909
6.48766, 4166, 4110.09, 39.1668, 64.5601, 55.9058, 39.1668, 0, 39.167, 4085.79, 63.4682, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.1668, 39.169, 39.1668
6.49555, 3794, 3637.19, 39.1387, 61.6117, 156.805, 39.1387, 0, 39.1389, 3612.88, 63.4513, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1387, 39.1408, 39.1387
6.50343, 3246, 3185.87, 39.1068, 56.9912, 60.1345, 39.1068, 0, 39.107, 3161.8, 63.1682, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1068, 39.1089, 39.1068
6.51131, 2852, 2762.33, 39.0717, 53.4228, 89.665, 39.0717, 0, 39.0719, 2738.78, 62.6281, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0717, 39.0736, 39.0717
6.5192, 2346, 2371.22, 39.0336, 48.4562, -25.218, 39.0336, 0, 39.0338, 2348.4, 61.848, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0336, 39.0355, 39.0336
6.52708, 2156, 2015.47, 38.9933, 46.4543, 140.531, 38.9933, 0, 38.9935, 1993.61, 60.8522, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.9933, 38.995, 38.9933
6.53496, 1768, 1696.67, 38.9513, 42.0714, 71.326, 38.9513, 0, 38.9514, 1675.95, 59.6709, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9513, 38.9529, 38.9513
6.54285, 1550, 1414.96, 38.9081, 39.3954, 135.04, 38.9081, 0, 38.9083, 1395.53, 58.3383, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9081, 38.9096, 38.9081
6.55073, 1270, 1169.38, 38.8645, 35.6651, 100.624, 38.8645, 0, 38.8647, 1151.35, 56.8916, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8645, 38.8659, 38.8645
6.55861, 1094, 958.139, 38.821, 33.1059, 135.861, 38.821, 0, 38.8212, 941.59, 55.3689, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.821, 38.8223, 38.821
6.5665, 832, 778.757, 38.7783, 28.8791, 53.2426, 38.7783, 0, 38.7784, 763.727, 53.8073, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7783, 38.7795, 38.7783
6.57438, 742, 628.359, 38.7368, 27.2764, 113.641, 38.7368, 0, 38.7369, 614.852, 52.2421, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7368, 38.7379, 38.7368
6.58226, 546, 503.794, 38.697, 23.4094, 42.2059, 38.697, 0, 38.6972, 491.785, 50.7052, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.697, 38.698, 38.697
6.59015, 426, 401.882, 38.6593, 20.6882, 24.1183, 38.6593, 0, 38.6595, 391.316, 49.2241, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6593, 38.6602, 38.6593
6.59803, 386, 319.479, 38.6241, 19.6977, 66.5213, 38.6241, 0, 38.6242, 310.28, 47.8214, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6241, 38.6249, 38.6241
6.60592, 300, 253.629, 38.5915, 17.3781, 46.371, 38.5915, 0, 38.5916, 245.705, 46.5144, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5915, 38.5922, 38.5915
6.6138, 230, 201.612, 38.5616, 15.2315, 28.3881, 38.5616, 0, 38.5618, 194.857, 45.3157, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5616, 38.5623, 38.5616
6.62168, 232, 160.981, 38.5347, 15.2971, 71.0189, 38.5347, 0, 38.5348, 155.283, 44.2322, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5347, 38.5352, 38.5347
6.62957, 140, 129.593, 38.5105, 11.9164, 10.4065, 38.5105, 0, 38.5106, 124.837, 43.2668, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5105, 38.5109, 38.5105
6.63745, 178, 105.612, 38.489, 13.4164, 72.3877, 38.489, 0, 38.4891, 101.682, 42.4184, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.489, 38.4894, 38.489
6.64533, 124, 87.4872, 38.47, 11.225, 36.5128, 38.47, 0, 38.4701, 84.274, 41.6828, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.47, 38.4703, 38.47
6.65322, 74, 73.9319, 38.4534, 8.7178, 0.0681, 38.4534, 0, 38.4535, 71.3318, 41.0532, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4534, 38.4537, 38.4534
6.6611, 76, 63.899, 38.4389, 8.83176, 12.101, 38.4389, 0, 38.439, 61.8166, 40.521, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4389, 38.4391, 38.4389
6.66898, 72, 56.5497, 38.4263, 8.60233, 15.4503, 38.4263, 0, 38.4264, 54.8991, 40.0766, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4263, 38.4265, 38.4263
6.67687, 82, 51.2209, 38.4153, 9.16515, 30.7791, 38.4153, 0, 38.4153, 49.9259, 39.71, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4153, 38.4154, 38.4153
6.68475, 74, 47.3955, 38.4056, 8.7178, 26.6045, 38.4056, 0, 38.4057, 46.3899, 39.411, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4056, 38.4057, 38.4056
6.69263, 46, 44.6769, 38.397, 6.9282, 1.32306, 38.397, 0, 38.3971, 43.904, 39.1698, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.397, 38.3971, 38.397
6.70052, 30, 42.7655, 38.3892, 5.65685, -12.7655, 38.3892, 0, 38.3893, 42.1774, 38.9772, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3892, 38.3893, 38.3892
6.7084, 50, 41.4374, 38.3821, 7.2111, 8.56261, 38.3821, 0, 38.3822, 40.9945, 38.8249, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3821, 38.3822, 38.3821
6.71629, 28, 40.5283, 38.3754, 5.47723, -12.5283, 38.3754, 0, 38.3754, 40.1982, 38.7055, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754, 38.3754
6.72417, 34, 39.9203, 38.3689, 6, -5.92035, 38.3689, 0, 38.3689, 39.6767, 38.6125, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689, 38.3689
6.73205, 48, 39.5308, 38.3624, 7.07107, 8.46919, 38.3624, 0, 38.3625, 39.3528, 38.5404, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3624, 38.3625, 38.3624
6.73994, 32, 39.3048, 38.356, 5.83095, -7.30484, 38.356, 0, 38.356, 39.1761, 38.4847, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356, 38.356
6.74782, 32, 39.2092, 38.3493, 5.83095, -7.20921, 38.3493, 0, 38.3494, 39.117, 38.4415, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493, 38.3493
6.7557, 52, 39.2286, 38.3424, 7.34847, 12.7714, 38.3424, 0, 38.3424, 39.1632, 38.4077, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424, 38.3424
6.76359, 46, 39.3636, 38.3351, 6.9282, 6.63636, 38.3351, 0, 38.3351, 39.3177, 38.381, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351, 38.3351
6.77147, 32, 39.6298, 38.3274, 5.83095, -7.62979, 38.3274, 0, 38.3275, 39.5979, 38.3593, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274, 38.3274
6.77935, 58, 40.0579, 38.3192, 7.74597, 17.9421, 38.3192, 0, 38.3193, 40.0359, 38.3412, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3192, 38.3193, 38.3192
6.78724, 48, 40.696, 38.3106, 7.07107, 7.30401, 38.3106, 0, 38.3106, 40.681, 38.3255, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106, 38.3106
6.79512, 52, 41.6115, 38.3013, 7.34847, 10.3885, 38.3013, 0, 38.3014, 41.6014, 38.3114, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013, 38.3013
6.803, 60, 42.895, 38.2915, 7.87401, 17.105, 38.2915, 0, 38.2915, 42.8882, 38.2982, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915, 38.2915
6.81089, 86, 44.6632, 38.281, 9.38083, 41.3368, 38.281, 0, 38.281, 44.6587, 38.2854, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281, 38.281
6.81877, 50, 47.0645, 38.2698, 7.2111, 2.93555, 38.2698, 0, 38.2698, 47.0615, 38.2727, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698, 38.2698
6.82665, 68, 50.2828, 38.2577, 8.3666, 17.7172, 38.2577, 0, 38.2578, 50.2808, 38.2596, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577, 38.2577
6.83454, 110, 54.5414, 38.2447, 10.583, 55.4586, 38.2447, 0, 38.2448, 54.5401, 38.246, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447, 38.2447
6.84242, 100, 60.1062, 38.2307, 10.0995, 39.8938, 38.2307, 0, 38.2308, 60.1053, 38.2315, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307, 38.2307
6.85031, 120, 67.2885, 38.2154, 11.0454, 52.7115, 38.2154, 0, 38.2155, 67.2879, 38.2159, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154, 38.2154
6.85819, 106, 76.4447, 38.1985, 10.3923, 29.5553, 38.1985, 0, 38.1985, 76.4444, 38.1988, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985, 38.1985
6.86607, 120, 87.9716, 38.1796, 11.0454, 32.0284, 38.1796, 0, 38.1797, 87.9714, 38.1798, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796, 38.1796
6.87396, 176, 102.304, 38.1583, 13.3417, 73.696, 38.1583, 0, 38.1583, 102.304, 38.1584, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583, 38.1583
6.88184, 250, 119.9, 38.1338, 15.8745, 130.1, 38.1338, 0, 38.1339, 119.9, 38.1339, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338, 38.1338
6.88972, 190, 141.227, 38.1053, 13.8564, 48.7726, 38.1053, 0, 38.1054, 141.227, 38.1054, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053, 38.1053
6.89761, 246, 166.748, 38.0718, 15.748, 79.2521, 38.0718, 0, 38.0718, 166.748, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718, 38.0718
6.90549, 274, 196.893, 38.0318, 16.6132, 77.107, 38.0318, 0, 38.0319, 196.893, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318, 38.0318
