   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_253.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0867353, 0, 2.08604e-19, 0, 1.41421, -2.08604e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71602e-25, 4.54387e-25, 0, 2.08603e-19, 0, 0, 0
0.094619, 0, 4.73108e-19, 0, 1.41421, -4.73108e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54566e-24, 1.04919e-24, 0, 4.73105e-19, 0, 0, 0
0.102503, 0, 1.05805e-18, 0, 1.41421, -1.05805e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50818e-24, 2.38802e-24, 0, 1.05804e-18, 0, 0, 0
0.110386, 0, 2.33445e-18, 0, 1.41421, -2.33445e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85676e-24, 5.36089e-24, 0, 2.33443e-18, 0, 0, 0
0.11827, 0, 5.08391e-18, 0, 1.41421, -5.08391e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73704e-23, 1.18764e-23, 0, 5.08388e-18, 0, 0, 0
0.126154, 0, 1.09327e-17, 0, 1.41421, -1.09327e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79287e-23, 2.59775e-23, 0, 1.09326e-17, 0, 0, 0
0.134037, 0, 2.32238e-17, 0, 1.41421, -2.32238e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18255e-23, 5.6126e-23, 0, 2.32237e-17, 0, 0, 0
0.141921, 0, 4.87493e-17, 0, 1.41421, -4.87493e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74473e-22, 1.19828e-22, 0, 4.8749e-17, 0, 0, 0
0.149805, 0, 1.0115e-16, 0, 1.41421, -1.0115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67817e-22, 2.529e-22, 0, 1.01149e-16, 0, 0, 0
0.157688, 0, 2.07514e-16, 0, 1.41421, -2.07514e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66881e-22, 5.27808e-22, 0, 2.07513e-16, 0, 0, 0
0.165572, 0, 4.21046e-16, 0, 1.41421, -4.21046e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58176e-21, 1.08964e-21, 0, 4.21043e-16, 0, 0, 0
0.173456, 0, 8.45115e-16, 0, 1.41421, -8.45115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22837e-21, 2.22585e-21, 0, 8.45109e-16, 0, 0, 0
0.181339, 0, 1.67842e-15, 0, 1.41421, -1.67842e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52166e-21, 4.50025e-21, 0, 1.67841e-15, 0, 0, 0
0.189223, 0, 3.29892e-15, 0, 1.41421, -3.29892e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30426e-20, 9.00773e-21, 0, 3.2989e-15, 0, 0, 0
0.197107, 0, 6.41818e-15, 0, 1.41421, -6.41818e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58277e-20, 1.7854e-20, 0, 6.41814e-15, 0, 0, 0
0.204991, 0, 1.23622e-14, 0, 1.41421, -1.23622e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06535e-20, 3.50509e-20, 0, 1.23621e-14, 0, 0, 0
0.212874, 0, 2.35769e-14, 0, 1.41421, -2.35769e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.84029e-20, 6.81699e-20, 0, 2.35768e-14, 0, 0, 0
0.220758, 0, 4.453e-14, 0, 1.41421, -4.453e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89388e-19, 1.31372e-19, 0, 4.45296e-14, 0, 0, 0
0.228642, 0, 8.32998e-14, 0, 1.41421, -8.32998e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61186e-19, 2.50907e-19, 0, 8.32992e-14, 0, 0, 0
0.236525, 0, 1.54354e-13, 0, 1.41421, -1.54354e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.82665e-19, 4.75005e-19, 0, 1.54353e-13, 0, 0, 0
0.244409, 0, 2.83345e-13, 0, 1.41421, -2.83345e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27894e-18, 8.9152e-19, 0, 2.83343e-13, 0, 0, 0
0.252293, 0, 5.15329e-13, 0, 1.41421, -5.15329e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37533e-18, 1.65913e-18, 0, 5.15325e-13, 0, 0, 0
0.260176, 0, 9.28672e-13, 0, 1.41421, -9.28672e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37419e-18, 3.06207e-18, 0, 9.28664e-13, 0, 0, 0
0.26806, 0, 1.65837e-12, 0, 1.41421, -1.65837e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98811e-18, 5.60531e-18, 0, 1.65836e-12, 0, 0, 0
0.275944, 0, 2.93481e-12, 0, 1.41421, -2.93481e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44691e-17, 1.01796e-17, 0, 2.93479e-12, 0, 0, 0
0.283827, 0, 5.14735e-12, 0, 1.41421, -5.14735e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60002e-17, 1.8343e-17, 0, 5.1473e-12, 0, 0, 0
0.291711, 0, 8.94796e-12, 0, 1.41421, -8.94796e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.63599e-17, 3.28015e-17, 0, 8.94789e-12, 0, 0, 0
0.299595, 0, 1.54179e-11, 0, 1.41421, -1.54179e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20435e-17, 5.82208e-17, 0, 1.54178e-11, 0, 0, 0
0.307478, 0, 2.63338e-11, 0, 1.41421, -2.63338e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44145e-16, 1.02593e-16, 0, 2.63335e-11, 0, 0, 0
0.315362, 0, 4.45874e-11, 0, 1.41421, -4.45874e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51509e-16, 1.79517e-16, 0, 4.45869e-11, 0, 0, 0
0.323246, 0, 7.48414e-11, 0, 1.41421, -7.48414e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35961e-16, 3.12002e-16, 0, 7.48406e-11, 0, 0, 0
0.331129, 0, 1.24545e-10, 2.08793e-43, 1.41421, -1.24545e-10, 0, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 7.51025e-16, 5.38758e-16, 2.08793e-43, 1.24544e-10, 2.08793e-43, 2.08793e-43, 2.08793e-43
0.339013, 0, 2.05544e-10, 2.16683e-41, 1.41421, -2.05544e-10, 0, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 2.16683e-41, 1.28886e-15, 9.26188e-16, 2.16683e-41, 2.05542e-10, 2.16683e-41, 2.16683e-41, 2.16683e-41
0.346897, 0, 3.36234e-10, 2.82957e-40, 1.41421, -3.36234e-10, 0, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.82957e-40, 2.19595e-15, 1.58029e-15, 2.82957e-40, 3.3623e-10, 2.82957e-40, 2.82957e-40, 2.82957e-40
0.354781, 0, 5.45379e-10, 3.30953e-39, 1.41421, -5.45379e-10, 0, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.30953e-39, 3.72363e-15, 2.6818e-15, 3.30953e-39, 5.45372e-10, 3.30953e-39, 3.30953e-39, 3.30953e-39
0.362664, 0, 8.77191e-10, 3.49293e-38, 1.41421, -8.77191e-10, 0, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 3.49293e-38, 6.28748e-15, 4.5285e-15, 3.49293e-38, 8.7718e-10, 3.49293e-38, 3.49293e-38, 3.49293e-38
0.370548, 0, 1.3991e-09, 3.34396e-37, 1.41421, -1.3991e-09, 0, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 3.34396e-37, 1.05779e-14, 7.6124e-15, 3.34396e-37, 1.39909e-09, 3.34396e-37, 3.34396e-37, 3.34396e-37
0.378432, 0, 2.21303e-09, 2.92142e-36, 1.41421, -2.21303e-09, 0, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 2.92142e-36, 1.77414e-14, 1.27452e-14, 2.92142e-36, 2.213e-09, 2.92142e-36, 2.92142e-36, 2.92142e-36
0.386315, 0, 3.47157e-09, 2.33984e-35, 1.41421, -3.47157e-09, 0, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.33984e-35, 2.96817e-14, 2.12646e-14, 2.33984e-35, 3.47151e-09, 2.33984e-35, 2.33984e-35, 2.33984e-35
0.394199, 0, 5.40118e-09, 1.72631e-34, 1.41421, -5.40118e-09, 0, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 1.72631e-34, 4.95607e-14, 3.53743e-14, 1.72631e-34, 5.4011e-09, 1.72631e-34, 1.72631e-34, 1.72631e-34
0.402083, 0, 8.33486e-09, 1.19669e-33, 1.41421, -8.33486e-09, 0, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 1.19669e-33, 8.26301e-14, 5.87039e-14, 1.19669e-33, 8.33472e-09, 1.19669e-33, 1.19669e-33, 1.19669e-33
0.409966, 0, 1.27579e-08, 7.72e-33, 1.41421, -1.27579e-08, 0, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 7.72e-33, 1.37614e-13, 9.72332e-14, 7.72e-33, 1.27576e-08, 7.72e-33, 7.72e-33, 7.72e-33
0.41785, 0, 1.93711e-08, 4.85384e-32, 1.41421, -1.93711e-08, 0, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 4.85384e-32, 2.28999e-13, 1.60815e-13, 4.85384e-32, 1.93707e-08, 4.85384e-32, 4.85384e-32, 4.85384e-32
0.425734, 0, 2.91776e-08, 2.78815e-31, 1.41421, -2.91776e-08, 0, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 2.78815e-31, 3.80816e-13, 2.65685e-13, 2.78815e-31, 2.91769e-08, 2.78815e-31, 2.78815e-31, 2.78815e-31
0.433617, 0, 4.36008e-08, 1.52921e-30, 1.41421, -4.36008e-08, 0, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 1.52921e-30, 6.32868e-13, 4.3858e-13, 1.52921e-30, 4.35997e-08, 1.52921e-30, 1.52921e-30, 1.52921e-30
0.441501, 0, 6.46423e-08, 7.92081e-30, 1.41421, -6.46423e-08, 0, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 7.92081e-30, 1.05092e-12, 7.2349e-13, 7.92081e-30, 6.46405e-08, 7.92081e-30, 7.92081e-30, 7.92081e-30
0.449385, 0, 9.50925e-08, 3.8662e-29, 1.41421, -9.50925e-08, 0, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 3.8662e-29, 1.74331e-12, 1.19266e-12, 3.8662e-29, 9.50895e-08, 3.8662e-29, 3.8662e-29, 3.8662e-29
0.457268, 0, 1.38808e-07, 1.80017e-28, 1.41421, -1.38808e-07, 0, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 1.80017e-28, 2.88776e-12, 1.9644e-12, 1.80017e-28, 1.38803e-07, 1.80017e-28, 1.80017e-28, 1.80017e-28
0.465152, 0, 2.01073e-07, 7.98375e-28, 1.41421, -2.01073e-07, 0, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 7.98375e-28, 4.77444e-12, 3.23177e-12, 7.98375e-28, 2.01065e-07, 7.98375e-28, 7.98375e-28, 7.98375e-28
0.473036, 0, 2.89069e-07, 3.36966e-27, 1.41421, -2.89069e-07, 0, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 3.36966e-27, 7.87461e-12, 5.30832e-12, 3.36966e-27, 2.89056e-07, 3.36966e-27, 3.36966e-27, 3.36966e-27
0.480919, 0, 4.12468e-07, 1.3555e-26, 1.41421, -4.12468e-07, 0, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.3555e-26, 1.29488e-11, 8.70031e-12, 1.3555e-26, 4.12447e-07, 1.3555e-26, 1.3555e-26, 1.3555e-26
0.488803, 0, 5.84198e-07, 5.20633e-26, 1.41421, -5.84198e-07, 0, 5.20633e-26, 5.20633e-26, 5.20633e-26, 5.20633e-26, 5.20633e-26, 5.20633e-26, 3.32586e-12, 5.20633e-26, 5.20633e-26, 5.20633e-26, 5.20633e-26, 5.20633e-26, 2.12162e-11, 1.42197e-11, 5.20633e-26, 5.84159e-07, 5.20633e-26, 5.20633e-26, 5.20633e-26
0.496687, 0, 8.21384e-07, 1.91334e-25, 1.41421, -8.21384e-07, 0, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.16455e-11, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.91334e-25, 1.91334e-25, 3.46172e-11, 2.31589e-11, 1.91334e-25, 8.21315e-07, 1.91334e-25, 1.91334e-25, 1.91334e-25
0.50457, 0, 1.14654e-06, 6.78204e-25, 1.41421, -1.14654e-06, 0, 6.78204e-25, 6.78204e-25, 6.78204e-25, 6.78204e-25, 6.78204e-25, 6.78204e-25, 3.17693e-11, 6.78204e-25, 6.78204e-25, 6.78204e-25, 6.78204e-25, 6.78204e-25, 5.62165e-11, 3.75575e-11, 6.78204e-25, 1.14642e-06, 6.78204e-25, 6.78204e-25, 6.78204e-25
0.512454, 0, 1.59304e-06, 1.81246e-10, 1.41421, -1.59304e-06, 1.81246e-10, 1.81276e-10, 1.81249e-10, 4.69714e-10, 1.87833e-10, 1.81684e-10, 8.4436e-10, 4.15792e-10, 3.63069e-10, 1.38874e-09, 1.2862e-09, 1.81677e-10, 1.8317e-10, 2.72061e-10, 2.4185e-10, 1.81248e-10, 1.58918e-06, 1.81246e-10, 1.81246e-10, 2.03953e-10
0.520338, 0, 2.20078e-06, 6.2433e-10, 1.41421, -2.20078e-06, 6.2433e-10, 6.24435e-10, 6.24338e-10, 1.62897e-09, 6.4727e-10, 6.25854e-10, 2.93375e-09, 1.35306e-09, 1.25756e-09, 4.82965e-09, 4.47254e-09, 6.25828e-10, 6.3103e-10, 7.70223e-10, 7.21566e-10, 6.24335e-10, 2.1877e-06, 6.2433e-10, 6.2433e-10, 7.03411e-10
0.528221, 0, 3.02707e-06, 1.68359e-09, 1.41421, -3.02707e-06, 1.68359e-09, 1.68388e-09, 1.68362e-09, 4.41117e-09, 1.74587e-09, 1.68773e-09, 7.95361e-09, 3.58202e-09, 3.4028e-09, 1.31009e-08, 1.21314e-08, 1.68766e-09, 1.70178e-09, 1.91654e-09, 1.83861e-09, 1.68361e-09, 2.9919e-06, 1.68359e-09, 1.68359e-09, 1.8983e-09
0.536105, 0, 4.1523e-06, 4.15345e-09, 1.41421, -4.1523e-06, 4.15345e-09, 4.15416e-09, 4.15351e-09, 1.09116e-08, 4.30777e-09, 4.16371e-09, 1.96886e-08, 8.74774e-09, 8.41312e-09, 3.24422e-08, 3.00399e-08, 4.16354e-09, 4.19852e-09, 4.52301e-09, 4.39884e-09, 4.15349e-09, 4.06561e-06, 4.15345e-09, 4.15345e-09, 4.68542e-09
0.543989, 0, 5.69549e-06, 9.77091e-09, 1.41421, -5.69549e-06, 9.77091e-09, 9.77258e-09, 9.77105e-09, 2.57107e-08, 1.01349e-08, 9.7951e-09, 4.64126e-08, 2.0418e-08, 1.98179e-08, 7.64933e-08, 7.08273e-08, 9.79469e-09, 9.87722e-09, 1.03532e-08, 1.01564e-08, 9.77099e-09, 5.49169e-06, 9.77091e-09, 9.77091e-09, 1.10256e-08
0.551873, 0, 7.84188e-06, 2.22251e-08, 1.41421, -7.84188e-06, 2.22251e-08, 2.22289e-08, 2.22254e-08, 5.85463e-08, 2.30545e-08, 2.22802e-08, 1.05718e-07, 4.64577e-08, 4.51186e-08, 1.74262e-07, 1.61351e-07, 2.22793e-08, 2.24674e-08, 2.31363e-08, 2.28267e-08, 2.22253e-08, 7.37822e-06, 2.22251e-08, 2.22251e-08, 2.50842e-08
0.559756, 0, 1.08966e-05, 4.91408e-08, 1.41421, -1.08966e-05, 4.91408e-08, 4.91492e-08, 4.91415e-08, 1.2956e-07, 5.09771e-08, 4.92628e-08, 2.34004e-07, 1.05693e-07, 9.98293e-08, 3.85766e-07, 3.5718e-07, 4.92608e-08, 4.96772e-08, 5.05564e-08, 5.00709e-08, 4.91412e-08, 9.8681e-06, 4.91408e-08, 4.91408e-08, 5.54711e-08
0.56764, 0, 1.54063e-05, 1.05851e-07, 1.41421, -1.54063e-05, 1.05851e-07, 1.05869e-07, 1.05852e-07, 2.79288e-07, 1.09811e-07, 1.06114e-07, 5.04541e-07, 2.62566e-07, 2.1517e-07, 8.31843e-07, 7.70193e-07, 1.06109e-07, 1.07007e-07, 1.08034e-07, 1.07276e-07, 1.05852e-07, 1.31548e-05, 1.05851e-07, 1.05851e-07, 1.19503e-07
0.575524, 0, 2.22893e-05, 2.22349e-07, 1.41421, -2.22893e-05, 2.22349e-07, 2.22387e-07, 2.22352e-07, 5.87105e-07, 2.30678e-07, 2.22902e-07, 1.06083e-06, 5.99852e-07, 4.52257e-07, 1.74918e-06, 1.61952e-06, 2.22893e-07, 2.24782e-07, 2.25691e-07, 2.24516e-07, 2.22351e-07, 1.75085e-05, 2.22349e-07, 2.22349e-07, 2.51061e-07
0.583407, 0, 3.32068e-05, 4.55718e-07, 1.41421, -3.32068e-05, 4.55718e-07, 4.55796e-07, 4.55724e-07, 1.20421e-06, 4.72808e-07, 4.56853e-07, 2.17631e-06, 1.31044e-06, 9.27495e-07, 3.58882e-06, 3.32276e-06, 4.56834e-07, 4.60709e-07, 4.60798e-07, 4.58981e-07, 4.55721e-07, 2.33194e-05, 4.55718e-07, 4.55718e-07, 5.14636e-07
0.591291, 0, 5.11213e-05, 9.1161e-07, 1.41421, -5.11213e-05, 9.1161e-07, 9.11766e-07, 9.11623e-07, 2.41073e-06, 9.45841e-07, 9.13884e-07, 4.35772e-06, 2.77511e-06, 1.85652e-06, 7.18679e-06, 6.65391e-06, 9.13846e-07, 9.21608e-07, 9.19273e-07, 9.16482e-07, 9.11617e-07, 3.11707e-05, 9.1161e-07, 9.1161e-07, 1.02962e-06
0.599175, 0, 8.12774e-05, 1.78023e-06, 1.41421, -8.12774e-05, 1.78023e-06, 1.78054e-06, 1.78026e-06, 4.71156e-06, 1.84716e-06, 1.78468e-06, 8.51862e-06, 5.73543e-06, 3.62786e-06, 1.40505e-05, 1.30085e-05, 1.7846e-06, 1.79978e-06, 1.79171e-06, 1.78745e-06, 1.78025e-06, 4.19613e-05, 1.78023e-06, 1.78023e-06, 2.01097e-06
0.607058, 0, 0.000132815, 3.39457e-06, 1.41421, -0.000132815, 3.39457e-06, 3.39516e-06, 3.39462e-06, 8.99158e-06, 3.52237e-06, 3.40306e-06, 1.62607e-05, 1.15984e-05, 6.9224e-06, 2.68231e-05, 2.48335e-05, 3.40292e-06, 3.4319e-06, 3.41163e-06, 3.40517e-06, 3.3946e-06, 5.71023e-05, 3.39457e-06, 3.39457e-06, 3.83515e-06
0.614942, 0, 0.000221431, 6.32132e-06, 1.41421, -0.000221431, 6.32132e-06, 6.32241e-06, 6.32141e-06, 1.67586e-05, 6.55964e-06, 6.33715e-06, 3.0314e-05, 2.30412e-05, 1.29e-05, 5.00107e-05, 4.63006e-05, 6.33689e-06, 6.39092e-06, 6.3465e-06, 6.33676e-06, 6.32137e-06, 7.88307e-05, 6.32132e-06, 6.32132e-06, 7.1429e-06
0.622826, 0, 0.000373449, 1.1498e-05, 1.41421, -0.000373449, 1.1498e-05, 1.15e-05, 1.14981e-05, 3.05104e-05, 1.19321e-05, 1.15268e-05, 5.52029e-05, 4.49721e-05, 2.34816e-05, 9.10821e-05, 8.4324e-05, 1.15263e-05, 1.16248e-05, 1.15349e-05, 1.15203e-05, 1.14981e-05, 0.000110688, 1.1498e-05, 1.1498e-05, 1.29946e-05
0.630709, 0, 0.000632114, 2.04318e-05, 1.41421, -0.000632114, 2.04318e-05, 2.04353e-05, 2.0432e-05, 5.42685e-05, 2.12044e-05, 2.04831e-05, 9.8214e-05, 8.62465e-05, 4.17593e-05, 0.000162069, 0.000150041, 2.04822e-05, 2.06574e-05, 2.04855e-05, 2.04639e-05, 2.04319e-05, 0.000158252, 2.04318e-05, 2.04318e-05, 2.30952e-05
