   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_325.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0332745, 650, 0, 0, 25.5343, 650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.02539, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0175054, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00962077, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00173618, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00614841, 0, 1.29208e-26, 0, 1.41421, -1.29208e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12932e-30, 0, 0, 5.64717e-32, 0, 0, 1.29166e-26, 0, 0, 0
0.014033, 0, 5.45043e-26, 0, 1.41421, -5.45043e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74189e-29, 0, 0, 2.38957e-31, 0, 0, 5.44866e-26, 0, 0, 0
0.0219176, 0, 2.09269e-25, 0, 1.41421, -2.09269e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68798e-29, 0, 0, 9.22382e-31, 0, 0, 2.09201e-25, 0, 0, 0
0.0298022, 0, 7.48631e-25, 0, 1.41421, -7.48631e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39253e-28, 0, 0, 3.32257e-30, 0, 0, 7.48388e-25, 0, 0, 0
0.0376868, 0, 2.53174e-24, 0, 1.41421, -2.53174e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09114e-28, 0, 0, 1.13258e-29, 0, 0, 2.53092e-24, 0, 0, 0
0.0455714, 0, 8.17249e-24, 0, 1.41421, -8.17249e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61183e-27, 0, 0, 3.68755e-29, 0, 0, 8.16984e-24, 0, 0, 0
