   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_113.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0797651, 8, 1.17473e-20, 0, 3.16228, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50077e-23, 0, 0, 0, 0, 1.16523e-20, 0, 0, 0
0.0876648, 2, 2.88636e-20, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33437e-22, 0, 0, 0, 0, 2.86301e-20, 0, 0, 0
0.0955645, 2, 6.9668e-20, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63447e-22, 0, 0, 0, 0, 6.91046e-20, 0, 0, 0
0.103464, 0, 1.72243e-19, 0, 1.41421, -1.72243e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39304e-21, 0, 0, 0, 0, 1.7085e-19, 0, 0, 0
0.111364, 0, 4.00357e-19, 0, 1.41421, -4.00357e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23793e-21, 0, 0, 0, 0, 3.9712e-19, 0, 0, 0
0.119264, 0, 9.16856e-19, 0, 1.41421, -9.16856e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41516e-21, 0, 0, 0, 0, 9.09441e-19, 0, 0, 0
0.127163, 2, 2.06983e-18, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67399e-20, 0, 0, 0, 0, 2.05309e-18, 0, 0, 0
0.135063, 2, 4.60842e-18, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7271e-20, 0, 0, 0, 0, 4.57115e-18, 0, 0, 0
0.142963, 2, 1.01237e-17, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18764e-20, 0, 0, 0, 0, 1.00418e-17, 0, 0, 0
0.150862, 0, 2.19515e-17, 0, 1.41421, -2.19515e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77535e-19, 0, 0, 0, 0, 2.1774e-17, 0, 0, 0
0.158762, 0, 4.69981e-17, 0, 1.41421, -4.69981e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80102e-19, 0, 0, 0, 0, 4.6618e-17, 0, 0, 0
0.166662, 0, 9.9386e-17, 0, 1.41421, -9.9386e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.03793e-19, 0, 0, 0, 0, 9.85822e-17, 0, 0, 0
0.174562, 0, 2.07647e-16, 0, 1.41421, -2.07647e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67936e-18, 0, 0, 0, 0, 2.05968e-16, 0, 0, 0
0.182461, 0, 4.28745e-16, 0, 1.41421, -4.28745e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46752e-18, 0, 0, 0, 0, 4.25278e-16, 0, 0, 0
0.190361, 2, 8.75093e-16, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07739e-18, 0, 0, 0, 0, 8.68016e-16, 0, 0, 0
0.198261, 0, 1.766e-15, 0, 1.41421, -1.766e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42827e-17, 0, 0, 0, 0, 1.75172e-15, 0, 0, 0
0.20616, 0, 3.52452e-15, 0, 1.41421, -3.52452e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85048e-17, 0, 0, 0, 0, 3.49601e-15, 0, 0, 0
0.21406, 0, 6.95768e-15, 0, 1.41421, -6.95768e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62707e-17, 0, 0, 0, 0, 6.90141e-15, 0, 0, 0
0.22196, 0, 1.35882e-14, 0, 1.41421, -1.35882e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09895e-16, 0, 0, 0, 0, 1.34783e-14, 0, 0, 0
0.229859, 2, 2.62581e-14, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12363e-16, 0, 0, 0, 0, 2.60457e-14, 0, 0, 0
0.237759, 0, 5.02147e-14, 0, 1.41421, -5.02147e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06112e-16, 0, 0, 0, 0, 4.98085e-14, 0, 0, 0
0.245659, 0, 9.50444e-14, 0, 1.41421, -9.50444e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68675e-16, 0, 0, 0, 0, 9.42757e-14, 0, 0, 0
0.253559, 0, 1.78075e-13, 0, 1.41421, -1.78075e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44019e-15, 0, 0, 0, 0, 1.76635e-13, 0, 0, 0
0.261458, 0, 3.30299e-13, 0, 1.41421, -3.30299e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67132e-15, 0, 0, 0, 0, 3.27628e-13, 0, 0, 0
0.269358, 0, 6.0658e-13, 0, 1.41421, -6.0658e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90579e-15, 0, 0, 0, 0, 6.01674e-13, 0, 0, 0
0.277258, 0, 1.10302e-12, 0, 1.41421, -1.10302e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92089e-15, 0, 0, 0, 0, 1.0941e-12, 0, 0, 0
0.285157, 0, 1.98624e-12, 0, 1.41421, -1.98624e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60645e-14, 0, 0, 0, 0, 1.97018e-12, 0, 0, 0
0.293057, 0, 3.54219e-12, 0, 1.41421, -3.54219e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86495e-14, 0, 0, 0, 0, 3.51354e-12, 0, 0, 0
0.300957, 0, 6.25652e-12, 0, 1.41421, -6.25652e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06053e-14, 0, 0, 0, 0, 6.20592e-12, 0, 0, 0
0.308856, 0, 1.09458e-11, 0, 1.41421, -1.09458e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8539e-14, 0, 0, 0, 0, 1.08573e-11, 0, 0, 0
0.316756, 0, 1.8969e-11, 0, 1.41421, -1.8969e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5345e-13, 0, 0, 0, 0, 1.88156e-11, 0, 0, 0
0.324656, 0, 3.25653e-11, 0, 1.41421, -3.25653e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63464e-13, 0, 0, 0, 0, 3.23018e-11, 0, 0, 0
0.332556, 0, 5.53863e-11, 0, 1.41421, -5.53863e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48156e-13, 0, 0, 0, 0, 5.49381e-11, 0, 0, 0
0.340455, 0, 9.33281e-11, 4.48416e-43, 1.41421, -9.33281e-11, 0, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 7.55301e-13, 4.48416e-43, 4.48416e-43, 4.48416e-43, 4.48416e-43, 9.25728e-11, 4.48416e-43, 4.48416e-43, 4.48416e-43
0.348355, 0, 1.55855e-10, 4.36589e-41, 1.41421, -1.55855e-10, 0, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 1.26166e-12, 4.36589e-41, 4.36589e-41, 4.36589e-41, 4.36589e-41, 1.54593e-10, 4.36589e-41, 4.36589e-41, 4.36589e-41
0.356255, 0, 2.57822e-10, 5.61056e-40, 1.41421, -2.57822e-10, 0, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 2.08775e-12, 5.61056e-40, 5.61056e-40, 5.61056e-40, 5.61056e-40, 2.55734e-10, 5.61056e-40, 5.61056e-40, 5.61056e-40
0.364154, 0, 4.22634e-10, 6.44807e-39, 1.41421, -4.22634e-10, 0, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 3.4237e-12, 6.44807e-39, 6.44807e-39, 6.44807e-39, 6.44807e-39, 4.1921e-10, 6.44807e-39, 6.44807e-39, 6.44807e-39
0.372054, 0, 6.86556e-10, 6.69565e-38, 1.41421, -6.86556e-10, 0, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 5.56451e-12, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.69565e-38, 6.80992e-10, 6.69565e-38, 6.69565e-38, 6.69565e-38
0.379954, 0, 1.10531e-09, 6.31573e-37, 1.41421, -1.10531e-09, 0, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 8.96415e-12, 6.31573e-37, 6.31573e-37, 6.31573e-37, 6.31573e-37, 1.09634e-09, 6.31573e-37, 6.31573e-37, 6.31573e-37
0.387853, 0, 1.76364e-09, 5.44588e-36, 1.41421, -1.76364e-09, 0, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 1.43146e-11, 5.44588e-36, 5.44588e-36, 5.44588e-36, 5.44588e-36, 1.74932e-09, 5.44588e-36, 5.44588e-36, 5.44588e-36
0.395753, 0, 2.78922e-09, 4.30998e-35, 1.41421, -2.78922e-09, 0, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 2.2661e-11, 4.30998e-35, 4.30998e-35, 4.30998e-35, 4.30998e-35, 2.76656e-09, 4.30998e-35, 4.30998e-35, 4.30998e-35
0.403653, 0, 4.3725e-09, 3.1449e-34, 1.41421, -4.3725e-09, 0, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.55672e-11, 3.1449e-34, 3.1449e-34, 3.1449e-34, 3.1449e-34, 4.33693e-09, 3.1449e-34, 3.1449e-34, 3.1449e-34
0.411553, 0, 6.79485e-09, 2.19356e-33, 1.41421, -6.79485e-09, 0, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 5.53528e-11, 2.19356e-33, 2.19356e-33, 2.19356e-33, 2.19356e-33, 6.7395e-09, 2.19356e-33, 2.19356e-33, 2.19356e-33
0.419452, 0, 1.0468e-08, 1.25928e-32, 1.41421, -1.0468e-08, 0, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 8.54277e-11, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.25928e-32, 1.03825e-08, 1.25928e-32, 1.25928e-32, 1.25928e-32
0.427352, 0, 1.59886e-08, 7.37533e-32, 1.41421, -1.59886e-08, 0, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 1.30762e-10, 7.37533e-32, 7.37533e-32, 7.37533e-32, 7.37533e-32, 1.58578e-08, 7.37533e-32, 7.37533e-32, 7.37533e-32
0.435252, 0, 2.42133e-08, 3.85378e-31, 1.41421, -2.42133e-08, 0, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 1.98541e-10, 3.85378e-31, 3.85378e-31, 3.85378e-31, 3.85378e-31, 2.40147e-08, 3.85378e-31, 3.85378e-31, 3.85378e-31
0.443151, 0, 3.63603e-08, 1.98305e-30, 1.41421, -3.63603e-08, 0, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 2.99061e-10, 1.98305e-30, 1.98305e-30, 1.98305e-30, 1.98305e-30, 3.60612e-08, 1.98305e-30, 1.98305e-30, 1.98305e-30
0.451051, 0, 5.41463e-08, 9.78717e-30, 1.41421, -5.41463e-08, 0, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 4.46973e-10, 9.78717e-30, 9.78717e-30, 9.78717e-30, 9.78717e-30, 5.36993e-08, 9.78717e-30, 9.78717e-30, 9.78717e-30
0.458951, 0, 7.99676e-08, 4.60594e-29, 1.41421, -7.99676e-08, 0, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 6.62955e-10, 4.60594e-29, 4.60594e-29, 4.60594e-29, 4.60594e-29, 7.93046e-08, 4.60594e-29, 4.60594e-29, 4.60594e-29
0.46685, 0, 1.17139e-07, 2.10261e-28, 1.41421, -1.17139e-07, 0, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 9.75977e-10, 2.10261e-28, 2.10261e-28, 2.10261e-28, 2.10261e-28, 1.16163e-07, 2.10261e-28, 2.10261e-28, 2.10261e-28
0.47475, 0, 1.70207e-07, 9.20867e-28, 1.41421, -1.70207e-07, 0, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 1.42634e-09, 9.20867e-28, 9.20867e-28, 9.20867e-28, 9.20867e-28, 1.6878e-07, 9.20867e-28, 9.20867e-28, 9.20867e-28
0.48265, 0, 2.45344e-07, 3.85279e-27, 1.41421, -2.45344e-07, 0, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 2.06972e-09, 3.85279e-27, 3.85279e-27, 3.85279e-27, 3.85279e-27, 2.43274e-07, 3.85279e-27, 3.85279e-27, 3.85279e-27
0.49055, 0, 3.50867e-07, 1.54001e-26, 1.41421, -3.50867e-07, 0, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 2.9825e-09, 1.54001e-26, 1.54001e-26, 1.54001e-26, 1.54001e-26, 3.47885e-07, 1.54001e-26, 1.54001e-26, 1.54001e-26
0.498449, 0, 4.97887e-07, 5.88654e-26, 1.41421, -4.97887e-07, 0, 5.88654e-26, 5.88654e-26, 5.88654e-26, 5.88654e-26, 5.88654e-26, 7.16365e-12, 5.88654e-26, 5.88654e-26, 5.88654e-26, 4.26878e-09, 5.88654e-26, 5.88654e-26, 5.88654e-26, 5.88654e-26, 4.93611e-07, 5.88654e-26, 5.88654e-26, 5.88654e-26
0.506349, 0, 7.01097e-07, 2.15513e-25, 1.41421, -7.01097e-07, 0, 2.15513e-25, 2.15513e-25, 2.15513e-25, 2.15513e-25, 2.15513e-25, 2.55822e-11, 2.15513e-25, 2.15513e-25, 2.15513e-25, 6.06947e-09, 2.15513e-25, 2.15513e-25, 2.15513e-25, 2.15513e-25, 6.95002e-07, 2.15513e-25, 2.15513e-25, 2.15513e-25
0.514249, 0, 9.81311e-07, 7.63838e-25, 1.41421, -9.81311e-07, 0, 2.7548e-14, 4.71444e-10, 1.00964e-11, 5.64934e-13, 2.90004e-11, 4.01033e-10, 8.10075e-11, 4.58662e-12, 4.18786e-10, 8.57439e-09, 3.84691e-12, 1.7105e-12, 1.12983e-13, 1.98849e-15, 9.71289e-07, 7.63838e-25, 7.63838e-25, 2.49404e-11
0.522148, 0, 1.36467e-06, 1.86298e-10, 1.41421, -1.36467e-06, 1.86298e-10, 1.86395e-10, 1.86145e-09, 2.22172e-10, 1.88305e-10, 2.89343e-10, 1.53903e-09, 4.74136e-10, 2.02595e-10, 1.67434e-09, 1.22232e-08, 1.99967e-10, 1.92375e-10, 1.87562e-10, 1.86305e-10, 1.34756e-06, 1.86298e-10, 1.86298e-10, 2.74917e-10
0.530048, 0, 1.88704e-06, 6.6035e-10, 1.41421, -1.88704e-06, 6.6035e-10, 6.60621e-10, 5.30386e-09, 7.59795e-10, 6.65914e-10, 9.45991e-10, 4.34545e-09, 1.45824e-09, 7.05526e-10, 4.7852e-09, 1.74536e-08, 6.9824e-10, 6.77198e-10, 6.65694e-10, 6.6037e-10, 1.85626e-06, 6.6035e-10, 6.6035e-10, 9.06002e-10
0.537948, 0, 2.59836e-06, 1.82681e-09, 1.41421, -2.59836e-06, 1.82681e-09, 1.8275e-09, 1.35717e-08, 2.07834e-09, 1.84088e-09, 2.54928e-09, 1.10601e-08, 3.84492e-09, 1.94107e-09, 1.22599e-08, 2.51143e-08, 1.92265e-09, 1.86942e-09, 1.84293e-09, 1.82686e-09, 2.53976e-06, 1.82681e-09, 1.82681e-09, 2.44814e-09
0.545847, 0, 3.56957e-06, 4.61154e-09, 1.41421, -3.56957e-06, 4.61154e-09, 4.61319e-09, 3.28669e-08, 5.21665e-09, 4.6454e-09, 6.34964e-09, 2.6676e-08, 9.46661e-09, 4.88643e-09, 2.97109e-08, 3.67123e-08, 4.8421e-09, 4.71406e-09, 4.65437e-09, 4.61166e-09, 3.45267e-06, 4.61154e-09, 4.61154e-09, 6.10631e-09
0.553747, 0, 4.90699e-06, 1.10754e-08, 1.41421, -4.90699e-06, 1.10754e-08, 1.10793e-08, 7.66647e-08, 1.24801e-08, 1.1154e-08, 1.51101e-08, 6.19993e-08, 2.23456e-08, 1.17136e-08, 6.93388e-08, 5.50646e-08, 1.16106e-08, 1.13134e-08, 1.11817e-08, 1.10757e-08, 4.66645e-06, 1.10754e-08, 1.10754e-08, 1.45453e-08
0.561647, 0, 6.78439e-06, 2.56697e-08, 1.41421, -6.78439e-06, 2.56697e-08, 2.56783e-08, 1.734e-07, 2.88334e-08, 2.58467e-08, 3.47572e-08, 1.46266e-07, 5.10539e-08, 2.71069e-08, 1.56899e-07, 8.56002e-08, 2.68751e-08, 2.62057e-08, 2.59219e-08, 2.56703e-08, 6.27583e-06, 2.56697e-08, 2.56697e-08, 3.34849e-08
0.569546, 0, 9.48073e-06, 5.77315e-08, 1.41421, -9.48073e-06, 5.77315e-08, 5.77504e-08, 3.81343e-07, 6.46619e-08, 5.81193e-08, 7.76382e-08, 3.29459e-07, 1.13337e-07, 6.08799e-08, 3.45198e-07, 1.38912e-07, 6.03721e-08, 5.89056e-08, 5.83095e-08, 5.77329e-08, 8.40923e-06, 5.77315e-08, 5.77315e-08, 7.48513e-08
0.577446, 0, 1.35647e-05, 1.26285e-07, 1.41421, -1.35647e-05, 1.26285e-07, 1.26326e-07, 8.16489e-07, 1.41067e-07, 1.27113e-07, 1.68743e-07, 8.02385e-07, 2.44882e-07, 1.33e-07, 7.39397e-07, 2.35627e-07, 1.31917e-07, 1.2879e-07, 1.27571e-07, 1.26288e-07, 1.12465e-05, 1.26285e-07, 1.26285e-07, 1.62799e-07
0.585346, 0, 1.99306e-05, 2.68969e-07, 1.41421, -1.99306e-05, 2.68969e-07, 2.69053e-07, 1.70304e-06, 2.99681e-07, 2.70687e-07, 3.57184e-07, 1.81936e-06, 5.15383e-07, 2.82921e-07, 1.54286e-06, 4.15418e-07, 2.80671e-07, 2.74172e-07, 2.7175e-07, 2.68975e-07, 1.50491e-05, 2.68969e-07, 2.68969e-07, 3.44834e-07
0.593246, 0, 3.0258e-05, 5.58102e-07, 1.41421, -3.0258e-05, 5.58102e-07, 5.58272e-07, 3.46188e-06, 6.20289e-07, 5.61582e-07, 7.36725e-07, 3.96111e-06, 1.05705e-06, 5.86353e-07, 3.13754e-06, 7.53182e-07, 5.81797e-07, 5.68638e-07, 5.63966e-07, 5.58114e-07, 2.02113e-05, 5.58102e-07, 5.58102e-07, 7.11718e-07
0.601145, 0, 4.75885e-05, 1.12873e-06, 1.41421, -4.75885e-05, 1.12873e-06, 1.12906e-06, 6.86066e-06, 1.25148e-06, 1.1356e-06, 1.48132e-06, 8.38203e-06, 2.11364e-06, 1.18449e-06, 6.22044e-06, 1.38721e-06, 1.1755e-06, 1.14953e-06, 1.14079e-06, 1.12875e-06, 2.73469e-05, 1.12873e-06, 1.12873e-06, 1.43196e-06
0.609045, 0, 7.72996e-05, 2.22507e-06, 1.41421, -7.72996e-05, 2.22507e-06, 2.22572e-06, 1.32564e-05, 2.46132e-06, 2.23829e-06, 2.90365e-06, 1.72527e-05, 4.12057e-06, 2.33239e-06, 1.20243e-05, 2.56582e-06, 2.31508e-06, 2.26509e-06, 2.24924e-06, 2.22512e-06, 3.74313e-05, 2.22507e-06, 2.22507e-06, 2.80865e-06
0.616945, 0, 0.000129069, 4.27708e-06, 1.41421, -0.000129069, 4.27708e-06, 4.27829e-06, 2.49822e-05, 4.7205e-06, 4.30189e-06, 5.55074e-06, 3.4881e-05, 7.83481e-06, 4.47852e-06, 2.26696e-05, 4.72411e-06, 4.44603e-06, 4.3522e-06, 4.32437e-06, 4.27717e-06, 5.20311e-05, 4.27708e-06, 4.27708e-06, 5.37243e-06
0.624844, 0, 0.000219713, 8.0186e-06, 1.41421, -0.000219713, 8.0186e-06, 8.02081e-06, 4.59279e-05, 8.83046e-06, 8.06403e-06, 1.03506e-05, 6.92891e-05, 1.45325e-05, 8.38741e-06, 4.16937e-05, 8.60244e-06, 8.32793e-06, 8.15614e-06, 8.10894e-06, 8.01876e-06, 7.36577e-05, 8.0186e-06, 8.0186e-06, 1.00241e-05
0.632744, 0, 0.00037807, 1.46649e-05, 1.41421, -0.00037807, 1.46649e-05, 1.46689e-05, 8.23853e-05, 1.61152e-05, 1.47461e-05, 1.88307e-05, 0.000135249, 2.63012e-05, 1.53238e-05, 7.48214e-05, 1.54243e-05, 1.52175e-05, 1.49106e-05, 1.48334e-05, 1.46652e-05, 0.000106303, 1.46649e-05, 1.46649e-05, 1.82475e-05
0.640644, 0, 0.000652695, 2.61693e-05, 1.41421, -0.000652695, 2.61693e-05, 2.61762e-05, 0.000144229, 2.86977e-05, 2.63108e-05, 3.34317e-05, 0.000259425, 4.64553e-05, 2.73179e-05, 0.000131042, 2.71534e-05, 2.71327e-05, 2.65977e-05, 2.64764e-05, 2.61698e-05, 0.000156204, 2.61693e-05, 2.61693e-05, 3.2415e-05
0.648544, 0, 0.00112384, 4.55756e-05, 1.41421, -0.00112384, 4.55756e-05, 4.55873e-05, 0.000246479, 4.98781e-05, 4.58163e-05, 5.7934e-05, 0.000488934, 8.00966e-05, 4.75301e-05, 0.00022404, 4.68465e-05, 4.72149e-05, 4.63045e-05, 4.61221e-05, 4.55764e-05, 0.000232912, 4.55756e-05, 4.55756e-05, 5.62038e-05
0.656443, 0, 0.00192165, 7.74811e-05, 1.41421, -0.00192165, 7.74811e-05, 7.75006e-05, 0.000411278, 8.46297e-05, 7.78811e-05, 9.80144e-05, 0.000905219, 0.000134837, 8.07286e-05, 0.000373995, 7.91177e-05, 8.02049e-05, 7.86922e-05, 7.8432e-05, 7.74825e-05, 0.000350718, 7.74811e-05, 7.74811e-05, 9.51398e-05
0.664343, 0, 0.00325317, 0.000128615, 1.41421, -0.00325317, 0.000128615, 0.000128647, 0.000670237, 0.000140214, 0.000129264, 0.000161932, 0.00164589, 0.000221681, 0.000133885, 0.000609741, 0.000130717, 0.000133035, 0.00013058, 0.000130233, 0.000128617, 0.000530454, 0.000128615, 0.000128615, 0.000157268
0.672243, 0, 0.00544116, 0.000208509, 1.41421, -0.00544116, 0.000208509, 0.000208559, 0.001067, 0.000226894, 0.000209538, 0.000261318, 0.00293787, 0.000356022, 0.000216861, 0.000971112, 0.000211201, 0.000215514, 0.000211624, 0.0002112, 0.000208513, 0.000801653, 0.000208509, 0.000208509, 0.000253925
