   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_170.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.036548, 340, 0, 0, 18.4932, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0286554, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0207628, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0128702, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0049776, 4, 0, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.002915, 8, 1.53591e-24, 0, 3.16228, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70431e-27, 0, 0, 5.46186e-30, 0, 0, 1.5342e-24, 0, 0, 0
0.0108076, 2, 4.94908e-24, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49169e-27, 0, 0, 1.7716e-29, 0, 0, 4.94357e-24, 0, 0, 0
0.0187002, 0, 1.52403e-23, 0, 1.41421, -1.52403e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69112e-26, 0, 0, 5.496e-29, 0, 0, 1.52233e-23, 0, 0, 0
0.0265928, 8, 4.51564e-23, 0, 3.16228, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01072e-26, 0, 0, 1.64157e-28, 0, 0, 4.51061e-23, 0, 0, 0
0.0344854, 2, 1.29379e-22, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43564e-25, 0, 0, 4.74332e-28, 0, 0, 1.29235e-22, 0, 0, 0
0.042378, 2, 3.61953e-22, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01637e-25, 0, 0, 1.34061e-27, 0, 0, 3.6155e-22, 0, 0, 0
0.0502706, 10, 9.84027e-22, 0, 3.4641, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09191e-24, 0, 0, 3.68184e-27, 0, 0, 9.82932e-22, 0, 0, 0
0.0581632, 4, 2.60735e-21, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89321e-24, 0, 0, 9.85524e-27, 0, 0, 2.60444e-21, 0, 0, 0
0.0660558, 0, 7.28791e-21, 0, 1.41421, -7.28791e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08694e-24, 0, 0, 2.80011e-26, 0, 0, 7.27979e-21, 0, 0, 0
0.0739484, 2, 1.82913e-20, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02967e-23, 0, 0, 7.09858e-26, 0, 0, 1.82709e-20, 0, 0, 0
0.081841, 4, 4.50502e-20, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99895e-23, 0, 0, 1.76623e-25, 0, 0, 4.50001e-20, 0, 0, 0
0.0897336, 2, 1.08998e-19, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20949e-22, 0, 0, 4.31789e-25, 0, 0, 1.08877e-19, 0, 0, 0
0.0976262, 4, 2.59305e-19, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87735e-22, 0, 0, 1.03812e-24, 0, 0, 2.59016e-19, 0, 0, 0
0.105519, 2, 6.07032e-19, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73586e-22, 0, 0, 2.45653e-24, 0, 0, 6.06356e-19, 0, 0, 0
0.113411, 0, 1.39935e-18, 0, 1.41421, -1.39935e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55278e-21, 0, 0, 5.72547e-24, 0, 0, 1.3978e-18, 0, 0, 0
0.121304, 0, 3.17855e-18, 0, 1.41421, -3.17855e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52704e-21, 0, 0, 1.3152e-23, 0, 0, 3.17501e-18, 0, 0, 0
0.129197, 0, 7.118e-18, 0, 1.41421, -7.118e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89841e-21, 0, 0, 2.97928e-23, 0, 0, 7.11008e-18, 0, 0, 0
0.137089, 4, 1.57228e-17, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74466e-20, 0, 0, 6.6588e-23, 0, 0, 1.57053e-17, 0, 0, 0
0.144982, 0, 3.42721e-17, 0, 1.41421, -3.42721e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80297e-20, 0, 0, 1.46909e-22, 0, 0, 3.4234e-17, 0, 0, 0
0.152874, 0, 7.37514e-17, 0, 1.41421, -7.37514e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18373e-20, 0, 0, 3.20079e-22, 0, 0, 7.36692e-17, 0, 0, 0
0.160767, 0, 1.56739e-16, 0, 1.41421, -1.56739e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73924e-19, 0, 0, 6.88951e-22, 0, 0, 1.56565e-16, 0, 0, 0
0.16866, 0, 3.29086e-16, 0, 1.41421, -3.29086e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65167e-19, 0, 0, 1.46553e-21, 0, 0, 3.2872e-16, 0, 0, 0
0.176552, 0, 6.82804e-16, 0, 1.41421, -6.82804e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57665e-19, 0, 0, 3.0819e-21, 0, 0, 6.82044e-16, 0, 0, 0
0.184445, 0, 1.40043e-15, 0, 1.41421, -1.40043e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55396e-18, 0, 0, 6.40894e-21, 0, 0, 1.39886e-15, 0, 0, 0
0.192337, 2, 2.83992e-15, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15128e-18, 0, 0, 1.31829e-20, 0, 0, 2.83676e-15, 0, 0, 0
0.20023, 0, 5.69555e-15, 0, 1.41421, -5.69555e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31998e-18, 0, 0, 2.68288e-20, 0, 0, 5.6892e-15, 0, 0, 0
0.208123, 0, 1.12989e-14, 0, 1.41421, -1.12989e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25376e-17, 0, 0, 5.40321e-20, 0, 0, 1.12863e-14, 0, 0, 0
0.216015, 0, 2.21761e-14, 0, 1.41421, -2.21761e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46074e-17, 0, 0, 1.07708e-19, 0, 0, 2.21514e-14, 0, 0, 0
