   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_61.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.171607, 0, 5.35933e-15, 0, 1.41421, -5.35933e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.73041e-17, 0, 4.63617e-19, 0, 0, 5.31156e-15, 0, 0, 0
0.179506, 0, 9.57641e-15, 0, 1.41421, -9.57641e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45259e-17, 0, 8.44892e-19, 0, 0, 9.49104e-15, 0, 0, 0
0.187406, 0, 1.69732e-14, 0, 1.41421, -1.69732e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49814e-16, 0, 1.52785e-18, 0, 0, 1.68219e-14, 0, 0, 0
0.195305, 0, 2.98424e-14, 0, 1.41421, -2.98424e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.63402e-16, 0, 2.74187e-18, 0, 0, 2.95762e-14, 0, 0, 0
0.203204, 0, 5.20531e-14, 0, 1.41421, -5.20531e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59444e-16, 0, 4.88379e-18, 0, 0, 5.15888e-14, 0, 0, 0
0.211103, 0, 9.00814e-14, 0, 1.41421, -9.00814e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95101e-16, 0, 8.63494e-18, 0, 0, 8.92777e-14, 0, 0, 0
0.219002, 0, 1.54678e-13, 0, 1.41421, -1.54678e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36527e-15, 0, 1.51568e-17, 0, 0, 1.53298e-13, 0, 0, 0
0.226901, 0, 2.63545e-13, 0, 1.41421, -2.63545e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32621e-15, 0, 2.64156e-17, 0, 0, 2.61192e-13, 0, 0, 0
0.2348, 0, 4.45597e-13, 0, 1.41421, -4.45597e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93317e-15, 0, 4.5717e-17, 0, 0, 4.41618e-13, 0, 0, 0
0.242699, 0, 7.47668e-13, 0, 1.41421, -7.47668e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59963e-15, 0, 7.85811e-17, 0, 0, 7.4099e-13, 0, 0, 0
0.250598, 0, 1.24504e-12, 0, 1.41421, -1.24504e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09903e-14, 0, 1.34171e-16, 0, 0, 1.23392e-12, 0, 0, 0
0.258497, 0, 2.05772e-12, 0, 1.41421, -2.05772e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81648e-14, 0, 2.27597e-16, 0, 0, 2.03932e-12, 0, 0, 0
0.266396, 0, 3.37545e-12, 0, 1.41421, -3.37545e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97992e-14, 0, 3.8366e-16, 0, 0, 3.34527e-12, 0, 0, 0
0.274295, 0, 5.49596e-12, 0, 1.41421, -5.49596e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85237e-14, 0, 6.42814e-16, 0, 0, 5.4468e-12, 0, 0, 0
0.282194, 0, 8.88254e-12, 0, 1.41421, -8.88254e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84323e-14, 0, 1.07075e-15, 0, 0, 8.80303e-12, 0, 0, 0
0.290093, 0, 1.42505e-11, 0, 1.41421, -1.42505e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25849e-13, 0, 1.77367e-15, 0, 0, 1.41229e-11, 0, 0, 0
0.297992, 0, 2.26956e-11, 0, 1.41421, -2.26956e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00466e-13, 0, 2.92266e-15, 0, 0, 2.24922e-11, 0, 0, 0
0.305891, 0, 3.58826e-11, 1.06499e-43, 1.41421, -3.58826e-11, 0, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 1.06499e-43, 3.17018e-13, 1.06499e-43, 4.79232e-15, 1.06499e-43, 1.06499e-43, 3.55608e-11, 1.06499e-43, 1.06499e-43, 1.06499e-43
0.313791, 0, 5.63217e-11, 1.90997e-42, 1.41421, -5.63217e-11, 0, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 1.90997e-42, 4.97739e-13, 1.90997e-42, 7.82238e-15, 1.90997e-42, 1.90997e-42, 5.58161e-11, 1.90997e-42, 1.90997e-42, 1.90997e-42
0.32169, 0, 8.77671e-11, 2.86047e-41, 1.41421, -8.77671e-11, 0, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 2.86047e-41, 7.75917e-13, 2.86047e-41, 1.27155e-14, 2.86047e-41, 2.86047e-41, 8.69784e-11, 2.86047e-41, 2.86047e-41, 2.86047e-41
0.329589, 0, 1.35809e-10, 1.89768e-39, 1.41421, -1.35809e-10, 0, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.89768e-39, 1.20121e-12, 1.89768e-39, 2.0629e-14, 1.89768e-39, 1.89768e-39, 1.34588e-10, 1.89768e-39, 1.89768e-39, 1.89768e-39
0.337488, 0, 2.08619e-10, 2.02032e-38, 1.41421, -2.08619e-10, 0, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 2.02032e-38, 1.84621e-12, 2.02032e-38, 3.33003e-14, 2.02032e-38, 2.02032e-38, 2.06739e-10, 2.02032e-38, 2.02032e-38, 2.02032e-38
0.345387, 0, 3.18195e-10, 1.94845e-37, 1.41421, -3.18195e-10, 0, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 1.94845e-37, 2.81782e-12, 1.94845e-37, 5.36049e-14, 1.94845e-37, 1.94845e-37, 3.15323e-10, 1.94845e-37, 1.94845e-37, 1.94845e-37
0.353286, 0, 4.81908e-10, 1.71437e-36, 1.41421, -4.81908e-10, 0, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 1.71437e-36, 4.27109e-12, 1.71437e-36, 8.60901e-14, 1.71437e-36, 1.71437e-36, 4.77551e-10, 1.71437e-36, 1.71437e-36, 1.71437e-36
0.361185, 0, 7.24741e-10, 1.38209e-35, 1.41421, -7.24741e-10, 0, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 1.38209e-35, 6.42961e-12, 1.38209e-35, 1.38004e-13, 1.38209e-35, 1.38209e-35, 7.18173e-10, 1.38209e-35, 1.38209e-35, 1.38209e-35
0.369084, 0, 1.08235e-09, 1.02525e-34, 1.41421, -1.08235e-09, 0, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 1.02525e-34, 9.61356e-12, 1.02525e-34, 2.20906e-13, 1.02525e-34, 1.02525e-34, 1.07252e-09, 1.02525e-34, 1.02525e-34, 1.02525e-34
0.376983, 0, 1.60524e-09, 7.08364e-34, 1.41421, -1.60524e-09, 0, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 7.08364e-34, 1.4278e-11, 7.08364e-34, 3.53237e-13, 7.08364e-34, 7.08364e-34, 1.59061e-09, 7.08364e-34, 7.08364e-34, 7.08364e-34
0.384882, 0, 2.36437e-09, 4.17645e-33, 1.41421, -2.36437e-09, 0, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 4.17645e-33, 2.10655e-11, 4.17645e-33, 5.64427e-13, 4.17645e-33, 4.17645e-33, 2.34274e-09, 4.17645e-33, 4.17645e-33, 4.17645e-33
0.392781, 0, 3.45873e-09, 2.51774e-32, 1.41421, -3.45873e-09, 0, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 2.51774e-32, 3.08769e-11, 2.51774e-32, 9.01434e-13, 2.51774e-32, 2.51774e-32, 3.42696e-09, 2.51774e-32, 2.51774e-32, 2.51774e-32
0.40068, 0, 5.02534e-09, 1.35118e-31, 1.41421, -5.02534e-09, 0, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 1.35118e-31, 4.49668e-11, 1.35118e-31, 1.43914e-12, 1.35118e-31, 1.35118e-31, 4.97893e-09, 1.35118e-31, 1.35118e-31, 1.35118e-31
0.408579, 0, 7.25241e-09, 7.12221e-31, 1.41421, -7.25241e-09, 0, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 7.12221e-31, 6.50715e-11, 7.12221e-31, 2.29686e-12, 7.12221e-31, 7.12221e-31, 7.18504e-09, 7.12221e-31, 7.12221e-31, 7.12221e-31
0.416478, 0, 1.03966e-08, 3.58291e-30, 1.41421, -1.03966e-08, 0, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 3.58291e-30, 9.35785e-11, 3.58291e-30, 3.66431e-12, 3.58291e-30, 3.58291e-30, 1.02994e-08, 3.58291e-30, 3.58291e-30, 3.58291e-30
0.424377, 0, 1.48054e-08, 1.70437e-29, 1.41421, -1.48054e-08, 0, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.70437e-29, 1.3375e-10, 1.70437e-29, 5.84253e-12, 1.70437e-29, 1.70437e-29, 1.46658e-08, 1.70437e-29, 1.70437e-29, 1.70437e-29
0.432276, 0, 2.09455e-08, 7.81156e-29, 1.41421, -2.09455e-08, 0, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 7.81156e-29, 1.90018e-10, 7.81156e-29, 9.30776e-12, 7.81156e-29, 7.81156e-29, 2.07462e-08, 7.81156e-29, 7.81156e-29, 7.81156e-29
0.440175, 0, 2.94397e-08, 3.43697e-28, 1.41421, -2.94397e-08, 0, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 3.43697e-28, 2.68368e-10, 3.43697e-28, 1.48105e-11, 3.43697e-28, 3.43697e-28, 2.91566e-08, 3.43697e-28, 3.43697e-28, 3.43697e-28
0.448075, 0, 4.11126e-08, 1.443e-27, 1.41421, -4.11126e-08, 0, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 1.443e-27, 3.76838e-10, 1.443e-27, 2.35288e-11, 1.443e-27, 1.443e-27, 4.07122e-08, 1.443e-27, 1.443e-27, 1.443e-27
0.455974, 0, 5.70485e-08, 5.78015e-27, 1.41421, -5.70485e-08, 0, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.78015e-27, 5.26161e-10, 5.78015e-27, 3.73021e-11, 5.78015e-27, 5.78015e-27, 5.6485e-08, 5.78015e-27, 5.78015e-27, 5.78015e-27
0.463873, 0, 7.86635e-08, 2.21085e-26, 1.41421, -7.86635e-08, 0, 2.21085e-26, 2.21085e-26, 2.21085e-26, 2.21085e-26, 2.21085e-26, 5.07796e-13, 2.21085e-26, 2.21085e-26, 2.21085e-26, 7.30591e-10, 2.21085e-26, 5.89877e-11, 2.21085e-26, 2.21085e-26, 7.78734e-08, 2.21085e-26, 2.21085e-26, 2.21085e-26
0.471772, 0, 1.07794e-07, 8.08805e-26, 1.41421, -1.07794e-07, 0, 8.08805e-26, 8.08805e-26, 8.08805e-26, 8.08805e-26, 8.08805e-26, 1.69609e-12, 8.08805e-26, 8.08805e-26, 8.08805e-26, 1.00897e-09, 8.08805e-26, 9.29979e-11, 8.08805e-26, 8.08805e-26, 1.0669e-07, 8.08805e-26, 8.08805e-26, 8.08805e-26
0.479671, 0, 1.46803e-07, 2.85149e-25, 1.41421, -1.46803e-07, 0, 2.85149e-25, 2.85149e-25, 2.85149e-25, 2.85149e-25, 2.85149e-25, 4.39665e-12, 2.85149e-25, 2.85149e-25, 2.85149e-25, 1.38603e-09, 2.85149e-25, 1.46102e-10, 2.85149e-25, 2.85149e-25, 1.45266e-07, 2.85149e-25, 2.85149e-25, 2.85149e-25
0.48757, 0, 2.00506e-07, 1.6568e-10, 1.41421, -2.00506e-07, 1.6568e-10, 1.65686e-10, 1.65736e-10, 8.22584e-10, 1.83671e-10, 1.77404e-10, 1.99688e-10, 1.78378e-10, 1.69213e-10, 1.02315e-09, 2.05986e-09, 1.69112e-10, 3.94298e-10, 1.6568e-10, 1.65681e-10, 1.96771e-07, 1.6568e-10, 1.6568e-10, 1.80298e-10
0.495469, 0, 2.73326e-07, 5.50803e-10, 1.41421, -2.73326e-07, 5.50803e-10, 5.50823e-10, 5.5099e-10, 2.73412e-09, 6.10598e-10, 5.89769e-10, 6.5267e-10, 5.93006e-10, 5.62544e-10, 3.40072e-09, 3.12628e-09, 5.62208e-10, 9.07e-10, 5.50803e-10, 5.50807e-10, 2.65046e-07, 5.50803e-10, 5.50803e-10, 5.99389e-10
0.503368, 0, 3.73046e-07, 1.42147e-09, 1.41421, -3.73046e-07, 1.42147e-09, 1.42152e-09, 1.42195e-09, 7.05676e-09, 1.5758e-09, 1.52204e-09, 1.67492e-09, 1.5304e-09, 1.45177e-09, 8.77729e-09, 4.90582e-09, 1.45091e-09, 1.97377e-09, 1.42147e-09, 1.42148e-09, 3.55215e-07, 1.42147e-09, 1.42147e-09, 1.54687e-09
0.511267, 0, 5.1188e-07, 3.34194e-09, 1.41421, -5.1188e-07, 3.34194e-09, 3.34206e-09, 3.34307e-09, 1.65976e-08, 3.70497e-09, 3.57851e-09, 3.92627e-09, 3.59817e-09, 3.41322e-09, 2.06447e-08, 8.03279e-09, 3.41118e-09, 4.19388e-09, 3.34194e-09, 3.34196e-09, 4.73902e-07, 3.34194e-09, 3.34194e-09, 3.63692e-09
0.519166, 0, 7.10181e-07, 7.48416e-09, 1.41421, -7.10181e-07, 7.48416e-09, 7.48443e-09, 7.48669e-09, 3.71817e-08, 8.29748e-09, 8.01416e-09, 8.77428e-09, 8.0582e-09, 7.64385e-09, 4.62489e-08, 1.37687e-08, 7.63929e-09, 8.79109e-09, 7.48416e-09, 7.48421e-09, 6.29941e-07, 7.48416e-09, 7.48416e-09, 8.14502e-09
0.527065, 0, 1.00329e-06, 1.62224e-08, 1.41421, -1.00329e-06, 1.62224e-08, 1.6223e-08, 1.62279e-08, 8.06148e-08, 1.79859e-08, 1.73716e-08, 1.90354e-08, 1.74671e-08, 1.65687e-08, 1.00275e-07, 2.4602e-08, 1.65588e-08, 1.82158e-08, 1.62224e-08, 1.62225e-08, 8.35377e-07, 1.62224e-08, 1.62224e-08, 1.76553e-08
0.534964, 0, 1.45453e-06, 3.42559e-08, 1.41421, -1.45453e-06, 3.42559e-08, 3.42572e-08, 3.42675e-08, 1.70266e-07, 3.79808e-08, 3.66832e-08, 4.06689e-08, 3.6885e-08, 3.49873e-08, 2.11792e-07, 4.53763e-08, 3.49664e-08, 3.7278e-08, 3.42559e-08, 3.42561e-08, 1.10717e-06, 3.42559e-08, 3.42559e-08, 3.72825e-08
0.542863, 0, 2.18195e-06, 7.06716e-08, 1.41421, -2.18195e-06, 7.06716e-08, 7.06742e-08, 7.06956e-08, 3.51331e-07, 7.83581e-08, 7.56805e-08, 8.88677e-08, 7.60967e-08, 7.21809e-08, 4.37021e-07, 8.53603e-08, 7.21377e-08, 7.52248e-08, 7.06716e-08, 7.06721e-08, 1.47013e-06, 7.06716e-08, 7.06716e-08, 7.69171e-08
0.550762, 0, 3.39261e-06, 1.42631e-07, 1.41421, -3.39261e-06, 1.42631e-07, 1.42636e-07, 1.42679e-07, 7.09181e-07, 1.58147e-07, 1.52742e-07, 1.85868e-07, 1.53582e-07, 1.45678e-07, 8.82158e-07, 1.61943e-07, 1.45591e-07, 1.49447e-07, 1.42631e-07, 1.42632e-07, 1.96192e-06, 1.42631e-07, 1.42631e-07, 1.55238e-07
0.558661, 0, 5.46245e-06, 2.81789e-07, 1.41421, -5.46245e-06, 2.81789e-07, 2.81799e-07, 2.81884e-07, 1.40132e-06, 3.1245e-07, 3.01769e-07, 3.77267e-07, 3.03429e-07, 2.87809e-07, 1.74313e-06, 3.07064e-07, 2.87637e-07, 2.91933e-07, 2.81789e-07, 2.81791e-07, 2.64152e-06, 2.81789e-07, 2.81789e-07, 3.06702e-07
0.56656, 0, 9.05876e-06, 5.45178e-07, 1.41421, -9.05876e-06, 5.45178e-07, 5.45198e-07, 5.45363e-07, 2.71157e-06, 6.04509e-07, 5.83841e-07, 7.47203e-07, 5.87054e-07, 5.56828e-07, 3.373e-06, 5.78108e-07, 5.56494e-07, 5.60172e-07, 5.45178e-07, 5.45182e-07, 3.60335e-06, 5.45178e-07, 5.45178e-07, 5.93386e-07
0.574459, 0, 1.53485e-05, 1.03313e-06, 1.41421, -1.53485e-05, 1.03313e-06, 1.03316e-06, 1.03348e-06, 5.13934e-06, 1.14558e-06, 1.10641e-06, 1.44983e-06, 1.1125e-06, 1.05521e-06, 6.39303e-06, 1.07584e-06, 1.05457e-06, 1.05514e-06, 1.03313e-06, 1.03313e-06, 5.00056e-06, 1.03313e-06, 1.03313e-06, 1.1245e-06
0.582359, 0, 2.63278e-05, 1.91802e-06, 1.41421, -2.63278e-05, 1.91802e-06, 1.91809e-06, 1.91867e-06, 9.54297e-06, 2.12684e-06, 2.0541e-06, 2.75509e-06, 2.0654e-06, 1.95902e-06, 1.1871e-05, 1.97318e-06, 1.95785e-06, 1.95014e-06, 1.91802e-06, 1.91803e-06, 7.08199e-06, 1.91802e-06, 1.91802e-06, 2.08769e-06
0.590258, 0, 4.53572e-05, 3.48894e-06, 1.41421, -4.53572e-05, 3.48894e-06, 3.48907e-06, 3.49013e-06, 1.73623e-05, 3.86889e-06, 3.73654e-06, 5.1434e-06, 3.75711e-06, 3.56355e-06, 2.1598e-05, 3.55989e-06, 3.56141e-06, 3.53551e-06, 3.48894e-06, 3.48897e-06, 1.02499e-05, 3.48894e-06, 3.48894e-06, 3.79767e-06
0.598157, 0, 7.79605e-05, 6.2193e-06, 1.41421, -7.79605e-05, 6.2193e-06, 6.21952e-06, 6.22141e-06, 3.09559e-05, 6.89676e-06, 6.66077e-06, 9.43621e-06, 6.69745e-06, 6.35232e-06, 3.85084e-05, 6.31018e-06, 6.34851e-06, 6.28639e-06, 6.2193e-06, 6.21934e-06, 1.51477e-05, 6.2193e-06, 6.2193e-06, 6.76976e-06
0.606056, 0, 0.000133026, 1.08656e-05, 1.41421, -0.000133026, 1.08656e-05, 1.0866e-05, 1.08693e-05, 5.40945e-05, 1.20495e-05, 1.16371e-05, 1.70177e-05, 1.17012e-05, 1.1098e-05, 6.72929e-05, 1.09816e-05, 1.10914e-05, 1.09617e-05, 1.08656e-05, 1.08657e-05, 2.27902e-05, 1.08656e-05, 1.08656e-05, 1.18276e-05
0.613955, 0, 0.000224532, 1.86073e-05, 1.41421, -0.000224532, 1.86073e-05, 1.8608e-05, 1.86137e-05, 9.26596e-05, 2.06354e-05, 1.99289e-05, 3.0177e-05, 2.00388e-05, 1.90056e-05, 0.000115269, 1.87548e-05, 1.89942e-05, 1.87442e-05, 1.86073e-05, 1.86075e-05, 3.47435e-05, 1.86073e-05, 1.86073e-05, 2.02552e-05
0.621854, 0, 0.00037398, 3.1239e-05, 1.41421, -0.00037398, 3.1239e-05, 3.12402e-05, 3.12496e-05, 0.000155603, 3.4645e-05, 3.34585e-05, 5.26297e-05, 3.36429e-05, 3.19078e-05, 0.000193574, 3.1426e-05, 3.18887e-05, 3.14328e-05, 3.1239e-05, 3.12392e-05, 5.33825e-05, 3.1239e-05, 3.1239e-05, 3.40065e-05
0.629753, 0, 0.000613689, 5.14227e-05, 1.41421, -0.000613689, 5.14227e-05, 5.14246e-05, 5.14402e-05, 0.000256214, 5.70313e-05, 5.50776e-05, 9.02957e-05, 5.53813e-05, 5.2524e-05, 0.00031874, 5.1659e-05, 5.24925e-05, 5.16957e-05, 5.14227e-05, 5.14231e-05, 8.22285e-05, 5.14227e-05, 5.14227e-05, 5.59799e-05
0.637652, 0, 0.000991122, 8.30073e-05, 1.41421, -0.000991122, 8.30073e-05, 8.30104e-05, 8.30355e-05, 0.000413716, 9.20645e-05, 8.89094e-05, 0.000152429, 8.93999e-05, 8.47857e-05, 0.000514687, 8.33051e-05, 8.47349e-05, 8.339e-05, 8.30073e-05, 8.30079e-05, 0.000126383, 8.30073e-05, 8.30073e-05, 9.03666e-05
