   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_155.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.42689, 6996, 6882.08, 36.1497, 83.6541, 113.92, 36.1497, 0, 36.1497, 36.1506, 6866.16, 52.0666, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497, 36.1497
6.43477, 6308, 6596.48, 36.1573, 79.4355, -288.479, 36.1573, 0, 36.1574, 36.1584, 6579.17, 53.4658, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573, 36.1573
6.44266, 6194, 6254.73, 36.1615, 78.7147, -60.7295, 36.1615, 0, 36.1616, 36.1626, 6236.12, 54.7747, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615, 36.1615
6.45054, 5756, 5867.11, 36.162, 75.8815, -111.109, 36.162, 0, 36.1621, 36.1632, 5847.31, 55.957, 36.162, 36.162, 36.162, 36.162, 36.162, 36.162, 36.162, 36.162, 36.162, 36.162, 36.1621, 36.162, 36.162, 36.162
6.45842, 5422, 5444.76, 36.1588, 73.6478, -22.7612, 36.1588, 0, 36.1588, 36.16, 5423.94, 56.9781, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588, 36.1588
6.46631, 5134, 4999.05, 36.1516, 71.6659, 134.951, 36.1516, 0, 36.1516, 36.1529, 4977.39, 57.8072, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516, 36.1516
6.47419, 4520, 4541.24, 36.1405, 67.2458, -21.2373, 36.1405, 0, 36.1405, 36.1419, 4518.96, 58.4184, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405, 36.1405
6.48208, 4158, 4081.92, 36.1255, 64.4981, 76.0815, 36.1255, 0, 36.1255, 36.127, 4059.25, 58.7921, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255, 36.1255
6.48996, 3848, 3630.71, 36.1068, 62.0484, 217.295, 36.1068, 0, 36.1068, 36.1083, 3607.89, 58.9163, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068, 36.1068
6.49785, 3282, 3195.8, 36.0845, 57.3062, 86.2017, 36.0845, 0, 36.0845, 36.0861, 3173.09, 58.7871, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845, 36.0845
6.50573, 2802, 2784.1, 36.0589, 52.9528, 17.8965, 36.0589, 0, 36.059, 36.0606, 2761.75, 58.4086, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589, 36.0589
6.51361, 2574, 2400.77, 36.0304, 50.7543, 173.234, 36.0304, 0, 36.0305, 36.0321, 2379, 57.7932, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0304, 36.0305, 36.0304, 36.0304, 36.0304
6.5215, 2108, 2049.48, 35.9994, 45.9347, 58.5188, 35.9994, 0, 35.9995, 36.0011, 2028.52, 56.9605, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994, 35.9994
6.52938, 1822, 1732.34, 35.9664, 42.7083, 89.6558, 35.9664, 0, 35.9664, 35.9681, 1712.37, 55.9364, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664, 35.9664
6.53727, 1538, 1450.24, 35.9318, 39.2428, 87.7632, 35.9318, 0, 35.9318, 35.9335, 1431.42, 54.7518, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318, 35.9318
6.54515, 1286, 1202.74, 35.8962, 35.8887, 83.2573, 35.8962, 0, 35.8962, 35.8979, 1185.2, 53.4409, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962, 35.8962
6.55303, 1108, 988.567, 35.8602, 33.3167, 119.433, 35.8602, 0, 35.8602, 35.8618, 972.385, 52.0398, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602, 35.8602
6.56092, 920, 805.666, 35.8242, 30.3645, 114.334, 35.8242, 0, 35.8242, 35.8258, 790.904, 50.5845, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242, 35.8242
6.5688, 754, 651.49, 35.7888, 27.4955, 102.51, 35.7888, 0, 35.7889, 35.7904, 638.168, 49.11, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888, 35.7888
6.57669, 624, 523.147, 35.7545, 25.02, 100.853, 35.7545, 0, 35.7545, 35.7559, 511.252, 47.6479, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545, 35.7545
6.58457, 430, 417.632, 35.7216, 20.7846, 12.3677, 35.7216, 0, 35.7216, 35.723, 407.126, 46.2269, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216, 35.7216
6.59246, 392, 331.935, 35.6905, 19.8494, 60.0654, 35.6905, 0, 35.6905, 35.6918, 322.753, 44.8708, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905, 35.6905
6.60034, 282, 263.163, 35.6614, 16.8523, 18.8368, 35.6614, 0, 35.6615, 35.6627, 255.225, 43.5985, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614, 35.6614
6.60822, 246, 208.61, 35.6346, 15.748, 37.3898, 35.6346, 0, 35.6347, 35.6358, 201.82, 42.4239, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346, 35.6346
6.61611, 160, 165.844, 35.6102, 12.7279, -5.84435, 35.6102, 0, 35.6102, 35.6112, 160.097, 41.3562, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102, 35.6102
6.62399, 146, 132.692, 35.5881, 12.1655, 13.3081, 35.5881, 0, 35.5882, 35.5891, 127.879, 40.3998, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881, 35.5881
6.63188, 126, 107.28, 35.5685, 11.3137, 18.72, 35.5685, 0, 35.5685, 35.5694, 103.292, 39.5552, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685, 35.5685
6.63976, 100, 88.0151, 35.5511, 10.0995, 11.9849, 35.5511, 0, 35.5512, 35.5519, 84.7458, 38.8195, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511, 35.5511
6.64764, 88, 73.5683, 35.5359, 9.48683, 14.4317, 35.5359, 0, 35.5359, 35.5367, 70.9159, 38.1873, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359, 35.5359
6.65553, 50, 62.8503, 35.5226, 7.2111, -12.8503, 35.5226, 0, 35.5227, 35.5234, 60.721, 37.6511, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226, 35.5226
6.66341, 52, 54.9806, 35.5112, 7.34847, -2.98062, 35.5112, 0, 35.5113, 35.5119, 53.2891, 37.2019, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112, 35.5112
6.6713, 48, 49.2635, 35.5013, 7.07107, -1.26351, 35.5013, 0, 35.5014, 35.5019, 47.9338, 36.8303, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013, 35.5013
6.67918, 66, 45.1518, 35.4927, 8.24621, 20.8482, 35.4927, 0, 35.4929, 35.4934, 44.1173, 36.5265, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927, 35.4927
6.68707, 40, 42.2252, 35.4853, 6.48074, -2.22518, 35.4853, 0, 35.4855, 35.4859, 41.4286, 36.2811, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853, 35.4853
6.69495, 20, 40.1633, 35.4787, 4.69042, -20.1633, 35.4787, 0, 35.4789, 35.4793, 39.5563, 36.085, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787, 35.4787
6.70283, 32, 38.727, 35.4729, 5.83095, -6.72704, 35.4729, 0, 35.4731, 35.4734, 38.2691, 35.93, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729, 35.4729
6.71072, 48, 37.7393, 35.4674, 7.07107, 10.2607, 35.4674, 0, 35.4677, 35.468, 37.3973, 35.8086, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674, 35.4674
6.7186, 32, 37.0719, 35.4624, 5.83095, -5.07189, 35.4624, 0, 35.4627, 35.4629, 36.8191, 35.7143, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624, 35.4624
6.72649, 34, 36.634, 35.4574, 6, -2.63399, 35.4574, 0, 35.4578, 35.4579, 36.4489, 35.6415, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574, 35.4574
6.73437, 34, 36.3634, 35.4525, 6, -2.3634, 35.4525, 0, 35.453, 35.4529, 36.2292, 35.5857, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525, 35.4525
6.74225, 26, 36.2201, 35.4474, 5.2915, -10.2201, 35.4474, 0, 35.448, 35.4479, 36.1237, 35.5429, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474, 35.4474
6.75014, 48, 36.1819, 35.4422, 7.07107, 11.8181, 35.4422, 0, 35.4429, 35.4427, 36.1131, 35.5098, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422, 35.4422
6.75802, 44, 36.2416, 35.4367, 6.78233, 7.75842, 35.4367, 0, 35.4375, 35.4371, 36.1929, 35.4841, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367, 35.4367
6.76591, 48, 36.4054, 35.4308, 7.07107, 11.5946, 35.4308, 0, 35.4317, 35.4313, 36.371, 35.4638, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308, 35.4308
6.77379, 54, 36.6931, 35.4245, 7.48331, 17.3069, 35.4245, 0, 35.4256, 35.425, 36.6689, 35.4472, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245, 35.4245
6.78168, 42, 37.1389, 35.4178, 6.63325, 4.86114, 35.4178, 0, 35.419, 35.4183, 37.1218, 35.4332, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178, 35.4178
6.78956, 56, 37.7931, 35.4106, 7.61577, 18.2069, 35.4106, 0, 35.4119, 35.411, 37.7809, 35.421, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106, 35.4106
6.79744, 36, 38.7253, 35.4028, 6.16441, -2.7253, 35.4028, 0, 35.4043, 35.4033, 38.7164, 35.4097, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028, 35.4028
6.80533, 64, 40.0277, 35.3944, 8.12404, 23.9723, 35.3944, 0, 35.3961, 35.3949, 40.021, 35.399, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944, 35.3944
6.81321, 42, 41.8187, 35.3854, 6.63325, 0.181278, 35.3854, 0, 35.3873, 35.3859, 41.8134, 35.3884, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854, 35.3854
6.8211, 56, 44.2482, 35.3757, 7.61577, 11.7518, 35.3757, 0, 35.3777, 35.3762, 44.2437, 35.3776, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757, 35.3757
6.82898, 58, 47.5008, 35.3651, 7.74597, 10.4992, 35.3651, 0, 35.3672, 35.3656, 47.497, 35.3663, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651, 35.3651
6.83687, 60, 51.8009, 35.3536, 7.87401, 8.19913, 35.3536, 0, 35.3559, 35.3541, 51.7973, 35.3544, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536, 35.3536
6.84475, 84, 57.4142, 35.3409, 9.27362, 26.5858, 35.3409, 0, 35.3433, 35.3414, 57.4108, 35.3414, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409, 35.3409
6.85263, 68, 64.6515, 35.3268, 8.3666, 3.34853, 35.3268, 0, 35.3294, 35.3274, 64.6481, 35.3272, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3268, 35.3269, 35.3268, 35.3268, 35.3269
6.86052, 96, 73.8657, 35.3111, 9.8995, 22.1343, 35.3111, 0, 35.3137, 35.3116, 73.8624, 35.3112, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111, 35.3111
6.8684, 120, 85.4499, 35.2931, 11.0454, 34.5501, 35.2931, 0, 35.2958, 35.2936, 85.4466, 35.2932, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931, 35.2931
6.87629, 112, 99.8286, 35.2724, 10.6771, 12.1714, 35.2724, 0, 35.2751, 35.2729, 99.8253, 35.2725, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724, 35.2724
6.88417, 170, 117.452, 35.2481, 13.1149, 52.5482, 35.2481, 0, 35.2509, 35.2487, 117.448, 35.2482, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2481, 35.2482, 35.2481, 35.2481, 35.2482
6.89205, 198, 138.768, 35.2195, 14.1421, 59.2316, 35.2195, 0, 35.2223, 35.22, 138.765, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195, 35.2195
6.89994, 208, 164.221, 35.1852, 14.4914, 43.7794, 35.1852, 0, 35.1879, 35.1857, 164.217, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852, 35.1852
6.90782, 218, 194.207, 35.1437, 14.8324, 23.7928, 35.1437, 0, 35.1464, 35.1443, 194.204, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1437, 35.1438
6.91571, 286, 229.061, 35.0934, 16.9706, 56.9393, 35.0934, 0, 35.096, 35.0939, 229.058, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934, 35.0934
6.92359, 320, 269.013, 35.0319, 17.9444, 50.9874, 35.0319, 0, 35.0344, 35.0325, 269.01, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.0319, 35.032
6.93148, 334, 314.171, 34.9569, 18.3303, 19.8287, 34.9569, 0, 34.9593, 34.9575, 314.168, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.9569, 34.957
6.93936, 410, 364.476, 34.8654, 20.2978, 45.5236, 34.8654, 0, 34.8676, 34.8659, 364.474, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8654, 34.8655
6.94724, 412, 419.68, 34.754, 20.347, -7.68015, 34.754, 0, 34.7561, 34.7545, 419.677, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.754, 34.7541
6.95513, 504, 479.32, 34.619, 22.4944, 24.6802, 34.619, 0, 34.621, 34.6196, 479.317, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.619, 34.6192
6.96301, 618, 542.723, 34.4564, 24.8998, 75.2773, 34.4564, 0, 34.4582, 34.457, 542.72, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4564, 34.4566
6.9709, 620, 608.961, 34.2618, 24.9399, 11.0388, 34.2618, 0, 34.2634, 34.2624, 608.959, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2618, 34.2621
6.97878, 718, 676.917, 34.0306, 26.8328, 41.083, 34.0306, 0, 34.0321, 34.0312, 676.915, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.0306, 34.031
6.98666, 720, 745.257, 33.7583, 26.8701, -25.2571, 33.7583, 0, 33.7596, 33.7589, 745.255, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7583, 33.7587
6.99455, 752, 812.509, 33.4402, 27.4591, -60.5095, 33.4402, 0, 33.4414, 33.4408, 812.507, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4402, 33.4407
7.00243, 846, 877.262, 33.2689, 29.1204, -31.2617, 33.2689, 0, 33.2699, 33.2695, 877.259, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2689, 33.2696
7.01032, 862, 937.117, 32.4728, 29.3939, -75.1167, 32.4728, 0, 32.4737, 32.4734, 937.115, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4728, 32.4735
7.0182, 930, 991.032, 31.6335, 30.5287, -61.0319, 31.6335, 0, 31.6343, 31.6341, 991.03, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6335, 31.6344
7.02609, 982, 1037.48, 30.7532, 31.3688, -55.4792, 30.7532, 0, 30.7538, 30.7538, 1037.48, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7532, 30.7543
7.03397, 1010, 1075.09, 29.8351, 31.8119, -65.0909, 29.8351, 0, 29.8357, 29.8357, 1075.09, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8351, 29.8364
7.04185, 1122, 1102.73, 28.8837, 33.5261, 19.2662, 28.8837, 0, 28.8842, 28.8843, 1102.73, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8837, 28.8851
7.04974, 1006, 1119.55, 27.9047, 31.749, -113.551, 27.9047, 0, 27.9051, 27.9053, 1119.55, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9047, 27.9064
7.05762, 970, 1125.02, 26.9049, 31.1769, -155.018, 26.9049, 0, 26.9053, 26.9055, 1125.02, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9049, 26.9068
7.06551, 1006, 1118.96, 25.892, 31.749, -112.96, 25.892, 0, 25.8922, 25.8926, 1118.96, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.892, 25.8941
7.07339, 920, 1101.57, 24.8739, 30.3645, -181.565, 24.8739, 0, 24.8741, 24.8745, 1101.56, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8739, 24.8762
7.08127, 942, 1073.38, 23.8599, 30.7246, -131.377, 23.8599, 0, 23.8601, 23.8605, 1073.37, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8599, 23.8624
7.08916, 976, 1035.25, 22.8586, 31.273, -59.2537, 22.8586, 0, 22.8588, 22.8593, 1035.25, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8586, 22.8614
7.09704, 824, 988.334, 21.8788, 28.7402, -164.334, 21.8788, 0, 21.8789, 21.8795, 988.33, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8788, 21.8818
7.10493, 868, 933.979, 20.9289, 29.4958, -65.9786, 20.9289, 0, 20.929, 20.9296, 933.975, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9289, 20.9321
7.11281, 760, 873.7, 20.0165, 27.6043, -113.7, 20.0165, 0, 20.0166, 20.0172, 873.696, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0165, 20.0198
7.1207, 750, 809.101, 19.1482, 27.4226, -59.1006, 19.1482, 0, 19.1483, 19.149, 809.096, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1482, 19.1516
7.12858, 690, 741.781, 18.3295, 26.3059, -51.7808, 18.3295, 0, 18.3296, 18.3304, 741.776, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.3295, 18.333
7.13646, 548, 673.319, 17.5649, 23.4521, -125.319, 17.5649, 0, 17.565, 17.566, 673.314, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5649, 17.5685
7.14435, 536, 605.155, 16.8567, 23.1948, -69.1548, 16.8567, 0, 16.8567, 16.858, 605.15, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8567, 16.8603
7.15223, 540, 538.595, 16.2054, 23.2809, 1.40454, 16.2054, 0, 16.2054, 16.207, 538.59, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.2054, 16.209
