   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_314.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.031983, 628, 0, 0, 25.0998, 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0241005, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0162181, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00833562, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000453173, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00742927, 0, 7.60843e-25, 0, 1.41421, -7.60843e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18428e-27, 0, 0, 1.54767e-30, 0, 4.65332e-29, 0, 7.58611e-25, 0, 0, 0
0.0153117, 0, 2.46087e-24, 0, 1.41421, -2.46087e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06482e-27, 0, 0, 5.05851e-30, 0, 1.58885e-28, 0, 2.45364e-24, 0, 0, 0
0.0231942, 0, 7.60598e-24, 0, 1.41421, -7.60598e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18356e-26, 0, 0, 1.58104e-29, 0, 5.13794e-28, 0, 7.58361e-24, 0, 0, 0
0.0310766, 0, 2.26174e-23, 0, 1.41421, -2.26174e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49311e-26, 0, 0, 4.75635e-29, 0, 1.58852e-27, 0, 2.25509e-23, 0, 0, 0
0.038959, 0, 6.50301e-23, 0, 1.41421, -6.50301e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86691e-25, 0, 0, 1.38399e-28, 0, 4.72711e-27, 0, 6.48385e-23, 0, 0, 0
0.0468415, 0, 1.81472e-22, 0, 1.41421, -1.81472e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20975e-25, 0, 0, 3.90946e-28, 0, 1.36056e-26, 0, 1.80937e-22, 0, 0, 0
0.0547239, 0, 4.9296e-22, 0, 1.41421, -4.9296e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4152e-24, 0, 0, 1.07522e-27, 0, 3.80166e-26, 0, 4.91506e-22, 0, 0, 0
0.0626064, 0, 1.31077e-21, 0, 1.41421, -1.31077e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76299e-24, 0, 0, 2.89858e-27, 0, 1.03924e-25, 0, 1.3069e-21, 0, 0, 0
0.0704888, 0, 3.40463e-21, 0, 1.41421, -3.40463e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77404e-24, 0, 0, 7.63253e-27, 0, 2.76909e-25, 0, 3.39457e-21, 0, 0, 0
0.0783713, 0, 8.6544e-21, 0, 1.41421, -8.6544e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48451e-23, 0, 0, 1.96685e-26, 0, 7.2085e-25, 0, 8.62881e-21, 0, 0, 0
0.0862537, 0, 2.28898e-20, 0, 1.41421, -2.28898e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5712e-23, 0, 0, 5.31179e-26, 0, 1.96994e-24, 0, 2.28221e-20, 0, 0, 0
0.0941362, 0, 5.55743e-20, 0, 1.41421, -5.55743e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59542e-22, 0, 0, 1.30698e-25, 0, 4.88092e-24, 0, 5.54098e-20, 0, 0, 0
0.102019, 0, 1.32671e-19, 0, 1.41421, -1.32671e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80869e-22, 0, 0, 3.16243e-25, 0, 1.18823e-23, 0, 1.32277e-19, 0, 0, 0
0.109901, 0, 3.11661e-19, 0, 1.41421, -3.11661e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9471e-22, 0, 0, 7.53081e-25, 0, 2.84475e-23, 0, 3.10737e-19, 0, 0, 0
0.117783, 0, 7.20931e-19, 0, 1.41421, -7.20931e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06963e-21, 0, 0, 1.76618e-24, 0, 6.70324e-23, 0, 7.18793e-19, 0, 0, 0
0.125666, 0, 1.64314e-18, 0, 1.41421, -1.64314e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71708e-21, 0, 0, 4.08203e-24, 0, 1.55571e-22, 0, 1.63826e-18, 0, 0, 0
0.133548, 0, 3.69197e-18, 0, 1.41421, -3.69197e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05988e-20, 0, 0, 9.30258e-24, 0, 3.55835e-22, 0, 3.681e-18, 0, 0, 0
0.141431, 0, 8.18188e-18, 0, 1.41421, -8.18188e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34883e-20, 0, 0, 2.09139e-23, 0, 8.02586e-22, 0, 8.15757e-18, 0, 0, 0
0.149313, 0, 1.78916e-17, 0, 1.41421, -1.78916e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13626e-20, 0, 0, 4.64057e-23, 0, 1.78599e-21, 0, 1.78384e-17, 0, 0, 0
0.157196, 0, 3.86209e-17, 0, 1.41421, -3.86209e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10871e-19, 0, 0, 1.0167e-22, 0, 3.92299e-21, 0, 3.8506e-17, 0, 0, 0
0.165078, 0, 8.23241e-17, 0, 1.41421, -8.23241e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36332e-19, 0, 0, 2.20023e-22, 0, 8.50925e-21, 0, 8.2079e-17, 0, 0, 0
0.172961, 0, 1.73343e-16, 0, 1.41421, -1.73343e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97623e-19, 0, 0, 4.70484e-22, 0, 1.82336e-20, 0, 1.72827e-16, 0, 0, 0
0.180843, 0, 3.60656e-16, 0, 1.41421, -3.60656e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03535e-18, 0, 0, 9.94414e-22, 0, 3.86117e-20, 0, 3.59581e-16, 0, 0, 0
0.188726, 0, 7.41662e-16, 0, 1.41421, -7.41662e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12911e-18, 0, 0, 2.07808e-21, 0, 8.08308e-20, 0, 7.3945e-16, 0, 0, 0
0.196608, 0, 1.50784e-15, 0, 1.41421, -1.50784e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32858e-18, 0, 0, 4.29485e-21, 0, 1.67332e-19, 0, 1.50334e-15, 0, 0, 0
0.20449, 0, 3.03139e-15, 0, 1.41421, -3.03139e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70222e-18, 0, 0, 8.78081e-21, 0, 3.42651e-19, 0, 3.02233e-15, 0, 0, 0
0.212373, 0, 6.02776e-15, 0, 1.41421, -6.02776e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73038e-17, 0, 0, 1.77631e-20, 0, 6.94243e-19, 0, 6.00974e-15, 0, 0, 0
0.220255, 0, 1.18571e-14, 0, 1.41421, -1.18571e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4038e-17, 0, 0, 3.55626e-20, 0, 1.39208e-18, 0, 1.18217e-14, 0, 0, 0
0.228138, 0, 2.30776e-14, 0, 1.41421, -2.30776e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6248e-17, 0, 0, 7.04758e-20, 0, 2.76316e-18, 0, 2.30085e-14, 0, 0, 0
0.23602, 0, 4.44484e-14, 0, 1.41421, -4.44484e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27596e-16, 0, 0, 1.38273e-19, 0, 5.43045e-18, 0, 4.43153e-14, 0, 0, 0
0.243903, 0, 8.47301e-14, 0, 1.41421, -8.47301e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43228e-16, 0, 0, 2.68643e-19, 0, 1.05691e-17, 0, 8.4476e-14, 0, 0, 0
0.251785, 0, 1.5988e-13, 0, 1.41421, -1.5988e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.58953e-16, 0, 0, 5.1693e-19, 0, 2.03751e-17, 0, 1.594e-13, 0, 0, 0
0.259668, 0, 2.98659e-13, 0, 1.41421, -2.98659e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57327e-16, 0, 0, 9.85316e-19, 0, 3.89131e-17, 0, 2.97761e-13, 0, 0, 0
0.26755, 0, 5.52367e-13, 0, 1.41421, -5.52367e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58561e-15, 0, 0, 1.86072e-18, 0, 7.36379e-17, 0, 5.50706e-13, 0, 0, 0
0.275432, 0, 1.01157e-12, 0, 1.41421, -1.01157e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90379e-15, 0, 0, 3.48197e-18, 0, 1.381e-16, 0, 1.00852e-12, 0, 0, 0
0.283315, 0, 1.8345e-12, 0, 1.41421, -1.8345e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26609e-15, 0, 0, 6.45787e-18, 0, 2.56712e-16, 0, 1.82897e-12, 0, 0, 0
0.291197, 0, 3.29483e-12, 0, 1.41421, -3.29483e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.45816e-15, 0, 0, 1.18731e-17, 0, 4.73104e-16, 0, 3.28488e-12, 0, 0, 0
0.29908, 0, 5.86101e-12, 0, 1.41421, -5.86101e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6825e-14, 0, 0, 2.16444e-17, 0, 8.64567e-16, 0, 5.84329e-12, 0, 0, 0
0.306962, 0, 1.03269e-11, 0, 1.41421, -1.03269e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96458e-14, 0, 0, 3.91328e-17, 0, 1.56695e-15, 0, 1.02956e-11, 0, 0, 0
0.314845, 0, 1.80242e-11, 0, 1.41421, -1.80242e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17451e-14, 0, 0, 7.019e-17, 0, 2.8172e-15, 0, 1.79695e-11, 0, 0, 0
0.322727, 0, 3.11642e-11, 0, 1.41421, -3.11642e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94744e-14, 0, 0, 1.24937e-16, 0, 5.02558e-15, 0, 3.10695e-11, 0, 0, 0
0.33061, 0, 5.33827e-11, 0, 1.41421, -5.33827e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5328e-13, 0, 0, 2.20771e-16, 0, 8.89769e-15, 0, 5.32203e-11, 0, 0, 0
0.338492, 0, 9.06302e-11, 1.54003e-42, 1.41421, -9.06302e-11, 0, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 1.54003e-42, 2.60269e-13, 1.54003e-42, 1.54003e-42, 3.88193e-16, 1.54003e-42, 1.56655e-14, 1.54003e-42, 9.03539e-11, 1.54003e-42, 1.54003e-42, 1.54003e-42
0.346374, 0, 1.5239e-10, 2.31509e-41, 1.41421, -1.5239e-10, 0, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 2.31509e-41, 4.37707e-13, 2.31509e-41, 2.31509e-41, 6.76899e-16, 2.31509e-41, 2.73444e-14, 2.31509e-41, 1.51925e-10, 2.31509e-41, 2.31509e-41, 2.31509e-41
0.354257, 0, 2.53903e-10, 3.06003e-40, 1.41421, -2.53903e-10, 0, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 3.06003e-40, 7.29451e-13, 3.06003e-40, 3.06003e-40, 1.17336e-15, 3.06003e-40, 4.74191e-14, 3.06003e-40, 2.53125e-10, 3.06003e-40, 3.06003e-40, 3.06003e-40
0.362139, 0, 4.19205e-10, 3.61995e-39, 1.41421, -4.19205e-10, 0, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 3.61995e-39, 1.20473e-12, 3.61995e-39, 3.61995e-39, 2.02304e-15, 3.61995e-39, 8.17293e-14, 3.61995e-39, 4.17917e-10, 3.61995e-39, 3.61995e-39, 3.61995e-39
0.370022, 0, 6.85897e-10, 3.86506e-38, 1.41421, -6.85897e-10, 0, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 3.86506e-38, 1.97194e-12, 3.86506e-38, 3.86506e-38, 3.47137e-15, 3.86506e-38, 1.40068e-13, 3.86506e-38, 6.83782e-10, 3.86506e-38, 3.86506e-38, 3.86506e-38
0.377904, 0, 1.11222e-09, 3.74184e-37, 1.41421, -1.11222e-09, 0, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.74184e-37, 3.19921e-12, 3.74184e-37, 3.74184e-37, 5.93182e-15, 3.74184e-37, 2.38815e-13, 3.74184e-37, 1.10877e-09, 3.74184e-37, 3.74184e-37, 3.74184e-37
0.385787, 0, 1.78748e-09, 3.30744e-36, 1.41421, -1.78748e-09, 0, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 3.30744e-36, 5.14485e-12, 3.30744e-36, 3.30744e-36, 1.01005e-14, 3.30744e-36, 4.05305e-13, 3.30744e-36, 1.78192e-09, 3.30744e-36, 3.30744e-36, 3.30744e-36
0.393669, 0, 2.84735e-09, 2.68015e-35, 1.41421, -2.84735e-09, 0, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 2.68015e-35, 8.202e-12, 2.68015e-35, 2.68015e-35, 1.71491e-14, 2.68015e-35, 6.85107e-13, 2.68015e-35, 2.83845e-09, 2.68015e-35, 2.68015e-35, 2.68015e-35
0.401552, 0, 4.49587e-09, 2.00007e-34, 1.41421, -4.49587e-09, 0, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 2.00007e-34, 1.29636e-11, 2.00007e-34, 2.00007e-34, 2.90497e-14, 2.00007e-34, 1.15414e-12, 2.00007e-34, 4.48172e-09, 2.00007e-34, 2.00007e-34, 2.00007e-34
0.409434, 0, 7.03699e-09, 1.39351e-33, 1.41421, -7.03699e-09, 0, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 1.39351e-33, 2.03157e-11, 1.39351e-33, 1.39351e-33, 4.91226e-14, 1.39351e-33, 1.9389e-12, 1.39351e-33, 7.01469e-09, 1.39351e-33, 1.39351e-33, 1.39351e-33
