   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_278.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.83716, 20, 15.2876, 12.7814, 4.69042, 4.71238, 0, 12.7814, 13.0363, 12.788, 12.8055, 14.9942, 12.7886, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.7814, 12.782, 12.7814
3.84505, 20, 14.9113, 12.8612, 4.69042, 5.08871, 0, 12.8612, 13.1161, 12.8679, 12.8858, 14.6198, 12.8658, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.8612, 12.862, 12.8612
3.85294, 20, 14.6488, 12.9412, 4.69042, 5.35116, 0, 12.9412, 13.1961, 12.948, 12.9664, 14.3583, 12.9441, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9412, 12.9421, 12.9412
3.86083, 26, 14.487, 13.0215, 5.2915, 11.513, 0, 13.0215, 13.2764, 13.0283, 13.0471, 14.1967, 13.0233, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0215, 13.0225, 13.0215
3.86871, 20, 14.4135, 13.1019, 4.69042, 5.58651, 0, 13.1019, 13.3568, 13.1089, 13.1281, 14.123, 13.103, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1019, 13.1032, 13.1019
3.8766, 28, 14.4172, 13.1825, 5.47723, 13.5828, 0, 13.1825, 13.4374, 13.1897, 13.2092, 14.1262, 13.1832, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.1825, 13.184, 13.1825
3.88449, 28, 14.4884, 13.2633, 5.47723, 13.5116, 0, 13.2633, 13.5182, 13.2708, 13.2905, 14.1966, 13.2637, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.2633, 13.265, 13.2633
3.89238, 22, 14.6186, 13.3441, 4.89898, 7.38136, 0, 13.3441, 13.599, 13.3521, 13.372, 14.3258, 13.3444, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.3441, 13.346, 13.3441
3.90026, 24, 14.8005, 13.4251, 5.09902, 9.19947, 0, 13.4251, 13.68, 13.4336, 13.4535, 14.5065, 13.4252, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4251, 13.4272, 13.4251
3.90815, 24, 15.0272, 13.5061, 5.09902, 8.97277, 0, 13.5061, 13.761, 13.5153, 13.535, 14.7318, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5061, 13.5084, 13.5061
3.91604, 26, 15.2923, 13.587, 5.2915, 10.7077, 0, 13.587, 13.8419, 13.5972, 13.6165, 14.9951, 13.5871, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.587, 13.5895, 13.587
3.92393, 18, 15.589, 13.6679, 4.47214, 2.41097, 0, 13.6679, 13.9228, 13.6794, 13.6979, 15.2899, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6679, 13.6706, 13.6679
3.93181, 12, 15.9106, 13.7486, 3.74166, -3.9106, 0, 13.7486, 14.0035, 13.7618, 13.7792, 15.6091, 13.7487, 13.7486, 13.7486, 13.7486, 13.7486, 13.7486, 13.7486, 13.7486, 13.7486, 13.7487, 13.7486, 13.7486, 13.7515, 13.7486
3.9397, 30, 16.2495, 13.8292, 5.65685, 13.7505, 0, 13.8292, 14.0841, 13.8446, 13.8604, 15.9451, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8292, 13.8322, 13.8292
3.94759, 24, 16.5975, 13.9095, 5.09902, 7.40252, 0, 13.9095, 14.1644, 13.9277, 13.9412, 16.2896, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9095, 13.9125, 13.9095
3.95548, 12, 16.946, 13.9895, 3.74166, -4.94598, 0, 13.9895, 14.2444, 14.0114, 14.0218, 16.6338, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9895, 13.9926, 13.9895
3.96336, 16, 17.2859, 14.0691, 4.24264, -1.2859, 0, 14.0691, 14.324, 14.0958, 14.102, 16.9683, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0691, 14.0722, 14.0691
3.97125, 18, 17.6082, 14.1483, 4.47214, 0.391808, 0, 14.1483, 14.4032, 14.181, 14.1818, 17.2841, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1483, 14.1514, 14.1483
3.97914, 10, 17.9041, 14.2271, 3.4641, -7.90414, 0, 14.2271, 14.482, 14.2673, 14.2611, 17.5719, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2271, 14.2301, 14.2271
3.98703, 12, 18.1659, 14.3054, 3.74166, -6.16586, 0, 14.3054, 14.5603, 14.355, 14.34, 17.8236, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3054, 14.3084, 14.3054
3.99491, 16, 18.3867, 14.3832, 4.24264, -2.38671, 0, 14.3832, 14.6381, 14.4445, 14.4185, 18.0323, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3832, 14.3861, 14.3832
4.0028, 14, 18.5618, 14.4606, 4, -4.56177, 0, 14.4606, 14.7154, 14.5361, 14.4964, 18.1926, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4606, 14.4634, 14.4606
4.01069, 10, 18.688, 14.5375, 3.4641, -8.68803, 0, 14.5375, 14.7924, 14.6302, 14.574, 18.3012, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5375, 14.5402, 14.5375
4.01857, 20, 18.7647, 14.614, 4.69042, 1.23535, 0, 14.614, 14.8689, 14.7273, 14.6511, 18.3568, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.614, 14.6166, 14.614
4.02646, 12, 18.793, 14.6902, 3.74166, -6.793, 0, 14.6902, 14.9451, 14.8276, 14.7279, 18.3605, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6902, 14.6927, 14.6902
4.03435, 14, 18.7765, 14.766, 4, -4.77649, 0, 14.766, 15.0209, 14.9314, 14.8044, 18.3155, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.766, 14.7685, 14.766
4.04224, 16, 18.7203, 14.8417, 4.24264, -2.72034, 0, 14.8417, 15.0966, 15.0391, 14.8806, 18.2268, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.8417, 14.844, 14.8417
4.05012, 12, 18.6312, 14.9172, 3.74166, -6.63119, 0, 14.9172, 15.1721, 15.1506, 14.9568, 18.1011, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9172, 14.9194, 14.9172
4.05801, 10, 18.5166, 14.9926, 3.4641, -8.51661, 0, 14.9926, 15.2475, 15.2658, 15.0329, 17.9462, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9926, 14.9948, 14.9926
4.0659, 6, 18.3846, 15.0681, 2.82843, -12.3846, 0, 15.0681, 15.323, 15.3844, 15.109, 17.7705, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0681, 15.0701, 15.0681
4.07379, 14, 18.2432, 15.1436, 4, -4.24316, 0, 15.1436, 15.3985, 15.506, 15.1851, 17.5824, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1436, 15.1456, 15.1436
4.08167, 6, 18.0996, 15.2193, 2.82843, -12.0996, 0, 15.2193, 15.4742, 15.6297, 15.2615, 17.3903, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2193, 15.2211, 15.2193
4.08956, 22, 17.9604, 15.2952, 4.89898, 4.03957, 0, 15.2952, 15.5501, 15.7547, 15.338, 17.2015, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.2952, 15.297, 15.2952
4.09745, 10, 17.8309, 15.3714, 3.4641, -7.83091, 0, 15.3714, 15.6263, 15.8796, 15.4149, 17.0227, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.3714, 15.373, 15.3714
4.10534, 10, 17.7149, 15.4479, 3.4641, -7.71492, 0, 15.4479, 15.7028, 16.0033, 15.492, 16.8589, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4479, 15.4494, 15.4479
4.11322, 6, 17.615, 15.5247, 2.82843, -11.615, 0, 15.5247, 15.7796, 16.1243, 15.5695, 16.7142, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5247, 15.5261, 15.5247
4.12111, 6, 17.5323, 15.6018, 2.82843, -11.5323, 0, 15.6018, 15.8567, 16.2412, 15.6473, 16.5912, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6018, 15.6031, 15.6018
4.129, 12, 17.4668, 15.6794, 3.74166, -5.46676, 0, 15.6794, 15.9343, 16.3526, 15.7256, 16.4912, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6794, 15.6806, 15.6794
4.13689, 12, 17.4175, 15.7573, 3.74166, -5.41753, 0, 15.7573, 16.0122, 16.4574, 15.8041, 16.4146, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7573, 15.7583, 15.7573
4.14477, 4, 17.383, 15.8356, 2.44949, -13.383, 0, 15.8356, 16.0904, 16.5544, 15.8831, 16.3607, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8356, 15.8365, 15.8356
4.15266, 18, 17.361, 15.9142, 4.47214, 0.638981, 0, 15.9142, 16.1691, 16.643, 15.9625, 16.3281, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.9142, 15.915, 15.9142
4.16055, 12, 17.3495, 15.9932, 3.74166, -5.34949, 0, 15.9932, 16.2481, 16.7228, 16.0422, 16.3152, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9932, 15.9939, 15.9932
4.16844, 12, 17.3462, 16.0725, 3.74166, -5.34624, 0, 16.0725, 16.3274, 16.7937, 16.1223, 16.3197, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0725, 16.0731, 16.0725
4.17632, 4, 17.3494, 16.1521, 2.44949, -13.3494, 0, 16.1521, 16.407, 16.856, 16.2028, 16.3394, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1521, 16.1527, 16.1521
4.18421, 10, 17.3574, 16.2321, 3.4641, -7.35739, 0, 16.2321, 16.487, 16.9103, 16.2838, 16.3721, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2321, 16.2326, 16.2321
4.1921, 10, 17.3692, 16.3123, 3.4641, -7.36915, 0, 16.3123, 16.5672, 16.9576, 16.3652, 16.4156, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3123, 16.3127, 16.3123
4.19999, 6, 17.3841, 16.3929, 2.82843, -11.3841, 0, 16.3929, 16.6478, 16.9991, 16.4473, 16.4681, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3929, 16.3932, 16.3929
4.20787, 10, 17.402, 16.4737, 3.4641, -7.40195, 0, 16.4737, 16.7286, 17.0361, 16.5302, 16.5277, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.4737, 16.474, 16.4737
4.21576, 20, 17.4231, 16.5548, 4.69042, 2.57687, 0, 16.5548, 16.8097, 17.07, 16.6143, 16.5931, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5548, 16.5551, 16.5548
4.22365, 14, 17.4483, 16.6361, 4, -3.4483, 0, 16.6361, 16.891, 17.1022, 16.7001, 16.663, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6361, 16.6364, 16.6361
4.23153, 6, 17.4786, 16.7177, 2.82843, -11.4786, 0, 16.7177, 16.9726, 17.1342, 16.7883, 16.7362, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.7177, 16.718, 16.7177
4.23942, 2, 17.5158, 16.7995, 2, -15.5158, 0, 16.7995, 17.0544, 17.1671, 16.8801, 16.8122, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.7995, 16.8, 16.7995
4.24731, 16, 17.5619, 16.8816, 4.24264, -1.56192, 0, 16.8816, 17.1365, 17.2021, 16.9773, 16.8901, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8816, 16.8821, 16.8816
4.2552, 2, 17.62, 16.9639, 2, -15.62, 0, 16.9639, 17.2188, 17.24, 17.0825, 16.9695, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9639, 16.9646, 16.9639
4.26308, 8, 17.6939, 17.0464, 3.16228, -9.69389, 0, 17.0464, 17.3014, 17.2815, 17.199, 17.0501, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0464, 17.0474, 17.0464
4.27097, 14, 17.7887, 17.1292, 4, -3.78874, 0, 17.1292, 17.3843, 17.327, 17.332, 17.1316, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1292, 17.1305, 17.1292
4.27886, 18, 17.9114, 17.2122, 4.47214, 0.0885811, 0, 17.2122, 17.4674, 17.3768, 17.4882, 17.2137, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.2122, 17.214, 17.2122
4.28675, 18, 18.0709, 17.2954, 4.47214, -0.0709152, 0, 17.2954, 17.5507, 17.431, 17.6766, 17.2964, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2954, 17.2978, 17.2954
4.29463, 16, 18.279, 17.3788, 4.24264, -2.27897, 0, 17.3788, 17.6344, 17.4894, 17.9091, 17.3794, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3788, 17.3819, 17.3788
4.30252, 12, 18.5506, 17.4625, 3.74166, -6.55061, 0, 17.4625, 17.7184, 17.5518, 18.201, 17.4629, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4625, 17.4664, 17.4625
4.31041, 16, 18.9048, 17.5464, 4.24264, -2.90475, 0, 17.5464, 17.8028, 17.618, 18.5715, 17.5466, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5514, 17.5464
4.3183, 32, 19.3646, 17.6305, 5.83095, 12.6354, 0, 17.6305, 17.8876, 17.6875, 19.044, 17.6306, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6305, 17.6367, 17.6305
4.32618, 28, 19.958, 17.7148, 5.47723, 8.04202, 0, 17.7148, 17.973, 17.76, 19.6467, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7148, 17.7224, 17.7148
4.33407, 36, 20.7176, 17.7993, 6.16441, 15.2824, 0, 17.7993, 18.0591, 17.835, 20.4125, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.7993, 17.8086, 17.7993
4.34196, 54, 21.6802, 17.884, 7.48331, 32.3198, 0, 17.884, 18.1461, 17.9123, 21.3785, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.884, 17.8951, 17.884
4.34985, 50, 22.8865, 17.9689, 7.2111, 27.1135, 0, 17.9689, 18.2342, 17.9915, 22.5854, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9689, 17.9821, 17.9689
4.35773, 58, 24.3795, 18.054, 7.74597, 33.6205, 0, 18.054, 18.3238, 18.0722, 24.0761, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.054, 18.0694, 18.054
4.36562, 90, 26.2023, 18.1393, 9.59166, 63.7977, 0, 18.1393, 18.4154, 18.1542, 25.8936, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.1393, 18.157, 18.1393
4.37351, 72, 28.3958, 18.2249, 8.60233, 43.6042, 0, 18.2249, 18.5096, 18.2373, 28.0785, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2249, 18.2449, 18.2249
4.38139, 74, 30.9959, 18.3106, 8.7178, 43.0041, 0, 18.3106, 18.6073, 18.3212, 30.6661, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.3106, 18.333, 18.3106
4.38928, 92, 34.0298, 18.3965, 9.69536, 57.9702, 0, 18.3965, 18.7095, 18.4058, 33.6826, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.3965, 18.4213, 18.3965
4.39717, 138, 37.5115, 18.4826, 11.8322, 100.489, 0, 18.4826, 18.8177, 18.4909, 37.1409, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.4826, 18.5096, 18.4826
4.40506, 110, 41.4393, 18.5689, 10.583, 68.5607, 0, 18.5689, 18.9338, 18.5766, 41.0375, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.5689, 18.598, 18.5689
4.41294, 110, 45.7919, 18.6553, 10.583, 64.2081, 0, 18.6553, 19.06, 18.6626, 45.349, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6553, 18.6864, 18.6553
4.42083, 126, 50.5262, 18.742, 11.3137, 75.4738, 0, 18.742, 19.1993, 18.749, 50.0293, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.742, 18.7747, 18.742
4.42872, 150, 55.5751, 18.8289, 12.3288, 94.4249, 0, 18.8289, 19.3556, 18.8357, 55.0076, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8289, 18.8628, 18.8289
4.43661, 160, 60.8494, 18.9159, 12.7279, 99.1506, 0, 18.9159, 19.5334, 18.9227, 60.1903, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9159, 18.9508, 18.9159
4.44449, 172, 66.2379, 19.0032, 13.1909, 105.762, 0, 19.0032, 19.7384, 19.0099, 65.4605, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0032, 19.0387, 19.0032
4.45238, 154, 71.6119, 19.0906, 12.49, 82.3881, 0, 19.0906, 19.9774, 19.0973, 70.6826, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.0906, 19.1264, 19.0906
4.46027, 170, 76.8313, 19.1782, 13.1149, 93.1687, 0, 19.1782, 20.2585, 19.1849, 75.7085, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.1782, 19.2139, 19.1782
4.46816, 154, 81.7505, 19.266, 12.49, 72.2495, 0, 19.266, 20.5912, 19.2728, 80.3831, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.266, 19.3014, 19.266
4.47604, 166, 86.2272, 19.354, 12.9615, 79.7728, 0, 19.354, 20.9862, 19.3609, 84.5533, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.354, 19.3887, 19.354
4.48393, 158, 90.1294, 19.4421, 12.6491, 67.8706, 0, 19.4421, 21.4554, 19.4491, 88.0751, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4421, 19.4761, 19.4421
4.49182, 128, 93.345, 19.5304, 11.4018, 34.655, 0, 19.5304, 22.0116, 19.5376, 90.8236, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5304, 19.5634, 19.5304
4.49971, 140, 95.7887, 19.6189, 11.9164, 44.2113, 0, 19.6189, 22.6683, 19.6263, 92.6999, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6189, 19.6508, 19.6189
4.50759, 150, 97.4065, 19.7075, 12.3288, 52.5935, 0, 19.7075, 23.4389, 19.7152, 93.6367, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7075, 19.7383, 19.7075
4.51548, 112, 98.1805, 19.7963, 10.6771, 13.8195, 0, 19.7963, 24.3361, 19.8042, 93.6032, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.7963, 19.8259, 19.7963
4.52337, 136, 98.1292, 19.8852, 11.7473, 37.8708, 0, 19.8852, 25.3708, 19.8936, 92.6069, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.8852, 19.9136, 19.8852
4.53126, 112, 97.3056, 19.9743, 10.6771, 14.6944, 0, 19.9743, 26.5513, 19.9831, 90.6926, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 19.9743, 20.0015, 19.9743
4.53914, 114, 95.7934, 20.0635, 10.7703, 18.2066, 0, 20.0635, 27.882, 20.0729, 87.9396, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0635, 20.0895, 20.0635
4.54703, 96, 93.7006, 20.1529, 9.8995, 2.29939, 0, 20.1529, 29.3625, 20.1629, 84.4562, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1529, 20.1778, 20.1529
4.55492, 100, 91.1514, 20.2424, 10.0995, 8.84863, 0, 20.2424, 30.9862, 20.2532, 80.3731, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2424, 20.2661, 20.2424
4.56281, 94, 88.2777, 20.3321, 9.79796, 5.72228, 0, 20.3321, 32.7395, 20.3438, 75.8359, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3321, 20.3546, 20.3321
4.57069, 72, 85.2101, 20.4218, 8.60233, -13.2101, 0, 20.4218, 34.6015, 20.4348, 70.996, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4218, 20.4432, 20.4218
