   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_283.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.261155, 0, 4.5842e-13, 0, 1.41421, -4.5842e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21783e-15, 0, 0, 3.20994e-18, 0, 0, 4.57199e-13, 0, 0, 0
0.269037, 0, 8.40634e-13, 0, 1.41421, -8.40634e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23322e-15, 0, 0, 6.01502e-18, 0, 0, 8.38395e-13, 0, 0, 0
0.276918, 0, 1.52909e-12, 0, 1.41421, -1.52909e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06219e-15, 0, 0, 1.12053e-17, 0, 0, 1.52502e-12, 0, 0, 0
0.2848, 0, 2.74997e-12, 0, 1.41421, -2.74997e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.30565e-15, 0, 0, 2.0626e-17, 0, 0, 2.74264e-12, 0, 0, 0
0.292681, 0, 4.89909e-12, 0, 1.41421, -4.89909e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30153e-14, 0, 0, 3.76482e-17, 0, 0, 4.88604e-12, 0, 0, 0
0.300563, 0, 8.64624e-12, 0, 1.41421, -8.64624e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29709e-14, 0, 0, 6.81568e-17, 0, 0, 8.6232e-12, 0, 0, 0
0.308444, 0, 1.51179e-11, 0, 1.41421, -1.51179e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0166e-14, 0, 0, 1.22411e-16, 0, 0, 1.50776e-11, 0, 0, 0
0.316326, 0, 2.61901e-11, 0, 1.41421, -2.61901e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.95873e-14, 0, 0, 2.18178e-16, 0, 0, 2.61203e-11, 0, 0, 0
0.324207, 0, 4.49562e-11, 0, 1.41421, -4.49562e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19458e-13, 0, 0, 3.86028e-16, 0, 0, 4.48364e-11, 0, 0, 0
0.332089, 0, 7.64671e-11, 1.55544e-43, 1.41421, -7.64671e-11, 0, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 1.55544e-43, 2.03212e-13, 1.55544e-43, 1.55544e-43, 6.78276e-16, 1.55544e-43, 1.55544e-43, 7.62633e-11, 1.55544e-43, 1.55544e-43, 1.55544e-43
0.33997, 0, 1.28889e-10, 2.74654e-42, 1.41421, -1.28889e-10, 0, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 2.74654e-42, 3.42574e-13, 2.74654e-42, 2.74654e-42, 1.184e-15, 2.74654e-42, 2.74654e-42, 1.28545e-10, 2.74654e-42, 2.74654e-42, 2.74654e-42
0.347852, 0, 2.15295e-10, 4.01738e-41, 1.41421, -2.15295e-10, 0, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 4.01738e-41, 5.72346e-13, 4.01738e-41, 4.01738e-41, 2.05428e-15, 4.01738e-41, 4.01738e-41, 2.14721e-10, 4.01738e-41, 4.01738e-41, 4.01738e-41
0.355733, 0, 3.56416e-10, 5.20058e-40, 1.41421, -3.56416e-10, 0, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 5.20058e-40, 9.47751e-13, 5.20058e-40, 5.20058e-40, 3.54447e-15, 5.20058e-40, 5.20058e-40, 3.55465e-10, 5.20058e-40, 5.20058e-40, 5.20058e-40
0.363615, 0, 5.84798e-10, 6.01941e-39, 1.41421, -5.84798e-10, 0, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 6.01941e-39, 1.55556e-12, 6.01941e-39, 6.01941e-39, 6.0851e-15, 6.01941e-39, 6.01941e-39, 5.83236e-10, 6.01941e-39, 6.01941e-39, 6.01941e-39
0.371496, 0, 9.51052e-10, 6.29295e-38, 1.41421, -9.51052e-10, 0, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 6.29295e-38, 2.53088e-12, 6.29295e-38, 6.29295e-38, 1.04008e-14, 6.29295e-38, 6.29295e-38, 9.48511e-10, 6.29295e-38, 6.29295e-38, 6.29295e-38
0.379378, 0, 1.53312e-09, 5.97165e-37, 1.41421, -1.53312e-09, 0, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 5.97165e-37, 4.08203e-12, 5.97165e-37, 5.97165e-37, 1.77099e-14, 5.97165e-37, 5.97165e-37, 1.52902e-09, 5.97165e-37, 5.97165e-37, 5.97165e-37
0.387259, 0, 2.44986e-09, 5.17878e-36, 1.41421, -2.44986e-09, 0, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 5.17878e-36, 6.52736e-12, 5.17878e-36, 5.17878e-36, 3.006e-14, 5.17878e-36, 5.17878e-36, 2.4433e-09, 5.17878e-36, 5.17878e-36, 5.17878e-36
0.395141, 0, 3.88085e-09, 4.12063e-35, 1.41421, -3.88085e-09, 0, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 4.12063e-35, 1.03489e-11, 4.12063e-35, 4.12063e-35, 5.08919e-14, 4.12063e-35, 4.12063e-35, 3.87046e-09, 4.12063e-35, 4.12063e-35, 4.12063e-35
0.403022, 0, 6.09479e-09, 3.0219e-34, 1.41421, -6.09479e-09, 0, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 3.0219e-34, 1.62697e-11, 3.0219e-34, 3.0219e-34, 8.59889e-14, 3.0219e-34, 3.0219e-34, 6.07844e-09, 3.0219e-34, 3.0219e-34, 3.0219e-34
0.410904, 0, 9.48987e-09, 2.09719e-33, 1.41421, -9.48987e-09, 0, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.09719e-33, 2.53653e-11, 2.09719e-33, 2.09719e-33, 1.45073e-13, 2.09719e-33, 2.09719e-33, 9.46436e-09, 2.09719e-33, 2.09719e-33, 2.09719e-33
0.418785, 0, 1.46508e-08, 1.2644e-32, 1.41421, -1.46508e-08, 0, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 1.2644e-32, 3.92213e-11, 1.2644e-32, 1.2644e-32, 2.44485e-13, 1.2644e-32, 1.2644e-32, 1.46113e-08, 1.2644e-32, 1.2644e-32, 1.2644e-32
0.426667, 0, 2.24277e-08, 7.64075e-32, 1.41421, -2.24277e-08, 0, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 7.64075e-32, 6.01552e-11, 7.64075e-32, 7.64075e-32, 4.11677e-13, 7.64075e-32, 7.64075e-32, 2.23671e-08, 7.64075e-32, 7.64075e-32, 7.64075e-32
0.434548, 0, 3.40458e-08, 4.14892e-31, 1.41421, -3.40458e-08, 0, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 4.14892e-31, 9.15267e-11, 4.14892e-31, 4.14892e-31, 6.92713e-13, 4.14892e-31, 4.14892e-31, 3.39536e-08, 4.14892e-31, 4.14892e-31, 4.14892e-31
0.44243, 0, 5.1254e-08, 2.19239e-30, 1.41421, -5.1254e-08, 0, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 2.19239e-30, 1.38166e-10, 2.19239e-30, 2.19239e-30, 1.16474e-12, 2.19239e-30, 2.19239e-30, 5.11147e-08, 2.19239e-30, 2.19239e-30, 2.19239e-30
0.450311, 0, 7.65258e-08, 1.10386e-29, 1.41421, -7.65258e-08, 0, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 1.10386e-29, 2.06965e-10, 1.10386e-29, 1.10386e-29, 1.95658e-12, 1.10386e-29, 1.10386e-29, 7.63169e-08, 1.10386e-29, 1.10386e-29, 1.10386e-29
0.458193, 0, 1.13329e-07, 5.25885e-29, 1.41421, -1.13329e-07, 0, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 5.25885e-29, 3.07679e-10, 5.25885e-29, 5.25885e-29, 3.28263e-12, 5.25885e-29, 5.25885e-29, 1.13018e-07, 5.25885e-29, 5.25885e-29, 5.25885e-29
0.466074, 0, 1.66478e-07, 2.41831e-28, 1.41421, -1.66478e-07, 0, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 2.41831e-28, 4.54016e-10, 2.41831e-28, 2.41831e-28, 5.49801e-12, 2.41831e-28, 2.41831e-28, 1.66018e-07, 2.41831e-28, 2.41831e-28, 2.41831e-28
0.473956, 0, 2.42603e-07, 1.0645e-27, 1.41421, -2.42603e-07, 0, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 1.0645e-27, 6.65101e-10, 1.0645e-27, 1.0645e-27, 9.1879e-12, 1.0645e-27, 1.0645e-27, 2.41928e-07, 1.0645e-27, 1.0645e-27, 1.0645e-27
0.481837, 0, 3.50748e-07, 4.46966e-27, 1.41421, -3.50748e-07, 0, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 4.46966e-27, 9.67431e-10, 4.46966e-27, 4.46966e-27, 1.53107e-11, 4.46966e-27, 4.46966e-27, 3.49765e-07, 4.46966e-27, 4.46966e-27, 4.46966e-27
0.489719, 0, 5.03145e-07, 1.7915e-26, 1.41421, -5.03145e-07, 0, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.7915e-26, 1.39746e-09, 1.7915e-26, 1.7915e-26, 2.54253e-11, 1.7915e-26, 1.7915e-26, 5.01722e-07, 1.7915e-26, 1.7915e-26, 1.7915e-26
0.4976, 0, 7.16199e-07, 6.86265e-26, 1.41421, -7.16199e-07, 0, 6.86265e-26, 6.86265e-26, 6.86265e-26, 6.86265e-26, 6.86265e-26, 6.86265e-26, 3.21617e-12, 6.86265e-26, 6.86265e-26, 2.00504e-09, 6.86265e-26, 6.86265e-26, 4.20494e-11, 6.86265e-26, 6.86265e-26, 7.14149e-07, 6.86265e-26, 6.86265e-26, 6.86265e-26
0.505482, 0, 1.01171e-06, 2.51689e-25, 1.41421, -1.01171e-06, 0, 2.51689e-25, 2.51689e-25, 2.51689e-25, 2.51689e-25, 2.51689e-25, 2.51689e-25, 1.13644e-11, 2.51689e-25, 2.51689e-25, 2.85784e-09, 2.51689e-25, 2.51689e-25, 6.92169e-11, 2.51689e-25, 2.51689e-25, 1.00877e-06, 2.51689e-25, 2.51689e-25, 2.51689e-25
0.513363, 0, 1.41841e-06, 8.91594e-25, 1.41421, -1.41841e-06, 0, 8.91594e-25, 8.91594e-25, 8.91594e-25, 8.91594e-25, 8.91594e-25, 8.91594e-25, 3.12872e-11, 8.91594e-25, 8.91594e-25, 4.04717e-09, 8.91594e-25, 8.91594e-25, 1.13337e-10, 8.91594e-25, 8.91594e-25, 1.41422e-06, 8.91594e-25, 8.91594e-25, 8.91594e-25
0.521245, 0, 1.97698e-06, 2.31457e-10, 1.41421, -1.97698e-06, 2.31457e-10, 2.31481e-10, 2.31519e-10, 9.36926e-10, 2.5225e-10, 2.31733e-10, 2.83616e-10, 4.61903e-10, 4.10007e-10, 1.66251e-09, 5.92708e-09, 2.32299e-10, 2.34385e-10, 4.15963e-10, 2.31478e-10, 2.31459e-10, 1.96845e-06, 2.31457e-10, 2.31457e-10, 2.63655e-10
0.529126, 0, 2.73769e-06, 8.12458e-10, 1.41421, -2.73769e-06, 8.12458e-10, 8.12541e-10, 8.12676e-10, 3.2908e-09, 8.85506e-10, 8.13427e-10, 9.95696e-10, 1.53361e-09, 1.43971e-09, 5.83981e-09, 8.7788e-09, 8.15417e-10, 8.22745e-10, 1.111e-09, 8.1298e-10, 8.12465e-10, 2.72019e-06, 8.12458e-10, 8.12458e-10, 9.25571e-10
0.537008, 0, 3.77034e-06, 2.22412e-09, 1.41421, -3.77034e-06, 2.22412e-09, 2.22435e-09, 2.22472e-09, 9.01156e-09, 2.42418e-09, 2.22678e-09, 2.72596e-09, 4.11757e-09, 3.94198e-09, 1.59925e-08, 1.32993e-08, 2.23223e-09, 2.2523e-09, 2.70397e-09, 2.22592e-09, 2.22414e-09, 3.73356e-06, 2.22412e-09, 2.22412e-09, 2.53391e-09
0.544889, 0, 5.16976e-06, 5.55511e-09, 1.41421, -5.16976e-06, 5.55511e-09, 5.55568e-09, 5.55661e-09, 2.25125e-08, 6.05492e-09, 5.56174e-09, 6.80887e-09, 1.01722e-08, 9.84691e-09, 3.99533e-08, 2.08614e-08, 5.57535e-09, 5.6255e-09, 6.32099e-09, 5.56012e-09, 5.55516e-09, 5.09079e-06, 5.55511e-09, 5.55511e-09, 6.32905e-09
0.552771, 0, 7.07302e-06, 1.33035e-08, 1.41421, -7.07302e-06, 1.33035e-08, 1.33049e-08, 1.33071e-08, 5.39194e-08, 1.45007e-08, 1.33194e-08, 1.63065e-08, 2.47612e-08, 2.35832e-08, 9.56934e-08, 3.43341e-08, 1.3352e-08, 1.34721e-08, 1.45173e-08, 1.33167e-08, 1.33037e-08, 6.89973e-06, 1.33035e-08, 1.33035e-08, 1.51573e-08
0.560652, 0, 9.67677e-06, 3.03846e-08, 1.41421, -9.67677e-06, 3.03846e-08, 3.03877e-08, 3.03928e-08, 1.23154e-07, 3.31189e-08, 3.04209e-08, 3.72436e-08, 5.76066e-08, 5.38641e-08, 2.18569e-07, 5.91138e-08, 3.04954e-08, 3.07697e-08, 3.22934e-08, 3.04157e-08, 3.03849e-08, 9.30007e-06, 3.03846e-08, 3.03846e-08, 3.46187e-08
0.568534, 0, 1.33057e-05, 6.75283e-08, 1.41421, -1.33057e-05, 6.75283e-08, 6.75352e-08, 6.75465e-08, 2.73716e-07, 7.36056e-08, 6.76089e-08, 8.2773e-08, 1.42015e-07, 1.19713e-07, 4.85783e-07, 1.06551e-07, 6.77745e-08, 6.83842e-08, 7.05073e-08, 6.75998e-08, 6.75289e-08, 1.24806e-05, 6.75283e-08, 6.75283e-08, 7.69388e-08
0.576415, 0, 1.84721e-05, 1.46186e-07, 1.41421, -1.84721e-05, 1.46186e-07, 1.46201e-07, 1.46225e-07, 5.92571e-07, 1.59343e-07, 1.4636e-07, 1.7919e-07, 3.27403e-07, 2.59163e-07, 1.05168e-06, 1.98893e-07, 1.46719e-07, 1.48039e-07, 1.50799e-07, 1.46346e-07, 1.46187e-07, 1.66994e-05, 1.46186e-07, 1.46186e-07, 1.66559e-07
0.584297, 0, 2.6055e-05, 3.08423e-07, 1.41421, -2.6055e-05, 3.08423e-07, 3.08455e-07, 3.08507e-07, 1.25027e-06, 3.36184e-07, 3.08792e-07, 3.78059e-07, 7.25784e-07, 5.46799e-07, 2.21897e-06, 3.79218e-07, 3.09548e-07, 3.12333e-07, 3.15515e-07, 3.08771e-07, 3.08426e-07, 2.23227e-05, 3.08423e-07, 3.08423e-07, 3.5141e-07
0.592178, 0, 3.75814e-05, 6.34383e-07, 1.41421, -3.75814e-05, 6.34383e-07, 6.34448e-07, 6.34554e-07, 2.57175e-06, 6.91486e-07, 6.3514e-07, 7.77624e-07, 1.5629e-06, 1.12472e-06, 4.56436e-06, 7.28953e-07, 6.36696e-07, 6.42425e-07, 6.45196e-07, 6.3512e-07, 6.34389e-07, 2.9889e-05, 6.34383e-07, 6.34383e-07, 7.22806e-07
0.60006, 0, 5.57282e-05, 1.27241e-06, 1.41421, -5.57282e-05, 1.27241e-06, 1.27254e-06, 1.27275e-06, 5.15853e-06, 1.38695e-06, 1.27393e-06, 1.55973e-06, 3.2837e-06, 2.25596e-06, 9.15546e-06, 1.39806e-06, 1.27705e-06, 1.28854e-06, 1.28877e-06, 1.27393e-06, 1.27242e-06, 4.02186e-05, 1.27241e-06, 1.27241e-06, 1.44977e-06
0.607941, 0, 8.51789e-05, 2.48925e-06, 1.41421, -8.51789e-05, 2.48925e-06, 2.4895e-06, 2.48992e-06, 1.00923e-05, 2.71334e-06, 2.49222e-06, 3.05138e-06, 6.75194e-06, 4.41353e-06, 1.79121e-05, 2.65534e-06, 2.49832e-06, 2.52081e-06, 2.51381e-06, 2.49232e-06, 2.48927e-06, 5.45945e-05, 2.48925e-06, 2.48925e-06, 2.83625e-06
0.615823, 0, 0.000134056, 4.75071e-06, 1.41421, -0.000134056, 4.75071e-06, 4.75119e-06, 4.75199e-06, 1.92621e-05, 5.17842e-06, 4.75638e-06, 5.82362e-06, 1.36218e-05, 8.42346e-06, 3.41873e-05, 4.96917e-06, 4.76803e-06, 4.81095e-06, 4.78732e-06, 4.75676e-06, 4.75075e-06, 7.50552e-05, 4.75071e-06, 4.75071e-06, 5.41302e-06
0.623704, 0, 0.000216202, 8.8467e-06, 1.41421, -0.000216202, 8.8467e-06, 8.8476e-06, 8.84908e-06, 3.58716e-05, 9.64324e-06, 8.85726e-06, 1.08448e-05, 2.69713e-05, 1.56865e-05, 6.3667e-05, 9.13268e-06, 8.87896e-06, 8.95887e-06, 8.90087e-06, 8.85832e-06, 8.84677e-06, 0.000104854, 8.8467e-06, 8.8467e-06, 1.00801e-05
0.631586, 0, 0.000354789, 1.60778e-05, 1.41421, -0.000354789, 1.60778e-05, 1.60794e-05, 1.60821e-05, 6.51959e-05, 1.75255e-05, 1.6097e-05, 1.97094e-05, 5.24228e-05, 2.85093e-05, 0.000115715, 1.64505e-05, 1.61364e-05, 1.62817e-05, 1.61574e-05, 1.60996e-05, 1.60779e-05, 0.000149175, 1.60778e-05, 1.60778e-05, 1.83196e-05
