   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_268.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.441817, 0, 4.19668e-08, 1.04841e-29, 1.41421, -4.19668e-08, 1.04841e-29, 0, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.04841e-29, 1.89335e-11, 1.04841e-29, 1.04841e-29, 2.1422e-13, 1.04841e-29, 1.04841e-29, 4.19476e-08, 1.04841e-29, 1.04841e-29, 1.04841e-29
0.4497, 0, 6.10839e-08, 4.95967e-29, 1.41421, -6.10839e-08, 4.95967e-29, 0, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 4.95967e-29, 2.76692e-11, 4.95967e-29, 4.95967e-29, 3.5268e-13, 4.95967e-29, 4.95967e-29, 6.10559e-08, 4.95967e-29, 4.95967e-29, 4.95967e-29
0.457583, 0, 8.82478e-08, 2.26711e-28, 1.41421, -8.82478e-08, 2.26711e-28, 0, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 2.26711e-28, 4.01604e-11, 2.26711e-28, 2.26711e-28, 5.79698e-13, 2.26711e-28, 2.26711e-28, 8.82071e-08, 2.26711e-28, 2.26711e-28, 2.26711e-28
0.465466, 0, 1.26552e-07, 9.93658e-28, 1.41421, -1.26552e-07, 9.93658e-28, 0, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 9.93658e-28, 5.79025e-11, 9.93658e-28, 9.93658e-28, 9.5083e-13, 9.93658e-28, 9.93658e-28, 1.26493e-07, 9.93658e-28, 9.93658e-28, 9.93658e-28
0.473348, 0, 1.80159e-07, 6.92792e-27, 1.41421, -1.80159e-07, 6.92792e-27, 0, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 6.92792e-27, 8.29406e-11, 6.92792e-27, 6.92792e-27, 1.55625e-12, 6.92792e-27, 6.92792e-27, 1.80074e-07, 6.92792e-27, 6.92792e-27, 6.92792e-27
0.481231, 0, 2.54621e-07, 2.65329e-26, 1.41421, -2.54621e-07, 2.65329e-26, 0, 2.65329e-26, 2.65329e-26, 2.65329e-26, 2.65329e-26, 2.65329e-26, 3.74814e-13, 2.65329e-26, 2.65329e-26, 2.65329e-26, 1.18048e-10, 2.65329e-26, 2.65329e-26, 2.5374e-12, 2.65329e-26, 2.65329e-26, 2.545e-07, 2.65329e-26, 2.65329e-26, 2.65329e-26
0.489114, 0, 3.57292e-07, 9.72826e-26, 1.41421, -3.57292e-07, 9.72826e-26, 0, 9.72826e-26, 9.72826e-26, 9.72826e-26, 9.72826e-26, 9.72826e-26, 1.31102e-12, 9.72826e-26, 9.72826e-26, 9.72826e-26, 1.6697e-10, 9.72826e-26, 9.72826e-26, 4.12148e-12, 9.72826e-26, 9.72826e-26, 3.57119e-07, 9.72826e-26, 9.72826e-26, 9.72826e-26
0.496997, 0, 4.97827e-07, 3.44299e-25, 1.41421, -4.97827e-07, 3.44299e-25, 0, 3.44299e-25, 3.44299e-25, 3.44299e-25, 3.44299e-25, 3.44299e-25, 3.57366e-12, 3.44299e-25, 3.44299e-25, 3.44299e-25, 2.34732e-10, 3.44299e-25, 3.44299e-25, 6.66553e-12, 3.44299e-25, 3.44299e-25, 4.97582e-07, 3.44299e-25, 3.44299e-25, 3.44299e-25
0.504879, 0, 6.9042e-07, 1.53904e-10, 1.41421, -6.9042e-07, 1.72527e-10, 1.53904e-10, 1.53905e-10, 1.53907e-10, 6.09894e-10, 1.65146e-10, 1.60775e-10, 1.80384e-10, 4.50597e-10, 1.56611e-10, 7.26639e-10, 4.81945e-10, 1.54016e-10, 1.56265e-10, 1.64632e-10, 1.53904e-10, 1.53907e-10, 6.88682e-07, 1.53904e-10, 1.53904e-10, 1.59285e-10
0.512762, 0, 9.52099e-07, 5.34154e-10, 1.41421, -9.52099e-07, 5.98946e-10, 5.34154e-10, 5.34157e-10, 5.34162e-10, 2.12061e-09, 5.73264e-10, 5.58059e-10, 6.16407e-10, 1.56639e-09, 5.43572e-10, 2.52678e-09, 9.89931e-10, 5.34543e-10, 5.42368e-10, 5.5133e-10, 5.34154e-10, 5.34162e-10, 9.46768e-07, 5.34154e-10, 5.34154e-10, 5.52875e-10
0.520645, 0, 1.30711e-06, 1.4473e-09, 1.41421, -1.30711e-06, 1.62308e-09, 1.4473e-09, 1.44731e-09, 1.44732e-09, 5.75131e-09, 1.55341e-09, 1.51215e-09, 1.66152e-09, 4.24773e-09, 1.47285e-09, 6.85324e-09, 2.07695e-09, 1.44836e-09, 1.46959e-09, 1.47464e-09, 1.4473e-09, 1.44732e-09, 1.29328e-06, 1.4473e-09, 1.4473e-09, 1.49809e-09
0.528528, 0, 1.78932e-06, 3.58187e-09, 1.41421, -1.78932e-06, 4.01726e-09, 3.58187e-09, 3.58189e-09, 3.58193e-09, 1.42427e-08, 3.84469e-09, 3.74251e-09, 4.10036e-09, 1.05184e-08, 3.64516e-09, 1.69722e-08, 4.44686e-09, 3.58448e-09, 3.63707e-09, 3.62513e-09, 3.58187e-09, 3.58193e-09, 1.7558e-06, 3.58187e-09, 3.58187e-09, 3.70768e-09
0.53641, 0, 2.44841e-06, 8.44506e-09, 1.41421, -2.44841e-06, 9.47222e-09, 8.44506e-09, 8.44511e-09, 8.44519e-09, 3.35956e-08, 9.06509e-09, 8.82404e-09, 9.64734e-09, 2.48094e-08, 8.59437e-09, 4.00347e-08, 9.62683e-09, 8.45123e-09, 8.57528e-09, 8.51307e-09, 8.44506e-09, 8.44519e-09, 2.37025e-06, 8.44506e-09, 8.44506e-09, 8.74186e-09
0.544293, 0, 3.361e-06, 1.92491e-08, 1.41421, -3.361e-06, 2.15915e-08, 1.92491e-08, 1.92492e-08, 1.92494e-08, 7.66042e-08, 2.0663e-08, 2.01133e-08, 2.19885e-08, 5.65676e-08, 1.95896e-08, 9.12886e-08, 2.08549e-08, 1.92631e-08, 1.9546e-08, 1.93553e-08, 1.92491e-08, 1.92494e-08, 3.18388e-06, 1.92491e-08, 1.92491e-08, 1.99259e-08
0.552176, 0, 4.65151e-06, 4.26632e-08, 1.41421, -4.65151e-06, 4.78569e-08, 4.26632e-08, 4.26634e-08, 4.26639e-08, 1.69835e-07, 4.57983e-08, 4.45795e-08, 4.90662e-08, 1.25408e-07, 4.34181e-08, 2.02394e-07, 4.48335e-08, 4.26944e-08, 4.33217e-08, 4.28279e-08, 4.26632e-08, 4.26639e-08, 4.25993e-06, 4.26632e-08, 4.26632e-08, 4.41639e-08
0.560059, 0, 6.53365e-06, 9.21664e-08, 1.41421, -6.53365e-06, 1.0339e-07, 9.21664e-08, 9.21669e-08, 9.21678e-08, 3.66994e-07, 9.89416e-08, 9.63076e-08, 1.10026e-07, 2.70985e-07, 9.37979e-08, 4.37357e-07, 9.50841e-08, 9.22337e-08, 9.35893e-08, 9.24199e-08, 9.21664e-08, 9.21678e-08, 5.68527e-06, 9.21664e-08, 9.21664e-08, 9.54095e-08
0.567941, 0, 9.37555e-06, 1.94286e-07, 1.41421, -9.37555e-06, 2.17954e-07, 1.94286e-07, 1.94287e-07, 1.94289e-07, 7.7381e-07, 2.08572e-07, 2.03018e-07, 2.37452e-07, 5.71357e-07, 1.97726e-07, 9.22184e-07, 1.98188e-07, 1.94428e-07, 1.97286e-07, 1.94673e-07, 1.94286e-07, 1.94289e-07, 7.58349e-06, 1.94286e-07, 1.94286e-07, 2.01124e-07
0.575824, 0, 1.38325e-05, 3.99852e-07, 1.41421, -1.38325e-05, 4.48578e-07, 3.99852e-07, 3.99854e-07, 3.99858e-07, 1.59294e-06, 4.29265e-07, 4.1783e-07, 4.97848e-07, 1.17614e-06, 4.06935e-07, 1.8984e-06, 4.05043e-07, 4.00145e-07, 4.0603e-07, 4.00441e-07, 3.99852e-07, 3.99858e-07, 1.0137e-05, 3.99852e-07, 3.99852e-07, 4.13931e-07
0.583707, 0, 2.10678e-05, 8.03688e-07, 1.41421, -2.10678e-05, 9.01659e-07, 8.03688e-07, 8.03692e-07, 8.037e-07, 3.20255e-06, 8.62826e-07, 8.39835e-07, 1.01789e-06, 2.36453e-06, 8.17929e-07, 3.81672e-06, 8.10559e-07, 8.04276e-07, 8.16108e-07, 8.04574e-07, 8.03688e-07, 8.037e-07, 1.36243e-05, 8.03688e-07, 8.03688e-07, 8.31996e-07
0.59159, 0, 3.31328e-05, 1.57799e-06, 1.41421, -3.31328e-05, 1.77041e-06, 1.57799e-06, 1.578e-06, 1.57801e-06, 6.28965e-06, 1.69414e-06, 1.64899e-06, 2.03334e-06, 4.64366e-06, 1.60596e-06, 7.49596e-06, 1.58704e-06, 1.57914e-06, 1.60238e-06, 1.57931e-06, 1.57799e-06, 1.57801e-06, 1.8483e-05, 1.57799e-06, 1.57799e-06, 1.63359e-06
0.599472, 0, 5.35929e-05, 3.02712e-06, 1.41421, -5.35929e-05, 3.39639e-06, 3.02712e-06, 3.02713e-06, 3.02716e-06, 1.2069e-05, 3.25002e-06, 3.16336e-06, 3.97416e-06, 8.91029e-06, 3.08079e-06, 1.4384e-05, 3.03898e-06, 3.02933e-06, 3.07393e-06, 3.02909e-06, 3.02712e-06, 3.02716e-06, 2.54122e-05, 3.02712e-06, 3.02712e-06, 3.13382e-06
0.607355, 0, 8.85371e-05, 5.67466e-06, 1.41421, -8.85371e-05, 6.36717e-06, 5.67466e-06, 5.67469e-06, 5.67475e-06, 2.26313e-05, 6.09268e-06, 5.93016e-06, 7.61056e-06, 1.67076e-05, 5.77532e-06, 2.69727e-05, 5.69013e-06, 5.67881e-06, 5.76245e-06, 5.67756e-06, 5.67466e-06, 5.67475e-06, 3.55362e-05, 5.67466e-06, 5.67466e-06, 5.87476e-06
