   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_45.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0327048, 90, 0, 0, 9.59166, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0248019, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0168989, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00899603, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00109311, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0068098, 0, 1.58192e-22, 0, 1.41421, -1.58192e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52297e-24, 0, 0, 1.54966e-27, 0, 0, 1.56668e-22, 0, 0, 0
0.0147127, 0, 3.94518e-22, 0, 1.41421, -3.94518e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.79815e-24, 0, 0, 3.92503e-27, 0, 0, 3.90716e-22, 0, 0, 0
0.0226156, 0, 9.64144e-22, 0, 1.41421, -9.64144e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28213e-24, 0, 0, 9.74041e-27, 0, 0, 9.54852e-22, 0, 0, 0
0.0305185, 0, 2.3123e-21, 0, 1.41421, -2.3123e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22612e-23, 0, 0, 2.37192e-26, 0, 0, 2.29001e-21, 0, 0, 0
0.0384215, 0, 5.44885e-21, 0, 1.41421, -5.44885e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.24578e-23, 0, 0, 5.67507e-26, 0, 0, 5.39634e-21, 0, 0, 0
