   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_200.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.54528, 14, 11.2527, 11.0382, 4, 2.74735, 0, 11.0383, 11.2314, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0382, 11.0593, 11.0382
7.55317, 12, 11.186, 10.9861, 3.74166, 0.814038, 0, 10.9862, 11.1625, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 10.9861, 11.0094, 10.9861
7.56105, 8, 11.1191, 10.9339, 3.16228, -3.1191, 0, 10.934, 11.0933, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9339, 10.9595, 10.9339
7.56894, 16, 11.0524, 10.8816, 4.24264, 4.94765, 0, 10.8817, 11.0243, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.8816, 10.9095, 10.8816
7.57682, 18, 10.9855, 10.8287, 4.47214, 7.01451, 0, 10.8289, 10.9553, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8287, 10.8588, 10.8287
7.5847, 12, 10.9179, 10.7745, 3.74166, 1.08212, 0, 10.7747, 10.8857, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.7745, 10.8066, 10.7745
7.59259, 10, 10.8494, 10.7187, 3.4641, -0.849401, 0, 10.7189, 10.8154, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7187, 10.7525, 10.7187
7.60047, 22, 10.7801, 10.6612, 4.89898, 11.2199, 0, 10.6614, 10.7446, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6612, 10.6966, 10.6612
7.60836, 8, 10.7102, 10.6023, 3.16228, -2.71015, 0, 10.6024, 10.6734, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6023, 10.6389, 10.6023
7.61624, 14, 10.64, 10.5422, 4, 3.35999, 0, 10.5424, 10.6023, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5422, 10.5797, 10.5422
7.62413, 12, 10.5689, 10.4803, 3.74166, 1.43111, 0, 10.4804, 10.5306, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.4803, 10.5184, 10.4803
7.63201, 12, 10.4965, 10.4163, 3.74166, 1.50347, 0, 10.4165, 10.458, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4163, 10.4546, 10.4163
7.63989, 12, 10.4229, 10.3502, 3.74166, 1.57715, 0, 10.3504, 10.3845, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3502, 10.3884, 10.3502
7.64778, 10, 10.3481, 10.2824, 3.4641, -0.348105, 0, 10.2826, 10.3103, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.32, 10.2824
7.65566, 18, 10.2728, 10.2134, 4.47214, 7.7272, 0, 10.2136, 10.2359, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2134, 10.2501, 10.2134
7.66355, 8, 10.1968, 10.1431, 3.16228, -2.1968, 0, 10.1433, 10.1611, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1431, 10.1786, 10.1431
7.67143, 24, 10.1201, 10.0716, 5.09902, 13.8799, 0, 10.0719, 10.0858, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.0716, 10.1056, 10.0716
7.67931, 4, 10.0429, 9.99929, 2.44949, -6.04289, 0, 9.99954, 10.0104, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 9.99929, 10.0315, 9.99929
7.6872, 12, 9.96582, 9.92666, 3.74166, 2.03418, 0, 9.92694, 9.93531, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.92666, 9.95689, 9.92666
7.69508, 2, 9.88913, 9.85407, 2, -7.88913, 0, 9.85437, 9.86072, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.85407, 9.88217, 9.85407
7.70297, 8, 9.81264, 9.78136, 3.16228, -1.81264, 0, 9.78168, 9.78643, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.78136, 9.80724, 9.78136
7.71085, 12, 9.73651, 9.70873, 3.74166, 2.26349, 0, 9.70908, 9.71256, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.70873, 9.73233, 9.70873
7.71873, 12, 9.66092, 9.63636, 3.74166, 2.33908, 0, 9.63674, 9.63923, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63636, 9.63637, 9.63636, 9.63636, 9.65768, 9.63636
7.72662, 14, 9.6961, 9.6745, 4, 4.3039, 0, 9.67491, 9.67662, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.6745, 9.69357, 9.6745
7.7345, 10, 9.73155, 9.71266, 3.4641, 0.268446, 0, 9.7131, 9.71422, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71266, 9.71267, 9.71266, 9.71266, 9.72956, 9.71266
7.74239, 10, 9.76731, 9.75088, 3.4641, 0.232687, 0, 9.75135, 9.75202, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75088, 9.75089, 9.75088, 9.75088, 9.76571, 9.75088
7.75027, 12, 9.80325, 9.78904, 3.74166, 2.19675, 0, 9.78954, 9.78986, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78904, 9.78905, 9.78904, 9.78904, 9.80193, 9.78904
7.75816, 10, 9.83926, 9.82704, 3.4641, 0.160736, 0, 9.82757, 9.82763, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.82704, 9.83815, 9.82704
7.76604, 12, 9.87532, 9.86485, 3.74166, 2.12468, 0, 9.86541, 9.86527, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86485, 9.86486, 9.86485, 9.86485, 9.87434, 9.86485
7.77392, 6, 9.91136, 9.90243, 2.82843, -3.91136, 0, 9.90302, 9.90273, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90243, 9.90244, 9.90243, 9.90243, 9.91048, 9.90243
7.78181, 14, 9.94733, 9.93973, 4, 4.05267, 0, 9.94034, 9.93994, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.93973, 9.94651, 9.93973
7.78969, 8, 9.9832, 9.97673, 3.16228, -1.9832, 0, 9.97736, 9.97687, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.97673, 9.98242, 9.97673
7.79758, 8, 10.0189, 10.0133, 3.16228, -2.01886, 0, 10.014, 10.0134, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0133, 10.0181, 10.0133
7.80546, 16, 10.0542, 10.0494, 4.24264, 5.94582, 0, 10.05, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0494, 10.0534, 10.0494
7.81334, 16, 10.0892, 10.0849, 4.24264, 5.91083, 0, 10.0856, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0849, 10.0884, 10.0849
7.82123, 10, 10.1237, 10.1197, 3.4641, -0.123692, 0, 10.1204, 10.1198, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1197, 10.1198, 10.1197, 10.1197, 10.123, 10.1197
7.82911, 8, 10.1578, 10.1539, 3.16228, -2.15778, 0, 10.1546, 10.154, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1539, 10.1571, 10.1539
7.837, 14, 10.1914, 10.1874, 4, 3.80856, 0, 10.1881, 10.1875, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1874, 10.1907, 10.1874
7.84488, 20, 10.2248, 10.2203, 4.69042, 9.77517, 0, 10.221, 10.2204, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2203, 10.2241, 10.2203
7.85276, 6, 10.258, 10.2526, 2.82843, -4.25798, 0, 10.2533, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2526, 10.2573, 10.2526
7.86065, 16, 10.291, 10.2843, 4.24264, 5.70895, 0, 10.285, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2843, 10.2904, 10.2843
7.86853, 12, 10.3242, 10.3155, 3.74166, 1.6758, 0, 10.3162, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3155, 10.3235, 10.3155
7.87642, 12, 10.3575, 10.3461, 3.74166, 1.64249, 0, 10.3467, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3461, 10.3569, 10.3461
7.8843, 10, 10.391, 10.3758, 3.4641, -0.391046, 0, 10.3764, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3758, 10.3904, 10.3758
7.89219, 12, 10.4251, 10.4048, 3.74166, 1.57489, 0, 10.4054, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4048, 10.4245, 10.4048
7.90007, 12, 10.4598, 10.4328, 3.74166, 1.54015, 0, 10.4334, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4328, 10.4593, 10.4328
7.90795, 20, 10.4957, 10.4599, 4.69042, 9.50435, 0, 10.4604, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4599, 10.4951, 10.4599
7.91584, 10, 10.5331, 10.4862, 3.4641, -0.533128, 0, 10.4867, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.4862, 10.5326, 10.4862
7.92372, 14, 10.573, 10.5119, 4, 3.427, 0, 10.5124, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5119, 10.5725, 10.5119
7.93161, 6, 10.616, 10.5372, 2.82843, -4.616, 0, 10.5376, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.5372, 10.6156, 10.5372
7.93949, 10, 10.6626, 10.5618, 3.4641, -0.662622, 0, 10.5622, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.5618, 10.6622, 10.5618
7.94737, 14, 10.7133, 10.5855, 4, 3.28669, 0, 10.5859, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.5855, 10.7129, 10.5855
7.95526, 20, 10.7688, 10.6083, 4.69042, 9.23124, 0, 10.6087, 10.6084, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.6083, 10.7684, 10.6083
7.96314, 12, 10.8297, 10.6303, 3.74166, 1.1703, 0, 10.6306, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.6303, 10.8293, 10.6303
7.97103, 16, 10.8969, 10.6514, 4.24264, 5.10306, 0, 10.6517, 10.6515, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.6514, 10.8966, 10.6514
7.97891, 22, 10.9714, 10.672, 4.89898, 11.0286, 0, 10.6723, 10.6721, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.971, 10.672
7.98679, 10, 11.0538, 10.6922, 3.4641, -1.05377, 0, 10.6925, 10.6924, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6922, 10.6923, 10.6922, 10.6922, 11.0534, 10.6922
7.99468, 14, 11.1443, 10.712, 4, 2.85566, 0, 10.7123, 10.7122, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 10.712, 11.1439, 10.712
8.00256, 20, 11.2432, 10.7312, 4.69042, 8.75682, 0, 10.7315, 10.7315, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 10.7312, 11.2427, 10.7312
8.01045, 12, 11.3499, 10.7495, 3.74166, 0.650129, 0, 10.7497, 10.7498, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 10.7495, 11.3493, 10.7495
8.01833, 10, 11.464, 10.7666, 3.4641, -1.46398, 0, 10.7669, 10.7671, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 10.7666, 11.4633, 10.7666
8.02621, 22, 11.5851, 10.783, 4.89898, 10.4149, 0, 10.7833, 10.7836, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 10.783, 11.5843, 10.783
8.0341, 10, 11.7127, 10.799, 3.4641, -1.71271, 0, 10.7992, 10.7998, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 10.799, 11.7117, 10.799
8.04198, 18, 11.8456, 10.8148, 4.47214, 6.1544, 0, 10.815, 10.8158, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 10.8148, 11.8444, 10.8148
8.04987, 18, 11.9819, 10.8301, 4.47214, 6.01807, 0, 10.8303, 10.8314, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 10.8301, 11.9804, 10.8301
8.05775, 20, 12.1193, 10.8445, 4.69042, 7.88073, 0, 10.8448, 10.8463, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8445, 10.8446, 10.8445, 10.8445, 12.1173, 10.8445
8.06564, 12, 12.255, 10.8578, 3.74166, -0.254989, 0, 10.858, 10.86, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 10.8578, 12.2526, 10.8578
8.07352, 16, 12.3869, 10.87, 4.24264, 3.61312, 0, 10.8702, 10.8728, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 10.87, 12.3839, 10.87
8.0814, 20, 12.5128, 10.8817, 4.69042, 7.48716, 0, 10.8819, 10.8852, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 10.8817, 12.5091, 10.8817
8.08929, 24, 12.6308, 10.8934, 5.09902, 11.3692, 0, 10.8936, 10.8978, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 10.8934, 12.6262, 10.8934
8.09717, 10, 12.7376, 10.9046, 3.4641, -2.73759, 0, 10.9048, 10.91, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 10.9046, 12.732, 10.9046
8.10506, 12, 12.8307, 10.9151, 3.74166, -0.830741, 0, 10.9154, 10.9217, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9151, 10.9152, 10.9151, 10.9151, 12.824, 10.9151
8.11294, 16, 12.9075, 10.9243, 4.24264, 3.09252, 0, 10.9246, 10.9322, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9243, 10.9244, 10.9243, 10.9243, 12.8994, 10.9243
8.12082, 6, 12.9662, 10.9324, 2.82843, -6.96619, 0, 10.9326, 10.9418, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 10.9324, 12.9566, 10.9324
8.12871, 14, 13.0061, 10.9399, 4, 0.993866, 0, 10.9401, 10.951, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 10.9399, 12.9948, 10.9399
8.13659, 22, 13.0271, 10.9474, 4.89898, 8.97294, 0, 10.9476, 10.9604, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 10.9474, 13.0138, 10.9474
8.14448, 24, 13.0283, 10.9545, 5.09902, 10.9717, 0, 10.9547, 10.9696, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 10.9545, 13.0129, 10.9545
8.15236, 24, 13.0099, 10.961, 5.09902, 10.9901, 0, 10.9612, 10.9785, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 10.961, 12.9922, 10.961
8.16024, 20, 12.9718, 10.9662, 4.69042, 7.02822, 0, 10.9664, 10.9861, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 10.9662, 12.9517, 10.9662
8.16813, 16, 12.9154, 10.9701, 4.24264, 3.08456, 0, 10.9704, 10.9926, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 10.9701, 12.8928, 10.9701
8.17601, 12, 12.8432, 10.9735, 3.74166, -0.843152, 0, 10.9737, 10.9985, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 12.8178, 10.9735
8.1839, 10, 12.7576, 10.9768, 3.4641, -2.75759, 0, 10.977, 11.0046, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 10.9768, 12.7296, 10.9768
8.19178, 28, 12.6608, 10.9798, 5.47723, 15.3392, 0, 10.9801, 11.0103, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 10.9798, 12.6301, 10.9798
8.19967, 22, 12.555, 10.9824, 4.89898, 9.44502, 0, 10.9826, 11.0155, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 10.9824, 12.5216, 10.9824
8.20755, 26, 12.4418, 10.9836, 5.2915, 13.5582, 0, 10.9838, 11.0193, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 10.9836, 12.4059, 10.9836
8.21543, 16, 12.324, 10.9835, 4.24264, 3.67599, 0, 10.9838, 11.0216, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 10.9835, 12.2857, 10.9835
8.22332, 14, 12.2045, 10.9829, 4, 1.79552, 0, 10.9831, 11.0231, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 10.9829, 12.164, 10.9829
8.2312, 14, 12.086, 10.9822, 4, 1.91396, 0, 10.9825, 11.0243, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 10.9822, 12.0436, 10.9822
8.23909, 12, 11.9704, 10.9814, 3.74166, 0.0295925, 0, 10.9816, 11.025, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 10.9814, 11.9264, 10.9814
8.24697, 10, 11.859, 10.98, 3.4641, -1.85895, 0, 10.9803, 11.0249, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 10.98, 11.8138, 10.98
8.25485, 2, 11.7522, 10.9774, 2, -9.75218, 0, 10.9777, 11.023, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 10.9774, 11.7061, 10.9774
8.26274, 10, 11.6512, 10.9735, 3.4641, -1.65119, 0, 10.9739, 11.0196, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 10.9735, 11.6047, 10.9735
8.27062, 12, 11.5573, 10.9691, 3.74166, 0.442718, 0, 10.9696, 11.0151, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 10.9691, 11.5108, 10.9691
8.27851, 10, 11.4715, 10.9647, 3.4641, -1.47146, 0, 10.9653, 11.0102, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 10.9647, 11.4253, 10.9647
8.28639, 20, 11.3937, 10.9601, 4.69042, 8.60634, 0, 10.9609, 11.0048, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 11.3482, 10.9601
8.29427, 24, 11.3236, 10.9551, 5.09902, 12.6764, 0, 10.9561, 10.9985, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 10.9551, 11.2791, 10.9551
8.30216, 14, 11.2601, 10.9488, 4, 2.73988, 0, 10.9501, 10.9906, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 10.9488, 11.2169, 10.9488
