   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_192.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.158248, 0, 1.27892e-16, 0, 1.41421, -1.27892e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55299e-21, 0, 0, 1.13852e-21, 2.51916e-20, 0, 1.27861e-16, 0, 0, 0
0.166132, 0, 2.60642e-16, 0, 1.41421, -2.60642e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27889e-21, 0, 0, 2.35995e-21, 5.22253e-20, 0, 2.60578e-16, 0, 0, 0
0.174017, 0, 5.25395e-16, 0, 1.41421, -5.25395e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8704e-20, 0, 0, 4.83975e-21, 1.07115e-19, 0, 5.25264e-16, 0, 0, 0
0.181901, 0, 1.04776e-15, 0, 1.41421, -1.04776e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73e-20, 0, 0, 9.82204e-21, 2.17407e-19, 0, 1.04749e-15, 0, 0, 0
0.189785, 0, 2.06756e-15, 0, 1.41421, -2.06756e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36042e-20, 0, 0, 1.97304e-20, 4.36787e-19, 0, 2.06703e-15, 0, 0, 0
0.197669, 0, 4.03789e-15, 0, 1.41421, -4.03789e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43746e-19, 0, 0, 3.92384e-20, 8.68835e-19, 0, 4.03683e-15, 0, 0, 0
0.205553, 0, 7.80596e-15, 0, 1.41421, -7.80596e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77886e-19, 0, 0, 7.72703e-20, 1.7115e-18, 0, 7.80389e-15, 0, 0, 0
0.213438, 0, 1.49397e-14, 0, 1.41421, -1.49397e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31836e-19, 0, 0, 1.507e-19, 3.33948e-18, 0, 1.49357e-14, 0, 0, 0
0.221322, 0, 2.83115e-14, 0, 1.41421, -2.83115e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00785e-18, 0, 0, 2.91132e-19, 6.45554e-18, 0, 2.83037e-14, 0, 0, 0
0.229206, 0, 5.31311e-14, 0, 1.41421, -5.31311e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89138e-18, 0, 0, 5.57222e-19, 1.23658e-17, 0, 5.31162e-14, 0, 0, 0
0.23709, 0, 9.87533e-14, 0, 1.41421, -9.87533e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51543e-18, 0, 0, 1.05681e-18, 2.34762e-17, 0, 9.87252e-14, 0, 0, 0
0.244974, 0, 1.81811e-13, 0, 1.41421, -1.81811e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.47208e-18, 0, 0, 1.98639e-18, 4.41797e-17, 0, 1.81758e-13, 0, 0, 0
0.252859, 0, 3.3159e-13, 0, 1.41421, -3.3159e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18038e-17, 0, 0, 3.70084e-18, 8.24292e-17, 0, 3.31492e-13, 0, 0, 0
0.260743, 0, 5.99148e-13, 0, 1.41421, -5.99148e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13282e-17, 0, 0, 6.83559e-18, 1.52501e-16, 0, 5.98968e-13, 0, 0, 0
0.268627, 0, 1.07265e-12, 0, 1.41421, -1.07265e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81836e-17, 0, 0, 1.25189e-17, 2.79812e-16, 0, 1.07232e-12, 0, 0, 0
0.276511, 0, 1.90285e-12, 0, 1.41421, -1.90285e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.77371e-17, 0, 0, 2.2738e-17, 5.09288e-16, 0, 1.90225e-12, 0, 0, 0
0.284396, 0, 3.34509e-12, 0, 1.41421, -3.34509e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19079e-16, 0, 0, 4.09655e-17, 9.19651e-16, 0, 3.34401e-12, 0, 0, 0
0.29228, 0, 5.82776e-12, 0, 1.41421, -5.82776e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07462e-16, 0, 0, 7.32261e-17, 1.64788e-15, 0, 5.82583e-12, 0, 0, 0
0.300164, 0, 1.00625e-11, 0, 1.41421, -1.00625e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5823e-16, 0, 0, 1.29897e-16, 2.93058e-15, 0, 1.00591e-11, 0, 0, 0
0.308048, 0, 1.72209e-11, 0, 1.41421, -1.72209e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13101e-16, 0, 0, 2.28737e-16, 5.17365e-15, 0, 1.72149e-11, 0, 0, 0
0.315932, 0, 2.92125e-11, 0, 1.41421, -2.92125e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04011e-15, 0, 0, 3.9997e-16, 9.069e-15, 0, 2.9202e-11, 0, 0, 0
0.323817, 0, 4.91216e-11, 0, 1.41421, -4.91216e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74916e-15, 0, 0, 6.94731e-16, 1.57889e-14, 0, 4.91034e-11, 0, 0, 0
0.331701, 0, 8.18822e-11, 2.20004e-43, 1.41421, -8.18822e-11, 0, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.20004e-43, 2.91615e-15, 2.20004e-43, 2.20004e-43, 1.19916e-15, 2.73085e-14, 2.20004e-43, 8.18507e-11, 2.20004e-43, 2.20004e-43, 2.20004e-43
0.339585, 0, 1.35314e-10, 3.89421e-42, 1.41421, -1.35314e-10, 0, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 3.89421e-42, 4.82e-15, 3.89421e-42, 3.89421e-42, 2.05779e-15, 4.69397e-14, 3.89421e-42, 1.3526e-10, 3.89421e-42, 3.89421e-42, 3.89421e-42
0.347469, 0, 2.21693e-10, 5.70903e-41, 1.41421, -2.21693e-10, 0, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 5.70903e-41, 7.89891e-15, 5.70903e-41, 5.70903e-41, 3.51233e-15, 8.02107e-14, 5.70903e-41, 2.21601e-10, 5.70903e-41, 5.70903e-41, 5.70903e-41
0.355353, 0, 3.60181e-10, 3.40905e-39, 1.41421, -3.60181e-10, 0, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 3.40905e-39, 1.28378e-14, 3.40905e-39, 3.40905e-39, 5.97765e-15, 1.3655e-13, 3.40905e-39, 3.60026e-10, 3.40905e-39, 3.40905e-39, 3.40905e-39
0.363238, 0, 5.80093e-10, 3.57883e-38, 1.41421, -5.80093e-10, 0, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 3.57883e-38, 2.06847e-14, 3.57883e-38, 3.57883e-38, 1.01104e-14, 2.30906e-13, 3.57883e-38, 5.79831e-10, 3.57883e-38, 3.57883e-38, 3.57883e-38
0.371122, 0, 9.26402e-10, 3.40941e-37, 1.41421, -9.26402e-10, 0, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.40941e-37, 3.30507e-14, 3.40941e-37, 3.40941e-37, 1.70374e-14, 3.8869e-13, 3.40941e-37, 9.25963e-10, 3.40941e-37, 3.40941e-37, 3.40941e-37
0.379006, 0, 1.46706e-09, 2.96597e-36, 1.41421, -1.46706e-09, 0, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 2.96597e-36, 5.23744e-14, 2.96597e-36, 2.96597e-36, 2.8621e-14, 6.51647e-13, 2.96597e-36, 1.46633e-09, 2.96597e-36, 2.96597e-36, 2.96597e-36
0.38689, 0, 2.30391e-09, 2.36636e-35, 1.41421, -2.30391e-09, 0, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 2.36636e-35, 8.23182e-14, 2.36636e-35, 2.36636e-35, 4.79587e-14, 1.08866e-12, 2.36636e-35, 2.3027e-09, 2.36636e-35, 2.36636e-35, 2.36636e-35
0.394774, 0, 3.58821e-09, 1.7396e-34, 1.41421, -3.58821e-09, 0, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.7396e-34, 1.28336e-13, 1.7396e-34, 1.7396e-34, 8.02028e-14, 1.81336e-12, 1.7396e-34, 3.58619e-09, 1.7396e-34, 1.7396e-34, 1.7396e-34
0.402659, 0, 5.5425e-09, 1.20797e-33, 1.41421, -5.5425e-09, 0, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.20797e-33, 1.98482e-13, 1.20797e-33, 1.20797e-33, 1.33925e-13, 3.01312e-12, 1.20797e-33, 5.53915e-09, 1.20797e-33, 1.20797e-33, 1.20797e-33
0.410543, 0, 8.49132e-09, 7.54753e-33, 1.41421, -8.49132e-09, 0, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 7.54753e-33, 3.04544e-13, 7.54753e-33, 7.54753e-33, 2.23385e-13, 4.997e-12, 7.54753e-33, 8.4858e-09, 7.54753e-33, 7.54753e-33, 7.54753e-33
0.418427, 0, 1.29037e-08, 4.65663e-32, 1.41421, -1.29037e-08, 0, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.65663e-32, 4.63644e-13, 4.65663e-32, 4.65663e-32, 3.72298e-13, 8.27486e-12, 4.65663e-32, 1.28946e-08, 4.65663e-32, 4.65663e-32, 4.65663e-32
0.426311, 0, 1.94513e-08, 2.6009e-31, 1.41421, -1.94513e-08, 0, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 2.6009e-31, 7.00447e-13, 2.6009e-31, 2.6009e-31, 6.20064e-13, 1.36877e-11, 2.6009e-31, 1.94363e-08, 2.6009e-31, 2.6009e-31, 2.6009e-31
0.434195, 0, 2.90877e-08, 1.40013e-30, 1.41421, -2.90877e-08, 0, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.40013e-30, 1.05021e-12, 1.40013e-30, 1.40013e-30, 1.03204e-12, 2.26222e-11, 1.40013e-30, 2.9063e-08, 1.40013e-30, 1.40013e-30, 1.40013e-30
0.44208, 0, 4.31546e-08, 7.1482e-30, 1.41421, -4.31546e-08, 0, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 7.1482e-30, 1.56294e-12, 7.1482e-30, 7.1482e-30, 1.71636e-12, 3.7362e-11, 7.1482e-30, 4.31139e-08, 7.1482e-30, 7.1482e-30, 7.1482e-30
0.449964, 0, 6.35231e-08, 3.44512e-29, 1.41421, -6.35231e-08, 0, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 3.44512e-29, 2.30905e-12, 3.44512e-29, 3.44512e-29, 2.85137e-12, 6.16608e-11, 3.44512e-29, 6.34562e-08, 3.44512e-29, 3.44512e-29, 3.44512e-29
0.457848, 0, 9.27811e-08, 1.59371e-28, 1.41421, -9.27811e-08, 0, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 1.59371e-28, 3.38701e-12, 1.59371e-28, 1.59371e-28, 4.73003e-12, 1.01671e-10, 1.59371e-28, 9.26713e-08, 1.59371e-28, 1.59371e-28, 1.59371e-28
0.465732, 0, 1.34476e-07, 7.03896e-28, 1.41421, -1.34476e-07, 0, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 7.03896e-28, 4.93351e-12, 7.03896e-28, 7.03896e-28, 7.83121e-12, 1.67441e-10, 7.03896e-28, 1.34296e-07, 7.03896e-28, 7.03896e-28, 7.03896e-28
0.473616, 0, 1.93431e-07, 2.96209e-27, 1.41421, -1.93431e-07, 0, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 2.96209e-27, 7.13708e-12, 2.96209e-27, 2.96209e-27, 1.29334e-11, 2.75294e-10, 2.96209e-27, 1.93136e-07, 2.96209e-27, 2.96209e-27, 2.96209e-27
0.481501, 0, 2.76149e-07, 1.18888e-26, 1.41421, -2.76149e-07, 0, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.18888e-26, 1.0256e-11, 1.18888e-26, 1.18888e-26, 2.1294e-11, 4.51607e-10, 1.18888e-26, 2.75665e-07, 1.18888e-26, 1.18888e-26, 1.18888e-26
0.489385, 0, 3.91322e-07, 4.55818e-26, 1.41421, -3.91322e-07, 0, 4.55818e-26, 4.55818e-26, 4.55818e-26, 4.55818e-26, 4.55818e-26, 4.55818e-26, 1.51457e-12, 4.55818e-26, 4.55818e-26, 4.55818e-26, 1.4642e-11, 4.55818e-26, 4.55818e-26, 3.49303e-11, 7.38691e-10, 4.55818e-26, 3.90532e-07, 4.55818e-26, 4.55818e-26, 4.55818e-26
0.497269, 0, 5.50482e-07, 1.67268e-25, 1.41421, -5.50482e-07, 0, 1.67268e-25, 1.67268e-25, 1.67268e-25, 1.67268e-25, 1.67268e-25, 1.67268e-25, 5.31601e-12, 1.67268e-25, 1.67268e-25, 1.67268e-25, 2.07707e-11, 1.67268e-25, 1.67268e-25, 5.70552e-11, 1.20391e-09, 1.67268e-25, 5.49194e-07, 1.67268e-25, 1.67268e-25, 1.67268e-25
0.505153, 0, 7.68796e-07, 5.92631e-25, 1.41421, -7.68796e-07, 0, 5.92631e-25, 5.92631e-25, 5.92631e-25, 5.92631e-25, 5.92631e-25, 5.92631e-25, 1.4535e-11, 5.92631e-25, 5.92631e-25, 5.92631e-25, 2.92819e-11, 5.92631e-25, 5.92631e-25, 9.27454e-11, 1.95358e-09, 5.92631e-25, 7.66706e-07, 5.92631e-25, 5.92631e-25, 5.92631e-25
0.513038, 0, 1.06908e-06, 2.92729e-10, 1.41421, -1.06908e-06, 2.92729e-10, 2.92729e-10, 2.92776e-10, 2.92851e-10, 7.97296e-10, 3.0532e-10, 3.0444e-10, 4.00476e-10, 5.84218e-10, 2.97512e-10, 1.96013e-09, 3.3376e-10, 2.9302e-10, 2.9526e-10, 4.42686e-10, 3.44663e-09, 2.9273e-10, 1.06311e-06, 2.92729e-10, 2.92729e-10, 3.13373e-10
0.520922, 0, 1.47844e-06, 1.01267e-09, 1.41421, -1.47844e-06, 1.01267e-09, 1.01267e-09, 1.01284e-09, 1.0131e-09, 2.77366e-09, 1.05661e-09, 1.05354e-09, 1.34822e-09, 2.02999e-09, 1.02936e-09, 6.83206e-09, 1.06982e-09, 1.01369e-09, 1.02151e-09, 1.25376e-09, 6.07481e-09, 1.01268e-09, 1.46397e-06, 1.01267e-09, 1.01267e-09, 1.08472e-09
0.528806, 0, 2.03627e-06, 2.74162e-09, 1.41421, -2.03627e-06, 2.74162e-09, 2.74162e-09, 2.74207e-09, 2.74278e-09, 7.53205e-09, 2.86117e-09, 2.85282e-09, 3.61751e-09, 5.50906e-09, 2.78703e-09, 1.85722e-08, 2.82077e-09, 2.74439e-09, 2.76566e-09, 3.12682e-09, 1.08137e-08, 2.74164e-09, 2.00297e-06, 2.74162e-09, 2.74162e-09, 2.93762e-09
0.53669, 0, 2.79844e-06, 6.78566e-09, 1.41421, -2.79844e-06, 6.78566e-09, 6.78567e-09, 6.78679e-09, 6.78854e-09, 1.86761e-08, 7.08239e-09, 7.06166e-09, 8.90916e-09, 1.36548e-08, 6.89839e-09, 4.60791e-08, 6.89465e-09, 6.79254e-09, 6.84533e-09, 7.39708e-09, 1.95655e-08, 6.78571e-09, 2.72352e-06, 6.78566e-09, 6.78566e-09, 7.27217e-09
0.544574, 0, 3.84882e-06, 1.60001e-08, 1.41421, -3.84882e-06, 1.60001e-08, 1.60001e-08, 1.60028e-08, 1.60069e-08, 4.40897e-08, 1.67011e-08, 1.66521e-08, 2.09291e-08, 3.22275e-08, 1.62664e-08, 1.08825e-07, 1.61493e-08, 1.60164e-08, 1.61411e-08, 1.6964e-08, 3.60772e-08, 1.60002e-08, 3.68262e-06, 1.60001e-08, 1.60001e-08, 1.71494e-08
0.552459, 0, 5.32043e-06, 3.64578e-08, 1.41421, -5.32043e-06, 3.64578e-08, 3.64578e-08, 3.64638e-08, 3.64733e-08, 1.00554e-07, 3.80573e-08, 3.79456e-08, 4.82737e-08, 7.3486e-08, 3.70654e-08, 2.4827e-07, 3.6661e-08, 3.64949e-08, 3.67794e-08, 3.79664e-08, 6.77839e-08, 3.6458e-08, 4.95595e-06, 3.64578e-08, 3.64578e-08, 3.90803e-08
0.560343, 0, 7.43327e-06, 8.07267e-08, 1.41421, -7.43327e-06, 8.07267e-08, 8.07267e-08, 8.07401e-08, 8.07611e-08, 2.22814e-07, 8.42724e-08, 8.40248e-08, 1.08255e-07, 1.6281e-07, 8.20737e-08, 5.50269e-07, 8.10018e-08, 8.08089e-08, 8.14396e-08, 8.30709e-08, 1.2915e-07, 8.07272e-08, 6.64614e-06, 8.07267e-08, 8.07267e-08, 8.65402e-08
0.568227, 0, 1.0581e-05, 1.74105e-07, 1.41421, -1.0581e-05, 1.74105e-07, 1.74105e-07, 1.74134e-07, 1.74179e-07, 4.8086e-07, 1.8176e-07, 1.81225e-07, 2.50242e-07, 3.51318e-07, 1.77013e-07, 1.18781e-06, 1.74476e-07, 1.74283e-07, 1.75644e-07, 1.77721e-07, 2.48309e-07, 1.74106e-07, 8.89699e-06, 1.74105e-07, 1.74105e-07, 1.86656e-07
0.576111, 0, 1.54397e-05, 3.66121e-07, 1.41421, -1.54397e-05, 3.66121e-07, 3.66121e-07, 3.66182e-07, 3.66277e-07, 1.01182e-06, 3.82234e-07, 3.81109e-07, 5.49737e-07, 7.39142e-07, 3.72242e-07, 2.49991e-06, 3.66617e-07, 3.66495e-07, 3.69361e-07, 3.71655e-07, 4.78825e-07, 3.66123e-07, 1.19174e-05, 3.66121e-07, 3.66121e-07, 3.9254e-07
0.583995, 0, 2.32299e-05, 7.51095e-07, 1.41421, -2.32299e-05, 7.51095e-07, 7.51096e-07, 7.51221e-07, 7.51416e-07, 2.07704e-06, 7.84184e-07, 7.81873e-07, 1.16762e-06, 1.51709e-06, 7.63665e-07, 5.13283e-06, 7.51756e-07, 7.51862e-07, 7.57748e-07, 7.59507e-07, 9.20757e-07, 7.511e-07, 1.60224e-05, 7.51095e-07, 7.51095e-07, 8.05347e-07
0.591879, 0, 3.61302e-05, 1.50368e-06, 1.41421, -3.61302e-05, 1.50368e-06, 1.50368e-06, 1.50393e-06, 1.50433e-06, 4.16088e-06, 1.56999e-06, 1.56536e-06, 2.41383e-06, 3.03875e-06, 1.52887e-06, 1.02847e-05, 1.50456e-06, 1.50522e-06, 1.51702e-06, 1.51637e-06, 1.75684e-06, 1.50369e-06, 2.17024e-05, 1.50368e-06, 1.50368e-06, 1.6124e-06
0.599764, 0, 5.79894e-05, 2.93844e-06, 1.41421, -5.79894e-05, 2.93844e-06, 2.93844e-06, 2.93893e-06, 2.9397e-06, 8.13648e-06, 3.06816e-06, 3.0591e-06, 4.87185e-06, 5.94136e-06, 2.98772e-06, 2.0116e-05, 2.9396e-06, 2.94145e-06, 2.96453e-06, 2.95743e-06, 3.31295e-06, 2.93846e-06, 2.97397e-05, 2.93844e-06, 2.93844e-06, 3.15112e-06
