   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_6.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.11949, 28, 28.5678, 21.8939, 5.47723, -0.567774, 0, 21.8939, 21.8939, 21.8939, 22.0734, 22.329, 27.9412, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.8939, 21.9058, 21.8939
4.12742, 26, 27.7128, 21.9903, 5.2915, -1.71277, 0, 21.9903, 21.9903, 21.9903, 22.1698, 22.4471, 27.0657, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 21.9903, 22.001, 21.9903
4.13534, 38, 26.9593, 22.0888, 6.32456, 11.0407, 0, 22.0889, 22.0888, 22.0888, 22.2683, 22.563, 26.2961, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0888, 22.0984, 22.0888
4.14327, 28, 26.3087, 22.1894, 5.47723, 1.69129, 0, 22.1894, 22.1894, 22.1894, 22.3689, 22.6758, 25.6343, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1894, 22.1979, 22.1894
4.1512, 28, 25.7582, 22.2919, 5.47723, 2.24175, 0, 22.2919, 22.2919, 22.2919, 22.4714, 22.7851, 25.0781, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2919, 22.2994, 22.2919
4.15912, 58, 25.3025, 22.3961, 7.74597, 32.6975, 0, 22.3962, 22.3961, 22.3961, 22.5756, 22.8904, 24.6221, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.3961, 22.4028, 22.3961
4.16705, 48, 24.9337, 22.502, 7.07107, 23.0663, 0, 22.502, 22.502, 22.502, 22.6815, 22.9915, 24.2586, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.502, 22.5079, 22.502
4.17497, 18, 24.643, 22.6092, 4.47214, -6.64299, 0, 22.6092, 22.6092, 22.6092, 22.7887, 23.0884, 23.9788, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6092, 22.6147, 22.6092
4.1829, 36, 24.4209, 22.7178, 6.16441, 11.5791, 0, 22.7178, 22.7178, 22.7178, 22.8972, 23.1814, 23.7725, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.7178, 22.723, 22.7178
4.19082, 40, 24.258, 22.8274, 6.48074, 15.742, 0, 22.8274, 22.8274, 22.8274, 23.0069, 23.2708, 23.63, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8274, 22.8326, 22.8274
4.19875, 18, 24.1453, 22.938, 4.47214, -6.14531, 0, 22.9381, 22.938, 22.938, 23.1175, 23.3571, 23.5413, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.938, 22.9434, 22.938
4.20667, 28, 24.0745, 23.0496, 5.47723, 3.92552, 0, 23.0496, 23.0496, 23.0496, 23.2291, 23.441, 23.4976, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0496, 23.0554, 23.0496
4.2146, 18, 24.0382, 23.1618, 4.47214, -6.03823, 0, 23.1619, 23.1618, 23.1618, 23.3413, 23.5233, 23.4906, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1618, 23.1684, 23.1618
4.22252, 32, 24.0303, 23.2748, 5.83095, 7.96972, 0, 23.2748, 23.2748, 23.2748, 23.4543, 23.6047, 23.5131, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2748, 23.2824, 23.2748
4.23045, 34, 24.0453, 23.3883, 6, 9.95467, 0, 23.3883, 23.3883, 23.3883, 23.5678, 23.686, 23.5591, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3883, 23.3973, 23.3883
4.23837, 20, 24.0791, 23.5023, 4.69042, -4.07905, 0, 23.5024, 23.5023, 23.5023, 23.6819, 23.7679, 23.6232, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.5023, 23.513, 23.5023
4.2463, 26, 24.1279, 23.6169, 5.2915, 1.87208, 0, 23.6169, 23.6169, 23.6169, 23.7964, 23.8511, 23.7014, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6169, 23.6295, 23.6169
4.25422, 34, 24.1892, 23.7318, 6, 9.81082, 0, 23.7319, 23.7318, 23.7318, 23.9114, 23.9361, 23.7903, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7318, 23.7468, 23.7318
4.26215, 36, 24.2606, 23.8472, 6.16441, 11.7394, 0, 23.8472, 23.8472, 23.8472, 24.0268, 24.0234, 23.8871, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8472, 23.8647, 23.8472
4.27007, 20, 24.3404, 23.9629, 4.69042, -4.34044, 0, 23.963, 23.9629, 23.9629, 24.1427, 24.1133, 23.9899, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9629, 23.9833, 23.9629
4.278, 26, 24.4274, 24.079, 5.2915, 1.57262, 0, 24.0791, 24.0791, 24.0791, 24.2589, 24.2061, 24.097, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.079, 24.1025, 24.079
4.28592, 8, 24.5203, 24.1955, 3.16228, -16.5203, 0, 24.1955, 24.1955, 24.1955, 24.3755, 24.3017, 24.2073, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.1955, 24.2222, 24.1955
4.29385, 22, 24.6183, 24.3123, 4.89898, -2.61834, 0, 24.3123, 24.3123, 24.3123, 24.4925, 24.4002, 24.32, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3123, 24.3424, 24.3123
4.30177, 14, 24.7208, 24.4293, 4, -10.7208, 0, 24.4294, 24.4294, 24.4294, 24.61, 24.5015, 24.4343, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4293, 24.4629, 24.4293
4.3097, 20, 24.827, 24.5467, 4.69042, -4.82695, 0, 24.5468, 24.5467, 24.5467, 24.728, 24.6055, 24.5499, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5467, 24.5838, 24.5467
4.31762, 34, 24.9364, 24.6645, 6, 9.06357, 0, 24.6645, 24.6645, 24.6645, 24.8465, 24.7119, 24.6664, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.6645, 24.7049, 24.6645
4.32555, 8, 25.0488, 24.7824, 3.16228, -17.0488, 0, 24.7825, 24.7824, 24.7824, 24.9656, 24.8206, 24.7837, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.7824, 24.8262, 24.7824
4.33347, 14, 25.1637, 24.9007, 4, -11.1637, 0, 24.9008, 24.9007, 24.9007, 25.0855, 24.9313, 24.9015, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9007, 24.9476, 24.9007
4.3414, 20, 25.2809, 25.0193, 4.69042, -5.28091, 0, 25.0194, 25.0193, 25.0193, 25.2064, 25.0437, 25.0198, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0193, 25.0689, 25.0193
4.34932, 22, 25.4004, 25.1382, 4.89898, -3.40037, 0, 25.1382, 25.1382, 25.1382, 25.3284, 25.1577, 25.1385, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1382, 25.1902, 25.1382
4.35725, 12, 25.5221, 25.2573, 3.74166, -13.5221, 0, 25.2574, 25.2573, 25.2573, 25.452, 25.2731, 25.2575, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.2573, 25.3114, 25.2573
4.36517, 12, 25.6462, 25.3768, 3.74166, -13.6462, 0, 25.3768, 25.3768, 25.3768, 25.5776, 25.3896, 25.3769, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.3768, 25.4325, 25.3768
4.3731, 18, 25.7732, 25.4965, 4.47214, -7.77315, 0, 25.4965, 25.4965, 25.4965, 25.7056, 25.507, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.4965, 25.5534, 25.4965
4.38102, 28, 25.9034, 25.6164, 5.47723, 2.09656, 0, 25.6165, 25.6164, 25.6164, 25.8369, 25.6253, 25.6165, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.6164, 25.674, 25.6164
4.38895, 18, 26.0379, 25.7367, 4.47214, -8.03794, 0, 25.7367, 25.7367, 25.7367, 25.9725, 25.7443, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7367, 25.7945, 25.7367
4.39687, 26, 26.1778, 25.8572, 5.2915, -0.17778, 0, 25.8573, 25.8572, 25.8572, 26.1136, 25.8639, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.8572, 25.9147, 25.8572
4.4048, 24, 26.3245, 25.978, 5.09902, -2.32447, 0, 25.978, 25.978, 25.978, 26.2617, 25.984, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 25.978, 26.0347, 25.978
4.41272, 24, 26.48, 26.0991, 5.09902, -2.47997, 0, 26.0991, 26.0991, 26.0991, 26.4189, 26.1046, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.0991, 26.1546, 26.0991
4.42065, 26, 26.6467, 26.2204, 5.2915, -0.646706, 0, 26.2204, 26.2204, 26.2204, 26.5875, 26.2256, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2204, 26.2743, 26.2204
4.42857, 30, 26.8278, 26.342, 5.65685, 3.17223, 0, 26.342, 26.342, 26.342, 26.7708, 26.347, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.342, 26.3939, 26.342
4.4365, 14, 27.0268, 26.4638, 4, -13.0268, 0, 26.4639, 26.4638, 26.4638, 26.9723, 26.4687, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.4638, 26.5135, 26.4638
4.44442, 18, 27.2484, 26.586, 4.47214, -9.24839, 0, 26.586, 26.586, 26.586, 27.1965, 26.5908, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.586, 26.633, 26.586
4.45235, 40, 27.4976, 26.7083, 6.48074, 12.5024, 0, 26.7084, 26.7083, 26.7083, 27.4485, 26.7131, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7083, 26.7526, 26.7083
4.46027, 28, 27.7805, 26.8309, 5.47723, 0.219501, 0, 26.831, 26.8309, 26.8309, 27.7343, 26.8358, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8309, 26.8723, 26.8309
4.4682, 26, 28.1039, 26.9538, 5.2915, -2.10394, 0, 26.9538, 26.9538, 26.9538, 28.0608, 26.9587, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9538, 26.9921, 26.9538
4.47612, 30, 28.4754, 27.0769, 5.65685, 1.5246, 0, 27.077, 27.0769, 27.0769, 28.4352, 27.0819, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.0769, 27.1121, 27.0769
4.48405, 40, 28.903, 27.2003, 6.48074, 11.097, 0, 27.2003, 27.2003, 27.2003, 28.8658, 27.2053, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2003, 27.2324, 27.2003
4.49197, 30, 29.3951, 27.3239, 5.65685, 0.604942, 0, 27.3239, 27.3239, 27.3239, 29.3608, 27.3291, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3239, 27.3529, 27.3239
4.4999, 40, 29.96, 27.4477, 6.48074, 10.04, 0, 27.4477, 27.4477, 27.4477, 29.9286, 27.453, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4738, 27.4477
4.50782, 38, 30.6057, 27.5717, 6.32456, 7.39429, 0, 27.5718, 27.5717, 27.5717, 30.5769, 27.5773, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5717, 27.5949, 27.5717
4.51575, 38, 31.3392, 27.696, 6.32456, 6.66076, 0, 27.6961, 27.696, 27.696, 31.3129, 27.7018, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.696, 27.7166, 27.696
4.52367, 44, 32.1659, 27.8205, 6.78233, 11.8341, 0, 27.8206, 27.8205, 27.8205, 32.1417, 27.8266, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8205, 27.8386, 27.8205
4.5316, 50, 33.0888, 27.9452, 7.2111, 16.9112, 0, 27.9453, 27.9452, 27.9452, 33.0666, 27.9516, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.9452, 27.961, 27.9452
4.53952, 44, 34.1084, 28.0701, 6.78233, 9.89156, 0, 28.0701, 28.0701, 28.0701, 34.0878, 28.077, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0701, 28.0838, 28.0701
4.54745, 44, 35.2216, 28.1952, 6.78233, 8.77836, 0, 28.1953, 28.1952, 28.1952, 35.2024, 28.2026, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.1952, 28.2071, 28.1952
4.55537, 34, 36.421, 28.3205, 6, -2.42097, 0, 28.3206, 28.3205, 28.3205, 36.4027, 28.3286, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3205, 28.3308, 28.3205
4.5633, 52, 37.6949, 28.446, 7.34847, 14.3051, 0, 28.446, 28.446, 28.446, 37.6773, 28.4548, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.446, 28.4548, 28.446
4.57122, 40, 39.0274, 28.5717, 6.48074, 0.97261, 0, 28.5717, 28.5717, 28.5717, 39.01, 28.5814, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5717, 28.5792, 28.5717
4.57915, 48, 40.3977, 28.6975, 7.07107, 7.60226, 0, 28.6975, 28.6975, 28.6975, 40.3803, 28.7084, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.6975, 28.704, 28.6975
4.58707, 38, 41.7808, 28.8235, 6.32456, -3.78085, 0, 28.8236, 28.8235, 28.8235, 41.763, 28.8357, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8235, 28.8292, 28.8235
4.595, 26, 43.1485, 28.9497, 5.2915, -17.1485, 0, 28.9497, 28.9497, 28.9497, 43.1299, 28.9634, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9497, 28.9546, 28.9497
4.60292, 42, 44.4701, 29.0761, 6.63325, -2.47009, 0, 29.0761, 29.0761, 29.0761, 44.4502, 29.0916, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0761, 29.0804, 29.0761
4.61085, 36, 45.7133, 29.2026, 6.16441, -9.71327, 0, 29.2026, 29.2026, 29.2026, 45.6919, 29.2202, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2026, 29.2064, 29.2026
4.61877, 44, 46.846, 29.3293, 6.78233, -2.84601, 0, 29.3293, 29.3293, 29.3293, 46.8227, 29.3492, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3293, 29.3326, 29.3293
4.6267, 50, 47.838, 29.4561, 7.2111, 2.16202, 0, 29.4561, 29.4561, 29.4561, 47.8124, 29.4787, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4561, 29.4591, 29.4561
4.63462, 48, 48.662, 29.5831, 7.07107, -0.662029, 0, 29.5831, 29.5831, 29.5831, 48.6338, 29.6087, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5831, 29.5857, 29.5831
4.64255, 42, 49.2953, 29.7102, 6.63325, -7.2953, 0, 29.7103, 29.7102, 29.7102, 49.2641, 29.7391, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7102, 29.7126, 29.7102
4.65047, 42, 49.721, 29.8375, 6.63325, -7.72102, 0, 29.8376, 29.8375, 29.8375, 49.6866, 29.8698, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8375, 29.8396, 29.8375
4.6584, 50, 49.929, 29.965, 7.2111, 0.0709572, 0, 29.965, 29.965, 29.965, 49.8911, 30.001, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.965, 29.9668, 29.965
4.66632, 34, 49.9165, 30.0925, 6, -15.9165, 0, 30.0926, 30.0925, 30.0925, 49.8749, 30.1324, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0925, 30.0942, 30.0925
4.67425, 72, 49.6881, 30.2202, 8.60233, 22.3119, 0, 30.2202, 30.2202, 30.2202, 49.6427, 30.2641, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2202, 30.2217, 30.2202
4.68217, 66, 49.2557, 30.348, 8.24621, 16.7443, 0, 30.3481, 30.348, 30.348, 49.2064, 30.3959, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.348, 30.3494, 30.348
4.6901, 42, 48.6374, 30.476, 6.63325, -6.63741, 0, 30.476, 30.476, 30.476, 48.5843, 30.5278, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.476, 30.4771, 30.476
4.69802, 38, 47.8572, 30.604, 6.32456, -9.85724, 0, 30.604, 30.604, 30.604, 47.8005, 30.6596, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.604, 30.605, 30.604
4.70595, 42, 46.9433, 30.7322, 6.63325, -4.94332, 0, 30.7322, 30.7322, 30.7322, 46.8832, 30.7913, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7322, 30.7331, 30.7322
4.71387, 40, 45.9264, 30.8604, 6.48074, -5.92638, 0, 30.8604, 30.8604, 30.8604, 45.8632, 30.9228, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8604, 30.8612, 30.8604
4.7218, 42, 44.8386, 30.9887, 6.63325, -2.83865, 0, 30.9888, 30.9887, 30.9887, 44.7728, 31.0538, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9887, 30.9895, 30.9887
4.72972, 34, 43.7119, 31.1171, 6, -9.71193, 0, 31.1172, 31.1171, 31.1171, 43.6439, 31.1844, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1171, 31.1178, 31.1171
4.73765, 44, 42.5767, 31.2456, 6.78233, 1.42332, 0, 31.2457, 31.2456, 31.2456, 42.5071, 31.3145, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2456, 31.2463, 31.2456
4.74558, 22, 41.4604, 31.3742, 4.89898, -19.4604, 0, 31.3742, 31.3742, 31.3742, 41.3898, 31.4441, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3742, 31.3749, 31.3742
4.7535, 32, 40.3872, 31.5028, 5.83095, -8.38718, 0, 31.5028, 31.5028, 31.5028, 40.3162, 31.573, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5028, 31.5035, 31.5028
4.76143, 24, 39.3768, 31.6315, 5.09902, -15.3768, 0, 31.6315, 31.6315, 31.6315, 39.3061, 31.7013, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6315, 31.6323, 31.6315
4.76935, 38, 38.4445, 31.7602, 6.32456, -0.444489, 0, 31.7603, 31.7602, 31.7602, 38.3747, 31.8291, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7602, 31.7611, 31.7602
4.77728, 28, 37.6012, 31.889, 5.47723, -9.60118, 0, 31.889, 31.889, 31.889, 37.5329, 31.9562, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.889, 31.8901, 31.889
4.7852, 20, 36.8532, 32.0178, 4.69042, -16.8532, 0, 32.0178, 32.0178, 32.0178, 36.7869, 32.0828, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0178, 32.0191, 32.0178
4.79313, 28, 36.2031, 32.1467, 5.47723, -8.20308, 0, 32.1467, 32.1467, 32.1467, 36.1392, 32.209, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1467, 32.1482, 32.1467
4.80105, 18, 35.6499, 32.2755, 4.47214, -17.6499, 0, 32.2756, 32.2755, 32.2755, 35.5888, 32.3348, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2755, 32.2774, 32.2755
