   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_92.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.353458, 0, 6.53178e-10, 3.207e-39, 1.41421, -6.53178e-10, 0, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 3.207e-39, 2.27026e-12, 3.207e-39, 3.207e-39, 6.03055e-15, 1.5518e-13, 3.207e-39, 6.50747e-10, 3.207e-39, 3.207e-39, 3.207e-39
0.361352, 0, 1.03535e-09, 3.42941e-38, 1.41421, -1.03535e-09, 0, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.42941e-38, 3.60052e-12, 3.42941e-38, 3.42941e-38, 1.00646e-14, 2.592e-13, 3.42941e-38, 1.03148e-09, 3.42941e-38, 3.42941e-38, 3.42941e-38
0.369247, 0, 1.62794e-09, 3.32331e-37, 1.41421, -1.62794e-09, 0, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 3.32331e-37, 5.6651e-12, 3.32331e-37, 3.32331e-37, 1.67449e-14, 4.31193e-13, 3.32331e-37, 1.62182e-09, 3.32331e-37, 3.32331e-37, 3.32331e-37
0.377142, 0, 2.53923e-09, 2.9348e-36, 1.41421, -2.53923e-09, 0, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 2.9348e-36, 8.84369e-12, 2.9348e-36, 2.9348e-36, 2.77879e-14, 7.14742e-13, 2.9348e-36, 2.52965e-09, 2.9348e-36, 2.9348e-36, 2.9348e-36
0.385036, 0, 3.92919e-09, 2.37368e-35, 1.41421, -3.92919e-09, 0, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 2.37368e-35, 1.36986e-11, 2.37368e-35, 2.37368e-35, 4.60195e-14, 1.18108e-12, 2.37368e-35, 3.91427e-09, 2.37368e-35, 2.37368e-35, 2.37368e-35
0.392931, 0, 6.032e-09, 1.76685e-34, 1.41421, -6.032e-09, 0, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 1.76685e-34, 2.1056e-11, 1.76685e-34, 1.76685e-34, 7.6094e-14, 1.94657e-12, 1.76685e-34, 6.00892e-09, 1.76685e-34, 1.76685e-34, 1.76685e-34
0.400826, 0, 9.18755e-09, 1.22558e-33, 1.41421, -9.18755e-09, 0, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 1.22558e-33, 3.21195e-11, 1.22558e-33, 1.22558e-33, 1.25678e-13, 3.20129e-12, 1.22558e-33, 9.15211e-09, 1.22558e-33, 1.22558e-33, 1.22558e-33
0.40872, 0, 1.38849e-08, 8.17758e-33, 1.41421, -1.38849e-08, 0, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 8.17758e-33, 4.86293e-11, 8.17758e-33, 8.17758e-33, 2.07395e-13, 5.25564e-12, 8.17758e-33, 1.38308e-08, 8.17758e-33, 8.17758e-33, 8.17758e-33
0.416615, 0, 2.08216e-08, 5.25486e-32, 1.41421, -2.08216e-08, 0, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 5.25486e-32, 7.30823e-11, 5.25486e-32, 5.25486e-32, 3.42027e-13, 8.61647e-12, 5.25486e-32, 2.07395e-08, 5.25486e-32, 5.25486e-32, 5.25486e-32
0.42451, 0, 3.09841e-08, 3.11366e-31, 1.41421, -3.09841e-08, 0, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 3.11366e-31, 1.09033e-10, 3.11366e-31, 3.11366e-31, 5.63728e-13, 1.41108e-11, 3.11366e-31, 3.08604e-08, 3.11366e-31, 3.11366e-31, 3.11366e-31
0.432404, 0, 4.5756e-08, 1.74502e-30, 1.41421, -4.5756e-08, 0, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.74502e-30, 1.61508e-10, 1.74502e-30, 1.74502e-30, 9.28537e-13, 2.30871e-11, 1.74502e-30, 4.55704e-08, 1.74502e-30, 1.74502e-30, 1.74502e-30
0.440299, 0, 6.70607e-08, 9.19639e-30, 1.41421, -6.70607e-08, 0, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 9.19639e-30, 2.37559e-10, 9.19639e-30, 9.19639e-30, 1.52814e-12, 3.77397e-11, 9.19639e-30, 6.67839e-08, 9.19639e-30, 9.19639e-30, 9.19639e-30
0.448194, 0, 9.75507e-08, 4.55793e-29, 1.41421, -9.75507e-08, 0, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 4.55793e-29, 3.47018e-10, 4.55793e-29, 4.55793e-29, 2.51205e-12, 6.16308e-11, 4.55793e-29, 9.71395e-08, 4.55793e-29, 4.55793e-29, 4.55793e-29
0.456088, 0, 1.40855e-07, 3.96495e-28, 1.41421, -1.40855e-07, 0, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 3.96495e-28, 5.03508e-10, 3.96495e-28, 3.96495e-28, 4.12601e-12, 1.00584e-10, 3.96495e-28, 1.40247e-07, 3.96495e-28, 3.96495e-28, 3.96495e-28
0.463983, 0, 2.0189e-07, 1.68656e-27, 1.41421, -2.0189e-07, 0, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 1.68656e-27, 7.25735e-10, 1.68656e-27, 1.68656e-27, 6.75749e-12, 1.63788e-10, 1.68656e-27, 2.00994e-07, 1.68656e-27, 1.68656e-27, 1.68656e-27
0.471877, 0, 2.87276e-07, 6.83023e-27, 1.41421, -2.87276e-07, 0, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 6.83023e-27, 1.03931e-09, 6.83023e-27, 6.83023e-27, 1.10388e-11, 2.66171e-10, 6.83023e-27, 2.85959e-07, 6.83023e-27, 6.83023e-27, 6.83023e-27
0.479772, 0, 4.05849e-07, 2.63921e-26, 1.41421, -4.05849e-07, 0, 2.63921e-26, 2.63921e-26, 2.63921e-26, 2.63921e-26, 2.63921e-26, 2.63921e-26, 2.63921e-26, 2.15359e-12, 2.63921e-26, 2.63921e-26, 2.63921e-26, 1.47901e-09, 2.63921e-26, 2.63921e-26, 1.79762e-11, 4.31446e-10, 2.63921e-26, 4.03918e-07, 2.63921e-26, 2.63921e-26, 2.63921e-26
0.487667, 0, 5.69305e-07, 9.75246e-26, 1.41421, -5.69305e-07, 0, 9.75246e-26, 9.75246e-26, 9.75246e-26, 9.75246e-26, 9.75246e-26, 9.75246e-26, 9.75246e-26, 7.52071e-12, 9.75246e-26, 9.75246e-26, 9.75246e-26, 2.09181e-09, 9.75246e-26, 9.75246e-26, 2.91656e-11, 6.9712e-10, 9.75246e-26, 5.66479e-07, 9.75246e-26, 9.75246e-26, 9.75246e-26
0.495561, 0, 7.93013e-07, 3.47115e-25, 1.41421, -7.93013e-07, 0, 3.47115e-25, 3.47115e-25, 3.47115e-25, 3.47115e-25, 3.47115e-25, 3.47115e-25, 3.47115e-25, 2.04654e-11, 3.47115e-25, 3.47115e-25, 3.47115e-25, 2.94077e-09, 3.47115e-25, 3.47115e-25, 4.71197e-11, 1.12206e-09, 3.47115e-25, 7.88883e-07, 3.47115e-25, 3.47115e-25, 3.47115e-25
0.503456, 0, 1.09959e-06, 4.31204e-10, 1.41421, -1.09959e-06, 4.31204e-10, 4.31221e-10, 4.31232e-10, 4.31284e-10, 5.6632e-10, 4.33021e-10, 4.31705e-10, 4.40526e-10, 5.82918e-10, 4.79794e-10, 4.31931e-10, 2.14202e-09, 4.54131e-09, 4.31305e-10, 4.3216e-10, 5.0697e-10, 2.22908e-09, 4.31207e-10, 1.09152e-06, 4.31204e-10, 4.31204e-10, 4.52805e-10
0.511351, 0, 1.51615e-06, 1.488e-09, 1.41421, -1.51615e-06, 1.488e-09, 1.48806e-09, 1.4881e-09, 1.48828e-09, 1.95736e-09, 1.49432e-09, 1.48974e-09, 1.52038e-09, 1.95864e-09, 1.65679e-09, 1.49053e-09, 7.43094e-09, 7.19949e-09, 1.48835e-09, 1.49132e-09, 1.60921e-09, 4.3538e-09, 1.48801e-09, 1.50028e-06, 1.488e-09, 1.488e-09, 1.56304e-09
0.519245, 0, 2.08137e-06, 4.01212e-09, 1.41421, -2.08137e-06, 4.01212e-09, 4.01228e-09, 4.01238e-09, 4.01286e-09, 5.28337e-09, 4.02921e-09, 4.01683e-09, 4.09982e-09, 5.23597e-09, 4.46928e-09, 4.01896e-09, 2.01086e-08, 1.19043e-08, 4.01306e-09, 4.02111e-09, 4.20492e-09, 8.55345e-09, 4.01214e-09, 2.04937e-06, 4.01212e-09, 4.01212e-09, 4.21535e-09
0.52714, 0, 2.84927e-06, 9.88858e-09, 1.41421, -2.84927e-06, 9.88858e-09, 9.88897e-09, 9.88923e-09, 9.89043e-09, 1.30321e-08, 9.93086e-09, 9.90024e-09, 1.01054e-08, 1.2846e-08, 1.10191e-08, 9.90549e-09, 4.96921e-08, 2.07341e-08, 9.89092e-09, 9.91081e-09, 1.01934e-08, 1.70386e-08, 9.88864e-09, 2.78312e-06, 9.88858e-09, 9.88858e-09, 1.03911e-08
0.535035, 0, 3.89907e-06, 2.32388e-08, 1.41421, -3.89907e-06, 2.32388e-08, 2.32397e-08, 2.32403e-08, 2.32432e-08, 3.06426e-08, 2.33384e-08, 2.32663e-08, 2.37496e-08, 3.00854e-08, 2.59013e-08, 2.32787e-08, 1.16985e-07, 3.80618e-08, 2.32443e-08, 2.32912e-08, 2.37178e-08, 3.44175e-08, 2.32389e-08, 3.76001e-06, 2.32388e-08, 2.32388e-08, 2.44225e-08
0.542929, 0, 5.35297e-06, 5.28261e-08, 1.41421, -5.35297e-06, 5.28261e-08, 5.28282e-08, 5.28296e-08, 5.2836e-08, 6.96829e-08, 5.30528e-08, 5.28886e-08, 5.3989e-08, 6.84038e-08, 5.8888e-08, 5.29168e-08, 2.66265e-07, 7.29768e-08, 5.28386e-08, 5.29453e-08, 5.35737e-08, 7.01901e-08, 5.28264e-08, 5.05838e-06, 5.28261e-08, 5.28261e-08, 5.5521e-08
0.550824, 0, 7.41033e-06, 1.16799e-07, 1.41421, -7.41033e-06, 1.16799e-07, 1.16803e-07, 1.16806e-07, 1.16821e-07, 1.54116e-07, 1.17301e-07, 1.16937e-07, 1.19373e-07, 1.53174e-07, 1.30219e-07, 1.16999e-07, 5.89309e-07, 1.44047e-07, 1.16826e-07, 1.17063e-07, 1.17958e-07, 1.43544e-07, 1.16799e-07, 6.78585e-06, 1.16799e-07, 1.16799e-07, 1.22765e-07
0.558719, 0, 1.04246e-05, 2.51754e-07, 1.41421, -1.04246e-05, 2.51754e-07, 2.51765e-07, 2.51771e-07, 2.51802e-07, 3.3228e-07, 2.52837e-07, 2.52053e-07, 2.5731e-07, 3.51643e-07, 2.80713e-07, 2.52188e-07, 1.27136e-06, 2.88408e-07, 2.51814e-07, 2.52324e-07, 2.53538e-07, 2.92615e-07, 2.51756e-07, 9.09533e-06, 2.51754e-07, 2.51754e-07, 2.64628e-07
0.566613, 0, 1.49877e-05, 5.29553e-07, 1.41421, -1.49877e-05, 5.29553e-07, 5.29574e-07, 5.29588e-07, 5.29652e-07, 6.99114e-07, 5.31833e-07, 5.30182e-07, 5.41251e-07, 7.69158e-07, 5.90529e-07, 5.30465e-07, 2.67651e-06, 5.78601e-07, 5.29679e-07, 5.30752e-07, 5.32279e-07, 5.91461e-07, 5.29556e-07, 1.22128e-05, 5.29553e-07, 5.29553e-07, 5.5666e-07
0.574508, 0, 2.21674e-05, 1.08759e-06, 1.41421, -2.21674e-05, 1.08759e-06, 1.08763e-06, 1.08766e-06, 1.08779e-06, 1.43619e-06, 1.09228e-06, 1.08888e-06, 1.11164e-06, 1.62867e-06, 1.21295e-06, 1.08946e-06, 5.50162e-06, 1.15289e-06, 1.08785e-06, 1.09005e-06, 1.09173e-06, 1.1806e-06, 1.08759e-06, 1.64852e-05, 1.08759e-06, 1.08759e-06, 1.14332e-06
