   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_85.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0334473, 170, 0, 0, 13.1149, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.025551, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0176547, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00975836, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00186203, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00603429, 0, 1.44859e-22, 0, 1.41421, -1.44859e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01805e-24, 0, 0, 2.49413e-27, 2.71592e-27, 0, 1.43835e-22, 0, 0, 0
0.0139306, 0, 3.68285e-22, 0, 1.41421, -3.68285e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58827e-24, 0, 0, 6.4318e-27, 7.08451e-27, 0, 3.65683e-22, 0, 0, 0
0.0218269, 0, 9.19059e-22, 0, 1.41421, -9.19059e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45904e-24, 0, 0, 1.63022e-26, 1.81359e-26, 0, 9.12566e-22, 0, 0, 0
0.0297233, 0, 2.41878e-21, 0, 1.41421, -2.41878e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69989e-23, 0, 0, 4.39708e-26, 4.94924e-26, 0, 2.40168e-21, 0, 0, 0
0.0376196, 0, 5.7545e-21, 0, 1.41421, -5.7545e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04419e-23, 0, 0, 1.06163e-25, 1.20263e-25, 0, 5.71383e-21, 0, 0, 0
0.0455159, 0, 1.34644e-20, 0, 1.41421, -1.34644e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4626e-23, 0, 0, 2.52092e-25, 2.87154e-25, 0, 1.33692e-20, 0, 0, 0
0.0534122, 0, 3.10116e-20, 0, 1.41421, -3.10116e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17946e-22, 0, 0, 5.8928e-25, 6.74451e-25, 0, 3.07924e-20, 0, 0, 0
0.0613085, 0, 7.03641e-20, 0, 1.41421, -7.03641e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94509e-22, 0, 0, 1.35706e-24, 1.55965e-24, 0, 6.98667e-20, 0, 0, 0
0.0692049, 0, 1.57384e-19, 0, 1.41421, -1.57384e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10607e-21, 0, 0, 3.08104e-24, 3.5538e-24, 0, 1.56272e-19, 0, 0, 0
0.0771012, 0, 3.47224e-19, 0, 1.41421, -3.47224e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44024e-21, 0, 0, 6.90046e-24, 7.9844e-24, 0, 3.44769e-19, 0, 0, 0
0.0849975, 0, 7.56003e-19, 0, 1.41421, -7.56003e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31307e-21, 0, 0, 1.52537e-23, 1.76987e-23, 0, 7.50657e-19, 0, 0, 0
0.0928938, 0, 1.6252e-18, 0, 1.41421, -1.6252e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14216e-20, 0, 0, 3.32966e-23, 3.87285e-23, 0, 1.61371e-18, 0, 0, 0
0.10079, 0, 3.45097e-18, 0, 1.41421, -3.45097e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42529e-20, 0, 0, 7.18031e-23, 8.36992e-23, 0, 3.42656e-18, 0, 0, 0
0.108686, 0, 7.24092e-18, 0, 1.41421, -7.24092e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08879e-20, 0, 0, 1.53031e-22, 1.78736e-22, 0, 7.1897e-18, 0, 0, 0
0.116583, 0, 1.5018e-17, 0, 1.41421, -1.5018e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05544e-19, 0, 0, 3.22454e-22, 3.77294e-22, 0, 1.49118e-17, 0, 0, 0
0.124479, 0, 3.07991e-17, 0, 1.41421, -3.07991e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1645e-19, 0, 0, 6.71972e-22, 7.87568e-22, 0, 3.05812e-17, 0, 0, 0
0.132375, 0, 6.24731e-17, 0, 1.41421, -6.24731e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.39049e-19, 0, 0, 1.38537e-21, 1.62625e-21, 0, 6.2031e-17, 0, 0, 0
0.140272, 0, 1.2537e-16, 0, 1.41421, -1.2537e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81076e-19, 0, 0, 2.82641e-21, 3.32293e-21, 0, 1.24483e-16, 0, 0, 0
0.148168, 0, 2.48969e-16, 0, 1.41421, -2.48969e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74971e-18, 0, 0, 5.70783e-21, 6.7207e-21, 0, 2.47207e-16, 0, 0, 0
0.156064, 0, 4.89381e-16, 0, 1.41421, -4.89381e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43926e-18, 0, 0, 1.14125e-20, 1.34583e-20, 0, 4.85916e-16, 0, 0, 0
0.163961, 0, 9.52327e-16, 0, 1.41421, -9.52327e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69274e-18, 0, 0, 2.25974e-20, 2.66907e-20, 0, 9.45585e-16, 0, 0, 0
0.171857, 0, 1.83504e-15, 0, 1.41421, -1.83504e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28962e-17, 0, 0, 4.43194e-20, 5.24358e-20, 0, 1.82205e-15, 0, 0, 0
0.179753, 0, 3.50185e-15, 0, 1.41421, -3.50185e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46101e-17, 0, 0, 8.61132e-20, 1.02068e-19, 0, 3.47706e-15, 0, 0, 0
0.18765, 0, 6.61933e-15, 0, 1.41421, -6.61933e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65188e-17, 0, 0, 1.65791e-19, 1.96896e-19, 0, 6.57245e-15, 0, 0, 0
0.195546, 0, 1.23952e-14, 0, 1.41421, -1.23952e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.71099e-17, 0, 0, 3.16326e-19, 3.76491e-19, 0, 1.23074e-14, 0, 0, 0
0.203442, 0, 2.29974e-14, 0, 1.41421, -2.29974e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61618e-16, 0, 0, 5.98216e-19, 7.13712e-19, 0, 2.28345e-14, 0, 0, 0
0.211339, 0, 4.22802e-14, 0, 1.41421, -4.22802e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9713e-16, 0, 0, 1.12152e-18, 1.34158e-18, 0, 4.19806e-14, 0, 0, 0
0.219235, 0, 7.70328e-14, 0, 1.41421, -7.70328e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41358e-16, 0, 0, 2.08467e-18, 2.50093e-18, 0, 7.64869e-14, 0, 0, 0
0.227131, 0, 1.39104e-13, 0, 1.41421, -1.39104e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77569e-16, 0, 0, 3.84251e-18, 4.62435e-18, 0, 1.38118e-13, 0, 0, 0
0.235028, 0, 2.48982e-13, 0, 1.41421, -2.48982e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74975e-15, 0, 0, 7.02417e-18, 8.48253e-18, 0, 2.47216e-13, 0, 0, 0
0.242924, 0, 4.4177e-13, 0, 1.41421, -4.4177e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1046e-15, 0, 0, 1.27362e-17, 1.5438e-17, 0, 4.38638e-13, 0, 0, 0
0.25082, 0, 7.77068e-13, 0, 1.41421, -7.77068e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.461e-15, 0, 0, 2.29093e-17, 2.78808e-17, 0, 7.71556e-13, 0, 0, 0
0.258717, 0, 1.35515e-12, 0, 1.41421, -1.35515e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52369e-15, 0, 0, 4.08865e-17, 4.99758e-17, 0, 1.34553e-12, 0, 0, 0
0.266613, 0, 2.34319e-12, 0, 1.41421, -2.34319e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64677e-14, 0, 0, 7.24125e-17, 8.89219e-17, 0, 2.32656e-12, 0, 0, 0
0.274509, 0, 4.01743e-12, 0, 1.41421, -4.01743e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82351e-14, 0, 0, 1.27291e-16, 1.5708e-16, 0, 3.98891e-12, 0, 0, 0
