   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_204.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.252376, 0, 3.32484e-13, 0, 1.41421, -3.32484e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98807e-15, 0, 0, 0, 1.95026e-16, 0, 3.22301e-13, 0, 0, 0
0.26026, 0, 5.92046e-13, 0, 1.41421, -5.92046e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77854e-14, 0, 0, 0, 3.56046e-16, 0, 5.73904e-13, 0, 0, 0
0.268144, 0, 1.04489e-12, 0, 1.41421, -1.04489e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1389e-14, 0, 0, 0, 6.44938e-16, 0, 1.01286e-12, 0, 0, 0
0.276029, 0, 1.82789e-12, 0, 1.41421, -1.82789e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49108e-14, 0, 0, 0, 1.15931e-15, 0, 1.77182e-12, 0, 0, 0
0.283913, 0, 3.1697e-12, 0, 1.41421, -3.1697e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.52203e-14, 0, 0, 0, 2.06833e-15, 0, 3.07241e-12, 0, 0, 0
0.291797, 0, 5.4488e-12, 0, 1.41421, -5.4488e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6369e-13, 0, 0, 0, 3.66319e-15, 0, 5.28145e-12, 0, 0, 0
0.299682, 0, 9.28587e-12, 0, 1.41421, -9.28587e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78971e-13, 0, 0, 0, 6.44168e-15, 0, 9.00046e-12, 0, 0, 0
0.307566, 0, 1.56894e-11, 0, 1.41421, -1.56894e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71374e-13, 0, 0, 0, 1.12494e-14, 0, 1.52068e-11, 0, 0, 0
0.31545, 0, 2.6283e-11, 0, 1.41421, -2.6283e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89713e-13, 0, 0, 0, 1.95145e-14, 0, 2.54737e-11, 0, 0, 0
0.323335, 0, 4.36564e-11, 9.3887e-44, 1.41421, -4.36564e-11, 0, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 9.3887e-44, 1.31187e-12, 9.3887e-44, 9.3887e-44, 9.3887e-44, 3.3635e-14, 9.3887e-44, 4.23109e-11, 9.3887e-44, 9.3887e-44, 9.3887e-44
0.331219, 0, 7.19035e-11, 1.68436e-42, 1.41421, -7.19035e-11, 0, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 1.68436e-42, 2.16103e-12, 1.68436e-42, 1.68436e-42, 1.68436e-42, 5.76183e-14, 1.68436e-42, 6.96849e-11, 1.68436e-42, 1.68436e-42, 1.68436e-42
0.339104, 0, 1.17436e-10, 2.47371e-41, 1.41421, -1.17436e-10, 0, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 2.47371e-41, 3.5302e-12, 2.47371e-41, 2.47371e-41, 2.47371e-41, 9.81302e-14, 2.47371e-41, 1.13808e-10, 2.47371e-41, 2.47371e-41, 2.47371e-41
0.346988, 0, 1.90204e-10, 3.22599e-40, 1.41421, -1.90204e-10, 0, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 3.22599e-40, 5.71917e-12, 3.22599e-40, 3.22599e-40, 3.22599e-40, 1.66217e-13, 3.22599e-40, 1.84319e-10, 3.22599e-40, 3.22599e-40, 3.22599e-40
0.354872, 0, 3.05513e-10, 3.74985e-39, 1.41421, -3.05513e-10, 0, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 3.74985e-39, 9.18947e-12, 3.74985e-39, 3.74985e-39, 3.74985e-39, 2.80123e-13, 3.74985e-39, 2.96043e-10, 3.74985e-39, 3.74985e-39, 3.74985e-39
0.362757, 0, 4.86686e-10, 3.93711e-38, 1.41421, -4.86686e-10, 0, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 3.93711e-38, 1.46453e-11, 3.93711e-38, 3.93711e-38, 3.93711e-38, 4.69907e-13, 3.93711e-38, 4.7157e-10, 3.93711e-38, 3.93711e-38, 3.93711e-38
0.370641, 0, 7.68956e-10, 3.74929e-37, 1.41421, -7.68956e-10, 0, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 3.74929e-37, 2.3152e-11, 3.74929e-37, 3.74929e-37, 3.74929e-37, 7.84993e-13, 3.74929e-37, 7.45019e-10, 3.74929e-37, 3.74929e-37, 3.74929e-37
0.378525, 0, 1.20506e-09, 3.26694e-36, 1.41421, -1.20506e-09, 0, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.26694e-36, 3.63072e-11, 3.26694e-36, 3.26694e-36, 3.26694e-36, 1.30654e-12, 3.26694e-36, 1.16745e-09, 3.26694e-36, 3.26694e-36, 3.26694e-36
0.38641, 0, 1.87324e-09, 2.61134e-35, 1.41421, -1.87324e-09, 0, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.61134e-35, 5.64863e-11, 2.61134e-35, 2.61134e-35, 2.61134e-35, 2.16771e-12, 2.61134e-35, 1.81458e-09, 2.61134e-35, 2.61134e-35, 2.61134e-35
0.394294, 0, 2.88854e-09, 1.92289e-34, 1.41421, -2.88854e-09, 0, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 1.92289e-34, 8.71925e-11, 1.92289e-34, 1.92289e-34, 1.92289e-34, 3.5869e-12, 1.92289e-34, 2.79776e-09, 1.92289e-34, 1.92289e-34, 1.92289e-34
0.402178, 0, 4.41865e-09, 1.33076e-33, 1.41421, -4.41865e-09, 0, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33076e-33, 1.33549e-10, 1.33076e-33, 1.33076e-33, 1.33076e-33, 5.92231e-12, 1.33076e-33, 4.27917e-09, 1.33076e-33, 1.33076e-33, 1.33076e-33
0.410063, 0, 6.70581e-09, 7.86609e-33, 1.41421, -6.70581e-09, 0, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 7.86609e-33, 2.02986e-10, 7.86609e-33, 7.86609e-33, 7.86609e-33, 9.76129e-12, 7.86609e-33, 6.49307e-09, 7.86609e-33, 7.86609e-33, 7.86609e-33
0.417947, 0, 1.0097e-08, 4.7196e-32, 1.41421, -1.0097e-08, 0, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 4.7196e-32, 3.062e-10, 4.7196e-32, 4.7196e-32, 4.7196e-32, 1.6067e-11, 4.7196e-32, 9.77476e-09, 4.7196e-32, 4.7196e-32, 4.7196e-32
0.425831, 0, 1.50849e-08, 2.53066e-31, 1.41421, -1.50849e-08, 0, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.53066e-31, 4.58466e-10, 2.53066e-31, 2.53066e-31, 2.53066e-31, 2.64181e-11, 2.53066e-31, 1.46001e-08, 2.53066e-31, 2.53066e-31, 2.53066e-31
0.433716, 0, 2.23632e-08, 1.32919e-30, 1.41421, -2.23632e-08, 0, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 1.32919e-30, 6.81436e-10, 1.32919e-30, 1.32919e-30, 1.32919e-30, 4.33994e-11, 1.32919e-30, 2.16384e-08, 1.32919e-30, 1.32919e-30, 1.32919e-30
0.4416, 0, 3.28999e-08, 6.66585e-30, 1.41421, -3.28999e-08, 0, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 6.66585e-30, 1.00558e-09, 6.66585e-30, 6.66585e-30, 6.66585e-30, 7.12368e-11, 6.66585e-30, 3.18231e-08, 6.66585e-30, 6.66585e-30, 6.66585e-30
0.449485, 0, 4.80354e-08, 3.16439e-29, 1.41421, -4.80354e-08, 0, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 3.16439e-29, 1.47345e-09, 3.16439e-29, 3.16439e-29, 3.16439e-29, 1.16822e-10, 3.16439e-29, 4.64452e-08, 3.16439e-29, 3.16439e-29, 3.16439e-29
0.457369, 0, 6.96101e-08, 1.4508e-28, 1.41421, -6.96101e-08, 0, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.4508e-28, 2.14412e-09, 1.4508e-28, 1.4508e-28, 1.4508e-28, 1.91356e-10, 1.4508e-28, 6.72746e-08, 1.4508e-28, 1.4508e-28, 1.4508e-28
0.465253, 0, 1.0013e-07, 6.37908e-28, 1.41421, -1.0013e-07, 0, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 6.37908e-28, 3.09899e-09, 6.37908e-28, 6.37908e-28, 6.37908e-28, 3.1297e-10, 6.37908e-28, 9.67177e-08, 6.37908e-28, 6.37908e-28, 6.37908e-28
0.473138, 0, 1.4298e-07, 2.67552e-27, 1.41421, -1.4298e-07, 0, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 2.67552e-27, 4.44952e-09, 2.67552e-27, 2.67552e-27, 2.67552e-27, 5.10851e-10, 2.67552e-27, 1.38019e-07, 2.67552e-27, 2.67552e-27, 2.67552e-27
0.481022, 0, 2.02698e-07, 1.07147e-26, 1.41421, -2.02698e-07, 0, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 1.07147e-26, 6.34741e-09, 1.07147e-26, 1.07147e-26, 1.07147e-26, 8.317e-10, 1.07147e-26, 1.95519e-07, 1.07147e-26, 1.07147e-26, 1.07147e-26
0.488906, 0, 2.8532e-07, 4.10045e-26, 1.41421, -2.8532e-07, 0, 4.10045e-26, 4.10045e-26, 4.10045e-26, 4.10045e-26, 4.10045e-26, 1.23883e-12, 4.10045e-26, 4.10045e-26, 4.10045e-26, 8.99773e-09, 4.10045e-26, 4.10045e-26, 4.10045e-26, 1.3497e-09, 4.10045e-26, 2.74971e-07, 4.10045e-26, 4.10045e-26, 4.10045e-26
0.496791, 0, 3.98811e-07, 1.50199e-25, 1.41421, -3.98811e-07, 0, 1.50199e-25, 1.50199e-25, 1.50199e-25, 1.50199e-25, 1.50199e-25, 4.2805e-12, 1.50199e-25, 1.50199e-25, 1.50199e-25, 1.26762e-08, 1.50199e-25, 1.50199e-25, 1.50199e-25, 2.18176e-09, 1.50199e-25, 3.83948e-07, 1.50199e-25, 1.50199e-25, 1.50199e-25
0.504675, 0, 5.53607e-07, 5.30913e-25, 1.41421, -5.53607e-07, 0, 5.30913e-25, 5.30913e-25, 5.30913e-25, 5.30913e-25, 5.30913e-25, 1.15036e-11, 5.30913e-25, 5.30913e-25, 5.30913e-25, 1.7751e-08, 5.30913e-25, 5.30913e-25, 5.30913e-25, 3.51052e-09, 5.30913e-25, 5.32334e-07, 5.30913e-25, 5.30913e-25, 5.30913e-25
0.512559, 0, 7.67681e-07, 2.90826e-10, 1.41421, -7.67681e-07, 2.90826e-10, 2.90972e-10, 2.91136e-10, 1.73605e-09, 3.73253e-10, 3.12644e-10, 4.01909e-10, 4.99418e-10, 3.00093e-10, 2.34002e-09, 2.50031e-08, 2.91444e-10, 2.97463e-10, 2.90826e-10, 5.90995e-09, 2.9083e-10, 7.33382e-07, 2.90826e-10, 2.90826e-10, 3.22911e-10
0.520444, 0, 1.05748e-06, 7.94346e-10, 1.41421, -1.05748e-06, 7.94346e-10, 7.94744e-10, 7.95192e-10, 4.74009e-09, 1.01939e-09, 8.53915e-10, 1.08537e-09, 1.36384e-09, 8.19646e-10, 6.38905e-09, 3.4999e-08, 7.96033e-10, 8.12466e-10, 7.94346e-10, 9.73375e-09, 7.94356e-10, 1.00352e-06, 7.94346e-10, 7.94346e-10, 8.81944e-10
0.528328, 0, 1.45265e-06, 1.98075e-09, 1.41421, -1.45265e-06, 1.98075e-09, 1.98174e-09, 1.98286e-09, 1.18175e-08, 2.54178e-09, 2.12925e-09, 2.68947e-09, 3.4005e-09, 2.04382e-09, 1.59283e-08, 4.90566e-08, 1.98495e-09, 2.02592e-09, 1.98075e-09, 1.61086e-08, 1.98077e-09, 1.36449e-06, 1.98075e-09, 1.98075e-09, 2.19913e-09
0.536212, 0, 1.9949e-06, 4.70383e-09, 1.41421, -1.9949e-06, 4.70383e-09, 4.70618e-09, 4.70883e-09, 2.80591e-08, 6.03588e-09, 5.05642e-09, 6.35732e-09, 8.07474e-09, 4.85358e-09, 3.78195e-08, 6.91339e-08, 4.71381e-09, 4.81108e-09, 4.70383e-09, 2.68714e-08, 4.70388e-09, 1.84433e-06, 4.70383e-09, 4.70383e-09, 5.22232e-09
0.544097, 0, 2.74871e-06, 1.07957e-08, 1.41421, -2.74871e-06, 1.07957e-08, 1.08011e-08, 1.08072e-08, 6.439e-08, 1.38524e-08, 1.16048e-08, 1.45846e-08, 1.85311e-08, 1.11393e-08, 8.67875e-08, 9.84945e-08, 1.08186e-08, 1.10418e-08, 1.07957e-08, 4.53464e-08, 1.07958e-08, 2.47966e-06, 1.07957e-08, 1.07957e-08, 1.19855e-08
0.551981, 0, 3.81901e-06, 2.40842e-08, 1.41421, -3.81901e-06, 2.40842e-08, 2.40962e-08, 2.41098e-08, 1.43633e-07, 3.09026e-08, 2.5889e-08, 3.29756e-08, 4.13389e-08, 2.48507e-08, 1.93594e-07, 1.4281e-07, 2.41353e-08, 2.46332e-08, 2.40842e-08, 7.74719e-08, 2.40845e-08, 3.31901e-06, 2.40842e-08, 2.40842e-08, 2.67382e-08
0.559866, 0, 5.38787e-06, 5.23536e-08, 1.41421, -5.38787e-06, 5.23536e-08, 5.23798e-08, 5.24093e-08, 3.12199e-07, 6.71737e-08, 5.62765e-08, 7.71178e-08, 8.98576e-08, 5.40197e-08, 4.2079e-07, 2.12223e-07, 5.24647e-08, 5.35469e-08, 5.23536e-08, 1.34165e-07, 5.23543e-08, 4.42807e-06, 5.23536e-08, 5.23536e-08, 5.81223e-08
0.56775, 0, 7.76731e-06, 1.11015e-07, 1.41421, -7.76731e-06, 1.11015e-07, 1.11071e-07, 1.11133e-07, 6.61959e-07, 1.42438e-07, 1.19333e-07, 1.71005e-07, 1.90534e-07, 1.14548e-07, 8.92202e-07, 3.25147e-07, 1.11251e-07, 1.13545e-07, 1.11015e-07, 2.35317e-07, 1.11017e-07, 5.89879e-06, 1.11015e-07, 1.11015e-07, 1.23246e-07
0.575634, 0, 1.15159e-05, 2.29767e-07, 1.41421, -1.15159e-05, 2.29767e-07, 2.29882e-07, 2.30011e-07, 1.36994e-06, 2.94795e-07, 2.4698e-07, 3.66411e-07, 3.94329e-07, 2.37078e-07, 1.84642e-06, 5.1508e-07, 2.30254e-07, 2.35003e-07, 2.29767e-07, 4.17005e-07, 2.2977e-07, 7.86439e-06, 2.29767e-07, 2.29767e-07, 2.55079e-07
0.583519, 0, 1.76298e-05, 4.64315e-07, 1.41421, -1.76298e-05, 4.64315e-07, 4.64547e-07, 4.64808e-07, 2.76814e-06, 5.95711e-07, 4.99095e-07, 7.64138e-07, 7.9683e-07, 4.79087e-07, 3.73092e-06, 8.42514e-07, 4.653e-07, 4.74895e-07, 4.64315e-07, 7.43933e-07, 4.64321e-07, 1.05248e-05, 4.64315e-07, 4.64315e-07, 5.15461e-07
0.591403, 0, 2.78734e-05, 9.16342e-07, 1.41421, -2.78734e-05, 9.16342e-07, 9.16801e-07, 9.17316e-07, 5.46252e-06, 1.17563e-06, 9.84975e-07, 1.55625e-06, 1.5725e-06, 9.45492e-07, 7.3624e-06, 1.41514e-06, 9.18286e-07, 9.3722e-07, 9.16342e-07, 1.33038e-06, 9.16354e-07, 1.419e-05, 9.16342e-07, 9.16342e-07, 1.01727e-06
0.599287, 0, 4.53308e-05, 1.76649e-06, 1.41421, -4.53308e-05, 1.76649e-06, 1.76737e-06, 1.76836e-06, 1.05294e-05, 2.26627e-06, 1.89878e-06, 3.10274e-06, 3.03125e-06, 1.82267e-06, 1.41915e-05, 2.42111e-06, 1.77023e-06, 1.80673e-06, 1.76649e-06, 2.37455e-06, 1.76651e-06, 1.93496e-05, 1.76649e-06, 1.76649e-06, 1.96103e-06
0.607172, 0, 7.5303e-05, 3.32703e-06, 1.41421, -7.5303e-05, 3.32703e-06, 3.32869e-06, 3.33056e-06, 1.98291e-05, 4.26821e-06, 3.57616e-06, 6.06923e-06, 5.7088e-06, 3.43284e-06, 2.67255e-05, 4.1821e-06, 3.33408e-06, 3.40281e-06, 3.32703e-06, 4.21308e-06, 3.32707e-06, 2.67868e-05, 3.32703e-06, 3.32703e-06, 3.69338e-06
0.615056, 0, 0.000126701, 6.12296e-06, 1.41421, -0.000126701, 6.12296e-06, 6.12602e-06, 6.12946e-06, 3.64888e-05, 7.85485e-06, 6.58139e-06, 1.1652e-05, 1.05057e-05, 6.31766e-06, 4.91789e-05, 7.23485e-06, 6.13594e-06, 6.26241e-06, 6.12296e-06, 7.40471e-06, 6.12303e-06, 3.77523e-05, 6.12296e-06, 6.12296e-06, 6.79709e-06
0.62294, 0, 0.000214182, 1.1013e-05, 1.41421, -0.000214182, 1.1013e-05, 1.10186e-05, 1.10247e-05, 6.56225e-05, 1.41276e-05, 1.18375e-05, 2.19636e-05, 1.88949e-05, 1.13632e-05, 8.84442e-05, 1.24528e-05, 1.10364e-05, 1.12638e-05, 1.1013e-05, 1.2855e-05, 1.10132e-05, 5.42345e-05, 1.1013e-05, 1.1013e-05, 1.22254e-05
