   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_151.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
8.06786, 14, 7.41562, 5.38763, 4, 6.58438, 5.38763, 0, 5.39026, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 5.38763, 7.41299, 5.38763
8.07574, 6, 7.59442, 5.38407, 2.82843, -1.59442, 5.38407, 0, 5.38741, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 5.38407, 7.59108, 5.38407
8.08363, 4, 7.76577, 5.37984, 2.44949, -3.76577, 5.37984, 0, 5.38403, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 5.37984, 7.76158, 5.37984
8.09152, 14, 7.92581, 5.37501, 4, 6.07419, 5.37501, 0, 5.38022, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 5.37501, 7.92059, 5.37501
8.0994, 12, 8.07085, 5.36988, 3.74166, 3.92915, 5.36988, 0, 5.37629, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 5.36988, 8.06444, 5.36988
8.10729, 10, 8.19748, 5.36475, 3.4641, 1.80252, 5.36475, 0, 5.37257, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 5.36475, 8.18966, 5.36475
8.11518, 14, 8.3022, 5.3595, 4, 5.6978, 5.3595, 0, 5.36894, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 5.3595, 8.29276, 5.3595
8.12306, 4, 8.38206, 5.35408, 2.44949, -4.38206, 5.35408, 0, 5.36536, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 5.35408, 8.37077, 5.35408
8.13095, 10, 8.43441, 5.34805, 3.4641, 1.56559, 5.34805, 0, 5.36142, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 5.34805, 8.42104, 5.34805
8.13883, 8, 8.45778, 5.34148, 3.16228, -0.457782, 5.34148, 0, 5.35715, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 5.34148, 8.44211, 5.34148
8.14672, 14, 8.45175, 5.33464, 4, 5.54825, 5.33464, 0, 5.35283, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 5.33464, 8.43356, 5.33464
8.15461, 12, 8.41672, 5.3278, 3.74166, 3.58328, 5.3278, 0, 5.34872, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.3278, 5.32781, 5.3278, 5.3278, 8.3958, 5.3278
8.16249, 10, 8.35359, 5.32093, 3.4641, 1.64641, 5.32093, 0, 5.34475, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 5.32093, 8.32977, 5.32093
8.17038, 10, 8.26396, 5.31392, 3.4641, 1.73604, 5.31392, 0, 5.34078, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 5.31392, 8.2371, 5.31392
8.17826, 14, 8.14996, 5.30647, 4, 5.85004, 5.30647, 0, 5.33647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 5.30647, 8.11996, 5.30647
8.18615, 8, 8.01453, 5.29855, 3.16228, -0.0145273, 5.29855, 0, 5.33173, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 5.29855, 7.98134, 5.29855
8.19404, 10, 7.86132, 5.29039, 3.4641, 2.13868, 5.29039, 0, 5.32675, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 5.29039, 7.82496, 5.29039
8.20192, 10, 7.69429, 5.28225, 3.4641, 2.30571, 5.28225, 0, 5.3217, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 5.28225, 7.65483, 5.28225
8.20981, 14, 7.51726, 5.27413, 4, 6.48274, 5.27413, 0, 5.31653, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 5.27413, 7.47486, 5.27413
8.2177, 14, 7.33392, 5.26588, 4, 6.66608, 5.26588, 0, 5.31102, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 5.26588, 7.28878, 5.26588
8.22558, 8, 7.14786, 5.25741, 3.16228, 0.852138, 5.25741, 0, 5.305, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 5.25741, 7.10028, 5.25741
8.23347, 8, 6.96231, 5.24857, 3.16228, 1.03769, 5.24857, 0, 5.29826, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 5.24857, 6.91261, 5.24857
8.24135, 8, 6.78045, 5.23954, 3.16228, 1.21955, 5.23954, 0, 5.29094, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 5.23954, 6.72904, 5.23954
8.24924, 2, 6.6051, 5.23052, 2, -4.6051, 5.23052, 0, 5.28319, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 5.23052, 6.55243, 5.23052
8.25712, 4, 6.43842, 5.22159, 2.44949, -2.43842, 5.22159, 0, 5.27505, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.22159, 5.2216, 5.22159, 5.22159, 6.38496, 5.22159
8.26501, 4, 6.28175, 5.21253, 2.44949, -2.28175, 5.21253, 0, 5.26627, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 5.21253, 6.22801, 5.21253
8.2729, 4, 6.13643, 5.20347, 2.44949, -2.13643, 5.20347, 0, 5.25699, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 5.20347, 6.0829, 5.20347
8.28078, 4, 6.00278, 5.19414, 2.44949, -2.00278, 5.19414, 0, 5.24694, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.19414, 5.94998, 5.19414
8.28867, 8, 5.88118, 5.18467, 3.16228, 2.11882, 5.18467, 0, 5.23627, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.18467, 5.82958, 5.18467
8.29656, 10, 5.7717, 5.17522, 3.4641, 4.2283, 5.17522, 0, 5.22517, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.17522, 5.72174, 5.17522
8.30444, 12, 5.67404, 5.16591, 3.74166, 6.32596, 5.16591, 0, 5.21383, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.16591, 5.62613, 5.16591
8.31233, 6, 5.58729, 5.15647, 2.82843, 0.412705, 5.15647, 0, 5.202, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.15647, 5.54177, 5.15647
8.32022, 8, 5.51081, 5.14704, 3.16228, 2.48919, 5.14704, 0, 5.18989, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.14704, 5.46795, 5.14704
8.3281, 2, 5.44385, 5.13776, 2, -3.44385, 5.13776, 0, 5.17772, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.13776, 5.40388, 5.13776
8.33599, 6, 5.38514, 5.12834, 2.82843, 0.614855, 5.12834, 0, 5.16527, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.12834, 5.34822, 5.12834
8.34387, 4, 5.33391, 5.11893, 2.44949, -1.33391, 5.11893, 0, 5.15274, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.11893, 5.3001, 5.11893
8.35176, 6, 5.28934, 5.10968, 2.82843, 0.710657, 5.10968, 0, 5.14034, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.10968, 5.25868, 5.10968
8.35965, 8, 5.25028, 5.10029, 3.16228, 2.74972, 5.10029, 0, 5.12784, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.10029, 5.22273, 5.10029
8.36753, 4, 5.21607, 5.09091, 2.44949, -1.21607, 5.09091, 0, 5.11544, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.09091, 5.19154, 5.09091
8.37542, 6, 5.24051, 5.13606, 2.82843, 0.759486, 5.13606, 0, 5.15771, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13606, 5.13607, 5.13606, 5.13606, 5.21887, 5.13606
8.38331, 4, 5.26865, 5.18142, 2.44949, -1.26865, 5.18142, 0, 5.20034, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.18142, 5.24973, 5.18142
8.39119, 6, 5.29993, 5.22697, 2.82843, 0.700073, 5.22697, 0, 5.24336, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22697, 5.22698, 5.22697, 5.22697, 5.28354, 5.22697
8.39908, 8, 5.3339, 5.27273, 3.16228, 2.6661, 5.27273, 0, 5.2868, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.27273, 5.31983, 5.27273
8.40696, 2, 5.41242, 5.36092, 2, -3.41242, 5.36092, 0, 5.37289, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.36092, 5.40045, 5.36092
8.41485, 4, 5.49337, 5.44973, 2.44949, -1.49337, 5.44973, 0, 5.45982, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44973, 5.44974, 5.44973, 5.44973, 5.48328, 5.44973
8.42274, 6, 5.57663, 5.53927, 2.82843, 0.423372, 5.53927, 0, 5.5477, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53927, 5.53928, 5.53927, 5.53927, 5.5682, 5.53927
8.43062, 8, 5.66211, 5.62964, 3.16228, 2.33789, 5.62964, 0, 5.63661, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.62964, 5.65514, 5.62964
8.43851, 2, 5.74929, 5.72041, 2, -3.74929, 5.72041, 0, 5.72613, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.72041, 5.74357, 5.72041
8.44639, 10, 5.83787, 5.81136, 3.4641, 4.16213, 5.81136, 0, 5.81601, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.81136, 5.83322, 5.81136
8.45428, 12, 5.9279, 5.90257, 3.74166, 6.0721, 5.90257, 0, 5.90632, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.90257, 5.92415, 5.90257
8.46217, 0, 6.01964, 5.99426, 1.41421, -6.01964, 5.99426, 0, 5.99726, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 5.99426, 6.01665, 5.99426
8.47005, 6, 6.11319, 6.08647, 2.82843, -0.113187, 6.08647, 0, 6.08884, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.08647, 6.11082, 6.08647
8.47794, 6, 6.20848, 6.17901, 2.82843, -0.208477, 6.17901, 0, 6.18087, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.17901, 6.20662, 6.17901
8.48583, 12, 6.30549, 6.27172, 3.74166, 5.69451, 6.27172, 0, 6.27317, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27172, 6.27173, 6.27172, 6.27172, 6.30405, 6.27172
8.49371, 6, 6.40439, 6.36457, 2.82843, -0.404393, 6.36457, 0, 6.36569, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36457, 6.36458, 6.36457, 6.36457, 6.40328, 6.36457
8.5016, 4, 6.50545, 6.4576, 2.44949, -2.50545, 6.4576, 0, 6.45845, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.4576, 6.5046, 6.4576
8.50948, 12, 6.60902, 6.55089, 3.74166, 5.39098, 6.55089, 0, 6.55154, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.55089, 6.60837, 6.55089
8.51737, 12, 6.71519, 6.64424, 3.74166, 5.28481, 6.64424, 0, 6.64473, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.64424, 6.7147, 6.64424
8.52526, 6, 6.8242, 6.73757, 2.82843, -0.824202, 6.73757, 0, 6.73793, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.73757, 6.82384, 6.73757
8.53314, 20, 6.93631, 6.8308, 4.69042, 13.0637, 6.8308, 0, 6.83107, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.8308, 6.93604, 6.8308
8.54103, 8, 7.05189, 6.92397, 3.16228, 0.948112, 6.92397, 0, 6.92417, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 6.92397, 7.05169, 6.92397
8.54891, 12, 7.17115, 7.01698, 3.74166, 4.82885, 7.01698, 0, 7.01712, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.01698, 7.171, 7.01698
8.5568, 8, 7.29433, 7.10977, 3.16228, 0.705674, 7.10977, 0, 7.10987, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.10977, 7.29422, 7.10977
8.56469, 8, 7.42173, 7.2024, 3.16228, 0.57827, 7.2024, 0, 7.20248, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.2024, 7.20241, 7.2024, 7.2024, 7.42166, 7.2024
8.57257, 14, 7.55323, 7.29459, 4, 6.44677, 7.29459, 0, 7.29464, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.29459, 7.55317, 7.29459
8.58046, 16, 7.68883, 7.38624, 4.24264, 8.31117, 7.38624, 0, 7.38627, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.38624, 7.68879, 7.38624
8.58835, 18, 7.82862, 7.47747, 4.47214, 10.1714, 7.47747, 0, 7.4775, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47747, 7.47748, 7.47747, 7.47747, 7.82859, 7.47747
8.59623, 14, 7.97238, 7.56822, 4, 6.02762, 7.56822, 0, 7.56824, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.56822, 7.97236, 7.56822
8.60412, 4, 8.11974, 7.65839, 2.44949, -4.11974, 7.65839, 0, 7.6584, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 7.65839, 8.11973, 7.65839
8.61201, 10, 8.27034, 7.74807, 3.4641, 1.72966, 7.74807, 0, 7.74808, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 7.74807, 8.27033, 7.74807
8.61989, 12, 8.42326, 7.8369, 3.74166, 3.57674, 7.8369, 0, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 7.8369, 8.42325, 7.8369
8.62778, 2, 8.5777, 7.92481, 2, -6.5777, 7.92481, 0, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 7.92481, 8.57769, 7.92481
8.63566, 14, 8.73296, 8.01196, 4, 5.26704, 8.01196, 0, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.01196, 8.73295, 8.01196
8.64355, 12, 8.88833, 8.09862, 3.74166, 3.11167, 8.09862, 0, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.09862, 8.88832, 8.09862
8.65144, 12, 9.04274, 8.18474, 3.74166, 2.95726, 8.18474, 0, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 8.18474, 9.04273, 8.18474
8.65932, 10, 9.19509, 8.27041, 3.4641, 0.80491, 8.27041, 0, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 8.27041, 9.19509, 8.27041
8.66721, 6, 9.34375, 8.3551, 2.82843, -3.34375, 8.3551, 0, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 8.3551, 9.34375, 8.3551
8.67509, 12, 9.48744, 8.43866, 3.74166, 2.51256, 8.43866, 0, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 8.43866, 9.48743, 8.43866
8.68298, 6, 9.62518, 8.52124, 2.82843, -3.62518, 8.52124, 0, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 8.52124, 9.62518, 8.52124
8.69087, 8, 9.75627, 8.60312, 3.16228, -1.75627, 8.60312, 0, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 8.60312, 9.75627, 8.60312
8.69875, 2, 9.87987, 8.68433, 2, -7.87987, 8.68433, 0, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 8.68433, 9.87987, 8.68433
8.70664, 14, 9.99533, 8.76498, 4, 4.00467, 8.76498, 0, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 8.76498, 9.99533, 8.76498
8.71453, 14, 10.1014, 8.84439, 4, 3.89861, 8.84439, 0, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.84439, 8.8444, 8.84439, 8.84439, 10.1014, 8.84439
8.72241, 18, 10.1974, 8.92233, 4.47214, 7.80256, 8.92233, 0, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 8.92233, 10.1974, 8.92233
8.7303, 12, 10.2834, 8.99893, 3.74166, 1.71661, 8.99893, 0, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 8.99893, 10.2834, 8.99893
8.73818, 18, 10.3596, 9.0745, 4.47214, 7.64045, 9.0745, 0, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 9.0745, 10.3596, 9.0745
8.74607, 14, 10.4262, 9.14914, 4, 3.57382, 9.14914, 0, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 9.14914, 10.4262, 9.14914
8.75396, 14, 10.4837, 9.22298, 4, 3.51628, 9.22298, 0, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 9.22298, 10.4837, 9.22298
8.76184, 28, 10.5319, 9.29525, 5.47723, 17.4681, 9.29525, 0, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 9.29525, 10.5319, 9.29525
8.76973, 16, 10.571, 9.36567, 4.24264, 5.42897, 9.36567, 0, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 9.36567, 10.571, 9.36567
8.77762, 28, 10.602, 9.43441, 5.47723, 17.398, 9.43441, 0, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 9.43441, 10.602, 9.43441
8.7855, 12, 10.6259, 9.50183, 3.74166, 1.37409, 9.50183, 0, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 9.50183, 10.6259, 9.50183
8.79339, 16, 10.6436, 9.56795, 4.24264, 5.35635, 9.56795, 0, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 9.56795, 10.6436, 9.56795
8.80127, 28, 10.6562, 9.6329, 5.47723, 17.3438, 9.6329, 0, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 9.6329, 10.6562, 9.6329
8.80916, 22, 10.6637, 9.69594, 4.89898, 11.3363, 9.69594, 0, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 9.69594, 10.6637, 9.69594
8.81705, 20, 10.6668, 9.75684, 4.69042, 9.33317, 9.75684, 0, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 9.75684, 10.6668, 9.75684
8.82493, 20, 10.6666, 9.81583, 4.69042, 9.33337, 9.81583, 0, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 9.81583, 10.6666, 9.81583
