   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_49.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.78301, 22, 22.536, 12.8881, 4.89898, -0.535992, 0, 12.8881, 12.8881, 13.1235, 12.8936, 22.2688, 12.9132, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8881, 12.8883, 12.8881, 12.8888, 12.8881
3.79092, 16, 21.192, 12.9707, 4.24264, -5.192, 0, 12.9708, 12.9707, 13.2061, 12.9763, 20.9319, 12.9887, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.9707, 12.971, 12.9707, 12.9716, 12.9707
3.79882, 14, 19.9803, 13.0537, 4, -5.98029, 0, 13.0537, 13.0537, 13.2891, 13.0593, 19.7254, 13.0664, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0537, 13.0539, 13.0537, 13.0547, 13.0537
3.80673, 12, 18.912, 13.1369, 3.74166, -6.91197, 0, 13.1369, 13.1369, 13.3723, 13.1425, 18.6608, 13.1458, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.1369, 13.137, 13.1369, 13.1381, 13.1369
3.81463, 14, 17.9917, 13.2204, 4, -3.99174, 0, 13.2204, 13.2204, 13.4558, 13.226, 17.7432, 13.2265, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2204, 13.2205, 13.2204, 13.2217, 13.2204
3.82254, 14, 17.2186, 13.3041, 4, -3.21861, 0, 13.3042, 13.3041, 13.5396, 13.3098, 16.9718, 13.3083, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3041, 13.3042, 13.3041, 13.3057, 13.3041
3.83045, 14, 16.5871, 13.3882, 4, -2.58705, 0, 13.3882, 13.3882, 13.6236, 13.3938, 16.3414, 13.3909, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3882, 13.3899, 13.3882
3.83835, 8, 16.0885, 13.4724, 3.16228, -8.08854, 0, 13.4724, 13.4724, 13.7078, 13.4781, 15.8436, 13.4742, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4724, 13.4725, 13.4724, 13.4743, 13.4724
3.84626, 8, 15.7125, 13.5569, 3.16228, -7.71247, 0, 13.5569, 13.5569, 13.7923, 13.5627, 15.4679, 13.5581, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.5569, 13.557, 13.5569, 13.5591, 13.5569
3.85416, 8, 15.4473, 13.6417, 3.16228, -7.4473, 0, 13.6417, 13.6417, 13.8771, 13.6475, 15.2028, 13.6424, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6417, 13.6441, 13.6417
3.86207, 14, 15.2813, 13.7266, 4, -1.28135, 0, 13.7267, 13.7266, 13.962, 13.7326, 15.0368, 13.7271, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7266, 13.7267, 13.7266, 13.7292, 13.7266
3.86997, 14, 15.2034, 13.8118, 4, -1.20336, 0, 13.8118, 13.8118, 14.0472, 13.818, 14.9586, 13.8121, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8118, 13.8147, 13.8118
3.87788, 10, 15.2029, 13.8972, 3.4641, -5.20292, 0, 13.8972, 13.8972, 14.1326, 13.9036, 14.9578, 13.8974, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.8972, 13.9002, 13.8972
3.88578, 8, 15.2705, 13.9827, 3.16228, -7.2705, 0, 13.9827, 13.9827, 14.2181, 13.9894, 15.0249, 13.9828, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9827, 13.9859, 13.9827
3.89369, 16, 15.3976, 14.0683, 4.24264, 0.602432, 0, 14.0683, 14.0683, 14.3037, 14.0755, 15.1514, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0683, 14.0718, 14.0683
3.90159, 16, 15.5763, 14.1539, 4.24264, 0.423683, 0, 14.154, 14.154, 14.3894, 14.1617, 15.3294, 14.154, 14.1539, 14.1539, 14.1539, 14.1539, 14.1539, 14.1539, 14.1539, 14.1539, 14.1539, 14.154, 14.154, 14.1539, 14.1576, 14.1539
3.9095, 8, 15.7995, 14.2397, 3.16228, -7.79948, 0, 14.2397, 14.2397, 14.4751, 14.2483, 15.5516, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2397, 14.2435, 14.2397
3.9174, 10, 16.06, 14.3253, 3.4641, -6.06002, 0, 14.3254, 14.3253, 14.5608, 14.335, 15.8109, 14.3254, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3253, 14.3293, 14.3253
3.92531, 14, 16.3509, 14.4109, 4, -2.35088, 0, 14.411, 14.4109, 14.6463, 14.4221, 16.1002, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.4109, 14.415, 14.4109
3.93321, 10, 16.6648, 14.4964, 3.4641, -6.66479, 0, 14.4964, 14.4964, 14.7318, 14.5094, 16.4122, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.4964, 14.5005, 14.4964
3.94112, 10, 16.9941, 14.5816, 3.4641, -6.99407, 0, 14.5817, 14.5816, 14.8171, 14.5971, 16.739, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5816, 14.5858, 14.5816
3.94902, 12, 17.3306, 14.6666, 3.74166, -5.33063, 0, 14.6667, 14.6666, 14.902, 14.6853, 17.0723, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6666, 14.6708, 14.6666
3.95693, 10, 17.6661, 14.7513, 3.4641, -7.66612, 0, 14.7513, 14.7513, 14.9867, 14.7741, 17.4038, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7513, 14.7555, 14.7513
3.96484, 10, 17.992, 14.8356, 3.4641, -7.99197, 0, 14.8356, 14.8356, 15.071, 14.8635, 17.7245, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8356, 14.8397, 14.8356
3.97274, 10, 18.2998, 14.9195, 3.4641, -8.2998, 0, 14.9195, 14.9195, 15.1549, 14.954, 18.0259, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9195, 14.9236, 14.9195
3.98065, 10, 18.5817, 15.003, 3.4641, -8.58173, 0, 15.003, 15.003, 15.2384, 15.0455, 18.2998, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.003, 15.0069, 15.003
3.98855, 8, 18.8307, 15.086, 3.16228, -10.8307, 0, 15.086, 15.086, 15.3214, 15.1385, 18.5389, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.086, 15.0898, 15.086
3.99646, 16, 19.0409, 15.1685, 4.24264, -3.04089, 0, 15.1686, 15.1685, 15.4039, 15.2332, 18.7371, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1685, 15.1722, 15.1685
4.00436, 18, 19.208, 15.2506, 4.47214, -1.20804, 0, 15.2506, 15.2506, 15.486, 15.3299, 18.8898, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2506, 15.2541, 15.2506
4.01227, 8, 19.3297, 15.3323, 3.16228, -11.3297, 0, 15.3323, 15.3323, 15.5677, 15.4289, 18.9942, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3323, 15.3357, 15.3323
4.02017, 16, 19.4052, 15.4136, 4.24264, -3.40516, 0, 15.4136, 15.4136, 15.649, 15.5305, 19.0496, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4136, 15.4168, 15.4136
4.02808, 16, 19.4359, 15.4945, 4.24264, -3.43588, 0, 15.4945, 15.4945, 15.7299, 15.6349, 19.057, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4945, 15.4976, 15.4945
4.03598, 10, 19.425, 15.5752, 3.4641, -9.42497, 0, 15.5752, 15.5752, 15.8106, 15.7423, 19.0195, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5752, 15.5781, 15.5752
4.04389, 8, 19.3771, 15.6556, 3.16228, -11.3771, 0, 15.6556, 15.6556, 15.891, 15.8527, 18.9418, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6556, 15.6584, 15.6556
4.05179, 8, 19.2982, 15.7359, 3.16228, -11.2982, 0, 15.7359, 15.7359, 15.9713, 15.9659, 18.8301, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7359, 15.7386, 15.7359
4.0597, 14, 19.1951, 15.8162, 4, -5.19506, 0, 15.8162, 15.8162, 16.0516, 16.0819, 18.6914, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8162, 15.8187, 15.8162
4.0676, 16, 19.0747, 15.8964, 4.24264, -3.07475, 0, 15.8964, 15.8964, 16.1318, 16.2001, 18.5332, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8964, 15.8988, 15.8964
4.07551, 10, 18.9444, 15.9768, 3.4641, -8.94438, 0, 15.9768, 15.9768, 16.2122, 16.3201, 18.3634, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9768, 15.9791, 15.9768
4.08342, 18, 18.8106, 16.0573, 4.47214, -0.810616, 0, 16.0573, 16.0573, 16.2927, 16.441, 18.1893, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0573, 16.0595, 16.0573
4.09132, 4, 18.6794, 16.1381, 2.44949, -14.6794, 0, 16.1381, 16.1381, 16.3735, 16.5619, 18.018, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1381, 16.1401, 16.1381
4.09923, 14, 18.5555, 16.2191, 4, -4.55553, 0, 16.2191, 16.2191, 16.4545, 16.682, 17.8553, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.2191, 16.221, 16.2191
4.10713, 8, 18.4429, 16.3004, 3.16228, -10.4429, 0, 16.3004, 16.3004, 16.5358, 16.7999, 17.7061, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3004, 16.3022, 16.3004
4.11504, 16, 18.3441, 16.3821, 4.24264, -2.34408, 0, 16.3821, 16.3821, 16.6175, 16.9148, 17.5742, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3821, 16.3838, 16.3821
4.12294, 10, 18.2605, 16.4641, 3.4641, -8.26053, 0, 16.4641, 16.4641, 16.6995, 17.0255, 17.4622, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4641, 16.4657, 16.4641
4.13085, 6, 18.1927, 16.5465, 2.82843, -12.1927, 0, 16.5466, 16.5465, 16.782, 17.131, 17.3714, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.5465, 16.548, 16.5465
4.13875, 6, 18.1403, 16.6294, 2.82843, -12.1403, 0, 16.6294, 16.6294, 16.8648, 17.2305, 17.3024, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6294, 16.6307, 16.6294
4.14666, 6, 18.1023, 16.7126, 2.82843, -12.1023, 0, 16.7126, 16.7126, 16.948, 17.3234, 17.2547, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7126, 16.7139, 16.7126
4.15456, 22, 18.0772, 16.7962, 4.89898, 3.92279, 0, 16.7962, 16.7962, 17.0316, 17.4093, 17.2274, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7962, 16.7974, 16.7962
4.16247, 10, 18.0635, 16.8801, 3.4641, -8.06348, 0, 16.8801, 16.8801, 17.1155, 17.4882, 17.2187, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8801, 16.8814, 16.8801
4.17037, 8, 18.0594, 16.9645, 3.16228, -10.0594, 0, 16.9645, 16.9645, 17.1999, 17.5602, 17.227, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9645, 16.9657, 16.9645
4.17828, 10, 18.0635, 17.0491, 3.4641, -8.06349, 0, 17.0492, 17.0492, 17.2846, 17.6257, 17.2501, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0491, 17.0492, 17.0491, 17.0491, 17.0505, 17.0491
4.18618, 8, 18.0743, 17.1342, 3.16228, -10.0743, 0, 17.1342, 17.1342, 17.3696, 17.6855, 17.2861, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1342, 17.1357, 17.1342
4.19409, 10, 18.0909, 17.2195, 3.4641, -8.09086, 0, 17.2196, 17.2195, 17.455, 17.7403, 17.333, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2195, 17.2212, 17.2195
4.20199, 6, 18.1123, 17.3052, 2.82843, -12.1123, 0, 17.3052, 17.3052, 17.5406, 17.7912, 17.3888, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3052, 17.3072, 17.3052
4.2099, 12, 18.1381, 17.3912, 3.74166, -6.13809, 0, 17.3912, 17.3912, 17.6266, 17.8393, 17.452, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3912, 17.3937, 17.3912
4.21781, 14, 18.168, 17.4774, 4, -4.168, 0, 17.4775, 17.4774, 17.7129, 17.8857, 17.5212, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4774, 17.4805, 17.4774
4.22571, 8, 18.2019, 17.564, 3.16228, -10.2019, 0, 17.564, 17.564, 17.7994, 17.9315, 17.5951, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.564, 17.5679, 17.564
4.23362, 10, 18.2399, 17.6508, 3.4641, -8.23988, 0, 17.6509, 17.6508, 17.8863, 17.9778, 17.6726, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6508, 17.6557, 17.6508
4.24152, 12, 18.282, 17.7379, 3.74166, -6.28199, 0, 17.7379, 17.7379, 17.9734, 18.0254, 17.753, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7379, 17.7439, 17.7379
4.24943, 10, 18.3284, 17.8253, 3.4641, -8.32842, 0, 17.8253, 17.8253, 18.0608, 18.0751, 17.8356, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8253, 17.8327, 17.8253
4.25733, 6, 18.3793, 17.9129, 2.82843, -12.3793, 0, 17.9129, 17.9129, 18.1485, 18.1276, 17.9199, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.9129, 17.922, 17.9129
4.26524, 6, 18.4346, 18.0008, 2.82843, -12.4346, 0, 18.0008, 18.0008, 18.2365, 18.1833, 18.0055, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0008, 18.0119, 18.0008
4.27314, 8, 18.4945, 18.089, 3.16228, -10.4945, 0, 18.089, 18.089, 18.3247, 18.2423, 18.092, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.089, 18.1023, 18.089
4.28105, 14, 18.5587, 18.1773, 4, -4.55872, 0, 18.1774, 18.1773, 18.4133, 18.3049, 18.1793, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1773, 18.1932, 18.1773
4.28895, 4, 18.6273, 18.266, 2.44949, -14.6273, 0, 18.266, 18.266, 18.5022, 18.3711, 18.2673, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.266, 18.2847, 18.266
4.29686, 14, 18.6999, 18.3549, 4, -4.69989, 0, 18.3549, 18.3549, 18.5914, 18.4406, 18.3557, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3549, 18.3767, 18.3549
4.30476, 12, 18.7763, 18.444, 3.74166, -6.77633, 0, 18.444, 18.444, 18.6811, 18.5134, 18.4445, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.444, 18.4693, 18.444
4.31267, 4, 18.8563, 18.5334, 2.44949, -14.8563, 0, 18.5334, 18.5334, 18.7713, 18.5891, 18.5337, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5334, 18.5623, 18.5334
4.32057, 12, 18.9396, 18.623, 3.74166, -6.93965, 0, 18.623, 18.623, 18.862, 18.6676, 18.6232, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.623, 18.6558, 18.623
4.32848, 14, 19.026, 18.7128, 4, -5.02597, 0, 18.7128, 18.7128, 18.9535, 18.7483, 18.7129, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7128, 18.7496, 18.7128
4.33639, 12, 19.1151, 18.8029, 3.74166, -7.11514, 0, 18.8029, 18.8029, 19.0458, 18.8312, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8029, 18.8438, 18.8029
4.34429, 6, 19.207, 18.8932, 2.82843, -13.207, 0, 18.8932, 18.8932, 19.1393, 18.9158, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.8932, 18.9382, 18.8932
4.3522, 12, 19.3015, 18.9837, 3.74166, -7.30153, 0, 18.9837, 18.9837, 19.2342, 19.0018, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 18.9837, 19.0328, 18.9837
4.3601, 12, 19.3988, 19.0744, 3.74166, -7.39883, 0, 19.0745, 19.0744, 19.331, 19.0892, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.0744, 19.1274, 19.0744
4.36801, 8, 19.4991, 19.1654, 3.16228, -11.4991, 0, 19.1654, 19.1654, 19.4303, 19.1776, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.1654, 19.2221, 19.1654
4.37591, 8, 19.603, 19.2566, 3.16228, -11.603, 0, 19.2566, 19.2566, 19.5327, 19.2668, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.2566, 19.3166, 19.2566
4.38382, 20, 19.711, 19.348, 4.69042, 0.289019, 0, 19.348, 19.348, 19.6392, 19.3568, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.348, 19.4109, 19.348
4.39172, 18, 19.8242, 19.4396, 4.47214, -1.82423, 0, 19.4396, 19.4396, 19.7511, 19.4474, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.4396, 19.5049, 19.4396
4.39963, 16, 19.9441, 19.5315, 4.24264, -3.94415, 0, 19.5315, 19.5315, 19.8699, 19.5386, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5315, 19.5987, 19.5315
4.40753, 10, 20.0725, 19.6235, 3.4641, -10.0725, 0, 19.6235, 19.6235, 19.9975, 19.6301, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.6235, 19.692, 19.6235
4.41544, 8, 20.2119, 19.7158, 3.16228, -12.2119, 0, 19.7158, 19.7158, 20.1365, 19.722, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7158, 19.7849, 19.7158
4.42334, 20, 20.3652, 19.8083, 4.69042, -0.365215, 0, 19.8083, 19.8083, 20.2901, 19.8143, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8083, 19.8774, 19.8083
4.43125, 12, 20.5364, 19.901, 3.74166, -8.53643, 0, 19.901, 19.901, 20.462, 19.9068, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.901, 19.9696, 19.901
4.43915, 12, 20.7302, 19.9939, 3.74166, -8.73025, 0, 19.9939, 19.9939, 20.657, 19.9997, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 19.9939, 20.0614, 19.9939
4.44706, 26, 20.9524, 20.087, 5.2915, 5.04762, 0, 20.087, 20.087, 20.8807, 20.0928, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.087, 20.1529, 20.087
4.45497, 26, 21.2097, 20.1803, 5.2915, 4.79029, 0, 20.1803, 20.1803, 21.1401, 20.1861, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.1803, 20.2442, 20.1803
4.46287, 20, 21.5101, 20.2739, 4.69042, -1.51013, 0, 20.2739, 20.2739, 21.4428, 20.2797, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.2739, 20.3354, 20.2739
4.47078, 26, 21.8627, 20.3676, 5.2915, 4.13726, 0, 20.3676, 20.3676, 21.7979, 20.3735, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.3676, 20.4265, 20.3676
4.47868, 28, 22.2777, 20.4615, 5.47723, 5.72234, 0, 20.4615, 20.4615, 22.2154, 20.4675, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.4615, 20.5177, 20.4615
4.48659, 34, 22.7659, 20.5556, 6, 11.2341, 0, 20.5556, 20.5556, 22.7063, 20.5617, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.5556, 20.6091, 20.5556
