   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_39.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.34738, 5276, 5217.33, 47.1237, 72.6498, 58.6733, 47.1237, 0, 47.1237, 47.1238, 5212.85, 51.5969, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237, 47.1237
6.35529, 5616, 5565.09, 47.1657, 74.9533, 50.9067, 47.1657, 0, 47.1657, 47.1658, 5559.7, 52.5558, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657, 47.1657
6.3632, 6068, 5874.42, 47.2057, 77.9102, 193.584, 47.2057, 0, 47.2057, 47.2058, 5867.99, 53.6312, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057, 47.2057
6.3711, 6130, 6136.58, 47.2435, 78.3071, -6.58057, 47.2435, 0, 47.2435, 47.2436, 6129, 54.8215, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435, 47.2435
6.37901, 6260, 6344.01, 47.279, 79.1328, -84.0137, 47.279, 0, 47.279, 47.2791, 6335.17, 56.121, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279, 47.279
6.38692, 6284, 6490.55, 47.3118, 79.2843, -206.555, 47.3118, 0, 47.3118, 47.3119, 6480.35, 57.5189, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118, 47.3118
6.39482, 6842, 6571.85, 47.3418, 82.7285, 270.146, 47.3418, 0, 47.3418, 47.3418, 6560.2, 58.9994, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418, 47.3418
6.40273, 6522, 6585.53, 47.3685, 80.7713, -63.5303, 47.3685, 0, 47.3685, 47.3686, 6572.36, 60.5416, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685, 47.3685
6.41064, 6522, 6531.3, 47.3918, 80.7713, -9.3042, 47.3918, 0, 47.3918, 47.3919, 6516.58, 62.1198, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918, 47.3918
6.41854, 6560, 6411.02, 47.4113, 81.0062, 148.984, 47.4113, 0, 47.4114, 47.4115, 6394.72, 63.7036, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113, 47.4113
6.42645, 6054, 6228.5, 47.4268, 77.8203, -174.503, 47.4268, 0, 47.4268, 47.4269, 6210.67, 65.2593, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268, 47.4268
6.43436, 5850, 5989.39, 47.438, 76.4984, -139.391, 47.438, 0, 47.438, 47.4381, 5970.08, 66.7509, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438, 47.438
6.44226, 5648, 5700.87, 47.4445, 75.1665, -52.8691, 47.4445, 0, 47.4445, 47.4447, 5680.17, 68.1408, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445, 47.4445
6.45017, 5562, 5371.22, 47.4462, 74.5922, 190.778, 47.4462, 0, 47.4462, 47.4464, 5349.28, 69.3924, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462, 47.4462
6.45808, 5102, 5009.55, 47.4431, 71.4423, 92.4468, 47.4431, 0, 47.4431, 47.4432, 4986.53, 70.471, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431, 47.4431
6.46599, 4662, 4625.33, 47.4348, 68.2935, 36.6738, 47.4348, 0, 47.4348, 47.435, 4601.42, 71.3453, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348, 47.4348
6.47389, 4224, 4227.92, 47.4215, 65.0077, -3.91504, 47.4215, 0, 47.4215, 47.4217, 4203.35, 71.9894, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215, 47.4215
6.4818, 3742, 3826.3, 47.4032, 61.1882, -84.3013, 47.4032, 0, 47.4032, 47.4034, 3801.32, 72.384, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032, 47.4032
6.48971, 3588, 3428.71, 47.3802, 59.9166, 159.286, 47.3802, 0, 47.3802, 47.3804, 3403.58, 72.5169, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802, 47.3802
6.49761, 3094, 3042.48, 47.3526, 55.6417, 51.5171, 47.3526, 0, 47.3526, 47.3528, 3017.45, 72.3841, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526, 47.3526
6.50552, 2706, 2673.71, 47.3208, 52.0384, 32.2866, 47.3208, 0, 47.3208, 47.321, 2649.04, 71.9898, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208, 47.3208
6.51343, 2392, 2327.26, 47.2853, 48.9285, 64.7388, 47.2853, 0, 47.2853, 47.2855, 2303.2, 71.3461, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853, 47.2853
6.52133, 2074, 2006.77, 47.2466, 45.5631, 67.2283, 47.2466, 0, 47.2466, 47.2468, 1983.55, 70.4725, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466, 47.2466
6.52924, 1876, 1714.57, 47.2053, 43.3359, 161.435, 47.2053, 0, 47.2053, 47.2055, 1692.38, 69.3947, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053, 47.2053
6.53715, 1438, 1451.89, 47.162, 37.9473, -13.8879, 47.162, 0, 47.162, 47.1622, 1430.91, 68.1439, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162, 47.162
6.54505, 1334, 1218.9, 47.1174, 36.5513, 115.1, 47.1174, 0, 47.1174, 47.1176, 1199.26, 66.7543, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174, 47.1174
6.55296, 1072, 1014.96, 47.0723, 32.7719, 57.0427, 47.0723, 0, 47.0723, 47.0725, 996.767, 65.2627, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723, 47.0723
6.56087, 956, 838.686, 47.0271, 30.9516, 117.314, 47.0271, 0, 47.0271, 47.0273, 822.007, 63.7059, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271, 47.0271
6.56878, 734, 688.202, 46.9826, 27.1293, 45.7979, 46.9826, 0, 46.9826, 46.9828, 673.065, 62.1198, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826, 46.9826
6.57668, 602, 561.296, 46.9393, 24.5764, 40.7043, 46.9393, 0, 46.9394, 46.9395, 547.697, 60.5381, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393, 46.9393
6.58459, 512, 455.529, 46.8979, 22.6716, 56.4713, 46.8979, 0, 46.8979, 46.898, 443.436, 58.9909, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979, 46.8979
6.5925, 304, 368.399, 46.8586, 17.4929, -64.3993, 46.8586, 0, 46.8586, 46.8587, 357.754, 57.5039, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586, 46.8586
6.6004, 334, 297.435, 46.8219, 18.3303, 36.5654, 46.8219, 0, 46.8219, 46.822, 288.158, 56.0982, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219, 46.8219
6.60831, 236, 240.288, 46.788, 15.4272, -4.28755, 46.788, 0, 46.788, 46.7881, 232.285, 54.7901, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788, 46.788
6.61622, 222, 194.767, 46.757, 14.9666, 27.2325, 46.757, 0, 46.757, 46.7571, 187.934, 53.5907, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757, 46.757
6.62412, 162, 158.903, 46.7291, 12.8062, 3.09695, 46.7291, 0, 46.7291, 46.7292, 153.126, 52.5064, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291, 46.7291
6.63203, 154, 130.948, 46.7042, 12.49, 23.0519, 46.7042, 0, 46.7042, 46.7043, 126.112, 51.5398, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042, 46.7042
6.63994, 138, 109.385, 46.6823, 11.8322, 28.615, 46.6823, 0, 46.6823, 46.6824, 105.378, 50.6892, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823, 46.6823
6.64784, 110, 92.924, 46.6631, 10.583, 17.076, 46.6631, 0, 46.6631, 46.6632, 89.6366, 49.9504, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631, 46.6631
6.65575, 74, 80.4849, 46.6466, 8.7178, -6.48486, 46.6466, 0, 46.6466, 46.6467, 77.8147, 49.3167, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466, 46.6466
6.66366, 64, 71.1803, 46.6324, 8.12404, -7.18032, 46.6324, 0, 46.6324, 46.6325, 69.0329, 48.7797, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324, 46.6324
6.67157, 56, 64.289, 46.6203, 7.61577, -8.28896, 46.6203, 0, 46.6203, 46.6204, 62.579, 48.3301, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203, 46.6203
6.67947, 52, 59.2347, 46.61, 7.34847, -7.23475, 46.61, 0, 46.61, 46.6101, 57.8866, 47.958, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61, 46.61
6.68738, 56, 55.5649, 46.6012, 7.61577, 0.435055, 46.6012, 0, 46.6013, 46.6013, 54.5125, 47.6536, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012, 46.6012
6.69529, 48, 52.927, 46.5937, 7.07107, -4.92703, 46.5937, 0, 46.5938, 46.5938, 52.1134, 47.4072, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937, 46.5937
6.70319, 68, 51.0514, 46.5872, 8.3666, 16.9486, 46.5872, 0, 46.5872, 46.5872, 50.4286, 47.2098, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872, 46.5872
6.7111, 50, 49.735, 46.5813, 7.2111, 0.265018, 46.5813, 0, 46.5814, 46.5814, 49.2629, 47.0533, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813, 46.5813
6.71901, 30, 48.8271, 46.576, 5.65685, -18.8271, 46.576, 0, 46.576, 46.576, 48.4727, 46.9302, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576, 46.576
6.72691, 34, 48.2185, 46.5709, 6, -14.2185, 46.5709, 0, 46.571, 46.571, 47.9551, 46.8342, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709, 46.5709
6.73482, 32, 47.8327, 46.5659, 5.83095, -15.8327, 46.5659, 0, 46.566, 46.566, 47.6387, 46.7597, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659, 46.5659
6.74273, 52, 47.6189, 46.5609, 7.34847, 4.38108, 46.5609, 0, 46.561, 46.5609, 47.4774, 46.7022, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609, 46.5609
6.75063, 38, 47.5477, 46.5556, 6.32456, -9.54766, 46.5556, 0, 46.5558, 46.5557, 47.4454, 46.6576, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556, 46.5556
6.75854, 62, 47.607, 46.55, 8, 14.393, 46.55, 0, 46.5502, 46.5501, 47.5338, 46.623, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55, 46.55
6.76645, 48, 47.8013, 46.5441, 7.07107, 0.198719, 46.5441, 0, 46.5443, 46.5441, 47.7494, 46.5957, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441, 46.5441
6.77435, 52, 48.1501, 46.5376, 7.34847, 3.84988, 46.5376, 0, 46.5378, 46.5377, 48.1136, 46.5738, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376, 46.5376
6.78226, 50, 48.6892, 46.5305, 7.2111, 1.31084, 46.5305, 0, 46.5308, 46.5306, 48.6637, 46.5557, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305, 46.5305
6.79017, 50, 49.4716, 46.5228, 7.2111, 0.528419, 46.5228, 0, 46.5231, 46.5229, 49.4539, 46.5401, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228, 46.5228
6.79808, 60, 50.5699, 46.5143, 7.87401, 9.43008, 46.5143, 0, 46.5146, 46.5144, 50.5578, 46.5261, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143, 46.5143
6.80598, 62, 52.0793, 46.5051, 8, 9.92074, 46.5051, 0, 46.5054, 46.5051, 52.0709, 46.5131, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051, 46.5051
6.81389, 54, 54.1202, 46.4949, 7.48331, -0.120174, 46.4949, 0, 46.4952, 46.495, 54.1144, 46.5002, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949, 46.4949
6.8218, 76, 56.8422, 46.4837, 8.83176, 19.1578, 46.4837, 0, 46.4841, 46.4838, 56.8383, 46.4872, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837, 46.4837
6.8297, 70, 60.4263, 46.4713, 8.48528, 9.5737, 46.4713, 0, 46.4717, 46.4714, 60.4235, 46.4736, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713, 46.4713
6.83761, 86, 65.088, 46.4575, 9.38083, 20.912, 46.4575, 0, 46.4579, 46.4576, 65.086, 46.459, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575, 46.4575
6.84552, 88, 71.079, 46.4421, 9.48683, 16.921, 46.4421, 0, 46.4425, 46.4421, 71.0776, 46.443, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421, 46.4421
6.85342, 102, 78.6854, 46.4246, 10.198, 23.3146, 46.4246, 0, 46.425, 46.4246, 78.6842, 46.4252, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246, 46.4246
6.86133, 86, 88.2275, 46.4045, 9.38083, -2.22754, 46.4045, 0, 46.405, 46.4046, 88.2266, 46.4049, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045, 46.4045
6.86924, 108, 100.054, 46.3813, 10.4881, 7.94577, 46.3813, 0, 46.3818, 46.3814, 100.053, 46.3816, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813, 46.3813
6.87715, 126, 114.537, 46.3542, 11.3137, 11.463, 46.3542, 0, 46.3547, 46.3542, 114.536, 46.3543, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542, 46.3542
6.88505, 194, 132.051, 46.322, 14, 61.949, 46.322, 0, 46.3225, 46.322, 132.05, 46.3221, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322, 46.322
6.89296, 196, 152.971, 46.2835, 14.0712, 43.0287, 46.2835, 0, 46.284, 46.2836, 152.971, 46.2836, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835, 46.2835
6.90087, 240, 177.649, 46.2371, 15.5563, 62.3508, 46.2371, 0, 46.2377, 46.2372, 177.649, 46.2372, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371, 46.2371
6.90877, 226, 206.386, 46.181, 15.0997, 19.6143, 46.181, 0, 46.1815, 46.181, 206.385, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181, 46.181
6.91668, 302, 239.417, 46.1127, 17.4356, 62.5827, 46.1127, 0, 46.1132, 46.1128, 239.417, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127, 46.1127
6.92459, 270, 276.886, 46.0296, 16.4924, -6.88647, 46.0296, 0, 46.0301, 46.0297, 276.886, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296, 46.0296
6.93249, 350, 318.809, 45.9286, 18.7617, 31.1911, 45.9286, 0, 45.929, 45.9286, 318.808, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286, 45.9286
6.9404, 380, 365.063, 45.8059, 19.5448, 14.9366, 45.8059, 0, 45.8063, 45.806, 365.063, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059, 45.8059
6.94831, 450, 415.363, 45.6577, 21.2603, 34.6373, 45.6577, 0, 45.6581, 45.6578, 415.362, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577, 45.6577
6.95621, 526, 469.245, 45.4794, 22.9783, 56.7553, 45.4794, 0, 45.4798, 45.4795, 469.244, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794, 45.4794
6.96412, 528, 526.055, 45.2663, 23.0217, 1.94501, 45.2663, 0, 45.2666, 45.2664, 526.055, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663, 45.2663
6.97203, 622, 584.955, 45.0133, 24.98, 37.045, 45.0133, 0, 45.0136, 45.0134, 584.955, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133, 45.0133
6.97994, 634, 644.944, 44.7152, 25.219, -10.9444, 44.7152, 0, 44.7155, 44.7153, 644.944, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152, 44.7152
6.98784, 678, 704.859, 44.3668, 26.0768, -26.8585, 44.3668, 0, 44.367, 44.3668, 704.858, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668, 44.3668
6.99575, 672, 763.427, 43.9629, 25.9615, -91.4271, 43.9629, 0, 43.9632, 43.963, 763.427, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629, 43.9629
7.00366, 812, 818.77, 42.9689, 28.5307, -6.7699, 42.9689, 0, 42.9691, 42.969, 818.77, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689, 42.9689
7.01156, 888, 869.449, 41.3146, 29.8329, 18.5505, 41.3146, 0, 41.3147, 41.3146, 869.449, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146, 41.3146
7.01947, 900, 915.347, 40.2291, 30.0333, -15.3467, 40.2291, 0, 40.2293, 40.2292, 915.346, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291, 40.2291
7.02738, 826, 954.628, 39.1319, 28.775, -128.628, 39.1319, 0, 39.132, 39.132, 954.628, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319, 39.1319
7.03528, 910, 986.152, 37.9922, 30.1993, -76.1518, 37.9922, 0, 37.9923, 37.9923, 986.152, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922, 37.9922
7.04319, 936, 1009, 36.8157, 30.6268, -72.9981, 36.8157, 0, 36.8158, 36.8158, 1009, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157, 36.8157
7.0511, 968, 1022.49, 35.6095, 31.1448, -54.4892, 35.6095, 0, 35.6096, 35.6096, 1022.49, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095, 35.6095
