   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_194.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0314538, 388, 0, 0, 19.7484, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0235676, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0156814, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00779517, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9.10254e-05, 0, 1.39075e-23, 0, 1.41421, -1.39075e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91323e-26, 0, 0, 8.96297e-29, 6.74001e-28, 0, 1.38777e-23, 0, 0, 0
0.00797722, 0, 3.80131e-23, 0, 1.41421, -3.80131e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96264e-26, 0, 0, 2.48185e-28, 1.88535e-27, 0, 3.79313e-23, 0, 0, 0
0.0158634, 0, 1.01152e-22, 0, 1.41421, -1.01152e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11883e-25, 0, 0, 6.69041e-28, 5.12597e-27, 0, 1.00934e-22, 0, 0, 0
0.0237496, 0, 2.62723e-22, 0, 1.41421, -2.62723e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.50328e-25, 0, 0, 1.76047e-27, 1.3586e-26, 0, 2.62157e-22, 0, 0, 0
0.0316358, 0, 6.67449e-22, 0, 1.41421, -6.67449e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39811e-24, 0, 0, 4.53134e-27, 3.51848e-26, 0, 6.66012e-22, 0, 0, 0
0.039522, 0, 1.6614e-21, 0, 1.41421, -1.6614e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48014e-24, 0, 0, 1.14288e-26, 8.92084e-26, 0, 1.65782e-21, 0, 0, 0
0.0474082, 0, 4.05778e-21, 0, 1.41421, -4.05778e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.49982e-24, 0, 0, 2.82866e-26, 2.21785e-25, 0, 4.04903e-21, 0, 0, 0
0.0552944, 0, 9.73605e-21, 0, 1.41421, -9.73605e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03941e-23, 0, 0, 6.87861e-26, 5.41394e-25, 0, 9.71505e-21, 0, 0, 0
0.0631806, 0, 2.29724e-20, 0, 1.41421, -2.29724e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81202e-23, 0, 0, 1.64518e-25, 1.29909e-24, 0, 2.29228e-20, 0, 0, 0
0.0710668, 0, 5.33514e-20, 0, 1.41421, -5.33514e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11755e-22, 0, 0, 3.87362e-25, 3.06719e-24, 0, 5.32362e-20, 0, 0, 0
