   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_56.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0532205, 0, 2.099e-19, 0, 1.41421, -2.099e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86516e-22, 0, 0, 8.52629e-25, 0, 0, 2.09713e-19, 0, 0, 0
0.0611204, 0, 4.59805e-19, 0, 1.41421, -4.59805e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08581e-22, 0, 0, 1.89637e-24, 0, 0, 4.59395e-19, 0, 0, 0
0.0690204, 0, 9.94445e-19, 0, 1.41421, -9.94445e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83659e-22, 0, 0, 4.16484e-24, 0, 0, 9.93557e-19, 0, 0, 0
0.0769204, 0, 2.12437e-18, 0, 1.41421, -2.12437e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8877e-21, 0, 0, 9.03629e-24, 0, 0, 2.12247e-18, 0, 0, 0
0.0848204, 0, 4.48433e-18, 0, 1.41421, -4.48433e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98475e-21, 0, 0, 1.93766e-23, 0, 0, 4.48032e-18, 0, 0, 0
0.0927203, 0, 9.35719e-18, 0, 1.41421, -9.35719e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31476e-21, 0, 0, 4.10801e-23, 0, 0, 9.34884e-18, 0, 0, 0
0.10062, 0, 1.93071e-17, 0, 1.41421, -1.93071e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71562e-20, 0, 0, 8.61381e-23, 0, 0, 1.92899e-17, 0, 0, 0
0.10852, 0, 3.94042e-17, 0, 1.41421, -3.94042e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50144e-20, 0, 0, 1.78693e-22, 0, 0, 3.9369e-17, 0, 0, 0
0.11642, 0, 7.95684e-17, 0, 1.41421, -7.95684e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07041e-20, 0, 0, 3.66852e-22, 0, 0, 7.94973e-17, 0, 0, 0
0.12432, 0, 1.5901e-16, 0, 1.41421, -1.5901e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41296e-19, 0, 0, 7.45556e-22, 0, 0, 1.58868e-16, 0, 0, 0
0.13222, 0, 3.18247e-16, 0, 1.41421, -3.18247e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82792e-19, 0, 0, 1.52347e-21, 0, 0, 3.17963e-16, 0, 0, 0
0.14012, 0, 6.22452e-16, 0, 1.41421, -6.22452e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53107e-19, 0, 0, 3.03114e-21, 0, 0, 6.21895e-16, 0, 0, 0
0.14802, 0, 1.20576e-15, 0, 1.41421, -1.20576e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07143e-18, 0, 0, 5.97467e-21, 0, 0, 1.20468e-15, 0, 0, 0
0.15592, 0, 2.31363e-15, 0, 1.41421, -2.31363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05588e-18, 0, 0, 1.1669e-20, 0, 0, 2.31157e-15, 0, 0, 0
0.16382, 0, 4.39821e-15, 0, 1.41421, -4.39821e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90821e-18, 0, 0, 2.25858e-20, 0, 0, 4.39428e-15, 0, 0, 0
0.17172, 0, 8.28444e-15, 0, 1.41421, -8.28444e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36147e-18, 0, 0, 4.33297e-20, 0, 0, 8.27704e-15, 0, 0, 0
0.17962, 0, 1.54635e-14, 0, 1.41421, -1.54635e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37407e-17, 0, 0, 8.24023e-20, 0, 0, 1.54497e-14, 0, 0, 0
0.18752, 0, 2.86064e-14, 0, 1.41421, -2.86064e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54192e-17, 0, 0, 1.55366e-19, 0, 0, 2.85808e-14, 0, 0, 0
0.19542, 0, 5.24533e-14, 0, 1.41421, -5.24533e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66092e-17, 0, 0, 2.90468e-19, 0, 0, 5.24064e-14, 0, 0, 0
0.20332, 0, 9.53412e-14, 0, 1.41421, -9.53412e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47187e-17, 0, 0, 5.38547e-19, 0, 0, 9.52559e-14, 0, 0, 0
0.21122, 0, 1.71801e-13, 0, 1.41421, -1.71801e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52659e-16, 0, 0, 9.90332e-19, 0, 0, 1.71647e-13, 0, 0, 0
0.21912, 0, 3.06933e-13, 0, 1.41421, -3.06933e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72736e-16, 0, 0, 1.80644e-18, 0, 0, 3.06658e-13, 0, 0, 0
0.22702, 0, 5.43712e-13, 0, 1.41421, -5.43712e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83135e-16, 0, 0, 3.26892e-18, 0, 0, 5.43226e-13, 0, 0, 0
0.23492, 0, 9.55067e-13, 0, 1.41421, -9.55067e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48665e-16, 0, 0, 5.86921e-18, 0, 0, 9.54213e-13, 0, 0, 0
0.24282, 0, 1.66366e-12, 0, 1.41421, -1.66366e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47833e-15, 0, 0, 1.0457e-17, 0, 0, 1.66217e-12, 0, 0, 0
0.25072, 0, 2.87405e-12, 0, 1.41421, -2.87405e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55392e-15, 0, 0, 1.84906e-17, 0, 0, 2.87147e-12, 0, 0, 0
0.25862, 0, 4.92428e-12, 0, 1.41421, -4.92428e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37589e-15, 0, 0, 3.24547e-17, 0, 0, 4.91987e-12, 0, 0, 0
0.26652, 0, 8.36827e-12, 0, 1.41421, -8.36827e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43659e-15, 0, 0, 5.65536e-17, 0, 0, 8.36078e-12, 0, 0, 0
0.27442, 0, 1.41058e-11, 0, 1.41421, -1.41058e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25359e-14, 0, 0, 9.78556e-17, 0, 0, 1.40932e-11, 0, 0, 0
0.28232, 0, 2.35858e-11, 0, 1.41421, -2.35858e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09622e-14, 0, 0, 1.68172e-16, 0, 0, 2.35647e-11, 0, 0, 0
0.29022, 0, 3.91215e-11, 0, 1.41421, -3.91215e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47727e-14, 0, 0, 2.87122e-16, 0, 0, 3.90864e-11, 0, 0, 0
0.29812, 0, 6.43738e-11, 0, 1.41421, -6.43738e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72244e-14, 0, 0, 4.87122e-16, 0, 0, 6.43161e-11, 0, 0, 0
0.30602, 0, 1.05088e-10, 0, 1.41421, -1.05088e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3431e-14, 0, 0, 8.21491e-16, 0, 0, 1.04994e-10, 0, 0, 0
0.31392, 0, 1.70204e-10, 1.14906e-43, 1.41421, -1.70204e-10, 0, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.14906e-43, 1.51353e-13, 1.14906e-43, 1.14906e-43, 1.37755e-15, 1.14906e-43, 1.14906e-43, 1.70052e-10, 1.14906e-43, 1.14906e-43, 1.14906e-43
0.32182, 0, 2.73511e-10, 2.09074e-42, 1.41421, -2.73511e-10, 0, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.09074e-42, 2.43276e-13, 2.09074e-42, 2.09074e-42, 2.29783e-15, 2.09074e-42, 2.09074e-42, 2.73265e-10, 2.09074e-42, 2.09074e-42, 2.09074e-42
0.32972, 0, 4.361e-10, 3.13975e-41, 1.41421, -4.361e-10, 0, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.13975e-41, 3.88011e-13, 3.13975e-41, 3.13975e-41, 3.81426e-15, 3.13975e-41, 3.13975e-41, 4.35708e-10, 3.13975e-41, 3.13975e-41, 3.13975e-41
0.33762, 0, 6.89959e-10, 4.15128e-40, 1.41421, -6.89959e-10, 0, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 4.15128e-40, 6.14114e-13, 4.15128e-40, 4.15128e-40, 6.3035e-15, 4.15128e-40, 4.15128e-40, 6.89338e-10, 4.15128e-40, 4.15128e-40, 4.15128e-40
0.34552, 0, 1.08319e-09, 4.91073e-39, 1.41421, -1.08319e-09, 0, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 4.91073e-39, 9.64582e-13, 4.91073e-39, 4.91073e-39, 1.03762e-14, 4.91073e-39, 4.91073e-39, 1.08221e-09, 4.91073e-39, 4.91073e-39, 4.91073e-39
0.353419, 0, 1.68752e-09, 5.2377e-38, 1.41421, -1.68752e-09, 0, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 5.2377e-38, 1.50363e-12, 5.2377e-38, 5.2377e-38, 1.70216e-14, 5.2377e-38, 5.2377e-38, 1.68599e-09, 5.2377e-38, 5.2377e-38, 5.2377e-38
0.361319, 0, 2.60899e-09, 5.06173e-37, 1.41421, -2.60899e-09, 0, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 5.06173e-37, 2.3264e-12, 5.06173e-37, 5.06173e-37, 2.78414e-14, 5.06173e-37, 5.06173e-37, 2.60663e-09, 5.06173e-37, 5.06173e-37, 5.06173e-37
0.369219, 0, 4.00313e-09, 4.46102e-36, 1.41421, -4.00313e-09, 0, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 4.46102e-36, 3.57273e-12, 4.46102e-36, 4.46102e-36, 4.54294e-14, 4.46102e-36, 4.46102e-36, 3.99951e-09, 4.46102e-36, 4.46102e-36, 4.46102e-36
0.377119, 0, 6.09604e-09, 3.6017e-35, 1.41421, -6.09604e-09, 0, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 3.6017e-35, 5.44654e-12, 3.6017e-35, 3.6017e-35, 7.39861e-14, 3.6017e-35, 3.6017e-35, 6.09052e-09, 3.6017e-35, 3.6017e-35, 3.6017e-35
0.385019, 0, 9.21377e-09, 2.67598e-34, 1.41421, -9.21377e-09, 0, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 2.67598e-34, 8.2429e-12, 2.67598e-34, 2.67598e-34, 1.20317e-13, 2.67598e-34, 2.67598e-34, 9.2054e-09, 2.67598e-34, 2.67598e-34, 2.67598e-34
0.392919, 0, 1.38226e-08, 1.8555e-33, 1.41421, -1.38226e-08, 0, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.8555e-33, 1.23856e-11, 1.8555e-33, 1.8555e-33, 1.95451e-13, 1.8555e-33, 1.8555e-33, 1.38101e-08, 1.8555e-33, 1.8555e-33, 1.8555e-33
0.400819, 0, 2.05841e-08, 1.15663e-32, 1.41421, -2.05841e-08, 0, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.15663e-32, 1.84789e-11, 1.15663e-32, 1.15663e-32, 3.17261e-13, 1.15663e-32, 1.15663e-32, 2.05653e-08, 1.15663e-32, 1.15663e-32, 1.15663e-32
0.408719, 0, 3.04285e-08, 7.1764e-32, 1.41421, -3.04285e-08, 0, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 7.1764e-32, 2.73776e-11, 7.1764e-32, 7.1764e-32, 5.14702e-13, 7.1764e-32, 7.1764e-32, 3.04006e-08, 7.1764e-32, 7.1764e-32, 7.1764e-32
0.416619, 0, 4.46545e-08, 4.01168e-31, 1.41421, -4.46545e-08, 0, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.01168e-31, 4.02833e-11, 4.01168e-31, 4.01168e-31, 8.34631e-13, 4.01168e-31, 4.01168e-31, 4.46134e-08, 4.01168e-31, 4.01168e-31, 4.01168e-31
0.424519, 0, 6.50605e-08, 4.68571e-30, 1.41421, -6.50605e-08, 0, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 4.68571e-30, 5.88745e-11, 4.68571e-30, 4.68571e-30, 1.35419e-12, 4.68571e-30, 4.68571e-30, 6.50003e-08, 4.68571e-30, 4.68571e-30, 4.68571e-30
0.432419, 0, 9.41127e-08, 2.27069e-29, 1.41421, -9.41127e-08, 0, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 2.27069e-29, 8.54724e-11, 2.27069e-29, 2.27069e-29, 2.19325e-12, 2.27069e-29, 2.27069e-29, 9.4025e-08, 2.27069e-29, 2.27069e-29, 2.27069e-29
0.440319, 0, 1.35174e-07, 1.05399e-28, 1.41421, -1.35174e-07, 0, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.05399e-28, 1.2328e-10, 1.05399e-28, 1.05399e-28, 3.54904e-12, 1.05399e-28, 1.05399e-28, 1.35047e-07, 1.05399e-28, 1.05399e-28, 1.05399e-28
0.448219, 0, 1.9279e-07, 4.67632e-28, 1.41421, -1.9279e-07, 0, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 4.67632e-28, 1.76678e-10, 4.67632e-28, 4.67632e-28, 5.7358e-12, 4.67632e-28, 4.67632e-28, 1.92607e-07, 4.67632e-28, 4.67632e-28, 4.67632e-28
0.456119, 0, 2.73054e-07, 1.97662e-27, 1.41421, -2.73054e-07, 0, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 1.97662e-27, 2.51626e-10, 1.97662e-27, 1.97662e-27, 9.25456e-12, 1.97662e-27, 1.97662e-27, 2.72794e-07, 1.97662e-27, 1.97662e-27, 1.97662e-27
0.464019, 0, 3.8408e-07, 7.96576e-27, 1.41421, -3.8408e-07, 0, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 7.96576e-27, 3.56182e-10, 7.96576e-27, 7.96576e-27, 1.49e-11, 7.96576e-27, 7.96576e-27, 3.83709e-07, 7.96576e-27, 7.96576e-27, 7.96576e-27
0.471919, 0, 5.36581e-07, 3.06474e-26, 1.41421, -5.36581e-07, 0, 3.06474e-26, 3.06474e-26, 3.06474e-26, 3.06474e-26, 3.06474e-26, 3.06474e-26, 2.64624e-12, 3.06474e-26, 3.06474e-26, 5.01178e-10, 3.06474e-26, 3.06474e-26, 2.39259e-11, 3.06474e-26, 3.06474e-26, 5.36054e-07, 3.06474e-26, 3.06474e-26, 3.06474e-26
0.479819, 0, 7.446e-07, 1.12784e-25, 1.41421, -7.446e-07, 0, 1.12784e-25, 1.12784e-25, 1.12784e-25, 1.12784e-25, 1.12784e-25, 1.12784e-25, 9.07043e-12, 1.12784e-25, 1.12784e-25, 7.0109e-10, 1.12784e-25, 1.12784e-25, 3.82972e-11, 1.12784e-25, 1.12784e-25, 7.43851e-07, 1.12784e-25, 1.12784e-25, 1.12784e-25
0.487719, 0, 1.0264e-06, 4.00023e-25, 1.41421, -1.0264e-06, 0, 4.00023e-25, 4.00023e-25, 4.00023e-25, 4.00023e-25, 4.00023e-25, 4.00023e-25, 2.41804e-11, 4.00023e-25, 4.00023e-25, 9.75155e-10, 4.00023e-25, 4.00023e-25, 6.10743e-11, 4.00023e-25, 4.00023e-25, 1.02534e-06, 4.00023e-25, 4.00023e-25, 4.00023e-25
0.495619, 0, 1.40771e-06, 2.40642e-10, 1.41421, -1.40771e-06, 2.40642e-10, 2.40647e-10, 2.40668e-10, 5.95308e-10, 2.49836e-10, 2.4131e-10, 2.61417e-10, 4.23357e-10, 3.87358e-10, 1.30894e-09, 1.58947e-09, 2.41185e-10, 2.42193e-10, 3.37632e-10, 2.4066e-10, 2.40643e-10, 1.40446e-06, 2.40642e-10, 2.40642e-10, 2.63101e-10
0.503519, 0, 1.91966e-06, 8.19885e-10, 1.41421, -1.91966e-06, 8.19885e-10, 8.19899e-10, 8.19973e-10, 2.02913e-09, 8.5123e-10, 8.22161e-10, 8.90715e-10, 1.37848e-09, 1.32012e-09, 4.46227e-09, 2.67539e-09, 8.21736e-10, 8.25172e-10, 9.73209e-10, 8.20269e-10, 8.19888e-10, 1.91155e-06, 8.19885e-10, 8.19885e-10, 8.96458e-10
0.511419, 0, 2.60497e-06, 2.17541e-09, 1.41421, -2.60497e-06, 2.17541e-09, 2.17545e-09, 2.17565e-09, 5.38398e-09, 2.25858e-09, 2.18145e-09, 2.36335e-09, 3.60105e-09, 3.50271e-09, 1.184e-08, 4.71429e-09, 2.18032e-09, 2.18944e-09, 2.41656e-09, 2.17673e-09, 2.17542e-09, 2.58606e-06, 2.17541e-09, 2.17541e-09, 2.37859e-09
0.519319, 0, 3.52094e-06, 5.26431e-09, 1.41421, -3.52094e-06, 5.26431e-09, 5.2644e-09, 5.26487e-09, 1.30303e-08, 5.46561e-09, 5.27892e-09, 5.71919e-09, 8.64089e-09, 8.47689e-09, 2.86564e-08, 8.71999e-09, 5.2762e-09, 5.29826e-09, 5.6415e-09, 5.26791e-09, 5.26433e-09, 3.47814e-06, 5.26431e-09, 5.26431e-09, 5.75607e-09
0.527219, 0, 4.74747e-06, 1.21334e-08, 1.41421, -4.74747e-06, 1.21334e-08, 1.21336e-08, 1.21347e-08, 3.00358e-08, 1.25974e-08, 1.21671e-08, 1.3182e-08, 1.97939e-08, 1.95391e-08, 6.60577e-08, 1.68126e-08, 1.21608e-08, 1.22116e-08, 1.27199e-08, 1.21423e-08, 1.21334e-08, 4.65252e-06, 1.21334e-08, 1.21334e-08, 1.3267e-08
0.535119, 0, 6.40024e-06, 2.70473e-08, 1.41421, -6.40024e-06, 2.70473e-08, 2.70478e-08, 2.70502e-08, 6.69613e-08, 2.8082e-08, 2.71225e-08, 2.93853e-08, 4.41628e-08, 4.35587e-08, 1.47273e-07, 3.3351e-08, 2.71084e-08, 2.72218e-08, 2.79539e-08, 2.70683e-08, 2.70474e-08, 6.19302e-06, 2.70473e-08, 2.70473e-08, 2.95748e-08
0.543019, 0, 8.65629e-06, 5.86759e-08, 1.41421, -8.65629e-06, 5.86759e-08, 5.86769e-08, 5.86822e-08, 1.45275e-07, 6.09206e-08, 5.88389e-08, 6.37483e-08, 9.82382e-08, 9.44997e-08, 3.19523e-07, 6.71251e-08, 5.88084e-08, 5.90545e-08, 6.00682e-08, 5.87232e-08, 5.86761e-08, 8.21009e-06, 5.86759e-08, 5.86759e-08, 6.41596e-08
0.550919, 0, 1.18172e-05, 1.24202e-07, 1.41421, -1.18172e-05, 1.24202e-07, 1.24204e-07, 1.24215e-07, 3.07529e-07, 1.28954e-07, 1.24547e-07, 1.3494e-07, 2.35797e-07, 2.0004e-07, 6.76406e-07, 1.35471e-07, 1.24483e-07, 1.25003e-07, 1.26326e-07, 1.24306e-07, 1.24202e-07, 1.08522e-05, 1.24202e-07, 1.24202e-07, 1.35811e-07
0.558819, 0, 1.63488e-05, 2.56831e-07, 1.41421, -1.63488e-05, 2.56831e-07, 2.56835e-07, 2.56858e-07, 6.35959e-07, 2.66658e-07, 2.57544e-07, 2.79038e-07, 5.24999e-07, 4.13666e-07, 1.39881e-06, 2.71785e-07, 2.57411e-07, 2.58488e-07, 2.60049e-07, 2.57052e-07, 2.56831e-07, 1.43253e-05, 2.56831e-07, 2.56831e-07, 2.80838e-07
0.566719, 0, 2.30627e-05, 5.1914e-07, 1.41421, -2.30627e-05, 5.1914e-07, 5.19149e-07, 5.19196e-07, 1.28556e-06, 5.39007e-07, 5.20582e-07, 5.64032e-07, 1.12119e-06, 8.36186e-07, 2.82768e-06, 5.38889e-07, 5.20313e-07, 5.22491e-07, 5.23987e-07, 5.19601e-07, 5.19142e-07, 1.89242e-05, 5.1914e-07, 5.1914e-07, 5.67672e-07
0.574619, 0, 3.33594e-05, 1.02611e-06, 1.41421, -3.33594e-05, 1.02611e-06, 1.02612e-06, 1.02622e-06, 2.54111e-06, 1.06538e-06, 1.02896e-06, 1.11485e-06, 2.32441e-06, 1.65282e-06, 5.58948e-06, 1.05206e-06, 1.02843e-06, 1.03273e-06, 1.03335e-06, 1.02704e-06, 1.02611e-06, 2.50859e-05, 1.02611e-06, 1.02611e-06, 1.12204e-06
0.582519, 0, 4.96669e-05, 1.9837e-06, 1.41421, -4.96669e-05, 1.9837e-06, 1.98374e-06, 1.98392e-06, 4.91286e-06, 2.05963e-06, 1.98922e-06, 2.15528e-06, 4.70686e-06, 3.19542e-06, 1.08067e-05, 2.01766e-06, 1.98819e-06, 1.99651e-06, 1.99446e-06, 1.98557e-06, 1.98371e-06, 3.34773e-05, 1.9837e-06, 1.9837e-06, 2.16919e-06
0.590419, 0, 7.61616e-05, 3.75159e-06, 1.41421, -7.61616e-05, 3.75159e-06, 3.75165e-06, 3.75199e-06, 9.29182e-06, 3.89519e-06, 3.76201e-06, 4.0761e-06, 9.33165e-06, 6.04343e-06, 2.04394e-05, 3.79579e-06, 3.76007e-06, 3.77581e-06, 3.76745e-06, 3.75522e-06, 3.7516e-06, 4.51353e-05, 3.75159e-06, 3.75159e-06, 4.10241e-06
0.598319, 0, 0.000119996, 6.94191e-06, 1.41421, -0.000119996, 6.94191e-06, 6.94203e-06, 6.94266e-06, 1.71947e-05, 7.20767e-06, 6.96121e-06, 7.54245e-06, 1.81848e-05, 1.11832e-05, 3.78245e-05, 6.99921e-06, 6.95761e-06, 6.98674e-06, 6.96515e-06, 6.94884e-06, 6.94193e-06, 6.16926e-05, 6.94191e-06, 6.94191e-06, 7.59115e-06
0.606219, 0, 0.000193177, 1.25702e-05, 1.41421, -0.000193177, 1.25702e-05, 1.25704e-05, 1.25716e-05, 3.1138e-05, 1.30515e-05, 1.26051e-05, 1.36578e-05, 3.48397e-05, 2.02512e-05, 6.84985e-05, 1.26442e-05, 1.25986e-05, 1.26514e-05, 1.2604e-05, 1.25831e-05, 1.25702e-05, 8.57194e-05, 1.25702e-05, 1.25702e-05, 1.3746e-05
0.614119, 0, 0.000315555, 2.22776e-05, 1.41421, -0.000315555, 2.22776e-05, 2.2278e-05, 2.228e-05, 5.51889e-05, 2.31307e-05, 2.23395e-05, 2.42053e-05, 6.56309e-05, 3.58921e-05, 0.00012141, 2.23727e-05, 2.2328e-05, 2.24215e-05, 2.23265e-05, 2.23013e-05, 2.22777e-05, 0.000121251, 2.22776e-05, 2.22776e-05, 2.43616e-05
0.622019, 0, 0.000519297, 3.86479e-05, 1.41421, -0.000519297, 3.86479e-05, 3.86485e-05, 3.8652e-05, 9.57519e-05, 4.01281e-05, 3.87553e-05, 4.19927e-05, 0.000121577, 6.22703e-05, 0.000210652, 3.87697e-05, 3.87353e-05, 3.88975e-05, 3.87181e-05, 3.86903e-05, 3.8648e-05, 0.000174513, 3.86479e-05, 3.86479e-05, 4.22639e-05
