   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_249.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.149204, 0, 1.43322e-17, 0, 1.41421, -1.43322e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04449e-19, 0, 0, 1.44644e-20, 0, 1.38133e-17, 0, 0, 0
0.157089, 0, 3.00689e-17, 0, 1.41421, -3.00689e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05831e-18, 0, 0, 3.08775e-20, 0, 2.89797e-17, 0, 0, 0
0.164974, 0, 6.23587e-17, 0, 1.41421, -6.23587e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19475e-18, 0, 0, 6.51656e-20, 0, 6.00988e-17, 0, 0, 0
0.172859, 0, 1.27869e-16, 0, 1.41421, -1.27869e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50035e-18, 0, 0, 1.36014e-19, 0, 1.23233e-16, 0, 0, 0
0.180744, 0, 2.5931e-16, 0, 1.41421, -2.5931e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.12619e-18, 0, 0, 2.80824e-19, 0, 2.49903e-16, 0, 0, 0
0.188628, 0, 5.24576e-16, 0, 1.41421, -5.24576e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84616e-17, 0, 0, 5.80371e-19, 0, 5.05534e-16, 0, 0, 0
0.196513, 0, 1.04e-15, 0, 1.41421, -1.04e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66004e-17, 0, 0, 1.17201e-18, 0, 1.00223e-15, 0, 0, 0
0.204398, 0, 2.04057e-15, 0, 1.41421, -2.04057e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18112e-17, 0, 0, 2.34331e-18, 0, 1.96642e-15, 0, 0, 0
0.212283, 0, 3.963e-15, 0, 1.41421, -3.963e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39461e-16, 0, 0, 4.63959e-18, 0, 3.8189e-15, 0, 0, 0
0.220168, 0, 7.61922e-15, 0, 1.41421, -7.61922e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6812e-16, 0, 0, 9.09843e-18, 0, 7.342e-15, 0, 0, 0
0.228053, 0, 1.45033e-14, 0, 1.41421, -1.45033e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10355e-16, 0, 0, 1.76754e-17, 0, 1.39752e-14, 0, 0, 0
0.235938, 0, 2.73364e-14, 0, 1.41421, -2.73364e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61913e-16, 0, 0, 3.40222e-17, 0, 2.63405e-14, 0, 0, 0
0.243823, 0, 5.1025e-14, 0, 1.41421, -5.1025e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79541e-15, 0, 0, 6.48956e-17, 0, 4.91647e-14, 0, 0, 0
0.251708, 0, 9.43267e-14, 0, 1.41421, -9.43267e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31897e-15, 0, 0, 1.22687e-16, 0, 9.0885e-14, 0, 0, 0
0.259593, 0, 1.72717e-13, 0, 1.41421, -1.72717e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07703e-15, 0, 0, 2.29922e-16, 0, 1.6641e-13, 0, 0, 0
0.267478, 0, 3.13272e-13, 0, 1.41421, -3.13272e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10221e-14, 0, 0, 4.27193e-16, 0, 3.01822e-13, 0, 0, 0
0.275363, 0, 5.62897e-13, 0, 1.41421, -5.62897e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98043e-14, 0, 0, 7.8708e-16, 0, 5.42306e-13, 0, 0, 0
0.283247, 0, 1.00205e-12, 0, 1.41421, -1.00205e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52541e-14, 0, 0, 1.43822e-15, 0, 9.65354e-13, 0, 0, 0
0.291132, 0, 1.76738e-12, 0, 1.41421, -1.76738e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2179e-14, 0, 0, 2.60688e-15, 0, 1.70259e-12, 0, 0, 0
0.299017, 0, 3.08877e-12, 0, 1.41421, -3.08877e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08666e-13, 0, 0, 4.68798e-15, 0, 2.97541e-12, 0, 0, 0
0.306902, 0, 5.34905e-12, 0, 1.41421, -5.34905e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88186e-13, 0, 0, 8.36569e-15, 0, 5.1525e-12, 0, 0, 0
0.314787, 0, 9.17981e-12, 0, 1.41421, -9.17981e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22963e-13, 0, 0, 1.48173e-14, 0, 8.84203e-12, 0, 0, 0
0.322672, 0, 1.56128e-11, 0, 1.41421, -1.56128e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49308e-13, 0, 0, 2.60549e-14, 0, 1.50374e-11, 0, 0, 0
0.330557, 0, 2.63173e-11, 1.05097e-43, 1.41421, -2.63173e-11, 0, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 1.05097e-43, 9.2599e-13, 1.05097e-43, 1.05097e-43, 4.54969e-14, 1.05097e-43, 2.53458e-11, 1.05097e-43, 1.05097e-43, 1.05097e-43
0.338442, 0, 4.39684e-11, 1.89456e-42, 1.41421, -4.39684e-11, 0, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.89456e-42, 1.54721e-12, 1.89456e-42, 1.89456e-42, 7.89185e-14, 1.89456e-42, 4.23422e-11, 1.89456e-42, 1.89456e-42, 1.89456e-42
0.346327, 0, 7.28114e-11, 2.83623e-41, 1.41421, -7.28114e-11, 0, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.83623e-41, 2.56254e-12, 2.83623e-41, 2.83623e-41, 1.36028e-13, 2.83623e-41, 7.01128e-11, 2.83623e-41, 2.83623e-41, 2.83623e-41
0.354212, 0, 1.19521e-10, 3.72189e-40, 1.41421, -1.19521e-10, 0, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 3.72189e-40, 4.2073e-12, 3.72189e-40, 3.72189e-40, 2.33075e-13, 3.72189e-40, 1.15081e-10, 3.72189e-40, 3.72189e-40, 3.72189e-40
0.362097, 0, 1.94489e-10, 4.37289e-39, 1.41421, -1.94489e-10, 0, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 4.37289e-39, 6.84813e-12, 4.37289e-39, 4.37289e-39, 3.97158e-13, 4.37289e-39, 1.87244e-10, 4.37289e-39, 4.37289e-39, 4.37289e-39
0.369981, 0, 3.13747e-10, 4.64066e-38, 1.41421, -3.13747e-10, 0, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 4.64066e-38, 1.10512e-11, 4.64066e-38, 4.64066e-38, 6.73347e-13, 4.64066e-38, 3.02022e-10, 4.64066e-38, 4.64066e-38, 4.64066e-38
0.377866, 0, 5.01786e-10, 4.46487e-37, 1.41421, -5.01786e-10, 0, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 4.46487e-37, 1.76828e-11, 4.46487e-37, 4.46487e-37, 1.13642e-12, 4.46487e-37, 4.82966e-10, 4.46487e-37, 4.46487e-37, 4.46487e-37
0.385751, 0, 7.95677e-10, 3.92735e-36, 1.41421, -7.95677e-10, 0, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 3.92735e-36, 2.80559e-11, 3.92735e-36, 3.92735e-36, 1.91029e-12, 3.92735e-36, 7.65711e-10, 3.92735e-36, 3.92735e-36, 3.92735e-36
0.393636, 0, 1.25102e-09, 3.16813e-35, 1.41421, -1.25102e-09, 0, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 3.16813e-35, 4.4144e-11, 3.16813e-35, 3.16813e-35, 3.20014e-12, 3.16813e-35, 1.20367e-09, 3.16813e-35, 3.16813e-35, 3.16813e-35
0.401521, 0, 1.95039e-09, 2.35365e-34, 1.41421, -1.95039e-09, 0, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 2.35365e-34, 6.88861e-11, 2.35365e-34, 2.35365e-34, 5.34561e-12, 2.35365e-34, 1.87616e-09, 2.35365e-34, 2.35365e-34, 2.35365e-34
0.409406, 0, 3.01538e-09, 1.63368e-33, 1.41421, -3.01538e-09, 0, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.63368e-33, 1.06621e-10, 1.63368e-33, 1.63368e-33, 8.90893e-12, 1.63368e-33, 2.89985e-09, 1.63368e-33, 1.63368e-33, 1.63368e-33
0.417291, 0, 4.62332e-09, 9.76069e-33, 1.41421, -4.62332e-09, 0, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 9.76069e-33, 1.63704e-10, 9.76069e-33, 9.76069e-33, 1.48213e-11, 9.76069e-33, 4.44479e-09, 9.76069e-33, 9.76069e-33, 9.76069e-33
0.425176, 0, 7.03055e-09, 5.91135e-32, 1.41421, -7.03055e-09, 0, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 5.91135e-32, 2.49358e-10, 5.91135e-32, 5.91135e-32, 2.46251e-11, 5.91135e-32, 6.75657e-09, 5.91135e-32, 5.91135e-32, 5.91135e-32
0.433061, 0, 1.06043e-08, 3.20348e-31, 1.41421, -1.06043e-08, 0, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.20348e-31, 3.7687e-10, 3.20348e-31, 3.20348e-31, 4.08753e-11, 3.20348e-31, 1.01866e-08, 3.20348e-31, 3.20348e-31, 3.20348e-31
0.440946, 0, 1.5866e-08, 1.69806e-30, 1.41421, -1.5866e-08, 0, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 1.69806e-30, 5.65223e-10, 1.69806e-30, 1.69806e-30, 6.78015e-11, 1.69806e-30, 1.5233e-08, 1.69806e-30, 1.69806e-30, 1.69806e-30
0.448831, 0, 2.35498e-08, 8.58902e-30, 1.41421, -2.35498e-08, 0, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.58902e-30, 8.41335e-10, 8.58902e-30, 8.58902e-30, 1.12397e-10, 8.58902e-30, 2.25961e-08, 8.58902e-30, 8.58902e-30, 8.58902e-30
0.456716, 0, 3.46807e-08, 7.65359e-29, 1.41421, -3.46807e-08, 0, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 7.65359e-29, 1.24313e-09, 7.65359e-29, 7.65359e-29, 1.86341e-10, 7.65359e-29, 3.32513e-08, 7.65359e-29, 7.65359e-29, 7.65359e-29
0.4646, 0, 5.06753e-08, 3.39707e-28, 1.41421, -5.06753e-08, 0, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 3.39707e-28, 1.82347e-09, 3.39707e-28, 3.39707e-28, 3.08379e-10, 3.39707e-28, 4.85435e-08, 3.39707e-28, 3.39707e-28, 3.39707e-28
0.472485, 0, 7.34805e-08, 1.43921e-27, 1.41421, -7.34805e-08, 0, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 1.43921e-27, 2.65586e-09, 1.43921e-27, 1.43921e-27, 5.09693e-10, 1.43921e-27, 7.03149e-08, 1.43921e-27, 1.43921e-27, 1.43921e-27
0.48037, 0, 1.05746e-07, 5.82367e-27, 1.41421, -1.05746e-07, 0, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 5.82367e-27, 3.84153e-09, 5.82367e-27, 5.82367e-27, 8.40907e-10, 5.82367e-27, 1.01063e-07, 5.82367e-27, 5.82367e-27, 5.82367e-27
0.488255, 0, 1.51051e-07, 2.25242e-26, 1.41421, -1.51051e-07, 0, 2.25242e-26, 2.25242e-26, 2.25242e-26, 2.25242e-26, 2.25242e-26, 6.81806e-13, 2.25242e-26, 2.25242e-26, 2.25242e-26, 5.51906e-09, 2.25242e-26, 2.25242e-26, 1.38397e-09, 2.25242e-26, 1.44147e-07, 2.25242e-26, 2.25242e-26, 2.25242e-26
0.49614, 0, 2.14195e-07, 8.34019e-26, 1.41421, -2.14195e-07, 0, 8.34019e-26, 8.34019e-26, 8.34019e-26, 8.34019e-26, 8.34019e-26, 2.42826e-12, 8.34019e-26, 8.34019e-26, 8.34019e-26, 7.877e-09, 8.34019e-26, 8.34019e-26, 2.27059e-09, 8.34019e-26, 2.04045e-07, 8.34019e-26, 8.34019e-26, 8.34019e-26
0.504025, 0, 3.01564e-07, 2.97699e-25, 1.41421, -3.01564e-07, 0, 2.97699e-25, 2.97699e-25, 2.97699e-25, 2.97699e-25, 2.97699e-25, 6.74671e-12, 2.97699e-25, 2.97699e-25, 2.97699e-25, 1.11701e-08, 2.97699e-25, 2.97699e-25, 3.71063e-09, 2.97699e-25, 2.86676e-07, 2.97699e-25, 2.97699e-25, 2.97699e-25
0.51191, 0, 4.23286e-07, 1.74323e-10, 1.41421, -4.23286e-07, 1.74323e-10, 1.74364e-10, 1.74509e-10, 6.76338e-10, 2.00724e-10, 1.80968e-10, 2.23748e-10, 3.08382e-10, 1.75261e-10, 9.31912e-10, 1.59152e-08, 1.76463e-10, 1.74323e-10, 6.20982e-09, 1.74324e-10, 4.00018e-07, 1.74323e-10, 1.74323e-10, 1.86542e-10
0.519795, 0, 5.91341e-07, 6.12392e-10, 1.41421, -5.91341e-07, 6.12392e-10, 6.12539e-10, 6.13052e-10, 2.38996e-09, 7.05876e-10, 6.3592e-10, 7.68108e-10, 1.08708e-09, 6.15714e-10, 3.29492e-09, 2.26585e-08, 6.19971e-10, 6.12392e-10, 1.03758e-08, 6.12396e-10, 5.54269e-07, 6.12392e-10, 6.12392e-10, 6.55659e-10
0.52768, 0, 8.23909e-07, 1.68268e-09, 1.41421, -8.23909e-07, 1.68268e-09, 1.68308e-09, 1.6845e-09, 6.59571e-09, 1.94106e-09, 1.74771e-09, 2.09515e-09, 2.99467e-09, 1.69186e-09, 9.09692e-09, 3.23744e-08, 1.70362e-09, 1.68268e-09, 1.73788e-08, 1.68269e-09, 7.62994e-07, 1.68268e-09, 1.68268e-09, 1.80226e-09
0.535565, 0, 1.14809e-06, 4.23136e-09, 1.41421, -1.14809e-06, 4.23136e-09, 4.23238e-09, 4.23597e-09, 1.66305e-08, 4.88345e-09, 4.39548e-09, 5.2472e-09, 7.54248e-09, 4.25453e-09, 2.29429e-08, 4.67073e-08, 4.28422e-09, 4.23136e-09, 2.92909e-08, 4.23139e-09, 1.04392e-06, 4.23136e-09, 4.23136e-09, 4.53316e-09
0.54345, 0, 1.60679e-06, 1.01418e-08, 1.41421, -1.60679e-06, 1.01418e-08, 1.01442e-08, 1.01528e-08, 3.99304e-08, 1.17084e-08, 1.05361e-08, 1.25378e-08, 1.80966e-08, 1.01974e-08, 5.50957e-08, 6.85862e-08, 1.02688e-08, 1.01418e-08, 4.98512e-08, 1.01418e-08, 1.42066e-06, 1.01418e-08, 1.01418e-08, 1.08668e-08
0.551335, 0, 2.27182e-06, 2.34912e-08, 1.41421, -2.27182e-06, 2.34912e-08, 2.34969e-08, 2.35169e-08, 9.26074e-08, 2.71261e-08, 2.44061e-08, 2.90341e-08, 4.19482e-08, 2.36204e-08, 1.27794e-07, 1.03448e-07, 2.37859e-08, 2.34912e-08, 8.59771e-08, 2.34914e-08, 1.92527e-06, 2.34912e-08, 2.34912e-08, 2.51735e-08
0.559219, 0, 3.2692e-06, 5.28583e-08, 1.41421, -3.2692e-06, 5.28583e-08, 5.28711e-08, 5.29162e-08, 2.08596e-07, 6.10487e-08, 5.49196e-08, 6.59387e-08, 9.44469e-08, 5.31494e-08, 2.87881e-07, 1.61629e-07, 5.35223e-08, 5.28583e-08, 1.50298e-07, 5.28586e-08, 2.60249e-06, 5.28583e-08, 5.28583e-08, 5.6649e-08
0.567104, 0, 4.83205e-06, 1.15796e-07, 1.41421, -4.83205e-06, 1.15796e-07, 1.15824e-07, 1.15923e-07, 4.57393e-07, 1.33761e-07, 1.20318e-07, 1.51468e-07, 2.07017e-07, 1.16435e-07, 6.31299e-07, 2.6294e-07, 1.17253e-07, 1.15796e-07, 2.66422e-07, 1.15797e-07, 3.51724e-06, 1.15796e-07, 1.15796e-07, 1.24111e-07
0.574989, 0, 7.38012e-06, 2.47211e-07, 1.41421, -7.38012e-06, 2.47211e-07, 2.47271e-07, 2.47482e-07, 9.77352e-07, 2.8561e-07, 2.56875e-07, 3.33214e-07, 4.4219e-07, 2.48576e-07, 1.34907e-06, 4.45167e-07, 2.50324e-07, 2.47211e-07, 4.77988e-07, 2.47213e-07, 4.76777e-06, 2.47211e-07, 2.47211e-07, 2.64983e-07
0.582874, 0, 1.16914e-05, 5.14581e-07, 1.41421, -1.16914e-05, 5.14581e-07, 5.14707e-07, 5.15147e-07, 2.03623e-06, 5.94606e-07, 5.34722e-07, 7.10495e-07, 9.20928e-07, 5.17425e-07, 2.8109e-06, 7.79448e-07, 5.21069e-07, 5.14581e-07, 8.64994e-07, 5.14585e-07, 6.50865e-06, 5.14581e-07, 5.14581e-07, 5.51619e-07
0.590759, 0, 1.91867e-05, 1.04468e-06, 1.41421, -1.91867e-05, 1.04468e-06, 1.04493e-06, 1.04582e-06, 4.1377e-06, 1.20734e-06, 1.08561e-06, 1.47531e-06, 1.87065e-06, 1.05046e-06, 5.71235e-06, 1.39717e-06, 1.05786e-06, 1.04468e-06, 1.572e-06, 1.04468e-06, 8.9903e-06, 1.04468e-06, 1.04468e-06, 1.11996e-06
0.598644, 0, 3.24253e-05, 2.06898e-06, 1.41421, -3.24253e-05, 2.06898e-06, 2.06948e-06, 2.07126e-06, 8.2027e-06, 2.39156e-06, 2.15016e-06, 2.99324e-06, 3.70694e-06, 2.08044e-06, 1.13254e-05, 2.53565e-06, 2.09513e-06, 2.06898e-06, 2.85563e-06, 2.06899e-06, 1.26262e-05, 2.06898e-06, 2.06898e-06, 2.21827e-06
0.606529, 0, 5.59164e-05, 3.99817e-06, 1.41421, -5.59164e-05, 3.99817e-06, 3.99915e-06, 4.00258e-06, 1.58675e-05, 4.62239e-06, 4.15527e-06, 5.93448e-06, 7.16778e-06, 4.02035e-06, 2.19101e-05, 4.61288e-06, 4.04877e-06, 3.99817e-06, 5.16183e-06, 3.99819e-06, 1.81024e-05, 3.99817e-06, 3.99817e-06, 4.28707e-06
0.614414, 0, 9.74523e-05, 7.54008e-06, 1.41421, -9.74523e-05, 7.54008e-06, 7.54192e-06, 7.5484e-06, 2.99568e-05, 8.71899e-06, 7.83678e-06, 1.15253e-05, 1.35263e-05, 7.58197e-06, 4.13691e-05, 8.34588e-06, 7.63565e-06, 7.54008e-06, 9.24787e-06, 7.54012e-06, 2.65525e-05, 7.54008e-06, 7.54008e-06, 8.0857e-06
0.622299, 0, 0.000170156, 1.38798e-05, 1.41421, -0.000170156, 1.38798e-05, 1.38832e-05, 1.38951e-05, 5.52084e-05, 1.60533e-05, 1.44268e-05, 2.19362e-05, 2.49163e-05, 1.3957e-05, 7.62486e-05, 1.49313e-05, 1.4056e-05, 1.38798e-05, 1.6368e-05, 1.38799e-05, 3.98268e-05, 1.38798e-05, 1.38798e-05, 1.48857e-05
0.630184, 0, 0.000295586, 2.49439e-05, 1.41421, -0.000295586, 2.49439e-05, 2.495e-05, 2.49715e-05, 9.93393e-05, 2.88564e-05, 2.59286e-05, 4.09371e-05, 4.48106e-05, 2.50829e-05, 0.000137214, 2.63102e-05, 2.5261e-05, 2.49439e-05, 2.85456e-05, 2.4944e-05, 6.08947e-05, 2.49439e-05, 2.49439e-05, 2.67547e-05
0.638069, 0, 0.000508245, 4.37722e-05, 1.41421, -0.000508245, 4.37722e-05, 4.3783e-05, 4.38208e-05, 0.000174552, 5.065e-05, 4.55032e-05, 7.49391e-05, 7.8696e-05, 4.40166e-05, 0.000241132, 4.55407e-05, 4.43297e-05, 4.37722e-05, 4.89564e-05, 4.37725e-05, 9.44081e-05, 4.37722e-05, 4.37722e-05, 4.69554e-05
0.645953, 0, 0.000861929, 7.5019e-05, 1.41421, -0.000861929, 7.5019e-05, 7.50375e-05, 7.51024e-05, 0.000299576, 8.68286e-05, 7.79912e-05, 0.000134621, 0.000134985, 7.54386e-05, 0.000413897, 7.73001e-05, 7.59763e-05, 7.5019e-05, 8.24451e-05, 7.50195e-05, 0.000147491, 7.5019e-05, 7.5019e-05, 8.04847e-05
0.653839, 0, 0.00143833, 0.000125596, 1.41421, -0.00143833, 0.000125596, 0.000125627, 0.000125735, 0.000502297, 0.000145407, 0.000130582, 0.000237407, 0.000226191, 0.0001263, 0.000694075, 0.000128529, 0.000127202, 0.000125596, 0.00013619, 0.000125596, 0.000230761, 0.000125596, 0.000125596, 0.000134765
