   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_294.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.84284, 58, 58.3298, 36.6524, 7.74597, -0.329826, 0, 36.6526, 58.329, 36.653, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524, 36.6524
6.85072, 94, 65.5537, 36.6382, 9.79796, 28.4463, 0, 36.6384, 65.5531, 36.6386, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382, 36.6382
6.8586, 102, 74.7966, 36.6226, 10.198, 27.2034, 0, 36.6228, 74.7961, 36.6229, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226, 36.6226
6.86649, 112, 86.4712, 36.6053, 10.6771, 25.5288, 0, 36.6055, 86.4709, 36.6054, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053, 36.6053
6.87437, 116, 101.034, 36.5857, 10.8628, 14.9661, 0, 36.5859, 101.034, 36.5858, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857, 36.5857
6.88225, 102, 118.967, 36.5633, 10.198, -16.9669, 0, 36.5635, 118.967, 36.5634, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633, 36.5633
6.89014, 176, 140.766, 36.5373, 13.3417, 35.2338, 0, 36.5375, 140.766, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373, 36.5373
6.89802, 194, 166.921, 36.5067, 14, 27.0789, 0, 36.5069, 166.921, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067, 36.5067
6.9059, 234, 197.888, 36.4702, 15.3623, 36.112, 0, 36.4704, 197.888, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702, 36.4702
6.91378, 256, 234.061, 36.4264, 16.0624, 21.9387, 0, 36.4266, 234.061, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264, 36.4264
6.92167, 302, 275.737, 36.3733, 17.4356, 26.2625, 0, 36.3735, 275.737, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733, 36.3733
6.92955, 352, 323.09, 36.3087, 18.8149, 28.9096, 0, 36.3089, 323.09, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087, 36.3087
6.93743, 460, 376.121, 36.23, 21.4942, 83.879, 0, 36.2302, 376.121, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23, 36.23
6.94532, 440, 434.636, 36.134, 21.0238, 5.36383, 0, 36.1343, 434.636, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134, 36.134
6.9532, 530, 498.214, 36.0174, 23.0651, 31.7858, 0, 36.0176, 498.214, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174, 36.0174
6.96108, 588, 566.208, 35.8761, 24.2899, 21.7919, 0, 35.8763, 566.208, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761, 35.8761
6.96897, 608, 637.692, 35.7058, 24.6982, -29.692, 0, 35.7061, 637.692, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058, 35.7058
6.97685, 750, 711.526, 35.5021, 27.4226, 38.4744, 0, 35.5024, 711.525, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021, 35.5021
6.98473, 776, 786.323, 35.2601, 27.8927, -10.3226, 0, 35.2603, 786.322, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601, 35.2601
6.99262, 856, 860.531, 34.9748, 29.2916, -4.53052, 0, 34.975, 860.53, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748, 34.9748
7.0005, 884, 932.846, 35.0632, 29.7658, -48.8461, 0, 35.0635, 932.846, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632, 35.0632
7.00838, 936, 1000.25, 34.2708, 30.6268, -64.2485, 0, 34.271, 1000.25, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708, 34.2708
7.01627, 1058, 1061.78, 33.4305, 32.5576, -3.78015, 0, 33.4307, 1061.78, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305, 33.4305
7.02415, 1044, 1115.73, 32.5437, 32.3419, -71.7251, 0, 32.5439, 1115.72, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437, 32.5437
7.03203, 1126, 1160.52, 31.613, 33.5857, -34.517, 0, 31.6132, 1160.52, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613, 31.613
7.03992, 1056, 1194.82, 30.6417, 32.5269, -138.82, 0, 30.642, 1194.82, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417, 30.6417
7.0478, 1096, 1217.58, 29.6348, 33.1361, -121.584, 0, 29.6351, 1217.58, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348, 29.6348
7.05568, 1112, 1228.1, 28.5986, 33.3766, -116.097, 0, 28.5989, 1228.1, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986, 28.5986
7.06357, 1144, 1226.03, 27.5401, 33.8526, -82.0343, 0, 27.5404, 1226.03, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401, 27.5401
7.07145, 1094, 1211.46, 26.4671, 33.1059, -117.46, 0, 26.4674, 1211.46, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671, 26.4671
7.07933, 1044, 1184.83, 25.3883, 32.3419, -140.829, 0, 25.3886, 1184.83, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883, 25.3883
7.08722, 1034, 1146.97, 24.3132, 32.187, -112.967, 0, 24.3135, 1146.97, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132, 24.3132
7.0951, 1006, 1099.01, 23.251, 31.749, -93.0084, 0, 23.2513, 1099.01, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251, 23.251
7.10298, 944, 1042.36, 22.2112, 30.7571, -98.3639, 0, 22.2115, 1042.36, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112, 22.2112
7.11087, 884, 978.634, 21.2017, 29.7658, -94.6342, 0, 21.202, 978.634, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017, 21.2017
7.11875, 824, 909.544, 20.2306, 28.7402, -85.544, 0, 20.2309, 909.544, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306, 20.2306
7.12663, 800, 836.845, 19.3043, 28.3196, -36.8445, 0, 19.3047, 836.844, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043, 19.3043
7.13451, 690, 762.286, 18.4284, 26.3059, -72.2859, 0, 18.4288, 762.286, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284, 18.4284
7.1424, 554, 687.49, 17.6063, 23.5797, -133.49, 0, 17.6068, 687.49, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063, 17.6063
7.15028, 574, 613.95, 16.8401, 24, -39.9497, 0, 16.8407, 613.949, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401, 16.8401
7.15816, 486, 542.94, 16.1305, 22.0907, -56.9401, 0, 16.1313, 542.939, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305, 16.1305
7.16605, 458, 475.545, 15.4771, 21.4476, -17.5454, 0, 15.4781, 475.544, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771, 15.4771
7.17393, 344, 412.582, 14.8781, 18.6011, -68.5817, 0, 14.8794, 412.58, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781, 14.8781
7.18181, 318, 354.641, 14.3305, 17.8885, -36.6406, 0, 14.3323, 354.639, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305, 14.3305
7.1897, 288, 302.096, 13.8307, 17.0294, -14.0957, 0, 13.8331, 302.093, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307, 13.8307
7.19758, 260, 255.092, 13.374, 16.1864, 4.9082, 0, 13.3774, 255.088, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374, 13.374
7.20546, 180, 213.609, 12.9556, 13.4907, -33.6086, 0, 12.9604, 213.604, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556, 12.9556
7.21335, 178, 177.462, 12.5702, 13.4164, 0.537949, 0, 12.5769, 177.455, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702, 12.5702
7.22123, 136, 146.367, 12.2128, 11.7473, -10.3667, 0, 12.222, 146.357, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128, 12.2128
7.22911, 102, 119.936, 11.8779, 10.198, -17.9356, 0, 11.8905, 119.923, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779, 11.8779
7.237, 88, 97.7351, 11.5605, 9.48683, -9.73514, 0, 11.5776, 97.718, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605, 11.5605
7.24488, 76, 79.3009, 11.2559, 8.83176, -3.30088, 0, 11.2791, 79.2777, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559, 11.2559
7.25276, 32, 64.1637, 10.9601, 5.83095, -32.1637, 0, 10.9911, 64.1327, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601, 10.9601
7.26065, 52, 51.8645, 10.6695, 7.34847, 0.13549, 0, 10.7106, 51.8234, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695, 10.6695
7.26853, 36, 41.9732, 10.3811, 6.16441, -5.97321, 0, 10.4352, 41.9191, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811, 10.3811
7.27641, 26, 34.0943, 10.0924, 5.2915, -8.09431, 0, 10.1628, 34.0239, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924, 10.0924
7.2843, 20, 27.8738, 9.80114, 4.69042, -7.87377, 0, 9.89184, 27.7831, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114, 9.80114
7.29218, 16, 23.0001, 9.50542, 4.24264, -7.0001, 0, 9.62114, 22.8844, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50542, 9.50543, 9.50542, 9.50542, 9.50543, 9.50542
7.30006, 22, 19.0023, 8.99855, 4.89898, 2.99771, 0, 9.14468, 18.8562, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855, 8.99855
7.30795, 16, 16.1234, 8.74834, 4.24264, -0.123367, 0, 8.931, 15.9407, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74834, 8.74835, 8.74834
7.31583, 12, 13.9243, 8.5013, 3.74166, -1.92426, 0, 8.72728, 13.6983, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013, 8.5013
7.32371, 2, 12.253, 8.25752, 2, -10.253, 0, 8.53424, 11.9763, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25752, 8.25753, 8.25752
7.3316, 14, 10.9879, 8.01715, 4, 3.0121, 0, 8.35251, 10.6525, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01715, 8.01716, 8.01715
7.33948, 4, 10.0323, 7.78034, 2.44949, -6.03233, 0, 8.18257, 9.63008, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78034, 7.78035, 7.78034
7.34736, 6, 9.31034, 7.54701, 2.82843, -3.31034, 0, 8.0245, 8.83282, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54701, 7.54703, 7.54701
7.35524, 2, 8.76352, 7.31718, 2, -6.76352, 0, 7.87817, 8.2025, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31718, 7.31721, 7.31718
7.36313, 6, 8.34702, 7.09091, 2.82843, -2.34702, 0, 7.74322, 7.69466, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09096, 7.09091
7.37101, 8, 8.06648, 6.90789, 3.16228, -0.0664825, 0, 7.65859, 7.31572, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.90789, 6.9079, 6.90789, 6.90789, 6.90796, 6.90789
7.37889, 16, 7.85529, 6.72727, 4.24264, 8.14471, 0, 7.58232, 7.00014, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72727, 6.72737, 6.72727
7.38678, 4, 7.85291, 6.708, 2.44949, -3.85291, 0, 7.67191, 6.88886, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.708, 6.70814, 6.708
7.39466, 14, 7.88273, 6.6883, 4, 6.11727, 0, 7.76379, 6.80704, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.6883, 6.68849, 6.6883
7.40254, 2, 7.93383, 6.66862, 2, -5.93383, 0, 7.85633, 6.74585, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66862, 6.66889, 6.66862
7.41043, 6, 7.9978, 6.64943, 2.82843, -1.9978, 0, 7.94766, 6.6992, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.64943, 6.6498, 6.64943
7.41831, 6, 8.06663, 6.62981, 2.82843, -2.06663, 0, 8.03435, 6.66158, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.62981, 6.63032, 6.62981
7.42619, 12, 8.13507, 6.61022, 3.74166, 3.86493, 0, 8.1143, 6.63031, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.61022, 6.6109, 6.61022
7.43408, 20, 8.19879, 6.59102, 4.69042, 11.8012, 0, 8.1853, 6.60361, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59102, 6.59192, 6.59102
7.44196, 10, 8.2531, 6.57137, 3.4641, 1.7469, 0, 8.24409, 6.57918, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57137, 6.57256, 6.57137
7.44984, 8, 8.29532, 6.55175, 3.16228, -0.295321, 0, 8.28897, 6.55656, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55175, 6.55329, 6.55175
7.45773, 14, 8.32351, 6.53265, 4, 5.67649, 0, 8.31858, 6.53558, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53265, 6.53464, 6.53265
7.46561, 10, 8.33484, 6.51308, 3.4641, 1.66516, 0, 8.33053, 6.51485, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51308, 6.51562, 6.51308
7.47349, 8, 8.32865, 6.49354, 3.16228, -0.328647, 0, 8.32439, 6.4946, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49354, 6.49674, 6.49354
7.48138, 18, 8.30477, 6.47439, 4.47214, 9.69523, 0, 8.30015, 6.47502, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47439, 6.47838, 6.47439
7.48926, 10, 8.26243, 6.45476, 3.4641, 1.73757, 0, 8.25713, 6.45512, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45476, 6.45969, 6.45476
7.49714, 12, 8.20281, 6.43515, 3.74166, 3.79719, 0, 8.19656, 6.43537, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.43515, 6.44118, 6.43515
7.50503, 6, 8.12764, 6.4161, 2.82843, -2.12764, 0, 8.12023, 6.41623, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.4161, 6.42339, 6.4161
7.51291, 10, 8.03754, 6.39655, 3.4641, 1.96246, 0, 8.02875, 6.39662, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.39655, 6.40527, 6.39655
7.52079, 8, 7.93507, 6.37703, 3.16228, 0.064929, 0, 7.92472, 6.37706, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.37703, 6.38735, 6.37703
7.52868, 8, 7.82293, 6.35791, 3.16228, 0.177068, 0, 7.81082, 6.35792, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.35791, 6.37001, 6.35791
7.53656, 14, 7.70267, 6.33827, 4, 6.29733, 0, 7.68863, 6.33828, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.33827, 6.3523, 6.33827
7.54444, 12, 7.57734, 6.31867, 3.74166, 4.42266, 0, 7.56123, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.31867, 6.33477, 6.31867
7.55232, 8, 7.44999, 6.29965, 3.16228, 0.550013, 0, 7.43169, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.29965, 6.31794, 6.29965
7.56021, 10, 7.32178, 6.2801, 3.4641, 2.67822, 0, 7.30122, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.2801, 6.30066, 6.2801
7.56809, 2, 7.19542, 6.26057, 2, -5.19542, 0, 7.17254, 6.26058, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26057, 6.26058, 6.26057, 6.26057, 6.28345, 6.26057
7.57597, 8, 7.07311, 6.24148, 3.16228, 0.926893, 0, 7.04791, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.24148, 6.26668, 6.24148
7.58386, 8, 6.95539, 6.22184, 3.16228, 1.04461, 0, 6.92793, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.22184, 6.2493, 6.22184
7.59174, 12, 6.844, 6.20223, 3.74166, 5.156, 0, 6.81437, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.20223, 6.23186, 6.20223
7.59962, 10, 6.74034, 6.18323, 3.4641, 3.25966, 0, 6.70871, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.18323, 6.21486, 6.18323
7.60751, 8, 6.64379, 6.16368, 3.16228, 1.35621, 0, 6.61036, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.16368, 6.19711, 6.16368
