   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_103.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.83531, 64, 62.2956, 48.5787, 8.12404, 1.70445, 0, 48.5787, 48.5853, 48.5788, 62.2885, 48.579, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787, 48.5787
6.84321, 60, 66.8905, 48.5656, 7.87401, -6.89055, 0, 48.5656, 48.5726, 48.5657, 66.8833, 48.5658, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656, 48.5656
6.8511, 64, 72.79, 48.5508, 8.12404, -8.78999, 0, 48.5508, 48.5582, 48.5509, 72.7824, 48.5509, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508, 48.5508
6.859, 100, 80.2708, 48.5341, 10.0995, 19.7292, 0, 48.5341, 48.5418, 48.5342, 80.263, 48.5342, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341, 48.5341
6.86689, 122, 89.6422, 48.5151, 11.1355, 32.3578, 0, 48.5151, 48.523, 48.5152, 89.6341, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151, 48.5151
6.87479, 132, 101.234, 48.4931, 11.5758, 30.7662, 0, 48.4931, 48.5012, 48.4932, 101.226, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931, 48.4931
6.88268, 128, 115.394, 48.4674, 11.4018, 12.6059, 0, 48.4674, 48.4756, 48.4675, 115.386, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674, 48.4674
6.89058, 104, 132.477, 48.4371, 10.2956, -28.4766, 0, 48.4371, 48.4452, 48.4372, 132.468, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371, 48.4371
6.89847, 166, 152.816, 48.4008, 12.9615, 13.1839, 0, 48.4008, 48.4089, 48.4009, 152.808, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008, 48.4008
6.90637, 174, 176.724, 48.3571, 13.2665, -2.72435, 0, 48.3571, 48.3651, 48.3572, 176.716, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571, 48.3571
6.91426, 226, 204.455, 48.3041, 15.0997, 21.5445, 0, 48.3041, 48.3118, 48.3042, 204.448, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041, 48.3041
6.92216, 342, 236.187, 48.2395, 18.5472, 105.813, 0, 48.2395, 48.247, 48.2396, 236.179, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395, 48.2395
6.93006, 270, 272.001, 48.1605, 16.4924, -2.00116, 0, 48.1606, 48.1677, 48.1606, 271.994, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605, 48.1605
6.93795, 348, 311.848, 48.0641, 18.7083, 36.1518, 0, 48.0641, 48.0709, 48.0642, 311.841, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641, 48.0641
6.94585, 390, 355.545, 47.9466, 19.799, 34.4548, 0, 47.9466, 47.9529, 47.9467, 355.539, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466, 47.9466
6.95374, 440, 402.728, 47.8038, 21.0238, 37.2717, 0, 47.8038, 47.8097, 47.8039, 402.722, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038, 47.8038
6.96164, 446, 452.877, 47.631, 21.166, -6.87735, 0, 47.6311, 47.6365, 47.6311, 452.872, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631, 47.631
6.96953, 534, 505.299, 47.4234, 23.1517, 28.7008, 0, 47.4235, 47.4284, 47.4235, 505.294, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234, 47.4234
6.97743, 588, 559.112, 47.1757, 24.2899, 28.8879, 0, 47.1757, 47.1801, 47.1758, 559.108, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757, 47.1757
6.98532, 540, 613.306, 46.8821, 23.2809, -73.3064, 0, 46.8821, 46.8861, 46.8822, 613.302, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821, 46.8821
6.99322, 606, 666.732, 46.5373, 24.6577, -60.7319, 0, 46.5373, 46.5408, 46.5374, 666.728, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373, 46.5373
7.00111, 680, 717.993, 45.9643, 26.1151, -37.9931, 0, 45.9644, 45.9675, 45.9644, 717.99, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643, 45.9643
7.00901, 698, 765.532, 44.8779, 26.4575, -67.5322, 0, 44.8779, 44.8806, 44.878, 765.529, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779, 44.8779
7.0169, 822, 808.581, 43.7728, 28.7054, 13.4185, 0, 43.7728, 43.7752, 43.7729, 808.579, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728, 43.7728
7.0248, 870, 845.918, 42.6168, 29.5296, 24.0821, 0, 42.6168, 42.6188, 42.6169, 845.916, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168, 42.6168
7.03269, 804, 876.453, 41.4131, 28.3901, -72.4527, 0, 41.4131, 41.4148, 41.4132, 876.451, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131, 41.4131
7.04059, 858, 899.28, 40.1661, 29.3258, -41.2802, 0, 40.1661, 40.1676, 40.1662, 899.279, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661, 40.1661
7.04849, 926, 913.701, 38.8814, 30.4631, 12.299, 0, 38.8814, 38.8827, 38.8815, 913.7, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814, 38.8814
7.05638, 986, 919.261, 37.5661, 31.4325, 66.7386, 0, 37.5662, 37.5672, 37.5663, 919.26, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661, 37.5661
7.06428, 908, 915.776, 36.2284, 30.1662, -7.776, 0, 36.2284, 36.2292, 36.2285, 915.775, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284, 36.2284
7.07217, 812, 903.34, 34.8776, 28.5307, -91.34, 0, 34.8776, 34.8783, 34.8777, 903.339, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776, 34.8776
7.08007, 822, 882.317, 33.524, 28.7054, -60.3165, 0, 33.524, 33.5246, 33.5241, 882.316, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524, 33.524
7.08796, 854, 853.325, 32.1785, 29.2575, 0.675415, 0, 32.1785, 32.179, 32.1786, 853.324, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785, 32.1785
7.09586, 748, 817.209, 30.855, 27.3861, -69.2086, 0, 30.855, 30.8555, 30.8551, 817.208, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855, 30.855
7.10375, 736, 774.979, 29.5597, 27.1662, -38.9792, 0, 29.5597, 29.56, 29.5598, 774.979, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597, 29.5597
7.11165, 660, 727.789, 28.3022, 25.7294, -67.7891, 0, 28.3022, 28.3025, 28.3023, 727.789, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022, 28.3022
7.11954, 648, 676.871, 27.0921, 25.4951, -28.8709, 0, 27.0921, 27.0924, 27.0923, 676.87, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921, 27.0921
7.12744, 638, 623.474, 25.9377, 25.2982, 14.5264, 0, 25.9378, 25.938, 25.9379, 623.473, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377, 25.9377
7.13533, 576, 568.845, 24.8607, 24.0416, 7.1554, 0, 24.8607, 24.8609, 24.8609, 568.844, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607, 24.8607
7.14323, 454, 514.125, 23.8479, 21.3542, -60.1248, 0, 23.8479, 23.8481, 23.8482, 514.124, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479, 23.8479
7.15112, 428, 460.366, 22.9018, 20.7364, -32.3662, 0, 22.9018, 22.902, 22.9021, 460.366, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018, 22.9018
7.15902, 398, 408.475, 22.0221, 20, -10.4751, 0, 22.0221, 22.0223, 22.0225, 408.474, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221, 22.0221
7.16692, 316, 359.199, 21.2079, 17.8326, -43.1992, 0, 21.2079, 21.2081, 21.2084, 359.198, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079, 21.2079
7.17481, 280, 313.137, 20.4567, 16.7929, -33.1369, 0, 20.4567, 20.4569, 20.4574, 313.136, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567, 20.4567
7.18271, 286, 270.699, 19.7651, 16.9706, 15.3013, 0, 19.7651, 19.7653, 19.766, 270.698, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651, 19.7651
7.1906, 220, 232.147, 19.1294, 14.8997, -12.1472, 0, 19.1294, 19.1295, 19.1307, 232.146, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294, 19.1294
7.1985, 180, 197.596, 18.5438, 13.4907, -17.5957, 0, 18.5438, 18.5439, 18.5455, 197.594, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438, 18.5438
7.20639, 162, 167.024, 18.0024, 12.8062, -5.02423, 0, 18.0024, 18.0026, 18.0049, 167.022, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024, 18.0024
7.21429, 172, 140.314, 17.5001, 13.1909, 31.6856, 0, 17.5001, 17.5003, 17.5035, 140.311, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001, 17.5001
7.22218, 122, 117.256, 17.0319, 11.1355, 4.74414, 0, 17.0319, 17.0321, 17.0366, 117.251, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319, 17.0319
7.23008, 86, 97.5858, 16.592, 9.38083, -11.5858, 0, 16.592, 16.5921, 16.5983, 97.5793, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592, 16.592
7.23797, 64, 80.9921, 16.1742, 8.12404, -16.9921, 0, 16.1743, 16.1744, 16.1828, 80.9834, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742, 16.1742
7.24587, 68, 67.143, 15.7739, 8.3666, 0.856964, 0, 15.7739, 15.774, 15.7852, 67.1315, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739, 15.7739
7.25376, 46, 55.7053, 15.385, 6.9282, -9.7053, 0, 15.385, 15.3852, 15.4001, 55.69, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385, 15.385
7.26166, 54, 46.3482, 15.0033, 7.48331, 7.65178, 0, 15.0033, 15.0035, 15.0231, 46.3282, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033, 15.0033
7.26956, 50, 38.7629, 14.6255, 7.2111, 11.2371, 0, 14.6255, 14.6257, 14.6513, 38.7368, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255, 14.6255
7.27745, 38, 32.6628, 14.249, 6.32456, 5.3372, 0, 14.249, 14.2492, 14.2823, 32.6292, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249
7.28535, 36, 27.7909, 13.871, 6.16441, 8.20914, 0, 13.871, 13.8712, 13.9136, 27.7481, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871, 13.871
7.29324, 16, 23.9203, 13.4891, 4.24264, -7.92034, 0, 13.4891, 13.4893, 13.543, 23.8663, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891, 13.4891
7.30114, 18, 20.9226, 13.1693, 4.47214, -2.92257, 0, 13.1693, 13.1695, 13.2367, 20.8549, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693, 13.1693
7.30903, 4, 18.6641, 12.942, 2.44949, -14.6641, 0, 12.942, 12.9421, 13.0255, 18.5803, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942, 12.942
7.31693, 10, 16.8752, 12.6752, 3.4641, -6.87517, 0, 12.6752, 12.6754, 12.7778, 16.7724, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752, 12.6752
7.32482, 6, 15.4852, 12.4113, 2.82843, -9.48516, 0, 12.4113, 12.4115, 12.5359, 15.3603, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113, 12.4113
7.33272, 12, 14.4032, 12.1504, 3.74166, -2.40319, 0, 12.1504, 12.1506, 12.3004, 14.253, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504, 12.1504
7.34061, 16, 13.5559, 11.892, 4.24264, 2.44414, 0, 11.892, 11.8922, 12.0706, 13.377, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892, 11.892
7.34851, 12, 12.8862, 11.6364, 3.74166, -0.886236, 0, 11.6364, 11.6366, 11.8469, 12.6754, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364, 11.6364
7.3564, 16, 12.5654, 11.5991, 4.24264, 3.43464, 0, 11.5991, 11.5993, 11.8449, 12.3193, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5991, 11.5992, 11.5991
7.3643, 14, 12.3402, 11.5613, 4, 1.65983, 0, 11.5613, 11.5615, 11.8453, 12.0558, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5613, 11.5614, 11.5613
7.37219, 12, 12.1853, 11.5235, 3.74166, -0.185287, 0, 11.5235, 11.5237, 11.8485, 11.86, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5235, 11.5237, 11.5235
7.38009, 14, 12.0817, 11.4864, 4, 1.9183, 0, 11.4865, 11.4867, 11.8545, 11.7132, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4864, 11.4867, 11.4864
7.38799, 12, 12.0135, 11.4488, 3.74166, -0.0135136, 0, 11.4488, 11.449, 11.8615, 11.6002, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4488, 11.4492, 11.4488
7.39588, 22, 11.9703, 11.4113, 4.89898, 10.0297, 0, 11.4113, 11.4115, 11.8694, 11.5114, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4118, 11.4113
7.40378, 12, 11.9444, 11.3742, 3.74166, 0.0555716, 0, 11.3742, 11.3744, 11.8778, 11.4399, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3742, 11.3749, 11.3742
7.41167, 16, 11.9286, 11.3367, 4.24264, 4.07141, 0, 11.3367, 11.3369, 11.8847, 11.3793, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3367, 11.3377, 11.3367
7.41957, 8, 11.9187, 11.2992, 3.16228, -3.91871, 0, 11.2992, 11.2994, 11.8897, 11.3267, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.2992, 11.3005, 11.2992
7.42746, 4, 11.9118, 11.2623, 2.44949, -7.91176, 0, 11.2623, 11.2625, 11.8922, 11.2798, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2623, 11.2641, 11.2623
7.43536, 8, 11.904, 11.225, 3.16228, -3.90399, 0, 11.225, 11.2252, 11.8904, 11.2361, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.225, 11.2273, 11.225
7.44325, 10, 11.8938, 11.1877, 3.4641, -1.8938, 0, 11.1877, 11.188, 11.8836, 11.1947, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1877, 11.1908, 11.1877
7.45115, 16, 11.8799, 11.1508, 4.24264, 4.12009, 0, 11.1509, 11.1511, 11.8714, 11.1551, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1508, 11.1548, 11.1508
7.45904, 14, 11.8604, 11.1136, 4, 2.13963, 0, 11.1136, 11.1138, 11.8524, 11.1162, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1136, 11.1187, 11.1136
7.46694, 16, 11.8348, 11.0764, 4.24264, 4.16521, 0, 11.0764, 11.0766, 11.8264, 11.078, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0764, 11.0829, 11.0764
7.47483, 18, 11.803, 11.0396, 4.47214, 6.19696, 0, 11.0396, 11.0399, 11.7936, 11.0406, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0396, 11.0478, 11.0396
7.48273, 16, 11.7642, 11.0026, 4.24264, 4.23584, 0, 11.0026, 11.0028, 11.7531, 11.0032, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0026, 11.0128, 11.0026
7.49063, 18, 11.7186, 10.9656, 4.47214, 6.28142, 0, 10.9656, 10.9658, 11.7054, 10.966, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9656, 10.9782, 10.9656
7.49852, 8, 11.6667, 10.9288, 3.16228, -3.66672, 0, 10.9289, 10.9291, 11.6509, 10.929, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9288, 10.9442, 10.9288
7.50642, 16, 11.6087, 10.8919, 4.24264, 4.39132, 0, 10.8919, 10.8921, 11.5898, 10.892, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.8919, 10.9104, 10.8919
7.51431, 16, 11.5454, 10.8549, 4.24264, 4.45459, 0, 10.855, 10.8552, 11.523, 10.855, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.8549, 10.855, 10.8549, 10.8549, 10.8771, 10.8549
