   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_205.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.394516, 0, 7.79551e-10, 2.17143e-35, 1.41421, -7.79551e-10, 0, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.17143e-35, 2.09457e-11, 2.17143e-35, 2.17143e-35, 6.57459e-13, 2.17143e-35, 7.57948e-10, 2.17143e-35, 2.17143e-35, 2.17143e-35
0.4024, 0, 1.22955e-09, 1.60497e-34, 1.41421, -1.22955e-09, 0, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 1.60497e-34, 3.30673e-11, 1.60497e-34, 1.60497e-34, 1.10742e-12, 1.60497e-34, 1.19538e-09, 1.60497e-34, 1.60497e-34, 1.60497e-34
0.410284, 0, 1.92251e-09, 1.11704e-33, 1.41421, -1.92251e-09, 0, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 1.11704e-33, 5.17624e-11, 1.11704e-33, 1.11704e-33, 1.8605e-12, 1.11704e-33, 1.86889e-09, 1.11704e-33, 1.11704e-33, 1.11704e-33
0.418169, 0, 2.98015e-09, 6.6793e-33, 1.41421, -2.98015e-09, 0, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 6.6793e-33, 8.03511e-11, 6.6793e-33, 6.6793e-33, 3.11946e-12, 6.6793e-33, 2.89668e-09, 6.6793e-33, 6.6793e-33, 6.6793e-33
0.426053, 0, 4.58022e-09, 4.03144e-32, 1.41421, -4.58022e-09, 0, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 4.03144e-32, 1.23702e-10, 4.03144e-32, 4.03144e-32, 5.22277e-12, 4.03144e-32, 4.4513e-09, 4.03144e-32, 4.03144e-32, 4.03144e-32
0.433938, 0, 6.97984e-09, 2.18116e-31, 1.41421, -6.97984e-09, 0, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 2.18116e-31, 1.88899e-10, 2.18116e-31, 2.18116e-31, 8.73556e-12, 2.18116e-31, 6.78221e-09, 2.18116e-31, 2.18116e-31, 2.18116e-31
0.441822, 0, 1.05475e-08, 1.1527e-30, 1.41421, -1.05475e-08, 0, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 1.1527e-30, 2.86155e-10, 1.1527e-30, 1.1527e-30, 1.46015e-11, 1.1527e-30, 1.02467e-08, 1.1527e-30, 1.1527e-30, 1.1527e-30
0.449706, 0, 1.58063e-08, 5.8145e-30, 1.41421, -1.58063e-08, 0, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 5.8145e-30, 4.30087e-10, 5.8145e-30, 5.8145e-30, 2.43948e-11, 5.8145e-30, 1.53519e-08, 5.8145e-30, 5.8145e-30, 5.8145e-30
0.457591, 0, 2.34926e-08, 2.77708e-29, 1.41421, -2.34926e-08, 0, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 2.77708e-29, 6.41446e-10, 2.77708e-29, 2.77708e-29, 4.07381e-11, 2.77708e-29, 2.28104e-08, 2.77708e-29, 2.77708e-29, 2.77708e-29
0.465475, 0, 3.46327e-08, 1.28073e-28, 1.41421, -3.46327e-08, 0, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 1.28073e-28, 9.49468e-10, 1.28073e-28, 1.28073e-28, 6.7988e-11, 1.28073e-28, 3.36152e-08, 1.28073e-28, 1.28073e-28, 1.28073e-28
0.473359, 0, 5.06455e-08, 5.66221e-28, 1.41421, -5.06455e-08, 0, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 5.66221e-28, 1.39505e-09, 5.66221e-28, 5.66221e-28, 1.13356e-10, 5.66221e-28, 4.91371e-08, 5.66221e-28, 5.66221e-28, 5.66221e-28
0.481244, 0, 7.34747e-08, 2.3883e-27, 1.41421, -7.34747e-08, 0, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.3883e-27, 2.03499e-09, 2.3883e-27, 2.3883e-27, 1.88719e-10, 2.3883e-27, 7.1251e-08, 2.3883e-27, 2.3883e-27, 2.3883e-27
0.489128, 0, 1.0576e-07, 9.62096e-27, 1.41421, -1.0576e-07, 0, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 9.62096e-27, 2.9476e-09, 9.62096e-27, 9.62096e-27, 3.13519e-10, 9.62096e-27, 1.02499e-07, 9.62096e-27, 9.62096e-27, 9.62096e-27
0.497013, 0, 1.51058e-07, 3.70481e-26, 1.41421, -1.51058e-07, 0, 3.70481e-26, 3.70481e-26, 3.70481e-26, 3.70481e-26, 3.70481e-26, 6.06418e-13, 3.70481e-26, 3.70481e-26, 3.70481e-26, 4.24021e-09, 3.70481e-26, 3.70481e-26, 5.1936e-10, 3.70481e-26, 1.46298e-07, 3.70481e-26, 3.70481e-26, 3.70481e-26
0.504897, 0, 2.14117e-07, 1.36593e-25, 1.41421, -2.14117e-07, 0, 1.36593e-25, 1.36593e-25, 1.36593e-25, 1.36593e-25, 1.36593e-25, 2.15797e-12, 1.36593e-25, 1.36593e-25, 1.36593e-25, 6.05887e-09, 1.36593e-25, 1.36593e-25, 8.57193e-10, 1.36593e-25, 2.07198e-07, 1.36593e-25, 1.36593e-25, 1.36593e-25
0.512781, 0, 3.01227e-07, 4.86106e-25, 1.41421, -3.01227e-07, 0, 4.86106e-25, 4.86106e-25, 4.86106e-25, 4.86106e-25, 4.86106e-25, 5.98605e-12, 4.86106e-25, 4.86106e-25, 4.86106e-25, 8.601e-09, 4.86106e-25, 4.86106e-25, 1.40841e-09, 4.86106e-25, 2.91212e-07, 4.86106e-25, 4.86106e-25, 4.86106e-25
0.520666, 0, 4.23487e-07, 2.55456e-10, 1.41421, -4.23487e-07, 2.55456e-10, 2.55501e-10, 2.55545e-10, 1.10202e-09, 3.05357e-10, 2.67321e-10, 2.99436e-10, 5.87856e-10, 2.58583e-10, 1.47925e-09, 1.23876e-08, 2.59527e-10, 2.55456e-10, 2.55718e-09, 2.55458e-10, 4.06519e-07, 2.55456e-10, 2.55456e-10, 2.74013e-10
0.52855, 0, 5.93201e-07, 9.07308e-10, 1.41421, -5.93201e-07, 9.07308e-10, 9.07467e-10, 9.07625e-10, 3.90171e-09, 1.08382e-09, 9.49278e-10, 1.04574e-09, 2.08305e-09, 9.18371e-10, 5.23606e-09, 1.79136e-08, 9.21708e-10, 9.07308e-10, 4.64594e-09, 9.07315e-10, 5.63508e-07, 9.07308e-10, 9.07308e-10, 9.72949e-10
0.536435, 0, 8.30529e-07, 2.50907e-09, 1.41421, -8.30529e-07, 2.50907e-09, 2.50951e-09, 2.50994e-09, 1.07697e-08, 2.996e-09, 2.62485e-09, 2.87501e-09, 5.75259e-09, 2.53958e-09, 1.44508e-08, 2.62019e-08, 2.54879e-09, 2.50907e-09, 8.53971e-09, 2.50909e-09, 7.76138e-07, 2.50907e-09, 2.50907e-09, 2.69015e-09
0.544319, 0, 1.16733e-06, 6.32533e-09, 1.41421, -1.16733e-06, 6.32533e-09, 6.32643e-09, 6.32753e-09, 2.71174e-08, 7.55094e-09, 6.61675e-09, 7.224e-09, 1.44893e-08, 6.40214e-09, 3.63827e-08, 3.91359e-08, 6.42532e-09, 6.32533e-09, 1.59795e-08, 6.32537e-09, 1.0628e-06, 6.32533e-09, 6.32533e-09, 6.78112e-09
0.552203, 0, 1.6575e-06, 1.516e-08, 1.41421, -1.6575e-06, 1.516e-08, 1.51627e-08, 1.51653e-08, 6.49408e-08, 1.80944e-08, 1.58578e-08, 1.72721e-08, 3.47064e-08, 1.5344e-08, 8.71239e-08, 6.03285e-08, 1.53994e-08, 1.516e-08, 3.04882e-08, 1.51602e-08, 1.44845e-06, 1.516e-08, 1.516e-08, 1.62513e-08
0.560088, 0, 2.39716e-06, 3.50534e-08, 1.41421, -2.39716e-06, 3.50534e-08, 3.50596e-08, 3.50656e-08, 1.50071e-07, 4.18333e-08, 3.66656e-08, 4.01567e-08, 8.02151e-08, 3.54784e-08, 2.01325e-07, 9.68717e-08, 3.56066e-08, 3.50534e-08, 5.9215e-08, 3.50537e-08, 1.96772e-06, 3.50534e-08, 3.50534e-08, 3.75748e-08
0.567972, 0, 3.56314e-06, 7.86462e-08, 1.41421, -3.56314e-06, 7.86462e-08, 7.86599e-08, 7.86735e-08, 3.36549e-07, 9.38486e-08, 8.2261e-08, 9.06213e-08, 1.79911e-07, 7.9599e-08, 4.51474e-07, 1.62764e-07, 7.98865e-08, 7.86462e-08, 1.16356e-07, 7.86468e-08, 2.67064e-06, 7.86462e-08, 7.86462e-08, 8.42998e-08
0.575857, 0, 5.49252e-06, 1.71636e-07, 1.41421, -5.49252e-06, 1.71636e-07, 1.71666e-07, 1.71696e-07, 7.34177e-07, 2.04796e-07, 1.79521e-07, 2.04586e-07, 3.92517e-07, 1.73715e-07, 9.84853e-07, 2.85446e-07, 1.74342e-07, 1.71636e-07, 2.2995e-07, 1.71638e-07, 3.63255e-06, 1.71636e-07, 1.71636e-07, 1.83968e-07
0.583741, 0, 8.81375e-06, 3.64915e-07, 1.41421, -8.81375e-06, 3.64915e-07, 3.64978e-07, 3.65041e-07, 1.56028e-06, 4.35377e-07, 3.81669e-07, 4.47494e-07, 8.34272e-07, 3.69331e-07, 2.09295e-06, 5.18032e-07, 3.70663e-07, 3.64915e-07, 4.54253e-07, 3.64917e-07, 4.97218e-06, 3.64915e-07, 3.64915e-07, 3.91119e-07
0.591625, 0, 1.46839e-05, 7.55545e-07, 1.41421, -1.46839e-05, 7.55545e-07, 7.55677e-07, 7.55807e-07, 3.22925e-06, 9.01361e-07, 7.90217e-07, 9.40086e-07, 1.72684e-06, 7.64684e-07, 4.33157e-06, 9.60405e-07, 7.67441e-07, 7.55545e-07, 8.91135e-07, 7.55551e-07, 6.88169e-06, 7.55545e-07, 7.55545e-07, 8.09772e-07
0.59951, 0, 2.52407e-05, 1.52503e-06, 1.41421, -2.52407e-05, 1.52503e-06, 1.52529e-06, 1.52555e-06, 6.51541e-06, 1.81919e-06, 1.59497e-06, 1.92663e-06, 3.48449e-06, 1.54346e-06, 8.73919e-06, 1.79763e-06, 1.54902e-06, 1.52503e-06, 1.72893e-06, 1.52504e-06, 9.68186e-06, 1.52503e-06, 1.52503e-06, 1.63442e-06
0.607394, 0, 4.43083e-05, 3.00149e-06, 1.41421, -4.43083e-05, 3.00149e-06, 3.00202e-06, 3.00253e-06, 1.28179e-05, 3.58013e-06, 3.13908e-06, 3.85665e-06, 6.85587e-06, 3.03776e-06, 1.71922e-05, 3.36234e-06, 3.0487e-06, 3.00149e-06, 3.3054e-06, 3.00152e-06, 1.39105e-05, 3.00149e-06, 3.00149e-06, 3.21668e-06
0.615278, 0, 7.85785e-05, 5.76138e-06, 1.41421, -7.85785e-05, 5.76138e-06, 5.76238e-06, 5.76338e-06, 2.45928e-05, 6.87143e-06, 6.02533e-06, 7.54915e-06, 1.31555e-05, 5.83096e-06, 3.29844e-05, 6.23662e-06, 5.85195e-06, 5.76138e-06, 6.21053e-06, 5.76143e-06, 2.04678e-05, 5.76138e-06, 5.76138e-06, 6.17419e-06
0.623163, 0, 0.000139462, 1.0788e-05, 1.41421, -0.000139462, 1.0788e-05, 1.07899e-05, 1.07917e-05, 4.60273e-05, 1.28652e-05, 1.12819e-05, 1.44568e-05, 2.46247e-05, 1.09182e-05, 6.17305e-05, 1.14109e-05, 1.09575e-05, 1.0788e-05, 1.14466e-05, 1.07881e-05, 3.08445e-05, 1.0788e-05, 1.0788e-05, 1.15605e-05
0.631047, 0, 0.000245899, 1.97092e-05, 1.41421, -0.000245899, 1.97092e-05, 1.97127e-05, 1.9716e-05, 8.40474e-05, 2.35017e-05, 2.0611e-05, 2.70981e-05, 4.49715e-05, 1.99469e-05, 0.000112717, 2.05221e-05, 2.00186e-05, 1.97092e-05, 2.06682e-05, 1.97094e-05, 4.74679e-05, 1.97092e-05, 1.97092e-05, 2.11196e-05
0.638932, 0, 0.000428465, 3.51403e-05, 1.41421, -0.000428465, 3.51403e-05, 3.51463e-05, 3.51524e-05, 0.000149771, 4.18973e-05, 3.67469e-05, 4.97397e-05, 8.01497e-05, 3.55638e-05, 0.000200852, 3.61967e-05, 3.56915e-05, 3.51403e-05, 3.65279e-05, 3.51405e-05, 7.42004e-05, 3.51403e-05, 3.51403e-05, 3.76531e-05
0.646816, 0, 0.000735145, 6.11561e-05, 1.41421, -0.000735145, 6.11561e-05, 6.11667e-05, 6.11772e-05, 0.000260504, 7.29069e-05, 6.39502e-05, 8.94468e-05, 0.00013943, 6.18926e-05, 0.000349337, 6.2524e-05, 6.21148e-05, 6.11561e-05, 6.31533e-05, 6.11566e-05, 0.000117044, 6.11561e-05, 6.11561e-05, 6.55261e-05
