   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0315624, 476, 0, 0, 21.8632, 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0236779, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0157934, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00790896, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-2.44923e-05, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00785998, 0, 1.58512e-24, 0, 1.41421, -1.58512e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69543e-27, 0, 0, 2.24517e-29, 1.80664e-29, 0, 1.58038e-24, 0, 0, 0
0.0157444, 0, 4.86294e-24, 0, 1.41421, -4.86294e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4405e-26, 0, 0, 6.97323e-29, 5.75491e-29, 0, 4.8484e-24, 0, 0, 0
0.0236289, 0, 1.43309e-23, 0, 1.41421, -1.43309e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2451e-26, 0, 0, 2.07983e-28, 1.75122e-28, 0, 1.42881e-23, 0, 0, 0
0.0315134, 0, 4.08068e-23, 0, 1.41421, -4.08068e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20878e-25, 0, 0, 5.99284e-28, 5.12931e-28, 0, 4.06849e-23, 0, 0, 0
0.0393979, 0, 1.1275e-22, 0, 1.41421, -1.1275e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33988e-25, 0, 0, 1.67548e-27, 1.45376e-27, 0, 1.12413e-22, 0, 0, 0
0.0472823, 0, 3.03268e-22, 0, 1.41421, -3.03268e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98338e-25, 0, 0, 4.56012e-27, 4.00262e-27, 0, 3.02362e-22, 0, 0, 0
