   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_209.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0301012, 418, 0, 0, 20.4939, 418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0222191, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0143369, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00645479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00142736, 0, 1.89025e-25, 0, 1.41421, -1.89025e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55917e-28, 0, 0, 2.73002e-30, 0, 0, 1.88366e-25, 0, 0, 0
0.00930951, 0, 6.56926e-25, 0, 1.41421, -6.56926e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27953e-27, 0, 0, 9.59769e-30, 0, 0, 6.54637e-25, 0, 0, 0
0.0171917, 0, 2.16028e-24, 0, 1.41421, -2.16028e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49616e-27, 0, 0, 3.19588e-29, 0, 0, 2.15275e-24, 0, 0, 0
0.0250738, 0, 6.78716e-24, 0, 1.41421, -6.78716e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35514e-26, 0, 0, 1.01725e-28, 0, 0, 6.76351e-24, 0, 0, 0
0.032956, 0, 2.05117e-23, 0, 1.41421, -2.05117e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11754e-26, 0, 0, 3.11548e-28, 0, 0, 2.04402e-23, 0, 0, 0
0.0408381, 0, 5.99246e-23, 0, 1.41421, -5.99246e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07938e-25, 0, 0, 9.22542e-28, 0, 0, 5.97157e-23, 0, 0, 0
0.0487202, 0, 1.69881e-22, 0, 1.41421, -1.69881e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89486e-25, 0, 0, 2.65114e-27, 0, 0, 1.69289e-22, 0, 0, 0
0.0566024, 0, 4.68709e-22, 0, 1.41421, -4.68709e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62642e-24, 0, 0, 7.41557e-27, 0, 0, 4.67075e-22, 0, 0, 0
0.0644845, 0, 1.26157e-21, 0, 1.41421, -1.26157e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37765e-24, 0, 0, 2.02373e-26, 0, 0, 1.25718e-21, 0, 0, 0
0.0723667, 0, 3.31905e-21, 0, 1.41421, -3.31905e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15171e-23, 0, 0, 5.39887e-26, 0, 0, 3.30748e-21, 0, 0, 0
0.0802488, 0, 8.5489e-21, 0, 1.41421, -8.5489e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96646e-23, 0, 0, 1.41027e-25, 0, 0, 8.51909e-21, 0, 0, 0
0.088131, 0, 2.1587e-20, 0, 1.41421, -2.1587e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49068e-23, 0, 0, 3.61201e-25, 0, 0, 2.15118e-20, 0, 0, 0
0.0960131, 0, 5.35018e-20, 0, 1.41421, -5.35018e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85651e-22, 0, 0, 9.0814e-25, 0, 0, 5.33152e-20, 0, 0, 0
0.103895, 0, 1.30279e-19, 0, 1.41421, -1.30279e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52065e-22, 0, 0, 2.24366e-24, 0, 0, 1.29824e-19, 0, 0, 0
0.111777, 0, 3.11949e-19, 0, 1.41421, -3.11949e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08246e-21, 0, 0, 5.45183e-24, 0, 0, 3.10861e-19, 0, 0, 0
0.11966, 0, 7.3508e-19, 0, 1.41421, -7.3508e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55072e-21, 0, 0, 1.30392e-23, 0, 0, 7.32516e-19, 0, 0, 0
0.127542, 0, 1.70575e-18, 0, 1.41421, -1.70575e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91894e-21, 0, 0, 3.07166e-23, 0, 0, 1.6998e-18, 0, 0, 0
0.135424, 0, 3.90022e-18, 0, 1.41421, -3.90022e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35337e-20, 0, 0, 7.13148e-23, 0, 0, 3.88661e-18, 0, 0, 0
0.143306, 0, 8.79267e-18, 0, 1.41421, -8.79267e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05104e-20, 0, 0, 1.63306e-22, 0, 0, 8.762e-18, 0, 0, 0
0.151188, 0, 1.95511e-17, 0, 1.41421, -1.95511e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.78421e-20, 0, 0, 3.68929e-22, 0, 0, 1.94829e-17, 0, 0, 0
0.15907, 0, 4.2897e-17, 0, 1.41421, -4.2897e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48852e-19, 0, 0, 8.2261e-22, 0, 0, 4.27473e-17, 0, 0, 0
