   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_220.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.29185, 2276, 2165.04, 45.6643, 47.7284, 110.964, 0, 45.6643, 45.6643, 2164.45, 46.2373, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6643, 45.6733, 45.6643
6.29973, 2578, 2502.95, 45.7109, 50.7937, 75.0513, 0, 45.7109, 45.7109, 2502.18, 46.4659, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7109, 45.7204, 45.7109
6.30761, 2786, 2862.81, 45.7562, 52.8015, -76.811, 0, 45.7563, 45.7562, 2861.82, 46.7402, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7562, 45.7661, 45.7562
6.31549, 3302, 3239.19, 45.8003, 57.4804, 62.8103, 0, 45.8003, 45.8003, 3237.91, 47.0685, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8003, 45.8105, 45.8003
6.32337, 3764, 3625.4, 45.843, 61.3677, 138.596, 0, 45.843, 45.843, 3623.78, 47.4593, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.843, 45.8535, 45.843
6.33125, 4076, 4013.58, 45.8843, 63.8592, 62.4209, 0, 45.8843, 45.8843, 4011.53, 47.921, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8843, 45.8949, 45.8843
6.33914, 4502, 4394.93, 45.9241, 67.1118, 107.071, 0, 45.9241, 45.9241, 4392.38, 48.4619, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9241, 45.9348, 45.9241
6.34702, 4562, 4759.97, 45.9623, 67.5574, -197.966, 0, 45.9623, 45.9623, 4756.83, 49.0888, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9623, 45.9729, 45.9623
6.3549, 5142, 5099.03, 45.9986, 71.7217, 42.9683, 0, 45.9986, 45.9986, 5095.21, 49.8071, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 45.9986, 46.0092, 45.9986
6.36278, 5464, 5402.62, 46.0331, 73.9324, 61.3755, 0, 46.0331, 46.0331, 5398.03, 50.6202, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0331, 46.0435, 46.0331
6.37066, 5636, 5661.83, 46.0654, 75.0866, -25.8286, 0, 46.0654, 46.0654, 5656.36, 51.5282, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0654, 46.0755, 46.0654
6.37854, 5746, 5868.78, 46.0953, 75.8156, -122.781, 0, 46.0953, 46.0953, 5862.34, 52.5279, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.0953, 46.1051, 46.0953
6.38643, 6040, 6017.11, 46.1225, 77.7303, 22.8931, 0, 46.1225, 46.1225, 6009.61, 53.6125, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.1225, 46.132, 46.1225
6.39431, 6150, 6102.17, 46.1468, 78.4347, 47.833, 0, 46.1469, 46.1469, 6093.53, 54.7702, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1468, 46.1559, 46.1468
6.40219, 5986, 6121.36, 46.1679, 77.3822, -135.359, 0, 46.1679, 46.1679, 6111.53, 55.9855, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1679, 46.1764, 46.1679
6.41007, 6098, 6074.23, 46.1853, 78.1025, 23.7661, 0, 46.1853, 46.1853, 6063.17, 57.2381, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1853, 46.1933, 46.1853
6.41795, 5990, 5962.48, 46.1988, 77.408, 27.519, 0, 46.1988, 46.1988, 5950.17, 58.504, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.1988, 46.2063, 46.1988
6.42583, 5892, 5789.89, 46.208, 76.7724, 102.109, 0, 46.208, 46.208, 5776.34, 59.7555, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.208, 46.2149, 46.208
6.43371, 5522, 5562.08, 46.2125, 74.3236, -40.0801, 0, 46.2125, 46.2125, 5547.32, 60.9628, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2125, 46.2189, 46.2125
6.4416, 5292, 5286.2, 46.2121, 72.7599, 5.79541, 0, 46.2121, 46.2121, 5270.32, 62.0949, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2121, 46.2179, 46.2121
6.44948, 4962, 4970.65, 46.2065, 70.4557, -8.64893, 0, 46.2065, 46.2065, 4953.73, 63.1203, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2065, 46.2117, 46.2065
6.45736, 4586, 4624.51, 46.1955, 67.7348, -38.5083, 0, 46.1955, 46.1955, 4606.69, 64.0094, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.1955, 46.2002, 46.1955
6.46524, 4410, 4257.22, 46.179, 66.4229, 152.776, 0, 46.1791, 46.179, 4238.66, 64.7354, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.179, 46.1832, 46.179
6.47312, 3796, 3878.13, 46.157, 61.6279, -82.1287, 0, 46.157, 46.157, 3859.01, 65.2754, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.157, 46.1606, 46.157
6.481, 3618, 3496.15, 46.1294, 60.1664, 121.846, 0, 46.1294, 46.1294, 3476.67, 65.6122, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1294, 46.1326, 46.1294
6.48888, 3160, 3119.38, 46.0966, 56.2317, 40.623, 0, 46.0966, 46.0966, 3099.74, 65.7345, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0966, 46.0993, 46.0966
6.49677, 2864, 2754.85, 46.0587, 53.535, 109.153, 0, 46.0587, 46.0587, 2735.26, 65.6383, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.0587, 46.061, 46.0587
6.50465, 2386, 2408.45, 46.0162, 48.8672, -22.4509, 0, 46.0162, 46.0162, 2389.14, 65.3262, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0162, 46.0182, 46.0162
6.51253, 2190, 2084.78, 45.9696, 46.8188, 105.215, 0, 45.9696, 45.9696, 2065.94, 64.8081, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9696, 45.9713, 45.9696
6.52041, 1936, 1787.1, 45.9195, 44.0227, 148.903, 0, 45.9195, 45.9195, 1768.92, 64.1, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9195, 45.9209, 45.9195
6.52829, 1466, 1517.4, 45.8666, 38.3145, -51.3979, 0, 45.8666, 45.8666, 1500.04, 63.2235, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8666, 45.8678, 45.8666
6.53617, 1334, 1276.61, 45.8116, 36.5513, 57.3923, 0, 45.8116, 45.8116, 1260.21, 62.2046, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8116, 45.8126, 45.8116
6.54406, 1118, 1064.6, 45.7553, 33.4664, 53.3983, 0, 45.7554, 45.7554, 1049.28, 61.0724, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7553, 45.7561, 45.7553
6.55194, 888, 880.444, 45.6985, 29.8329, 7.55627, 0, 45.6985, 45.6985, 866.284, 59.8575, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6985, 45.6991, 45.6985
6.55982, 800, 722.591, 45.642, 28.3196, 77.4091, 0, 45.642, 45.642, 709.641, 58.5912, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.642, 45.6424, 45.642
6.5677, 606, 589.005, 45.5864, 24.6577, 16.9951, 0, 45.5864, 45.5864, 577.287, 57.3036, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5864, 45.5868, 45.5864
6.57558, 476, 477.366, 45.5324, 21.8632, -1.36633, 0, 45.5324, 45.5324, 466.876, 56.0225, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5324, 45.5327, 45.5324
6.58346, 410, 385.204, 45.4807, 20.2978, 24.7959, 0, 45.4807, 45.4807, 375.912, 54.773, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4807, 45.4809, 45.4807
6.59134, 342, 310.042, 45.4317, 18.5472, 31.9584, 0, 45.4317, 45.4317, 301.897, 53.5763, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4317, 45.4319, 45.4317
6.59923, 264, 249.459, 45.3858, 16.3095, 14.5405, 0, 45.3858, 45.3858, 242.396, 52.4495, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3858, 45.3859, 45.3858
6.60711, 228, 201.191, 45.3433, 15.1658, 26.8089, 0, 45.3433, 45.3433, 195.129, 51.4053, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3433, 45.3434, 45.3433
6.61499, 170, 163.175, 45.3043, 13.1149, 6.8246, 0, 45.3043, 45.3043, 158.027, 50.4523, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3043, 45.3044, 45.3043
6.62287, 166, 133.567, 45.2689, 12.9615, 32.4331, 0, 45.2689, 45.2689, 129.241, 49.5952, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.2689, 45.269, 45.2689
6.63075, 116, 110.76, 45.2371, 10.8628, 5.23993, 0, 45.2371, 45.2371, 107.162, 48.835, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2371, 45.2372, 45.2371
6.63863, 100, 93.3804, 45.2088, 10.0995, 6.61958, 0, 45.2088, 45.2088, 90.4193, 48.1698, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088, 45.2088
6.64652, 68, 80.2806, 45.1836, 8.3666, -12.2806, 0, 45.1837, 45.1837, 77.8688, 47.5954, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1836, 45.1837, 45.1836
6.6544, 62, 70.5087, 45.1615, 8, -8.50869, 0, 45.1615, 45.1616, 68.5645, 47.1057, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615, 45.1615
6.66228, 40, 63.2938, 45.1421, 6.48074, -23.2938, 0, 45.1421, 45.1421, 61.7427, 46.6931, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421, 45.1421
6.67016, 64, 58.0215, 45.1251, 8.12404, 5.9785, 0, 45.1251, 45.1251, 56.7967, 46.3499, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251, 45.1251
6.67804, 56, 54.2069, 45.1102, 7.61577, 1.79314, 0, 45.1102, 45.1102, 53.2496, 46.0674, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102, 45.1102
6.68592, 36, 51.4742, 45.097, 6.16441, -15.4742, 0, 45.097, 45.097, 50.7337, 45.8374, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097, 45.097
6.6938, 40, 49.536, 45.0852, 6.48074, -9.53601, 0, 45.0852, 45.0852, 48.969, 45.6521, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852, 45.0852
6.70169, 40, 48.1759, 45.0745, 6.48074, -8.17591, 0, 45.0745, 45.0745, 47.7461, 45.5042, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745, 45.0745
6.70957, 28, 47.2327, 45.0646, 5.47723, -19.2327, 0, 45.0646, 45.0647, 46.9102, 45.387, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646, 45.0646
6.71745, 60, 46.5888, 45.0553, 7.87401, 13.4112, 0, 45.0553, 45.0554, 46.3493, 45.2948, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553, 45.0553
6.72533, 34, 46.1602, 45.0464, 6, -12.1602, 0, 45.0464, 45.0465, 45.984, 45.2224, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464, 45.0464
6.73321, 50, 45.8885, 45.0376, 7.2111, 4.11145, 0, 45.0376, 45.0377, 45.7602, 45.1657, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376, 45.0376
6.74109, 48, 45.7357, 45.0288, 7.07107, 2.26433, 0, 45.0288, 45.0289, 45.6432, 45.1211, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288, 45.0288
6.74898, 46, 45.6793, 45.0198, 6.9282, 0.320656, 0, 45.0198, 45.02, 45.6133, 45.0857, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198, 45.0198
6.75686, 68, 45.7108, 45.0105, 8.3666, 22.2892, 0, 45.0105, 45.0107, 45.6641, 45.057, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105, 45.0105
6.76474, 50, 45.8332, 45.0009, 7.2111, 4.16678, 0, 45.0009, 45.0011, 45.8004, 45.0334, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009, 45.0009
6.77262, 52, 46.0613, 44.9907, 7.34847, 5.93866, 0, 44.9908, 44.991, 46.0385, 45.0133, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907, 44.9907
6.7805, 76, 46.4221, 44.9801, 8.83176, 29.5779, 0, 44.9801, 44.9804, 46.4063, 44.9955, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801, 44.9801
6.78838, 56, 46.9561, 44.9689, 7.61577, 9.04387, 0, 44.9689, 44.9692, 46.9453, 44.9794, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689, 44.9689
6.79626, 76, 47.7197, 44.957, 8.83176, 28.2803, 0, 44.957, 44.9574, 47.7122, 44.9641, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957, 44.957
6.80415, 54, 48.7875, 44.9444, 7.48331, 5.21248, 0, 44.9444, 44.9448, 48.7824, 44.9491, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444, 44.9444
6.81203, 62, 50.2559, 44.9311, 8, 11.7441, 0, 44.9311, 44.9315, 50.2523, 44.9342, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311, 44.9311
6.81991, 86, 52.2462, 44.9169, 9.38083, 33.7538, 0, 44.9169, 44.9174, 52.2437, 44.9189, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169, 44.9169
6.82779, 78, 54.9084, 44.9018, 8.94427, 23.0916, 0, 44.9018, 44.9023, 54.9065, 44.9031, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018, 44.9018
6.83567, 84, 58.4232, 44.8855, 9.27362, 25.5768, 0, 44.8855, 44.8861, 58.4217, 44.8863, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855, 44.8855
6.84355, 98, 63.0059, 44.868, 10, 34.9941, 0, 44.8681, 44.8687, 63.0047, 44.8686, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868, 44.868
6.85143, 78, 68.9063, 44.849, 8.94427, 9.09367, 0, 44.8491, 44.8497, 68.9053, 44.8494, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849, 44.849
6.85932, 96, 76.4095, 44.8282, 9.8995, 19.5905, 0, 44.8282, 44.8289, 76.4085, 44.8284, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282, 44.8282
6.8672, 126, 85.8303, 44.805, 11.3137, 40.1697, 0, 44.805, 44.8057, 85.8294, 44.8051, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805, 44.805
6.87508, 132, 97.511, 44.7789, 11.5758, 34.489, 0, 44.7789, 44.7797, 97.5102, 44.779, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789, 44.7789
6.88296, 162, 111.811, 44.7491, 12.8062, 50.1885, 0, 44.7491, 44.7499, 111.811, 44.7492, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491, 44.7491
6.89084, 152, 129.094, 44.7146, 12.4097, 22.9065, 0, 44.7146, 44.7154, 129.093, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146, 44.7146
6.89872, 170, 149.71, 44.6741, 13.1149, 20.2899, 0, 44.6742, 44.6749, 149.709, 44.6742, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741, 44.6741
6.90661, 200, 173.986, 44.626, 14.2127, 26.0141, 0, 44.626, 44.6267, 173.985, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626, 44.626
6.91449, 216, 202.183, 44.5684, 14.7648, 13.817, 0, 44.5684, 44.5691, 202.182, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684, 44.5684
6.92237, 292, 234.494, 44.4988, 17.1464, 57.5056, 0, 44.4988, 44.4994, 234.494, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988, 44.4988
6.93025, 298, 271.007, 44.4144, 17.3205, 26.9928, 0, 44.4144, 44.415, 271.007, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144, 44.4144
6.93813, 364, 311.683, 44.3119, 19.1311, 52.3167, 0, 44.3119, 44.3125, 311.683, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119, 44.3119
6.94601, 358, 356.327, 44.1875, 18.9737, 1.6731, 0, 44.1875, 44.188, 356.326, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875, 44.1875
6.95389, 366, 404.583, 44.0367, 19.1833, -38.5827, 0, 44.0367, 44.0372, 404.582, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367, 44.0367
6.96178, 512, 455.917, 43.8548, 22.6716, 56.0829, 0, 43.8548, 43.8553, 455.917, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548, 43.8548
6.96966, 494, 509.606, 43.6365, 22.2711, -15.6062, 0, 43.6366, 43.637, 509.606, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365, 43.6365
6.97754, 560, 564.761, 43.3762, 23.7065, -4.76093, 0, 43.3762, 43.3766, 564.76, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762, 43.3762
6.98542, 640, 620.332, 43.068, 25.3377, 19.6677, 0, 43.068, 43.0683, 620.332, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068, 43.068
6.9933, 666, 675.146, 42.7058, 25.8457, -9.14551, 0, 42.7058, 42.7062, 675.145, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058, 42.7058
7.00118, 692, 728.291, 42.6496, 26.3439, -36.2911, 0, 42.6496, 42.6499, 728.291, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496, 42.6496
7.00907, 692, 777.18, 41.6153, 26.3439, -85.1801, 0, 41.6153, 41.6155, 777.18, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153, 41.6153
7.01695, 812, 821.439, 40.5256, 28.5307, -9.43945, 0, 40.5256, 40.5258, 821.439, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256, 40.5256
7.02483, 870, 859.829, 39.3826, 29.5296, 10.1709, 0, 39.3827, 39.3828, 859.829, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826, 39.3826
7.03271, 838, 891.24, 38.1894, 28.9828, -53.2402, 0, 38.1894, 38.1896, 891.24, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894, 38.1894
7.04059, 822, 914.736, 36.9505, 28.7054, -92.7357, 0, 36.9505, 36.9507, 914.736, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505, 36.9505
7.04847, 872, 929.594, 35.6723, 29.5635, -57.5944, 0, 35.6723, 35.6724, 929.594, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723, 35.6723
7.05635, 858, 935.351, 34.3624, 29.3258, -77.3514, 0, 34.3624, 34.3625, 935.351, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624, 34.3624
