   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_7.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.180033, 0, 2.75708e-14, 0, 1.41421, -2.75708e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21526e-16, 0, 0, 4.79312e-19, 0, 0, 2.73488e-14, 0, 0, 0
0.187959, 0, 5.07476e-14, 0, 1.41421, -5.07476e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07746e-16, 0, 0, 8.972e-19, 0, 0, 5.0339e-14, 0, 0, 0
0.195884, 0, 9.2581e-14, 0, 1.41421, -9.2581e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43869e-16, 0, 0, 1.66538e-18, 0, 0, 9.18354e-14, 0, 0, 0
0.20381, 0, 1.6742e-13, 0, 1.41421, -1.6742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34519e-15, 0, 0, 3.06577e-18, 0, 0, 1.66072e-13, 0, 0, 0
0.211735, 0, 3.00132e-13, 0, 1.41421, -3.00132e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41151e-15, 0, 0, 5.59789e-18, 0, 0, 2.97715e-13, 0, 0, 0
0.219661, 0, 5.33421e-13, 0, 1.41421, -5.33421e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.28597e-15, 0, 0, 1.01395e-17, 0, 0, 5.29125e-13, 0, 0, 0
0.227586, 0, 9.39967e-13, 0, 1.41421, -9.39967e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55258e-15, 0, 0, 1.8221e-17, 0, 0, 9.32397e-13, 0, 0, 0
0.235512, 0, 1.64237e-12, 0, 1.41421, -1.64237e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31965e-14, 0, 0, 3.24895e-17, 0, 0, 1.62914e-12, 0, 0, 0
0.243437, 0, 2.84559e-12, 0, 1.41421, -2.84559e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28649e-14, 0, 0, 5.74898e-17, 0, 0, 2.82267e-12, 0, 0, 0
0.251363, 0, 4.88928e-12, 0, 1.41421, -4.88928e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92875e-14, 0, 0, 1.00967e-16, 0, 0, 4.84989e-12, 0, 0, 0
0.259289, 0, 8.33133e-12, 0, 1.41421, -8.33133e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69483e-14, 0, 0, 1.76027e-16, 0, 0, 8.2642e-12, 0, 0, 0
0.267214, 0, 1.40799e-11, 0, 1.41421, -1.40799e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13148e-13, 0, 0, 3.04693e-16, 0, 0, 1.39665e-11, 0, 0, 0
0.27514, 0, 2.3601e-11, 0, 1.41421, -2.3601e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89674e-13, 0, 0, 5.23753e-16, 0, 0, 2.34108e-11, 0, 0, 0
0.283065, 0, 3.92396e-11, 0, 1.41421, -3.92396e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15386e-13, 0, 0, 8.94258e-16, 0, 0, 3.89233e-11, 0, 0, 0
0.290991, 0, 6.47149e-11, 0, 1.41421, -6.47149e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20204e-13, 0, 0, 1.51699e-15, 0, 0, 6.41931e-11, 0, 0, 0
0.298916, 0, 1.05874e-10, 0, 1.41421, -1.05874e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5119e-13, 0, 0, 2.55747e-15, 0, 0, 1.0502e-10, 0, 0, 0
0.306842, 0, 1.7183e-10, 0, 1.41421, -1.7183e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38173e-12, 0, 0, 4.28631e-15, 0, 0, 1.70444e-10, 0, 0, 0
0.314768, 0, 2.76666e-10, 2.52234e-43, 1.41421, -2.76666e-10, 0, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.52234e-43, 2.2253e-12, 2.52234e-43, 2.52234e-43, 7.14429e-15, 2.52234e-43, 2.52234e-43, 2.74434e-10, 2.52234e-43, 2.52234e-43, 2.52234e-43
0.322693, 0, 4.41954e-10, 4.45893e-42, 1.41421, -4.41954e-10, 0, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 4.45893e-42, 3.55586e-12, 4.45893e-42, 4.45893e-42, 1.1847e-14, 4.45893e-42, 4.45893e-42, 4.38386e-10, 4.45893e-42, 4.45893e-42, 4.45893e-42
0.330619, 0, 7.00458e-10, 6.55261e-41, 1.41421, -7.00458e-10, 0, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 6.55261e-41, 5.63796e-12, 6.55261e-41, 6.55261e-41, 1.95537e-14, 6.55261e-41, 6.55261e-41, 6.94801e-10, 6.55261e-41, 6.55261e-41, 6.55261e-41
0.338544, 0, 1.10152e-09, 8.5283e-40, 1.41421, -1.10152e-09, 0, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.5283e-40, 8.87042e-12, 8.5283e-40, 8.5283e-40, 3.21385e-14, 8.5283e-40, 8.5283e-40, 1.09262e-09, 8.5283e-40, 8.5283e-40, 8.5283e-40
0.34647, 0, 1.7188e-09, 9.91322e-39, 1.41421, -1.7188e-09, 0, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 9.91322e-39, 1.38497e-11, 9.91322e-39, 9.91322e-39, 5.26287e-14, 9.91322e-39, 9.91322e-39, 1.7049e-09, 9.91322e-39, 9.91322e-39, 9.91322e-39
0.354395, 0, 2.66135e-09, 1.03976e-37, 1.41421, -2.66135e-09, 0, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 1.03976e-37, 2.14604e-11, 1.03976e-37, 1.03976e-37, 8.59118e-14, 1.03976e-37, 1.03976e-37, 2.63981e-09, 1.03976e-37, 1.03976e-37, 1.03976e-37
0.362321, 0, 4.08925e-09, 9.89126e-37, 1.41421, -4.08925e-09, 0, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 9.89126e-37, 3.30044e-11, 9.89126e-37, 9.89126e-37, 1.3988e-13, 9.89126e-37, 9.89126e-37, 4.0561e-09, 9.89126e-37, 9.89126e-37, 9.89126e-37
0.370246, 0, 6.2355e-09, 8.59166e-36, 1.41421, -6.2355e-09, 0, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 8.59166e-36, 5.0382e-11, 8.59166e-36, 8.59166e-36, 2.27285e-13, 8.59166e-36, 8.59166e-36, 6.18489e-09, 8.59166e-36, 8.59166e-36, 8.59166e-36
0.378172, 0, 9.43641e-09, 6.84152e-35, 1.41421, -9.43641e-09, 0, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 6.84152e-35, 7.63457e-11, 6.84152e-35, 6.84152e-35, 3.68743e-13, 6.84152e-35, 6.84152e-35, 9.3597e-09, 6.84152e-35, 6.84152e-35, 6.84152e-35
0.386098, 0, 1.41734e-08, 5.01681e-34, 1.41421, -1.41734e-08, 0, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 5.01681e-34, 1.14852e-10, 5.01681e-34, 5.01681e-34, 5.97615e-13, 5.01681e-34, 5.01681e-34, 1.40579e-08, 5.01681e-34, 5.01681e-34, 5.01681e-34
0.394023, 0, 2.11298e-08, 3.49622e-33, 1.41421, -2.11298e-08, 0, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 3.49622e-33, 1.71546e-10, 3.49622e-33, 3.49622e-33, 9.67915e-13, 3.49622e-33, 3.49622e-33, 2.09573e-08, 3.49622e-33, 3.49622e-33, 3.49622e-33
0.401949, 0, 3.12677e-08, 2.00464e-32, 1.41421, -3.12677e-08, 0, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.00464e-32, 2.54421e-10, 2.00464e-32, 2.00464e-32, 1.56712e-12, 2.00464e-32, 2.00464e-32, 3.10117e-08, 2.00464e-32, 2.00464e-32, 2.00464e-32
0.409874, 0, 4.59305e-08, 1.18131e-31, 1.41421, -4.59305e-08, 0, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 1.18131e-31, 3.74719e-10, 1.18131e-31, 1.18131e-31, 2.5369e-12, 1.18131e-31, 1.18131e-31, 4.55532e-08, 1.18131e-31, 1.18131e-31, 1.18131e-31
0.4178, 0, 6.69793e-08, 6.17814e-31, 1.41421, -6.69793e-08, 0, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 6.17814e-31, 5.48139e-10, 6.17814e-31, 6.17814e-31, 4.10646e-12, 6.17814e-31, 6.17814e-31, 6.6427e-08, 6.17814e-31, 6.17814e-31, 6.17814e-31
0.425725, 0, 9.69708e-08, 3.19042e-30, 1.41421, -9.69708e-08, 0, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 3.19042e-30, 7.96454e-10, 3.19042e-30, 3.19042e-30, 6.64606e-12, 3.19042e-30, 3.19042e-30, 9.61677e-08, 3.19042e-30, 3.19042e-30, 3.19042e-30
0.433651, 0, 1.39392e-07, 3.13158e-29, 1.41421, -1.39392e-07, 0, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 3.13158e-29, 1.1497e-09, 3.13158e-29, 3.13158e-29, 1.07623e-11, 3.13158e-29, 3.13158e-29, 1.38232e-07, 3.13158e-29, 3.13158e-29, 3.13158e-29
0.441577, 0, 1.98953e-07, 1.43225e-28, 1.41421, -1.98953e-07, 0, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.43225e-28, 1.6489e-09, 1.43225e-28, 1.43225e-28, 1.73989e-11, 1.43225e-28, 1.43225e-28, 1.97287e-07, 1.43225e-28, 1.43225e-28, 1.43225e-28
0.449502, 0, 2.81979e-07, 6.28031e-28, 1.41421, -2.81979e-07, 0, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 6.28031e-28, 2.34999e-09, 6.28031e-28, 6.28031e-28, 2.80978e-11, 6.28031e-28, 6.28031e-28, 2.79601e-07, 6.28031e-28, 6.28031e-28, 6.28031e-28
0.457428, 0, 3.9689e-07, 2.62778e-27, 1.41421, -3.9689e-07, 0, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 2.62778e-27, 3.3286e-09, 2.62778e-27, 2.62778e-27, 4.53054e-11, 2.62778e-27, 2.62778e-27, 3.93516e-07, 2.62778e-27, 2.62778e-27, 2.62778e-27
0.465353, 0, 5.5481e-07, 1.04942e-26, 1.41421, -5.5481e-07, 0, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 1.04942e-26, 4.6864e-09, 1.04942e-26, 1.04942e-26, 7.28989e-11, 1.04942e-26, 1.04942e-26, 5.50051e-07, 1.04942e-26, 1.04942e-26, 1.04942e-26
0.473279, 0, 7.70329e-07, 4.00411e-26, 1.41421, -7.70329e-07, 0, 4.00411e-26, 4.00411e-26, 4.00411e-26, 4.00411e-26, 4.00411e-26, 4.00411e-26, 2.88086e-12, 4.00411e-26, 4.00411e-26, 4.00411e-26, 6.55937e-09, 4.00411e-26, 4.00411e-26, 1.16988e-10, 4.00411e-26, 4.00411e-26, 7.63649e-07, 4.00411e-26, 4.00411e-26, 4.00411e-26
0.481204, 0, 1.06243e-06, 1.4621e-25, 1.41421, -1.06243e-06, 0, 1.4621e-25, 1.4621e-25, 1.4621e-25, 1.4621e-25, 1.4621e-25, 1.4621e-25, 9.89551e-12, 1.4621e-25, 1.4621e-25, 1.4621e-25, 9.12821e-09, 1.4621e-25, 1.4621e-25, 1.87138e-10, 1.4621e-25, 1.4621e-25, 1.0531e-06, 1.4621e-25, 1.4621e-25, 1.4621e-25
0.48913, 0, 1.4568e-06, 5.16573e-25, 1.41421, -1.4568e-06, 0, 3.16763e-14, 8.25152e-14, 3.89486e-10, 9.34069e-12, 3.47992e-11, 4.05536e-12, 1.58651e-10, 7.76513e-11, 4.14179e-12, 3.42851e-10, 1.26321e-08, 6.5863e-12, 1.45913e-12, 2.98224e-10, 3.96601e-14, 3.85076e-16, 1.44283e-06, 5.16573e-25, 5.16573e-25, 1.10267e-11
0.497055, 0, 1.98554e-06, 1.75964e-10, 1.41421, -1.98554e-06, 1.75964e-10, 1.76073e-10, 1.76246e-10, 1.50763e-09, 2.079e-10, 2.94944e-10, 1.8983e-10, 6.92383e-10, 4.41456e-10, 1.90125e-10, 1.34818e-09, 1.75609e-08, 1.98483e-10, 1.80953e-10, 6.49193e-10, 1.76375e-10, 1.75966e-10, 1.96415e-06, 1.75964e-10, 1.75964e-10, 2.13665e-10
0.504981, 0, 2.69093e-06, 5.96967e-10, 1.41421, -2.69093e-06, 5.96967e-10, 5.97255e-10, 5.97717e-10, 4.13987e-09, 6.81933e-10, 9.13513e-10, 6.33856e-10, 1.94885e-09, 1.30331e-09, 6.34642e-10, 3.71567e-09, 2.43944e-08, 6.56878e-10, 6.1024e-10, 1.34433e-09, 5.98695e-10, 5.9697e-10, 2.65702e-06, 5.96967e-10, 5.96967e-10, 6.97269e-10
0.512907, 0, 3.62893e-06, 1.57971e-09, 1.41421, -3.62893e-06, 1.57971e-09, 1.58041e-09, 1.58153e-09, 1.01765e-08, 1.78588e-09, 2.3478e-09, 1.66922e-09, 4.83232e-09, 3.29365e-09, 1.67112e-09, 9.14721e-09, 3.39828e-08, 1.72508e-09, 1.61191e-09, 2.75381e-09, 1.58478e-09, 1.57971e-09, 3.57263e-06, 1.57971e-09, 1.57971e-09, 1.82309e-09
0.520832, 0, 4.87396e-06, 3.81859e-09, 1.41421, -4.87396e-06, 3.81859e-09, 3.8202e-09, 3.8228e-09, 2.36825e-08, 4.29497e-09, 5.59336e-09, 4.02541e-09, 1.12904e-08, 7.77883e-09, 4.02982e-09, 2.13041e-08, 4.771e-08, 4.15449e-09, 3.893e-09, 5.6527e-09, 3.83162e-09, 3.81861e-09, 4.77579e-06, 3.81859e-09, 3.81859e-09, 4.38095e-09
0.528758, 0, 6.5284e-06, 8.79706e-09, 1.41421, -6.5284e-06, 8.79706e-09, 8.80067e-09, 8.80646e-09, 5.31796e-08, 9.86144e-09, 1.27625e-08, 9.25917e-09, 2.5409e-08, 1.76455e-08, 9.26902e-09, 4.78655e-08, 6.7945e-08, 9.54758e-09, 8.96333e-09, 1.1645e-08, 8.82828e-09, 8.7971e-09, 6.34931e-06, 8.79706e-09, 8.79706e-09, 1.00536e-08
0.536683, 0, 8.73913e-06, 1.96084e-08, 1.41421, -8.73913e-06, 1.96084e-08, 1.96162e-08, 1.96288e-08, 1.1609e-07, 2.19222e-08, 2.82286e-08, 2.06129e-08, 5.70298e-08, 3.88437e-08, 2.06343e-08, 1.04538e-07, 9.89118e-08, 2.12399e-08, 1.99698e-08, 2.40027e-08, 1.96799e-08, 1.96085e-08, 8.39957e-06, 1.96084e-08, 1.96084e-08, 2.23398e-08
0.544609, 0, 1.17232e-05, 4.25367e-08, 1.41421, -1.17232e-05, 4.25367e-08, 4.25533e-08, 4.258e-08, 2.47138e-07, 4.74434e-08, 6.08171e-08, 4.4667e-08, 1.2486e-07, 8.33278e-08, 4.47124e-08, 2.22641e-07, 1.4833e-07, 4.59965e-08, 4.33032e-08, 4.92727e-08, 4.26953e-08, 4.25369e-08, 1.10651e-05, 4.25367e-08, 4.25367e-08, 4.83291e-08
0.552534, 0, 1.58481e-05, 9.00311e-08, 1.41421, -1.58481e-05, 9.00311e-08, 9.00656e-08, 9.01209e-08, 5.13816e-07, 1.00194e-07, 1.27895e-07, 9.44436e-08, 2.97592e-07, 1.7452e-07, 9.45376e-08, 4.63074e-07, 2.30464e-07, 9.71974e-08, 9.16187e-08, 1.00287e-07, 9.03731e-08, 9.00315e-08, 1.45304e-05, 9.00311e-08, 9.00311e-08, 1.02029e-07
0.56046, 0, 2.16629e-05, 1.86133e-07, 1.41421, -2.16629e-05, 1.86133e-07, 1.86203e-07, 1.86315e-07, 1.044e-06, 2.06706e-07, 2.6278e-07, 1.95065e-07, 6.58607e-07, 3.57164e-07, 1.95255e-07, 9.41282e-07, 3.71631e-07, 2.0064e-07, 1.89347e-07, 2.01643e-07, 1.86852e-07, 1.86134e-07, 1.90471e-05, 1.86133e-07, 1.86133e-07, 2.1042e-07
0.568385, 0, 3.01047e-05, 3.76108e-07, 1.41421, -3.01047e-05, 3.76108e-07, 3.76246e-07, 3.76467e-07, 2.07392e-06, 4.16825e-07, 5.27801e-07, 3.93785e-07, 1.39857e-06, 7.14599e-07, 3.94162e-07, 1.87064e-06, 6.19949e-07, 4.04818e-07, 3.82468e-07, 3.99401e-07, 3.77586e-07, 3.76109e-07, 2.4971e-05, 3.76108e-07, 3.76108e-07, 4.24174e-07
0.576311, 0, 4.27568e-05, 7.43027e-07, 1.41421, -4.27568e-05, 7.43027e-07, 7.43294e-07, 7.43723e-07, 4.02902e-06, 8.21832e-07, 1.03662e-06, 7.77241e-07, 2.88625e-06, 1.39815e-06, 7.7797e-07, 3.63557e-06, 1.06204e-06, 7.98594e-07, 7.55337e-07, 7.77759e-07, 7.45997e-07, 7.4303e-07, 3.28198e-05, 7.43027e-07, 7.43027e-07, 8.36056e-07
0.584237, 0, 6.22796e-05, 1.43551e-06, 1.41421, -6.22796e-05, 1.43551e-06, 1.43602e-06, 1.43683e-06, 7.65617e-06, 1.5847e-06, 1.99131e-06, 1.50028e-06, 5.79321e-06, 2.67572e-06, 1.50167e-06, 6.91134e-06, 1.85095e-06, 1.54071e-06, 1.45882e-06, 1.48694e-06, 1.44135e-06, 1.43552e-06, 4.33702e-05, 1.43551e-06, 1.43551e-06, 1.61163e-06
0.592162, 0, 9.32307e-05, 2.71269e-06, 1.41421, -9.32307e-05, 2.71269e-06, 2.71362e-06, 2.71513e-06, 1.42332e-05, 2.98897e-06, 3.742e-06, 2.83264e-06, 1.14345e-05, 5.00951e-06, 2.8352e-06, 1.28538e-05, 3.25127e-06, 2.9075e-06, 2.75585e-06, 2.78829e-06, 2.72392e-06, 2.7127e-06, 5.78094e-05, 2.71269e-06, 2.71269e-06, 3.03884e-06
0.600088, 0, 0.000143233, 5.01485e-06, 1.41421, -0.000143233, 5.01485e-06, 5.01654e-06, 5.01927e-06, 2.58909e-05, 5.5155e-06, 6.88005e-06, 5.23221e-06, 2.2199e-05, 9.17687e-06, 5.23684e-06, 2.33913e-05, 5.71012e-06, 5.36787e-06, 5.09305e-06, 5.12525e-06, 5.03601e-06, 5.01487e-06, 7.79741e-05, 5.01485e-06, 5.01485e-06, 5.60586e-06
0.608013, 0, 0.000224916, 9.071e-06, 1.41421, -0.000224916, 9.071e-06, 9.07401e-06, 9.07884e-06, 4.60914e-05, 9.95882e-06, 1.23786e-05, 9.45646e-06, 4.23975e-05, 1.64517e-05, 9.46467e-06, 4.16588e-05, 9.96496e-06, 9.69702e-06, 9.20969e-06, 9.23113e-06, 9.11004e-06, 9.07103e-06, 0.000106709, 9.071e-06, 9.071e-06, 1.01191e-05
