   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_236.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0316565, 472, 0, 0, 21.7715, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0237723, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0158882, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00800401, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000119861, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00776429, 0, 2.48306e-25, 0, 1.41421, -2.48306e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99969e-27, 0, 0, 2.64148e-30, 0, 1.99221e-29, 0, 2.46283e-25, 0, 0, 0
0.0156484, 0, 8.1787e-25, 0, 1.41421, -8.1787e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.58654e-27, 0, 0, 8.79169e-30, 0, 6.91999e-29, 0, 8.11205e-25, 0, 0, 0
0.0235326, 0, 2.57382e-24, 0, 1.41421, -2.57382e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07276e-26, 0, 0, 2.79745e-29, 0, 2.27636e-28, 0, 2.55284e-24, 0, 0, 0
0.0314167, 0, 7.79131e-24, 0, 1.41421, -7.79131e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27453e-26, 0, 0, 8.56551e-29, 0, 7.15854e-28, 0, 7.72777e-24, 0, 0, 0
0.0393009, 0, 2.28004e-23, 0, 1.41421, -2.28004e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83616e-25, 0, 0, 2.53603e-28, 0, 2.1664e-27, 0, 2.26144e-23, 0, 0, 0
0.047185, 0, 6.47459e-23, 0, 1.41421, -6.47459e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2141e-25, 0, 0, 7.2875e-28, 0, 6.34014e-27, 0, 6.42174e-23, 0, 0, 0
0.0550692, 0, 1.7894e-22, 0, 1.41421, -1.7894e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44103e-24, 0, 0, 2.03847e-27, 0, 1.80106e-26, 0, 1.77479e-22, 0, 0, 0
0.0629533, 0, 4.82454e-22, 0, 1.41421, -4.82454e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88527e-24, 0, 0, 5.56358e-27, 0, 4.98068e-26, 0, 4.78513e-22, 0, 0, 0
0.0708375, 0, 1.27146e-21, 0, 1.41421, -1.27146e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02392e-23, 0, 0, 1.48449e-26, 0, 1.34402e-25, 0, 1.26107e-21, 0, 0, 0
0.0787216, 0, 3.28054e-21, 0, 1.41421, -3.28054e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64185e-23, 0, 0, 3.87859e-26, 0, 3.54587e-25, 0, 3.25373e-21, 0, 0, 0
0.0866058, 0, 8.29811e-21, 0, 1.41421, -8.29811e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68253e-23, 0, 0, 9.93664e-26, 0, 9.1609e-25, 0, 8.23027e-21, 0, 0, 0
0.09449, 0, 2.0602e-20, 0, 1.41421, -2.0602e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65909e-22, 0, 0, 2.49911e-25, 0, 2.32086e-24, 0, 2.04335e-20, 0, 0, 0
0.102374, 0, 5.02538e-20, 0, 1.41421, -5.02538e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04696e-22, 0, 0, 6.1766e-25, 0, 5.77248e-24, 0, 4.98427e-20, 0, 0, 0
0.110258, 0, 1.20542e-19, 0, 1.41421, -1.20542e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.70729e-22, 0, 0, 1.50147e-24, 0, 1.41096e-23, 0, 1.19556e-19, 0, 0, 0
0.118142, 0, 2.84545e-19, 0, 1.41421, -2.84545e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29144e-21, 0, 0, 3.59268e-24, 0, 3.39229e-23, 0, 2.82216e-19, 0, 0, 0
0.126027, 0, 6.61449e-19, 0, 1.41421, -6.61449e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32663e-21, 0, 0, 8.4675e-24, 0, 8.02837e-23, 0, 6.56034e-19, 0, 0, 0
0.133911, 0, 1.51507e-18, 0, 1.41421, -1.51507e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22008e-20, 0, 0, 1.96693e-23, 0, 1.87163e-22, 0, 1.50266e-18, 0, 0, 0
0.141795, 0, 3.42129e-18, 0, 1.41421, -3.42129e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75515e-20, 0, 0, 4.50561e-23, 0, 4.30063e-22, 0, 3.39326e-18, 0, 0, 0
0.149679, 0, 7.62029e-18, 0, 1.41421, -7.62029e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13656e-20, 0, 0, 1.01826e-22, 0, 9.74543e-22, 0, 7.55785e-18, 0, 0, 0
0.157563, 0, 1.67487e-17, 0, 1.41421, -1.67487e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34876e-19, 0, 0, 2.27168e-22, 0, 2.1792e-21, 0, 1.66114e-17, 0, 0, 0
0.165447, 0, 3.63379e-17, 0, 1.41421, -3.63379e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92625e-19, 0, 0, 5.00414e-22, 0, 4.81006e-21, 0, 3.604e-17, 0, 0, 0
0.173331, 0, 7.78505e-17, 0, 1.41421, -7.78505e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26919e-19, 0, 0, 1.08885e-21, 0, 1.04844e-20, 0, 7.7212e-17, 0, 0, 0
0.181216, 0, 1.66925e-16, 0, 1.41421, -1.66925e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34422e-18, 0, 0, 2.38029e-21, 0, 2.29577e-20, 0, 1.65556e-16, 0, 0, 0
