   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_77.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0466301, 0, 2.51082e-21, 0, 1.41421, -2.51082e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22223e-26, 0, 0, 2.5108e-21, 0, 0, 0
0.0545244, 0, 6.162e-21, 0, 1.41421, -6.162e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53459e-26, 0, 0, 6.16194e-21, 0, 0, 0
0.0624187, 0, 1.48487e-20, 0, 1.41421, -1.48487e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35342e-25, 0, 0, 1.48486e-20, 0, 0, 0
0.070313, 0, 3.51704e-20, 0, 1.41421, -3.51704e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2532e-25, 0, 0, 3.51701e-20, 0, 0, 0
0.0782073, 0, 8.19563e-20, 0, 1.41421, -8.19563e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.69357e-25, 0, 0, 8.19555e-20, 0, 0, 0
0.0861016, 0, 1.8804e-19, 0, 1.41421, -1.8804e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79161e-24, 0, 0, 1.88038e-19, 0, 0, 0
0.0939959, 0, 4.25092e-19, 0, 1.41421, -4.25092e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11123e-24, 0, 0, 4.25088e-19, 0, 0, 0
0.10189, 0, 9.47442e-19, 0, 1.41421, -9.47442e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30243e-24, 0, 0, 9.47433e-19, 0, 0, 0
0.109785, 0, 2.08305e-18, 0, 1.41421, -2.08305e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07668e-23, 0, 0, 2.08303e-18, 0, 0, 0
0.117679, 0, 4.52005e-18, 0, 1.41421, -4.52005e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57632e-23, 0, 0, 4.52001e-18, 0, 0, 0
0.125573, 0, 9.68449e-18, 0, 1.41421, -9.68449e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.95965e-23, 0, 0, 9.68439e-18, 0, 0, 0
0.133467, 0, 2.04963e-17, 0, 1.41421, -2.04963e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14158e-22, 0, 0, 2.04961e-17, 0, 0, 0
0.141362, 0, 4.28647e-17, 0, 1.41421, -4.28647e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55153e-22, 0, 0, 4.28642e-17, 0, 0, 0
0.149256, 0, 8.86115e-17, 0, 1.41421, -8.86115e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.56445e-22, 0, 0, 8.86106e-17, 0, 0, 0
0.15715, 0, 1.81125e-16, 0, 1.41421, -1.81125e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98784e-21, 0, 0, 1.81123e-16, 0, 0, 0
0.165045, 0, 3.66169e-16, 0, 1.41421, -3.66169e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08739e-21, 0, 0, 3.66165e-16, 0, 0, 0
0.172939, 0, 7.32328e-16, 0, 1.41421, -7.32328e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.317e-21, 0, 0, 7.3232e-16, 0, 0, 0
0.180833, 0, 1.44925e-15, 0, 1.41421, -1.44925e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6751e-20, 0, 0, 1.44923e-15, 0, 0, 0
0.188728, 0, 2.83847e-15, 0, 1.41421, -2.83847e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.34016e-20, 0, 0, 2.83844e-15, 0, 0, 0
0.196622, 0, 5.50306e-15, 0, 1.41421, -5.50306e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59516e-20, 0, 0, 5.503e-15, 0, 0, 0
0.204516, 0, 1.05627e-14, 0, 1.41421, -1.05627e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28972e-19, 0, 0, 1.05626e-14, 0, 0, 0
0.212411, 0, 2.00753e-14, 0, 1.41421, -2.00753e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4983e-19, 0, 0, 2.00751e-14, 0, 0, 0
0.220305, 0, 3.77853e-14, 0, 1.41421, -3.77853e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79447e-19, 0, 0, 3.77848e-14, 0, 0, 0
0.228199, 0, 7.04383e-14, 0, 1.41421, -7.04383e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11737e-19, 0, 0, 7.04374e-14, 0, 0, 0
0.236094, 0, 1.30068e-13, 0, 1.41421, -1.30068e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71828e-18, 0, 0, 1.30067e-13, 0, 0, 0
0.243988, 0, 2.37932e-13, 0, 1.41421, -2.37932e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20979e-18, 0, 0, 2.37929e-13, 0, 0, 0
0.251882, 0, 4.31217e-13, 0, 1.41421, -4.31217e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.94407e-18, 0, 0, 4.31211e-13, 0, 0, 0
0.259776, 0, 7.74351e-13, 0, 1.41421, -7.74351e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09141e-17, 0, 0, 7.7434e-13, 0, 0, 0
0.267671, 0, 1.37789e-12, 0, 1.41421, -1.37789e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98727e-17, 0, 0, 1.37787e-12, 0, 0, 0
0.275565, 0, 2.42972e-12, 0, 1.41421, -2.42972e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58903e-17, 0, 0, 2.42968e-12, 0, 0, 0
0.283459, 0, 4.24614e-12, 0, 1.41421, -4.24614e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.43034e-17, 0, 0, 4.24608e-12, 0, 0, 0
0.291354, 0, 7.35461e-12, 0, 1.41421, -7.35461e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14322e-16, 0, 0, 7.3545e-12, 0, 0, 0
0.299248, 0, 1.26347e-11, 0, 1.41421, -1.26347e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02158e-16, 0, 0, 1.26345e-11, 0, 0, 0
0.307142, 0, 2.14989e-11, 0, 1.41421, -2.14989e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54149e-16, 0, 0, 2.14985e-11, 0, 0, 0
0.315037, 0, 3.6264e-11, 0, 1.41421, -3.6264e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16184e-16, 0, 0, 3.62634e-11, 0, 0, 0
0.322931, 0, 6.06412e-11, 8.82818e-44, 1.41421, -6.06412e-11, 0, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 8.82818e-44, 1.06516e-15, 8.82818e-44, 8.82818e-44, 6.06401e-11, 8.82818e-44, 8.82818e-44, 8.82818e-44
0.330825, 0, 1.00534e-10, 1.60168e-42, 1.41421, -1.00534e-10, 0, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.60168e-42, 1.83011e-15, 1.60168e-42, 1.60168e-42, 1.00533e-10, 1.60168e-42, 1.60168e-42, 1.60168e-42
0.33872, 0, 1.65249e-10, 2.38081e-41, 1.41421, -1.65249e-10, 0, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 2.38081e-41, 3.12672e-15, 2.38081e-41, 2.38081e-41, 1.65245e-10, 2.38081e-41, 2.38081e-41, 2.38081e-41
0.346614, 0, 2.69313e-10, 3.12498e-40, 1.41421, -2.69313e-10, 0, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 3.12498e-40, 5.31448e-15, 3.12498e-40, 3.12498e-40, 2.69308e-10, 3.12498e-40, 3.12498e-40, 3.12498e-40
0.354508, 0, 4.35208e-10, 3.66767e-39, 1.41421, -4.35208e-10, 0, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 3.66767e-39, 8.99134e-15, 3.66767e-39, 3.66767e-39, 4.35199e-10, 3.66767e-39, 3.66767e-39, 3.66767e-39
0.362402, 0, 6.9739e-10, 3.88339e-38, 1.41421, -6.9739e-10, 0, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 3.88339e-38, 1.51503e-14, 3.88339e-38, 3.88339e-38, 6.97375e-10, 3.88339e-38, 3.88339e-38, 3.88339e-38
0.370297, 0, 1.1082e-09, 3.72877e-37, 1.41421, -1.1082e-09, 0, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 3.72877e-37, 2.54392e-14, 3.72877e-37, 3.72877e-37, 1.10817e-09, 3.72877e-37, 3.72877e-37, 3.72877e-37
0.378191, 0, 1.7464e-09, 3.26753e-36, 1.41421, -1.7464e-09, 0, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 3.26753e-36, 4.25914e-14, 3.26753e-36, 3.26753e-36, 1.74636e-09, 3.26753e-36, 3.26753e-36, 3.26753e-36
0.386085, 0, 2.72944e-09, 2.62476e-35, 1.41421, -2.72944e-09, 0, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 2.62476e-35, 7.11417e-14, 2.62476e-35, 2.62476e-35, 2.72937e-09, 2.62476e-35, 2.62476e-35, 2.62476e-35
0.39398, 0, 4.23093e-09, 1.94173e-34, 1.41421, -4.23093e-09, 0, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.94173e-34, 1.18615e-13, 1.94173e-34, 1.94173e-34, 4.23081e-09, 1.94173e-34, 1.94173e-34, 1.94173e-34
0.401874, 0, 6.50505e-09, 1.3516e-33, 1.41421, -6.50505e-09, 0, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.3516e-33, 1.97498e-13, 1.3516e-33, 1.3516e-33, 6.50485e-09, 1.3516e-33, 1.3516e-33, 1.3516e-33
0.409768, 0, 9.92073e-09, 8.49945e-33, 1.41421, -9.92073e-09, 0, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 8.49945e-33, 3.28512e-13, 8.49945e-33, 8.49945e-33, 9.9204e-09, 8.49945e-33, 8.49945e-33, 8.49945e-33
0.417663, 0, 1.50087e-08, 5.27839e-32, 1.41421, -1.50087e-08, 0, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.27839e-32, 5.46028e-13, 5.27839e-32, 5.27839e-32, 1.50081e-08, 5.27839e-32, 5.27839e-32, 5.27839e-32
0.425557, 0, 2.25254e-08, 2.96705e-31, 1.41421, -2.25254e-08, 0, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 2.96705e-31, 9.06984e-13, 2.96705e-31, 2.96705e-31, 2.25245e-08, 2.96705e-31, 2.96705e-31, 2.96705e-31
0.433451, 0, 3.35401e-08, 1.60654e-30, 1.41421, -3.35401e-08, 0, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.60654e-30, 1.50555e-12, 1.60654e-30, 1.60654e-30, 3.35386e-08, 1.60654e-30, 1.60654e-30, 1.60654e-30
0.441346, 0, 4.95504e-08, 8.24389e-30, 1.41421, -4.95504e-08, 0, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 8.24389e-30, 2.49704e-12, 8.24389e-30, 8.24389e-30, 4.95479e-08, 8.24389e-30, 8.24389e-30, 8.24389e-30
0.44924, 0, 7.26359e-08, 3.99133e-29, 1.41421, -7.26359e-08, 0, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 3.99133e-29, 4.13678e-12, 3.99133e-29, 3.99133e-29, 7.26317e-08, 3.99133e-29, 3.99133e-29, 3.99133e-29
0.457134, 0, 1.0566e-07, 1.85252e-28, 1.41421, -1.0566e-07, 0, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 1.85252e-28, 6.84274e-12, 1.85252e-28, 1.85252e-28, 1.05653e-07, 1.85252e-28, 1.85252e-28, 1.85252e-28
0.465028, 0, 1.52532e-07, 8.20794e-28, 1.41421, -1.52532e-07, 0, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 8.20794e-28, 1.12957e-11, 8.20794e-28, 8.20794e-28, 1.5252e-07, 8.20794e-28, 8.20794e-28, 8.20794e-28
0.472923, 0, 2.18541e-07, 3.46386e-27, 1.41421, -2.18541e-07, 0, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 3.46386e-27, 1.85984e-11, 3.46386e-27, 3.46386e-27, 2.18523e-07, 3.46386e-27, 3.46386e-27, 3.46386e-27
0.480817, 0, 3.10791e-07, 1.3938e-26, 1.41421, -3.10791e-07, 0, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 1.3938e-26, 3.05255e-11, 1.3938e-26, 1.3938e-26, 3.1076e-07, 1.3938e-26, 1.3938e-26, 1.3938e-26
0.488711, 0, 4.38736e-07, 5.35573e-26, 1.41421, -4.38736e-07, 0, 5.35573e-26, 5.35573e-26, 5.35573e-26, 5.35573e-26, 5.35573e-26, 3.71757e-12, 5.35573e-26, 5.35573e-26, 5.35573e-26, 5.35573e-26, 5.35573e-26, 4.99134e-11, 5.35573e-26, 5.35573e-26, 4.38683e-07, 5.35573e-26, 5.35573e-26, 5.35573e-26
0.496606, 0, 6.14863e-07, 1.96911e-25, 1.41421, -6.14863e-07, 0, 1.96911e-25, 1.96911e-25, 1.96911e-25, 1.96911e-25, 1.96911e-25, 1.29572e-11, 1.96911e-25, 1.96911e-25, 1.96911e-25, 1.96911e-25, 1.96911e-25, 8.12628e-11, 1.96911e-25, 1.96911e-25, 6.14769e-07, 1.96911e-25, 1.96911e-25, 1.96911e-25
0.5045, 0, 8.55524e-07, 6.98622e-25, 1.41421, -8.55524e-07, 0, 6.98622e-25, 6.98622e-25, 6.98622e-25, 6.98622e-25, 6.98622e-25, 3.51498e-11, 6.98622e-25, 6.98622e-25, 6.98622e-25, 6.98622e-25, 6.98622e-25, 1.31658e-10, 6.98622e-25, 6.98622e-25, 8.55357e-07, 6.98622e-25, 6.98622e-25, 6.98622e-25
0.512394, 0, 1.18559e-06, 3.93388e-10, 1.41421, -1.18559e-06, 3.93388e-10, 3.93462e-10, 9.66005e-10, 4.07903e-10, 3.93731e-10, 4.2134e-10, 6.55651e-10, 6.57668e-10, 3.93866e-10, 2.34851e-09, 3.9712e-10, 3.96071e-10, 6.05551e-10, 3.9347e-10, 3.9339e-10, 1.18224e-06, 3.93388e-10, 3.93388e-10, 4.24748e-10
0.520289, 0, 1.63413e-06, 1.37036e-09, 1.41421, -1.63413e-06, 1.37036e-09, 1.37061e-09, 3.35482e-09, 1.42066e-09, 1.37155e-09, 1.46723e-09, 2.1825e-09, 2.28625e-09, 1.37202e-09, 8.14603e-09, 1.38329e-09, 1.37966e-09, 1.71031e-09, 1.37229e-09, 1.37036e-09, 1.62302e-06, 1.37036e-09, 1.37036e-09, 1.47904e-09
0.528183, 0, 2.24372e-06, 3.70992e-09, 1.41421, -2.24372e-06, 3.70992e-09, 3.71061e-09, 9.06586e-09, 3.84568e-09, 3.71312e-09, 3.97136e-09, 5.81447e-09, 6.18185e-09, 3.71439e-09, 2.19971e-08, 3.74483e-09, 3.73501e-09, 4.25125e-09, 3.71654e-09, 3.70993e-09, 2.2142e-06, 3.70992e-09, 3.70992e-09, 4.00324e-09
0.536077, 0, 3.07483e-06, 9.14708e-09, 1.41421, -3.07483e-06, 9.14708e-09, 9.14877e-09, 2.23303e-08, 9.48125e-09, 9.15497e-09, 9.7906e-09, 1.4209e-08, 1.52315e-08, 9.15808e-09, 5.41595e-08, 9.233e-09, 9.20884e-09, 1.00034e-08, 9.16539e-09, 9.14712e-09, 3.00274e-06, 9.14708e-09, 9.14708e-09, 9.86907e-09
0.543971, 0, 4.21857e-06, 2.14469e-08, 1.41421, -4.21857e-06, 2.14469e-08, 2.14509e-08, 5.23251e-08, 2.22296e-08, 2.14654e-08, 2.29542e-08, 3.31006e-08, 3.56982e-08, 2.14727e-08, 1.26876e-07, 2.16482e-08, 2.15916e-08, 2.27924e-08, 2.1493e-08, 2.1447e-08, 4.05059e-06, 2.14469e-08, 2.14469e-08, 2.3138e-08
0.551866, 0, 5.82098e-06, 4.85555e-08, 1.41421, -5.82098e-06, 4.85555e-08, 4.85645e-08, 1.18413e-07, 5.03263e-08, 4.85973e-08, 5.19656e-08, 7.63452e-08, 8.07971e-08, 4.86138e-08, 2.87076e-07, 4.90108e-08, 4.88828e-08, 5.06546e-08, 4.86649e-08, 4.85557e-08, 5.44046e-06, 4.85555e-08, 4.85555e-08, 5.23813e-08
0.55976, 0, 8.12404e-06, 1.06792e-07, 1.41421, -8.12404e-06, 1.06792e-07, 1.06811e-07, 2.6035e-07, 1.10684e-07, 1.06884e-07, 1.14288e-07, 1.71207e-07, 1.77664e-07, 1.0692e-07, 6.31097e-07, 1.07793e-07, 1.07511e-07, 1.10043e-07, 1.07042e-07, 1.06792e-07, 7.28563e-06, 1.06792e-07, 1.06792e-07, 1.15202e-07
0.567654, 0, 1.15809e-05, 2.2877e-07, 1.41421, -1.15809e-05, 2.2877e-07, 2.28812e-07, 5.57564e-07, 2.37104e-07, 2.28967e-07, 2.4482e-07, 4.0779e-07, 3.80518e-07, 2.29045e-07, 1.35139e-06, 2.30913e-07, 2.3031e-07, 2.33768e-07, 2.29324e-07, 2.28771e-07, 9.74661e-06, 2.2877e-07, 2.2877e-07, 2.46777e-07
0.575549, 0, 1.69638e-05, 4.78118e-07, 1.41421, -1.69638e-05, 4.78118e-07, 4.78206e-07, 1.16495e-06, 4.95528e-07, 4.78529e-07, 5.11645e-07, 9.26659e-07, 7.95113e-07, 4.78691e-07, 2.82322e-06, 4.82595e-07, 4.81335e-07, 4.85747e-07, 4.79315e-07, 4.7812e-07, 1.30602e-05, 4.78118e-07, 4.78118e-07, 5.15733e-07
0.583443, 0, 2.56107e-05, 9.74433e-07, 1.41421, -2.56107e-05, 9.74433e-07, 9.74613e-07, 2.3736e-06, 1.0099e-06, 9.75271e-07, 1.04273e-06, 1.96468e-06, 1.62019e-06, 9.75601e-07, 5.7517e-06, 9.83552e-07, 9.80987e-07, 9.85988e-07, 9.76944e-07, 9.74437e-07, 1.75859e-05, 9.74433e-07, 9.74433e-07, 1.05106e-06
0.591337, 0, 4.00036e-05, 1.9388e-06, 1.41421, -4.00036e-05, 1.9388e-06, 1.93916e-06, 4.72136e-06, 2.00934e-06, 1.94047e-06, 2.07463e-06, 4.06631e-06, 3.22304e-06, 1.94113e-06, 1.14395e-05, 1.95694e-06, 1.95184e-06, 1.95618e-06, 1.94395e-06, 1.93881e-06, 2.38918e-05, 1.9388e-06, 1.9388e-06, 2.09119e-06
0.599232, 0, 6.45091e-05, 3.76681e-06, 1.41421, -6.45091e-05, 3.76681e-06, 3.76751e-06, 9.17024e-06, 3.90378e-06, 3.77005e-06, 4.03058e-06, 8.23892e-06, 6.26066e-06, 3.77132e-06, 2.22161e-05, 3.80203e-06, 3.79213e-06, 3.79274e-06, 3.77711e-06, 3.76683e-06, 3.28886e-05, 3.76681e-06, 3.76681e-06, 4.06274e-06
0.607126, 0, 0.000106762, 7.14749e-06, 1.41421, -0.000106762, 7.14749e-06, 7.14881e-06, 1.73952e-05, 7.40725e-06, 7.15363e-06, 7.64773e-06, 1.63821e-05, 1.18771e-05, 7.15605e-06, 4.21369e-05, 7.21429e-06, 7.1955e-06, 7.18591e-06, 7.16763e-06, 7.14752e-06, 4.60504e-05, 7.14749e-06, 7.14749e-06, 7.70872e-06
0.61502, 0, 0.000179837, 1.3248e-05, 1.41421, -0.000179837, 1.3248e-05, 1.32504e-05, 3.22322e-05, 1.37292e-05, 1.32594e-05, 1.41747e-05, 3.19768e-05, 2.20098e-05, 1.32638e-05, 7.8067e-05, 1.33717e-05, 1.33369e-05, 1.33045e-05, 1.32865e-05, 1.3248e-05, 6.57586e-05, 1.3248e-05, 1.3248e-05, 1.42877e-05
0.622915, 0, 0.000305684, 2.39907e-05, 1.41421, -0.000305684, 2.39907e-05, 2.39951e-05, 5.83501e-05, 2.48616e-05, 2.40112e-05, 2.56679e-05, 6.12879e-05, 3.98486e-05, 2.40193e-05, 0.000141306, 2.42146e-05, 2.41516e-05, 2.40733e-05, 2.40625e-05, 2.39908e-05, 9.58311e-05, 2.39907e-05, 2.39907e-05, 2.58724e-05
0.630809, 0, 0.000520348, 4.24536e-05, 1.41421, -0.000520348, 4.24536e-05, 4.24614e-05, 0.000103221, 4.39939e-05, 4.24899e-05, 4.54199e-05, 0.000115366, 7.04996e-05, 4.25043e-05, 0.000249936, 4.28496e-05, 4.27382e-05, 4.25735e-05, 4.25849e-05, 4.24537e-05, 0.000142277, 4.24536e-05, 4.24536e-05, 4.57815e-05
0.638703, 0, 0.000881718, 7.34251e-05, 1.41421, -0.000881718, 7.34251e-05, 7.34386e-05, 0.000178463, 7.60876e-05, 7.3488e-05, 7.85525e-05, 0.000213305, 0.000121903, 7.35128e-05, 0.000432063, 7.41097e-05, 7.39172e-05, 7.35981e-05, 7.36597e-05, 7.34254e-05, 0.000214392, 7.34251e-05, 7.34251e-05, 7.91776e-05
0.646597, 0, 0.00148069, 0.000124142, 1.41421, -0.00148069, 0.000124142, 0.000124165, 0.000301626, 0.000128641, 0.000124249, 0.000132806, 0.000387411, 0.000206057, 0.000124291, 0.000730138, 0.000125299, 0.000124974, 0.000124391, 0.000124552, 0.000124143, 0.000326226, 0.000124142, 0.000124142, 0.000133863
0.654492, 0, 0.0024568, 0.000205226, 1.41421, -0.0024568, 0.000205226, 0.000205263, 0.00049845, 0.000212658, 0.000205401, 0.000219539, 0.000691186, 0.000340557, 0.00020547, 0.0012064, 0.000207137, 0.000206599, 0.00020558, 0.000205927, 0.000205226, 0.000498507, 0.000205226, 0.000205226, 0.000221284
0.662386, 0, 0.00401929, 0.000331792, 1.41421, -0.00401929, 0.000331792, 0.000331853, 0.000805548, 0.0003438, 0.000332075, 0.000354918, 0.00121127, 0.000550444, 0.000332187, 0.00194937, 0.000334879, 0.000334011, 0.000332294, 0.000332965, 0.000331793, 0.000761014, 0.000331792, 0.000331792, 0.000357738
