   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.044478, 0, 5.73693e-23, 0, 1.41421, -5.73693e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97062e-25, 0, 0, 2.08387e-28, 0, 0, 5.69721e-23, 0, 0, 0
0.0524033, 0, 1.61703e-22, 0, 1.41421, -1.61703e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11917e-24, 0, 0, 5.95457e-28, 0, 0, 1.60583e-22, 0, 0, 0
0.0603285, 0, 4.44355e-22, 0, 1.41421, -4.44355e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07545e-24, 0, 0, 1.65906e-27, 0, 0, 4.41278e-22, 0, 0, 0
0.0682537, 0, 1.19281e-21, 0, 1.41421, -1.19281e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25563e-24, 0, 0, 4.51604e-27, 0, 0, 1.18455e-21, 0, 0, 0
0.0761789, 0, 3.13292e-21, 0, 1.41421, -3.13292e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16834e-23, 0, 0, 1.20296e-26, 0, 0, 3.11122e-21, 0, 0, 0
0.0841042, 0, 8.06241e-21, 0, 1.41421, -8.06241e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.58012e-23, 0, 0, 3.14017e-26, 0, 0, 8.00657e-21, 0, 0, 0
0.0920294, 0, 2.0353e-20, 0, 1.41421, -2.0353e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40867e-22, 0, 0, 8.04218e-26, 0, 0, 2.02121e-20, 0, 0, 0
0.0999546, 0, 5.04531e-20, 0, 1.41421, -5.04531e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49194e-22, 0, 0, 2.02285e-25, 0, 0, 5.01037e-20, 0, 0, 0
0.10788, 0, 1.2292e-19, 0, 1.41421, -1.2292e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50748e-22, 0, 0, 5.00165e-25, 0, 0, 1.22069e-19, 0, 0, 0
0.115805, 0, 2.94559e-19, 0, 1.41421, -2.94559e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03869e-21, 0, 0, 1.21664e-24, 0, 0, 2.92519e-19, 0, 0, 0
0.12373, 0, 6.94759e-19, 0, 1.41421, -6.94759e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80853e-21, 0, 0, 2.91352e-24, 0, 0, 6.89947e-19, 0, 0, 0
0.131656, 0, 1.61388e-18, 0, 1.41421, -1.61388e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11699e-20, 0, 0, 6.87296e-24, 0, 0, 1.6027e-18, 0, 0, 0
0.139581, 0, 3.69416e-18, 0, 1.41421, -3.69416e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55679e-20, 0, 0, 1.59802e-23, 0, 0, 3.66857e-18, 0, 0, 0
0.147506, 0, 8.33642e-18, 0, 1.41421, -8.33642e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76977e-20, 0, 0, 3.66393e-23, 0, 0, 8.27869e-18, 0, 0, 0
0.155431, 0, 1.85545e-17, 0, 1.41421, -1.85545e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28419e-19, 0, 0, 8.28769e-23, 0, 0, 1.8426e-17, 0, 0, 0
0.163356, 0, 4.07471e-17, 0, 1.41421, -4.07471e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82017e-19, 0, 0, 1.85019e-22, 0, 0, 4.04649e-17, 0, 0, 0
0.171282, 0, 8.83241e-17, 0, 1.41421, -8.83241e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11305e-19, 0, 0, 4.07833e-22, 0, 0, 8.77124e-17, 0, 0, 0
0.179207, 0, 1.89029e-16, 0, 1.41421, -1.89029e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3083e-18, 0, 0, 8.87868e-22, 0, 0, 1.8772e-16, 0, 0, 0
0.187132, 0, 3.9955e-16, 0, 1.41421, -3.9955e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76534e-18, 0, 0, 1.90962e-21, 0, 0, 3.96782e-16, 0, 0, 0
0.195057, 0, 8.34296e-16, 0, 1.41421, -8.34296e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77428e-18, 0, 0, 4.05884e-21, 0, 0, 8.28517e-16, 0, 0, 0
0.202983, 0, 1.72141e-15, 0, 1.41421, -1.72141e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19141e-17, 0, 0, 8.52756e-21, 0, 0, 1.70949e-15, 0, 0, 0
0.210908, 0, 3.51039e-15, 0, 1.41421, -3.51039e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42958e-17, 0, 0, 1.7714e-20, 0, 0, 3.48608e-15, 0, 0, 0
0.218833, 0, 7.07657e-15, 0, 1.41421, -7.07657e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89777e-17, 0, 0, 3.63892e-20, 0, 0, 7.02756e-15, 0, 0, 0
0.226758, 0, 1.41048e-14, 0, 1.41421, -1.41048e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.76207e-17, 0, 0, 7.39401e-20, 0, 0, 1.40071e-14, 0, 0, 0
0.234683, 0, 2.79277e-14, 0, 1.41421, -2.79277e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93289e-16, 0, 0, 1.49623e-19, 0, 0, 2.77343e-14, 0, 0, 0
0.242609, 0, 5.441e-14, 0, 1.41421, -5.441e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76572e-16, 0, 0, 2.97389e-19, 0, 0, 5.40331e-14, 0, 0, 0
0.250534, 0, 1.04867e-13, 0, 1.41421, -1.04867e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25785e-16, 0, 0, 5.85052e-19, 0, 0, 1.04141e-13, 0, 0, 0
0.258459, 0, 1.99973e-13, 0, 1.41421, -1.99973e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38401e-15, 0, 0, 1.13941e-18, 0, 0, 1.98588e-13, 0, 0, 0
0.266384, 0, 3.77331e-13, 0, 1.41421, -3.77331e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61149e-15, 0, 0, 2.19711e-18, 0, 0, 3.74718e-13, 0, 0, 0
0.27431, 0, 7.04602e-13, 0, 1.41421, -7.04602e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87651e-15, 0, 0, 4.19562e-18, 0, 0, 6.99721e-13, 0, 0, 0
0.282235, 0, 1.30219e-12, 0, 1.41421, -1.30219e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01242e-15, 0, 0, 7.93577e-18, 0, 0, 1.29317e-12, 0, 0, 0
0.29016, 0, 2.3821e-12, 0, 1.41421, -2.3821e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64865e-14, 0, 0, 1.48704e-17, 0, 0, 2.3656e-12, 0, 0, 0
0.298085, 0, 4.31356e-12, 0, 1.41421, -4.31356e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98546e-14, 0, 0, 2.76118e-17, 0, 0, 4.28367e-12, 0, 0, 0
0.30601, 0, 7.73283e-12, 0, 1.41421, -7.73283e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35209e-14, 0, 0, 5.08176e-17, 0, 0, 7.67926e-12, 0, 0, 0
0.313936, 0, 1.37248e-11, 0, 1.41421, -1.37248e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.4996e-14, 0, 0, 9.27272e-17, 0, 0, 1.36297e-11, 0, 0, 0
0.321861, 0, 2.41195e-11, 0, 1.41421, -2.41195e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66952e-13, 0, 0, 1.67809e-16, 0, 0, 2.39523e-11, 0, 0, 0
0.329786, 0, 4.19718e-11, 0, 1.41421, -4.19718e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90545e-13, 0, 0, 3.01301e-16, 0, 0, 4.16809e-11, 0, 0, 0
0.337711, 0, 7.23279e-11, 1.70958e-43, 1.41421, -7.23279e-11, 0, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 5.00735e-13, 1.70958e-43, 1.70958e-43, 5.36959e-16, 1.70958e-43, 1.70958e-43, 7.18266e-11, 1.70958e-43, 1.70958e-43, 1.70958e-43
0.345637, 0, 1.23436e-10, 3.1277e-42, 1.41421, -1.23436e-10, 0, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 3.1277e-42, 8.54687e-13, 3.1277e-42, 3.1277e-42, 9.50255e-16, 3.1277e-42, 3.1277e-42, 1.22581e-10, 3.1277e-42, 3.1277e-42, 3.1277e-42
0.353562, 0, 2.0864e-10, 4.71467e-41, 1.41421, -2.0864e-10, 0, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 4.71467e-41, 1.44493e-12, 4.71467e-41, 4.71467e-41, 1.67081e-15, 4.71467e-41, 4.71467e-41, 2.07193e-10, 4.71467e-41, 4.71467e-41, 4.71467e-41
0.361487, 0, 3.493e-10, 6.2839e-40, 1.41421, -3.493e-10, 0, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 6.2839e-40, 2.41968e-12, 6.2839e-40, 6.2839e-40, 2.92045e-15, 6.2839e-40, 6.2839e-40, 3.46877e-10, 6.2839e-40, 6.2839e-40, 6.2839e-40
0.369412, 0, 5.79262e-10, 7.47178e-39, 1.41421, -5.79262e-10, 0, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 7.47178e-39, 4.01403e-12, 7.47178e-39, 7.47178e-39, 5.07791e-15, 7.47178e-39, 7.47178e-39, 5.75243e-10, 7.47178e-39, 7.47178e-39, 7.47178e-39
0.377337, 0, 9.51606e-10, 8.01166e-38, 1.41421, -9.51606e-10, 0, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 8.01166e-38, 6.59706e-12, 8.01166e-38, 8.01166e-38, 8.78867e-15, 8.01166e-38, 8.01166e-38, 9.45e-10, 8.01166e-38, 8.01166e-38, 8.01166e-38
0.385263, 0, 1.54871e-09, 7.78562e-37, 1.41421, -1.54871e-09, 0, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 7.78562e-37, 1.07424e-11, 7.78562e-37, 7.78562e-37, 1.51519e-14, 7.78562e-37, 7.78562e-37, 1.53795e-09, 7.78562e-37, 7.78562e-37, 7.78562e-37
0.393188, 0, 2.49716e-09, 6.90802e-36, 1.41421, -2.49716e-09, 0, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 6.90802e-36, 1.73333e-11, 6.90802e-36, 6.90802e-36, 2.60387e-14, 6.90802e-36, 6.90802e-36, 2.4798e-09, 6.90802e-36, 6.90802e-36, 6.90802e-36
0.401113, 0, 3.98946e-09, 5.61703e-35, 1.41421, -3.98946e-09, 0, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 5.61703e-35, 2.77159e-11, 5.61703e-35, 5.61703e-35, 4.46351e-14, 5.61703e-35, 5.61703e-35, 3.9617e-09, 5.61703e-35, 5.61703e-35, 5.61703e-35
0.409038, 0, 6.31543e-09, 4.20491e-34, 1.41421, -6.31543e-09, 0, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.20491e-34, 4.3923e-11, 4.20491e-34, 4.20491e-34, 7.63669e-14, 4.20491e-34, 4.20491e-34, 6.27143e-09, 4.20491e-34, 4.20491e-34, 4.20491e-34
0.416964, 0, 9.9071e-09, 2.96669e-33, 1.41421, -9.9071e-09, 0, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 2.96669e-33, 6.89953e-11, 2.96669e-33, 2.96669e-33, 1.30478e-13, 2.96669e-33, 2.96669e-33, 9.83798e-09, 2.96669e-33, 2.96669e-33, 2.96669e-33
0.424889, 0, 1.5402e-08, 1.73105e-32, 1.41421, -1.5402e-08, 0, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.73105e-32, 1.0744e-10, 1.73105e-32, 1.73105e-32, 2.2271e-13, 1.73105e-32, 1.73105e-32, 1.52943e-08, 1.73105e-32, 1.73105e-32, 1.73105e-32
0.432814, 0, 2.37315e-08, 1.03534e-31, 1.41421, -2.37315e-08, 0, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.03534e-31, 1.65877e-10, 1.03534e-31, 1.03534e-31, 3.79859e-13, 1.03534e-31, 1.03534e-31, 2.35653e-08, 1.03534e-31, 1.03534e-31, 1.03534e-31
0.440739, 0, 3.62435e-08, 5.51446e-31, 1.41421, -3.62435e-08, 0, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 5.51446e-31, 2.53947e-10, 5.51446e-31, 5.51446e-31, 6.47458e-13, 5.51446e-31, 5.51446e-31, 3.59889e-08, 5.51446e-31, 5.51446e-31, 5.51446e-31
0.448664, 0, 5.487e-08, 5.68761e-30, 1.41421, -5.487e-08, 0, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 5.68761e-30, 3.85582e-10, 5.68761e-30, 5.68761e-30, 1.10394e-12, 5.68761e-30, 5.68761e-30, 5.44834e-08, 5.68761e-30, 5.68761e-30, 5.68761e-30
0.45659, 0, 8.23492e-08, 2.72477e-29, 1.41421, -8.23492e-08, 0, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 2.72477e-29, 5.8069e-10, 2.72477e-29, 2.72477e-29, 1.87792e-12, 2.72477e-29, 2.72477e-29, 8.17667e-08, 2.72477e-29, 2.72477e-29, 2.72477e-29
0.464515, 0, 1.22533e-07, 1.26711e-28, 1.41421, -1.22533e-07, 0, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 1.26711e-28, 8.67592e-10, 1.26711e-28, 1.26711e-28, 3.18972e-12, 1.26711e-28, 1.26711e-28, 1.21662e-07, 1.26711e-28, 1.26711e-28, 1.26711e-28
0.47244, 0, 1.80784e-07, 5.65685e-28, 1.41421, -1.80784e-07, 0, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 5.65685e-28, 1.2862e-09, 5.65685e-28, 5.65685e-28, 5.40674e-12, 5.65685e-28, 5.65685e-28, 1.79492e-07, 5.65685e-28, 5.65685e-28, 5.65685e-28
0.480365, 0, 2.64497e-07, 2.41234e-27, 1.41421, -2.64497e-07, 0, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 2.41234e-27, 1.89236e-09, 2.41234e-27, 2.41234e-27, 9.14006e-12, 2.41234e-27, 2.41234e-27, 2.62595e-07, 2.41234e-27, 2.41234e-27, 2.41234e-27
0.488291, 0, 3.83777e-07, 9.82514e-27, 1.41421, -3.83777e-07, 0, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 9.82514e-27, 2.76361e-09, 9.82514e-27, 9.82514e-27, 1.5399e-11, 9.82514e-27, 9.82514e-27, 3.80998e-07, 9.82514e-27, 9.82514e-27, 9.82514e-27
0.496216, 0, 5.52312e-07, 3.82489e-26, 1.41421, -5.52312e-07, 0, 3.82489e-26, 3.82489e-26, 3.82489e-26, 3.82489e-26, 3.82489e-26, 3.82489e-26, 2.75769e-12, 3.82489e-26, 3.82489e-26, 3.82489e-26, 4.00692e-09, 3.82489e-26, 3.82489e-26, 2.58385e-11, 3.82489e-26, 3.82489e-26, 5.48276e-07, 3.82489e-26, 3.82489e-26, 3.82489e-26
0.504141, 0, 7.88466e-07, 1.4255e-25, 1.41421, -7.88466e-07, 0, 1.4255e-25, 1.4255e-25, 1.4255e-25, 1.4255e-25, 1.4255e-25, 1.4255e-25, 1.00323e-11, 1.4255e-25, 1.4255e-25, 1.4255e-25, 5.76882e-09, 1.4255e-25, 1.4255e-25, 4.31498e-11, 1.4255e-25, 1.4255e-25, 7.82644e-07, 1.4255e-25, 1.4255e-25, 1.4255e-25
0.512066, 0, 1.11666e-06, 5.13189e-25, 1.41421, -1.11666e-06, 0, 5.13189e-25, 5.13189e-25, 5.13189e-25, 5.13189e-25, 5.13189e-25, 5.13189e-25, 2.8484e-11, 5.13189e-25, 5.13189e-25, 5.13189e-25, 8.24861e-09, 5.13189e-25, 5.13189e-25, 7.16711e-11, 5.13189e-25, 5.13189e-25, 1.10832e-06, 5.13189e-25, 5.13189e-25, 5.13189e-25
0.519991, 0, 1.57061e-06, 2.33099e-10, 1.41421, -1.57061e-06, 2.33099e-10, 2.3313e-10, 2.33125e-10, 7.0015e-10, 2.45395e-10, 2.64666e-10, 2.36238e-10, 4.402e-10, 3.10025e-10, 2.34636e-10, 5.8407e-10, 1.19489e-08, 2.37556e-10, 2.34898e-10, 3.51432e-10, 2.33312e-10, 2.331e-10, 1.5576e-06, 2.33099e-10, 2.33099e-10, 2.48575e-10
0.527917, 0, 2.19335e-06, 8.39664e-10, 1.41421, -2.19335e-06, 8.39664e-10, 8.39779e-10, 8.39761e-10, 2.527e-09, 8.8409e-10, 9.5371e-10, 8.51007e-10, 1.50299e-09, 1.11758e-09, 8.45219e-10, 2.10764e-09, 1.73718e-08, 8.55769e-10, 8.46167e-10, 1.0338e-09, 8.45211e-10, 8.39669e-10, 2.17247e-06, 8.39664e-10, 8.39664e-10, 8.95575e-10
0.535842, 0, 3.04336e-06, 2.36401e-09, 1.41421, -3.04336e-06, 2.36401e-09, 2.36433e-09, 2.36428e-09, 7.12379e-09, 2.48932e-09, 2.68571e-09, 2.396e-09, 4.15397e-09, 3.14798e-09, 2.37967e-09, 5.94081e-09, 2.55435e-08, 2.40943e-09, 2.38235e-09, 2.68027e-09, 2.38347e-09, 2.36402e-09, 3.00822e-06, 2.36401e-09, 2.36401e-09, 2.52172e-09
0.543767, 0, 4.19932e-06, 6.07716e-09, 1.41421, -4.19932e-06, 6.07716e-09, 6.07799e-09, 6.07786e-09, 1.83311e-08, 6.39979e-09, 6.90539e-09, 6.15953e-09, 1.05676e-08, 8.09547e-09, 6.1175e-09, 1.52856e-08, 3.83739e-08, 6.19411e-09, 6.12438e-09, 6.58863e-09, 6.13293e-09, 6.07719e-09, 4.13664e-06, 6.07716e-09, 6.07716e-09, 6.4832e-09
0.551692, 0, 5.77039e-06, 1.48633e-08, 1.41421, -5.77039e-06, 1.48633e-08, 1.48653e-08, 1.4865e-08, 4.48621e-08, 1.56531e-08, 1.68909e-08, 1.5065e-08, 2.5642e-08, 1.98043e-08, 1.49621e-08, 3.74063e-08, 5.95868e-08, 1.51496e-08, 1.49789e-08, 1.56841e-08, 1.50091e-08, 1.48634e-08, 5.65192e-06, 1.48633e-08, 1.48633e-08, 1.58573e-08
0.559618, 0, 7.9148e-06, 3.50662e-08, 1.41421, -7.9148e-06, 3.50662e-08, 3.5071e-08, 3.50702e-08, 1.05889e-07, 3.69308e-08, 3.9853e-08, 3.55423e-08, 6.15246e-08, 4.67312e-08, 3.52993e-08, 8.82868e-08, 9.66226e-08, 3.57421e-08, 3.53391e-08, 3.63731e-08, 3.54268e-08, 3.50663e-08, 7.67874e-06, 3.50662e-08, 3.50662e-08, 3.74129e-08
0.567543, 0, 1.08705e-05, 8.02253e-08, 1.41421, -1.08705e-05, 8.02253e-08, 8.02363e-08, 8.02346e-08, 2.42345e-07, 8.44937e-08, 9.11828e-08, 8.13151e-08, 1.43248e-07, 1.06928e-07, 8.0759e-08, 2.02052e-07, 1.64444e-07, 8.17726e-08, 8.08501e-08, 8.22894e-08, 8.10828e-08, 8.02257e-08, 1.03853e-05, 8.02253e-08, 8.02253e-08, 8.55972e-08
0.575468, 0, 1.50432e-05, 1.78377e-07, 1.41421, -1.50432e-05, 1.78377e-07, 1.78401e-07, 1.78397e-07, 5.3902e-07, 1.87872e-07, 2.02752e-07, 1.80801e-07, 3.51521e-07, 2.37777e-07, 1.79564e-07, 4.49387e-07, 2.92919e-07, 1.81819e-07, 1.79766e-07, 1.8161e-07, 1.8035e-07, 1.78377e-07, 1.4005e-05, 1.78377e-07, 1.78377e-07, 1.90327e-07
0.583393, 0, 2.10742e-05, 3.85851e-07, 1.41421, -2.10742e-05, 3.85851e-07, 3.85904e-07, 3.85895e-07, 1.16634e-06, 4.064e-07, 4.38603e-07, 3.91097e-07, 8.08383e-07, 5.14403e-07, 3.8842e-07, 9.72363e-07, 5.40727e-07, 3.933e-07, 3.88858e-07, 3.90873e-07, 3.90259e-07, 3.85853e-07, 1.88742e-05, 3.85851e-07, 3.85851e-07, 4.11713e-07
0.591318, 0, 3.00958e-05, 8.12434e-07, 1.41421, -3.00958e-05, 8.12434e-07, 8.12546e-07, 8.12528e-07, 2.45662e-06, 8.55723e-07, 9.23563e-07, 8.23486e-07, 1.78771e-06, 1.08324e-06, 8.17847e-07, 2.04798e-06, 1.02064e-06, 8.28126e-07, 8.1877e-07, 8.20173e-07, 8.22015e-07, 8.12438e-07, 2.54968e-05, 8.12434e-07, 8.12434e-07, 8.66915e-07
0.599244, 0, 4.41096e-05, 1.66575e-06, 1.41421, -4.41096e-05, 1.66575e-06, 1.66598e-06, 1.66594e-06, 5.03859e-06, 1.75455e-06, 1.89372e-06, 1.68842e-06, 3.83851e-06, 2.22128e-06, 1.67685e-06, 4.20031e-06, 1.94408e-06, 1.69794e-06, 1.67875e-06, 1.67758e-06, 1.68602e-06, 1.66576e-06, 3.46556e-05, 1.66575e-06, 1.66575e-06, 1.77751e-06
0.607169, 0, 6.6669e-05, 3.32666e-06, 1.41421, -6.6669e-05, 3.32666e-06, 3.32712e-06, 3.32705e-06, 1.00662e-05, 3.5041e-06, 3.78218e-06, 3.37197e-06, 8.03589e-06, 4.4367e-06, 3.34885e-06, 8.39114e-06, 3.6967e-06, 3.39098e-06, 3.35263e-06, 3.34458e-06, 3.36845e-06, 3.32668e-06, 4.76011e-05, 3.32666e-06, 3.32666e-06, 3.54998e-06
0.615094, 0, 0.000104056, 6.47272e-06, 1.41421, -0.000104056, 6.47272e-06, 6.47361e-06, 6.47347e-06, 1.95933e-05, 6.81816e-06, 7.35952e-06, 6.56092e-06, 1.6451e-05, 8.63376e-06, 6.51591e-06, 1.63323e-05, 6.96208e-06, 6.59794e-06, 6.52328e-06, 6.49966e-06, 6.55667e-06, 6.47275e-06, 6.63601e-05, 6.47272e-06, 6.47272e-06, 6.90747e-06
