   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_342.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.119486, 0, 2.10198e-17, 0, 1.41421, -2.10198e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45341e-19, 0, 0, 9.28268e-23, 0, 0, 2.08743e-17, 0, 0, 0
0.127366, 0, 4.33171e-17, 0, 1.41421, -4.33171e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99516e-19, 0, 0, 1.94534e-22, 0, 0, 4.30174e-17, 0, 0, 0
0.135247, 0, 8.83004e-17, 0, 1.41421, -8.83004e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10553e-19, 0, 0, 4.03348e-22, 0, 0, 8.76894e-17, 0, 0, 0
0.143128, 0, 1.78091e-16, 0, 1.41421, -1.78091e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23141e-18, 0, 0, 8.27627e-22, 0, 0, 1.76859e-16, 0, 0, 0
0.151009, 0, 3.55463e-16, 0, 1.41421, -3.55463e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45785e-18, 0, 0, 1.68098e-21, 0, 0, 3.53003e-16, 0, 0, 0
0.15889, 0, 7.0228e-16, 0, 1.41421, -7.0228e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85591e-18, 0, 0, 3.38035e-21, 0, 0, 6.97421e-16, 0, 0, 0
0.166771, 0, 1.37363e-15, 0, 1.41421, -1.37363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49794e-18, 0, 0, 6.73155e-21, 0, 0, 1.36413e-15, 0, 0, 0
0.174652, 0, 2.66042e-15, 0, 1.41421, -2.66042e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83954e-17, 0, 0, 1.32772e-20, 0, 0, 2.64201e-15, 0, 0, 0
0.182533, 0, 5.10289e-15, 0, 1.41421, -5.10289e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52838e-17, 0, 0, 2.59422e-20, 0, 0, 5.06758e-15, 0, 0, 0
0.190414, 0, 9.69472e-15, 0, 1.41421, -9.69472e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70336e-17, 0, 0, 5.02215e-20, 0, 0, 9.62763e-15, 0, 0, 0
0.198294, 0, 1.82459e-14, 0, 1.41421, -1.82459e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2616e-16, 0, 0, 9.63429e-20, 0, 0, 1.81196e-14, 0, 0, 0
0.206175, 0, 3.40219e-14, 0, 1.41421, -3.40219e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35241e-16, 0, 0, 1.83172e-19, 0, 0, 3.37864e-14, 0, 0, 0
0.214056, 0, 6.2859e-14, 0, 1.41421, -6.2859e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34632e-16, 0, 0, 3.45216e-19, 0, 0, 6.2424e-14, 0, 0, 0
0.221937, 0, 1.1509e-13, 0, 1.41421, -1.1509e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.9578e-16, 0, 0, 6.45017e-19, 0, 0, 1.14294e-13, 0, 0, 0
0.229818, 0, 2.08841e-13, 0, 1.41421, -2.08841e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44401e-15, 0, 0, 1.19499e-18, 0, 0, 2.07396e-13, 0, 0, 0
0.237699, 0, 3.75612e-13, 0, 1.41421, -3.75612e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59713e-15, 0, 0, 2.19547e-18, 0, 0, 3.73013e-13, 0, 0, 0
0.24558, 0, 6.69645e-13, 0, 1.41421, -6.69645e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6302e-15, 0, 0, 4.00066e-18, 0, 0, 6.65011e-13, 0, 0, 0
0.253461, 0, 1.1835e-12, 0, 1.41421, -1.1835e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18327e-15, 0, 0, 7.23174e-18, 0, 0, 1.17531e-12, 0, 0, 0
0.261342, 0, 2.07369e-12, 0, 1.41421, -2.07369e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43386e-14, 0, 0, 1.29698e-17, 0, 0, 2.05933e-12, 0, 0, 0
0.269223, 0, 3.60244e-12, 0, 1.41421, -3.60244e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49096e-14, 0, 0, 2.30822e-17, 0, 0, 3.5775e-12, 0, 0, 0
0.277103, 0, 6.20521e-12, 0, 1.41421, -6.20521e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2908e-14, 0, 0, 4.07723e-17, 0, 0, 6.16227e-12, 0, 0, 0
0.284984, 0, 1.05986e-11, 0, 1.41421, -1.05986e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32907e-14, 0, 0, 7.14972e-17, 0, 0, 1.05253e-11, 0, 0, 0
0.292865, 0, 1.79515e-11, 0, 1.41421, -1.79515e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24143e-13, 0, 0, 1.24497e-16, 0, 0, 1.78272e-11, 0, 0, 0
0.300746, 0, 3.01532e-11, 0, 1.41421, -3.01532e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08539e-13, 0, 0, 2.15325e-16, 0, 0, 2.99444e-11, 0, 0, 0
0.308627, 0, 5.02302e-11, 0, 1.41421, -5.02302e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47426e-13, 0, 0, 3.70022e-16, 0, 0, 4.98824e-11, 0, 0, 0
0.316508, 0, 8.29891e-11, 0, 1.41421, -8.29891e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74085e-13, 0, 0, 6.31987e-16, 0, 0, 8.24143e-11, 0, 0, 0
0.324389, 0, 1.35994e-10, 3.16693e-43, 1.41421, -1.35994e-10, 0, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 3.16693e-43, 9.40913e-13, 3.16693e-43, 3.16693e-43, 1.07325e-15, 3.16693e-43, 3.16693e-43, 1.35052e-10, 3.16693e-43, 3.16693e-43, 3.16693e-43
0.33227, 0, 2.21044e-10, 5.53793e-42, 1.41421, -2.21044e-10, 0, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 5.53793e-42, 1.5297e-12, 5.53793e-42, 5.53793e-42, 1.81297e-15, 5.53793e-42, 5.53793e-42, 2.19513e-10, 5.53793e-42, 5.53793e-42, 5.53793e-42
0.340151, 0, 3.56386e-10, 8.01361e-41, 1.41421, -3.56386e-10, 0, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 8.01361e-41, 2.46702e-12, 8.01361e-41, 8.01361e-41, 3.04772e-15, 8.01361e-41, 8.01361e-41, 3.53916e-10, 8.01361e-41, 8.01361e-41, 8.01361e-41
0.348031, 0, 5.69983e-10, 1.02716e-39, 1.41421, -5.69983e-10, 0, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 1.02716e-39, 3.94704e-12, 1.02716e-39, 1.02716e-39, 5.1012e-15, 1.02716e-39, 1.02716e-39, 5.6603e-10, 1.02716e-39, 1.02716e-39, 1.02716e-39
0.355912, 0, 9.0432e-10, 1.17751e-38, 1.41421, -9.0432e-10, 0, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 1.17751e-38, 6.26512e-12, 1.17751e-38, 1.17751e-38, 8.50575e-15, 1.17751e-38, 1.17751e-38, 8.98046e-10, 1.17751e-38, 1.17751e-38, 1.17751e-38
0.363793, 0, 1.42338e-09, 1.21926e-37, 1.41421, -1.42338e-09, 0, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 1.21926e-37, 9.86673e-12, 1.21926e-37, 1.21926e-37, 1.41361e-14, 1.21926e-37, 1.21926e-37, 1.4135e-09, 1.21926e-37, 1.21926e-37, 1.21926e-37
0.371674, 0, 2.22289e-09, 4.02682e-36, 1.41421, -2.22289e-09, 0, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 4.02682e-36, 1.54201e-11, 4.02682e-36, 4.02682e-36, 2.34731e-14, 4.02682e-36, 4.02682e-36, 2.20745e-09, 4.02682e-36, 4.02682e-36, 4.02682e-36
0.379555, 0, 3.44387e-09, 3.18113e-35, 1.41421, -3.44387e-09, 0, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 3.18113e-35, 2.39105e-11, 3.18113e-35, 3.18113e-35, 3.88187e-14, 3.18113e-35, 3.18113e-35, 3.41992e-09, 3.18113e-35, 3.18113e-35, 3.18113e-35
0.387436, 0, 5.29384e-09, 2.31614e-34, 1.41421, -5.29384e-09, 0, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 2.31614e-34, 3.67933e-11, 2.31614e-34, 2.31614e-34, 6.40871e-14, 2.31614e-34, 2.31614e-34, 5.25699e-09, 2.31614e-34, 2.31614e-34, 2.31614e-34
0.395317, 0, 8.07454e-09, 1.59722e-33, 1.41421, -8.07454e-09, 0, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 1.59722e-33, 5.61914e-11, 1.59722e-33, 1.59722e-33, 1.0567e-13, 1.59722e-33, 1.59722e-33, 8.01825e-09, 1.59722e-33, 1.59722e-33, 1.59722e-33
0.403198, 0, 1.2221e-08, 9.23017e-33, 1.41421, -1.2221e-08, 0, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 9.23017e-33, 8.51778e-11, 9.23017e-33, 9.23017e-33, 1.74075e-13, 9.23017e-33, 9.23017e-33, 1.21356e-08, 9.23017e-33, 9.23017e-33, 9.23017e-33
0.411079, 0, 1.83552e-08, 5.43969e-32, 1.41421, -1.83552e-08, 0, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 5.43969e-32, 1.28168e-10, 5.43969e-32, 5.43969e-32, 2.86572e-13, 5.43969e-32, 5.43969e-32, 1.82268e-08, 5.43969e-32, 5.43969e-32, 5.43969e-32
0.418959, 0, 2.73592e-08, 2.85961e-31, 1.41421, -2.73592e-08, 0, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 2.85961e-31, 1.91461e-10, 2.85961e-31, 2.85961e-31, 4.71516e-13, 2.85961e-31, 2.85961e-31, 2.71673e-08, 2.85961e-31, 2.85961e-31, 2.85961e-31
0.42684, 0, 4.04727e-08, 1.47804e-30, 1.41421, -4.04727e-08, 0, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 1.47804e-30, 2.83969e-10, 1.47804e-30, 1.47804e-30, 7.75392e-13, 1.47804e-30, 1.47804e-30, 4.0188e-08, 1.47804e-30, 1.47804e-30, 1.47804e-30
0.434721, 0, 5.94242e-08, 7.31138e-30, 1.41421, -5.94242e-08, 0, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 7.31138e-30, 4.18219e-10, 7.31138e-30, 7.31138e-30, 1.27424e-12, 7.31138e-30, 7.31138e-30, 5.90047e-08, 7.31138e-30, 7.31138e-30, 7.31138e-30
0.442602, 0, 8.66033e-08, 3.42837e-29, 1.41421, -8.66033e-08, 0, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 3.42837e-29, 6.11698e-10, 3.42837e-29, 3.42837e-29, 2.09206e-12, 3.42837e-29, 3.42837e-29, 8.59895e-08, 3.42837e-29, 3.42837e-29, 3.42837e-29
0.450483, 0, 1.25286e-07, 1.56003e-28, 1.41421, -1.25286e-07, 0, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 1.56003e-28, 8.88636e-10, 1.56003e-28, 1.56003e-28, 3.43026e-12, 1.56003e-28, 1.56003e-28, 1.24394e-07, 1.56003e-28, 1.56003e-28, 1.56003e-28
0.458364, 0, 1.7993e-07, 6.80844e-28, 1.41421, -1.7993e-07, 0, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 6.80844e-28, 1.28241e-09, 6.80844e-28, 6.80844e-28, 5.6146e-12, 6.80844e-28, 6.80844e-28, 1.78642e-07, 6.80844e-28, 6.80844e-28, 6.80844e-28
0.466245, 0, 2.56546e-07, 2.8368e-27, 1.41421, -2.56546e-07, 0, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 2.8368e-27, 1.83868e-09, 2.8368e-27, 2.8368e-27, 9.16902e-12, 2.8368e-27, 2.8368e-27, 2.54698e-07, 2.8368e-27, 2.8368e-27, 2.8368e-27
0.474126, 0, 3.63181e-07, 1.12868e-26, 1.41421, -3.63181e-07, 0, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 1.12868e-26, 2.61955e-09, 1.12868e-26, 1.12868e-26, 1.49315e-11, 1.12868e-26, 1.12868e-26, 3.60546e-07, 1.12868e-26, 1.12868e-26, 1.12868e-26
0.482007, 0, 5.10516e-07, 4.29231e-26, 1.41421, -5.10516e-07, 0, 4.29231e-26, 4.29231e-26, 4.29231e-26, 4.29231e-26, 4.29231e-26, 4.29231e-26, 1.36613e-12, 4.29231e-26, 4.29231e-26, 4.29231e-26, 3.70892e-09, 4.29231e-26, 4.29231e-26, 2.42334e-11, 4.29231e-26, 4.29231e-26, 5.06782e-07, 4.29231e-26, 4.29231e-26, 4.29231e-26
0.489888, 0, 7.12624e-07, 1.56285e-25, 1.41421, -7.12624e-07, 0, 1.56285e-25, 1.56285e-25, 1.56285e-25, 1.56285e-25, 1.56285e-25, 1.56285e-25, 4.72208e-12, 1.56285e-25, 1.56285e-25, 1.56285e-25, 5.21953e-09, 1.56285e-25, 1.56285e-25, 3.91755e-11, 1.56285e-25, 1.56285e-25, 7.07361e-07, 1.56285e-25, 1.56285e-25, 1.56285e-25
0.497768, 0, 9.87897e-07, 5.49882e-25, 1.41421, -9.87897e-07, 0, 5.49882e-25, 5.49882e-25, 5.49882e-25, 5.49882e-25, 5.49882e-25, 5.49882e-25, 1.27048e-11, 5.49882e-25, 5.49882e-25, 5.49882e-25, 7.30194e-09, 5.49882e-25, 5.49882e-25, 6.30477e-11, 5.49882e-25, 5.49882e-25, 9.80519e-07, 5.49882e-25, 5.49882e-25, 5.49882e-25
0.505649, 0, 1.36247e-06, 1.79312e-10, 1.41421, -1.36247e-06, 1.79312e-10, 1.79341e-10, 1.79336e-10, 7.77884e-10, 1.93975e-10, 1.83648e-10, 2.08023e-10, 2.74318e-10, 5.25659e-10, 1.83689e-10, 9.05549e-10, 1.03356e-08, 1.79546e-10, 1.81392e-10, 2.80275e-10, 1.79312e-10, 1.79314e-10, 1.35024e-06, 1.79312e-10, 1.79312e-10, 3.26717e-10
0.51353, 0, 1.86806e-06, 6.10419e-10, 1.41421, -1.86806e-06, 6.10419e-10, 6.10519e-10, 6.105e-10, 2.66864e-09, 6.60839e-10, 6.25328e-10, 7.09144e-10, 9.02726e-10, 1.80135e-09, 6.2547e-10, 3.10762e-09, 1.46567e-08, 6.11223e-10, 6.17571e-10, 7.71245e-10, 6.10419e-10, 6.10424e-10, 1.84712e-06, 6.10419e-10, 6.10419e-10, 1.11728e-09
0.521411, 0, 2.54856e-06, 1.62566e-09, 1.41421, -2.54856e-06, 1.62566e-09, 1.62593e-09, 1.62588e-09, 7.13794e-09, 1.7607e-09, 1.66559e-09, 1.89007e-09, 2.37789e-09, 4.81519e-09, 1.66597e-09, 8.31361e-09, 2.09441e-08, 1.62782e-09, 1.64482e-09, 1.88035e-09, 1.62566e-09, 1.62568e-09, 2.51099e-06, 1.62566e-09, 1.62566e-09, 2.98312e-09
0.529292, 0, 3.46342e-06, 3.95957e-09, 1.41421, -3.46342e-06, 3.95957e-09, 3.96022e-09, 3.9601e-09, 1.74298e-08, 4.28955e-09, 4.05714e-09, 4.60568e-09, 5.75696e-09, 1.17538e-08, 4.05807e-09, 2.03028e-08, 3.0384e-08, 3.96483e-09, 4.00638e-09, 4.36041e-09, 3.95957e-09, 3.9596e-09, 3.39265e-06, 3.95957e-09, 3.95957e-09, 7.27677e-09
0.537173, 0, 4.69653e-06, 9.19456e-09, 1.41421, -4.69653e-06, 9.19456e-09, 9.19609e-09, 9.1958e-09, 4.05404e-08, 9.96244e-09, 9.42162e-09, 1.06981e-08, 1.33081e-08, 2.7332e-08, 9.42378e-09, 4.72259e-08, 4.51446e-08, 9.20681e-09, 9.30349e-09, 9.82135e-09, 9.19456e-09, 9.19465e-09, 4.55775e-06, 9.19456e-09, 9.19456e-09, 1.69138e-08
0.545054, 0, 6.37157e-06, 2.06555e-08, 1.41421, -6.37157e-06, 2.06555e-08, 2.06589e-08, 2.06583e-08, 9.11732e-08, 2.23829e-08, 2.11663e-08, 2.40379e-08, 3.04273e-08, 6.14586e-08, 2.11711e-08, 1.06213e-07, 6.93058e-08, 2.0683e-08, 2.09005e-08, 2.1629e-08, 2.06555e-08, 2.06557e-08, 6.09152e-06, 2.06555e-08, 2.06555e-08, 3.80213e-08
0.552935, 0, 8.67856e-06, 4.51434e-08, 1.41421, -8.67856e-06, 4.51434e-08, 4.51509e-08, 4.51495e-08, 1.99431e-07, 4.8923e-08, 4.6261e-08, 5.2544e-08, 6.77204e-08, 1.34417e-07, 4.62717e-08, 2.32337e-07, 1.10636e-07, 4.52037e-08, 4.56796e-08, 4.6645e-08, 4.51434e-08, 4.51439e-08, 8.1062e-06, 4.51434e-08, 4.51434e-08, 8.31384e-08
0.560816, 0, 1.19354e-05, 9.62108e-08, 1.41421, -1.19354e-05, 9.62108e-08, 9.62268e-08, 9.62238e-08, 4.25344e-07, 1.04274e-07, 9.85949e-08, 1.11998e-07, 1.59003e-07, 2.86655e-07, 9.86176e-08, 4.95542e-07, 1.83919e-07, 9.63394e-08, 9.73546e-08, 9.85104e-08, 9.62108e-08, 9.62117e-08, 1.07527e-05, 9.62108e-08, 9.62108e-08, 1.77264e-07
0.568696, 0, 1.66561e-05, 2.00168e-07, 1.41421, -1.66561e-05, 2.00168e-07, 2.00201e-07, 2.00195e-07, 8.85556e-07, 2.16958e-07, 2.05133e-07, 2.33043e-07, 3.50992e-07, 5.96748e-07, 2.0518e-07, 1.03174e-06, 3.17024e-07, 2.00436e-07, 2.0255e-07, 2.03664e-07, 2.00168e-07, 2.0017e-07, 1.42402e-05, 2.00168e-07, 2.00168e-07, 3.68952e-07
0.576577, 0, 2.37308e-05, 4.06766e-07, 1.41421, -2.37308e-05, 4.06766e-07, 4.06834e-07, 4.06821e-07, 1.80082e-06, 4.40916e-07, 4.16864e-07, 4.73634e-07, 7.46576e-07, 1.2134e-06, 4.1696e-07, 2.09815e-06, 5.6167e-07, 4.07311e-07, 4.11611e-07, 4.12046e-07, 4.06766e-07, 4.0677e-07, 1.88686e-05, 4.06766e-07, 4.06766e-07, 7.50069e-07
0.584458, 0, 3.46999e-05, 8.07644e-07, 1.41421, -3.46999e-05, 8.07644e-07, 8.07779e-07, 8.07753e-07, 3.57815e-06, 8.75513e-07, 8.27712e-07, 9.40534e-07, 1.54439e-06, 2.41072e-06, 8.27903e-07, 4.16905e-06, 1.01196e-06, 8.08726e-07, 8.17271e-07, 8.15557e-07, 8.07644e-07, 8.07651e-07, 2.50816e-05, 8.07644e-07, 8.07644e-07, 1.48991e-06
0.592339, 0, 5.2227e-05, 1.56714e-06, 1.41421, -5.2227e-05, 1.56714e-06, 1.5674e-06, 1.56735e-06, 6.94815e-06, 1.69896e-06, 1.60612e-06, 1.82525e-06, 3.11953e-06, 4.68071e-06, 1.60649e-06, 8.09583e-06, 1.83532e-06, 1.56924e-06, 1.58584e-06, 1.57892e-06, 1.56714e-06, 1.56716e-06, 3.35567e-05, 1.56714e-06, 1.56714e-06, 2.89228e-06
0.60022, 0, 8.08827e-05, 2.97232e-06, 1.41421, -8.08827e-05, 2.97232e-06, 2.97282e-06, 2.97272e-06, 1.31884e-05, 3.22258e-06, 3.04632e-06, 3.46235e-06, 6.17126e-06, 8.88356e-06, 3.04703e-06, 1.53673e-05, 3.32266e-06, 2.97631e-06, 3.00782e-06, 2.98972e-06, 2.97232e-06, 2.97235e-06, 4.53485e-05, 2.97232e-06, 2.97232e-06, 5.48814e-06
0.608101, 0, 0.000128412, 5.51133e-06, 1.41421, -0.000128412, 5.51133e-06, 5.51226e-06, 5.51208e-06, 2.44738e-05, 5.97585e-06, 5.64869e-06, 6.42089e-06, 1.19892e-05, 1.64834e-05, 5.65e-06, 2.85181e-05, 5.96693e-06, 5.51874e-06, 5.57723e-06, 5.53686e-06, 5.51133e-06, 5.51138e-06, 6.21172e-05, 5.51133e-06, 5.51133e-06, 1.0181e-05
