   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.64157, 28, 29.3295, 20.0241, 5.47723, -1.3295, 0, 20.0241, 20.0241, 28.5978, 20.0286, 20.7455, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0241, 20.0297, 20.0241
4.64949, 38, 29.442, 20.1152, 6.32456, 8.55798, 0, 20.1152, 20.1153, 28.844, 20.1203, 20.703, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1152, 20.1202, 20.1152
4.6574, 38, 29.4787, 20.2065, 6.32456, 8.52129, 0, 20.2066, 20.2066, 28.9951, 20.2122, 20.68, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2065, 20.2109, 20.2065
4.66531, 38, 29.4362, 20.298, 6.32456, 8.56381, 0, 20.298, 20.298, 29.049, 20.3043, 20.675, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.298, 20.3018, 20.298
4.67323, 42, 29.314, 20.3896, 6.63325, 12.686, 0, 20.3896, 20.3896, 29.0068, 20.3966, 20.6865, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3896, 20.3928, 20.3896
4.68114, 22, 29.1148, 20.4814, 4.89898, -7.11481, 0, 20.4814, 20.4814, 28.8729, 20.489, 20.7128, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4814, 20.4841, 20.4814
4.68906, 32, 28.8442, 20.5733, 5.83095, 3.15582, 0, 20.5733, 20.5733, 28.6548, 20.5816, 20.752, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5733, 20.5756, 20.5733
4.69697, 32, 28.5103, 20.6654, 5.83095, 3.48974, 0, 20.6654, 20.6654, 28.3623, 20.6743, 20.8024, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6654, 20.6673, 20.6654
4.70489, 52, 28.1234, 20.7576, 7.34847, 23.8766, 0, 20.7576, 20.7576, 28.0075, 20.7671, 20.8623, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7576, 20.7592, 20.7576
4.7128, 32, 27.6955, 20.8499, 5.83095, 4.30452, 0, 20.8499, 20.85, 27.6038, 20.8599, 20.9302, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8499, 20.8512, 20.8499
4.72072, 26, 27.2394, 20.9424, 5.2915, -1.23936, 0, 20.9424, 20.9424, 27.1652, 20.9528, 21.0049, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9424, 20.9434, 20.9424
4.72863, 30, 26.7681, 21.035, 5.65685, 3.23186, 0, 21.035, 21.035, 26.7061, 21.0458, 21.0853, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.035, 21.0358, 21.035
4.73655, 36, 26.2947, 21.1277, 6.16441, 9.70535, 0, 21.1277, 21.1277, 26.24, 21.1388, 21.1705, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1277, 21.1284, 21.1277
4.74446, 38, 25.8308, 21.2205, 6.32456, 12.1692, 0, 21.2205, 21.2206, 25.7795, 21.2318, 21.2599, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.2205, 21.221, 21.2205
4.75237, 20, 25.3873, 21.3134, 4.69042, -5.38728, 0, 21.3135, 21.3135, 25.3358, 21.3247, 21.3531, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3134, 21.3139, 21.3134
4.76029, 26, 24.9729, 21.4065, 5.2915, 1.02705, 0, 21.4065, 21.4065, 24.9181, 21.4177, 21.4497, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4065, 21.4068, 21.4065
4.7682, 28, 24.595, 21.4996, 5.47723, 3.40495, 0, 21.4997, 21.4997, 24.5337, 21.5107, 21.5496, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4996, 21.4999, 21.4996
4.77612, 34, 24.2588, 21.5928, 6, 9.74121, 0, 21.5929, 21.5929, 24.1878, 21.6037, 21.6527, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5928, 21.5931, 21.5928
4.78403, 32, 23.9675, 21.6861, 5.83095, 8.03248, 0, 21.6862, 21.6862, 23.8838, 21.6966, 21.7591, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6861, 21.6864, 21.6861
4.79195, 28, 23.7228, 21.7795, 5.47723, 4.27718, 0, 21.7796, 21.7796, 23.6231, 21.7896, 21.8689, 21.7795, 21.7795, 21.7795, 21.7795, 21.7795, 21.7795, 21.7795, 21.7795, 21.7796, 21.7795, 21.7795, 21.7798, 21.7795
4.79986, 34, 23.5247, 21.873, 6, 10.4753, 0, 21.873, 21.873, 23.4059, 21.8825, 21.9821, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.873, 21.8732, 21.873
4.80778, 34, 23.372, 21.9665, 6, 10.628, 0, 21.9666, 21.9666, 23.2305, 21.9755, 22.0987, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9665, 21.9668, 21.9665
4.81569, 16, 23.2621, 22.0601, 4.24264, -7.26213, 0, 22.0602, 22.0602, 23.0947, 22.0685, 22.2188, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0601, 22.0604, 22.0601
4.8236, 22, 23.192, 22.1538, 4.89898, -1.19202, 0, 22.1538, 22.1538, 22.9953, 22.1616, 22.3423, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1538, 22.1541, 22.1538
4.83152, 28, 23.1578, 22.2475, 5.47723, 4.84218, 0, 22.2475, 22.2475, 22.9288, 22.2546, 22.4688, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2475, 22.2478, 22.2475
4.83943, 22, 23.1554, 22.3412, 4.89898, -1.15537, 0, 22.3412, 22.3412, 22.8914, 22.3478, 22.5981, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3412, 22.3416, 22.3412
4.84735, 26, 23.1803, 22.4349, 5.2915, 2.81965, 0, 22.435, 22.435, 22.8791, 22.441, 22.7296, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4349, 22.4354, 22.4349
4.85526, 30, 23.2284, 22.5287, 5.65685, 6.77161, 0, 22.5288, 22.5288, 22.8884, 22.5342, 22.8626, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5287, 22.5292, 22.5287
4.86318, 26, 23.2952, 22.6225, 5.2915, 2.70479, 0, 22.6226, 22.6226, 22.9157, 22.6275, 22.9964, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6225, 22.6231, 22.6225
4.87109, 16, 23.3768, 22.7163, 4.24264, -7.37675, 0, 22.7164, 22.7164, 22.9579, 22.7209, 23.1299, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.7163, 22.717, 22.7163
4.87901, 24, 23.4692, 22.8102, 5.09902, 0.530783, 0, 22.8102, 22.8102, 23.0123, 22.8143, 23.2622, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8102, 22.8108, 22.8102
4.88692, 24, 23.5691, 22.904, 5.09902, 0.43088, 0, 22.904, 22.904, 23.0763, 22.9078, 23.3922, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.904, 22.9047, 22.904
4.89483, 18, 23.6733, 22.9978, 4.47214, -5.67334, 0, 22.9978, 22.9978, 23.148, 23.0012, 23.5187, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9978, 22.9986, 22.9978
4.90275, 40, 23.7792, 23.0916, 6.48074, 16.2208, 0, 23.0916, 23.0916, 23.2257, 23.0948, 23.6409, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0916, 23.0924, 23.0916
4.91066, 30, 23.8843, 23.1853, 5.65685, 6.11566, 0, 23.1854, 23.1854, 23.308, 23.1884, 23.7576, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1853, 23.1863, 23.1853
4.91858, 18, 23.9869, 23.2791, 4.47214, -5.98692, 0, 23.2792, 23.2792, 23.3938, 23.282, 23.8683, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2791, 23.2801, 23.2791
4.92649, 18, 24.0855, 23.3729, 4.47214, -6.08549, 0, 23.3729, 23.3729, 23.4823, 23.3756, 23.9723, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3729, 23.3739, 23.3729
4.93441, 22, 24.179, 23.4666, 4.89898, -2.17901, 0, 23.4666, 23.4667, 23.5726, 23.4692, 24.0692, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4666, 23.4677, 23.4666
4.94232, 8, 24.2669, 23.5603, 3.16228, -16.2669, 0, 23.5604, 23.5604, 23.6645, 23.5629, 24.1591, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5603, 23.5614, 23.5603
4.95024, 24, 24.3488, 23.654, 5.09902, -0.348843, 0, 23.6541, 23.6541, 23.7573, 23.6565, 24.2419, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.654, 23.6551, 23.654
4.95815, 22, 24.425, 23.7478, 4.89898, -2.42503, 0, 23.7478, 23.7478, 23.851, 23.7502, 24.3181, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7478, 23.7489, 23.7478
4.96607, 22, 24.4958, 23.8414, 4.89898, -2.4958, 0, 23.8415, 23.8415, 23.9452, 23.8438, 24.3884, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8414, 23.8425, 23.8414
4.97398, 32, 24.5618, 23.9351, 5.83095, 7.43815, 0, 23.9352, 23.9352, 24.0398, 23.9375, 24.4535, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9351, 23.9362, 23.9351
4.9819, 32, 24.624, 24.0288, 5.83095, 7.37602, 0, 24.0289, 24.0289, 24.1348, 24.0312, 24.5144, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0288, 24.0299, 24.0288
4.98981, 26, 24.6831, 24.1225, 5.2915, 1.31688, 0, 24.1225, 24.1225, 24.23, 24.1249, 24.5721, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1225, 24.1235, 24.1225
4.99772, 16, 24.7403, 24.2162, 4.24264, -8.74032, 0, 24.2162, 24.2162, 24.3254, 24.2186, 24.6276, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2162, 24.2172, 24.2162
5.00564, 12, 24.7966, 24.3098, 3.74166, -12.7966, 0, 24.3099, 24.3099, 24.4209, 24.3123, 24.682, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3098, 24.3108, 24.3098
5.01355, 28, 24.8528, 24.4035, 5.47723, 3.14716, 0, 24.4035, 24.4035, 24.5166, 24.406, 24.7362, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4035, 24.4044, 24.4035
5.02147, 26, 24.91, 24.4971, 5.2915, 1.08998, 0, 24.4972, 24.4972, 24.6125, 24.4997, 24.7912, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.4971, 24.498, 24.4971
5.02938, 22, 24.9689, 24.5908, 4.89898, -2.96889, 0, 24.5908, 24.5908, 24.7085, 24.5933, 24.8476, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5908, 24.5916, 24.5908
5.0373, 12, 25.0301, 24.6844, 3.74166, -13.0301, 0, 24.6844, 24.6844, 24.8048, 24.687, 24.9062, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6844, 24.6852, 24.6844
5.04521, 34, 25.0941, 24.778, 6, 8.90588, 0, 24.778, 24.778, 24.9013, 24.7806, 24.9673, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.778, 24.7787, 24.778
5.05313, 10, 25.1614, 24.8715, 3.4641, -15.1614, 0, 24.8716, 24.8716, 24.9981, 24.8742, 25.0313, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8715, 24.8722, 24.8715
5.06104, 24, 25.232, 24.965, 5.09902, -1.23204, 0, 24.9651, 24.9651, 25.0953, 24.9677, 25.0984, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.965, 24.9657, 24.965
5.06895, 24, 25.3063, 25.0585, 5.09902, -1.3063, 0, 25.0585, 25.0585, 25.1929, 25.0612, 25.1684, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0585, 25.0591, 25.0585
5.07687, 26, 25.3842, 25.1518, 5.2915, 0.615808, 0, 25.1519, 25.1519, 25.291, 25.1546, 25.2415, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1518, 25.1524, 25.1518
5.08478, 14, 25.4657, 25.2451, 4, -11.4657, 0, 25.2452, 25.2452, 25.3899, 25.248, 25.3174, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2451, 25.2457, 25.2451
5.0927, 28, 25.5509, 25.3384, 5.47723, 2.44913, 0, 25.3384, 25.3384, 25.4897, 25.3412, 25.396, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3384, 25.3389, 25.3384
5.10061, 22, 25.6396, 25.4315, 4.89898, -3.63958, 0, 25.4315, 25.4315, 25.5906, 25.4344, 25.4769, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.4315, 25.432, 25.4315
5.10853, 32, 25.7318, 25.5245, 5.83095, 6.26817, 0, 25.5245, 25.5245, 25.6928, 25.5274, 25.5599, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.5245, 25.525, 25.5245
5.11644, 14, 25.8276, 25.6174, 4, -11.8276, 0, 25.6174, 25.6174, 25.7967, 25.6203, 25.6446, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6174, 25.6179, 25.6174
5.12436, 32, 25.927, 25.7101, 5.83095, 6.07295, 0, 25.7102, 25.7102, 25.9026, 25.7132, 25.7309, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7101, 25.7107, 25.7101
5.13227, 22, 26.0302, 25.8027, 4.89898, -4.03017, 0, 25.8028, 25.8028, 26.0107, 25.8058, 25.8184, 25.8027, 25.8027, 25.8027, 25.8027, 25.8027, 25.8027, 25.8027, 25.8027, 25.8028, 25.8027, 25.8027, 25.8034, 25.8027
5.14019, 30, 26.1372, 25.8952, 5.65685, 3.86284, 0, 25.8953, 25.8953, 26.1216, 25.8983, 25.9069, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8952, 25.8959, 25.8952
5.1481, 38, 26.2482, 25.9875, 6.32456, 11.7518, 0, 25.9876, 25.9876, 26.2357, 25.9907, 25.9961, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9875, 25.9882, 25.9875
5.15601, 38, 26.3636, 26.0797, 6.32456, 11.6364, 0, 26.0797, 26.0797, 26.3533, 26.0829, 26.086, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0797, 26.0804, 26.0797
5.16393, 36, 26.4836, 26.1717, 6.16441, 9.51644, 0, 26.1717, 26.1717, 26.4749, 26.1749, 26.1762, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1717, 26.1725, 26.1717
5.17184, 26, 26.6083, 26.2635, 5.2915, -0.608316, 0, 26.2635, 26.2635, 26.6009, 26.2667, 26.2667, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2635, 26.2643, 26.2635
5.17976, 38, 26.7381, 26.3551, 6.32456, 11.2619, 0, 26.3551, 26.3551, 26.7314, 26.3584, 26.3573, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.3551, 26.356, 26.3551
5.18767, 14, 26.8729, 26.4465, 4, -12.8729, 0, 26.4465, 26.4465, 26.8669, 26.4498, 26.448, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4465, 26.4475, 26.4465
5.19559, 32, 27.0129, 26.5377, 5.83095, 4.98706, 0, 26.5377, 26.5377, 27.0072, 26.5411, 26.5388, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5377, 26.5388, 26.5377
5.2035, 20, 27.1579, 26.6287, 4.69042, -7.15793, 0, 26.6287, 26.6287, 27.1524, 26.6321, 26.6294, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6287, 26.6299, 26.6287
5.21142, 24, 27.3076, 26.7194, 5.09902, -3.3076, 0, 26.7195, 26.7195, 27.3022, 26.7229, 26.7199, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7194, 26.7207, 26.7194
5.21933, 36, 27.4614, 26.81, 6.16441, 8.53858, 0, 26.81, 26.8101, 27.4561, 26.8135, 26.8103, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.81, 26.8114, 26.81
5.22725, 32, 27.6186, 26.9003, 5.83095, 4.38136, 0, 26.9004, 26.9004, 27.6133, 26.9039, 26.9005, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9003, 26.9018, 26.9003
5.23516, 36, 27.7783, 26.9904, 6.16441, 8.22169, 0, 26.9905, 26.9905, 27.7729, 26.9941, 26.9906, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.9904, 26.992, 26.9904
5.24307, 18, 27.9392, 27.0803, 4.47214, -9.93924, 0, 27.0803, 27.0803, 27.9337, 27.084, 27.0804, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0803, 27.0819, 27.0803
5.25099, 26, 28.1, 27.1699, 5.2915, -2.10004, 0, 27.1699, 27.1699, 28.0944, 27.1736, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1699, 27.1716, 27.1699
5.2589, 32, 28.2592, 27.2592, 5.83095, 3.74077, 0, 27.2593, 27.2593, 28.2535, 27.263, 27.2593, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2592, 27.2611, 27.2592
5.26682, 20, 28.4151, 27.3483, 4.69042, -8.41512, 0, 27.3484, 27.3484, 28.4093, 27.3521, 27.3484, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3483, 27.3502, 27.3483
5.27473, 36, 28.566, 27.4372, 6.16441, 7.43397, 0, 27.4372, 27.4372, 28.5601, 27.441, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4372, 27.4391, 27.4372
5.28265, 36, 28.7104, 27.5257, 6.16441, 7.28963, 0, 27.5258, 27.5258, 28.7044, 27.5296, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5257, 27.5277, 27.5257
5.29056, 20, 28.8465, 27.614, 4.69042, -8.84654, 0, 27.614, 27.614, 28.8405, 27.618, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.614, 27.6161, 27.614
5.29848, 30, 28.9732, 27.702, 5.65685, 1.02682, 0, 27.702, 27.702, 28.967, 27.706, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.702, 27.7041, 27.702
5.30639, 34, 29.0892, 27.7897, 6, 4.9108, 0, 27.7897, 27.7897, 29.083, 27.7937, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7897, 27.7918, 27.7897
5.31431, 40, 29.1938, 27.8771, 6.48074, 10.8062, 0, 27.8771, 27.8771, 29.1875, 27.8812, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8771, 27.8792, 27.8771
5.32222, 28, 29.2864, 27.9642, 5.47723, -1.28642, 0, 27.9642, 27.9642, 29.2801, 27.9683, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9642, 27.9662, 27.9642
5.33013, 22, 29.3671, 28.0509, 4.89898, -7.36706, 0, 28.051, 28.051, 29.3607, 28.0551, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.0509, 28.053, 28.0509
5.33805, 24, 29.436, 28.1374, 5.09902, -5.43595, 0, 28.1374, 28.1374, 29.4296, 28.1416, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1374, 28.1394, 28.1374
5.34596, 24, 29.4938, 28.2234, 5.09902, -5.49375, 0, 28.2235, 28.2235, 29.4874, 28.2277, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2234, 28.2255, 28.2234
5.35388, 24, 29.5414, 28.3092, 5.09902, -5.54142, 0, 28.3092, 28.3092, 29.535, 28.3135, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3092, 28.3112, 28.3092
5.36179, 20, 29.5802, 28.3946, 4.69042, -9.5802, 0, 28.3946, 28.3946, 29.5738, 28.3989, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3946, 28.3965, 28.3946
5.36971, 28, 29.6115, 28.4796, 5.47723, -1.61153, 0, 28.4796, 28.4796, 29.6051, 28.484, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4796, 28.4815, 28.4796
5.37762, 30, 29.637, 28.5642, 5.65685, 0.362959, 0, 28.5643, 28.5643, 29.6307, 28.5687, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5642, 28.5661, 28.5642
5.38554, 32, 29.6584, 28.6485, 5.83095, 2.34164, 0, 28.6485, 28.6486, 29.652, 28.653, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6485, 28.6503, 28.6485
5.39345, 38, 29.6771, 28.7324, 6.32456, 8.32287, 0, 28.7324, 28.7324, 29.6708, 28.7369, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7324, 28.7341, 28.7324
5.40137, 26, 29.6949, 28.8159, 5.2915, -3.69495, 0, 28.8159, 28.8159, 29.6886, 28.8205, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8159, 28.8175, 28.8159
5.40928, 36, 29.7133, 28.8989, 6.16441, 6.28674, 0, 28.899, 28.899, 29.7069, 28.9036, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.8989, 28.9005, 28.8989
