   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_109.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0326745, 218, 0, 0, 14.8324, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0247822, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.01689, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00899774, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00110549, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00678675, 0, 2.06727e-24, 0, 1.41421, -2.06727e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9111e-27, 0, 0, 3.79468e-30, 0, 0, 2.06136e-24, 0, 0, 0
0.014679, 0, 6.71839e-24, 0, 1.41421, -6.71839e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92104e-26, 0, 0, 1.25258e-29, 0, 0, 6.69917e-24, 0, 0, 0
0.0225712, 0, 2.07031e-23, 0, 1.41421, -2.07031e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91978e-26, 0, 0, 3.91519e-29, 0, 0, 2.06438e-23, 0, 0, 0
0.0304635, 0, 7.07082e-23, 0, 1.41421, -7.07082e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02181e-25, 0, 0, 1.36853e-28, 0, 0, 7.05059e-23, 0, 0, 0
0.0383557, 0, 1.97371e-22, 0, 1.41421, -1.97371e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64357e-25, 0, 0, 3.86714e-28, 0, 0, 1.96806e-22, 0, 0, 0
0.046248, 0, 5.35778e-22, 0, 1.41421, -5.35778e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53199e-24, 0, 0, 1.06255e-27, 0, 0, 5.34245e-22, 0, 0, 0
0.0541402, 0, 1.41824e-21, 0, 1.41421, -1.41824e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05527e-24, 0, 0, 2.84673e-27, 0, 0, 1.41418e-21, 0, 0, 0
0.0620324, 0, 3.6687e-21, 0, 1.41421, -3.6687e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04902e-23, 0, 0, 7.4533e-27, 0, 0, 3.6582e-21, 0, 0, 0
0.0699247, 0, 9.29045e-21, 0, 1.41421, -9.29045e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65649e-23, 0, 0, 1.9105e-26, 0, 0, 9.26387e-21, 0, 0, 0
0.0778169, 0, 2.30657e-20, 0, 1.41421, -2.30657e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.59533e-23, 0, 0, 4.80175e-26, 0, 0, 2.29997e-20, 0, 0, 0
0.0857092, 0, 5.62133e-20, 0, 1.41421, -5.62133e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60735e-22, 0, 0, 1.18485e-25, 0, 0, 5.60524e-20, 0, 0, 0
0.0936014, 0, 1.34624e-19, 0, 1.41421, -1.34624e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8494e-22, 0, 0, 2.87355e-25, 0, 0, 1.34239e-19, 0, 0, 0
0.101494, 0, 3.17115e-19, 0, 1.41421, -3.17115e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0675e-22, 0, 0, 6.85609e-25, 0, 0, 3.16208e-19, 0, 0, 0
0.109386, 0, 7.35321e-19, 0, 1.41421, -7.35321e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10255e-21, 0, 0, 1.61064e-24, 0, 0, 7.33216e-19, 0, 0, 0
0.117278, 0, 1.6796e-18, 0, 1.41421, -1.6796e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80261e-21, 0, 0, 3.72822e-24, 0, 0, 1.6748e-18, 0, 0, 0
0.12517, 0, 3.78164e-18, 0, 1.41421, -3.78164e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08131e-20, 0, 0, 8.50873e-24, 0, 0, 3.77082e-18, 0, 0, 0
