   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0466592, 0, 3.45811e-21, 0, 1.41421, -3.45811e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19496e-23, 0, 0, 3.82256e-26, 0, 9.25027e-26, 0, 3.43603e-21, 0, 0, 0
0.0545481, 0, 8.51294e-21, 0, 1.41421, -8.51294e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40339e-23, 0, 0, 9.54574e-26, 0, 2.32659e-25, 0, 8.45858e-21, 0, 0, 0
0.062437, 0, 2.05762e-20, 0, 1.41421, -2.05762e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30603e-22, 0, 0, 2.34049e-25, 0, 5.73949e-25, 0, 2.04448e-20, 0, 0, 0
0.0703259, 0, 4.88825e-20, 0, 1.41421, -4.88825e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1027e-22, 0, 0, 5.6405e-25, 0, 1.39045e-24, 0, 4.85703e-20, 0, 0, 0
0.0782148, 0, 1.14245e-19, 0, 1.41421, -1.14245e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25145e-22, 0, 0, 1.33737e-24, 0, 3.3116e-24, 0, 1.13516e-19, 0, 0, 0
0.0861037, 0, 2.62883e-19, 0, 1.41421, -2.62883e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66858e-21, 0, 0, 3.12218e-24, 0, 7.76102e-24, 0, 2.61203e-19, 0, 0, 0
0.0939926, 0, 5.95967e-19, 0, 1.41421, -5.95967e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78275e-21, 0, 0, 7.18209e-24, 0, 1.79122e-23, 0, 5.92159e-19, 0, 0, 0
0.101881, 0, 1.33196e-18, 0, 1.41421, -1.33196e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45427e-21, 0, 0, 1.62896e-23, 0, 4.07421e-23, 0, 1.32345e-18, 0, 0, 0
0.10977, 0, 2.93632e-18, 0, 1.41421, -2.93632e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86375e-20, 0, 0, 3.64487e-23, 0, 9.1386e-23, 0, 2.91755e-18, 0, 0, 0
0.117659, 0, 6.38816e-18, 0, 1.41421, -6.38816e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05471e-20, 0, 0, 8.04996e-23, 0, 2.0226e-22, 0, 6.34733e-18, 0, 0, 0
0.125548, 0, 1.37215e-17, 0, 1.41421, -1.37215e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70934e-20, 0, 0, 1.75568e-22, 0, 4.41937e-22, 0, 1.36338e-17, 0, 0, 0
0.133437, 0, 2.91109e-17, 0, 1.41421, -2.91109e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84774e-19, 0, 0, 3.78291e-22, 0, 9.53754e-22, 0, 2.89248e-17, 0, 0, 0
0.141326, 0, 6.10235e-17, 0, 1.41421, -6.10235e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8733e-19, 0, 0, 8.05563e-22, 0, 2.03387e-21, 0, 6.06334e-17, 0, 0, 0
0.149215, 0, 1.26436e-16, 0, 1.41421, -1.26436e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.02514e-19, 0, 0, 1.69597e-21, 0, 4.28739e-21, 0, 1.25627e-16, 0, 0, 0
0.157104, 0, 2.59003e-16, 0, 1.41421, -2.59003e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64394e-18, 0, 0, 3.53121e-21, 0, 8.9372e-21, 0, 2.57346e-16, 0, 0, 0
0.164993, 0, 5.24711e-16, 0, 1.41421, -5.24711e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33044e-18, 0, 0, 7.27343e-21, 0, 1.84285e-20, 0, 5.21355e-16, 0, 0, 0
0.172882, 0, 1.05154e-15, 0, 1.41421, -1.05154e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.67431e-18, 0, 0, 1.48246e-20, 0, 3.76002e-20, 0, 1.04481e-15, 0, 0, 0
0.18077, 0, 2.08504e-15, 0, 1.41421, -2.08504e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32341e-17, 0, 0, 2.99057e-20, 0, 7.59314e-20, 0, 2.0717e-15, 0, 0, 0
0.188659, 0, 4.09146e-15, 0, 1.41421, -4.09146e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59691e-17, 0, 0, 5.97242e-20, 0, 1.51808e-19, 0, 4.06528e-15, 0, 0, 0
0.196548, 0, 7.94688e-15, 0, 1.41421, -7.94688e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04399e-17, 0, 0, 1.18103e-19, 0, 3.00546e-19, 0, 7.89602e-15, 0, 0, 0
0.204437, 0, 1.52806e-14, 0, 1.41421, -1.52806e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.6988e-17, 0, 0, 2.31291e-19, 0, 5.89343e-19, 0, 1.51828e-14, 0, 0, 0
0.212326, 0, 2.90923e-14, 0, 1.41421, -2.90923e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84652e-16, 0, 0, 4.48663e-19, 0, 1.14486e-18, 0, 2.89061e-14, 0, 0, 0
0.220215, 0, 5.48488e-14, 0, 1.41421, -5.48488e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48129e-16, 0, 0, 8.62208e-19, 0, 2.20367e-18, 0, 5.44976e-14, 0, 0, 0
0.228104, 0, 1.02415e-13, 0, 1.41421, -1.02415e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5003e-16, 0, 0, 1.6418e-18, 0, 4.2037e-18, 0, 1.01759e-13, 0, 0, 0
0.235993, 0, 1.89415e-13, 0, 1.41421, -1.89415e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20222e-15, 0, 0, 3.09818e-18, 0, 7.94847e-18, 0, 1.88202e-13, 0, 0, 0
0.243882, 0, 3.4703e-13, 0, 1.41421, -3.4703e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2026e-15, 0, 0, 5.79479e-18, 0, 1.48994e-17, 0, 3.44807e-13, 0, 0, 0
0.25177, 0, 6.29888e-13, 0, 1.41421, -6.29888e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9979e-15, 0, 0, 1.07443e-17, 0, 2.76922e-17, 0, 6.25852e-13, 0, 0, 0
0.259659, 0, 1.13277e-12, 0, 1.41421, -1.13277e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1897e-15, 0, 0, 1.97516e-17, 0, 5.10411e-17, 0, 1.12551e-12, 0, 0, 0
0.267548, 0, 2.01853e-12, 0, 1.41421, -2.01853e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28117e-14, 0, 0, 3.60063e-17, 0, 9.33084e-17, 0, 2.00559e-12, 0, 0, 0
0.275437, 0, 3.56436e-12, 0, 1.41421, -3.56436e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26234e-14, 0, 0, 6.51014e-17, 0, 1.69223e-16, 0, 3.5415e-12, 0, 0, 0
0.283326, 0, 6.23742e-12, 0, 1.41421, -6.23742e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95905e-14, 0, 0, 1.16768e-16, 0, 3.04504e-16, 0, 6.19741e-12, 0, 0, 0
0.291215, 0, 1.08179e-11, 0, 1.41421, -1.08179e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86659e-14, 0, 0, 2.07819e-16, 0, 5.43757e-16, 0, 1.07484e-11, 0, 0, 0
0.299104, 0, 1.85958e-11, 0, 1.41421, -1.85958e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18041e-13, 0, 0, 3.67093e-16, 0, 9.63771e-16, 0, 1.84764e-11, 0, 0, 0
0.306993, 0, 3.17021e-11, 0, 1.41421, -3.17021e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01254e-13, 0, 0, 6.45082e-16, 0, 1.69915e-15, 0, 3.14985e-11, 0, 0, 0
0.314882, 0, 5.35395e-11, 0, 1.41421, -5.35395e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39915e-13, 0, 0, 1.12347e-15, 0, 2.96873e-15, 0, 5.31955e-11, 0, 0, 0
0.322771, 0, 8.96347e-11, 9.66896e-44, 1.41421, -8.96347e-11, 0, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 5.69152e-13, 9.66896e-44, 9.66896e-44, 1.94391e-15, 9.66896e-44, 5.15212e-15, 9.66896e-44, 8.90585e-11, 9.66896e-44, 9.66896e-44, 9.66896e-44
0.330659, 0, 1.48771e-10, 1.73901e-42, 1.41421, -1.48771e-10, 0, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 1.73901e-42, 9.44809e-13, 1.73901e-42, 1.73901e-42, 3.34298e-15, 1.73901e-42, 8.88391e-15, 1.73901e-42, 1.47814e-10, 1.73901e-42, 1.73901e-42, 1.73901e-42
0.338548, 0, 2.44807e-10, 2.59829e-41, 1.41421, -2.44807e-10, 0, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 2.59829e-41, 1.55505e-12, 2.59829e-41, 2.59829e-41, 5.71649e-15, 2.59829e-41, 1.52252e-14, 2.59829e-41, 2.43231e-10, 2.59829e-41, 2.59829e-41, 2.59829e-41
0.346437, 0, 3.99403e-10, 3.41572e-40, 1.41421, -3.99403e-10, 0, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 3.41572e-40, 2.53779e-12, 3.41572e-40, 3.41572e-40, 9.72462e-15, 3.41572e-40, 2.59429e-14, 3.41572e-40, 3.9683e-10, 3.41572e-40, 3.41572e-40, 3.41572e-40
0.354326, 0, 6.46106e-10, 4.01949e-39, 1.41421, -6.46106e-10, 0, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.01949e-39, 4.10683e-12, 4.01949e-39, 4.01949e-39, 1.64663e-14, 4.01949e-39, 4.39685e-14, 4.01949e-39, 6.41939e-10, 4.01949e-39, 4.01949e-39, 4.01949e-39
0.362215, 0, 1.03639e-09, 4.26914e-38, 1.41421, -1.03639e-09, 0, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 4.26914e-38, 6.59063e-12, 4.26914e-38, 4.26914e-38, 2.77677e-14, 4.26914e-38, 7.41519e-14, 4.26914e-38, 1.0297e-09, 4.26914e-38, 4.26914e-38, 4.26914e-38
0.370104, 0, 1.64851e-09, 4.11092e-37, 1.41421, -1.64851e-09, 0, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 4.11092e-37, 1.04893e-11, 4.11092e-37, 4.11092e-37, 4.66618e-14, 4.11092e-37, 1.24498e-13, 4.11092e-37, 1.63785e-09, 4.11092e-37, 4.11092e-37, 4.11092e-37
0.377993, 0, 2.60036e-09, 3.61449e-36, 1.41421, -2.60036e-09, 0, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 3.61449e-36, 1.65578e-11, 3.61449e-36, 3.61449e-36, 7.81835e-14, 3.61449e-36, 2.08201e-13, 3.61449e-36, 2.58351e-09, 3.61449e-36, 3.61449e-36, 3.61449e-36
0.385882, 0, 4.06787e-09, 2.9133e-35, 1.41421, -4.06787e-09, 0, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.9133e-35, 2.59253e-11, 2.9133e-35, 2.9133e-35, 1.30691e-13, 2.9133e-35, 3.4698e-13, 2.9133e-35, 4.04147e-09, 2.9133e-35, 2.9133e-35, 2.9133e-35
0.393771, 0, 6.31129e-09, 2.16226e-34, 1.41421, -6.31129e-09, 0, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 2.16226e-34, 4.02672e-11, 2.16226e-34, 2.16226e-34, 2.18064e-13, 2.16226e-34, 5.7658e-13, 2.16226e-34, 6.27023e-09, 2.16226e-34, 2.16226e-34, 2.16226e-34
0.401659, 0, 9.7121e-09, 1.50367e-33, 1.41421, -9.7121e-09, 0, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 1.50367e-33, 6.20481e-11, 1.50367e-33, 1.50367e-33, 3.63356e-13, 1.50367e-33, 9.55816e-13, 1.50367e-33, 9.64874e-09, 1.50367e-33, 1.50367e-33, 1.50367e-33
0.409548, 0, 1.48243e-08, 9.18436e-33, 1.41421, -1.48243e-08, 0, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.18436e-33, 9.48627e-11, 9.18436e-33, 9.18436e-33, 6.0485e-13, 9.18436e-33, 1.58145e-12, 9.18436e-33, 1.47273e-08, 9.18436e-33, 9.18436e-33, 9.18436e-33
0.417437, 0, 2.24456e-08, 5.62566e-32, 1.41421, -2.24456e-08, 0, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 5.62566e-32, 1.43913e-10, 5.62566e-32, 5.62566e-32, 1.0061e-12, 5.62566e-32, 2.61272e-12, 5.62566e-32, 2.22981e-08, 5.62566e-32, 5.62566e-32, 5.62566e-32
0.425326, 0, 3.37141e-08, 3.09602e-31, 1.41421, -3.37141e-08, 0, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 3.09602e-31, 2.16669e-10, 3.09602e-31, 3.09602e-31, 1.67247e-12, 3.09602e-31, 4.31153e-12, 3.09602e-31, 3.34914e-08, 3.09602e-31, 3.09602e-31, 3.09602e-31
0.433215, 0, 5.02392e-08, 1.65635e-30, 1.41421, -5.02392e-08, 0, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 1.65635e-30, 3.23771e-10, 1.65635e-30, 1.65635e-30, 2.77839e-12, 1.65635e-30, 7.10844e-12, 1.65635e-30, 4.99055e-08, 1.65635e-30, 1.65635e-30, 1.65635e-30
0.441104, 0, 7.42773e-08, 8.4315e-30, 1.41421, -7.42773e-08, 0, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 8.4315e-30, 4.80264e-10, 8.4315e-30, 8.4315e-30, 4.61179e-12, 8.4315e-30, 1.17102e-11, 8.4315e-30, 7.37807e-08, 8.4315e-30, 8.4315e-30, 8.4315e-30
0.448993, 0, 1.08964e-07, 4.05621e-29, 1.41421, -1.08964e-07, 0, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 4.05621e-29, 7.07272e-10, 4.05621e-29, 4.05621e-29, 7.64645e-12, 4.05621e-29, 1.92748e-11, 4.05621e-29, 1.0823e-07, 4.05621e-29, 4.05621e-29, 4.05621e-29
0.456882, 0, 1.58621e-07, 1.87641e-28, 1.41421, -1.58621e-07, 0, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.87641e-28, 1.03424e-09, 1.87641e-28, 1.87641e-28, 1.26587e-11, 1.87641e-28, 3.16932e-11, 1.87641e-28, 1.57542e-07, 1.87641e-28, 1.87641e-28, 1.87641e-28
0.464771, 0, 2.2915e-07, 8.31145e-28, 1.41421, -2.2915e-07, 0, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 8.31145e-28, 1.50193e-09, 8.31145e-28, 8.31145e-28, 2.09139e-11, 8.31145e-28, 5.20414e-11, 8.31145e-28, 2.27575e-07, 8.31145e-28, 8.31145e-28, 8.31145e-28
0.472659, 0, 3.28549e-07, 3.511e-27, 1.41421, -3.28549e-07, 0, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 3.511e-27, 2.16642e-09, 3.511e-27, 3.511e-27, 3.44642e-11, 3.511e-27, 8.52987e-11, 3.511e-27, 3.26262e-07, 3.511e-27, 3.511e-27, 3.511e-27
0.480548, 0, 4.67559e-07, 1.41519e-26, 1.41421, -4.67559e-07, 0, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 1.41519e-26, 3.10434e-09, 1.41519e-26, 1.41519e-26, 5.6615e-11, 1.41519e-26, 1.39475e-10, 1.41519e-26, 4.64259e-07, 1.41519e-26, 1.41519e-26, 1.41519e-26
0.488437, 0, 6.60499e-07, 5.44896e-26, 1.41421, -6.60499e-07, 0, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.44896e-26, 5.50335e-12, 5.44896e-26, 5.44896e-26, 4.41972e-09, 5.44896e-26, 5.44896e-26, 9.26545e-11, 5.44896e-26, 2.27369e-10, 5.44896e-26, 6.55754e-07, 5.44896e-26, 5.44896e-26, 5.44896e-26
0.496326, 0, 9.26286e-07, 2.00767e-25, 1.41421, -9.26286e-07, 0, 2.00767e-25, 2.00767e-25, 2.00767e-25, 2.00767e-25, 2.00767e-25, 2.00767e-25, 2.00767e-25, 2.00767e-25, 1.92106e-11, 2.00767e-25, 2.00767e-25, 6.253e-09, 2.00767e-25, 2.00767e-25, 1.50982e-10, 2.00767e-25, 3.6927e-10, 2.00767e-25, 9.19494e-07, 2.00767e-25, 2.00767e-25, 2.00767e-25
0.504215, 0, 1.28973e-06, 7.13349e-25, 1.41421, -1.28973e-06, 0, 7.13349e-25, 7.13349e-25, 7.13349e-25, 7.13349e-25, 7.13349e-25, 7.13349e-25, 7.13349e-25, 7.13349e-25, 5.21979e-11, 7.13349e-25, 7.13349e-25, 8.79257e-09, 7.13349e-25, 7.13349e-25, 2.44834e-10, 7.13349e-25, 5.97061e-10, 7.13349e-25, 1.28004e-06, 7.13349e-25, 7.13349e-25, 7.13349e-25
0.512104, 0, 1.78619e-06, 1.48553e-10, 1.41421, -1.78619e-06, 1.48553e-10, 1.48601e-10, 1.48678e-10, 1.4859e-10, 7.90173e-10, 1.67361e-10, 1.5388e-10, 2.24038e-10, 1.52453e-10, 5.37187e-10, 6.40708e-10, 1.3017e-09, 1.24384e-08, 1.60828e-10, 1.51021e-10, 5.43452e-10, 1.48774e-10, 1.10892e-09, 1.48555e-10, 1.76971e-06, 1.48553e-10, 1.48553e-10, 1.8598e-10
0.519993, 0, 2.45878e-06, 5.14277e-10, 1.41421, -2.45878e-06, 5.14277e-10, 5.14442e-10, 5.14711e-10, 5.14403e-10, 2.74114e-09, 5.79555e-10, 5.32766e-10, 7.76261e-10, 5.27812e-10, 1.71901e-09, 2.22239e-09, 4.51649e-09, 1.75918e-08, 5.56881e-10, 5.22842e-10, 1.14761e-09, 5.19219e-10, 2.04997e-09, 5.14282e-10, 2.42985e-06, 5.14277e-10, 5.14277e-10, 6.44174e-10
0.527882, 0, 3.3676e-06, 1.38942e-09, 1.41421, -3.3676e-06, 1.38942e-09, 1.38987e-09, 1.3906e-09, 1.38976e-09, 7.40887e-09, 1.56588e-09, 1.4394e-09, 2.09759e-09, 1.42601e-09, 4.51561e-09, 6.00664e-09, 1.22078e-08, 2.49837e-08, 1.50459e-09, 1.41258e-09, 2.39886e-09, 1.40653e-09, 3.82905e-09, 1.38944e-09, 3.31449e-06, 1.38942e-09, 1.38942e-09, 1.74055e-09
0.535771, 0, 4.59439e-06, 3.4257e-09, 1.41421, -4.59439e-06, 3.4257e-09, 3.4268e-09, 3.42859e-09, 3.42654e-09, 1.82654e-08, 3.86071e-09, 3.54891e-09, 5.17154e-09, 3.51589e-09, 1.09558e-08, 1.48085e-08, 3.00963e-08, 3.58395e-08, 3.70961e-09, 3.48278e-09, 5.02409e-09, 3.47324e-09, 7.27368e-09, 3.42573e-09, 4.49246e-06, 3.4257e-09, 3.4257e-09, 4.29132e-09
0.54366, 0, 6.25563e-06, 8.03804e-09, 1.41421, -6.25563e-06, 8.03804e-09, 8.04061e-09, 8.04482e-09, 8.04002e-09, 4.28498e-08, 9.05851e-09, 8.32708e-09, 1.21335e-08, 8.24963e-09, 2.53992e-08, 3.47404e-08, 7.06032e-08, 5.23207e-08, 8.70405e-09, 8.17194e-09, 1.05518e-08, 8.15793e-09, 1.40608e-08, 8.03812e-09, 6.0528e-06, 8.03804e-09, 8.03804e-09, 1.00687e-08
0.551548, 0, 8.52462e-06, 1.82175e-08, 1.41421, -8.52462e-06, 1.82175e-08, 1.82233e-08, 1.82328e-08, 1.82219e-08, 9.70929e-08, 2.05296e-08, 1.88724e-08, 2.74969e-08, 1.86969e-08, 5.75414e-08, 7.87189e-08, 1.59976e-07, 7.83832e-08, 1.97265e-08, 1.85208e-08, 2.21428e-08, 1.85032e-08, 2.75809e-08, 1.82176e-08, 8.11126e-06, 1.82175e-08, 1.82175e-08, 2.28184e-08
0.559437, 0, 1.16754e-05, 4.01131e-08, 1.41421, -1.16754e-05, 4.01131e-08, 4.0126e-08, 4.01469e-08, 4.0123e-08, 2.13744e-07, 4.52029e-08, 4.15548e-08, 6.05403e-08, 4.11685e-08, 1.31668e-07, 1.73297e-07, 3.52171e-07, 1.21415e-07, 4.3435e-08, 4.0781e-08, 4.61986e-08, 4.07677e-08, 5.45358e-08, 4.01135e-08, 1.08203e-05, 4.01131e-08, 4.01131e-08, 5.02413e-08
0.567326, 0, 1.62005e-05, 8.60263e-08, 1.41421, -1.62005e-05, 8.60263e-08, 8.60538e-08, 8.60988e-08, 8.60475e-08, 4.58309e-07, 9.69394e-08, 8.91173e-08, 1.29824e-07, 8.82891e-08, 3.41494e-07, 3.71586e-07, 7.5511e-07, 1.953e-07, 9.31487e-08, 8.74582e-08, 9.5391e-08, 8.74795e-08, 1.08051e-07, 8.60271e-08, 1.43855e-05, 8.60263e-08, 8.60263e-08, 1.07742e-07
