   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_215.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.126328, 0, 3.79439e-20, 0, 1.41421, -3.79439e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6925e-25, 0, 0, 3.79437e-20, 0, 0, 0
0.134222, 0, 9.71347e-20, 0, 1.41421, -9.71347e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38903e-25, 0, 0, 9.71343e-20, 0, 0, 0
0.142116, 0, 2.43938e-19, 0, 1.41421, -2.43938e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1167e-24, 0, 0, 2.43937e-19, 0, 0, 0
0.15001, 0, 6.0155e-19, 0, 1.41421, -6.0155e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7904e-24, 0, 0, 6.01547e-19, 0, 0, 0
0.157904, 0, 1.45786e-18, 0, 1.41421, -1.45786e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.85384e-24, 0, 0, 1.45785e-18, 0, 0, 0
0.165798, 0, 3.47484e-18, 0, 1.41421, -3.47484e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65607e-23, 0, 0, 3.47482e-18, 0, 0, 0
0.173692, 0, 8.15107e-18, 0, 1.41421, -8.15107e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9391e-23, 0, 0, 8.15103e-18, 0, 0, 0
0.181586, 0, 1.88283e-17, 0, 1.41421, -1.88283e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.22911e-23, 0, 0, 1.88282e-17, 0, 0, 0
0.18948, 0, 4.28506e-17, 0, 1.41421, -4.28506e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13112e-22, 0, 0, 4.28504e-17, 0, 0, 0
0.197374, 0, 9.61291e-17, 0, 1.41421, -9.61291e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85238e-22, 0, 0, 9.61286e-17, 0, 0, 0
0.205268, 0, 2.12662e-16, 0, 1.41421, -2.12662e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08993e-21, 0, 0, 2.12661e-16, 0, 0, 0
0.213162, 0, 4.64116e-16, 0, 1.41421, -4.64116e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41606e-21, 0, 0, 4.64114e-16, 0, 0, 0
0.221056, 0, 9.99571e-16, 0, 1.41421, -9.99571e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28742e-21, 0, 0, 9.99566e-16, 0, 0, 0
0.22895, 0, 2.12512e-15, 0, 1.41421, -2.12512e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14274e-20, 0, 0, 2.12511e-15, 0, 0, 0
0.236844, 0, 4.46123e-15, 0, 1.41421, -4.46123e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43972e-20, 0, 0, 4.46121e-15, 0, 0, 0
0.244738, 0, 9.24986e-15, 0, 1.41421, -9.24986e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14687e-20, 0, 0, 9.24981e-15, 0, 0, 0
0.252632, 0, 1.89461e-14, 0, 1.41421, -1.89461e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07314e-19, 0, 0, 1.8946e-14, 0, 0, 0
0.260526, 0, 3.83439e-14, 0, 1.41421, -3.83439e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21196e-19, 0, 0, 3.83436e-14, 0, 0, 0
0.26842, 0, 7.66903e-14, 0, 1.41421, -7.66903e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50807e-19, 0, 0, 7.66899e-14, 0, 0, 0
0.276314, 0, 1.51609e-13, 0, 1.41421, -1.51609e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.08675e-19, 0, 0, 1.51608e-13, 0, 0, 0
0.284208, 0, 2.96289e-13, 0, 1.41421, -2.96289e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81182e-18, 0, 0, 2.96288e-13, 0, 0, 0
0.292102, 0, 5.72493e-13, 0, 1.41421, -5.72493e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57433e-18, 0, 0, 5.72489e-13, 0, 0, 0
0.299996, 0, 1.09381e-12, 0, 1.41421, -1.09381e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97816e-18, 0, 0, 1.0938e-12, 0, 0, 0
0.30789, 0, 2.06673e-12, 0, 1.41421, -2.06673e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34849e-17, 0, 0, 2.06672e-12, 0, 0, 0
0.315784, 0, 3.86223e-12, 0, 1.41421, -3.86223e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57999e-17, 0, 0, 3.86221e-12, 0, 0, 0
0.323678, 0, 7.13926e-12, 0, 1.41421, -7.13926e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88846e-17, 0, 0, 7.13921e-12, 0, 0, 0
0.331572, 0, 1.30547e-11, 0, 1.41421, -1.30547e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17567e-17, 0, 0, 1.30546e-11, 0, 0, 0
0.339466, 0, 2.36326e-11, 0, 1.41421, -2.36326e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71038e-16, 0, 0, 2.36324e-11, 0, 0, 0
0.34736, 0, 4.22945e-11, 1.70958e-43, 1.41421, -4.22945e-11, 0, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 3.15379e-16, 1.70958e-43, 1.70958e-43, 4.22942e-11, 1.70958e-43, 1.70958e-43, 1.70958e-43
0.355254, 0, 7.48986e-11, 3.07725e-42, 1.41421, -7.48986e-11, 0, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 3.07725e-42, 5.76776e-16, 3.07725e-42, 3.07725e-42, 7.4898e-11, 3.07725e-42, 3.07725e-42, 3.07725e-42
0.363148, 0, 1.31254e-10, 4.56501e-41, 1.41421, -1.31254e-10, 0, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 4.56501e-41, 1.04672e-15, 4.56501e-41, 4.56501e-41, 1.31253e-10, 4.56501e-41, 4.56501e-41, 4.56501e-41
0.371042, 0, 2.2763e-10, 5.99085e-40, 1.41421, -2.2763e-10, 0, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 5.99085e-40, 1.88603e-15, 5.99085e-40, 5.99085e-40, 2.27629e-10, 5.99085e-40, 5.99085e-40, 5.99085e-40
0.378936, 0, 3.90714e-10, 7.01867e-39, 1.41421, -3.90714e-10, 0, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 7.01867e-39, 3.37616e-15, 7.01867e-39, 7.01867e-39, 3.90711e-10, 7.01867e-39, 7.01867e-39, 7.01867e-39
0.38683, 0, 6.63789e-10, 7.42556e-38, 1.41421, -6.63789e-10, 0, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 7.42556e-38, 6.00836e-15, 7.42556e-38, 7.42556e-38, 6.63783e-10, 7.42556e-38, 7.42556e-38, 7.42556e-38
0.394724, 0, 1.11628e-09, 7.12995e-37, 1.41421, -1.11628e-09, 0, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 7.12995e-37, 1.0638e-14, 7.12995e-37, 7.12995e-37, 1.11627e-09, 7.12995e-37, 7.12995e-37, 7.12995e-37
0.402618, 0, 1.85831e-09, 6.25994e-36, 1.41421, -1.85831e-09, 0, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 6.25994e-36, 1.87527e-14, 6.25994e-36, 6.25994e-36, 1.85829e-09, 6.25994e-36, 6.25994e-36, 6.25994e-36
0.410512, 0, 3.06265e-09, 5.04321e-35, 1.41421, -3.06265e-09, 0, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 5.04321e-35, 3.29385e-14, 5.04321e-35, 5.04321e-35, 3.06262e-09, 5.04321e-35, 5.04321e-35, 5.04321e-35
0.418406, 0, 4.99738e-09, 3.74442e-34, 1.41421, -4.99738e-09, 0, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 3.74442e-34, 5.769e-14, 3.74442e-34, 3.74442e-34, 4.99732e-09, 3.74442e-34, 3.74442e-34, 3.74442e-34
0.4263, 0, 8.07394e-09, 2.62714e-33, 1.41421, -8.07394e-09, 0, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 2.62714e-33, 1.00821e-13, 2.62714e-33, 2.62714e-33, 8.07383e-09, 2.62714e-33, 2.62714e-33, 2.62714e-33
0.434194, 0, 1.2917e-08, 1.50699e-32, 1.41421, -1.2917e-08, 0, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.50699e-32, 1.75913e-13, 1.50699e-32, 1.50699e-32, 1.29168e-08, 1.50699e-32, 1.50699e-32, 1.50699e-32
0.442089, 0, 2.04647e-08, 8.86458e-32, 1.41421, -2.04647e-08, 0, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 8.86458e-32, 3.06571e-13, 8.86458e-32, 8.86458e-32, 2.04644e-08, 8.86458e-32, 8.86458e-32, 8.86458e-32
0.449983, 0, 3.21109e-08, 4.65705e-31, 1.41421, -3.21109e-08, 0, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 4.65705e-31, 5.33772e-13, 4.65705e-31, 4.65705e-31, 3.21104e-08, 4.65705e-31, 4.65705e-31, 4.65705e-31
0.457877, 0, 4.99048e-08, 2.41512e-30, 1.41421, -4.99048e-08, 0, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 2.41512e-30, 9.28517e-13, 2.41512e-30, 2.41512e-30, 4.99039e-08, 2.41512e-30, 2.41512e-30, 2.41512e-30
0.465771, 0, 7.68273e-08, 1.20388e-29, 1.41421, -7.68273e-08, 0, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.20388e-29, 1.61349e-12, 1.20388e-29, 1.20388e-29, 7.68256e-08, 1.20388e-29, 1.20388e-29, 1.20388e-29
0.473665, 0, 1.17169e-07, 5.70597e-29, 1.41421, -1.17169e-07, 0, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 5.70597e-29, 2.79981e-12, 5.70597e-29, 5.70597e-29, 1.17166e-07, 5.70597e-29, 5.70597e-29, 5.70597e-29
0.481559, 0, 1.77042e-07, 2.63116e-28, 1.41421, -1.77042e-07, 0, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 2.63116e-28, 4.84901e-12, 2.63116e-28, 2.63116e-28, 1.77038e-07, 2.63116e-28, 2.63116e-28, 2.63116e-28
0.489453, 0, 2.65068e-07, 1.16656e-27, 1.41421, -2.65068e-07, 0, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 1.16656e-27, 8.37652e-12, 1.16656e-27, 1.16656e-27, 2.65059e-07, 1.16656e-27, 1.16656e-27, 1.16656e-27
0.497347, 0, 3.93277e-07, 4.94635e-27, 1.41421, -3.93277e-07, 0, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 4.94635e-27, 1.44226e-11, 4.94635e-27, 4.94635e-27, 3.93263e-07, 4.94635e-27, 4.94635e-27, 4.94635e-27
0.505241, 0, 5.78297e-07, 2.00508e-26, 1.41421, -5.78297e-07, 0, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.00508e-26, 2.47322e-11, 2.00508e-26, 2.00508e-26, 5.78272e-07, 2.00508e-26, 2.00508e-26, 2.00508e-26
0.513135, 0, 8.42886e-07, 7.77554e-26, 1.41421, -8.42886e-07, 0, 7.77554e-26, 7.77554e-26, 7.77554e-26, 7.77554e-26, 7.77554e-26, 7.08553e-12, 7.77554e-26, 7.77554e-26, 7.77554e-26, 7.77554e-26, 7.77554e-26, 4.22076e-11, 7.77554e-26, 7.77554e-26, 8.42837e-07, 7.77554e-26, 7.77554e-26, 7.77554e-26
0.521029, 0, 1.21788e-06, 2.88869e-25, 1.41421, -1.21788e-06, 0, 2.88869e-25, 2.88869e-25, 2.88869e-25, 2.88869e-25, 2.88869e-25, 2.62173e-11, 2.88869e-25, 2.88869e-25, 2.88869e-25, 2.88869e-25, 2.88869e-25, 7.16327e-11, 2.88869e-25, 2.88869e-25, 1.21778e-06, 2.88869e-25, 2.88869e-25, 2.88869e-25
0.528923, 0, 1.74464e-06, 1.0368e-24, 1.41421, -1.74464e-06, 0, 1.0368e-24, 1.0368e-24, 1.0368e-24, 1.0368e-24, 1.0368e-24, 7.58019e-11, 1.0368e-24, 1.0368e-24, 1.0368e-24, 1.0368e-24, 1.0368e-24, 1.20818e-10, 1.0368e-24, 1.0368e-24, 1.74445e-06, 1.0368e-24, 1.0368e-24, 1.0368e-24
0.536817, 0, 2.48102e-06, 2.96232e-10, 1.41421, -2.48102e-06, 2.96232e-10, 2.96295e-10, 1.25515e-09, 3.23787e-10, 3.03866e-10, 3.64037e-10, 8.36772e-10, 3.43461e-10, 2.99439e-10, 9.54781e-10, 3.01932e-10, 2.99899e-10, 4.98621e-10, 2.96232e-10, 2.96234e-10, 2.47848e-06, 2.96232e-10, 2.96232e-10, 3.18764e-10
0.544711, 0, 3.50145e-06, 1.08286e-09, 1.41421, -3.50145e-06, 1.08286e-09, 1.0831e-09, 4.60648e-09, 1.18412e-09, 1.11092e-09, 1.33202e-09, 2.83528e-09, 1.25641e-09, 1.09465e-09, 3.50276e-09, 1.10381e-09, 1.09634e-09, 1.41948e-09, 1.08286e-09, 1.08287e-09, 3.49273e-06, 1.08286e-09, 1.08286e-09, 1.16566e-09
0.552605, 0, 4.90855e-06, 3.10164e-09, 1.41421, -4.90855e-06, 3.10164e-09, 3.1023e-09, 1.32239e-08, 3.3925e-09, 3.18222e-09, 3.81738e-09, 7.90483e-09, 3.60018e-09, 3.13549e-09, 1.00532e-08, 3.1618e-09, 3.14035e-09, 3.65716e-09, 3.10164e-09, 3.10165e-09, 4.88416e-06, 3.10164e-09, 3.10164e-09, 3.33948e-09
0.560499, 0, 6.84241e-06, 8.11598e-09, 1.41421, -6.84241e-06, 8.11598e-09, 8.11773e-09, 3.46526e-08, 8.87852e-09, 8.32724e-09, 9.99237e-09, 2.03603e-08, 9.42297e-09, 8.20473e-09, 2.63403e-08, 8.27372e-09, 8.21747e-09, 9.02536e-09, 8.11598e-09, 8.11603e-09, 6.77936e-06, 8.11598e-09, 8.11598e-09, 8.73951e-09
0.568393, 0, 9.50475e-06, 2.03075e-08, 1.41421, -9.50475e-06, 2.03075e-08, 2.03119e-08, 8.68154e-08, 2.22187e-08, 2.0837e-08, 2.50103e-08, 5.16439e-08, 2.35832e-08, 2.053e-08, 6.59827e-08, 2.07029e-08, 2.05619e-08, 2.17839e-08, 2.03075e-08, 2.03077e-08, 9.3469e-06, 2.03075e-08, 2.03075e-08, 2.18703e-08
0.576287, 0, 1.31881e-05, 4.84962e-08, 1.41421, -1.31881e-05, 4.84962e-08, 4.85067e-08, 2.07436e-07, 5.30634e-08, 4.97616e-08, 5.97348e-08, 1.25302e-07, 5.63244e-08, 4.90278e-08, 1.5765e-07, 4.9441e-08, 4.91041e-08, 5.08723e-08, 4.84962e-08, 4.84965e-08, 1.28101e-05, 4.84962e-08, 4.84962e-08, 5.22308e-08
0.584181, 0, 1.83818e-05, 1.12331e-07, 1.41421, -1.83818e-05, 1.12331e-07, 1.12355e-07, 4.80726e-07, 1.22917e-07, 1.15264e-07, 1.3838e-07, 3.20699e-07, 1.30475e-07, 1.13563e-07, 3.65331e-07, 1.14521e-07, 1.1374e-07, 1.16122e-07, 1.12331e-07, 1.12332e-07, 1.7477e-05, 1.12331e-07, 1.12331e-07, 1.20987e-07
0.592075, 0, 2.58616e-05, 2.52592e-07, 1.41421, -2.58616e-05, 2.52592e-07, 2.52646e-07, 1.08153e-06, 2.76411e-07, 2.59191e-07, 3.11205e-07, 7.6716e-07, 2.93419e-07, 2.55364e-07, 8.21874e-07, 2.57519e-07, 2.55762e-07, 2.58588e-07, 2.52592e-07, 2.52593e-07, 2.37825e-05, 2.52592e-07, 2.52592e-07, 2.72069e-07
0.599969, 0, 3.69939e-05, 5.51678e-07, 1.41421, -3.69939e-05, 5.51678e-07, 5.51797e-07, 2.36336e-06, 6.03737e-07, 5.66101e-07, 6.79781e-07, 1.76336e-06, 6.40907e-07, 5.57737e-07, 1.79587e-06, 5.62447e-07, 5.58607e-07, 5.61081e-07, 5.51678e-07, 5.51681e-07, 3.23667e-05, 5.51678e-07, 5.51678e-07, 5.94247e-07
0.607863, 0, 5.42208e-05, 1.17067e-06, 1.41421, -5.42208e-05, 1.17067e-06, 1.17093e-06, 5.01783e-06, 1.28122e-06, 1.2013e-06, 1.4427e-06, 3.93382e-06, 1.36015e-06, 1.18354e-06, 3.81276e-06, 1.19354e-06, 1.18539e-06, 1.18529e-06, 1.17067e-06, 1.17068e-06, 4.421e-05, 1.17067e-06, 1.17067e-06, 1.26107e-06
0.615757, 0, 8.19619e-05, 2.41435e-06, 1.41421, -8.19619e-05, 2.41435e-06, 2.41487e-06, 1.03545e-05, 2.64252e-06, 2.47756e-06, 2.9758e-06, 8.55465e-06, 2.80542e-06, 2.44091e-06, 7.86737e-06, 2.46155e-06, 2.44472e-06, 2.43688e-06, 2.41435e-06, 2.41437e-06, 6.08708e-05, 2.41435e-06, 2.41435e-06, 2.60092e-06
0.623651, 0, 0.000128216, 4.8405e-06, 1.41421, -0.000128216, 4.8405e-06, 4.84155e-06, 2.07723e-05, 5.29831e-06, 4.96734e-06, 5.96703e-06, 1.81872e-05, 5.62518e-06, 4.89378e-06, 1.57819e-05, 4.9352e-06, 4.90143e-06, 4.87493e-06, 4.8405e-06, 4.84053e-06, 8.48813e-05, 4.8405e-06, 4.8405e-06, 5.21485e-06
0.631545, 0, 0.000207348, 9.43653e-06, 1.41421, -0.000207348, 9.43653e-06, 9.43858e-06, 4.05219e-05, 1.03298e-05, 9.68401e-06, 1.16346e-05, 3.78881e-05, 1.09676e-05, 9.5405e-06, 3.07848e-05, 9.62131e-06, 9.55542e-06, 9.48874e-06, 9.43653e-06, 9.43659e-06, 0.0001204, 9.43653e-06, 9.43653e-06, 1.01669e-05
0.639439, 0, 0.000344713, 1.7893e-05, 1.41421, -0.000344713, 1.7893e-05, 1.78969e-05, 7.68887e-05, 1.95883e-05, 1.83627e-05, 2.20646e-05, 7.73666e-05, 2.07987e-05, 1.80903e-05, 5.8409e-05, 1.82437e-05, 1.81186e-05, 1.79715e-05, 1.7893e-05, 1.78931e-05, 0.000174243, 1.7893e-05, 1.7893e-05, 1.92792e-05
0.647333, 0, 0.000584261, 3.30075e-05, 1.41421, -0.000584261, 3.30075e-05, 3.30147e-05, 0.000141944, 3.61378e-05, 3.38748e-05, 4.07103e-05, 0.00015488, 3.83728e-05, 3.33718e-05, 0.000107821, 3.3655e-05, 3.34241e-05, 3.31248e-05, 3.30075e-05, 3.30077e-05, 0.00025746, 3.30075e-05, 3.30075e-05, 3.55672e-05
0.655227, 0, 0.00100054, 5.92534e-05, 1.41421, -0.00100054, 5.92534e-05, 5.92664e-05, 0.000255014, 6.48787e-05, 6.0812e-05, 7.30956e-05, 0.000303982, 6.88951e-05, 5.99082e-05, 0.000193695, 6.04171e-05, 6.00021e-05, 5.94274e-05, 5.92534e-05, 5.92538e-05, 0.00038759, 5.92534e-05, 5.92534e-05, 6.38532e-05
0.663121, 0, 0.00171733, 0.00010354, 1.41421, -0.00171733, 0.00010354, 0.000103563, 0.000445999, 0.000113381, 0.000106267, 0.000127755, 0.000584897, 0.000120407, 0.000104685, 0.000338728, 0.000105576, 0.00010485, 0.000103796, 0.00010354, 0.000103541, 0.000591864, 0.00010354, 0.00010354, 0.000111587
0.671015, 0, 0.00293546, 0.000176164, 1.41421, -0.00293546, 0.000176164, 0.000176202, 0.000759531, 0.000192927, 0.000180808, 0.000217413, 0.00110307, 0.000204896, 0.000178115, 0.000576799, 0.000179631, 0.000178395, 0.000176539, 0.000176164, 0.000176165, 0.000911386, 0.000176164, 0.000176164, 0.000189871
