   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_333.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0312615, 666, 0, 0, 25.8457, 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0233797, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0154979, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00761606, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000265766, 0, 2.04827e-24, 0, 1.41421, -2.04827e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75133e-27, 0, 0, 2.44675e-29, 0, 3.07233e-28, 0, 2.04019e-24, 0, 0, 0
0.00814759, 0, 6.03753e-24, 0, 1.41421, -6.03753e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28479e-26, 0, 0, 7.30303e-29, 0, 9.40246e-28, 0, 6.01367e-24, 0, 0, 0
0.0160294, 0, 1.72176e-23, 0, 1.41421, -1.72176e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51564e-26, 0, 0, 2.10936e-28, 0, 2.77147e-27, 0, 1.71495e-23, 0, 0, 0
0.0239112, 0, 4.76823e-23, 0, 1.41421, -4.76823e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80443e-25, 0, 0, 5.91747e-28, 0, 7.90638e-27, 0, 4.74933e-23, 0, 0, 0
0.0317931, 0, 1.28615e-22, 0, 1.41421, -1.28615e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86712e-25, 0, 0, 1.61706e-27, 0, 2.19105e-26, 0, 1.28105e-22, 0, 0, 0
0.0396749, 0, 3.38686e-22, 0, 1.41421, -3.38686e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28167e-24, 0, 0, 4.31457e-27, 0, 5.91552e-26, 0, 3.3734e-22, 0, 0, 0
0.0475567, 0, 8.72375e-22, 0, 1.41421, -8.72375e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30126e-24, 0, 0, 1.12617e-26, 0, 1.55958e-25, 0, 8.68906e-22, 0, 0, 0
0.0554385, 0, 2.20145e-21, 0, 1.41421, -2.20145e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33071e-24, 0, 0, 2.88022e-26, 0, 4.02279e-25, 0, 2.19268e-21, 0, 0, 0
0.0633204, 0, 5.44994e-21, 0, 1.41421, -5.44994e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06236e-23, 0, 0, 7.2275e-26, 0, 1.01684e-24, 0, 5.42823e-21, 0, 0, 0
0.0712022, 0, 1.32512e-20, 0, 1.41421, -1.32512e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01449e-23, 0, 0, 1.78154e-25, 0, 2.52212e-24, 0, 1.31984e-20, 0, 0, 0
0.079084, 0, 3.16758e-20, 0, 1.41421, -3.16758e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19866e-22, 0, 0, 4.31798e-25, 0, 6.1457e-24, 0, 3.15493e-20, 0, 0, 0
0.0869658, 0, 7.45042e-20, 0, 1.41421, -7.45042e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81935e-22, 0, 0, 1.02996e-24, 0, 1.47265e-23, 0, 7.42066e-20, 0, 0, 0
0.0948477, 0, 1.72561e-19, 0, 1.41421, -1.72561e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52993e-22, 0, 0, 2.41963e-24, 0, 3.47315e-23, 0, 1.71871e-19, 0, 0, 0
0.102729, 0, 3.93822e-19, 0, 1.41421, -3.93822e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49027e-21, 0, 0, 5.60218e-24, 0, 8.06825e-23, 0, 3.92245e-19, 0, 0, 0
0.110611, 0, 8.86147e-19, 0, 1.41421, -8.86147e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35327e-21, 0, 0, 1.27909e-23, 0, 1.84738e-22, 0, 8.82596e-19, 0, 0, 0
0.118493, 0, 1.96693e-18, 0, 1.41421, -1.96693e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44302e-21, 0, 0, 2.88147e-23, 0, 4.17174e-22, 0, 1.95904e-18, 0, 0, 0
0.126375, 0, 4.30872e-18, 0, 1.41421, -4.30872e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63045e-20, 0, 0, 6.40773e-23, 0, 9.29595e-22, 0, 4.29142e-18, 0, 0, 0
0.134257, 0, 9.31894e-18, 0, 1.41421, -9.31894e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52634e-20, 0, 0, 1.4072e-22, 0, 2.04502e-21, 0, 9.28149e-18, 0, 0, 0
0.142139, 0, 1.99077e-17, 0, 1.41421, -1.99077e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53317e-20, 0, 0, 3.05342e-22, 0, 4.44394e-21, 0, 1.98276e-17, 0, 0, 0
0.15002, 0, 4.27161e-17, 0, 1.41421, -4.27161e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61639e-19, 0, 0, 6.68402e-22, 0, 9.74168e-21, 0, 4.25441e-17, 0, 0, 0
0.157902, 0, 8.89335e-17, 0, 1.41421, -8.89335e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36525e-19, 0, 0, 1.41387e-21, 0, 2.06288e-20, 0, 8.8575e-17, 0, 0, 0
0.165784, 0, 1.83084e-16, 0, 1.41421, -1.83084e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92786e-19, 0, 0, 2.95819e-21, 0, 4.3202e-20, 0, 1.82345e-16, 0, 0, 0
