   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.142143, 0, 4.44083e-17, 0, 1.41421, -4.44083e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20359e-18, 0, 0, 8.53841e-21, 0, 4.31961e-17, 0, 0, 0
0.15003, 0, 8.99259e-17, 0, 1.41421, -8.99259e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43724e-18, 0, 0, 1.75896e-20, 0, 8.74711e-17, 0, 0, 0
0.157917, 0, 1.80176e-16, 0, 1.41421, -1.80176e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88323e-18, 0, 0, 3.58637e-20, 0, 1.75257e-16, 0, 0, 0
0.165804, 0, 3.60613e-16, 0, 1.41421, -3.60613e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77352e-18, 0, 0, 7.33148e-20, 0, 3.50766e-16, 0, 0, 0
0.173692, 0, 7.06959e-16, 0, 1.41421, -7.06959e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91603e-17, 0, 0, 1.46337e-19, 0, 6.87652e-16, 0, 0, 0
0.181579, 0, 1.37226e-15, 0, 1.41421, -1.37226e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71913e-17, 0, 0, 2.89329e-19, 0, 1.33478e-15, 0, 0, 0
0.189466, 0, 2.63776e-15, 0, 1.41421, -2.63776e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14886e-17, 0, 0, 5.66749e-19, 0, 2.5657e-15, 0, 0, 0
0.197353, 0, 5.02165e-15, 0, 1.41421, -5.02165e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36096e-16, 0, 0, 1.1001e-18, 0, 4.88445e-15, 0, 0, 0
0.20524, 0, 9.46951e-15, 0, 1.41421, -9.46951e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5664e-16, 0, 0, 2.11637e-18, 0, 9.21075e-15, 0, 0, 0
0.213127, 0, 1.769e-14, 0, 1.41421, -1.769e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79425e-16, 0, 0, 4.03593e-18, 0, 1.72065e-14, 0, 0, 0
0.221014, 0, 3.2741e-14, 0, 1.41421, -3.2741e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87326e-16, 0, 0, 7.63058e-18, 0, 3.18461e-14, 0, 0, 0
0.228901, 0, 6.00434e-14, 0, 1.41421, -6.00434e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62725e-15, 0, 0, 1.43053e-17, 0, 5.84019e-14, 0, 0, 0
0.236788, 0, 1.09116e-13, 0, 1.41421, -1.09116e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95715e-15, 0, 0, 2.65969e-17, 0, 1.06132e-13, 0, 0, 0
0.244676, 0, 1.96514e-13, 0, 1.41421, -1.96514e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32571e-15, 0, 0, 4.90474e-17, 0, 1.91139e-13, 0, 0, 0
0.252563, 0, 3.50766e-13, 0, 1.41421, -3.50766e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50607e-15, 0, 0, 8.97259e-17, 0, 3.4117e-13, 0, 0, 0
0.26045, 0, 6.20571e-13, 0, 1.41421, -6.20571e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68181e-14, 0, 0, 1.62863e-16, 0, 6.0359e-13, 0, 0, 0
0.268337, 0, 1.08829e-12, 0, 1.41421, -1.08829e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9494e-14, 0, 0, 2.93346e-16, 0, 1.0585e-12, 0, 0, 0
0.276224, 0, 1.89194e-12, 0, 1.41421, -1.89194e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12747e-14, 0, 0, 5.24404e-16, 0, 1.84014e-12, 0, 0, 0
0.284111, 0, 3.26064e-12, 0, 1.41421, -3.26064e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83708e-14, 0, 0, 9.30566e-16, 0, 3.17134e-12, 0, 0, 0
0.291998, 0, 5.57131e-12, 0, 1.41421, -5.57131e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51001e-13, 0, 0, 1.63948e-15, 0, 5.41867e-12, 0, 0, 0
0.299885, 0, 9.43833e-12, 0, 1.41421, -9.43833e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55824e-13, 0, 0, 2.86834e-15, 0, 9.17964e-12, 0, 0, 0
0.307773, 0, 1.58539e-11, 0, 1.41421, -1.58539e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29751e-13, 0, 0, 4.98439e-15, 0, 1.54192e-11, 0, 0, 0
0.31566, 0, 2.64062e-11, 0, 1.41421, -2.64062e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15868e-13, 0, 0, 8.60512e-15, 0, 2.56818e-11, 0, 0, 0
0.323547, 0, 4.36139e-11, 1.41531e-43, 1.41421, -4.36139e-11, 0, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.18253e-12, 1.41531e-43, 1.41531e-43, 1.47633e-14, 1.41531e-43, 4.24166e-11, 1.41531e-43, 1.41531e-43, 1.41531e-43
0.331434, 0, 7.14351e-11, 2.51953e-42, 1.41421, -7.14351e-11, 0, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 2.51953e-42, 1.93723e-12, 2.51953e-42, 2.51953e-42, 2.51778e-14, 2.51953e-42, 6.94727e-11, 2.51953e-42, 2.51953e-42, 2.51953e-42
0.339321, 0, 1.16035e-10, 3.68962e-41, 1.41421, -1.16035e-10, 0, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.68962e-41, 3.1475e-12, 3.68962e-41, 3.68962e-41, 4.26983e-14, 3.68962e-41, 1.12845e-10, 3.68962e-41, 3.68962e-41, 3.68962e-41
0.347208, 0, 1.8693e-10, 4.79285e-40, 1.41421, -1.8693e-10, 0, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 4.79285e-40, 5.07213e-12, 4.79285e-40, 4.79285e-40, 7.20306e-14, 4.79285e-40, 1.81786e-10, 4.79285e-40, 4.79285e-40, 4.79285e-40
0.355095, 0, 2.98676e-10, 5.55706e-39, 1.41421, -2.98676e-10, 0, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 5.55706e-39, 8.10743e-12, 5.55706e-39, 5.55706e-39, 1.20925e-13, 5.55706e-39, 2.90447e-10, 5.55706e-39, 5.55706e-39, 5.55706e-39
0.362982, 0, 4.73339e-10, 5.8189e-38, 1.41421, -4.73339e-10, 0, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 5.8189e-38, 1.2855e-11, 5.8189e-38, 5.8189e-38, 2.02111e-13, 5.8189e-38, 4.60282e-10, 5.8189e-38, 5.8189e-38, 5.8189e-38
0.370869, 0, 7.44079e-10, 5.52756e-37, 1.41421, -7.44079e-10, 0, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 5.52756e-37, 2.02204e-11, 5.52756e-37, 5.52756e-37, 3.3647e-13, 5.52756e-37, 7.23522e-10, 5.52756e-37, 5.52756e-37, 5.52756e-37
0.378757, 0, 1.16027e-09, 4.80125e-36, 1.41421, -1.16027e-09, 0, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 4.80125e-36, 3.15548e-11, 4.80125e-36, 4.80125e-36, 5.58203e-13, 4.80125e-36, 1.12816e-09, 4.80125e-36, 4.80125e-36, 4.80125e-36
0.386644, 0, 1.79482e-09, 3.82571e-35, 1.41421, -1.79482e-09, 0, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 3.82571e-35, 4.88581e-11, 3.82571e-35, 3.82571e-35, 9.23299e-13, 3.82571e-35, 1.74504e-09, 3.82571e-35, 3.82571e-35, 3.82571e-35
0.394531, 0, 2.75436e-09, 2.8081e-34, 1.41421, -2.75436e-09, 0, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 2.8081e-34, 7.50653e-11, 2.8081e-34, 2.8081e-34, 1.52337e-12, 2.8081e-34, 2.67777e-09, 2.8081e-34, 2.8081e-34, 2.8081e-34
0.402418, 0, 4.19362e-09, 1.94419e-33, 1.41421, -4.19362e-09, 0, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.94419e-33, 1.1445e-10, 1.94419e-33, 1.94419e-33, 2.50833e-12, 1.94419e-33, 4.07666e-09, 1.94419e-33, 1.94419e-33, 1.94419e-33
0.410305, 0, 6.335e-09, 1.1769e-32, 1.41421, -6.335e-09, 0, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.1769e-32, 1.73183e-10, 1.1769e-32, 1.1769e-32, 4.1234e-12, 1.1769e-32, 6.15769e-09, 1.1769e-32, 1.1769e-32, 1.1769e-32
0.418192, 0, 9.49558e-09, 7.14284e-32, 1.41421, -9.49558e-09, 0, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 7.14284e-32, 2.60111e-10, 7.14284e-32, 7.14284e-32, 6.76962e-12, 7.14284e-32, 9.2287e-09, 7.14284e-32, 7.14284e-32, 7.14284e-32
0.426079, 0, 1.41235e-08, 3.89156e-31, 1.41421, -1.41235e-08, 0, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.89156e-31, 3.87814e-10, 3.89156e-31, 3.89156e-31, 1.11024e-11, 3.89156e-31, 1.37246e-08, 3.89156e-31, 3.89156e-31, 3.89156e-31
0.433966, 0, 2.08468e-08, 2.06228e-30, 1.41421, -2.08468e-08, 0, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 2.06228e-30, 5.74055e-10, 2.06228e-30, 2.06228e-30, 1.81917e-11, 2.06228e-30, 2.02545e-08, 2.06228e-30, 2.06228e-30, 2.06228e-30
0.441854, 0, 3.05381e-08, 1.03996e-29, 1.41421, -3.05381e-08, 0, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 1.03996e-29, 8.43735e-10, 1.03996e-29, 1.03996e-29, 2.97806e-11, 1.03996e-29, 2.96646e-08, 1.03996e-29, 1.03996e-29, 1.03996e-29
0.449741, 0, 4.44008e-08, 9.42577e-29, 1.41421, -4.44008e-08, 0, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 9.42577e-29, 1.23154e-09, 9.42577e-29, 9.42577e-29, 4.87349e-11, 9.42577e-29, 4.31205e-08, 9.42577e-29, 9.42577e-29, 9.42577e-29
0.457628, 0, 6.40775e-08, 4.15537e-28, 1.41421, -6.40775e-08, 0, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 4.15537e-28, 1.78535e-09, 4.15537e-28, 4.15537e-28, 7.95833e-11, 4.15537e-28, 6.22126e-08, 4.15537e-28, 4.15537e-28, 4.15537e-28
0.465515, 0, 9.1797e-08, 1.74617e-27, 1.41421, -9.1797e-08, 0, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 1.74617e-27, 2.57101e-09, 1.74617e-27, 1.74617e-27, 1.29737e-10, 1.74617e-27, 8.90963e-08, 1.74617e-27, 1.74617e-27, 1.74617e-27
0.473402, 0, 1.30557e-07, 7.00379e-27, 1.41421, -1.30557e-07, 0, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 7.00379e-27, 3.67839e-09, 7.00379e-27, 7.00379e-27, 2.11034e-10, 7.00379e-27, 1.26667e-07, 7.00379e-27, 7.00379e-27, 7.00379e-27
0.481289, 0, 1.84356e-07, 2.68425e-26, 1.41421, -1.84356e-07, 0, 2.68425e-26, 2.68425e-26, 2.68425e-26, 2.68425e-26, 2.68425e-26, 1.20633e-12, 2.68425e-26, 2.68425e-26, 2.68425e-26, 5.22936e-09, 2.68425e-26, 2.68425e-26, 3.42319e-10, 2.68425e-26, 1.78783e-07, 2.68425e-26, 2.68425e-26, 2.68425e-26
0.489176, 0, 2.58489e-07, 9.84748e-26, 1.41421, -2.58489e-07, 0, 9.84748e-26, 9.84748e-26, 9.84748e-26, 9.84748e-26, 9.84748e-26, 4.21426e-12, 9.84748e-26, 9.84748e-26, 9.84748e-26, 7.38825e-09, 9.84748e-26, 9.84748e-26, 5.53379e-10, 9.84748e-26, 2.50543e-07, 9.84748e-26, 9.84748e-26, 9.84748e-26
0.497063, 0, 3.5991e-07, 3.48798e-25, 1.41421, -3.5991e-07, 0, 3.48798e-25, 3.48798e-25, 3.48798e-25, 3.48798e-25, 3.48798e-25, 1.14678e-11, 3.48798e-25, 3.48798e-25, 3.48798e-25, 1.03752e-08, 3.48798e-25, 3.48798e-25, 8.90905e-10, 3.48798e-25, 3.48633e-07, 3.48798e-25, 3.48798e-25, 3.48798e-25
0.504951, 0, 4.99977e-07, 1.51403e-10, 1.41421, -4.99977e-07, 1.51403e-10, 1.51444e-10, 1.51444e-10, 6.42583e-10, 1.77914e-10, 1.58101e-10, 2.36713e-10, 7.20863e-10, 1.53973e-10, 1.06315e-09, 1.46353e-08, 1.53683e-10, 1.51403e-10, 1.57885e-09, 1.51405e-10, 4.81952e-07, 1.51403e-10, 1.51403e-10, 1.69885e-10
0.512838, 0, 6.91504e-07, 5.22446e-10, 1.41421, -6.91504e-07, 5.22446e-10, 5.22588e-10, 5.22587e-10, 2.22886e-09, 6.14547e-10, 5.45717e-10, 7.87194e-10, 2.50081e-09, 5.31374e-10, 3.68996e-09, 2.06252e-08, 5.30367e-10, 5.22446e-10, 2.7971e-09, 5.22452e-10, 6.61813e-07, 5.22446e-10, 5.22446e-10, 5.86653e-10
0.520725, 0, 9.54225e-07, 1.40794e-09, 1.41421, -9.54225e-07, 1.40794e-09, 1.40833e-09, 1.40832e-09, 6.02843e-09, 1.65732e-09, 1.47095e-09, 2.09626e-09, 6.76481e-09, 1.43212e-09, 9.98469e-09, 2.91511e-08, 1.42939e-09, 1.40794e-09, 5.01052e-09, 1.40796e-09, 9.03104e-07, 1.40794e-09, 1.40794e-09, 1.5818e-09
0.528612, 0, 1.3176e-06, 3.46825e-09, 1.41421, -1.3176e-06, 3.46825e-09, 3.4692e-09, 3.46919e-09, 1.4887e-08, 4.08456e-09, 3.62397e-09, 5.13065e-09, 1.67068e-08, 3.52799e-09, 2.46643e-08, 4.15429e-08, 3.52125e-09, 3.46825e-09, 9.13576e-09, 3.46829e-09, 1.22502e-06, 3.46825e-09, 3.46825e-09, 3.8979e-09
0.536499, 0, 1.8284e-06, 8.14242e-09, 1.41421, -1.8284e-06, 8.14242e-09, 8.14466e-09, 8.14464e-09, 3.50135e-08, 9.59274e-09, 8.50887e-09, 1.1988e-08, 3.92961e-08, 8.28301e-09, 5.80218e-08, 6.01096e-08, 8.26715e-09, 8.14242e-09, 1.69937e-08, 8.14251e-09, 1.65273e-06, 8.14242e-09, 8.14242e-09, 9.15349e-09
0.544386, 0, 2.56557e-06, 1.84883e-08, 1.41421, -2.56557e-06, 1.84883e-08, 1.84934e-08, 1.84933e-08, 7.9605e-08, 2.17869e-08, 1.93217e-08, 2.7693e-08, 8.93453e-08, 1.88081e-08, 1.31936e-07, 8.90342e-08, 1.8772e-08, 1.84883e-08, 3.22207e-08, 1.84885e-08, 2.21962e-06, 1.84883e-08, 1.84883e-08, 2.07879e-08
0.552273, 0, 3.66703e-06, 4.08272e-08, 1.41421, -3.66703e-06, 4.08272e-08, 4.08384e-08, 4.08383e-08, 1.75969e-07, 4.81212e-08, 4.26701e-08, 6.2248e-08, 1.97507e-07, 4.15342e-08, 2.91683e-07, 1.36083e-07, 4.14544e-08, 4.08272e-08, 6.19469e-08, 4.08276e-08, 2.97098e-06, 4.08272e-08, 4.08272e-08, 4.59121e-08
0.56016, 0, 5.39283e-06, 8.78832e-08, 1.41421, -5.39283e-06, 8.78832e-08, 8.79074e-08, 8.79071e-08, 3.79122e-07, 1.03602e-07, 9.18548e-08, 1.47298e-07, 4.25538e-07, 8.94069e-08, 6.28494e-07, 2.15826e-07, 8.9235e-08, 8.78832e-08, 1.20096e-07, 8.7884e-08, 3.97018e-06, 8.78832e-08, 8.78832e-08, 9.88415e-08
0.568047, 0, 8.20194e-06, 1.84593e-07, 1.41421, -8.20194e-06, 1.84593e-07, 1.84644e-07, 1.84644e-07, 7.96997e-07, 2.17647e-07, 1.92945e-07, 3.27868e-07, 8.94597e-07, 1.87797e-07, 1.32136e-06, 3.55542e-07, 1.87436e-07, 1.84593e-07, 2.33309e-07, 1.84595e-07, 5.30923e-06, 1.84593e-07, 1.84593e-07, 2.07636e-07
0.575935, 0, 1.29453e-05, 3.78538e-07, 1.41421, -1.29453e-05, 3.78538e-07, 3.78642e-07, 3.78641e-07, 1.63574e-06, 4.46393e-07, 3.95682e-07, 7.03276e-07, 1.83611e-06, 3.85115e-07, 2.71222e-06, 6.05771e-07, 3.84373e-07, 3.78538e-07, 4.51581e-07, 3.78542e-07, 7.12688e-06, 3.78538e-07, 3.78538e-07, 4.25842e-07
0.583822, 0, 2.11696e-05, 7.58094e-07, 1.41421, -2.11696e-05, 7.58094e-07, 7.58303e-07, 7.58301e-07, 3.27873e-06, 8.9414e-07, 7.92468e-07, 1.46697e-06, 3.68044e-06, 7.71281e-07, 5.437e-06, 1.05861e-06, 7.69793e-07, 7.58094e-07, 8.66682e-07, 7.58101e-07, 9.6392e-06, 7.58094e-07, 7.58094e-07, 8.52937e-07
0.591709, 0, 3.56447e-05, 1.48304e-06, 1.41421, -3.56447e-05, 1.48304e-06, 1.48345e-06, 1.48344e-06, 6.41989e-06, 1.7495e-06, 1.55036e-06, 2.98752e-06, 7.20669e-06, 1.50887e-06, 1.0647e-05, 1.8785e-06, 1.50595e-06, 1.48304e-06, 1.64312e-06, 1.48305e-06, 1.3191e-05, 1.48304e-06, 1.48304e-06, 1.6688e-06
0.599596, 0, 6.12404e-05, 2.8345e-06, 1.41421, -6.12404e-05, 2.8345e-06, 2.83528e-06, 2.83527e-06, 1.22819e-05, 3.3444e-06, 2.96333e-06, 5.95741e-06, 1.37876e-05, 2.88392e-06, 2.03712e-05, 3.35239e-06, 2.87835e-06, 2.8345e-06, 3.06857e-06, 2.83452e-06, 1.83393e-05, 2.8345e-06, 2.8345e-06, 3.18997e-06
0.607483, 0, 0.000106353, 5.29384e-06, 1.41421, -0.000106353, 5.29384e-06, 5.29531e-06, 5.2953e-06, 2.29615e-05, 6.24742e-06, 5.53478e-06, 1.16629e-05, 2.57773e-05, 5.38628e-06, 3.80894e-05, 5.96892e-06, 5.37585e-06, 5.29384e-06, 5.63348e-06, 5.2939e-06, 2.59859e-05, 5.29384e-06, 5.29384e-06, 5.95862e-06
0.61537, 0, 0.000185109, 9.66289e-06, 1.41421, -0.000185109, 9.66289e-06, 9.66557e-06, 9.66555e-06, 4.1957e-05, 1.14059e-05, 1.01033e-05, 2.24223e-05, 4.71037e-05, 9.83185e-06, 6.96086e-05, 1.0539e-05, 9.81279e-06, 9.66289e-06, 1.01522e-05, 9.66299e-06, 3.75812e-05, 9.66289e-06, 9.66289e-06, 1.0878e-05
0.623257, 0, 0.000320746, 1.72409e-05, 1.41421, -0.000320746, 1.72409e-05, 1.72457e-05, 1.72456e-05, 7.49471e-05, 2.03555e-05, 1.80278e-05, 4.23443e-05, 8.41438e-05, 1.75428e-05, 0.000124358, 1.83732e-05, 1.75087e-05, 1.72409e-05, 1.79412e-05, 1.72411e-05, 5.54319e-05, 1.72409e-05, 1.72409e-05, 1.94122e-05
0.631144, 0, 0.000550558, 3.00747e-05, 1.41421, -0.000550558, 3.00747e-05, 3.00831e-05, 3.0083e-05, 0.000130896, 3.55163e-05, 3.14496e-05, 7.8565e-05, 0.000146964, 3.06022e-05, 0.000217224, 3.15327e-05, 3.05427e-05, 3.00747e-05, 3.10714e-05, 3.0075e-05, 8.31302e-05, 3.00747e-05, 3.00747e-05, 3.38683e-05
0.639031, 0, 0.000932982, 5.12983e-05, 1.41421, -0.000932982, 5.12983e-05, 5.13126e-05, 5.13125e-05, 0.000223561, 6.05959e-05, 5.36475e-05, 0.000143231, 0.000251015, 5.21996e-05, 0.000371061, 5.31692e-05, 5.20979e-05, 5.12983e-05, 5.27097e-05, 5.12988e-05, 0.000126166, 5.12983e-05, 5.12983e-05, 5.778e-05
0.646919, 0, 0.00155738, 8.5575e-05, 1.41421, -0.00155738, 8.5575e-05, 8.55989e-05, 8.55987e-05, 0.000373463, 0.000101113, 8.9501e-05, 0.000256599, 0.000419344, 8.70812e-05, 0.000619966, 8.79683e-05, 8.69113e-05, 8.5575e-05, 8.75653e-05, 8.55759e-05, 0.000192733, 8.5575e-05, 8.5575e-05, 9.64073e-05
