   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_196.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0279579, 392, 0, 0, 19.8494, 392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0200772, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0121964, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00431563, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00356514, 0, 8.05076e-23, 0, 1.41421, -8.05076e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8836e-25, 0, 0, 2.08557e-27, 0, 0, 8.03172e-23, 0, 0, 0
0.0114459, 0, 2.07814e-22, 0, 1.41421, -2.07814e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86212e-25, 0, 0, 5.43353e-27, 0, 0, 2.07322e-22, 0, 0, 0
0.0193267, 0, 5.25025e-22, 0, 1.41421, -5.25025e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22838e-24, 0, 0, 1.38583e-26, 0, 0, 5.23782e-22, 0, 0, 0
0.0272074, 0, 1.30029e-21, 0, 1.41421, -1.30029e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04222e-24, 0, 0, 3.46567e-26, 0, 0, 1.29721e-21, 0, 0, 0
0.0350882, 0, 3.16104e-21, 0, 1.41421, -3.16104e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39574e-24, 0, 0, 8.50932e-26, 0, 0, 3.15356e-21, 0, 0, 0
0.042969, 0, 7.55168e-21, 0, 1.41421, -7.55168e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76683e-23, 0, 0, 2.05363e-25, 0, 0, 7.53381e-21, 0, 0, 0
0.0508497, 0, 1.77462e-20, 0, 1.41421, -1.77462e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15201e-23, 0, 0, 4.87641e-25, 0, 0, 1.77042e-20, 0, 0, 0
0.0587305, 0, 4.10566e-20, 0, 1.41421, -4.10566e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.60582e-23, 0, 0, 1.14023e-24, 0, 0, 4.09594e-20, 0, 0, 0
0.0666113, 0, 9.35834e-20, 0, 1.41421, -9.35834e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18952e-22, 0, 0, 2.62742e-24, 0, 0, 9.33618e-20, 0, 0, 0
0.074492, 0, 2.10299e-19, 0, 1.41421, -2.10299e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92025e-22, 0, 0, 5.97027e-24, 0, 0, 2.09801e-19, 0, 0, 0
0.0823728, 0, 4.6617e-19, 0, 1.41421, -4.6617e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09067e-21, 0, 0, 1.33856e-23, 0, 0, 4.65066e-19, 0, 0, 0
0.0902536, 0, 1.01988e-18, 0, 1.41421, -1.01988e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38616e-21, 0, 0, 2.96273e-23, 0, 0, 1.01746e-18, 0, 0, 0
0.0981343, 0, 2.20317e-18, 0, 1.41421, -2.20317e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15463e-21, 0, 0, 6.47672e-23, 0, 0, 2.19795e-18, 0, 0, 0
0.106015, 0, 4.70131e-18, 0, 1.41421, -4.70131e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09994e-20, 0, 0, 1.39898e-22, 0, 0, 4.69017e-18, 0, 0, 0
0.113896, 0, 9.91341e-18, 0, 1.41421, -9.91341e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31939e-20, 0, 0, 2.98695e-22, 0, 0, 9.88992e-18, 0, 0, 0
0.121777, 0, 2.06636e-17, 0, 1.41421, -2.06636e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83454e-20, 0, 0, 6.30593e-22, 0, 0, 2.06146e-17, 0, 0, 0
0.129657, 0, 4.32686e-17, 0, 1.41421, -4.32686e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01233e-19, 0, 0, 1.34247e-21, 0, 0, 4.3166e-17, 0, 0, 0
0.137538, 0, 8.8045e-17, 0, 1.41421, -8.8045e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05994e-19, 0, 0, 2.76811e-21, 0, 0, 8.78363e-17, 0, 0, 0
0.145419, 0, 1.77278e-16, 0, 1.41421, -1.77278e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14767e-19, 0, 0, 5.64974e-21, 0, 0, 1.76857e-16, 0, 0, 0
0.1533, 0, 3.53275e-16, 0, 1.41421, -3.53275e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.26537e-19, 0, 0, 1.14165e-20, 0, 0, 3.52437e-16, 0, 0, 0
0.16118, 0, 6.96888e-16, 0, 1.41421, -6.96888e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63047e-18, 0, 0, 2.28449e-20, 0, 0, 6.95235e-16, 0, 0, 0
0.169061, 0, 1.36107e-15, 0, 1.41421, -1.36107e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18441e-18, 0, 0, 4.52767e-20, 0, 0, 1.35784e-15, 0, 0, 0
0.176942, 0, 2.6323e-15, 0, 1.41421, -2.6323e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15863e-18, 0, 0, 8.88931e-20, 0, 0, 2.62606e-15, 0, 0, 0
0.184823, 0, 5.04187e-15, 0, 1.41421, -5.04187e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17961e-17, 0, 0, 1.72917e-19, 0, 0, 5.0299e-15, 0, 0, 0
0.192704, 0, 9.56545e-15, 0, 1.41421, -9.56545e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23796e-17, 0, 0, 3.33308e-19, 0, 0, 9.54274e-15, 0, 0, 0
0.200584, 0, 1.79776e-14, 0, 1.41421, -1.79776e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20609e-17, 0, 0, 6.36732e-19, 0, 0, 1.79349e-14, 0, 0, 0
0.208465, 0, 3.34751e-14, 0, 1.41421, -3.34751e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83191e-17, 0, 0, 1.20569e-18, 0, 0, 3.33956e-14, 0, 0, 0
0.216346, 0, 6.17616e-14, 0, 1.41421, -6.17616e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44499e-16, 0, 0, 2.2633e-18, 0, 0, 6.16148e-14, 0, 0, 0
0.224227, 0, 1.12919e-13, 0, 1.41421, -1.12919e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64187e-16, 0, 0, 4.21243e-18, 0, 0, 1.1265e-13, 0, 0, 0
0.232107, 0, 2.04597e-13, 0, 1.41421, -2.04597e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78682e-16, 0, 0, 7.77434e-18, 0, 0, 2.04111e-13, 0, 0, 0
0.239988, 0, 3.67417e-13, 0, 1.41421, -3.67417e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59625e-16, 0, 0, 1.42296e-17, 0, 0, 3.66543e-13, 0, 0, 0
0.247869, 0, 6.53997e-13, 0, 1.41421, -6.53997e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53013e-15, 0, 0, 2.58333e-17, 0, 0, 6.52441e-13, 0, 0, 0
0.25575, 0, 1.15393e-12, 0, 1.41421, -1.15393e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69986e-15, 0, 0, 4.65255e-17, 0, 0, 1.15119e-12, 0, 0, 0
0.26363, 0, 2.01839e-12, 0, 1.41421, -2.01839e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72251e-15, 0, 0, 8.31367e-17, 0, 0, 2.01358e-12, 0, 0, 0
0.271511, 0, 3.50003e-12, 0, 1.41421, -3.50003e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.18942e-15, 0, 0, 1.47422e-16, 0, 0, 3.4917e-12, 0, 0, 0
0.279392, 0, 6.01741e-12, 0, 1.41421, -6.01741e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40802e-14, 0, 0, 2.59467e-16, 0, 0, 6.00307e-12, 0, 0, 0
0.287273, 0, 1.02575e-11, 0, 1.41421, -1.02575e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4003e-14, 0, 0, 4.53363e-16, 0, 0, 1.0233e-11, 0, 0, 0
0.295153, 0, 1.73377e-11, 0, 1.41421, -1.73377e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05741e-14, 0, 0, 7.86628e-16, 0, 0, 1.72964e-11, 0, 0, 0
0.303034, 0, 2.90591e-11, 0, 1.41421, -2.90591e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80116e-14, 0, 0, 1.35571e-15, 0, 0, 2.89898e-11, 0, 0, 0
0.310915, 0, 4.82984e-11, 0, 1.41421, -4.82984e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13055e-13, 0, 0, 2.32154e-15, 0, 0, 4.8183e-11, 0, 0, 0
0.318796, 0, 7.96096e-11, 0, 1.41421, -7.96096e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86379e-13, 0, 0, 3.9514e-15, 0, 0, 7.94193e-11, 0, 0, 0
0.326677, 0, 1.30137e-10, 5.22684e-43, 1.41421, -1.30137e-10, 0, 5.22684e-43, 5.22684e-43, 5.22684e-43, 5.22684e-43, 5.22684e-43, 5.22684e-43, 5.22684e-43, 5.22684e-43, 3.04738e-13, 5.22684e-43, 5.22684e-43, 6.68745e-15, 5.22684e-43, 5.22684e-43, 1.29825e-10, 5.22684e-43, 5.22684e-43, 5.22684e-43
0.334557, 0, 2.10987e-10, 8.8548e-42, 1.41421, -2.10987e-10, 0, 8.8548e-42, 8.8548e-42, 8.8548e-42, 8.8548e-42, 8.8548e-42, 8.8548e-42, 8.8548e-42, 8.8548e-42, 4.94202e-13, 8.8548e-42, 8.8548e-42, 1.12589e-14, 8.8548e-42, 8.8548e-42, 2.10481e-10, 8.8548e-42, 8.8548e-42, 8.8548e-42
0.342438, 0, 3.39276e-10, 1.24154e-40, 1.41421, -3.39276e-10, 0, 1.24154e-40, 1.24154e-40, 1.24154e-40, 1.24154e-40, 1.24154e-40, 1.24154e-40, 1.24154e-40, 1.24154e-40, 7.9498e-13, 1.24154e-40, 1.24154e-40, 1.88657e-14, 1.24154e-40, 1.24154e-40, 3.38462e-10, 1.24154e-40, 1.24154e-40, 1.24154e-40
0.350319, 0, 5.41142e-10, 1.5439e-39, 1.41421, -5.41142e-10, 0, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.5439e-39, 1.26855e-12, 1.5439e-39, 1.5439e-39, 3.14783e-14, 1.5439e-39, 1.5439e-39, 5.39842e-10, 1.5439e-39, 1.5439e-39, 1.5439e-39
0.3582, 0, 8.56151e-10, 1.71979e-38, 1.41421, -8.56151e-10, 0, 1.71979e-38, 1.71979e-38, 1.71979e-38, 1.71979e-38, 1.71979e-38, 1.71979e-38, 1.71979e-38, 1.71979e-38, 2.0081e-12, 1.71979e-38, 1.71979e-38, 5.23308e-14, 1.71979e-38, 1.71979e-38, 8.54091e-10, 1.71979e-38, 1.71979e-38, 1.71979e-38
0.36608, 0, 1.34367e-09, 1.73311e-37, 1.41421, -1.34367e-09, 0, 1.73311e-37, 1.73311e-37, 1.73311e-37, 1.73311e-37, 1.73311e-37, 1.73311e-37, 1.73311e-37, 1.73311e-37, 3.1537e-12, 1.73311e-37, 1.73311e-37, 8.67283e-14, 1.73311e-37, 1.73311e-37, 1.34043e-09, 1.73311e-37, 1.73311e-37, 1.73311e-37
0.373961, 0, 2.09196e-09, 1.58889e-36, 1.41421, -2.09196e-09, 0, 1.58889e-36, 1.58889e-36, 1.58889e-36, 1.58889e-36, 1.58889e-36, 1.58889e-36, 1.58889e-36, 1.58889e-36, 4.91412e-12, 1.58889e-36, 1.58889e-36, 1.43376e-13, 1.58889e-36, 1.58889e-36, 2.0869e-09, 1.58889e-36, 1.58889e-36, 1.58889e-36
0.381842, 0, 3.23116e-09, 1.33268e-35, 1.41421, -3.23116e-09, 0, 1.33268e-35, 1.33268e-35, 1.33268e-35, 1.33268e-35, 1.33268e-35, 1.33268e-35, 1.33268e-35, 1.33268e-35, 7.59791e-12, 1.33268e-35, 1.33268e-35, 2.36564e-13, 1.33268e-35, 1.33268e-35, 3.22333e-09, 1.33268e-35, 1.33268e-35, 1.33268e-35
0.389723, 0, 4.95141e-09, 1.02695e-34, 1.41421, -4.95141e-09, 0, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.02695e-34, 1.16574e-11, 1.02695e-34, 1.02695e-34, 3.89771e-13, 1.02695e-34, 1.02695e-34, 4.93936e-09, 1.02695e-34, 1.02695e-34, 1.02695e-34
0.397603, 0, 7.52813e-09, 7.30244e-34, 1.41421, -7.52813e-09, 0, 7.30244e-34, 7.30244e-34, 7.30244e-34, 7.30244e-34, 7.30244e-34, 7.30244e-34, 7.30244e-34, 7.30244e-34, 1.77504e-11, 7.30244e-34, 7.30244e-34, 6.41597e-13, 7.30244e-34, 7.30244e-34, 7.50974e-09, 7.30244e-34, 7.30244e-34, 7.30244e-34
0.405484, 0, 1.13568e-08, 5.02686e-33, 1.41421, -1.13568e-08, 0, 5.02686e-33, 5.02686e-33, 5.02686e-33, 5.02686e-33, 5.02686e-33, 5.02686e-33, 5.02686e-33, 5.02686e-33, 2.6826e-11, 5.02686e-33, 5.02686e-33, 1.05552e-12, 5.02686e-33, 5.02686e-33, 1.13289e-08, 5.02686e-33, 5.02686e-33, 5.02686e-33
0.413365, 0, 1.70005e-08, 2.94972e-32, 1.41421, -1.70005e-08, 0, 2.94972e-32, 2.94972e-32, 2.94972e-32, 2.94972e-32, 2.94972e-32, 2.94972e-32, 2.94972e-32, 2.94972e-32, 4.02428e-11, 2.94972e-32, 2.94972e-32, 1.73593e-12, 2.94972e-32, 2.94972e-32, 1.69585e-08, 2.94972e-32, 2.94972e-32, 2.94972e-32
