   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_259.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.80347, 64, 48.0109, 44.4657, 8.12404, 15.9891, 0, 44.4657, 44.4687, 48.0027, 44.471, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657, 44.4657
6.81135, 48, 49.3693, 44.457, 7.07107, -1.36926, 0, 44.457, 44.4603, 49.3625, 44.4605, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457, 44.457
6.81923, 66, 51.2115, 44.4475, 8.24621, 14.7885, 0, 44.4475, 44.4511, 51.2056, 44.4498, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475, 44.4475
6.82712, 94, 53.6779, 44.4371, 9.79796, 40.3221, 0, 44.4371, 44.4409, 53.6725, 44.4385, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371, 44.4371
6.835, 84, 56.9377, 44.4256, 9.27362, 27.0623, 0, 44.4256, 44.4297, 56.9326, 44.4265, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256, 44.4256
6.84288, 70, 61.1929, 44.4129, 8.48528, 8.80705, 0, 44.4129, 44.4173, 61.1879, 44.4135, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129, 44.4129
6.85077, 80, 66.6789, 44.3988, 9.05539, 13.3211, 0, 44.3988, 44.4034, 66.6739, 44.3992, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988, 44.3988
6.85865, 94, 73.665, 44.383, 9.79796, 20.335, 0, 44.383, 44.3878, 73.66, 44.3832, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383, 44.383
6.86653, 106, 82.4499, 44.365, 10.3923, 23.5501, 0, 44.365, 44.37, 82.4448, 44.3652, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365, 44.365
6.87442, 110, 93.3596, 44.3444, 10.583, 16.6404, 0, 44.3444, 44.3495, 93.3544, 44.3445, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444, 44.3444
6.8823, 142, 106.738, 44.3204, 12, 35.2616, 0, 44.3204, 44.3256, 106.733, 44.3205, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204, 44.3204
6.89018, 148, 122.935, 44.2922, 12.2474, 25.0651, 0, 44.2922, 44.2973, 122.93, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922, 44.2922
6.89807, 206, 142.292, 44.2586, 14.4222, 63.7084, 0, 44.2586, 44.2637, 142.286, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586, 44.2586
6.90595, 200, 165.125, 44.2182, 14.2127, 34.8746, 0, 44.2182, 44.2232, 165.12, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182, 44.2182
6.91383, 234, 191.701, 44.1692, 15.3623, 42.2992, 0, 44.1692, 44.1741, 191.696, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692, 44.1692
6.92172, 282, 222.216, 44.1096, 16.8523, 59.7842, 0, 44.1096, 44.1144, 222.211, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096, 44.1096
6.9296, 240, 256.771, 44.0368, 15.5563, -16.7711, 0, 44.0368, 44.0414, 256.767, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368, 44.0368
6.93748, 320, 295.351, 43.9479, 17.9444, 24.6494, 0, 43.9479, 43.9522, 295.346, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479
6.94537, 332, 337.79, 43.8394, 18.2757, -5.79004, 0, 43.8394, 43.8434, 337.786, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394, 43.8394
6.95325, 360, 383.773, 43.7075, 19.0263, -23.7727, 0, 43.7075, 43.7112, 383.769, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075, 43.7075
6.96113, 470, 432.812, 43.5478, 21.7256, 37.1877, 0, 43.5478, 43.5512, 432.809, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478, 43.5478
6.96902, 502, 484.238, 43.3557, 22.4499, 17.7619, 0, 43.3557, 43.3588, 484.235, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557, 43.3557
6.9769, 502, 537.219, 43.1261, 22.4499, -35.2193, 0, 43.1261, 43.129, 537.216, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261, 43.1261
6.98478, 632, 590.767, 42.8538, 25.1794, 41.2332, 0, 42.8538, 42.8564, 590.764, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538, 42.8538
6.99267, 612, 643.766, 42.5335, 24.779, -31.7657, 0, 42.5335, 42.5357, 643.763, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335, 42.5335
7.00055, 686, 695.513, 42.6782, 26.2298, -9.51263, 0, 42.6782, 42.6802, 695.511, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782, 42.6782
7.00843, 750, 743.238, 41.7668, 27.4226, 6.76154, 0, 41.7668, 41.7685, 743.237, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668, 41.7668
7.01632, 680, 786.69, 40.8045, 26.1151, -106.69, 0, 40.8045, 40.806, 786.688, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045, 40.8045
7.0242, 720, 824.658, 39.793, 26.8701, -104.658, 0, 39.793, 39.7943, 824.657, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793, 39.793
7.03208, 822, 856.051, 38.7351, 28.7054, -34.0513, 0, 38.7351, 38.7362, 856.05, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351, 38.7351
7.03997, 864, 879.935, 37.6349, 29.4279, -15.9351, 0, 37.6349, 37.6358, 879.934, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349, 37.6349
7.04785, 906, 895.581, 36.4978, 30.133, 10.4187, 0, 36.4978, 36.4986, 895.581, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978, 36.4978
7.05573, 840, 902.5, 35.3307, 29.0172, -62.5002, 0, 35.3307, 35.3314, 902.5, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307, 35.3307
7.06362, 866, 900.471, 34.1413, 29.4618, -34.4713, 0, 34.1413, 34.1418, 900.471, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413, 34.1413
7.0715, 826, 889.547, 32.9383, 28.775, -63.5468, 0, 32.9383, 32.9388, 889.546, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383, 32.9383
7.07939, 842, 870.055, 31.7314, 29.0517, -28.0549, 0, 31.7314, 31.7318, 870.055, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314, 31.7314
7.08727, 762, 842.576, 30.5305, 27.6406, -80.5765, 0, 30.5305, 30.5308, 842.576, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305, 30.5305
7.09515, 756, 807.918, 29.3458, 27.5318, -51.9185, 0, 29.3458, 29.3461, 807.918, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458, 29.3458
7.10304, 744, 767.07, 28.1872, 27.313, -23.0699, 0, 28.1872, 28.1874, 767.07, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872, 28.1872
7.11092, 702, 721.164, 27.0639, 26.533, -19.1644, 0, 27.0639, 27.0641, 721.164, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639, 27.0639
7.1188, 606, 671.413, 25.9843, 24.6577, -65.4133, 0, 25.9843, 25.9845, 671.413, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843, 25.9843
7.12669, 540, 619.058, 24.9556, 23.2809, -79.058, 0, 24.9556, 24.9557, 619.058, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556, 24.9556
7.13457, 514, 565.33, 23.9836, 22.7156, -51.33, 0, 23.9836, 23.9838, 565.33, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836, 23.9836
7.14245, 484, 511.386, 23.0726, 22.0454, -27.3858, 0, 23.0726, 23.0727, 511.386, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726, 23.0726
7.15034, 410, 458.28, 22.2251, 20.2978, -48.2798, 0, 22.2251, 22.2252, 458.28, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251, 22.2251
7.15822, 370, 406.928, 21.4418, 19.2873, -36.9285, 0, 21.4418, 21.4419, 406.928, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418, 21.4418
7.1661, 322, 358.103, 20.722, 18, -36.103, 0, 20.722, 20.7221, 358.103, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722, 20.722
7.17399, 282, 312.402, 20.0641, 16.8523, -30.4024, 0, 20.0641, 20.0642, 312.402, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641, 20.0641
7.18187, 272, 270.251, 19.465, 16.5529, 1.74911, 0, 19.465, 19.4651, 270.251, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.465, 19.4651, 19.465
7.18975, 196, 231.928, 18.9206, 14.0712, -35.928, 0, 18.9206, 18.9207, 231.928, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206, 18.9206
7.19764, 198, 197.555, 18.4258, 14.1421, 0.444611, 0, 18.4258, 18.4259, 197.555, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258, 18.4258
7.20552, 164, 167.128, 17.9749, 12.8841, -3.12782, 0, 17.9749, 17.975, 167.128, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.9749, 17.975, 17.9749
7.2134, 102, 140.53, 17.5623, 10.198, -38.5304, 0, 17.5623, 17.5624, 140.53, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5623, 17.5624, 17.5623
7.22129, 112, 117.567, 17.1818, 10.6771, -5.56741, 0, 17.1818, 17.1819, 117.567, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1818, 17.1819, 17.1818
7.22917, 98, 97.975, 16.8276, 10, 0.0250397, 0, 16.8276, 16.8277, 97.9747, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8276, 16.8278, 16.8276
7.23705, 80, 81.4482, 16.4943, 9.05539, -1.44818, 0, 16.4943, 16.4944, 81.4479, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4943, 16.4945, 16.4943
7.24494, 70, 67.6625, 16.1767, 8.48528, 2.33751, 0, 16.1767, 16.1768, 67.6621, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.1767, 16.177, 16.1767
7.25282, 50, 56.2838, 15.8704, 7.2111, -6.28381, 0, 15.8704, 15.8705, 56.2834, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8704, 15.8706, 15.8704
7.2607, 46, 46.9853, 15.5706, 6.9282, -0.985344, 0, 15.5707, 15.5708, 46.9849, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.5706, 15.571, 15.5706
7.26859, 48, 39.4569, 15.2738, 7.07107, 8.54312, 0, 15.2738, 15.2739, 39.4564, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2738, 15.2742, 15.2738
7.27647, 26, 33.4137, 14.9768, 5.2915, -7.41373, 0, 14.9768, 14.9769, 33.4132, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9768, 14.9772, 14.9768
7.28435, 20, 28.5982, 14.6772, 4.69042, -8.59821, 0, 14.6773, 14.6774, 28.5976, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6772, 14.6778, 14.6772
7.29224, 18, 24.7835, 14.3733, 4.47214, -6.7835, 0, 14.3733, 14.3735, 24.7828, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3733, 14.3739, 14.3733
7.30012, 20, 21.4625, 13.752, 4.69042, -1.46246, 0, 13.752, 13.7521, 21.4617, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.752, 13.7526, 13.752
7.308, 12, 19.1518, 13.4953, 3.74166, -7.15182, 0, 13.4953, 13.4954, 19.151, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.4953, 13.496, 13.4953
7.31589, 10, 17.3508, 13.2404, 3.4641, -7.35079, 0, 13.2404, 13.2406, 17.3499, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2404, 13.2412, 13.2404
7.32377, 12, 15.9463, 12.9877, 3.74166, -3.94626, 0, 12.9878, 12.9879, 15.9453, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9877, 12.9886, 12.9877
7.33165, 10, 14.8468, 12.7374, 3.4641, -4.84684, 0, 12.7374, 12.7375, 14.8458, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7374, 12.7383, 12.7374
7.33954, 8, 13.9792, 12.4892, 3.16228, -5.97924, 0, 12.4892, 12.4893, 13.9781, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4892, 12.4902, 12.4892
7.34742, 18, 13.2861, 12.2434, 4.47214, 4.71389, 0, 12.2434, 12.2435, 13.2849, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2434, 12.2444, 12.2434
7.3553, 4, 12.723, 12, 2.44949, -8.72301, 0, 12, 12.0001, 12.7218, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12.0011, 12
7.36319, 12, 12.3139, 11.8171, 3.74166, -0.313884, 0, 11.8171, 11.8172, 12.3126, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8171, 11.8183, 11.8171
7.37107, 26, 11.9734, 11.6351, 5.2915, 14.0266, 0, 11.6351, 11.6352, 11.9721, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6351, 11.6363, 11.6351
7.37895, 12, 11.683, 11.4545, 3.74166, 0.316998, 0, 11.4545, 11.4547, 11.6816, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4545, 11.4558, 11.4545
7.38684, 12, 11.4663, 11.3133, 3.74166, 0.53365, 0, 11.3133, 11.3135, 11.4649, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3146, 11.3133
7.39472, 8, 11.2705, 11.1688, 3.16228, -3.27053, 0, 11.1688, 11.1689, 11.269, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1688, 11.1701, 11.1688
7.40261, 12, 11.089, 11.0217, 3.74166, 0.910981, 0, 11.0218, 11.0219, 11.0874, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0217, 11.0232, 11.0217
7.41049, 10, 10.9183, 10.874, 3.4641, -0.918333, 0, 10.874, 10.8741, 10.9167, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.874, 10.8755, 10.874
7.41837, 4, 10.7565, 10.7273, 2.44949, -6.75649, 0, 10.7273, 10.7274, 10.7547, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7273, 10.7289, 10.7273
7.42626, 28, 10.6448, 10.6254, 5.47723, 17.3552, 0, 10.6254, 10.6255, 10.6429, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6254, 10.6272, 10.6254
7.43414, 8, 10.5355, 10.5223, 3.16228, -2.53546, 0, 10.5223, 10.5224, 10.5333, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5223, 10.5243, 10.5223
7.44202, 10, 10.4254, 10.4161, 3.4641, -0.425401, 0, 10.4161, 10.4162, 10.423, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4161, 10.4183, 10.4161
7.44991, 8, 10.3134, 10.3064, 3.16228, -2.31344, 0, 10.3064, 10.3065, 10.3107, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.3064, 10.309, 10.3064
7.45779, 6, 10.1984, 10.1925, 2.82843, -4.19836, 0, 10.1926, 10.1927, 10.1952, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1925, 10.1956, 10.1925
7.46567, 20, 10.0794, 10.0741, 4.69042, 9.92061, 0, 10.0741, 10.0742, 10.0757, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0741, 10.0776, 10.0741
7.47356, 6, 9.95683, 9.95146, 2.82843, -3.95683, 0, 9.95147, 9.95161, 9.95243, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95146, 9.95571, 9.95146
7.48144, 16, 9.82976, 9.82397, 4.24264, 6.17024, 0, 9.82397, 9.82411, 9.82455, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82397, 9.82903, 9.82397
7.48932, 12, 9.69833, 9.69178, 3.74166, 2.30167, 0, 9.69179, 9.69193, 9.69213, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69178, 9.69783, 9.69178
7.49721, 6, 9.56344, 9.55589, 2.82843, -3.56344, 0, 9.55589, 9.55603, 9.55609, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.55589, 9.56308, 9.55589
7.50509, 14, 9.42602, 9.41721, 4, 4.57398, 0, 9.41721, 9.41736, 9.41733, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.41721, 9.42575, 9.41721
7.51297, 12, 9.28701, 9.27672, 3.74166, 2.71299, 0, 9.27672, 9.27687, 9.27679, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.27672, 9.28678, 9.27672
7.52086, 12, 9.14587, 9.13389, 3.74166, 2.85413, 0, 9.1339, 9.13404, 9.13393, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.13389, 9.14567, 9.13389
7.52874, 12, 9.00262, 8.98875, 3.74166, 2.99738, 0, 8.98876, 8.98891, 8.98877, 8.98875, 8.98875, 8.98875, 8.98875, 8.98875, 8.98875, 8.98875, 8.98875, 8.98875, 8.98876, 8.98875, 8.98875, 9.00244, 8.98875
7.53662, 10, 8.85815, 8.84223, 3.4641, 1.14185, 0, 8.84223, 8.84238, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.84223, 8.85799, 8.84223
7.54451, 10, 8.71379, 8.69563, 3.4641, 1.28621, 0, 8.69564, 8.69579, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.69563, 8.71362, 8.69563
7.55239, 14, 8.56963, 8.54912, 4, 5.43037, 0, 8.54912, 8.54928, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.54912, 8.56946, 8.54912
7.56027, 24, 8.42576, 8.4028, 5.09902, 15.5742, 0, 8.40281, 8.40297, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.4028, 8.40281, 8.4028, 8.4028, 8.42559, 8.4028
7.56816, 14, 8.28269, 8.25724, 4, 5.71731, 0, 8.25724, 8.2574, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.25724, 8.28251, 8.25724
7.57604, 24, 8.14088, 8.11294, 5.09902, 15.8591, 0, 8.11295, 8.11311, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.11294, 8.14071, 8.11294
7.58392, 8, 8.00031, 7.96993, 3.16228, -0.000305176, 0, 7.96993, 7.9701, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 7.96993, 8.00013, 7.96993
7.59181, 0, 7.86058, 7.82787, 1.41421, -7.86058, 0, 7.82788, 7.82805, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.82787, 7.8604, 7.82787
7.59969, 10, 7.72196, 7.68709, 3.4641, 2.27804, 0, 7.6871, 7.68727, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.68709, 7.6871, 7.68709, 7.68709, 7.72177, 7.68709
7.60757, 6, 7.58476, 7.54796, 2.82843, -1.58476, 0, 7.54796, 7.54814, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.54796, 7.58457, 7.54796
